Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF3O(47),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),[O]OC(F)F(128),FC(F)C(F)F(130),FC1OO1(136),[O]C([O])F(138),CHO2(142),CFO2(143),[O]C(F)F(146),[O]O[C](F)F(147),CF2O2(152),O2(176),O[C](F)F(220),C2F4O2(252),F[C]C(F)F(276),FC1OC1(F)F(286),C2HF4O2(406),CF3O2(416),C3H2F5(444),C2HF3O(467),C2H2F3O2(603),C2HF2O3(899),FC1(F)OO1(932),C2H2F3(962),C2HF2O(1007),C3H2F5O2(1017),C3H2F5O2(1096),C3H3F4(1175),FC1(F)CO1(1224),C2HF2O3(2126),CHF(88),CF2(89),OO[C](F)F(503)
2.128350145120558e-07,0.36217411412048606,3.76,0.0,0.9999887533335996,0.997263890028596,5.774429281666614e-05,8.107481106357308e-05,0.0002333706818308121,5.464111837213675e-05,0.0004136592447610341,7.008197276253659e-05,1.42666733531047e-07,2.110052018341911e-08,0.0005532808957430223,3.57147741932082e-14,5.8360107596027e-18,1.694655373553481e-05,0.0022420386479932923,1.6126334485422797e-07,8.531488086455655e-07,1.4363063067296723e-10,5.3823574861860453e-11,9.918732357633742e-07,1.0387394309392895e-13,1.3389870688617071e-05,3.4820351710363475e-06,1.9904035147409892e-10,1.226132465383633e-06,2.6223832066932854e-09,6.785025953684677e-12,1.3806146841861605e-13,2.665356230553925e-13,1.9020688673773295e-10,2.4253623193018616e-11,1.1900055235058314e-11,1.909527194066194e-13,1.2329046317717139e-12,0.0010935857405362742,1.9349801033206493e-07,4.2762041274736294e-08,1.5560646779984844e-09,7.284375482459375e-11,1.7653718728779033e-10,0.00018060360828356655,1.0311195722936474e-08,3.2741889865986045e-14,2.911471691845646e-12,0.0018278685520966198,8.204270250211515e-11,5.517229127422007e-23,7.312363961589205e-11,1.6566711294721124e-13,1.0598811831225266e-14,4.069661423091189e-14,3.919825203636726e-13,5.646655404681828e-16,6.0269763860062e-14,4.654641252503456e-27,9.540979329500736e-11,5.392027402771614e-10,7.59932566356906e-19,2.1422141865266709e-16,8.120585726367746e-18,9.49107205063309e-16,4.71726425372773e-16,1.7622933041127967e-31,0.0009667612425522403,8.862696801057609e-07,4.422285885133017e-11
2.17495942244522e-07,0.3621779721715167,3.76,0.0,0.9999011401727774,0.9972305689276069,6.171795896932907e-05,8.434946485139285e-05,0.00023738044657981271,5.6514439033523405e-05,0.0004325177859936139,7.16256703194968e-05,1.4883366636479618e-07,2.3245593884790388e-08,0.0005773662953190834,3.9758999573503825e-14,6.641267627140827e-18,1.7203927177956503e-05,0.002303144049161156,1.6723921531370396e-07,9.271412756167988e-07,1.5367052339213742e-10,6.096244374006897e-11,1.081943024391967e-06,1.1720565406412906e-13,1.4335090448529586e-05,3.6524752978151784e-06,2.216709866691525e-10,1.3289612851305127e-06,2.8416752745458805e-09,7.627489513333527e-12,1.526931288767481e-13,2.951828479384807e-13,2.0308333019974104e-10,2.6598388561328138e-11,1.3510092633400003e-11,2.1283119455310525e-13,1.3709271206105912e-12,0.0011426753618153367,2.0226904072128022e-07,4.785887683444117e-08,1.583337861656888e-09,7.363670220431563e-11,1.7840809022858141e-10,0.00018326189327283243,1.0774158934411394e-08,3.458361621842267e-14,3.022414325020042e-12,0.0018278075132805035,8.922174474487449e-11,6.202271080041744e-23,7.92203433621949e-11,1.8025467723248776e-13,1.2037218173475731e-14,4.6251604188569254e-14,4.4457664297545915e-13,6.123902559828455e-16,6.623191602864646e-14,5.451158692695091e-27,9.904762999248169e-11,5.922662437220345e-10,8.380389692861353e-19,2.4301446923982613e-16,9.211982072344042e-18,1.0761319182634788e-15,5.234663620266658e-16,2.063863117577319e-31,0.0009769947600006966,9.190032543888612e-07,4.62274375190018e-11
2.221568699769882e-07,0.3621818522188244,3.76,0.0,0.9998126300180596,0.9971968615267315,6.584952149614691e-05,8.76444899875163e-05,0.00024129686187067653,5.838329563413475e-05,0.00045169028456984613,7.316824705806833e-05,1.5512136230899274e-07,2.557941759553746e-08,0.0006018033045535714,4.417762110935711e-14,7.536327453627326e-18,1.7454027388723606e-05,0.0023646066655907973,1.73283793876304e-07,1.0052624984683595e-06,1.6409479719713412e-10,6.884372570886018e-11,1.1787658254147629e-06,1.318880189360946e-13,1.5322532154940638e-05,3.827089303655466e-06,2.46704243810828e-10,1.437521811061984e-06,3.0731412098218425e-09,8.563238360459559e-12,1.6840057807807022e-13,3.259794164015165e-13,2.164999004254659e-10,2.9102918029654702e-11,1.530615887985471e-11,2.367933932012906e-13,1.5219161708494909e-12,0.0011926051511396134,2.11191839431309e-07,5.3416196083024154e-08,1.6099453533088684e-09,7.440714422301826e-11,1.8022576240139888e-10,0.00018584493686867886,1.124502154099011e-08,3.650779116894738e-14,3.1377202914230768e-12,0.0018277457659015787,9.679307301656748e-11,6.963152887976845e-23,8.565269287140638e-11,1.9570220222835028e-13,1.3642459784554304e-14,5.2403590825630955e-14,5.026094029014688e-13,6.628011992354513e-16,7.263167739257577e-14,6.36732760177486e-27,1.0282374471078696e-10,6.492042419557993e-10,9.219109486778783e-19,2.747897385534471e-16,1.0416410804451394e-17,1.216252144510919e-15,5.794546823148102e-16,2.4107343003387908e-31,0.0009869372353405118,9.531192810305462e-07,4.8266702696831043e-11
2.268177977094544e-07,0.36218575365924005,3.76,0.0,0.9997232398292848,0.9971627767515217,7.013990178119033e-05,9.095728876816887e-05,0.0002451215851418219,6.024643609208767e-05,0.0004711691423614696,7.470962629068208e-05,1.6152905998845965e-07,2.8115557999969417e-08,0.0006265822503357734,4.8995466495689006e-14,8.528885027608514e-18,1.7697019418694155e-05,0.002426416911108931,1.7939543486583423e-07,1.0875996741656753e-06,1.7490332494172943e-10,7.752165142115567e-11,1.2826829496281265e-06,1.4801819341314183e-13,1.6352921486556458e-05,4.0058560404291635e-06,2.743527105447827e-10,1.5519610280320492e-06,3.3170926754085327e-09,9.601504382029673e-12,1.8522540397593752e-13,3.5901123158251485e-13,2.304649727610456e-10,3.177308408224249e-11,1.7305246881944934e-11,2.6298814369911735e-13,1.6867816208604351e-12,0.0012433567366570762,2.2026305419760832e-07,5.94620716208785e-08,1.6358963142675356e-09,7.515566506678665e-11,1.8199162908790755e-10,0.00018835447494096636,1.1723608298411736e-08,3.8516775380489396e-14,3.2576322719799432e-12,0.0018276833263324637,1.0476283509921976e-10,7.807378218181213e-23,9.242890750712945e-11,2.1203360253865715e-13,1.5429849911249837e-14,5.919794954131253e-14,5.664723614685183e-13,7.159684477117797e-16,7.948954489087029e-14,7.418724114309508e-27,1.0674624597598873e-10,7.10197191583468e-10,1.011798378974506e-18,3.097622130381455e-16,1.1742019697336854e-17,1.370407743472116e-15,6.39921498753643e-16,2.808804161455543e-31,0.0009965964513626586,9.886912996682944e-07,5.033988827223707e-11
2.314787254419206e-07,0.3621896759037378,3.76,0.0,0.9996329863758087,0.9971283233000362,7.458989835504494e-05,9.428534413229288e-05,0.00024885631528793274,6.210268818395043e-05,0.0004909468972846881,7.624973321971049e-05,1.6805598946786526e-07,3.0868242503652514e-08,0.0006516936836793245,5.423808404387202e-14,9.627096441494735e-18,1.7933067558044316e-05,0.0024885654350221653,1.8557252429651096e-07,1.1742365077957973e-06,1.860956376293857e-10,8.705249760581865e-11,1.3940402732894686e-06,1.6569700331410612e-13,1.7426968690635686e-05,4.188753128037491e-06,3.048413349264868e-10,1.6724236632776172e-06,3.5738370922829083e-09,1.0752288888425701e-11,2.032089208843371e-13,3.94363697694997e-13,2.4498674082645244e-10,3.461472896697106e-11,1.9525385927240248e-11,2.915703643180665e-13,1.866468626411748e-12,0.0012949119487187175,2.294793689077403e-07,6.60253943379197e-08,1.6612003943978491e-09,7.588283485636729e-11,1.837070774415378e-10,0.00019079223149591503,1.2209745893645549e-08,4.061292306490172e-14,3.3823984774331358e-12,0.0018276202105309309,1.131366596962673e-10,8.743075962439655e-23,9.9557050322063e-11,2.292724543457747e-13,1.741564138886618e-14,6.668187507676337e-14,6.365719328720521e-13,7.719610289937122e-16,8.682631241480845e-14,8.622630779989225e-27,1.1082344936307518e-10,7.754281364116416e-10,1.1079528259671636e-18,3.4815503290612934e-16,1.3197265510227841e-17,1.5395743304357708e-15,7.05102495977051e-16,3.264616080860793e-31,0.0010059799832668349,1.0257941840084405e-06,5.244623639640862e-11
2.361396531743868e-07,0.36219361837733144,3.76,0.0,0.9995418862274982,0.9970935096476798,7.920019078033802e-05,9.762622054740649e-05,0.0002525027830791327,6.395095675619235e-05,0.0005110162264134442,7.778849491481414e-05,1.7470137264500037e-07,3.385236813639117e-08,0.0006771283779485076,5.993170719210793e-14,1.0839594204052575e-17,1.816233491546843e-05,0.0025510431203155035,1.9181347861390787e-07,1.2652531839792701e-06,1.9767094158272702e-10,9.749455820603137e-11,1.5131877603670336e-06,1.850288947894882e-13,1.8545368726302983e-05,4.375757050980209e-06,3.3840756087119987e-10,1.799052129322145e-06,3.843677592281256e-09,1.2026407202977688e-11,2.2239212717664015e-13,4.3212162198775214e-13,2.6007321596491447e-10,3.7633658359720895e-11,2.1985662976871352e-11,3.227010370217857e-13,2.0619573573782466e-12,0.0013472528294082118,2.388375054384492e-07,7.313586081875667e-08,1.6858676568051148e-09,7.658920989858934e-11,1.853734575228671e-10,0.00019315991480142684,1.270326303613201e-08,4.2798580042859395e-14,3.5122724161370373e-12,0.0018275564340428827,1.2191965845976857e-10,9.779036432037551e-23,1.0704502487986997e-10,2.4744198345363817e-13,1.9617046145331476e-14,7.490436005553775e-14,7.133292625545025e-13,8.308468906657968e-16,9.466304733478662e-14,9.99818385913825e-27,1.1506386963401308e-10,8.450825023070056e-10,1.2106273054833395e-18,3.9019942380403334e-16,1.4790911395497593e-17,1.724763063179163e-15,7.752388393238153e-16,3.7854152776292e-31,0.0010150952042546134,1.0645040707886943e-06,5.4584997904064346e-11
2.40800580906853e-07,0.36219758051892775,3.76,0.0,0.9994499557470944,0.9970583440520328,8.39713435731846e-05,0.00010097756457782238,0.00025606274265631594,6.57902209023369e-05,0.0005313699483474967,7.932584028814064e-05,1.8146442363726771e-07,3.7083509580795684e-08,0.0007028773266127575,6.610321764899266e-14,1.2175502298583073e-17,1.8384983063142753e-05,0.0026138410813050963,1.9811674349643224e-07,1.3607263479079042e-06,2.096281352234066e-10,1.0890811189024109e-10,1.6404789885725293e-06,2.061218777391428e-13,1.970880141671751e-05,4.566843250159404e-06,3.75301429123027e-10,1.931986474471125e-06,4.126912988989709e-09,1.3435534047431279e-11,2.428156672015443e-13,4.723691256526089e-13,2.7573222692081034e-10,4.0835635439012434e-11,2.4706242243263795e-11,3.5654717074976e-13,2.274262636077199e-12,0.0014003616406748423,2.4833422522737125e-07,8.082396009479299e-08,1.709908509871931e-09,7.727533294144278e-11,1.8699208330448535e-10,0.00019545921413556238,1.3203990535652532e-08,4.507608199819117e-14,3.647512658953302e-12,0.001827492012014616,1.311164299148412e-10,1.0924748194879708e-22,1.1490057255172933e-10,2.6656505471941993e-13,2.2052253135295482e-14,8.39161700801158e-14,7.9718008541717e-13,8.926928739098266e-16,1.0302106664407471e-13,1.1566529148970974e-26,1.1947621274024325e-10,9.193478888159785e-10,1.32007605162365e-18,4.36134617070192e-16,1.6532023875524928e-17,1.9270203916579094e-15,8.505770828270372e-16,4.379207808147513e-31,0.0010239492909677275,1.104898288677734e-06,5.675543267278329e-11
2.454615086393192e-07,0.3622015617811605,3.76,0.0,0.9993572110837903,0.9970228345576723,8.890381014585983e-05,0.00010433710516440166,0.00025953796399521835,6.761953112495569e-05,0.0005520010249192357,8.086170006768307e-05,1.8834434916118617e-07,4.057792633106582e-08,0.0007289317406074108,7.278010742597569e-14,1.3644451169660037e-17,1.860117173883086e-05,0.0026769506608341543,2.044807927146306e-07,1.4607290952964868e-06,2.2196582543604547e-10,1.2135538615533947e-10,1.776270680636584e-06,2.2908746282522025e-13,2.0917931608983387e-05,4.76198621006881e-06,4.157856434699131e-10,2.071364340428004e-06,4.423837765594181e-09,1.499224964205829e-11,2.6451979725590183e-13,5.151895634357856e-13,2.9197141974441773e-10,4.422637535486501e-11,2.770838303178885e-11,3.932817546450884e-13,2.50443352055954e-12,0.0014542208712249331,2.5796633060882113e-07,8.912095979865922e-08,1.733333645985806e-09,7.794173343186042e-11,1.8856423364834385e-10,0.00019769179707599725,1.3711761368372551e-08,4.744775275172167e-14,3.788382601889407e-12,0.0018274269592053359,1.4073106468947808e-10,1.2190435485750924e-22,1.2313127025777943e-10,2.8666416279166795e-13,2.4740444680890986e-14,9.376981557779446e-14,8.885745646792124e-13,9.575646905831312e-16,1.1192191279853335e-13,1.335098649806871e-26,1.2406936770976265e-10,9.984138582392663e-10,1.4365542948603056e-18,4.862077586206007e-16,1.8429969389866793e-17,2.147427773086305e-15,9.313690769471217e-16,5.054822853816874e-31,0.0010325492287760302,1.1470552873107168e-06,5.895680992832958e-11
2.501224363717854e-07,0.3622055616302018,3.76,0.0,0.9992636681678818,0.9969869890009817,9.399793675692507e-05,0.00010770265364393742,0.00026293022623785227,6.943800649979569e-05,0.0005729025623181316,8.239600676908624e-05,1.953403489047399e-07,4.4352568989939874e-08,0.000755283045371961,7.999043999854517e-14,1.5256592621723226e-17,1.881105859720718e-05,0.0027403634270933624,2.1090412704560958e-07,1.5653309705592666e-06,2.346823435090848e-10,1.3490051824920263e-10,1.920922242188042e-06,2.540405924948405e-13,2.2173409340760563e-05,4.961159541529607e-06,4.6013560214251806e-10,2.217320926562099e-06,4.7347420785290585e-09,1.6710086436738595e-11,2.8754435547694367e-13,5.606654517001431e-13,3.0879825793141207e-10,4.781154008559903e-11,3.101445583460833e-11,4.330837016979736e-13,2.753552836364621e-12,0.0015088132423161887,2.677306659411367e-07,9.805889177550052e-08,1.7561539863312902e-09,7.858892777535466e-11,1.900911532567601e-10,0.00019985930725495974,1.4226410732403295e-08,4.9915902548003385e-14,3.935150227154228e-12,0.0018273612899891403,1.5076715215463125e-10,1.358709611548179e-22,1.3174452862385556e-10,3.0776142407178537e-13,2.7701811209711935e-14,1.0451952059730941e-13,9.879771128416593e-13,1.025526903553535e-15,1.213873293331648e-13,1.5377223145998162e-26,1.2885239843957107e-10,1.0824717228480874e-09,1.5603180502458885e-18,5.406738086063229e-16,2.0494410491285105e-17,2.3871013565812853e-15,1.0178718763725748e-15,5.821978350132571e-31,0.0010409018169197602,1.1910545666485524e-06,6.118840850214775e-11
2.547833641042516e-07,0.3622095795455554,3.76,0.0,0.9991693427063647,0.9969508150149198,9.925396645668406e-05,0.00011107210353343562,0.0002662413118029873,7.124483185627658e-05,0.000594067811701272,8.392869466615054e-05,2.024516158924357e-07,4.842508471404944e-08,0.0007819228776244638,8.776281081334196e-14,1.7022614613746548e-17,1.901479900382788e-05,0.002804071170132959,2.1738527324004458e-07,1.674597972569861e-06,2.477757606498396e-10,1.496095131341235e-10,2.074795307462373e-06,2.8109956641663904e-13,2.3475870012684462e-05,5.164336060133e-06,5.08639394530038e-10,2.369988960392931e-06,5.059911775835127e-09,1.8603576390194316e-11,3.119287355156976e-13,6.08878404661583e-13,3.2622002280100305e-10,5.159673367435053e-11,3.464795667308644e-11,4.761377832899832e-13,3.0227366602317546e-12,0.0015641217125773085,2.776241185488149e-07,1.0767053720249105e-07,1.7783806311945317e-09,7.92174195966227e-11,1.9157405359536177e-10,0.00020196336251702342,1.474777609400494e-08,5.248282655401842e-14,4.088087863165347e-12,0.001827295018365478,1.6122778861083187e-10,1.5126539819004382e-22,1.4074759052598626e-10,3.29878569822076e-13,3.0957564387739326e-14,1.1622118875371873e-13,1.0958661962233353e-12,1.0966429100881713e-15,1.3143923633122475e-13,1.7673436012566636e-26,1.338345354149395e-10,1.1717143308916814e-09,1.69162391592235e-18,5.997954321118978e-16,2.273530170230218e-17,2.647191641206927e-15,1.1103476481863128e-15,6.691350004282516e-31,0.0010490136735104563,1.236976606830657e-06,6.344951704681496e-11
2.594442918367178e-07,0.36221361501983707,3.76,0.0,0.9990742501793819,0.9969143200337426,0.00010467204301738172,0.00011444343010193486,0.0002694730011991721,7.30392549858724e-05,0.000615490169349005,8.545969976025065e-05,2.096773368429587e-07,5.281382182010547e-08,0.0008088430819198421,9.612630734531766e-14,1.8953755935126056e-17,1.921254586634679e-05,0.0028680658981214227,2.2392278303941363e-07,1.788592567412459e-06,2.612439030675125e-10,1.655501987072352e-10,2.2382532939269866e-06,3.1038596172396266e-13,2.482593456583459e-05,5.371487860549631e-06,5.615977635348648e-10,2.5294986738858637e-06,5.399628429203328e-09,2.068829871565459e-11,3.377118638392907e-13,6.599090785051384e-13,3.442438141081255e-10,5.5587497829293925e-11,3.863351969278053e-11,5.22634555135224e-13,3.3131337592472796e-12,0.001620129481955903,2.8764361949893353e-07,1.1798941126472819e-07,1.8000248152957413e-09,7.982770000041748e-11,1.930141137904921e-10,0.00020400555342827708,1.5275697225483625e-08,5.5150803405201273e-14,4.247471944120675e-12,0.0018272281579739455,1.7211558655698594e-10,1.682142697485226e-22,1.501475299970264e-10,3.5303694034981763e-13,3.452994864746889e-14,1.2893236651505017e-13,1.2127341241287896e-12,1.1709749281230335e-15,1.4209970581626368e-13,2.0270543047391985e-26,1.390251673770943e-10,1.2663358520140646e-09,1.8307288820659467e-18,6.638428805621093e-16,2.51628850212813e-17,2.928883110173688e-15,1.2090635806697815e-15,7.674643743174716e-31,0.0010568912403945564,1.2849027986731197e-06,6.573943421356495e-11
2.64105219569184e-07,0.36221766755854634,3.76,0.0,0.9989784058374237,0.9968775112976948,0.00011025221483867176,0.00011781468975066401,0.0002726270684717453,7.482058388806908e-05,0.0006371631764183495,8.698895974886009e-05,2.1701669251934005e-07,5.7537833566279415e-08,0.0008360357070331141,1.0511046890086426e-13,2.1061820748774814e-17,1.9404449498290778e-05,0.00293233983339806,2.305152322412173e-07,1.907373707566397e-06,2.750843666155881e-10,1.8279217848919182e-10,2.4116609667944345e-06,3.420245484499043e-13,2.6224209663574823e-05,5.582586386866342e-06,6.193240340671739e-10,2.695977785177421e-06,5.7541693787315e-09,2.29809280120919e-11,3.649321804887312e-13,7.138371230581377e-13,3.6287655087947795e-10,5.97893078714686e-11,4.299692802232864e-11,5.727702751222646e-13,3.6259249888945316e-12,0.0016768199948854967,2.977861442291069e-07,1.2904974743324805e-07,1.8210978677111473e-09,8.042024783217285e-11,1.944124815031515e-10,0.0002059874420922655,1.5810016235640955e-08,5.792209371462487e-14,4.413582769780606e-12,0.001827160722095847,1.8343268486930766e-10,1.868530762141446e-22,1.5995125147128014e-10,3.7725748019841293e-13,3.8442251120375564e-14,1.4271220402102658e-13,1.3390868236424786e-12,1.248583985223365e-15,1.5339093713487037e-13,2.3202383735314585e-26,1.444338329602626e-10,1.3665315626629899e-09,1.977890150348307e-18,7.330938656169967e-16,2.778768514269522e-17,3.2333938439777747e-15,1.3142917929919151e-15,8.784671628067882e-31,0.0010645407878835476,1.3349153749498083e-06,6.805746879557829e-11
2.687661473016502e-07,0.3622217366798272,3.76,0.0,0.9988818246992026,0.9968403958576367,0.00011599443881967617,0.0001211840192211489,0.00027570527722027696,7.65881840623899e-05,0.0006590805183427736,8.851641399335833e-05,2.2446885807156757e-07,6.261688112505619e-08,0.000863493002204652,1.1474524635367578e-13,2.3359192988151094e-17,1.959065751112235e-05,0.0029968854083623985,2.3716121981001077e-07,2.0309968569923158e-06,2.8929453099011225e-10,2.0140678199006093e-10,2.595384014293944e-06,3.7614320053856655e-13,2.7671287877135636e-05,5.79760249911211e-06,6.821440083496235e-10,2.8695514853634065e-06,6.123807789451894e-09,2.549928270058866e-11,3.936276231169204e-13,7.70741140683431e-13,3.821249724653759e-10,6.42075690191994e-11,4.776512291434245e-11,6.267468135725807e-13,3.962322653491719e-12,0.0017341769427551635,3.080487130428756e-07,1.4088648138916712e-07,1.8416111759750945e-09,8.099552993778624e-11,1.9577027377722775e-10,0.0002079105612320558,1.6350577593503588e-08,6.079893879736547e-14,4.586704265915159e-12,0.0018270927236618494,1.9518076009282504e-10,2.073266071194933e-22,1.7016548934390424e-10,4.025607342796853e-13,4.271880999191186e-14,1.5762141362302536e-13,1.4754436012577676e-12,1.3295299100576314e-15,1.6533523239544007e-13,2.650592883595254e-26,1.5007021231822478e-10,1.4724976320452887e-09,2.133364963956382e-18,8.078334262516368e-16,3.062050441849498e-17,3.561975115798629e-15,1.4263092460148365e-15,1.0035431265457466e-30,0.001071968419354464,1.3870973425824289e-06,7.040293984133281e-11
