Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF3O(47),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),[O]OC(F)F(128),FC(F)C(F)F(130),FC1OO1(136),[O]C([O])F(138),CHO2(142),CFO2(143),[O]C(F)F(146),[O]O[C](F)F(147),CF2O2(152),O2(176),O[C](F)F(220),C2F4O2(252),F[C]C(F)F(276),FC1OC1(F)F(286),C2HF4O2(406),CF3O2(416),C3H2F5(444),C2HF3O(467),C2H2F3O2(603),C2HF2O3(899),FC1(F)OO1(932),C2H2F3(962),C2HF2O(1007),C3H2F5O2(1017),C3H2F5O2(1096),C3H3F4(1175),FC1(F)CO1(1224),C2HF2O3(2126),CHF(88),CF2(89)
2.0625315453533016e-07,0.24214629742037977,3.76,0.0,0.8431023366459424,0.9997435152339158,2.644003888118947e-08,7.508570976901856e-08,6.713690001943698e-07,6.973195725545926e-08,2.902514273759015e-07,5.843860795530139e-07,9.675119316297584e-11,2.0759617061878095e-12,5.717795899762773e-07,3.216916997167144e-21,5.182765938213642e-28,1.8697490872534885e-08,3.880530088900145e-06,4.131469219512879e-11,5.39078196569483e-12,8.116639086188087e-17,1.9742958892813044e-17,9.137443919480651e-10,9.58506425901131e-20,7.916049467211696e-09,3.1702023127413313e-10,2.0810999028438913e-16,4.259256253416939e-12,9.418353123550309e-15,1.7268451996396001e-18,1.045900211102181e-20,1.4332590910910568e-20,9.449273451434278e-15,1.8244818034121034e-16,3.6959713020244606e-17,1.6164912249874463e-20,3.6505214079573516e-19,1.4325064683988011e-06,1.7421987438744992e-08,5.980973835282154e-13,1.659152463003111e-11,1.0319786004504129e-13,9.75367160474994e-13,4.789192772135656e-07,3.674440900183392e-12,6.872973661540519e-19,7.651345143264014e-17,0.0002547420980849624,1.219428053042986e-16,1.385184610624651e-29,7.015426964522655e-17,3.529830867616094e-20,8.402707599208853e-19,3.548028270829723e-19,2.3920188510867453e-20,9.271784471048698e-25,5.449271255226855e-18,2.8225286266770354e-35,1.8131510303706362e-14,2.731482084473606e-15,3.682021527409859e-33,4.540753167991303e-22,3.5577281947060973e-23,0.0,0.0,3.195231979590439e-39,2.275455345972324e-06,3.4981819123297964e-10
2.10289372909325e-07,0.2421463013186966,3.76,0.0,0.8431022172740616,0.9997434618189722,2.82806472974912e-08,7.858734412818543e-08,6.889743304990115e-07,7.293444029216986e-08,3.0468560533955846e-07,5.960988740926713e-07,1.0059942840883495e-10,2.192589590356449e-12,5.97996986238602e-07,3.426132453255509e-21,5.766673583243496e-28,1.910736294228656e-08,3.971452810906338e-06,4.274703948156861e-11,5.8281751496489765e-12,8.667510001777769e-17,2.1045301469278945e-17,9.455492337208786e-10,1.0331138598044263e-19,8.345603151392553e-09,3.2819492373832804e-10,2.2614053708668206e-16,4.558077860525757e-12,1.0076260876091133e-14,1.8604635531823136e-18,1.168312414231111e-20,1.5960570796936466e-20,1.004706782383023e-14,1.9417230181482452e-16,3.973499319010105e-17,1.7193196821818143e-20,3.8473669647918206e-19,1.4855971376157581e-06,1.815031107695561e-08,6.53754181395921e-13,1.7107255756933845e-11,1.0469489637348772e-13,9.876407820724246e-13,4.891817635496601e-07,3.810820068504482e-12,7.143151100326247e-19,7.858292398533937e-17,0.0002547420844806328,1.3241191670728493e-16,1.4924435568230305e-29,7.505470568673342e-17,3.822132179803235e-20,9.051111299794598e-19,3.822162464468038e-19,2.6745309835120277e-20,9.926017282955518e-25,5.8874404261996374e-18,3.1652643829730064e-35,1.8731582258772307e-14,2.9461447796931084e-15,4.129124318360601e-33,5.082922611863655e-22,3.9866324658055264e-23,0.0,0.0,3.583224585263604e-39,2.304045610684322e-06,3.5666077720214507e-10
2.183618096573147e-07,0.24214630918331134,3.76,0.0,0.8431019753647504,0.9997433531931667,3.2218042304242e-08,8.581600469455556e-08,7.240718533929337e-07,7.953336511281178e-08,3.346723582137011e-07,6.195595955385462e-07,1.0852457023436937e-10,2.4379496829281355e-12,6.520851737276493e-07,3.868848525762305e-21,7.089855646488585e-28,1.991517005641366e-08,4.154963516611444e-06,4.566431848729219e-11,6.780730436224626e-12,9.844769193180675e-17,2.3814438501003442e-17,1.0103625569225668e-09,1.194650031465402e-19,9.252443504454842e-09,3.5098765352915147e-10,2.6573325592315894e-16,5.200998773187557e-12,1.1490871138786877e-14,2.151490285972379e-18,1.4480435827258173e-20,1.967396565713151e-20,1.1317500528807392e-14,2.1914203785444356e-16,4.575880029852705e-17,1.9378278708205075e-20,4.25973335938778e-19,1.594845847751601e-06,1.9657250288772645e-08,7.777952681946997e-13,1.8148148926966137e-11,1.0763999333170322e-13,1.0116083668992307e-12,5.094018133216809e-07,4.0914734927860025e-12,7.709275373899063e-19,8.276450107677843e-17,0.00025474205681415366,1.5534853178483783e-16,1.7260722561481385e-29,8.55914195576242e-17,4.461369977617864e-20,1.0461664000070518e-18,4.412997123273381e-19,3.3235026598521813e-20,1.1334723356546117e-24,6.843230971313822e-18,3.955490116898489e-35,1.994984522992573e-14,3.4134471995657695e-15,5.1599830025906496e-33,6.330254664903346e-22,4.974724061520022e-23,0.0,0.0,4.477796380763797e-39,2.3598758979219142e-06,3.703463859013237e-10
2.2562700273050543e-07,0.24214631633766154,3.76,0.0,0.8431017540585481,0.9997432534212981,3.606348341326249e-08,9.257356916565028e-08,7.55498647861766e-07,8.568777428194994e-08,3.6293043780544223e-07,6.407141198174789e-07,1.1591825661968463e-10,2.6728459044880816e-12,7.026189023457013e-07,4.295312035060195e-21,8.475128466629795e-28,2.0628231547188325e-08,4.321991395256968e-06,4.8348278245556204e-11,7.731617315891324e-12,1.0993101116601833e-16,2.6499237898045393e-17,1.070036957760308e-09,1.3547572104565876e-19,1.0124665110044506e-08,3.719960251523063e-10,3.056571878869354e-16,5.833647773206612e-12,1.2881759710396693e-14,2.4422775084510313e-18,1.743980928981253e-20,2.3595589455271976e-20,1.2548476175854794e-14,2.4340285101285604e-16,5.1752151010686556e-17,2.149558094104557e-20,4.652421944669295e-19,1.6966439856651269e-06,2.1070766039215675e-08,9.052539995360763e-13,1.9094799077320456e-11,1.1023574568102023e-13,1.0325350152118088e-12,5.272440565300126e-07,4.353004379497512e-12,8.249420485228567e-19,8.657490766220978e-17,0.00025474203140227474,1.784071178607619e-16,1.9595252640507266e-29,9.595140143257643e-17,5.1029291316032623e-20,1.1868861708585766e-18,4.995115888951134e-19,4.0148797475262103e-20,1.2722317486653962e-24,7.799596470172555e-18,4.8011306113347625e-35,2.1066227047471014e-14,3.879903059591669e-15,6.263130886719034e-33,7.661478810753367e-22,6.030969928177646e-23,0.0,0.0,5.435100225569323e-39,2.408622623675734e-06,3.8266406394884236e-10
2.3289219580369616e-07,0.24214632356273402,3.76,0.0,0.8431015293788113,0.9997431517886177,4.020536315082768e-08,9.95636813345621e-08,7.867402377446374e-07,9.20396884856506e-08,3.9238499580399535e-07,6.61906188912192e-07,1.2355967212834858e-10,2.9213689579988485e-12,7.548749518147161e-07,4.748637306845518e-21,1.006470008780854e-27,2.1327744909955573e-08,4.4907550648394926e-06,5.1085917154307806e-11,8.776668254356003e-12,1.2228442783355734e-16,2.937204191183236e-17,1.13095147507564e-09,1.5295649418333234e-19,1.105181197984077e-08,3.9346191735234104e-10,3.499447654536947e-16,6.520148194327703e-12,1.43898648335174e-14,2.762400549220424e-18,2.0869486681487593e-20,2.813517042842607e-20,1.3864812133124943e-14,2.6941505134198887e-16,5.832424568612111e-17,2.3760253104291226e-20,5.065817168673005e-19,1.801706415648999e-06,2.253840507900553e-08,1.049237254000911e-12,2.004981495840279e-11,1.1278063058489765e-13,1.0528692958217798e-12,5.447420021543396e-07,4.622937850828134e-12,8.819996836625298e-19,9.042811816456445e-17,0.0002547420055160311,2.0390754035192578e-16,2.2165463433711437e-29,1.0718442272613661e-16,5.811730880421037e-20,1.3415665723783193e-18,5.626956955908233e-19,4.8218269024266107e-20,1.4229488623410832e-24,8.853363024845152e-18,5.792250031422684e-35,2.2200749913494883e-14,4.392752160739362e-15,7.556057723963309e-33,9.217740153056396e-22,7.26755760028523e-23,0.0,0.0,6.557092887032494e-39,2.4559895023601793e-06,3.949824931032686e-10
2.401573888768869e-07,0.2421463308570911,3.76,0.0,0.8431013013523642,0.9997430483350125,4.4653581132338025e-08,1.0678034638150081e-07,8.177678100106999e-07,9.858262495370647e-08,4.230284053962299e-07,6.83135542713662e-07,1.3144920938919995e-10,3.1837967296655276e-12,8.088195045412585e-07,5.229076906112266e-21,1.1879058546485507e-27,2.201347712363379e-08,4.661220940033292e-06,5.387568537573789e-11,9.921236375510193e-12,1.3553453504017e-16,3.243814926987822e-17,1.1930769021599316e-09,1.719797372629129e-19,1.2035615473450344e-08,4.153746595042986e-10,3.988910777163956e-16,7.263094731948855e-12,1.6020674158796314e-14,3.11385105141038e-18,2.4822977730246582e-20,3.336432307450463e-20,1.526867563694498e-14,2.9723206803689737e-16,6.551186016671785e-17,2.6176603063072872e-20,5.500176109417146e-19,1.910004759154916e-06,2.4059975713917002e-08,1.211319123291498e-12,2.1012308230059273e-11,1.1527566864475716e-13,1.0726279732961379e-12,5.61890460566962e-07,4.901201150738406e-12,9.422386560592768e-19,9.432255922824165e-17,0.00025474197916559236,2.319987658851288e-16,2.4987367122528917e-29,1.19331349380596e-16,6.592207458234905e-20,1.51112023015341e-18,6.310422900903815e-19,5.758990000239078e-20,1.586219677997171e-24,1.0010758019008395e-17,6.94804753717228e-35,2.3352718743875177e-14,4.9548775577426566e-15,9.063809041888862e-33,1.1027905598227366e-21,8.707872802012226e-23,0.0,0.0,7.865508694300641e-39,2.502015584910217e-06,4.0730183042517126e-10
2.474225819500776e-07,0.24214633821928577,3.76,0.0,0.8431010700079907,0.9997429430996642,4.941777415842386e-08,1.1421737150691071e-07,8.485550346720403e-07,1.0530995716933758e-07,4.548519872045607e-07,7.044018883452682e-07,1.395872576739043e-10,3.4604006793669305e-12,8.644183129161418e-07,5.7368339809958275e-21,1.3939735474569381e-27,2.2685259019694582e-08,4.833354941900434e-06,5.671607691815735e-11,1.1170710152712448e-11,1.497066980051635e-16,3.5702807962300544e-17,1.2563852734355014e-09,1.9261774940757819e-19,1.3077791502018117e-08,4.3772383596446694e-10,4.527973288167222e-16,8.065093990556251e-12,1.7779683108016052e-14,3.498689581668711e-18,2.935731418892079e-20,3.935981357706104e-20,1.6762103318029396e-14,3.2690534929776615e-16,7.335291434444196e-17,2.874883717753687e-20,5.955741684932687e-19,2.0215087477613667e-06,2.5635230177898976e-08,1.393166164773051e-12,2.1981427767475583e-11,1.1772185933997487e-13,1.0918273377239134e-12,5.786857761133797e-07,5.187716629610804e-12,1.0057991944074138e-18,9.825672835574845e-17,0.0002547419523609468,2.628303966855705e-16,2.807753046848988e-29,1.3243310430412067e-16,7.448889665427141e-20,1.6964889549029269e-18,7.047387615312708e-19,6.842259100409401e-20,1.762645034754464e-24,1.1278140355053483e-17,8.289497552243736e-35,2.4521468654687968e-14,5.56921928107374e-15,1.0813746220091042e-32,1.3123330209051894e-21,1.0377343409832932e-22,0.0,0.0,9.384091656240858e-39,2.5467388170196048e-06,4.196222412795969e-10
2.546877750232683e-07,0.2421463456478576,3.76,0.0,0.843100835376206,0.9997428361210469,5.4507308293727844e-08,1.2186839575407923e-07,8.79077912716033e-07,1.1221494352816654e-07,4.878461013051919e-07,7.257049030597984e-07,1.4797420252945142e-10,3.751446114980874e-12,9.21636840693901e-07,6.272064905615727e-21,1.6269292400238954e-27,2.3342978140652023e-08,5.00712264642278e-06,5.960562839231637e-11,1.2530503638232223e-11,1.6482502569897402e-16,3.91712290583749e-17,1.320849837801182e-09,2.1494260550005217e-19,1.4180039565195977e-08,4.604992786547367e-10,5.119703595167582e-16,8.928761263476923e-12,1.967238739443811e-14,3.9190454665616174e-18,3.453306064322371e-20,4.6203653001779845e-20,1.8346999328965132e-14,3.584843055052137e-16,8.188647594077089e-17,3.1481059591020925e-20,6.432743353359395e-19,2.1361864484916712e-06,2.72638699006306e-08,1.5965387895343359e-12,2.2956358383313556e-11,1.201201814822224e-13,1.1104832181544408e-12,5.951256544695973e-07,5.482402326680541e-12,1.0728233863484967e-18,1.0222919113980318e-16,0.0002547419251118994,2.9655225433162827e-16,3.145307349688697e-29,1.465306116030787e-16,8.386400163773164e-20,1.8986438009156276e-18,7.839698520119993e-19,8.088815097543847e-20,1.9528299243837247e-24,1.266199118169014e-17,9.83944098992259e-35,2.5706363781068323e-14,6.238770096342727e-15,1.2835665495531115e-32,1.553795293353992e-21,1.2303519844116053e-22,0.0,0.0,1.113869873340589e-38,2.590196070444616e-06,4.3194389934645e-10
2.61952968096459e-07,0.2421463531413449,3.76,0.0,0.8431005974890484,0.9997427274369273,5.993127220203293e-08,1.2972691772413262e-07,9.093146324492656e-07,1.1929075376249706e-07,5.220002335266846e-07,7.470442369558423e-07,1.5661042544385981e-10,4.0571924606677645e-12,9.804403882191714e-07,6.83488195705059e-21,1.8891304845823934e-27,2.398657230280116e-08,5.1824894161753245e-06,6.254291780349503e-11,1.4006047171056664e-11,1.8091235070061216e-16,4.2848600460405745e-17,1.3864450319824129e-09,2.3902605471810815e-19,1.5344041904777193e-08,4.8369106004703e-10,5.767221732134626e-16,9.85671749721873e-12,2.1704275986323555e-14,4.377116629615516e-18,4.041431151299508e-20,5.398317547479766e-20,2.002513422185588e-14,3.9201626528664074e-16,9.115276605113107e-17,3.4377271860800565e-20,6.93139778368022e-19,2.254004468686924e-06,2.8945550427508062e-08,1.823292507688903e-12,2.393631959073123e-11,1.2247159365944974e-13,1.1286109956497882e-12,6.112090070499155e-07,5.785172499638718e-12,1.143455021651561e-18,1.0623857860434701e-16,0.00025474189742807945,3.333139798341344e-16,3.5131668184316304e-29,1.6166474411377232e-16,9.409446772813867e-20,2.1185851676792148e-18,8.68917913470998e-19,9.517174403320627e-20,2.157382836768038e-24,1.4168904603696244e-17,1.162267669111433e-34,2.690679614302164e-14,6.966571270074151e-15,1.516191724445322e-32,1.830838845514887e-21,1.4516152308903392e-22,0.0,0.0,1.3157403350014074e-38,2.632423173408889e-06,4.4426698661073357e-10
2.692181611696497e-07,0.24214636069828505,3.76,0.0,0.8431003563798872,0.9997426170843641,6.569847162683785e-08,1.3778632134001577e-07,9.392454336557297e-07,1.2653049330876693e-07,5.5730307644976e-07,7.684195155268827e-07,1.6549630354244407e-10,4.377893519260111e-12,1.0407942033066347e-06,7.42535601606675e-21,2.1830344563718556e-27,2.461602378679306e-08,5.359420517024e-06,6.552656337760969e-11,1.56027785751489e-11,1.9799021603790863e-16,4.674010050145523e-17,1.4531464538917795e-09,2.649394283056211e-19,1.6571462762837933e-08,5.072894865025685e-10,6.473694682801957e-16,1.085158643356872e-11,2.388082449714015e-14,4.875169433284284e-18,4.7068674875965466e-20,6.279110165428857e-20,2.1798144502799095e-14,4.2754644331560774e-16,1.0119316644657302e-16,3.744137289379616e-20,7.451909498922564e-19,2.3749281425601723e-06,3.0679886009787675e-08,2.075379036318039e-12,2.4920564405206733e-11,1.2477703466997254e-13,1.146225615970255e-12,6.269358106145201e-07,6.0959381068999025e-12,1.2178394380708195e-18,1.1028358464811111e-16,0.0002547418693189355,3.7326464868362867e-16,3.9131537185131754e-29,1.7787627411081258e-16,1.0522815799186486e-19,2.357342945286962e-18,9.59763193458002e-19,1.1147231551040114e-19,2.3769151378390426e-24,1.5805578414308533e-17,1.3666052929559561e-34,2.8122184555333126e-14,7.755708358602e-15,1.7827525351990516e-32,2.147401487909692e-21,1.704726465432849e-22,0.0,0.0,1.5470598982024447e-38,2.67345494015351e-06,4.565916933338343e-10
2.764833542428404e-07,0.24214636831722025,3.76,0.0,0.8431001120832513,0.9997425050997105,7.181742497209557e-08,1.4603989970991283e-07,9.688524793929033e-07,1.3392722568167316e-07,5.937426052411116e-07,7.898303420472795e-07,1.7463220931368943e-10,4.713797728632914e-12,1.1026635786655204e-06,8.043519259418586e-21,2.511196007577635e-27,2.523135411919839e-08,5.5378812207757805e-06,6.855522242126877e-11,1.7326134851720283e-11,2.1607886791410394e-16,5.08509113222356e-17,1.5209308360125856e-09,2.927535553450878e-19,1.7863947738688745e-08,5.312850919512468e-10,7.242331780834423e-16,1.1915991929883034e-11,2.6207489003205474e-14,5.415538529114318e-18,5.456724322270195e-20,7.27255872743098e-20,2.3667532826522293e-14,4.651179193208537e-16,1.1205022868211361e-16,4.067715916860094e-20,7.994471492081288e-19,2.498921700425451e-06,3.2466453865420706e-08,2.3548472708736287e-12,2.590837818502441e-11,1.2703742394664767e-13,1.1633416018937097e-12,6.423069811842212e-07,6.414607245099331e-12,1.2961233600520674e-18,1.1436296358821077e-16,0.00025474184079373125,4.1655240230619176e-16,4.347145262366565e-29,1.9520582719771295e-16,1.1731365425501037e-19,2.6159767054653575e-18,1.0566841457566581e-18,1.3000299641302362e-19,2.612040478048901e-24,1.757880488343373e-17,1.5998558907958152e-34,2.9351973581015047e-14,8.609307034277411e-15,2.0870306569911094e-32,2.50770570754839e-21,1.9931224660859314e-22,0.0,0.0,1.8111102734918687e-38,2.7133251996340304e-06,4.689182180062131e-10
2.837485473160311e-07,0.24214637599670072,3.76,0.0,0.8430998646346715,0.999742391518616,7.829635987630029e-08,1.544808772389802e-07,9.98119734861138e-07,1.414739930247392e-07,6.31306148720394e-07,8.112762998077651e-07,1.840185103622007e-10,5.065148412163754e-12,1.1660139376142048e-06,8.689367823948737e-21,2.876265581902214e-27,2.5832619371340986e-08,5.717836895600389e-06,7.162759021418875e-11,1.9181544366056752e-11,2.351972539863136e-16,5.5186231952804023e-17,1.5897760188157341e-09,3.225386865680161e-19,1.9223123232913406e-08,5.556686318731209e-10,8.076380202811655e-16,1.3052555450378688e-11,2.8689700271424235e-14,6.000626719950676e-18,6.298455184935495e-20,8.389025713086554e-20,2.5634668757045273e-14,5.047716271494805e-16,1.237676849913395e-16,4.4088325207335686e-20,8.559265816365983e-19,2.6259484226521796e-06,3.430479812425697e-08,2.6638441256631158e-12,2.689907750852956e-11,1.2925366197154071e-13,1.1799730651858989e-12,6.573242604769386e-07,6.74108554711494e-12,1.3784547377852974e-18,1.1847552779817253e-16,0.0002547418118615559,4.633240970542127e-16,4.817073498230577e-29,2.1369383925059464e-16,1.3040019190075746e-19,2.895575938186192e-18,1.1598577596158049e-18,1.5099148576283814e-19,2.863374228490752e-24,1.9495461641190413e-17,1.8651416124383856e-34,3.0595632525626517e-14,9.530528965489176e-15,2.433098970515553e-32,2.9162665598976845e-21,2.3204810655378966e-22,0.0,0.0,2.111425877464428e-38,2.7520668234043442e-06,4.812467672826837e-10
2.9101374038922183e-07,0.24214638373528738,3.76,0.0,0.8430996140705366,0.9997422763760299,8.514321070063374e-08,1.6310243009641085e-07,1.0270328529473056e-06,1.4916383496038375e-07,6.699804559449656e-07,8.327569542094502e-07,1.9365556918688564e-10,5.432184023303836e-12,1.2308109093652705e-06,9.362864427600945e-21,3.28098701375331e-27,2.6419905921508776e-08,5.899253085557931e-06,7.474239893297571e-11,2.1174419522332127e-11,2.553630270398611e-16,5.975129103554332e-17,1.6596609242252123e-09,3.5436442551554356e-19,2.0650595969915177e-08,5.804310775556625e-10,8.979120567130498e-16,1.4263893723632081e-11,3.1332858385383727e-14,6.6329048376589556e-18,7.239852544658499e-20,9.639422475009596e-20,2.7700790036827035e-14,5.465463529871632e-16,1.3639046096225694e-16,4.767846426978117e-20,9.14646415082843e-19,2.7559707798352087e-06,3.6194433471263114e-08,3.004615247942336e-12,2.789200908694536e-11,1.314266306813298e-13,1.1961337182323996e-12,6.719901135606574e-07,7.075276544463659e-12,1.4649825945830418e-18,1.2262014543731787e-16,0.0002547417825313217,5.137249721365508e-16,5.324925211365718e-29,2.33380516327634e-16,1.4453759583337498e-19,3.197260333846752e-18,1.2694599027285527e-18,1.7468041039312832e-19,3.131532947662283e-24,2.1562502689728593e-17,2.1658169519213874e-34,3.185265447065892e-14,1.0522567764434652e-14,2.8253334522052716e-32,3.3778991081102594e-21,2.690727440570173e-22,0.0,0.0,2.4518041510088893e-38,2.789711752712423e-06,4.93577555901242e-10
2.9827893346241253e-07,0.24214639153155465,3.76,0.0,0.8430993604279634,0.9997421597062044,9.236561685847713e-08,1.7189770513800209e-07,1.0555790660695645e-06,1.5698980585300925e-07,7.097517585773857e-07,8.542718547247124e-07,2.0354374298267576e-10,5.815138384294215e-12,1.2970203949681763e-06,1.0063940939537093e-20,3.7281952351079265e-27,2.6993326634629123e-08,6.082095580365553e-06,7.789841660528167e-11,2.3310149920154518e-11,2.765925534514907e-16,6.455135914079776e-17,1.7305655291482876e-09,3.8829966707191525e-19,2.2147952591574225e-08,6.055636106024056e-10,9.953862650017813e-16,1.555261656051251e-11,3.41423277559007e-14,7.314911639349072e-18,8.289041352932727e-20,1.1035209810146787e-19,2.986700431012676e-14,5.904787418774246e-16,1.4996468996799665e-16,5.145106924560117e-20,9.756228342418166e-19,2.888950560454571e-06,3.8134848506440994e-08,3.3795056100916555e-12,2.8886548711556994e-11,1.3355719386369776e-13,1.2118368853429618e-12,6.863076366108451e-07,7.417081997363767e-12,1.5558568684372358e-18,1.2679573826619194e-16,0.00025474175281175635,5.67898336202162e-16,5.872741840171492e-29,2.5430579744072455e-16,1.597762178143055e-19,3.5221801105755384e-18,1.3856656738093794e-18,2.0132766185102417e-19,3.417133876583502e-24,2.3786949570543773e-17,2.505477831906917e-34,3.312255534426494e-14,1.1588645013950747e-14,3.268425024928196e-32,3.8977253993439165e-21,3.1080400211647265e-22,0.0,0.0,2.836315843255534e-38,2.826291024832782e-06,5.0591080658643e-10
