Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF3O(47),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),[O]OC(F)F(128),FC(F)C(F)F(130),FC1OO1(136),[O]C([O])F(138),CHO2(142),CFO2(143),[O]C(F)F(146),[O]O[C](F)F(147),CF2O2(152),O2(176),O[C](F)F(220),C2F4O2(252),F[C]C(F)F(276),FC1OC1(F)F(286),C2HF4O2(406),CF3O2(416),C3H2F5(444),C2HF3O(467),C2H2F3O2(603),C2HF2O3(899),FC1(F)OO1(932),C2H2F3(962),C2HF2O(1007),C3H2F5O2(1017),C3H2F5O2(1096),C3H3F4(1175),FC1(F)CO1(1224),C2HF2O3(2126),CHF(88)
1e-11,0.09848493877996652,3.76,0.0,0.6090351212482061,0.9996127012070023,4.381463391863792e-18,4.684285374876305e-14,8.977503069022239e-11,2.5486036850697056e-13,1.7084728851290138e-14,2.533200068606365e-08,1.2119996083566985e-14,2.579751056986389e-19,1.3031630652004908e-14,1.8681793362973694e-27,2.326089310597146e-39,2.0749243708318416e-14,6.534350078615827e-07,3.070568040016167e-14,1.772988102857031e-21,1.8525703482397812e-19,3.530703558280636e-30,2.7311891258581517e-14,3.2395685100846973e-34,4.249092771547161e-14,3.877405408184549e-13,3.6732516958233827e-20,4.398765621620439e-18,9.167939937989838e-21,2.346415477388589e-30,4.9430697770578424e-30,1.4475368030764415e-28,3.097214780129126e-20,6.444354741656418e-22,2.3693675886172768e-26,9.292285405122023e-31,4.0863868730681926e-29,2.533150992897282e-08,9.888628541444333e-14,8.875921477600168e-21,6.61729968107773e-16,7.61475135980582e-15,7.753131286014662e-15,8.975333177682333e-11,3.3102795382066807e-14,1.0376785483180591e-19,3.8604970101929e-21,0.0003872733709012917,5.226243141534513e-21,4.1060042750489154e-48,3.809163372182712e-22,6.544712360461068e-29,4.209982649788432e-31,6.816627070034264e-36,2.7832090070048918e-31,1.5935432050164285e-30,2.6836770307696005e-27,1.905947869283784e-46,5.376463377037881e-22,1.2785174378942501e-21,9.54764233204506e-45,4.2101933091996884e-36,1.035345536455566e-37,0.0,0.0,4.8216551677073563e-51,6.533447796699311e-07
1.1504651542162256e-11,0.09848493877996652,3.76,0.0,0.6090350191183737,0.9995588901550966,6.7681266269908936e-18,6.315649532609445e-14,1.1881334394866547e-10,3.062316185105334e-13,2.6013598431480305e-14,2.914281689678638e-08,1.6041354957950315e-14,3.928140447321041e-19,1.983958107166633e-14,2.8367134865238484e-27,4.663733324019455e-39,2.997065089769248e-14,7.517541231660275e-07,4.063903689744715e-14,3.1049678582051008e-21,2.451853634913692e-19,7.09223401643082e-30,3.61478136965122e-14,7.052105341375816e-34,5.6608152822142886e-14,5.131757886820526e-13,5.592884038632783e-20,6.697856500210672e-18,1.395969248726648e-20,4.110469443759159e-30,8.657976387196795e-30,2.535515469014051e-28,4.714194775413848e-20,9.811119235608577e-22,3.607855212777667e-26,1.6286310082167334e-30,7.158361023860354e-29,2.9142170822887057e-08,1.3081872105506851e-13,1.3514947547721514e-20,8.840965852224453e-16,1.0038454740349782e-14,1.0191004489862973e-14,1.187862529876978e-10,4.3440016749579456e-14,1.3620795855199228e-19,5.809267379883879e-21,0.00044108058285958286,7.891543168902118e-21,8.296326536591447e-48,5.800073916328431e-22,1.3025646763049595e-28,7.365135811047614e-31,1.5622744639101862e-35,5.589963330268672e-31,3.17499240664822e-30,4.698825074163978e-27,4.3753313989728284e-46,8.429846542170884e-22,1.948348061402683e-21,2.1917755508141745e-44,9.632263079618523e-36,2.3749615851420198e-37,0.0,0.0,1.106868642845551e-50,7.516347059297146e-07
1.3344254338495803e-11,0.09848494098491996,3.76,0.0,0.6090348942536683,0.9994945918713324,1.0745487132356681e-17,8.687109751514898e-14,1.5983122536725111e-10,3.7414197083770883e-13,4.0590913862877515e-14,3.3801705718186844e-08,2.1581052217251887e-14,6.129655154377008e-19,3.095208724425501e-14,4.411747539015409e-27,9.736712127851697e-39,4.4443389542387027e-14,8.719600775098943e-07,5.467115064705045e-14,5.6182349724187055e-21,3.2984053317053014e-19,1.4841828072780478e-29,4.862993202741194e-14,1.618524395666427e-33,7.675623866003754e-14,6.903690169483124e-13,8.726807744007317e-20,1.0451525717059561e-17,2.1783044405485293e-20,7.439921808591756e-30,1.566798878900881e-29,4.588621925055936e-28,7.352669143486448e-20,1.5306704306503455e-21,5.629986266637717e-26,2.9495957469184793e-30,1.2956132398009347e-28,3.3800842230668865e-08,1.7589421207407206e-13,2.108887190168886e-20,1.2029156062094948e-15,1.3439753753984316e-14,1.3595549980714735e-14,1.5979746690371535e-10,5.783677731908937e-14,1.8140852362771844e-19,8.935434756502449e-21,0.0005053741665856016,1.2189250767166283e-20,1.748303373552113e-47,9.0505725465206e-22,2.696117660709131e-28,1.3308926596250095e-30,3.76062865308108e-35,1.1694944191551237e-30,6.578320290546417e-30,8.499412185926906e-27,1.0560773560281475e-45,1.3607579087553974e-21,3.0432919510952354e-21,5.290306781942046e-44,2.3133920752812057e-35,5.722156501820174e-37,0.0,0.0,2.671658001382849e-50,8.717994270664556e-07
1.518385713482935e-11,0.09848494318987276,3.76,0.0,0.6090347693892872,0.999431896225104,1.610112998142305e-17,1.1493607071042014e-13,2.0691514629242584e-10,4.4786950073851023e-13,5.97940947221121e-14,3.846032093668043e-08,2.7940760263417715e-14,9.029967014988187e-19,4.558786149765958e-14,6.477962553628665e-27,1.8484283889600653e-38,6.287423109535509e-14,9.921659990531145e-07,7.07794681892342e-14,9.41531125701684e-21,4.270202230305582e-19,2.8243387764286877e-29,6.295925236559509e-14,3.357163821475424e-33,1.001390173115702e-13,8.937801452830521e-13,1.2855118618051822e-19,1.5396591042334162e-17,3.208945408876883e-20,1.2471386190198106e-29,2.6259177464441396e-29,7.690730200408861e-28,1.082638840753403e-19,2.254476428778769e-21,8.294052093844139e-26,4.947366840955733e-30,2.1717334039069553e-28,3.845921037079035e-08,2.2759759109706677e-13,3.106658525389314e-20,1.5747586521395651e-15,1.7316300819408612e-14,1.7455266090671416e-14,2.0687493295349555e-10,7.410998859348703e-14,2.3252673408388754e-19,1.2975752148798383e-20,0.0005680651069625632,1.77749117525369e-20,3.349430694060022e-47,1.333274602712495e-21,5.07589874127476e-28,2.227281092656528e-30,8.091295799748252e-35,2.224750631921661e-30,1.2394212088043358e-29,1.4238299011323707e-26,2.2776104156618306e-45,2.0696677481177847e-21,4.487670861853781e-21,1.140944629160436e-43,4.965777757731719e-35,1.2321752222078155e-36,0.0,0.0,5.761884845373334e-50,9.919580144807096e-07
1.70234599311629e-11,0.09848494539482495,3.76,0.0,0.6090346445252227,0.999370763268023,2.3072592535560632e-17,1.4756795424000988e-13,2.6006332606300076e-10,5.276299434327008e-13,8.426005489849253e-14,4.3118669930435035e-08,3.512042781256735e-14,1.2725365921221918e-18,6.423078614945555e-14,9.099801645401333e-27,3.2611078116934907e-38,8.573008133270149e-14,1.1123718878009685e-06,8.896364782694655e-14,1.4872957692157403e-20,5.3672241163733305e-19,4.9948302808064134e-29,7.913555766927242e-14,6.436014546729407e-33,1.2681553041034067e-13,1.1234049228572143e-12,1.8114684018726692e-19,2.169718490682605e-17,4.5220984864165443e-20,1.9704873814794996e-29,4.148232927009526e-29,1.2149692961838802e-27,1.524951995083259e-19,3.1764606685803594e-21,1.1688540284388874e-25,7.821694182730515e-30,3.431232585066044e-28,4.311728327465911e-08,2.8591712423091783e-13,4.3779196242273635e-20,2.001063532621015e-15,2.1661085641101868e-14,2.1758449513318975e-14,2.6001718682884264e-10,9.219975752041964e-14,2.893809187049513e-19,1.8026247049602608e-20,0.0006291933523726666,2.47962714575968e-20,5.962147514802783e-47,1.87887156868869e-21,8.882555536693151e-28,3.513335474650954e-30,1.5966610104329648e-34,3.932945112933007e-30,2.1702187822488938e-29,2.2482260240196686e-26,4.5029265778282095e-45,3.0059513467359977e-21,6.330406368866185e-21,2.2556930185803093e-43,9.775412805728074e-35,2.4332892584313247e-36,0.0,0.0,1.1391476051078249e-49,1.1121104691748101e-06
1.8863062727496447e-11,0.09848494759977652,3.76,0.0,0.6090345196614666,0.999311154046785,3.190894774575931e-17,1.8498320965540183e-13,3.192740086142461e-10,6.136389475711609e-13,1.1462552367880533e-13,4.777675989398461e-08,4.3120004860983923e-14,1.7312132383714249e-18,8.736433229778817e-14,1.2341088470980822e-26,5.427904651966502e-38,1.1347714862605469e-13,1.2325777437593234e-06,1.0922335695752553e-13,2.2416407379759773e-20,6.589452455967577e-19,8.333461290485095e-29,9.715863894611922e-14,1.158381516147583e-32,1.5684293941928214e-13,1.3792392147928453e-12,2.464232082204279e-19,2.95174147340442e-17,6.151964441415363e-20,2.97048749667817e-29,6.252329696703881e-29,1.831293759460559e-27,2.0735996359459775e-19,4.320531932089871e-21,1.590193845196901e-25,1.1798458332696553e-29,5.172361623616639e-28,4.777506879027745e-08,3.508411369665198e-13,5.955775473984762e-20,2.4832463881413626e-15,2.646720244837069e-14,2.6493697727981397e-14,3.1922279084006093e-10,1.120481021900933e-13,3.5179526778165804e-19,2.4176673275999145e-20,0.0006887978561130926,3.3394589898563225e-20,1.0010163371795518e-46,2.5560579475932235e-21,1.4666234427253037e-27,5.287608501076709e-30,2.9414716489015783e-34,6.559030701232462e-30,3.585038054025229e-29,3.3870141093193755e-26,8.307254357566855e-45,4.20774233150477e-21,8.620601527371836e-21,4.161430439646005e-43,1.7964558327037806e-34,4.485938263003657e-36,0.0,0.0,2.1015641223216986e-49,1.2322567921243633e-06
2.254226832016354e-11,0.09848495200967791,3.76,0.0,0.6090342699348493,0.9991963558391748,5.62302840763282e-17,2.7502930466797426e-13,4.558759762841697e-10,8.052648122533643e-13,1.956009949986357e-13,5.7092190615319905e-08,6.157869366816888e-14,2.9544845353433284e-18,1.4903517017272776e-13,2.093449904768623e-26,1.3145779612687187e-37,1.855062962947197e-13,1.472989357333917e-06,1.5596807710099808e-13,4.570389746239568e-20,9.409462638652116e-19,2.027792849206789e-28,1.3874433222680029e-13,3.238921538324172e-32,2.271700154442669e-13,1.9695203610849445e-12,4.2048826990579373e-19,5.037308979530325e-17,1.049861083451986e-19,6.058477910241312e-29,1.2747705942711512e-28,3.733970138678783e-27,3.535354460357299e-19,7.370460836196605e-21,2.713941841823067e-25,2.4093985976103604e-29,1.0548576330872148e-27,5.7089808156671617e-08,5.004561928362935e-13,1.0163663144875948e-19,3.620803989538911e-15,3.74363228041021e-14,3.7216240233246827e-14,4.5581842675367273e-10,1.567978163859213e-13,4.926295011982908e-19,4.010654486616416e-20,0.0008035866112253422,5.585592842115906e-20,2.465098242116766e-46,4.36202668448747e-21,3.4962310815391314e-27,1.0749009983691484e-29,8.514153994570313e-34,1.5945576873669075e-29,8.5524779485774e-29,6.899215759395955e-26,2.408963350373912e-44,7.569094740056649e-21,1.4740689271122875e-20,1.206744498158806e-42,5.173588175247931e-34,1.3001929707936522e-35,0.0,0.0,6.0941807836671824e-49,1.4725310465634955e-06
2.5853553353563925e-11,0.09848495597858722,3.76,0.0,0.6090340451818739,0.999097877383133,8.723216790216928e-17,3.7459994157239393e-13,5.995343653955863e-10,1.0012598495733348e-12,2.950392126704867e-13,6.54752609519738e-08,8.099512757550075e-14,4.456847194349472e-18,2.2473894073977068e-13,3.141652289124876e-26,2.595393101777274e-37,2.7172331082342114e-13,1.6893596974817545e-06,2.05133475289361e-13,7.905376313098333e-20,1.2375525577879792e-18,4.020059128165625e-28,1.8248548903249876e-13,7.187459182695223e-32,3.0246142139189963e-13,2.5903706943956163e-12,6.342302023520889e-19,7.598618372198851e-17,1.583674252288623e-19,1.0482133714954192e-28,2.2049199752477495e-28,6.458713148503421e-27,5.328416963755113e-19,1.1114337690182813e-20,4.0941550168390935e-25,4.173454215305866e-29,1.8249547776212265e-27,6.547216584989419e-08,6.575811150875994e-13,1.5331312170369724e-19,4.849482461897074e-15,4.88190933389082e-14,4.8235695920039724e-14,5.994772483846552e-10,2.025422858789313e-13,6.367459689852363e-19,5.898697652711451e-20,0.0009020565400319185,8.275621456536521e-20,4.936578314771189e-46,6.579940682510253e-21,6.806098729847505e-27,1.854268467318124e-29,1.9309900812923135e-33,3.1583977786120305e-29,1.6657040391895932e-28,1.1923095555782794e-25,5.468290490607864e-44,1.1918951910814124e-20,2.2275390591580458e-20,2.7392818195321638e-42,1.1679197276290242e-33,2.9521205399892e-35,0.0,0.0,1.3833648008337374e-48,1.6887569142628288e-06
2.9164838386964306e-11,0.09848495994749472,3.76,0.0,0.6090338204297837,0.9990037729745588,1.2867671680353014e-16,4.930317678501536e-13,7.628089927759855e-10,1.22085022964553e-12,4.234860715038544e-13,7.385759599492762e-08,1.0306734585317208e-13,6.397709680900646e-18,3.224934625716213e-13,4.4875424495927726e-26,4.7197781678783166e-37,3.810067549536527e-13,1.9057299315094821e-06,2.610188008845074e-13,1.279881931917101e-19,1.574704367084632e-18,7.33985483042672e-28,2.3220728998813457e-13,1.4545069107773183e-31,3.8941887054649015e-13,3.296080454978569e-12,9.103129422429736e-19,1.0907400717905748e-16,2.2732671141691147e-19,1.6974751208522048e-28,3.569657475776944e-28,1.045654911095194e-26,7.642126422928136e-19,1.5948602067478404e-20,5.877316932365767e-25,6.766402189122087e-29,2.955138010412784e-27,7.385370654330802e-08,8.359255663801275e-13,2.200692994186036e-19,6.280271991444358e-15,6.159379312587288e-14,6.049066496987772e-14,7.627600908948481e-10,2.5316395913949063e-13,7.963918279907434e-19,8.256979175981394e-20,0.000996152402400904,1.166890289911318e-19,9.099121329355843e-46,9.445092909819776e-21,1.2204990448833865e-26,2.9939592014521225e-29,3.9701976971073615e-33,5.761354560293484e-29,2.988114556251681e-28,1.9286197336786725e-25,1.1247521688265271e-43,1.7794463250388586e-20,3.203178449432715e-20,5.6343261100862235e-42,2.3901145726151267e-33,6.076161990574464e-35,0.0,0.0,2.8453912118671e-48,1.9049629291525486e-06
3.247612342036469e-11,0.09848496391640052,3.76,0.0,0.6090335956785398,0.9989138483089289,1.8243312744751594e-16,6.315846280181205e-13,9.45690403131463e-10,1.4652907178808548e-12,5.846486141450419e-13,8.223923163651511e-08,1.277950991704543e-13,8.833193936816183e-18,4.451046815732869e-13,6.166794014510174e-26,8.046344314902829e-37,5.160506933860676e-13,2.1221000594723486e-06,3.2362240492692957e-13,1.967372307827928e-19,1.9523966753540093e-18,1.2561449596009864e-27,2.879087735417483e-13,2.736390490611133e-31,4.883151822138064e-13,4.0866292407844e-12,1.2566981344614141e-18,1.5059279562930305e-16,3.138566804527154e-19,2.6098703356243464e-28,5.486906709462362e-28,1.6072829727732744e-26,1.0542089741989696e-18,2.2011895822853028e-20,8.115040836119384e-25,1.0415710218848238e-28,4.5432339451298075e-27,8.223446994947707e-08,1.0354234406595943e-12,3.038339865120707e-19,7.920688780885337e-15,7.572372312354461e-14,7.392455315319612e-14,9.45659420803205e-10,3.0838623318146785e-13,9.707302304261698e-19,1.1118728863680495e-19,0.0010860685028233781,1.5827139090948586e-19,1.571157090329733e-45,1.3040276045796174e-20,2.0519003651998637e-26,4.589693894359353e-29,7.556528281855906e-33,9.850736704717234e-29,5.025080031872509e-28,2.961877946114328e-25,2.140983221860203e-43,2.54693699292537e-20,4.430277406818261e-20,1.0725027331650562e-41,4.527818347619531e-33,1.157670380662375e-34,0.0,0.0,5.4162464004345647e-48,2.121149096067857e-06
3.578740845376507e-11,0.09848496788530457,3.76,0.0,0.6090333709281035,0.9988279177380164,2.504913999147731e-16,7.91517691258207e-13,1.148169340655132e-09,1.7358353005379605e-12,7.822321225905069e-13,9.062020217156489e-08,1.5517814933429204e-13,1.181941493149451e-17,5.953749212655332e-13,8.214835407074935e-26,1.3021639065436084e-36,6.795420743529497e-13,2.338470081431676e-06,3.9294271228712326e-13,2.900382699778303e-19,2.370626068566199e-18,2.0404133716839084e-27,3.4958904344486677e-13,4.852544259383204e-31,5.994076678227833e-13,4.961997594031904e-12,1.6813425435719902e-18,2.0149855934012792e-16,4.199495400598412e-19,3.848406443749661e-28,8.088738237205324e-28,2.3694234296121637e-26,1.4093673451704641e-18,2.9442630119058896e-20,1.0858944132399852e-24,1.5377056974465438e-28,6.69882806200403e-27,9.061449418638921e-08,1.2560091596700519e-12,4.065355389871118e-19,9.778045445055398e-15,9.117316230307316e-14,8.848336598313239e-14,1.1481679207479551e-09,3.6794827036379234e-13,1.158972524298197e-18,1.4512588088702999e-19,0.0011719904894952652,2.0806796485280265e-19,2.5735407407879532e-45,1.7448261485404525e-20,3.274690537503182e-26,6.747950656147063e-29,1.3514161684034077e-32,1.5985650512902696e-28,8.021575505587563e-28,4.362503227276125e-25,3.8287740197306e-43,3.522781539403669e-20,5.938315028531743e-20,1.917983563654289e-41,8.059281610588804e-33,2.072449936009895e-34,0.0,0.0,9.686009415327811e-48,2.3373154196269863e-06
4.043235922407978e-11,0.09848497345273684,3.76,0.0,0.6090330556576201,0.9987137709116766,3.741212802784861e-16,1.054302658338662e-12,1.4652089923941787e-09,2.161732932898049e-12,1.127852794356023e-12,1.0237566572572558e-07,1.9806452008050222e-13,1.7043760520301092e-17,8.58130483638911e-13,1.1776687264812234e-25,2.3840991133933524e-36,9.61944319959192e-13,2.6419859367349502e-06,5.01499221339935e-13,4.724162216681582e-19,3.025615208887355e-18,3.754267715509356e-27,4.461860872553034e-13,9.999964709328411e-31,7.762592508486674e-13,6.332839885644195e-12,2.4241044539445183e-18,2.9055373622154138e-16,6.055483206023672e-19,6.270095555033772e-28,1.3174405622737689e-27,3.8590381382410153e-26,2.0298299331655357e-18,4.243476967485819e-20,1.5659711730501966e-24,2.5096353347532866e-28,1.0913203552502431e-26,1.0236851280764047e-07,1.6008529247315612e-12,5.862001733181684e-19,1.2762640018518641e-14,1.1500249736055183e-13,1.1070369180764759e-13,1.4652724007557256e-09,4.583457114500001e-13,1.4450506336989706e-18,2.0216198765438067e-19,0.001286125242041309,2.927411198076387e-19,4.786977984836418e-45,2.5159578174841356e-20,5.879335084123843e-26,1.0949255491650747e-28,2.8072268208538556e-32,2.937251855608991e-28,1.4405628430009249e-27,7.096421511169954e-25,7.951728690854466e-43,5.298835045622272e-20,8.583934607262965e-20,3.983333830812775e-41,1.662876583264219e-32,4.310833761816391e-34,0.0,0.0,2.0116235464028758e-47,2.6405122799898462e-06
4.507730999439449e-11,0.09848497902016605,3.76,0.0,0.6090327403885586,0.9986066717640523,5.362924993036993e-16,1.3651066488770808e-12,1.820769322301638e-09,2.644919621128325e-12,1.562645394909061e-12,1.1412997047373751e-07,2.4617480012380824e-13,2.3617079920487493e-17,1.188533631184334e-12,1.6230892381686026e-25,4.085953700682434e-36,1.3129700774268484e-12,2.9455015837897277e-06,6.232655985992377e-13,7.296624889613076e-19,3.760367612572857e-18,6.464091817282142e-27,5.545441122960969e-13,1.9094268790410034e-30,9.782105086359211e-13,7.870500581217884e-12,3.3584415428616957e-18,4.025983974861641e-16,8.390571866209402e-19,9.686990914536393e-28,2.034763595361287e-27,5.959869560910335e-26,2.8092249645280256e-18,5.877020335740195e-20,2.1700606049359324e-24,3.88403164864151e-28,1.6858814540385702e-26,1.1412124498753125e-07,1.986886232529215e-12,8.122416667948808e-19,1.6207090381073682e-14,1.4126708165417567e-13,1.3490208737917332e-13,1.8209297582303654e-09,5.561672636820495e-13,1.755118976999647e-18,2.706977636344593e-19,0.0013932122782838697,3.9586004160236963e-19,8.324451836917391e-45,3.4861463422476416e-20,9.88068560153422e-26,1.6847128379445996e-28,5.385644691121864e-32,5.050310293235867e-28,2.4214800051113985e-27,1.0946300481466512e-24,1.5250817107632588e-42,7.62540169709974e-20,1.1923291245898954e-19,7.639734540791752e-41,3.1687435073348056e-32,8.28109289991586e-34,0.0,0.0,3.8581425861992814e-47,2.9436701138885123e-06
4.925776568767773e-11,0.09848498403084985,3.76,0.0,0.6090324566475438,0.9985159480277925,7.207218165669429e-16,1.688754156306088e-12,2.173689078960703e-09,3.1316247204737883e-12,2.0386402111243982e-12,1.2470792053141495e-07,2.939400326100899e-13,3.081441345952318e-17,1.5501015644678432e-12,2.1083201408655965e-25,6.339446403104597e-36,1.6936391819334157e-12,3.2186654882756287e-06,7.44146698916628e-13,1.0401294176766332e-18,4.489846989785851e-18,1.0068376896801565e-26,6.62120386124251e-13,3.2405172064031026e-30,1.1819040365082207e-12,9.396987178373866e-12,4.381255927641509e-18,5.252739328111477e-16,1.0947194517011561e-18,1.3811980102560467e-27,2.900493323464243e-27,8.494978794998692e-26,3.66128718070558e-18,7.664449656385467e-20,2.8315528402632733e-24,5.546801117280254e-28,2.403576822163867e-26,1.2469767935370806e-07,2.369387581640015e-12,1.0597273313764499e-18,1.9715399247744795e-14,1.669133108972191e-13,1.5826764077928768e-13,2.1739689098969234e-09,6.500708883794902e-13,2.0532336867120185e-18,3.4256550414030314e-19,0.0014839250821019553,5.053609142087616e-19,1.3072500779731954e-44,4.5483768372531296e-20,1.5061888768154512e-25,2.3933311015560213e-28,9.161256948078779e-32,7.856334580192033e-28,3.691804464626652e-27,1.5585425113787079e-24,2.5934204943233688e-42,1.0259962098088912e-19,1.5590638963762472e-19,1.2991464107642265e-40,5.357679026083189e-32,1.4102451302131135e-33,0.0,0.0,6.560819705828658e-47,3.2164788057871567e-06
