Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF3O(47),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),[O]OC(F)F(128),FC(F)C(F)F(130),FC1OO1(136),[O]C([O])F(138),CHO2(142),CFO2(143),[O]C(F)F(146),[O]O[C](F)F(147),CF2O2(152),O2(176),O[C](F)F(220),C2F4O2(252),F[C]C(F)F(276),FC1OC1(F)F(286),C2HF4O2(406),CF3O2(416),C3H2F5(444),C2HF3O(467),C2H2F3O2(603),C2HF2O3(899),FC1(F)OO1(932),C2H2F3(962),C2HF2O(1007),C3H2F5O2(1017),C3H2F5O2(1096),C3H3F4(1175),FC1(F)CO1(1224),C2HF2O3(2126),CHF(88),CF2(89),OO[C](F)F(503),F[C]C(F)F(182)
1.7716024682482512e-07,0.3111903880123239,3.76,0.0,0.851163046556416,0.9901849728426808,0.0005764532955946672,0.0006434447208712042,0.0011799029140008004,0.0003793497808870118,0.00323273831393423,0.0003090055267760191,1.3632464678920263e-06,3.858577520146762e-06,0.003974851651485601,7.87312348180671e-11,9.157277415754349e-15,0.00012776712777428455,0.013880950139917728,2.2537316524571417e-06,2.7764647657385713e-05,1.1465962375380125e-08,1.8994439754893612e-08,4.000101758545598e-05,4.1599324281175106e-11,0.0001267303307367241,9.379944514404501e-05,1.5420663256071182e-06,5.234731514174716e-05,1.0940976513910848e-07,2.0058824160419777e-09,1.2530401081259593e-11,2.2032454168104764e-11,5.8960590004159876e-09,1.914355395067317e-09,1.4983723610401205e-09,4.1127589552976014e-10,2.2211362083565525e-09,0.007945746840845067,6.625918856243138e-07,1.322797234782226e-06,5.022523613279418e-09,5.385190680122019e-10,6.634760432575148e-10,0.0011145194498720823,1.2532215982174002e-07,2.130078387761589e-12,2.632018619284713e-10,0.0035288584684041824,4.8905296993745766e-09,2.180293056430864e-20,4.882339902271364e-09,3.746786207874158e-11,6.043138824752288e-13,6.272374805538959e-12,6.211813726668638e-11,8.10567254031677e-13,1.8637261260625054e-12,1.3367492604837922e-13,4.134474270812069e-09,3.250165502619663e-08,2.5994431394133287e-10,1.40145673958606e-14,2.91122144890698e-16,1.5512487415611148e-13,1.1372769096021996e-13,3.2129550362159e-17,0.004774282687489816,2.634760114723291e-05,3.7870499738572647e-10,5.7770104730680366e-08
1.7982878588836657e-07,0.31120469690598435,3.76,0.0,0.8507752136183282,0.9900349494908961,0.0006011613396267365,0.0006576713608626075,0.0011906444575506302,0.00038641401415710807,0.0033233844535737076,0.000313218357640095,1.399833901754259e-06,4.127033209655291e-06,0.004086068757725467,8.554851139848801e-11,1.0197621653412324e-14,0.00012866730757543,0.014141397160504821,2.3123008956478572e-06,2.9139276289064686e-05,1.1958121325799882e-08,2.0582145764642875e-08,4.274700474901617e-05,4.5110704662903524e-11,0.00013269969759616436,9.706712810609013e-05,1.5970180188187919e-06,5.516915954454968e-05,1.1538692509810112e-07,2.216866411195481e-09,1.3349508287766514e-11,2.346255421544636e-11,6.199478546088833e-09,2.03564190795073e-09,1.6411524513035519e-09,4.4389727753358825e-10,2.391941102395197e-09,0.008170523075546462,6.813383060898886e-07,1.4238374464780645e-06,5.0559182035509485e-09,5.410820336047529e-10,6.668491197054821e-10,0.0011220708472504956,1.2884612879770964e-07,2.2302372249676358e-12,2.7749687254539764e-10,0.00352832411643678,5.14082831693834e-09,2.4092991814505908e-20,5.1412185907060465e-09,3.955345824067556e-11,6.619471270151789e-13,6.806271284039373e-12,6.734955285763274e-11,8.635734012419919e-13,1.991144123117183e-12,1.4511604964463072e-13,4.360902767800389e-09,3.472122128616989e-08,2.821164417864008e-10,1.5193587546998986e-14,3.1559431499462636e-16,1.6829873000980001e-13,1.2193079251942174e-13,3.48844353698827e-17,0.004797515808919836,2.776669032010193e-05,3.8942120119784635e-10,6.1135673172239e-08
1.8249732495190802e-07,0.31121904669966416,3.76,0.0,0.8503852645226433,0.9898840601779549,0.0006264089751023806,0.0006718070967906989,0.00120117651025214,0.00039341796097842885,0.003414738757511522,0.00031740731428723574,1.4367049626456171e-06,4.409274631103334e-06,0.004198099657766109,9.281199248923295e-11,1.1337687715768263e-14,0.00012953439485852993,0.014402726371196616,2.3713700095956626e-06,3.054833421860108e-05,1.2460161889875528e-08,2.226615663788508e-08,4.5625301785574806e-05,4.883729088438687e-11,0.00013884065604139373,0.00010038814191039037,1.6523691262175317e-06,5.808665846837323e-05,1.215779238261281e-07,2.4465665940114294e-09,1.4204954858239914e-11,2.4955335549479488e-11,6.51308082288618e-09,2.1620221415354048e-09,1.7945681648283256e-09,4.784459384832655e-10,2.5724756434247856e-09,0.00839698231785218,7.002200905166948e-07,1.530527846650051e-06,5.08823574443179e-09,5.435543401611239e-10,6.701174337181233e-10,0.0011293476863292458,1.323951878269046e-07,2.333864401096875e-12,2.9245718694016284e-10,0.0035277866743787284,5.39764544710331e-09,2.6585773379947924e-20,5.408544484326327e-09,4.171252217906854e-11,7.238731738549944e-13,7.373199845419297e-12,7.290890219409904e-11,9.189601119843692e-13,2.1246323056831825e-12,1.5730237006691405e-13,4.598123105209695e-09,3.704661325531103e-08,3.057289347928915e-10,1.6446311785882697e-14,3.4159498020122785e-16,1.8231797574625602e-13,1.305719217844991e-13,3.7819124359472846e-17,0.004819969052348017,2.9249313591932306e-05,4.0021491984006375e-10,6.462384519353192e-08
1.8516586401544947e-07,0.3112334360347232,3.76,0.0,0.8499932515901296,0.9897323272953479,0.0006521926618590696,0.0006858458852146837,0.0012115038977404103,0.0004003607418244977,0.0035067827436967543,0.0003215721555714949,1.4738504691841845e-06,4.705764174333257e-06,0.004310918619564456,1.0054028192897903e-10,1.2585146825247425e-14,0.00013036913697527961,0.014664915543629354,2.4309277405096823e-06,3.199143291653509e-05,1.2971950930927196e-08,2.404982460071207e-08,4.863900504526289e-05,5.2786637209293584e-11,0.00014515461894656058,0.00010376203634448299,1.7080918958336904e-06,6.11008692945674e-05,1.279863692544869e-07,2.696282314301776e-09,1.5097563381112688e-11,2.6512166771446893e-11,6.836998060239661e-09,2.2935855484032697e-09,1.9591657454161884e-09,5.149924726339907e-10,2.7630783063055802e-09,0.00862506480947736,7.192320571560371e-07,1.6430603056552805e-06,5.1195011875705e-09,5.459381774353774e-10,6.73283536836269e-10,0.0011363562430627867,1.359683686752669e-07,2.4410175415683217e-12,3.0810093256196117e-10,0.0035272462220961903,5.660901472593217e-09,2.929529671201578e-20,5.684391359546252e-09,4.3945925598601794e-11,7.903119123136084e-13,7.974338686783127e-12,7.880915125473886e-11,9.767781819423318e-13,2.2643294493169257e-12,1.7026543486184944e-13,4.846443658448654e-09,3.948027606716821e-08,3.3084278203557423e-10,1.777563134908673e-14,3.691840339725657e-16,1.972188641449376e-13,1.3966616215242357e-13,4.094124969625982e-17,0.004841661138173347,3.0797034504680495e-05,4.110831977269024e-10,6.823589536890505e-08
1.8783440307899092e-07,0.311247863584863,3.76,0.0,0.8495992263306927,0.9895797727047574,0.0006785086342870886,0.0006997819816436064,0.0012216313391262919,0.0004072415887108697,0.0035994983618067213,0.0003257126513627168,1.511261270291704e-06,5.016971637658845e-06,0.004424500469300694,1.0875219000004817e-10,1.3948098683980843e-14,0.0001311722724953657,0.01492794302055879,2.490962699018224e-06,3.3468155896454605e-05,1.3493351020417006e-08,2.5936495832247055e-08,5.1791153440020434e-05,5.6966280258763935e-11,0.00015164295306572788,0.00010718835359418486,1.7641600863483733e-06,6.421281357641974e-05,1.3461587835467774e-07,2.96737303295905e-09,1.602815709907762e-11,2.8134415264494894e-11,7.17135909842079e-09,2.4304194186351953e-09,2.1355041022993003e-09,5.536080286144303e-10,2.964089626851204e-09,0.008854711759928151,7.383691104412465e-07,1.7616279907857568e-06,5.149738998810963e-09,5.482356871853544e-10,6.763499227437808e-10,0.0011431027105421319,1.3956471926414916e-07,2.55175299832022e-12,3.24446078621279e-10,0.0035267028375653648,5.930510510308582e-09,3.2236226332875135e-20,5.968829269971563e-09,4.6254510966594086e-11,8.614882399964896e-13,8.610864417348071e-12,8.506341072249905e-11,1.0370775907279836e-12,2.4103713597269997e-12,1.840372172423042e-13,5.106170559189587e-09,4.202460545497803e-08,3.5751981802582097e-10,1.918446780155117e-14,3.9842199599913677e-16,2.1303839217463112e-13,1.4922882579454801e-13,4.4258547502672956e-17,0.004862610372367517,3.2411398142660285e-05,4.2202312856936956e-10,7.197302674245362e-08
1.9050294214253237e-07,0.3112623280556324,3.76,0.0,0.849203239444068,0.9894264177500443,0.0007053529125646532,0.0007136099359922614,0.0012315634470997667,0.0004140598387248455,0.0036928679847042776,0.00032982858232230263,1.5489282490416624e-06,5.34337416282232e-06,0.004538820584125218,1.1746671518478598e-10,1.5435084448425416e-14,0.00013194453070473628,0.015191787703939162,2.551463363189762e-06,3.497806011104604e-05,1.402422073682714e-08,2.792950599133836e-08,5.508472530436197e-05,6.13837284255446e-11,0.00015830697959618104,0.00011066662884345366,1.820548979712615e-06,6.742347729382807e-05,1.4147007963308815e-07,3.2612592301561593e-09,1.6997560212143987e-11,2.9823447740404125e-11,7.51628936739339e-09,2.5726088447965227e-09,2.3241544302033423e-09,5.943642516189294e-10,3.1758519324473533e-09,0.00908586534882957,7.576262411714564e-07,1.8864252372299284e-06,5.1789731621718305e-09,5.504489641862265e-10,6.793190286151916e-10,0.0011495931956449377,1.4318330370087527e-07,2.6661258130450584e-12,3.415104189232327e-10,0.003526156596915353,6.206380735570655e-09,3.5423879036564266e-20,6.261924588396594e-09,4.863909165060845e-11,9.376319023469588e-13,9.283950430075378e-12,9.168492603532797e-11,1.0999074729116649e-12,2.5628907040189614e-12,1.986500886690237e-13,5.377607389918211e-09,4.4681944834970204e-08,3.8582267162955353e-10,2.0675770741560005e-14,4.293699645638093e-16,2.2981429940052066e-13,1.592754536844531e-13,4.777885102328762e-17,0.004882834655697347,3.409392987361635e-05,4.330318554769734e-10,7.58363710942157e-08
1.9317148120607383e-07,0.31127682818392016,3.76,0.0,0.8488053408213747,0.9892722832689943,0.0007327213137198982,0.0007273245877504692,0.0012413047283833505,0.0004208149278343739,0.0037868743998449293,0.00033391973968005707,1.5868423263900735e-06,5.685456161380728e-06,0.004653854884619087,1.2670302589752405e-10,1.7055099552150046e-14,0.00013268663117378893,0.015456429042825131,2.612418081907958e-06,3.6520677341694976e-05,1.4564414958461162e-08,3.003217582571254e-08,5.852263544736633e-05,6.604645148834609e-11,0.00016514797475372005,0.00011419639085017898,1.8772353861639555e-06,7.073381113974659e-05,1.4855261560590691e-07,3.5794232438770828e-09,1.8006598196439125e-11,3.1580630814458934e-11,7.871910870699736e-09,2.7202366914093016e-09,2.5256998116555597e-09,6.373332260295751e-10,3.3987090759447166e-09,0.00931846872710573,7.769985265920319e-07,2.0176474201841768e-06,5.207227184476321e-09,5.525800572223929e-10,6.821932364278046e-10,0.0011558337162034193,1.4682320229154867e-07,2.7841896823809087e-12,3.593115554284075e-10,0.0035256075744700965,6.488414709254206e-09,3.8874232318733996e-20,6.563740051760933e-09,5.1100452087059544e-11,1.0189773250406127e-12,9.994765301449647e-12,9.868706743748624e-11,1.1653160916192687e-12,2.7220168515690606e-12,2.1413679116597486e-13,5.6610548904464365e-09,4.745458255136691e-08,4.158147144545078e-10,2.2252515494906973e-14,4.620895688810815e-16,2.475850668345831e-13,1.698218158118687e-13,5.1510083923645333e-17,0.0049023514927141396,3.58461341558027e-05,4.4410657099480215e-10,7.982698930365355e-08
1.9584002026961528e-07,0.31129136273743396,3.76,0.0,0.8484055795474457,0.9891173896048356,0.0007606094625092277,0.0007409210608930949,0.0012508595844878477,0.0004275063849702419,0.0038815008006649414,0.0003379859250122779,1.624994464789219e-06,6.043709232526086e-06,0.004769579827013627,1.3648044223947857e-10,1.8817606356391467e-14,0.00013339928338872574,0.015721847021153736,2.673815078577095e-06,3.809551557839456e-05,1.511378515003295e-08,3.2247806872560346e-08,6.210773239614146e-05,7.096187044857985e-11,0.0001721671703588175,0.00011777716249885487,1.934197642218677e-06,7.414473083608872e-05,1.5586714524568257e-07,3.923410037279723e-09,1.9056098136398722e-11,3.340733160415917e-11,8.238342174183323e-09,2.873383568654969e-09,2.740734802968853e-09,6.825874185781855e-10,3.6330061732775743e-09,0.009552466017103403,7.964811303798915e-07,2.155490828269979e-06,5.234524100528563e-09,5.546309700582185e-10,6.849748742517227e-10,0.001161830198639166,1.5048351153583102e-07,2.905996926380507e-12,3.778668825525706e-10,0.003525055842789408,6.77650970470754e-09,4.260393199940177e-20,6.874334808819642e-09,5.3639347978750053e-11,1.105763439806653e-12,1.0744471222847308e-11,1.0608332005095487e-10,1.2333508146193527e-12,2.8878757246686863e-12,2.305304094419153e-13,5.956810676596573e-09,5.034474928575309e-08,4.47560008841483e-10,2.3917700826660855e-14,4.966429218045658e-16,2.6638991623445e-13,1.808839115802574e-13,5.546025354046953e-17,0.004921178000517158,3.7669493410829495e-05,4.552445170880961e-10,8.394587180481056e-08
1.9850855933315673e-07,0.3113059305141728,3.76,0.0,0.8480040039038524,0.9889617566175191,0.0007890128021024991,0.0007543947585567471,0.001260232312727856,0.00043413382637506605,0.003976730777977812,0.0003420269500212488,1.6633756716847139e-06,6.418632072388793e-06,0.004885972395210228,1.4681841782169863e-10,2.0732546608743813e-14,0.0001340831864399436,0.015988022145457047,2.7356424551351315e-06,3.9702060386998265e-05,1.567217964291147e-08,3.457967725883537e-08,6.584279583040323e-05,7.613734760989612e-11,0.00017936575443256784,0.0001214084613310359,1.9914156022054014e-06,7.765711747687474e-05,1.6341734639148118e-07,4.294827893621344e-09,2.014688906807536e-11,3.530491834763947e-11,8.615698399344778e-09,3.0321278102178735e-09,2.9698650053370622e-09,7.30199622151724e-10,3.879089345227708e-09,0.009787802311741863,8.160693025412271e-07,2.3001525384023584e-06,5.260886478746107e-09,5.566036623880559e-10,6.876662174913545e-10,0.0011675884760186275,1.5416334410492383e-07,3.0315984607752485e-12,3.9719357220930236e-10,0.0035245014727092964,7.070558035178912e-09,4.663029905476491e-20,7.193764470292292e-09,5.625650651934818e-11,1.1982335042922229e-12,1.1534222466677661e-11,1.1388727398525682e-10,1.3040580928198406e-12,3.0605896590573666e-12,2.478643428882349e-13,6.265168971220512e-09,5.335461563283204e-08,4.811232555897588e-10,2.5674346671220394e-14,5.33092572697551e-16,2.862688098524096e-13,1.9247797038502716e-13,5.96374441002689e-17,0.004939330917298167,3.956546696187841e-05,4.664429850821686e-10,8.819393912771762e-08
2.0117709839669818e-07,0.3113205303418907,3.76,0.0,0.8476006613725603,0.9888054036947647,0.0008179266045664898,0.0007677413575077169,0.001269427107459036,0.0004406969502121264,0.004072548311402897,0.0003460426363162741,1.7019770028963192e-06,6.810730374916092e-06,0.005003010092637145,1.577365216988911e-10,2.2810353691152043e-14,0.00013473902876189674,0.016254935432550886,2.797888196352312e-06,4.1339776261119036e-05,1.6239443908892094e-08,3.703103760885821e-08,6.973053420723303e-05,8.158017691922492e-11,0.00018674487180141163,0.00012508980005443302,2.048870623890801e-06,8.127181789651353e-05,1.7120691811513602e-07,4.695349037703229e-09,2.12798023313896e-11,3.727476103782083e-11,9.004091221128612e-09,3.1965454551806383e-09,3.21370662247465e-09,7.802429003380575e-10,4.1373054637218434e-09,0.010024423672764812,8.357583792284887e-07,2.4518302922453704e-06,5.286336427169998e-09,5.585000507657846e-10,6.902694900880213e-10,0.0011731142864873688,1.5786182880597877e-07,3.1610437710313383e-12,4.1730855959732313e-10,0.0035239445333814395,7.3704473814905975e-09,5.0971335646438026e-20,7.522081161267293e-09,5.895262664289917e-11,1.2966349165722735e-12,1.23651638902246e-11,1.221126145039164e-10,1.3774834410913551e-12,3.2402772744217778e-12,2.661722775205552e-13,6.586420347672157e-09,5.6486289843976644e-08,5.165697415421402e-10,2.752549186289027e-14,5.715014604783335e-16,3.072624506345396e-13,2.0462045236876484e-13,6.404980992274898e-17,0.0049568266106737105,4.153549003673295e-05,4.776993155486919e-10,9.257204252077952e-08
2.0384563746023963e-07,0.31133516107755516,3.76,0.0,0.8471955986401448,0.9886483497628776,0.0008473459811389855,0.0007809568024244218,0.0012784480615032983,0.0004471955314267103,0.004168937760846942,0.0003500328151963877,1.7407895658830497e-06,7.220516724456766e-06,0.005120670933976413,1.6925442045463131e-10,2.506196463921981e-14,0.00013536748791938584,0.016522568397239708,2.860540174394066e-06,4.300810795622534e-05,1.6815420827369835e-08,3.960510706614316e-08,7.377358257454291e-05,8.729757458633052e-11,0.0001943056247096687,0.00012882068703146091,2.1065455487312462e-06,8.498964506120665e-05,1.792395830366134e-07,5.126710183013483e-09,2.2455671929244064e-11,3.9318232068494665e-11,9.403628869948773e-09,3.3667102337525154e-09,3.4728860062261897e-09,8.32790532802455e-10,4.40800190302e-09,0.010262277128163704,8.555437824829404e-07,2.610722374380797e-06,5.3108955997842094e-09,5.603220095142805e-10,6.927868657073057e-10,0.0011784132720451027,1.6157811053266037e-07,3.2943808890818998e-12,4.382285297364351e-10,0.0035233850923116865,7.676061117056072e-09,5.564573031013955e-20,7.859333575648837e-09,6.172837929654157e-11,1.4012190248831096e-12,1.3238429479865153e-11,1.307731122647213e-10,1.453671421331805e-12,3.4270533548947984e-12,2.8548815792886385e-13,6.9208514858038306e-09,5.974181573943829e-08,5.539652871501623e-10,2.947419189056859e-14,6.119328672948287e-16,3.2941228286562536e-13,2.1732804934934044e-13,6.870556862481319e-17,0.004973681085811617,4.3580972834932314e-05,4.8901089815032e-10,9.708096464900024e-08
2.0651417652378108e-07,0.31134982160680236,3.76,0.0,0.8467888616025204,0.9884906132973337,0.0008772658922866922,0.0007940373000163902,0.0012872991677317861,0.0004536294168523641,0.004265883858056364,0.0003539973274348569,1.7798045228931786e-06,7.648510480219487e-06,0.005238933436790502,1.8139186047613614e-10,2.7498831915716837e-14,0.00013596923043568906,0.016790903040073267,2.9235861536276145e-06,4.470648180371931e-05,1.739995094579793e-08,4.230506943570279e-08,7.797450057128024e-05,9.329666999723149e-11,0.000202049073438961,0.00013260062674800752,2.1644246772655986e-06,8.881137848155751e-05,1.875190895820478e-07,5.590713003964487e-09,2.3675334891516854e-11,4.143670688873046e-11,9.81441613776407e-09,3.5426935566676e-09,3.748039191557478e-09,8.879159615787714e-10,4.691526296121943e-09,0.010501310668835966,8.75421019908559e-07,2.7770274923070097e-06,5.334585203084947e-09,5.620713716153506e-10,6.952204688869865e-10,0.0011834909776270092,1.6531135020193211e-07,3.431656373992152e-12,4.5996990475027366e-10,0.0035228232153978723,7.987278629738543e-09,6.067286232507728e-20,8.205567032444123e-09,6.458440773467736e-11,1.5122409331718572e-12,1.4155140938093263e-11,1.398826136493676e-10,1.5326656276856156e-12,3.621028739563661e-12,3.058461592981578e-13,7.268744940519876e-09,6.312317078951045e-08,5.933761941349107e-10,3.1523516688019174e-14,6.544503726633609e-16,3.5276049325082855e-13,2.306176859162433e-13,7.361299434021687e-17,0.004989909993357984,4.570329965822846e-05,5.003751714545474e-10,1.0172142036303593e-07
2.0918271558732253e-07,0.3113645108433913,3.76,0.0,0.8463804953701215,0.9883322123331383,0.0009076811575409786,0.0008069793130006578,0.0012959843207788235,0.000459998520554245,0.004363371698255808,0.00035793602306559007,1.8190130939998386e-06,8.095237652805642e-06,0.005357776613075322,1.9416865045443403e-10,3.013293492207559e-14,0.0001365449116583725,0.017059921835186478,2.987013795652422e-06,4.643430700300428e-05,1.7992872733324094e-08,4.5134069452440734e-08,8.233577061194106e-05,9.958449693521989e-11,0.00020997623693364418,0.00013642912026315697,2.222493740144511e-06,9.273776464455846e-05,1.9604921417851507e-07,6.089224532833609e-09,2.493963164204757e-11,4.363156466218756e-11,1.0236554388014253e-08,3.7245645081716747e-09,4.0398114223212095e-09,9.45692738352928e-10,4.988226296689462e-09,0.010741473244536498,8.953856842825692e-07,2.9509446583758937e-06,5.357426002848077e-09,5.637499295804509e-10,6.975723761425184e-10,0.0011883528504600617,1.6906072468029879e-07,3.5729152943916753e-12,4.825488318902777e-10,0.003522258966966869,8.303975641230045e-09,6.607280527211616e-20,8.56082353369862e-09,6.752132783292021e-11,1.6299593030528749e-12,1.511640631553563e-11,1.4945503119721147e-10,1.6145086738305334e-12,3.82231022296954e-12,3.2728065955871666e-13,7.63037892288558e-09,6.663226436439874e-08,6.348691933536992e-10,3.367654843712511e-14,6.991178079428644e-16,3.7735001242266246e-13,2.445065206900628e-13,7.878041096925104e-17,0.0050055286371706725,4.790382810341106e-05,5.117896227021638e-10,1.0649405753421896e-07
