Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF3O(47),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),[O]OC(F)F(128),FC(F)C(F)F(130),FC1OO1(136),[O]C([O])F(138),CHO2(142),CFO2(143),[O]C(F)F(146),[O]O[C](F)F(147),CF2O2(152),O2(176),O[C](F)F(220),C2F4O2(252),F[C]C(F)F(276),FC1OC1(F)F(286),C2HF4O2(406),CF3O2(416),C3H2F5(444),C2HF3O(467),C2H2F3O2(603),C2HF2O3(899),FC1(F)OO1(932),C2H2F3(962),C2HF2O(1007),C3H2F5O2(1017),C3H2F5O2(1096),C3H3F4(1175),FC1(F)CO1(1224),C2HF2O3(2126),CHF(88),CF2(89),OO[C](F)F(503),F[C]C(F)F(182),CH2F(91)
0.003748736109169312,0.06224416377700114,3.76,0.0,0.027606488757467122,0.17134862760705305,0.7876610098755155,2.5439977372043997e-05,1.884938286678218e-06,1.427023733350394e-06,0.002858312097063064,9.87186582807749e-05,2.0250066642140818e-06,0.021204435447794517,0.028893457314479683,5.115028653153311e-10,9.97391318366364e-09,2.140695566373761e-09,0.10029536501910578,4.372370776151734e-13,9.055912646216666e-05,5.252835732849129e-13,7.804769797819158e-08,1.5291242668173238e-05,1.8863116820276306e-11,0.7903436078126467,7.080026318961008e-07,2.894757161908043e-09,4.5908875395573184e-05,6.369411546741423e-05,3.9132761326210727e-07,5.002881845670705e-09,1.10558195111069e-08,3.6579752736819724e-09,1.0681571328541404e-09,6.383121629631971e-08,4.52922945245532e-10,4.732026401191945e-09,3.588446287242836e-05,3.62514446881897e-07,4.976689072506031e-05,8.208155517064726e-12,8.961729496414428e-15,8.476275304379295e-13,3.73900814311841e-08,1.9365611362111926e-11,8.92273807274733e-15,1.1263416033422936e-11,3.1071302501221766e-05,2.62210276615136e-09,2.4578848531625746e-18,4.61248320182788e-11,1.1889963428476287e-12,1.8245760557631118e-09,2.9792662695642023e-09,6.764412330232688e-11,6.905655512267705e-16,6.203352832851993e-10,4.087881112918671e-09,5.679540618802338e-09,2.698562316336355e-07,1.3842224480251677e-07,1.601036698933292e-12,9.949355759127283e-14,8.703594791939514e-11,4.472395824581317e-11,4.649600833032533e-14,2.533840896681891e-07,3.482805400776324e-05,4.64840067702608e-12,3.6998605484566905e-11,7.678278934365704e-09
0.0037794155913726925,0.06224444123703597,3.76,0.0,0.027028997631834695,0.17073265644923366,0.7882261321919088,2.541592286310217e-05,1.873916700952115e-06,1.418617944803415e-06,0.0028217163955522387,9.817871587709187e-05,2.003861543470314e-06,0.02118175649686586,0.02897176948678585,5.02934188389861e-10,9.781843851068886e-09,2.11781912334366e-09,0.10040457858383628,4.26281613137216e-13,8.835058362838167e-05,5.158222728930171e-13,7.650862122105263e-08,1.4984611141959544e-05,1.849368629858925e-11,0.7908781894404266,7.057195713943236e-07,2.8347077565005673e-09,4.47758028573824e-05,6.229323251275916e-05,3.7689590972695367e-07,4.873041702154105e-09,1.078268986565562e-08,3.5556295540356698e-09,1.044014338765286e-09,6.149176014052304e-08,4.439647525084317e-10,4.638426675988364e-09,3.5207307868232817e-05,3.543934631114988e-07,4.801262043614113e-05,8.021479280581552e-12,8.757916147957314e-15,8.271922794544688e-13,3.652493888170667e-08,1.900820669367191e-11,8.664337877156213e-15,1.0939070765154293e-11,3.09596060425449e-05,2.608933170594331e-09,2.3587205874767904e-18,4.513714973902809e-11,1.1558784390236443e-12,1.7513776343094803e-09,2.9100044002926315e-09,6.472944137122337e-11,6.695557597827837e-16,6.060263503900309e-10,3.98047194554365e-09,5.516012428513883e-09,2.6458392097884195e-07,1.352720812614171e-07,1.5265361808644269e-12,9.486385475266784e-14,8.351503104614572e-11,4.358518185995127e-11,4.527432471492815e-14,2.4851612097038753e-07,3.394351410403744e-05,4.544150963883677e-12,3.5654602811070516e-11,7.527535141876022e-09
0.003810095073576073,0.06224470523610358,3.76,0.0,0.026464367391750284,0.1701297262425471,0.7887789151117907,2.5393111828579033e-05,1.8629738515736123e-06,1.4102842267185258e-06,0.002785617051142076,9.764406988803601e-05,1.983057924069816e-06,0.021158472506954427,0.02904950640340983,4.944869111204995e-10,9.593560702154341e-09,2.095529425726854e-09,0.10051147410617242,4.1563057972564724e-13,8.619122191971122e-05,5.065408653824947e-13,7.499194225882296e-08,1.4685082934389048e-05,1.8132358404496645e-11,0.7914007591275056,7.034526310418861e-07,2.7762557210251845e-09,4.3676331823530614e-05,6.091766513208895e-05,3.6298911906566547e-07,4.746029873158109e-09,1.0514948754677258e-08,3.456600685840745e-09,1.0205092776334759e-09,5.923816852350716e-08,4.3513987857075173e-10,4.5462202557723746e-09,3.4543406799946896e-05,3.4648129975426226e-07,4.631862206242251e-05,7.839506058924422e-12,8.559237502487044e-15,8.072971402444763e-13,3.56819094546939e-08,1.86594858357717e-11,8.41370608418117e-15,1.0624441224334306e-11,3.085027435011412e-05,2.5958015196915417e-09,2.263656085350598e-18,4.41708678085486e-11,1.1238724580125195e-12,1.6812265979943833e-09,2.842232833608562e-09,6.194920511448418e-11,6.49279498679704e-16,5.9210804745514e-10,3.875944193485848e-09,5.357382589942092e-09,2.594245930896468e-07,1.3218718728155132e-07,1.4558034332269904e-12,9.046829341836774e-14,8.013044030087058e-11,4.247424001922311e-11,4.408541463169481e-14,2.43740330562051e-07,3.308041184955612e-05,4.4425839728742e-12,3.4360538300247394e-11,7.379877635420424e-09
0.0038407745557794536,0.06224495614652571,3.76,0.0,0.02591226914179592,0.16953950755884387,0.7893196676163905,2.537152791682853e-05,1.8521111477395272e-06,1.4020231256347487e-06,0.0027500095732888377,9.71146789052885e-05,1.9625896040113223e-06,0.02113459894231217,0.029126680959620153,4.861612134185444e-10,9.408994067234959e-09,2.0738113798631862e-09,0.10061610737250151,4.052752547263333e-13,8.408021894916421e-05,4.974359693717582e-13,7.349772899932532e-08,1.4392466055479034e-05,1.7778988442714873e-11,0.7919116259327348,7.012013091957116e-07,2.7193496454579873e-09,4.260934436066317e-05,5.9567194793388695e-05,3.4958885092491213e-07,4.621816529159726e-09,1.0252565310483908e-08,3.360772574242155e-09,9.976235578357676e-10,5.7067282706510745e-08,4.26448394751543e-10,4.4554078659287624e-09,3.3892483289707136e-05,3.387715813483817e-07,4.468287340430232e-05,7.662097060009832e-12,8.365542030025092e-15,7.879274857480033e-13,3.486033854008677e-08,1.8319192807192236e-11,8.170600535812676e-15,1.0319226057680529e-11,3.0743247687459485e-05,2.582712004882602e-09,2.1725179640033546e-18,4.3225565187263604e-11,1.0929355356105182e-12,1.6139897627170405e-09,2.7759264175297233e-09,5.929682942781405e-11,6.297091154313478e-16,5.785684261961918e-10,3.77421936106994e-09,5.2034991724375394e-09,2.543758927537281e-07,1.291665400350419e-07,1.3886328291891275e-12,8.629409526546373e-14,7.687725959089113e-11,4.139050370425445e-11,4.29283852621414e-14,2.3905494591431384e-07,3.2238292700145566e-05,4.34361781766668e-12,3.3114511195165565e-11,7.2352444133819345e-09
0.003871454037982834,0.06224519433014795,3.76,0.0,0.02537238397236866,0.1689616808436552,0.7898486894575879,2.5351155278837228e-05,1.8413299221102792e-06,1.3938351471570783e-06,0.0027148894130583434,9.65905018525994e-05,1.942450522871699e-06,0.021110150820312864,0.029203305709616108,4.779571444235958e-10,9.228074817416815e-09,2.052650346779008e-09,0.1007185326154731,3.952071346688382e-13,8.201675018430951e-05,4.88504249103535e-13,7.202602555176458e-08,1.4106574429179621e-05,1.7433432714815234e-11,0.7924110895145386,6.989651226724184e-07,2.6639400540760286e-09,4.157376127061906e-05,5.824159059000996e-05,3.366772978597032e-07,4.500369983550661e-09,9.995503708957605e-09,3.268033209982253e-09,9.753393097735484e-10,5.497605972621105e-08,4.1789023771462376e-10,4.3659888257820465e-09,3.3254266996915297e-05,3.312581614130151e-07,4.310341842424596e-05,7.489118293466591e-12,8.176683443097308e-15,7.690690658966609e-13,3.4059593954821875e-08,1.798708077517522e-11,7.934786911144076e-15,1.0023133589069563e-11,3.063846810854316e-05,2.569668644766233e-09,2.0851402843943314e-18,4.2300825230981814e-11,1.0630266102048945e-12,1.5495401145323214e-09,2.7110600551408927e-09,5.676606756447547e-11,6.108180263971197e-16,5.653959211556138e-10,3.675220958065549e-09,5.054215124132281e-09,2.494354950773038e-07,1.26209110492523e-07,1.3248307548783552e-12,8.23292284937136e-14,7.375072479144169e-11,4.033335404813063e-11,4.1802366597980364e-14,2.3445822750812606e-07,3.141670807521024e-05,4.2471735488839056e-12,3.19146950223618e-11,7.093574249991382e-09
0.0039021335201862148,0.06224542013712581,3.76,0.0,0.024844402602216983,0.16839593606637376,0.7903662714858027,2.5331978539324333e-05,1.830631430736683e-06,1.3857207555614915e-06,0.00268025196904611,9.607149798168243e-05,1.9226347568027995e-06,0.02108514272544673,0.029279392877637613,4.698746307589336e-10,9.050734428916662e-09,2.0320321264640186e-09,0.10081880256375553,3.854179345713519e-13,7.999999014553294e-05,4.79742415605971e-13,7.057685338978182e-08,1.3827227683610111e-05,1.7095548599482738e-11,0.7928994404668563,6.967436060372476e-07,2.6099793117044323e-09,4.056854081475556e-05,5.6940610354463856e-05,3.2423722168500727e-07,4.381656885300038e-09,9.743723576711298e-09,3.1782745349069427e-09,9.536391746528672e-10,5.296156795735305e-08,4.0946521768709236e-10,4.277961134356174e-09,3.262849349784879e-05,3.2393511200531426e-07,4.157836513735066e-05,7.32044037073328e-12,7.992520478185793e-15,7.507079988507094e-13,3.327906501761747e-08,1.76629116282785e-11,7.706038420766899e-15,9.735881448352333e-12,3.0535879394325336e-05,2.5566752869310795e-09,2.0013641972323053e-18,4.139623593982389e-11,1.0341063363658797e-12,1.4877564713372944e-09,2.647608725712217e-09,5.435099094426582e-11,5.925806742236772e-16,5.525793368241271e-10,3.5788744552792427e-09,4.909388084911356e-09,2.446011071293426e-07,1.2331386529807717e-07,1.2642147724421843e-12,7.856235581928504e-14,7.074622062980209e-11,3.9302182535610105e-11,4.070651093595055e-14,2.2994846884835238e-07,3.061521549125986e-05,4.15317502042123e-12,3.075933427630247e-11,6.954806754516969e-09
0.003932813002389595,0.062245633907371735,3.76,0.0,0.024328025085144474,0.1678419724331888,0.7908726959190017,2.5313982755685844e-05,1.820016853223317e-06,1.3776803730995848e-06,0.0026460925922207872,9.555762686134635e-05,1.9031365144457555e-06,0.021059588820913834,0.02935495436709335,4.619134834754959e-10,8.876905041015577e-09,2.0119429437316916e-09,0.10091696848305703,3.75899586995575e-13,7.802911338781675e-05,4.711472280330906e-13,6.915021239125222e-08,1.355425097098605e-05,1.6765194616729788e-11,0.7933769605947861,6.945363110146937e-07,2.557421551210786e-09,3.9592677647203335e-05,5.5664001559859224e-05,3.122519415392748e-07,4.265642376076507e-09,9.497180329942003e-09,3.091392333700801e-09,9.325062978177863e-10,5.1020983513352446e-08,4.011730256128971e-10,4.1913215451495875e-09,3.201490419843509e-05,3.167967156033211e-07,4.010588385330534e-05,7.1559383421056166e-12,7.812916717871345e-15,7.328307634774196e-13,3.251816179662963e-08,1.7346455645077472e-11,7.48413556200226e-15,9.457196271664637e-12,3.0435427000709557e-05,2.543735609732844e-09,1.9210376634391727e-18,4.0511390150232735e-11,1.0061370165041492e-12,1.4285232202246877e-09,2.585547502598562e-09,5.2045973492640926e-11,5.749724937812084e-16,5.401078393084561e-10,3.485107246196118e-09,4.768880235292721e-09,2.398704701609995e-07,1.2047976824789744e-07,1.2066129922021808e-12,7.498279545740401e-14,6.785927769842425e-11,3.8296391121236796e-11,3.963999244154462e-14,2.2552399629625222e-07,2.9833378655214474e-05,4.0615487855195554e-12,2.9646741757034335e-11,6.81888242478329e-09
0.003963492484592975,0.062245835969078275,3.76,0.0,0.023822960392146358,0.16729949797785457,0.7913682367260132,2.5297153445861495e-05,1.809487300334139e-06,1.3697143860647924e-06,0.0026124065927169435,9.504884836429222e-05,1.8839501335152465e-06,0.021033502865186307,0.029430001773617608,4.5407340776806054e-10,8.706519522251958e-09,1.992369434691976e-09,0.10101308023486354,3.666442346276416e-13,7.610329576778823e-05,4.627154924033092e-13,6.77460823039136e-08,1.3287474740296122e-05,1.6442230575645672e-11,0.7938439233074507,6.923428056451297e-07,2.5062226037832926e-09,3.864520127810914e-05,5.441150258513891e-05,3.00705316719511e-07,4.152290267797923e-09,9.255825553114285e-09,3.007286091664711e-09,9.119243113815563e-10,4.9151586181317325e-08,3.9301324336050616e-10,4.106065672812117e-09,3.141324609732196e-05,3.0983745661885197e-07,3.8684204664054114e-05,6.995491510106774e-12,7.637740387509444e-15,7.154241998704577e-13,3.177631427841506e-08,1.7037491166269203e-11,7.268865948376014e-15,9.186813492248251e-12,3.0337057984335345e-05,2.530853135100004e-09,1.8440151821997994e-18,3.964588579250736e-11,9.790825294829497e-13,1.371730066470098e-09,2.5248515894457897e-09,4.9845677840970204e-11,5.57969873531472e-16,5.279709444127431e-10,3.393848651262091e-09,4.63255819079061e-09,2.3524135894450406e-07,1.1770578270471597e-07,1.151863494341662e-12,7.158048517894716e-14,6.508557111123611e-11,3.731539240724699e-11,3.8602007197830184e-14,2.2118316727795733e-07,2.9070767658471703e-05,3.972223988194796e-12,2.8575296126531623e-11,6.685742607970098e-09
0.003994171966796355,0.06224602664218936,3.76,0.0,0.023328926134563895,0.16676822929044027,0.7918531598804696,2.52814766060181e-05,1.7990438146906035e-06,1.361823145487188e-06,0.0025791892442747462,9.454512268193058e-05,1.8650700768451674e-06,0.021006898223051372,0.029504546393808437,4.46354009382609e-10,8.539511509961553e-09,1.973298636264339e-09,0.10110718631556964,3.5764422884747365e-13,7.422171530308111e-05,4.544440615581189e-13,6.636442368112021e-08,1.3026734563533374e-05,1.6126517609280753e-11,0.7943005938782891,6.901626737338121e-07,2.456339913095892e-09,3.7725175033257604e-05,5.31828435354574e-05,2.8958173427385964e-07,4.0415631737968435e-09,9.019607295763703e-09,2.9258588704728584e-09,8.918773206691472e-10,4.7350755425375714e-08,3.849853498343914e-10,4.022188056851612e-09,3.082327166040514e-05,3.030520122802653e-07,3.731161575488587e-05,6.838983271289825e-12,7.466864182074532e-15,6.984754964503682e-13,3.1052971619666746e-08,1.6735804223697422e-11,7.060024011190344e-15,8.924476978806228e-12,3.0240720953391362e-05,2.5180312313833596e-09,1.7701574802756455e-18,3.879932604609188e-11,9.529082564627739e-13,1.3172717394681084e-09,2.465496329281406e-09,4.774503820397479e-11,5.41550116966884e-16,5.161585039464902e-10,3.305029849732071e-09,4.500292819826973e-09,2.307115820073154e-07,1.149908726852015e-07,1.0998136299194293e-12,6.834593887983288e-14,6.2420915956958e-11,3.6358609708070995e-11,3.7591772430111026e-14,2.1692437058349946e-07,2.832695904653259e-05,3.8851322464519914e-12,2.7543439002538295e-11,6.555329535039078e-09
0.004024851448999735,0.062246206235048174,3.76,0.0,0.022845648255777153,0.16624789121527134,0.7923277236437105,2.5266938595118682e-05,1.7886873653336045e-06,1.3540069615491702e-06,0.002546435789069198,9.404641031277056e-05,1.8464909281878087e-06,0.020979787878006632,0.029578599234942222,4.38754801907262e-10,8.375815443379387e-09,1.9547179658766216e-09,0.10119933390026603,3.4889213237991277e-13,7.238355304552638e-05,4.4632983884172586e-13,6.500517895230621e-08,1.277187097441119e-05,1.5817918213697517e-11,0.7947472297348862,6.879955142479916e-07,2.4077324639955943e-09,3.6831694880008304e-05,5.197774712834774e-05,2.788660954756322e-07,3.933422704376403e-09,8.788470490332517e-09,2.8470171951718877e-09,8.723498967028138e-10,4.5615966506366624e-08,3.7708872838217955e-10,3.939682239048011e-09,3.024473879204131e-05,2.9643524368775314e-07,3.598646151656335e-05,6.686300923640816e-12,7.300165055324131e-15,6.819721805674473e-13,3.034760125547268e-08,1.6441188160922525e-11,6.857410713938176e-15,8.669938687751469e-12,3.0146366012841914e-05,2.505273106862686e-09,1.6993311933582384e-18,3.797131949258575e-11,9.275810059568638e-13,1.2650477132297265e-09,2.4074572198352214e-09,4.573924213455686e-11,5.256914073654935e-16,5.046606930855909e-10,3.21858383330021e-09,4.371959068566517e-09,2.2627898373978608e-07,1.1233400435532339e-07,1.0503193817293976e-12,6.527020686686435e-14,5.986126318572715e-11,3.542547714268488e-11,3.660852597843359e-14,2.1274602668754343e-07,2.760153589100208e-05,3.800207537740274e-12,2.6549671745817243e-11,6.427586427810345e-09
0.004055530931203115,0.06224637504822372,3.76,0.0,0.022372860785106138,0.16573821660974758,0.7927921787905639,2.5253526065008846e-05,1.778418852235207e-06,1.3462661057706944e-06,0.002514141441567102,9.355267203383872e-05,1.828207389435717e-06,0.020952184442371503,0.029652171022689085,4.3127521218227864e-10,8.215366606501763e-09,1.9366152101448247e-09,0.10128956887795183,3.403807115855393e-13,7.058799380616988e-05,4.383697779983506e-13,6.366827343930331e-08,1.2522729324909581e-05,1.5516296346588472e-11,0.7951840806903832,6.858409408126263e-07,2.3603607523098267e-09,3.596388846828808e-05,5.0795929385864624e-05,2.6854380360507727e-07,3.827829556451954e-09,8.56235715205354e-09,2.770670969841521e-09,8.53327072404242e-10,4.394478844788999e-08,3.6932267355867614e-10,3.858540834358456e-09,2.9677410748273553e-05,2.899821925205887e-07,3.470714099096122e-05,6.537335574306891e-12,7.137524120601378e-15,6.659021198843163e-13,2.9659688496606856e-08,1.6153443511051858e-11,6.66083347939537e-15,8.42295856411434e-12,3.00539447206925e-05,2.4925818174591596e-09,1.6314087384308225e-18,3.716148022431064e-11,9.030689778575152e-13,1.2149620929081134e-09,2.3507099398914795e-09,4.38237251799151e-11,5.103727854978105e-16,4.934680113845279e-10,3.134445413874767e-09,4.247435910287414e-09,2.2194144647302848e-07,1.0973414732705885e-07,1.0032450951875014e-12,6.234485911620856e-14,5.740269933600917e-11,3.451543961550454e-11,3.5651526386469263e-14,2.086465860727864e-07,2.6894087826022015e-05,3.717386156811102e-12,2.55925544245358e-11,6.302457461347722e-09
0.0040862104134064955,0.062246533371852784,3.76,0.0,0.021910305539706926,0.16523894605181977,0.7932467688828373,2.5241226197045447e-05,1.7682391208179802e-06,1.3386008247783574e-06,0.002482301393139946,9.306386889460625e-05,1.810214276953308e-06,0.020924100169449213,0.029725272210567484,4.2391458609172485e-10,8.058101157872205e-09,1.9189785272155225e-09,0.10137793589427235,3.3210292284197695e-13,6.883422695705926e-05,4.3056087551936117e-13,6.235361624721745e-08,1.2279159578657048e-05,1.5221517483894623e-11,0.7956113892240618,6.836985811085168e-07,2.3141866943022687e-09,3.512091397519538e-05,4.963710047096791e-05,2.586007497331615e-07,3.7247435624860883e-09,8.341206513321495e-09,2.6967333116268365e-09,8.347943168177168e-10,4.233487982707614e-08,3.6168639584975405e-10,3.7787555797638594e-09,2.9121055785598442e-05,2.836880719451393e-07,3.347210601131742e-05,6.3919820100751806e-12,6.978826509185156e-15,6.502535111498825e-13,2.898873591861565e-08,1.5872377661508335e-11,6.470105945694118e-15,8.183304249867097e-12,2.9963410034945648e-05,2.4799602904056597e-09,1.5662680478053839e-18,3.636942797408403e-11,8.793416933140573e-13,1.1669233438457409e-09,2.2952303567555744e-09,4.1994157712817204e-11,4.955741036494643e-16,4.82571267704335e-10,3.052551160164243e-09,4.126606198675734e-09,2.1769688756921764e-07,1.071902754536933e-07,9.584628332341209e-13,5.956194519524291e-14,5.504144300313797e-11,3.362795283717129e-11,3.472005217992204e-14,2.046245283666456e-07,2.620421111657397e-05,3.636606599271452e-12,2.4670703619092682e-11,6.17988763573857e-09
0.004116889895609876,0.06224668148821134,3.76,0.0,0.02145773186227864,0.16474982758266096,0.7936917305098562,2.523002677466122e-05,1.7581489528817086e-06,1.331011333206491e-06,0.002450910816152085,9.257996224116278e-05,1.7925065173608284e-06,0.02089554696409228,0.02979791298848818,4.1667219432192296e-10,7.903956159823148e-09,1.901796431560653e-09,0.10146447838924617,3.2405192551074815e-13,6.712144714407582e-05,4.229001746629058e-13,6.106110091289652e-08,1.2041016111738324e-05,1.4933448570261882e-11,0.7960293907280263,6.815680763429947e-07,2.2691735218890666e-09,3.430195906799457e-05,4.8500965415163305e-05,2.490232989275945e-07,3.6241239261239384e-09,8.124955527390584e-09,2.6251204440965653e-09,8.167375204875652e-10,4.078398366989219e-08,3.541790255430072e-10,3.7003173745497944e-09,2.8575447088851784e-05,2.775482542158064e-07,3.227985954407682e-05,6.250138461508141e-12,6.82396110969456e-15,6.350148590373758e-13,2.833426223798736e-08,1.559780432195934e-11,6.2850475422426774e-15,7.950750577147844e-12,2.987471626693835e-05,2.4674113118795695e-09,1.5037921483366601e-18,3.5594788215068486e-11,8.563699064337155e-13,1.120843941909073e-09,2.240994518060072e-09,4.024642039997166e-11,4.812759891490712e-16,4.719615546699569e-10,2.972839289225725e-09,4.009356413353406e-09,2.13543258588157e-07,1.0470136738923229e-07,9.1585168988642e-13,5.691395162875474e-14,5.277383693993978e-11,3.276248328759671e-11,3.381340063237834e-14,2.0067836475921915e-07,2.553150870307456e-05,3.5578094027299503e-12,2.378278805488615e-11,6.0598229912353894e-09
