Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42),OO[C](F)F(619),FC1(F)OO1(411),CF2O2(152),CHF3(41),O[C](F)F(237)
8.268998621428612e-05,0.13641349981620285,3.76,0.0,0.2701489348012855,0.6341587584882252,0.2605102927082673,0.00033593850343866015,0.005649187666779223,0.251772565873211,0.00024052555044819742,5.38939195051231e-05,7.670158388801084e-10,6.626991388189754e-12,0.0001447521165424371,1.3955551961722459e-05,9.286707990256985e-06,0.0535745573171544,9.641146384507727e-07,0.04376892423696379,0.28793201527728696,0.00016253096441347432,2.1352204839524633e-08,0.0004927742444820174,0.0029118495065233764,0.005953999508303676,0.07116290248139558,1.872356774969371e-05,0.007205562216107029,6.997545757216191e-10,2.3286495835099664e-06,2.428022225926141e-08,0.0006810893608836694,2.467953903403992e-08
8.304462677329902e-05,0.13642881132030643,3.76,0.0,0.26884342306323356,0.6329932196212166,0.26133286347834533,0.00033621489580609645,0.005637453963674544,0.2526690671745884,0.00024054056678149958,5.374083774516444e-05,7.633477900860417e-10,6.5952889930419236e-12,0.0001451900979274232,1.3894734802295664e-05,9.249348784353865e-06,0.053731583976209744,9.619679527284766e-07,0.04382999366130664,0.28883712370246867,0.00016300232171204696,2.126707078602799e-08,0.0004918685600236171,0.002907949087419002,0.005933984811592338,0.07145738557772233,1.868385732452569e-05,0.007208047675005502,6.969704736633152e-10,2.3249188708281115e-06,2.42413102409153e-08,0.0006834953952325999,2.479962963725637e-08
8.336380327641063e-05,0.13644255404196268,3.76,0.0,0.26767245717567123,0.6319473497658242,0.26207100193112765,0.0003364654261241644,0.0056268742899342776,0.25347415493938885,0.00024055604958499294,5.3602948120748666e-05,7.600563938251381e-10,6.566841958633841e-12,0.00014558457505947785,1.3840123639599521e-05,9.21580951002964e-06,0.053872449681064895,9.6003974121574e-07,0.04388412432719111,0.28964900556031825,0.00016342739892347355,2.119064264984152e-08,0.0004910558646248856,0.002904435246414311,0.005915884552056273,0.07172198938511821,1.8647733973403688e-05,0.007210111083042339,6.944709348793908e-10,2.3215155693160553e-06,2.4205813292255274e-08,0.0006856422380341737,2.4907879755659137e-08
8.368297977952225e-05,0.13645626114006773,3.76,0.0,0.26650526590072837,0.6309044250438747,0.26280708504063083,0.0003367176599002615,0.005616276505083333,0.25427757406586426,0.00024057337839007963,5.3464950437566243e-05,7.567743200657513e-10,6.538475554024472e-12,0.0001459793346308378,1.3785630433915956e-05,9.182350011565647e-06,0.05401288246201312,9.581151759151948e-07,0.04393746855308744,0.2904583190229463,0.0001638532992299412,2.1114397681614262e-08,0.000490245457747777,0.002900918305527132,0.005897703502604776,0.07198618450667009,1.861125188903558e-05,0.007212011019629352,6.919772402802477e-10,2.3180695705274117e-06,2.4169871364741088e-08,0.0006877714060376971,2.501629092147906e-08
8.400215628263386e-05,0.1364699326473702,3.76,0.0,0.26534183975905357,0.6298644396025606,0.2635411180355376,0.0003369716164075163,0.005605660811811785,0.25507932647845005,0.0002405925355471632,5.332684650036029e-05,7.535015620892972e-10,6.510189687914179e-12,0.00014637438059798813,1.3731255391488623e-05,9.148970336704563e-06,0.05415288352241258,9.561942961024714e-07,0.043990027877390585,0.2912650683576603,0.0001642800347720746,2.1038335734445682e-08,0.000489437334844375,0.002897398438575819,0.00587944324940661,0.07224997058285769,1.857441587652218e-05,0.007213748352885757,6.894893933505669e-10,2.3145814113730916e-06,2.4133489878206746e-08,0.0006898828382738704,2.512486218840234e-08
8.432133278574547e-05,0.13648356859463398,3.76,0.0,0.2641821692600972,0.6288273875594762,0.2642731061550515,0.0003372273150249089,0.0055950274110680796,0.25587941413726906,0.00024061350361754514,5.3188638111228245e-05,7.502381129296441e-10,6.481984333051054e-12,0.00014676971699275146,1.3676998712582331e-05,9.115670627538817e-06,0.05429245406931486,9.54277141014057e-07,0.04404180383757433,0.2920692578579631,0.00016470761779267882,2.0962457397166446e-08,0.0004886314913437447,0.0028938758181087333,0.00586110536284457,0.07251334726976941,1.8537230707807346e-05,0.007215323949560152,6.870074055213396e-10,2.311051623838954e-06,2.4096674558502783e-08,0.0006919764754111835,2.5233594434924243e-08
8.464050928885709e-05,0.1364971690136316,3.76,0.0,0.26302624490282267,0.6277932630040803,0.26500305464830887,0.0003374847752652926,0.005584376502302864,0.2566778390368522,0.00024063626535303833,5.305032706912366e-05,7.469839654515211e-10,6.453859394656047e-12,0.0001471653479049714,1.3622860592757926e-05,9.0824509235748e-06,0.054431595313328605,9.523637496569461e-07,0.0440927979701497,0.29287089184241105,0.00016513606062669897,2.08867624989342e-08,0.0004878279226531075,0.0028903506154619165,0.005842691398058622,0.0727763142385412,1.84997011227604e-05,0.007216738675025361,6.845312796556686e-10,2.3074807361477246e-06,2.4059430735237362e-08,0.0006940522596993941,2.534248681442228e-08
8.49596857919687e-05,0.13651073393702412,3.76,0.0,0.2618740571763131,0.6267620599983912,0.2657309687738961,0.0003377440167190042,0.005573708283384167,0.2574746032054966,0.0002406608037002222,5.2911915169767024e-05,7.43739112299113e-10,6.425814837630381e-12,0.00014756127747236704,1.3568841222378861e-05,9.049311346306312e-06,0.0545703084685541,9.504541609763549e-07,0.04414301181058836,0.2936699746537772,0.00016556537569354236,2.0811251554204476e-08,0.00048702662415834333,0.0028868230007685638,0.005824202895206152,0.07303887117508415,1.846183182667675e-05,0.0072179933932427975,6.820610255814776e-10,2.3038692720377573e-06,2.402176402445766e-08,0.0006961101349446881,2.5451540059111697e-08
8.527886229508032e-05,0.13652426339817444,3.76,0.0,0.26072559656021554,0.6257337725775685,0.2664568537995312,0.00033800505911491934,0.005563022950680792,0.258269708704981,0.00024068710178837177,5.2773404205718414e-05,7.405035459455047e-10,6.397850569480845e-12,0.00014795750989751477,1.3514940786971206e-05,9.016251936826832e-06,0.05470859475255238,9.485484137433668e-07,0.04419244689323975,0.2944665106586699,0.00016599557550100945,2.0735924433097965e-08,0.0004862275912244795,0.002883293142967017,0.0058056413795710485,0.07330101777996353,1.8423627491761364e-05,0.007219088966716812,6.795966463499717e-10,2.30021775144287e-06,2.3983679699579313e-08,0.0006981500464983084,2.5560753557894032e-08
8.559803879819193e-05,0.1365377574311939,3.76,0.0,0.2595808535252214,0.6247083947502765,0.26718071500171375,0.0003382679222885906,0.005552320698946161,0.25906315763032284,0.0002407151429361261,5.263479596635722e-05,7.372772586559884e-10,6.3699665482939196e-12,0.0001483540494503091,1.3461159467123068e-05,8.983272799111617e-06,0.05484645538632216,9.466465466555692e-07,0.044241104751235015,0.295260504247029,0.0001664266726520595,2.066078158689368e-08,0.0004854308191959374,0.002879761209799307,0.0057870083616534404,0.07356275376829577,1.8385092755979263e-05,0.0072200262564467745,6.771381504282742e-10,2.2965266899516835e-06,2.3945183272763306e-08,0.0007001719412464721,2.567012794305045e-08
8.591721530130354e-05,0.13655121607086584,3.76,0.0,0.25843981853346615,0.623685920499224,0.2679025576654332,0.0003385326262174114,0.0055416017214149895,0.2598549521095064,0.00024074491064181799,5.2496092237767554e-05,7.340602425248591e-10,6.342162682043615e-12,0.00014875090046671284,1.3407497438562826e-05,8.95037397165312e-06,0.05498389159427116,9.44748598262093e-07,0.0442889869164136,0.29605195983173815,0.0001668586798484407,2.0585822905355708e-08,0.00048463630339698596,0.0028762273678255555,0.005768305337274519,0.0738240788696278,1.834623222481628e-05,0.007220806121885541,6.746855407179312e-10,2.2927965993040352e-06,2.390627995198522e-08,0.0007021757675976958,2.5779662771800657e-08
8.623639180441516e-05,0.13656463935269758,3.76,0.0,0.2573024820389862,0.6226663437815994,0.2686223870838241,0.00033879919098698256,0.0055308662097433795,0.26064509430317256,0.00024077638858766755,5.235729480264465e-05,7.308524894444441e-10,6.3144389220060825e-12,0.0001491480673415546,1.3353954872164854e-05,8.917555541713289e-06,0.055120904604185665,9.42854607021116e-07,0.044336094919241294,0.2968408818480874,0.00016729160988798435,2.0511048776496533e-08,0.00048384403913204796,0.0028726917824291954,0.005749533787696207,0.07408499282780312,1.830705046986074e-05,0.007221429420898588,6.722388243846406e-10,2.2890279869569864e-06,2.3866975145420727e-08,0.0007041614754691322,2.5889358587401943e-08
8.655556830752677e-05,0.13657802731286284,3.76,0.0,0.25616883448813227,0.6216496585296222,0.2693402085578619,0.0003390676368209819,0.005520114354084764,0.2614335864043126,0.00024080956063066993,5.2218405440227534e-05,7.276539911365195e-10,6.286795176147641e-12,0.00014954555453341697,1.3300531933975145e-05,8.884817543891002e-06,0.055257495647198764,9.4096461125973e-07,0.044382430288735154,0.297627274753352,0.00016772547566351134,2.0436459104319912e-08,0.0004830540216861589,0.0028691546178294834,0.005730695179741622,0.07434549540082712,1.826755202998483e-05,0.0072218970097250035,6.697980040771209e-10,2.285221356511427e-06,2.38272739933901e-08,0.0007061290162724384,2.5999215087088423e-08
8.687474481063838e-05,0.13659137998823978,3.76,0.0,0.25503886632003087,0.6206358586509825,0.27005602739602114,0.0003393379840604665,0.005509346343027005,0.2622204306379596,0.00024084441080566521,5.2079425926244294e-05,7.244647391268254e-10,6.259231389580753e-12,0.00014994336656523198,1.3247228785256624e-05,8.852160050575013e-06,0.05539366595776038,9.390786492141669e-07,0.04442799455237709,0.2984111430262756,0.0001681602901642037,2.0362054220886173e-08,0.00048226624632527904,0.0028656160370855916,0.0057117909659150975,0.07460558636073347,1.8227741410322455e-05,0.0072222097429373066,6.673630858049135e-10,2.2813772073468675e-06,2.3787181803767402e-08,0.0007080783429001341,2.610923275355921e-08
8.719392131375e-05,0.13660469741636241,3.76,0.0,0.25391256796699424,0.6196249380293622,0.2707698489139763,0.0003396102531887059,0.0054985623636498145,0.26300562926089177,0.00024088092331777744,5.194035803284343e-05,7.212847247724964e-10,6.231747469921983e-12,0.00015034150802670847,1.3194045582505523e-05,8.819583091544427e-06,0.05552941677360755,9.371967590029848e-07,0.04447278923603829,0.29919249116665275,0.00016859606647896534,2.028783404029552e-08,0.00048148070829672645,0.002862076202108328,0.005692822584518458,0.0748652654934536,1.818762308341649e-05,0.007222368473403215,6.649340718896173e-10,2.2774960349889245e-06,2.3746703647713256e-08,0.0007100094097118172,2.6219411405426887e-08
8.751309781686161e-05,0.13661797963544872,3.76,0.0,0.2527899298549577,0.6186168905248703,0.2714816784342766,0.00033988446481380126,0.005487762601481847,0.2637891845613346,0.00024091908254459445,5.180120352852618e-05,7.181139392402586e-10,6.204343356595586e-12,0.00015073998357130445,1.31409824774988e-05,8.787086725613779e-06,0.055664749335735834,9.353189786546712e-07,0.044516815863897434,0.2999713236948328,0.00016903281779733777,2.0213798843829614e-08,0.00048069740282948953,0.0028585352736660253,0.005673791459767379,0.07512453259868596,1.8147201488410775e-05,0.00722237405224732,6.625109672871616e-10,2.2735783307969437e-06,2.3705844735570694e-08,0.0007119221725206901,2.632975148435989e-08
8.783227431997323e-05,0.1366312266843606,3.76,0.0,0.2516709424038787,0.6176117099745461,0.2721915212860536,0.00034016063968742656,0.005476947240551665,0.2645710988586701,0.00024095887302947143,5.166196417807694e-05,7.149523735301252e-10,6.1770189565366e-12,0.00015113879791831195,1.308803961730821e-05,8.754670976980638e-06,0.055799664888370556,9.334453460892507e-07,0.04456007595836604,0.30074764515130303,0.00016947055740996193,2.0139948551696332e-08,0.00047991632513464115,0.002854993411396116,0.005654699001906031,0.07538338748976696,1.8106481031925412e-05,0.007222227328814519,6.600937739301358e-10,2.2696245822831553e-06,2.366461006788552e-08,0.0007138165885798369,2.6440252912379363e-08
8.815145082308484e-05,0.1366444386026247,3.76,0.0,0.2505555960281622,0.6166093901927906,0.2728993828047072,0.00034043879869221684,0.005466116463352855,0.26535137450314195,0.0002410002794828578,5.15226417425005e-05,7.118000184568554e-10,6.1497742038982485e-12,0.0001515379558523635,1.3035217144346096e-05,8.722335891983078e-06,0.0559341646789392,9.315758991404417e-07,0.04460257104000676,0.30152146009620956,0.00016990929870890688,2.006628339899603e-08,0.0004791374704056529,0.002851450773811443,0.005635546607322331,0.07564182999354162,1.8065466087391823e-05,0.0072219291506332465,6.576824958076732e-10,2.265635272846042e-06,2.3623004759977386e-08,0.0007156926165687498,2.6550916106164575e-08
8.847062732619645e-05,0.13665761543039942,3.76,0.0,0.24944388113705585,0.6156099249718544,0.27360526833161725,0.0003407189628576771,0.0054552704508830435,0.26613001387556934,0.00024104328677649624,5.138323797895687e-05,7.086568646706587e-10,6.1226090046653424e-12,0.00015193746222561175,1.29825151963827e-05,8.690081488698659e-06,0.05606824995804359,9.29710675542826e-07,0.0446443026274582,0.3022927731089419,0.00017034905518950374,1.9992803308794833e-08,0.00047836083381879417,0.0028479075183111425,0.005616335658661598,0.0758998599502357,1.8024160995809226e-05,0.007221480363380109,6.552771344189406e-10,2.261610882048191e-06,2.3581033740678374e-08,0.0007175502165796439,2.6661741078120582e-08
8.878980382930807e-05,0.13667075720848976,3.76,0.0,0.24833578813506288,0.6146133080822654,0.27430918321383874,0.0003410011533510226,0.00544440938261701,0.26690701938705835,0.0002410878799441403,5.1243754640699184e-05,7.055229026414883e-10,6.095523288091885e-12,0.00015233732195658135,1.2929933906589863e-05,8.65790780190002e-06,0.056201921979433314,9.278497129493552e-07,0.04468527223735507,0.3030615887876691,0.00017078984045164198,1.9919508474050593e-08,0.0004775864105334447,0.002844363801187576,0.005597067524940284,0.07615747721332762,1.798257006524763e-05,0.0072208818108446095,6.528776928585585e-10,2.257551885388855e-06,2.3538702032574658e-08,0.0007193893501040127,2.677272823318324e-08
8.910898033241968e-05,0.13668386397831944,3.76,0.0,0.2472313074223279,0.613619533273298,0.275011132803821,0.000341285391489906,0.005433533436539957,0.26768239347871864,0.0002411340441764328,5.110419347700935e-05,7.023981226770996e-10,6.0685169589892374e-12,0.00015273754003166819,1.2877473403561098e-05,8.625814843154835e-06,0.05633518199997905,9.259930489221799e-07,0.04472548138425372,0.30382791174892687,0.00017123166820110674,1.9846398817932203e-08,0.00047681419569247816,0.0028408197776370746,0.005577743561658227,0.07641468164942206,1.7940697571479212e-05,0.007220134334895167,6.50484172159526e-10,2.253458754546223e-06,2.3496014491939397e-08,0.0007212099800190033,2.6883877663278395e-08
8.94281568355313e-05,0.13669693578194192,3.76,0.0,0.2461304293950376,0.6126285942733962,0.2757111224591127,0.0003415716987357204,0.005422642789127541,0.26845613862138157,0.00024118176482107383,5.096455623313713e-05,6.992825149097428e-10,6.041589942039725e-12,0.000153138121504688,1.2825133811352744e-05,8.59380263643555e-06,0.05646803127964684,9.241407209471336e-07,0.04476493158055337,0.3045917466271685,0.00017167455225032825,1.977347449479073e-08,0.0004760441844225738,0.002837275601767441,0.005558365110910886,0.07667147313812336,1.7898547757584872e-05,0.0072192387754453245,6.480965745827784e-10,2.249331957183821e-06,2.345297605070542e-08,0.0007230120705740182,2.6995189772115353e-08
8.974733333864291e-05,0.13670997266201623,3.76,0.0,0.24503314444579846,0.611640484790631,0.27640915754208734,0.0003418600967042329,0.005411737615372921,0.2692282573153212,0.0002412310273782902,5.082484465023787e-05,6.961760693119571e-10,6.014742140696686e-12,0.00015353907149846154,1.2772915249506345e-05,8.561871186536368e-06,0.05660047108147261,9.222927664276011e-07,0.04480362433642167,0.3053530980743554,0.00017211850651978447,1.970073542559387e-08,0.0004752763718345875,0.0028337314266084195,0.0055389335015002955,0.07692785157191023,1.7856124834485522e-05,0.007218195970421056,6.457149006723273e-10,2.245171957162151e-06,2.340959149196453e-08,0.0007247955873771581,2.7106664722803817e-08
9.006650984175452e-05,0.13672297466181438,3.76,0.0,0.24393944296402667,0.6106551985131148,0.2771052434196569,0.0003421506071610706,0.005400818088771508,0.26999875208997715,0.00024128181750059536,5.0685060465313095e-05,6.930787756853463e-10,5.987973475361139e-12,0.00015394039520443087,1.2720817833087854e-05,8.530020507278341e-06,0.05673250267153754,9.204492226966034e-07,0.04484156115971706,0.30611197075952096,0.00017256354503920177,1.9628181729193975e-08,0.0004745107530238584,0.0028301874041195786,0.005519450049045856,0.07718381685601093,1.781343298064942e-05,0.00721700675572834,6.43339151907074e-10,2.2409792143742907e-06,2.3365865658901453e-08,0.0007265604973818747,2.7218302926503113e-08
