Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130)
2.4661696891023556e-05,0.08235798786503751,3.76,0.0,0.6849503184806736,0.9991557768465217,0.0005594595868435676,3.913662429108402e-06,0.00023995155680537329,0.00019504612187050754,4.398458514794769e-05,4.4167763858049564e-07,1.649638769327686e-10,1.2343509191194879e-13,5.44506232826964e-07,2.8923924691270953e-07,3.282209024309347e-05,9.372643920822067e-05,4.885262612158294e-09,8.44315434895633e-05,0.0005129501470166432,8.535119638127311e-07,4.8219474687433e-10,0.0001313784159491364,6.867046743873157e-06,1.8628233345059883e-05
2.4813160037301012e-05,0.08235800214794622,3.76,0.0,0.6849409578310985,0.9991481071835501,0.0005661784793909091,3.934911391513828e-06,0.00024132201265988484,0.00019632745378746991,4.4252041460102694e-05,4.4167638962253253e-07,1.6496212195064202e-10,1.2343377617047853e-13,5.458698242698868e-07,2.892361272371678e-07,3.300969153543518e-05,9.43061465653953e-05,4.8852355559044055e-09,8.510002911362802e-05,0.0005193559503299272,8.574613768175613e-07,4.84945027451779e-10,0.00013137740781446128,6.988968289819792e-06,1.89758142609831e-05
2.4964623183578468e-05,0.08235801641358967,3.76,0.0,0.6849315567122906,0.9991404014219053,0.0005729336412242299,3.956086425880213e-06,0.0002426879237592585,0.00019761010882966116,4.45192824052079e-05,4.416751417492714e-07,1.6496036143608594e-10,1.2343245618643883e-13,5.472290988366509e-07,2.8923299799373627e-07,3.319666747434634e-05,9.488584773274786e-05,4.885208466602877e-09,8.5770154265959e-05,0.0005257981377514851,8.613978190120329e-07,4.876861148993796e-10,0.000131376394272995,7.112225349095134e-06,1.932735814057653e-05
2.5116086329855924e-05,0.08235803066179806,3.76,0.0,0.6849221152698575,0.9991326596925795,0.0005797249443616359,3.977186966617379e-06,0.0002440492510911736,0.0001988940897399397,4.478630514013813e-05,4.4167389495462487e-07,1.649585954087573e-10,1.234311321902418e-13,5.48584017277814e-07,2.8922985921830985e-07,3.33830126941084e-05,9.546554269090543e-05,4.885181344356035e-09,8.644191335303872e-05,0.0005322765870523004,8.653211775702032e-07,4.904179308462169e-10,0.00013137537661481543,7.236820703273703e-06,1.9682874102503326e-05
2.526754947613338e-05,0.08235804489240436,3.76,0.0,0.6849126336504762,0.9991248821299556,0.000586552259859144,3.998212458595554e-06,0.00024540595630284044,0.00020017939914883823,4.505310684057585e-05,4.416726492324956e-07,1.6495682388875017e-10,1.234298039969044e-13,5.499345409799242e-07,2.892267109470223e-07,3.356872191953336e-05,9.604523142056531e-05,4.885154189272755e-09,8.71153007341145e-05,0.0005387911749718916,8.692313415534805e-07,4.931403981641052e-10,0.00013137435367636447,7.362757021463694e-06,2.0042370927488783e-05
2.5419012622410836e-05,0.08235805910524438,3.76,0.0,0.6849031120018736,0.9991170688670581,0.0005934154578287267,4.01916235717533e-06,0.0002467580017026467,0.00020146603957468844,4.531968470121811e-05,4.416714045767757e-07,1.64955046896035e-10,1.2342847180707606e-13,5.512806319682211e-07,2.892235532162422e-07,3.3753789966526594e-05,9.662491390249534e-05,4.8851270014574066e-09,8.779031072200155e-05,0.0005453417772359852,8.731282019176436e-07,4.95853441144362e-10,0.0001313733265713339,7.490036860430841e-06,2.0405857058508014e-05
2.5570475768688292e-05,0.08235807330015671,3.76,0.0,0.6848935504728048,0.9991092200399257,0.0006003144074563793,4.0400361282109816e-06,0.0002481053502622174,0.00020275401342377216,4.558603593597837e-05,4.416701609813483e-07,1.6495326445097347e-10,1.234271354638013e-13,5.526222529082298e-07,2.892203860625674e-07,3.3938211742055285e-05,9.720459011753451e-05,4.885099781019716e-09,8.846693758388864e-05,0.0005519282685742128,8.770116515170926e-07,4.985569853369991e-10,0.0001313722943003156,7.618662664748672e-06,2.077334060105324e-05
2.5721938914965748e-05,0.08235808747698281,3.76,0.0,0.6848839492130337,0.9991013357835167,0.0006072489770202139,4.06083324807371e-06,0.00024944796561772746,0.00020404332299049858,4.5852157778183646e-05,4.416689184400876e-07,1.6495147657383544e-10,1.2342579514212905e-13,5.539593671080564e-07,2.8921720952282064e-07,3.412198224463283e-05,9.778426004659343e-05,4.885072528065921e-09,8.914517554214572e-05,0.0005585505227378764,8.808815851107123e-07,5.012509577100745e-10,0.0001313712578251244,7.748636766974514e-06,2.114482932348161e-05
2.5873402061243204e-05,0.08235810163556694,3.76,0.0,0.6848743083733124,0.9990934162354741,0.0006142190339085699,4.081553203650647e-06,0.0002507858120715725,0.00020533397045760691,4.6118047480766695e-05,4.416676769468608e-07,1.6494968328524175e-10,1.2342445070925448e-13,5.552919385196748e-07,2.8921402363404393e-07,3.430509656426487e-05,9.836392367065482e-05,4.8850452427066624e-09,8.982501877513382e-05,0.0005652084125177307,8.847378993651916e-07,5.039352865040293e-10,0.00013137021628774483,7.879961387851385e-06,2.152033065744134e-05
2.602486520752066e-05,0.0823581157757562,3.76,0.0,0.6848646281053602,0.9990854615325956,0.0006212244446381391,4.102195492361552e-06,0.00025211885459335026,0.00020662595789639452,4.638370231645327e-05,4.416664364955272e-07,1.6494788460574796e-10,1.234231023182074e-13,5.566199317408264e-07,2.892108284334942e-07,3.44875498828581e-05,9.89435809707739e-05,4.885017925049902e-09,9.050646141801639e-05,0.0005719018097618227,8.885804928597506e-07,5.06609901375218e-10,0.00013136917051921485,8.012638636535073e-06,2.1899851698376686e-05
2.6176328353798115e-05,0.08235812989740063,3.76,0.0,0.6848549085618432,0.9990774718140739,0.0006282650748720995,4.122759622153495e-06,0.0002534470588211487,0.00020791928726697,4.664911957794449e-05,4.416651970799402e-07,1.649460805562253e-10,1.2342174985699395e-13,5.579433120159989e-07,2.892076239586381e-07,3.466933747414231e-05,9.952323192807893e-05,4.884990575207245e-09,9.11894975635724e-05,0.0005786305853933407,8.924092660885371e-07,5.092747332638883e-10,0.00013136811978331037,8.146670510846496e-06,2.2283399206109667e-05
2.632779150007557e-05,0.08235814400035296,3.76,0.0,0.684845149896355,0.9990694472184547,0.0006353407894382543,4.1432451115112185e-06,0.0002547703910621994,0.00020921396041853133,4.691429657809435e-05,4.41663958693948e-07,1.6494427115750177e-10,1.2342039345970733e-13,5.592620452379381e-07,2.892044102471473e-07,3.485045470400656e-05,0.00010010287652377167,4.884963193288242e-09,9.187412126301068e-05,0.0005853946094285078,8.962241214642387e-07,5.119297145233324e-10,0.00013136706479846346,8.28205889754866e-06,2.2670979605498907e-05
2.6479254646353027e-05,0.08235815808447157,3.76,0.0,0.6848353522633338,0.9990613878862977,0.000642451452401606,4.163651488697315e-06,0.0002560888182484752,0.00021050997909713366,4.717923064870648e-05,4.41662721331287e-07,1.6494245643066502e-10,1.234190330446001e-13,5.605760979054755e-07,2.892011873368459e-07,3.5030897024189515e-05,0.00010068251473912282,4.884935779404848e-09,9.256032652950214e-05,0.0005921937510537482,9.000249631900517e-07,5.14574778711805e-10,0.00013136600500630202,8.418805580123902e-06,2.3062599009735186e-05
2.6630717792630483e-05,0.08235817214960887,3.76,0.0,0.6848255158181729,0.9990532939581154,0.000649596926966264,4.18397829337983e-06,0.0002574023080321016,0.00021180734493030643,4.744391914357497e-05,4.416614849858996e-07,1.6494063639683481e-10,1.234176686785852e-13,5.618854372126946e-07,2.891979552658027e-07,3.5210659985543935e-05,0.00010126214655548267,4.8849083336683455e-09,9.324810733320855e-05,0.0005990278785173119,9.038116975336069e-07,5.17209860881945e-10,0.00013136494072719818,8.556912223369065e-06,2.3458263173691537e-05
2.678218093890794e-05,0.08235818619563058,3.76,0.0,0.6848156407171592,0.999045165575523,0.0006567770755291476,4.2042250760487495e-06,0.0002587108287576839,0.00021310605943209202,4.770835943780295e-05,4.4166024965167766e-07,1.6493881107730307e-10,1.2341630037374213e-13,5.631900310264724e-07,2.89194714072324e-07,3.538973923412077e-05,0.00010184177195427876,4.884880856192319e-09,9.393745760386053e-05,0.0006058968591856811,9.075842327473131e-07,5.198348974659909e-10,0.00013136387195653837,8.696380378439363e-06,2.3857977508951044e-05
2.6933644085185395e-05,0.08235820022239954,3.76,0.0,0.6848057271174114,0.9990370028809074,0.0006639917597363958,4.224391397537678e-06,0.0002600143494319385,0.00021440612400846793,4.797254892704536e-05,4.416590153224451e-07,1.6493698049348713e-10,1.234149281338917e-13,5.644898478575862e-07,2.8919146379488713e-07,3.556813050710672e-05,0.00010242139091701286,4.884853347090701e-09,9.462837123347928e-05,0.0006128005596030677,9.113424789829828e-07,5.224498262336181e-10,0.0001313627986406876,8.837211488276561e-06,2.4261747100021296e-05
2.723657037774031e-05,0.08235822821765205,3.76,0.0,0.6847857850541593,0.9990205751281919,0.0006785241780782104,4.2644809518570004e-06,0.0002626062699475149,0.0002170103084744955,4.8500165176669116e-05,4.4165654965420037e-07,1.6493330361914153e-10,1.2341217193456661e-13,5.670750278109875e-07,2.891849361427536e-07,3.592283252809309e-05,0.00010358060946067498,4.88479823446562e-09,9.601486395665893e-05,0.0006267115819147536,9.188157545765476e-07,5.276491180578599e-10,0.0001313606385714913,9.122967808867276e-06,2.508147076873277e-05
2.7539496670295225e-05,0.08235825613433802,3.76,0.0,0.6847656909012798,0.9990040118522916,0.0006931930607738314,4.3042436506341015e-06,0.0002651778349098306,0.0002196199074240931,4.902674747550557e-05,4.4165408793163014e-07,1.6492960594719174e-10,1.2340940021227725e-13,5.696407380481328e-07,2.8917837262034684e-07,3.627473377238274e-05,0.000104739802039987,4.884742996708737e-09,9.740753591300759e-05,0.00064075986198077,9.262308436149102e-07,5.328072653235794e-10,0.0001313584606804666,9.41419057354854e-06,2.5917468335615277e-05
2.784242296285014e-05,0.08235828397147553,3.76,0.0,0.6847454459438584,0.9989873142161243,0.0007079972755461335,4.343676355232953e-06,0.0002677288203549716,0.000222234928229731,4.9552275748201903e-05,4.4165163010526584e-07,1.649258876526845e-10,1.234066130986846e-13,5.721867499461763e-07,2.891717735412761e-07,3.662380343657391e-05,0.0001058989685096917,4.884687634744522e-09,9.880633695194995e-05,0.0006549443041061945,9.33587096110392e-07,5.379238186030775e-10,0.0001313562651225026,9.71088744504164e-06,2.676976873030961e-05
2.8145349255405056e-05,0.08235831172812608,3.76,0.0,0.6847250514785657,0.9989704833926245,0.0007229356796235035,4.382776093737652e-06,0.00027025901303060146,0.00022485537655226305,5.007673026627411e-05,4.416491761258965e-07,1.649221489122996e-10,1.2340381072632733e-13,5.747128453043139e-07,2.891651392218089e-07,3.697001219098477e-05,0.00010705810872577187,4.884632149508468e-09,0.000100211216387576,0.0006692638009321242,9.408838928137997e-07,5.429983500831632e-10,0.00013135405205175543,1.0013064371968441e-05,2.763839568595959e-05
2.8751201840514886e-05,0.08235836699644594,3.76,0.0,0.6846838192635636,0.9989364269205868,0.0007532104369283442,4.45996561094841e-06,0.0002752562202904542,0.00023011256998540212,5.112234088926063e-05,4.4164427951105043e-07,1.6491461080804595e-10,1.233981607408806e-13,5.797044654463199e-07,2.89151766137907e-07,3.765373697499776e-05,0.0001093763098272753,4.884520812999573e-09,0.00010303900524736056,0.0006983034757244,9.552967946523981e-07,5.530197437883352e-10,0.0001313495739948246,1.0633873768006658e-05,2.9424698648059495e-05
2.929646916711373e-05,0.08235841645419738,3.76,0.0,0.6846462121742747,0.9989053325452406,0.0007809049882792274,4.5282709941035175e-06,0.000279680673880075,0.00023486262863181654,5.205952752644764e-05,4.4163988522030997e-07,1.6490775839165884e-10,1.2339302492042506e-13,5.841268321223797e-07,2.8913961305812963e-07,3.82590406834741e-05,0.00011146259961221467,4.884420198087339e-09,0.00010560428487855278,0.000724889743801273,9.680594801355025e-07,5.618914309379342e-10,0.0001313454854212471,1.1211369298155483e-05,3.108834178872611e-05
2.9841736493712575e-05,0.0823584656386718,3.76,0.0,0.6846081413050794,0.9988738252796213,0.000809016122756302,4.595458852944489e-06,0.0002840349268658463,0.00023963028431808853,5.299294460230491e-05,4.416355026260122e-07,1.6490084254208873e-10,1.2338784176916402e-13,5.884817480481625e-07,2.8912735081341767e-07,3.885468556818026e-05,0.00011354880215337818,4.884319198623565e-09,0.0001081884486063853,0.0007518958962738436,9.806212893847878e-07,5.706212915573221e-10,0.0001313413425568247,1.1806636452861061e-05,3.280502032782771e-05
3.038700382031142e-05,0.08235851454602108,3.76,0.0,0.6845696145527256,0.9988419122508034,0.0008375368710420252,4.6615177306271634e-06,0.00028831811585925196,0.0002444155107993053,5.392249002412638e-05,4.416311314475504e-07,1.6489386433670539e-10,1.2338261209490066e-13,5.927683118399651e-07,2.891149813199491e-07,3.944055290696497e-05,0.00011563491665692708,4.884217820339404e-09,0.00011079118489856066,0.000779315128286265,9.929797032567573e-07,5.792075978466596e-10,0.00013133714633870817,1.2419650573257156e-05,3.4574692101140475e-05
3.0932271146910264e-05,0.08235856317287063,3.76,0.0,0.6845306398848598,0.9988096006455626,0.0008664601986462442,4.726437814334466e-06,0.00029252948469192546,0.0002492182655850901,5.484806556600825e-05,4.416267714021663e-07,1.6488682486284643e-10,1.2337733671216305e-13,5.969857270942078e-07,2.8910250650731275e-07,4.001653873282447e-05,0.00011772094234273513,4.884116069010399e-09,0.00011341217866985001,0.0008071405577871585,1.0051325108443897e-06,5.876488382524646e-10,0.0001313328977118736,1.3050370727577228e-05,3.639726523457203e-05
3.147753847350911e-05,0.08235861151628883,3.76,0.0,0.6844912253288891,0.9987768977004249,0.0008957790157978938,4.790210900179444e-06,0.00029666838249131985,0.00025403849042608407,5.576957689570664e-05,4.4162242220665836e-07,1.6487972521612352e-10,1.2337201644120167e-13,6.011333006521841e-07,2.890899283154197e-07,4.058255356981256e-05,0.00011980687844450282,4.884013950441684e-09,0.00011605111174131864,0.0008353652355690526,1.017077804060955e-06,5.959437135599351e-10,0.00013132859762783643,1.3698740197409586e-05,3.827259954487347e-05
3.202280580010796e-05,0.08235865957379042,3.76,0.0,0.6844513789608553,0.9987438106917399,0.0009254861873275884,4.8528303538614315e-06,0.0003007342614838435,0.00025887611183794803,5.668693359296744e-05,4.41618083581531e-07,1.6487256649838916e-10,1.2336665210719265e-13,6.052104406001971e-07,2.890772486924821e-07,4.1138522131439414e-05,0.00012189272420984099,4.883911470471721e-09,0.00011870766330080951,0.0008639821553308051,1.0288139714383569e-06,6.040911324325011e-10,0.00013132424704337162,1.4364687001529392e-05,4.020050805801857e-05
3.256807312670681e-05,0.08235870734331117,3.76,0.0,0.6844111088961309,0.9987103469273864,0.0009555745409375463,4.914291074082971e-06,0.0003047266749116235,0.00026373104157371974,5.760004915717587e-05,4.416137552531696e-07,1.6486534981748408e-10,1.2336124453993805e-13,6.092166543628161e-07,2.8906446959588406e-07,4.168438303432658e-05,0.00012397847890033948,4.8838086350194004e-09,0.0001213815102897816,0.0008929842621268669,1.0403396922400195e-06,6.120902071840751e-10,0.00013131984691938564,1.5048124368115677e-05,4.218075838607803e-05
3.3113340453305656e-05,0.0823587548232416,3.76,0.0,0.6843704232760442,0.9986765137348592,0.00098603687908952,4.97458943778778e-06,0.00030864527376438835,0.0002686031773404879,5.850884100989806e-05,4.4160943694435885e-07,1.6485807628485633e-10,1.2335579457094936e-13,6.131515456298092e-07,2.89051592984949e-07,4.222008834930945e-05,0.0001260641417916411,4.883705450004849e-09,0.0001240723279612008,0.0009223644645469369,1.0516539271840927e-06,6.199402471741711e-10,0.0001313153982193567,1.574895145129429e-05,4.4213074824252166e-05
3.3658607779904504e-05,0.08235880201232922,3.76,0.0,0.6843293302588921,0.9986423184532763,0.0010168659869993738,5.0337232581041555e-06,0.0003124898042859259,0.0002734924033222149,5.941323048695213e-05,4.416051283832182e-07,1.6485074701483546e-10,1.2335030303392705e-13,6.17014812019237e-07,2.890386208204758e-07,4.274560325838395e-05,0.00012814971217348193,4.883601921371396e-09,0.00012677979025645876,0.0009521156429407145,1.0627559113469782e-06,6.276407537481877e-10,0.0001313109019083159,1.646705385387137e-05,4.6297139889753326e-05
3.420387510650335e-05,0.08235884890977195,3.76,0.0,0.6842878380098963,0.9986077684244553,0.0010480546415718868,5.0916917332877645e-06,0.0003162601049234513,0.0002783985908005254,6.03131428211886e-05,4.4160082930370385e-07,1.6484336312171532e-10,1.2334477076317415e-13,6.208062422092398e-07,2.8902555506167804e-07,4.326090563519766e-05,0.00013023518934968697,4.883498055068647e-09,0.0001295035702282503,0.0009822306586410043,1.0736451454625318e-06,6.351914140540566e-10,0.00013130635895163554,1.7202304248133268e-05,4.843259615588637e-05
3.47491424331022e-05,0.0823588955151017,3.76,0.0,0.6842459546931083,0.9985728709857333,0.001079595618609749,5.148495400921517e-06,0.00031995610355900104,0.0002833215986976995,6.120850711816064e-05,4.415965394419886e-07,1.6483592572091398e-10,1.2333919859312262e-13,6.245257133340862e-07,2.890123976687164e-07,4.3765985664335835e-05,0.00013232057263819227,4.883393857121812e-09,0.0001322433403835875,0.0010127023614410482,1.0843213880532678e-06,6.425920954555779e-10,0.0001313017703140691,1.7954562918796504e-05,5.061904786501729e-05
3.529440975970105e-05,0.08235894182825958,3.76,0.0,0.6842036884616534,0.9985376334613151,0.0011114817014989343,5.2041360830230634e-06,0.00032357781412460304,0.0002882612742376712,6.209925632518268e-05,4.4159225853448897e-07,1.6482843592691577e-10,1.2333358735678357e-13,6.281731877517627e-07,2.889991505958938e-07,4.4260845375660106e-05,0.00013440586137102302,4.8832893335473025e-09,0.0001349987730974434,0.001043523598610042,1.094784645783187e-06,6.498428386850929e-10,0.00013129713695869485,1.872367842405894e-05,5.285606289279935e-05
