Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42),OO[C](F)F(619),FC1(F)OO1(411),CF2O2(152),CHF3(41),O[C](F)F(237),CFO(50)
0.013573888694894898,0.09936574884276698,3.76,0.0,0.2651310790727961,0.344563841336762,0.6506199154201938,6.327676593769252e-06,2.000444880803719e-05,0.010660054904085918,8.963016524082269e-05,6.030641025709266e-08,1.800351224019393e-11,4.7582253192303645e-15,1.1157235183714928e-07,1.5018851181984303e-08,1.0718116916403216e-06,0.0029475239204226917,2.6151339509486933e-10,0.0012964094347168555,0.6517298162207303,8.359329029524252e-08,7.814077525187304e-12,1.946686692888644e-05,1.2572375960222367e-05,0.0001911050461102938,0.0023881825289250496,1.8779934723422509e-07,8.60156934502502e-06,3.666280883912759e-12,9.662151899080687e-10,5.257278432230895e-13,2.400730395041239e-05,1.0824359240343735e-10,1.8516243054902285e-09
0.013674818242780407,0.09936618718503316,3.76,0.0,0.2633348226335957,0.3427695949057914,0.6523957402345358,6.304747923110815e-06,1.990117783841716e-05,0.010702407950536313,8.953587483851877e-05,6.023524777597274e-08,1.7888547205479956e-11,4.727840981884139e-15,1.1163652759266824e-07,1.492244441574424e-08,1.0607214459954548e-06,0.0029623150378980103,2.6033906270114475e-10,0.0012967980131705565,0.6535069733755976,8.34963891645251e-08,7.734857953014461e-12,1.9365497160847557e-05,1.2463147369749166e-05,0.00019010806521178116,0.002394657172481887,1.8656719770222311e-07,8.586251230935319e-06,3.6283536351426323e-12,9.594827540344267e-10,5.220641976161512e-13,2.4076359915297206e-05,1.0868160755621266e-10,1.8270756584963568e-09
0.013775747790665916,0.09936662174519953,3.76,0.0,0.26155706920120125,0.34099379021115594,0.6541532602684299,6.281992364249967e-06,1.9798669429423288e-05,0.010744447771193677,8.944092747771157e-05,6.016342278110124e-08,1.777457070064666e-11,4.697717903554406e-15,1.1169872722166188e-07,1.4826844803890824e-08,1.0497861693566786e-06,0.002977027014419754,2.591691629963711e-10,0.0012971455078237017,0.6552657868480549,8.339898189613524e-08,7.656745391240939e-12,1.9265169297927436e-05,1.2355181443495724e-05,0.00018911084835029348,0.0024010525709432596,1.853370271141094e-07,8.570565035779215e-06,3.590956264077402e-12,9.527788187475003e-10,5.184160635568212e-13,2.4143132799128152e-05,1.0911485114583601e-10,1.8029455908177361e-09
0.013876677338551425,0.09936705256506238,3.76,0.0,0.25979756108485613,0.33923617078640206,0.6558927306176563,6.25940811809337e-06,1.969691599343386e-05,0.010786177516630989,8.934534177589181e-05,6.00909480631465e-08,1.7661572753495428e-11,4.667853448630937e-15,1.1175897753141558e-07,1.4732044883726077e-08,1.0390031586303915e-06,0.0029916604202566803,2.5800373515546573e-10,0.001297452731148393,0.657006512325975,8.330108363051278e-08,7.579720501916278e-12,1.916586885050825e-05,1.2248460017167886e-05,0.00018811359669280045,0.002407369750146851,1.8410906216053015e-07,8.554519735231284e-06,3.5540795288617434e-12,9.461040163840203e-10,5.1478378509468e-13,2.4207646074064057e-05,1.0954336093751175e-10,1.7792253674502996e-09
0.013977606886436934,0.09936747968585147,3.76,0.0,0.2580560450758519,0.33749648462100384,0.6576144019388523,6.236993408657081e-06,1.959591004399331e-05,0.010827600297970452,8.924913596938896e-05,6.001783639795359e-08,1.7549543481795634e-11,4.638245005339087e-15,1.1181730467168009e-07,1.4638037242153866e-08,1.028369767129635e-06,0.0030062158217366098,2.568428162906013e-10,0.0012977204790852383,0.6587294010480695,8.320270927836267e-08,7.503764350656106e-12,1.906758158071927e-05,1.214296524018438e-05,0.0001871165046248024,0.0024136097200695315,1.8288352090434986e-07,8.53812416638403e-06,3.5177143805000795e-12,9.394589483099667e-10,5.111676894269783e-13,2.426992337349439e-05,1.099671741779013e-10,1.7559064708456232e-09
0.014078536434322443,0.09936790314823823,3.76,0.0,0.2563322723552425,0.33577448406865895,0.6593185205409743,6.2147464887181425e-06,1.949564418270752e-05,0.010868719187457155,8.91523279198396e-05,5.99441003265853e-08,1.7438473101128126e-11,4.608889987763093e-15,1.1187373467451109e-07,1.454481452227883e-08,1.0178834028443707e-06,0.0030206937812422355,2.5568644167565915e-10,0.001297949531408451,0.6604346998955611,8.310387332395067e-08,7.42885839507116e-12,1.8970293497255883e-05,1.2038679570534696e-05,0.00018611975993547669,0.002419773475112548,1.8166061317077942e-07,8.521387029167907e-06,3.4818519569418807e-12,9.32844185956726e-10,5.075680874627413e-13,2.432998847503141e-05,1.10386328437907e-10,1.732980593736534e-09
0.014179465982207953,0.09936832299234387,3.76,0.0,0.25462599840312583,0.3340699257571585,0.6610053284751984,6.192665631508515e-06,1.9396111105676978e-05,0.010909537219028957,8.905493512314777e-05,5.986975207517099e-08,1.7328351923890513e-11,4.579785835548343e-15,1.1192829318248048e-07,1.4452369422982439e-08,1.0075415272713185e-06,0.003035094857208945,2.545346447382551e-10,0.0012981406520850504,0.6621226514822715,8.300459012047846e-08,7.354984475976193e-12,1.8873990850287463e-05,1.1935585767104474e-05,0.00018512354399959508,0.002425861994384271,1.8044054070358892e-07,8.504316887576243e-06,3.4464835790804332e-12,9.262602717416463e-10,5.039852743231211e-13,2.438786528400175e-05,1.1080086119490896e-10,1.7104396337101507e-09
0.014280395530093462,0.0993687392577488,3.76,0.0,0.2529369829098132,0.33238257050013614,0.6626750636229432,6.170749130389572e-06,1.9297303607283027e-05,0.010950057388877036,8.895697471441195e-05,5.979480377022183e-08,1.7219170353959566e-11,4.550930012523277e-15,1.1198100520216508e-07,1.4360694695542136e-08,9.973416542926167e-07,0.0030494196041220946,2.533874570262001e-10,0.001298294589632114,0.6637934942428404,8.290487385827046e-08,7.282124808944995e-12,1.877866012647147e-05,1.1833666882747297e-05,0.00018412803195572725,0.002431876241978583,1.792234973535999e-07,8.486922170589346e-06,3.411600746918484e-12,9.197077199491716e-10,5.004195298210742e-13,2.4443577817486762e-05,1.1121080939649622e-10,1.688275687416728e-09
0.014482254625864478,0.09936956120815196,3.76,0.0,0.2496097864122143,0.3290585326380156,0.6659642469292709,6.1274024975647804e-06,1.910183695324251e-05,0.011030215943869014,8.875941784945516e-05,5.964315453563463e-08,1.700358811565114e-11,4.4939533320557745e-15,1.1208098873965891e-07,1.417962763225586e-08,9.7735822446801e-07,0.003077842308974814,2.5110702674539013e-10,0.0012984938349281986,0.6670847868231518,8.270419728282549e-08,7.1393789050995685e-12,1.8590861538086935e-05,1.1633287509708073e-05,0.00018213979031151558,0.0024436857056221546,1.7679923601366958e-07,8.451192061672228e-06,3.3432585841149447e-12,9.066986252237616e-10,4.933402922254297e-13,2.4548606566033074e-05,1.1201710051875107e-10,1.6450481786497077e-09
0.014663927812058393,0.09937028911066177,3.76,0.0,0.24667200576359652,0.32612341606876144,0.6688684271445734,6.088935993537031e-06,1.892832796164505e-05,0.011101369261267355,8.857984019017098e-05,5.950473559435546e-08,1.6812683221075534e-11,4.443498673105222e-15,1.1216490393158432e-07,1.4019230368230829e-08,9.59834871740387e-07,0.0031031671797181644,2.490706844756959e-10,0.0012985531946524778,0.6699907474933134,8.252224401819467e-08,7.014205270144427e-12,1.842503588528764e-05,1.1456800104258043e-05,0.00018035441571846223,0.0024540695879794803,1.7462955281069067e-07,8.418006758987955e-06,3.283329439782166e-12,8.951023135839217e-10,4.870298635665673e-13,2.4635973301990944e-05,1.1272745392929628e-10,1.607357389334489e-09
0.014845600998252308,0.09937100600974275,3.76,0.0,0.24378658862899033,0.32324049991719533,0.6717208094270599,6.050976516443182e-06,1.8757061810084808e-05,0.011171602436008106,8.839867414774889e-05,5.936455206596294e-08,1.6624677706266574e-11,4.393810292372331e-15,1.1224321108309681e-07,1.386121892108148e-08,9.427352037804075e-07,0.003128253187263751,2.4704968938845685e-10,0.00129850305162578,0.6728448016550035,8.233909656627808e-08,6.892057419678151e-12,1.8262159406111638e-05,1.1283868730344787e-05,0.00017857377844851475,0.0024642271657352396,1.724723637331223e-07,8.383894888203573e-06,3.224849000212631e-12,8.836144194206994e-10,4.807784387440002e-13,2.471670484430587e-05,1.1342352547886741e-10,1.5707737134820583e-09
0.015027274184446222,0.09937171211815228,3.76,0.0,0.2409522748985041,0.3204085298129483,0.6745226410891538,6.013514914030714e-06,1.8587999625772084e-05,0.011240931647068903,8.821600746564733e-05,5.9222668031349305e-08,1.6439519026419907e-11,4.344874302827689e-15,1.123160438138397e-07,1.3705553077541984e-08,9.260464545871776e-07,0.0031531034228554464,2.4504416697212556e-10,0.0012983472556270489,0.6756481995301201,8.21548289523653e-08,6.772844046304285e-12,1.8102161232236774e-05,1.1114404464931844e-05,0.00017679869603765968,0.0024741635527183326,1.7032854377449805e-07,8.348900895156505e-06,3.167773618753563e-12,8.722370375552425e-10,4.745871574645676e-13,2.479094342192285e-05,1.1410552650878248e-10,1.5352575287614402e-09
0.015208947370640137,0.09937240764295828,3.76,0.0,0.2381678422376588,0.3176262889464075,0.6772751320340252,5.976542242759309e-06,1.8421103399230234e-05,0.01130937271906795,8.803192460517221e-05,5.907914556845666e-08,1.6257155563640643e-11,4.29667706233814e-15,1.1238353225353432e-07,1.3552193191422417e-08,9.097563163071086e-07,0.003177720936605487,2.4305422697059796e-10,0.0012980895197159173,0.6784021538464376,8.196951308326917e-08,6.656477123198732e-12,1.7944972617415704e-05,1.094832103932184e-05,0.00017502993330258563,0.0024838837254242217,1.681989019401259e-07,8.313067912047966e-06,3.1120612151634508e-12,8.609720309598632e-10,4.684570332788145e-13,2.4858831347674263e-05,1.1477366661814221e-10,1.500770901018463e-09
0.015390620556834052,0.09937309278672518,3.76,0.0,0.23543210476397086,0.3148925967537719,0.6799794560668166,5.940049762870793e-06,1.8256335957590167e-05,0.011376941131229319,8.784650685822275e-05,5.8934044931374676e-08,1.6077536642901998e-11,4.249205177955197e-15,1.1244580309481336e-07,1.3401100206069667e-08,8.938529206583874e-07,0.0032021087376748877,2.4107996432239335e-10,0.0012977334254649859,0.6811078411517226,8.178321870551751e-08,6.542871770969176e-12,1.7790526863185337e-05,1.07855347492082e-05,0.00017326820493443655,0.0024933925272589384,1.6608418458985341e-07,8.276437782127324e-06,3.0576712120966026e-12,8.498210441587643e-10,4.623889608701884e-13,2.492051081199544e-05,1.1542815352438446e-10,1.4672774966650577e-09
0.015572293743027966,0.09937376774709811,3.76,0.0,0.23274391174993667,0.31220630762833296,0.682636752179688,5.904028939091461e-06,1.8093660937931868e-05,0.011443652026246953,8.765983245149089e-05,5.878742491542355e-08,1.5900612559237195e-11,4.202445513230068e-15,1.1250297970499083e-07,1.3252235687483263e-08,8.783248188275733e-07,0.0032262697944749463,2.3912146064466516e-10,0.0012972824280820167,0.6837664031016136,8.159601319057955e-08,6.431946113579901e-12,1.7638759246057886e-05,1.0625964363501617e-05,0.00017151417802651153,0.0025026946727177324,1.6398507882769078e-07,8.239051085727232e-06,3.0045644663631286e-12,8.387855181822443e-10,4.56383724196682e-13,2.497612368835788e-05,1.1606919296694997e-10,1.434742490655287e-09
0.01575396692922188,0.09937443271729658,3.76,0.0,0.23010214655595682,0.30956630986021694,0.6852481256089795,5.868471431774318e-06,1.793304277984951e-05,0.01150952021772002,8.747197664987141e-05,5.863934265907429e-08,1.5726334552364863e-11,4.156385181292709e-15,1.1255518219752247e-07,1.3105561810932194e-08,8.631609658133109e-07,0.0032502070348848417,2.371787847286639e-10,0.0012967398606152664,0.6863789475191098,8.140796179386863e-08,6.323621166118307e-12,1.7489606957619342e-05,1.0469531047793068e-05,0.00016976847414578618,0.0025117947508433037,1.6190221530600328e-07,8.200947162595404e-06,2.9527032153959e-12,8.278667020936287e-10,4.50442002762169e-13,2.5025811372744943e-05,1.1669698857105413e-10,1.4031325035760166e-09
0.015935640115415796,0.09937508788560291,3.76,0.0,0.22750572510895073,0.30697152412471235,0.6878146493424848,5.833369084371032e-06,1.7774446690708056e-05,0.011574560200780829,8.72830118712991e-05,5.8489853414568145e-08,1.555465473060102e-11,4.111011524740457e-15,1.1260252766965056e-07,1.2961041306535065e-08,8.483507044020189e-07,0.00327392334656577,2.352519921161398e-10,0.0012961089399469174,0.6889465499051558,8.121912792035841e-08,6.217820720245457e-12,1.7343009019124338e-05,1.0316158263651947e-05,0.00016803167226660295,0.002520697230169365,1.598361717408196e-07,8.162164145463473e-06,2.9020510224609016e-12,8.170656615156842e-10,4.4456437624905144e-13,2.5069714570130535e-05,1.1731174205725433e-10,1.3724155409210806e-09
0.01611731330160971,0.09937573343657599,3.76,0.0,0.22495359489392378,0.3044209024802318,0.6903373651184608,5.798713926491901e-06,1.761783861975121e-05,0.011638786159305548,8.709300779484515e-05,5.833901109302207e-08,1.5385526147728076e-11,4.066312136316887e-15,1.1264513017501929e-07,1.2818637532553795e-08,8.338837485514704e-07,0.003297421577231397,2.333411269696714e-10,0.0012953927707474433,0.6914702544398645,8.102957280109375e-08,6.114471224954019e-12,1.7198906224883855e-05,1.0165771700335774e-05,0.00016630431070123347,0.002529406462020929,1.5778747547521313e-07,8.122738981550123e-06,2.8525727198407923e-12,8.063832923386552e-10,4.387513319865212e-13,2.5107973157438638e-05,1.179136530301268e-10,1.3425609082898457e-09
0.016298986487803625,0.09937636954988611,3.76,0.0,0.2224447338341772,0.3019134272556436,0.6928172845350035,5.764498171532803e-06,1.7463185235468246e-05,0.011702211973894951,8.690203143685705e-05,5.8186868535133e-08,1.5218902772482787e-11,4.0222748505259064e-15,1.1268310073813443e-07,1.2678314459041788e-08,8.197501643751871e-07,0.003320704534932128,2.3144622337195648e-10,0.001294594349869265,0.6939510750943257,8.083935533096636e-08,6.013501650043205e-12,1.705724107940266e-05,1.0018299194491356e-05,0.00016458688922093274,0.002537926684192704,1.5575660644617184e-07,8.082707459633071e-06,2.8042343438149894e-12,7.958203341769334e-10,4.330032722795387e-13,2.5140726048045497e-05,1.1850291865707686e-10,1.3135391452377995e-09
0.01648065967399754,0.09937699640164344,3.76,0.0,0.21997814939746657,0.2994481101620939,0.6952553899354426,5.730714195209795e-06,1.731045393283326e-05,0.011764851228502592,8.671014725642217e-05,5.803347645929932e-08,1.5054739392517248e-11,3.9788877177813365e-15,1.1271654760895791e-07,1.254003658931854e-08,8.05940363591524e-07,0.0033437749883777792,2.2956730359128684e-10,0.0012937165698403623,0.696389996517942,8.064853294220858e-08,5.914843439663255e-12,1.691795774719982e-05,9.873670664945503e-06,0.0001628798707414091,0.0025462620239157584,1.5374399931975152e-07,8.042104232896926e-06,2.7570031122639436e-12,7.85377372577433e-10,4.2732051558390066e-13,2.5168111075898334e-05,1.190797339962036e-10,1.2853220029692946e-09
0.016662332860191455,0.0993776141634878,3.76,0.0,0.21755287751091043,0.2970239912148002,0.6976526354832465,5.697354534579948e-06,1.715961281612278e-05,0.011826717218376538,8.651741723978748e-05,5.78788836227714e-08,1.489299170569662e-11,3.936139029685793e-15,1.1274557640951631e-07,1.2403769048060389e-08,7.924450904469892e-07,0.003366635667281505,2.2770437920200704e-10,0.0012927622231164722,0.6987879751157017,8.045716170588521e-08,5.818430418849972e-12,1.678100199189313e-05,9.731818042683374e-06,0.00016118368335855645,0.002554416501454771,1.5175004596027286e-07,8.000962848662889e-06,2.7108473799579772e-12,7.750548499817036e-10,4.21703302484116e-13,2.5190264866278498e-05,1.1964429226127915e-10,1.2578823640772623e-09
0.01684400604638537,0.09937822300347506,3.76,0.0,0.21516798160414782,0.2946401377821899,0.7000099481098415,5.664411924675875e-06,1.701063062670126e-05,0.01188782295724226,8.632390099960997e-05,5.7723139301476994e-08,1.47336163533216e-11,3.894017327669249e-15,1.1277028982152215e-07,1.226947762274589e-08,7.792553964956864e-07,0.003389289262737379,2.2585745565129965e-10,0.0012917340057972322,0.7011459399981343,8.026529442191845e-08,5.724198611626976e-12,1.6646321122478095e-05,9.592675203564198e-06,0.00015949872213482294,0.0025623940332961163,1.49775098117456e-07,7.959315771342044e-06,2.6657365523186765e-12,7.648530856861393e-10,4.161518065971002e-13,2.520732271942977e-05,1.2019678374708556e-10,1.231194156906321e-09
0.017025679232579284,0.09937882308557422,3.76,0.0,0.21282255160341967,0.2922956435863184,0.7023282285111117,5.631879264313281e-06,1.6863476724408258e-05,0.011948181184768791,8.612965584989103e-05,5.7566291809279317e-08,1.457657065309231e-11,3.852511330183125e-15,1.1279078788323469e-07,1.2137128532595225e-08,7.663626355710893e-07,0.0034117384275846882,2.24026528356155e-10,0.001290634521534203,0.7034647939799689,8.007298142335979e-08,5.632086205557511e-12,1.6513863936854605e-05,9.456177892933363e-06,0.00015782535095677344,0.0025701984355024662,1.4781946982335114e-07,7.917194409557814e-06,2.6216410682310493e-12,7.547722723425567e-10,4.1066613260053885e-13,2.5219418505056758e-05,1.2073739602066272e-10,1.205232369872802e-09
0.0172073524187732,0.09937941457026282,3.76,0.0,0.21051570306964035,0.28998962784648796,0.7046083520010404,5.599749519528289e-06,1.6718121216913424e-05,0.01200780437324563,8.593473690418071e-05,5.740838356284436e-08,1.4421812795878225e-11,3.811609987195386e-15,1.128071685926062e-07,1.200668859843531e-08,7.537584675570262e-07,0.0034339857768104845,2.2221157921954807e-10,0.0012894662849100126,0.7057454144355718,7.988027495592561e-08,5.5420335807193945e-12,1.6383580673443698e-05,9.322263670149152e-06,0.00015616390411141973,0.0025778334266351125,1.4588343879007783e-07,7.874629140499363e-06,2.5785324129438172e-12,7.448124745293599e-10,4.052463154341206e-13,2.5226684574923088e-05,1.2126631587692988e-10,1.1799730012462673e-09
