Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68)
1.4739363764934306e-06,0.7275724863885076,3.76,0.0,0.8827479285170821,0.9721448969931002,0.00559699028017174,0.0010628871485294316,0.03889773694502907,0.0431597123439648,0.0005729933476133584,0.004308760844801936,2.3255224278799385e-09,1.957891019317172e-10,0.0013308879601864347,0.0005512663495292525,4.729723973275864e-06,0.018277581760675454,0.00010142966517276105,0.014914004729917288,0.0021115237151239623,0.000702055042014125,5.481603784806626e-07,0.0028951546105850773,0.0014195413082687116,0.00010192400045372452,0.0002132037319376091,2.0507337563594894e-06
1.50071536154145e-06,0.7276797281604942,3.76,0.0,0.8813117954954025,0.9715619543868006,0.005762009164576341,0.0010670664057995662,0.0397428472524666,0.044060367472417324,0.000578529984408476,0.0043053435877157525,2.3223102516546504e-09,1.9548876575159064e-10,0.0013374235984210617,0.0005504435354345939,4.829506577808867e-06,0.01867966564205033,0.00010123065441557916,0.015264401034521658,0.0022059028064210537,0.0007092729825897868,5.596573058715482e-07,0.0028934186072058633,0.0014885240437264113,0.00010869946612267306,0.00022897657902822452,2.241745179069889e-06
1.5274943465894693e-06,0.7277869553201282,3.76,0.0,0.8798756338382324,0.9709776549106255,0.005927459267492887,0.0010710525921867168,0.04058405870735442,0.044962479844865254,0.0005838914743603839,0.004301728792010189,2.318960617661289e-09,1.9517940004305096e-10,0.001343901132353943,0.0005495917562701856,4.9286555804958405e-06,0.0190811468149855,0.00010102635256437035,0.01561495531614077,0.002302329154108833,0.000716410837498065,5.710808906601083e-07,0.0028916785617038913,0.001558885879944005,0.00011575155541120817,0.00024550181254711994,2.445464822720168e-06
1.5542733316374887e-06,0.7278941661402257,3.76,0.0,0.8784395300296193,0.9703920308701123,0.006093310364205954,0.0010748597543961483,0.041421296219684996,0.04586603384049819,0.0005890791906452171,0.004297935074270488,2.315486676843354e-09,1.9486188326886823e-10,0.0013503260003294543,0.0005487138112814686,5.027162499158243e-06,0.01948200500582303,0.00010081730050604998,0.015965645983511273,0.002400793142303927,0.0007234724505292878,5.824301794622612e-07,0.0028899345703540147,0.001630601499058944,0.00012308363434826368,0.0002627941171993578,2.6623877832542864e-06
1.581052316685508e-06,0.7280013591185778,3.76,0.0,0.8770035639292033,0.9698051125931774,0.006259534436994871,0.0010785007324742792,0.04225449182023117,0.04677101556092581,0.0005940945606711976,0.004293979381659692,2.3119003927968032e-09,1.9453701469641776e-10,0.0013567031577662622,0.0005478122469339226,5.125019771613765e-06,0.019882221900818557,0.00010060399000461839,0.016316453128967925,0.0025012849594865582,0.0007304613562135561,5.937043229124133e-07,0.0028881867235891878,0.0017036458011582345,0.0001306989223343343,0.0002808679065520308,2.8930126437770954e-06
1.6078313017335274e-06,0.728108532956534,3.76,0.0,0.8755678093498185,0.969216928602317,0.006426105485309024,0.0010819872617179765,0.04308358405376168,0.047677412660296854,0.0005989390642184769,0.00428987714239687,2.308212649571114e-09,1.9420552158481694e-10,0.0013630371188755445,0.0005468893798836322,5.222220676591388e-06,0.020281780969366846,0.0001003868681848437,0.016667358376053067,0.0026037946153093525,0.0007373808049582233,6.049025667206154e-07,0.002886435106387586,0.0017779939141559988,0.00013860049425201768,0.00029973732544666913,3.1378411133315658e-06
1.6346102867815467e-06,0.7282156865394742,3.76,0.0,0.8741323345842176,0.9686275057712422,0.006592999352272219,0.0010853300674975419,0.04390851742707754,0.048585214189330345,0.0006036142315844264,0.004285642402622932,2.304433349660157e-09,1.9386806568710072e-10,0.0013693319947548918,0.0005459473178530137,5.318759261864359e-06,0.020680667303227974,0.00010016634160556838,0.017018344740898767,0.0027083119559457194,0.0007442337862652526,6.160242436032234e-07,0.0028846797988147737,0.001853621200707545,0.00014679128261663106,0.0003194162524975222,3.397377670853341e-06
1.661389271829566e-06,0.7283228189190957,3.76,0.0,0.8726972028851893,0.9680368694675114,0.006760193566309641,0.0010885389531649367,0.044729241906989466,0.04949441045225454,0.0006081216417314254,0.004281287950875458,2.3005715030611768e-09,1.935252492035583e-10,0.0013755915281775785,0.0005449879786009002,5.414630278935648e-06,0.021078867470317123,9.994277995955927e-05,0.017369396506145062,0.002814826678114801,0.0007510230501572732,6.270687658456841e-07,0.0028829208765281597,0.0019305032627104737,0.0001552740797577156,0.00033991830264813223,3.6721292145437992e-06
1.6881682568775855e-06,0.7284299292972817,3.76,0.0,0.8712624729029762,0.9674450436826468,0.006927667196741208,0.001091622881299536,0.045545712463803976,0.05040499287571759,0.00061246292043532,0.0042768254312716076,2.296635308201095e-09,1.931776201891707e-10,0.0013818191253626951,0.0005440131071577184,5.509829123650182e-06,0.021476369381764567,9.97165194338584e-05,0.01772049910628356,0.002923328341905728,0.0007577511269347656,6.380356185716379e-07,0.0028811584110015804,0.0020086159438512685,0.00016405154002361184,0.00036125682976438623,3.962604716883359e-06
1.7149472419256048e-06,0.728537017011455,3.76,0.0,0.8698281990836519,0.96685205115041,0.0070954007222482525,0.001094590048567852,0.04635788865620573,0.05131695388877506,0.0006166397384334068,0.004272265446421633,2.2926322254739853e-09,1.9282567742068325e-10,0.0013880178849913793,0.0005430242914844406,5.604351782219263e-06,0.021873162171043105,9.948786576181102e-05,0.01807163902339442,0.0030338063825145084,0.0007644203453789301,6.489243537235765e-07,0.002879392469937373,0.002087935330595154,0.0001731261820022825,0.00038344492924576067,4.269314885498201e-06
1.7417262269736242e-06,0.7286440815212714,3.76,0.0,0.8683944320318664,0.9662579134544484,0.007263375911177409,0.0010974479544957148,0.047165734253723134,0.05223028681310543,0.0006206538095713961,0.004267617651020335,2.2885690440688753e-09,1.9246987486465052e-10,0.0013941906247153335,0.0005420229767018225,5.698194782172318e-06,0.022269236084048814,9.92570969952381e-05,0.01842280369232049,0.0031462501209982012,0.0007710328495088831,6.597345844683908e-07,0.0028776231177251852,0.002168437751962785,0.0001825003907523848,0.000406495440639586,4.5927718300872495e-06
1.7685052120216435e-06,0.7287511223965366,3.76,0.0,0.8669612188411114,0.9656626511266942,0.007431575712695041,0.0011002034644842272,0.047969216893286204,0.05314498576266335,0.0006245068889494103,0.004262890836976166,2.2844519427123693e-09,1.9211062575322561e-10,0.0014003399053809677,0.0005410104780226232,5.791355147757836e-06,0.022664582379124405,9.902446602284921e-05,0.0187739814144112,0.003260648774140934,0.0007775906139976992,6.704659801123836e-07,0.0028758504155355835,0.0022500997783828853,0.00019217642003942404,0.00043042095024656995,4.933488735609522e-06
1.795284197069663e-06,0.7288581393062249,3.76,0.0,0.8655286033943775,0.9650662837368132,0.007599984157859275,0.0011028628674301902,0.048768307766714675,0.05406104555204272,0.00062820077106761,0.0042580930108485635,2.2802865448888625e-09,1.9174830622635917e-10,0.0014064680531693289,0.0005399879925057822,5.883830359369736e-06,0.023059193236118897,9.879020285839239e-05,0.019125161279058826,0.0033769914635162785,0.0007840954583470766,6.811182616220899e-07,0.002874074421610808,0.0023328982198559563,0.000202156394572602,0.0004552337937090771,5.291979541915115e-06
1.8220631821176823e-06,0.7289651320084951,3.76,0.0,0.8640966266378329,0.964468829973527,0.007768586269739002,0.0011054319283219345,0.04956298133627475,0.05497846161287427,0.000631737287972476,0.00425323146428787,2.2760779690323688e-09,1.9138325868246598e-10,0.0014125771798324197,0.0005389566097398205,5.975618316632155e-06,0.023453061673666956,9.855451671948762e-05,0.019476333092327307,0.003495267223822061,0.0007905490599143416,6.916911974111437e-07,0.0028722951917214087,0.0024168101236185673,0.00021244231223864905,0.00048094605857617993,5.6687586299816235e-06
1.8488421671657016e-06,0.729072100341619,3.76,0.0,0.8626653268299226,0.9638703077191437,0.007937367981775377,0.0011079159361744308,0.05035321507570215,0.05589722991762673,0.0006351183074050625,0.004248312838110639,2.2718308741476113e-09,1.910157948613511e-10,0.0014186692011902116,0.0005379173215531164,6.06671730481482e-06,0.02384618147394387,9.831759791621486e-05,0.01982748731203564,0.0036154650105561913,0.0007969529658790386,7.021845994641427e-07,0.0028705127791590207,0.002501812771462304,0.00022303604632946763,0.0005075695868412342,6.0643405148970485e-06
1.875621152213721e-06,0.7291790442157301,3.76,0.0,0.8612347397680985,0.9632707341173192,0.00810631606364412,0.0011103197476532974,0.05113898923431647,0.05681734691022092,0.0006383457309527438,0.004243343180589452,2.2675495012871736e-09,1.9064619856937695e-10,0.0014247458540390893,0.0005368710308402822,6.157125964256305e-06,0.024238547114215386,9.807961956703501e-05,0.020178614988712377,0.0037375737070956022,0.0008033086042302911,7.125983200111616e-07,0.0028687272348998363,0.0025878836768336915,0.0002339393477608698,0.0005351159774490307,6.479239545713916e-06
1.9024001372617403e-06,0.7292859636053346,3.76,0.0,0.8598048989952028,0.9626701256344853,0.0082754180539346,0.001112647826723627,0.05192028662206505,0.05773880944290813,0.000641421492206131,0.0042383280004848105,2.2632377112577646e-09,1.9027472818387147e-10,0.0014308087116102145,0.0005358185595858952,6.246843262491172e-06,0.02463015370456213,9.78407391580014e-05,0.020529707711888737,0.0038615821312349163,0.0008096172938506736,7.229322483561833e-07,0.0028669386080958457,0.002675000581817295,0.0002451538472800894,0.0005635965887707166,6.91396961228447e-06
1.92917912230976e-06,0.7293928585424977,3.76,0.0,0.8583758359873432,0.9620684981163813,0.008444662199015483,0.0011149042806469114,0.052697092413535845,0.058661614718904534,0.0006443475549229755,0.004233272315297296,2.2588990188979207e-09,1.899016189953658e-10,0.0014368591977033198,0.0005347606561591303,6.335868468853118e-06,0.025020996931216694,9.76010999596204e-05,0.020880757561248058,0.003987479041235627,0.0008158802537675181,7.331863078788712e-07,0.0028651469460000242,0.0027631414540823128,0.0002566810576601075,0.0005930225410456978,7.36904385917036e-06
1.9559581073577793e-06,0.7294997291106543,3.76,0.0,0.8569475803249462,0.9614658668395162,0.008614037397509119,0.0011170928926342914,0.0534693939691663,0.05958576024031184,0.0006471259112009529,0.004228180695173043,2.254536624250758e-09,1.8952708524983986e-10,0.001442898599609559,0.00053369800194588,6.424201131332403e-06,0.02541107300500429,9.736083231439841e-05,0.021231757062194507,0.004115253141431101,0.0008220986116376669,7.433604535701432e-07,0.002863352293982984,0.0028522844838538963,0.00026852237587914193,0.0006234047187905695,7.844974406701485e-06
1.9827370924057986e-06,0.7296065754389818,3.76,0.0,0.8555201598485136,0.9608622465575627,0.008783533149847122,0.0011192171514457655,0.0542371806720429,0.06051124376088857,0.0006497585796612772,0.004223057302855732,2.250153440908158e-09,1.891513220093354e-10,0.0014489280799278403,0.0005326312173788183,6.511841055430869e-06,0.025800378614424906,9.712005480695214e-05,0.021582699145443817,0.004244893087428733,0.00082827341152662,7.534546696555678e-07,0.002861554696088027,0.0029424080809550284,0.00028067908528391365,0.0006547537731756837,8.342272079240608e-06
2.009516077453818e-06,0.7297133976972866,3.76,0.0,0.854093600800474,0.9602576515442832,0.008953139512427174,0.001121280278204914,0.05500044377883697,0.06143806324326862,0.000652247603645097,0.004217905930043165,2.2457521217774986e-09,1.8877450694083806e-10,0.001454948687369847,0.0005315608674203512,6.598788284847727e-06,0.026188910882956204,9.687887532744231e-05,0.021933577110274303,0.004376387490946433,0.0008344056210385573,7.634689672247274e-07,0.002859754194930252,0.0030334908719527884,0.00029315235773552374,0.0006870801243703627,8.861446140694587e-06
2.0362950625018373e-06,0.729820196091356,3.76,0.0,0.852667927954402,0.9596520956327562,0.009122847055934415,0.0011232852506788862,0.05575917628355787,0.06236621682025463,0.0006545950494246108,0.004212730030474366,2.2413350825195483e-09,1.88396801853863e-10,0.0014609613666401384,0.0005304874665484134,6.685043083863842e-06,0.026576667330194318,9.663739203809315e-05,0.022284384591108496,0.00450972492431649,0.0008404961378495887,7.734033824049649e-07,0.0028579508315343892,0.003125511697433359,0.00030594325573696484,0.0007203939638580384,9.403004037298942e-06
2.0630740475498567e-06,0.7299269708587339,3.76,0.0,0.8512431647327541,0.9590455922503859,0.009292646827430404,0.0011252348252544534,0.05651337279293007,0.06329570275984187,0.0006568030044308053,0.004207532750043387,2.2369045228660517e-09,1.8801835406772925e-10,0.0014669669674712079,0.0005294114832905645,6.770605921206226e-06,0.026963645836484484,9.639569425169327e-05,0.022635115527125618,0.004644893924687215,0.0008465457956924047,7.832579746068734e-07,0.0028561446459722845,0.003218449609422138,0.0003190527345414536,0.0007547052567228109,9.967451147688912e-06
2.089853032597876e-06,0.7300337222648857,3.76,0.0,0.8498193333141748,0.9584381544515036,0.009462530315849298,0.001127131556823475,0.057263029412313544,0.06422651943365602,0.0006588735754996842,0.004202316954208772,2.232462445998552e-09,1.8763929778463736e-10,0.0014729662528862799,0.0005283333443475743,6.855477455257691e-06,0.027349844610725683,9.615386323015093e-05,0.022985764134632564,0.004781882997949725,0.00085255536983701,7.930328245933473e-07,0.0028543356772907104,0.0033122838689585636,0.00033248164424091423,0.0007900237439090709,1.0555290540257488e-05
2.1166320176458954e-06,0.7301404505997071,3.76,0.0,0.8483964547313237,0.957829794947441,0.009632489420574732,0.0011289778167740414,0.05800814364119115,0.065158665288513,0.0006608088871387724,0.004197085252943091,2.228010676179651e-09,1.8725975526000787e-10,0.0014789599067552633,0.0005272534383438289,6.939658520555e-06,0.02773526216106216,9.591197291040936e-05,0.02333632488194534,0.004920680622413848,0.0008585255821089582,8.027280331172516e-07,0.0028525239631281923,0.003406993943829929,0.00034623073183406204,0.0008263589444558991,1.1167022737787871e-05
2.1434110026939148e-06,0.7302471561743589,3.76,0.0,0.846974548960089,0.9572205261329115,0.009802516422802025,0.0011307758092664374,0.05874871427733903,0.06609213882083194,0.000662611079815641,0.004191840023444644,2.2235508747959334e-09,1.8687983778937175e-10,0.0014849485407047588,0.0005261721192385957,7.023150115389141e-06,0.02811989726820102,9.567009056435812e-05,0.023686792466556025,0.005061275252255303,0.0008644571054828768,8.123437196728247e-07,0.0028507095404380254,0.00350255950646435,0.00036030064327363925,0.0008637201577079842,1.180314548933611e-05
2.1969689727899535e-06,0.7304605003780256,3.76,0.0,0.8441337309355026,0.9559993087097909,0.010142745004883914,0.0011342350561390545,0.06021622595182861,0.06796306302158485,0.0006658247399158801,0.004181317442260472,2.2146130914503863e-09,1.8611927438031865e-10,0.0014969128700649105,0.0005240065018914205,7.18806964026472e-06,0.028886816500338003,9.518658897177367e-05,0.0243874279657074,0.00534780924285344,0.0008762065571574987,8.313370896335152e-07,0.002847072713279418,0.003696176796404306,0.0003894050283678629,0.0009415567342960217,1.3150538479390558e-05
2.2451711458763885e-06,0.7306524357820786,3.76,0.0,0.8415805032154251,0.954897221880291,0.010449112445804262,0.0011372024831848642,0.06152145893762879,0.06965142062847099,0.0006682835080052532,0.004171820626172609,2.2065554383184976e-09,1.854344112202467e-10,0.0015076684667162856,0.0005220555583884418,7.334152208096914e-06,0.029574360389681444,9.475202327329237e-05,0.025017632102950223,0.005611719381319092,0.0008866546396724938,8.481606918173401e-07,0.002843790659461268,0.0038731583227240144,0.0004167006750371082,0.0010152074865532287,1.445153683751332e-05
2.2933733189628235e-06,0.7308443029671963,3.76,0.0,0.839030697658061,0.9537923695814069,0.010755594749859694,0.0011400415764779306,0.06281200274884305,0.07134405660290936,0.0006703448130538724,0.004162308309312643,2.1984915661357667e-09,1.8474966050139831e-10,0.0015184146223245296,0.0005201042567208713,7.478022790234712e-06,0.030259360308493705,9.431828294887994e-05,0.025647460399739933,0.005881271476546961,0.0008969860117710873,8.647292226257079e-07,0.0028405003683155427,0.0040526046565588884,0.0004450414303967558,0.0010923173315186016,1.583915221417618e-05
