Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42),OO[C](F)F(619),FC1(F)OO1(411),CF2O2(152)
2.567966757079208e-10,0.09238092898907947,3.76,0.0,0.7631872567274522,0.9992659783246088,2.06742988911876e-15,1.2665431124108337e-12,2.6688066824435602e-08,3.2865756986088676e-07,2.6693086577688805e-08,3.280209824800493e-07,2.4313328088790053e-14,4.722222445817772e-14,6.339939363335401e-10,6.341798162986952e-10,5.496357464902353e-12,1.5593732170471086e-12,1.4792517806012353e-12,8.712810358065848e-10,9.586531237144092e-13,1.3821171627035748e-12,1.1140951181701537e-13,0.0007339943387862119,6.964841047341063e-13,2.6946708627714127e-18,2.511400049274311e-17,8.864447048421041e-21,8.698287517946263e-10,3.9388466523911873e-16,1.4422482126464787e-15,7.552411936442966e-16
2.5958587386952933e-10,0.09238092904894349,3.76,0.0,0.7631872528583676,0.9992650882168745,2.1433402373018778e-15,1.2998632983822332e-12,2.6977848026345328e-08,3.3222728692580654e-07,2.6982959016919607e-08,3.315768044001776e-07,2.495226315146081e-14,4.7965948910312776e-14,6.478102045773064e-10,6.480035384726504e-10,5.614481354684061e-12,1.6106860987284585e-12,1.5270396591349238e-12,8.807763099207879e-10,9.811284589930452e-13,1.4170868017638459e-12,1.1310695004121617e-13,0.0007348841425996396,7.116845241215591e-13,2.7622972734627187e-18,2.594091195452374e-17,9.156157979744453e-21,8.792763207856904e-10,4.046654608819311e-16,1.4792014063244783e-15,7.657129041458598e-16
2.6516427019274636e-10,0.09238092916867152,3.76,0.0,0.7631872451201955,0.9992634047812193,2.301155198349478e-15,1.3681385444647291e-12,2.7557408629100662e-08,3.3936672132528746e-07,2.7562703199637825e-08,3.386879988890472e-07,2.6257900093084558e-14,4.945854257374021e-14,6.758875459726328e-10,6.760963861930911e-10,5.854373576863606e-12,1.7166609819514084e-12,1.6256206048264856e-12,8.997699608155828e-10,1.0269344155127296e-12,1.4886294182096111e-12,1.165107721663371e-13,0.0007365669699589541,7.42576947829529e-13,2.9006005148230715e-18,2.76487734232727e-17,9.758627704722882e-21,8.981714536465838e-10,4.233549635199474e-16,1.5545864807679566e-15,7.866831425734762e-16
2.7018482688364166e-10,0.09238092927642677,3.76,0.0,0.7631872381558377,0.9992619936246713,2.4501992909894027e-15,1.4314708277204086e-12,2.8079011245433156e-08,3.4579221260527726e-07,2.8084472222543617e-08,3.450875617019221e-07,2.746471732690184e-14,5.080748957783492e-14,7.016641175362581e-10,7.018876106904455e-10,6.0744244133188135e-12,1.8159213935712922e-12,1.7178213247230153e-12,9.168678438497454e-10,1.0691378482164861e-12,1.554863728696219e-12,1.1958391048357383e-13,0.0007379775785230552,7.709404983945848e-13,3.028584148499796e-18,2.924850574003391e-17,1.0322935553602509e-20,9.151770673836983e-10,4.3727074692607013e-16,1.6241196964475703e-15,8.055857214234127e-16
2.7520538357453696e-10,0.09238092938418198,3.76,0.0,0.7631872311914767,0.9992606742961331,2.606083149600235e-15,1.4966094610723532e-12,2.8600612174309965e-08,3.522177042035231e-07,2.860624059664603e-08,3.5148663928402975e-07,2.87017023646063e-14,5.2161487370277664e-14,7.2792084582606e-10,7.281596690496868e-10,6.298397242089245e-12,1.918932302559127e-12,1.8133740521968133e-12,9.339692012944558e-10,1.1122691994795372e-12,1.6228668937793507e-12,1.22665712800117e-13,0.0007392963585870879,7.998348834885253e-13,3.1599304605650646e-18,3.0908761135672214e-17,1.0908575615421888e-20,9.32182675590522e-10,4.508557845337116e-16,1.6952517344137065e-15,8.245148941484326e-16
2.8022594026543226e-10,0.09238092949193721,3.76,0.0,0.7631872242271125,0.9992594408204524,2.7690003213554876e-15,1.5635709571751471e-12,2.9122211545064284e-08,3.5864319613440696e-07,2.9128008370437088e-08,3.57885231671093e-07,2.996894159148986e-14,5.352029151787168e-14,7.546576100258502e-10,7.549124564753284e-10,6.526284803032384e-12,2.0257629772792575e-12,1.912333673444301e-12,9.510740972673265e-10,1.156326009773471e-12,1.6926582451596603e-12,1.257557023161545e-13,0.0007405292853030893,8.292600629823393e-13,3.2946748756327146e-18,3.263066177857427e-17,1.1515942705145144e-20,9.491882782664283e-10,4.701547174017745e-16,1.7679834097794897e-15,8.434695843692679e-16
2.8524649695632756e-10,0.09238092959969245,3.76,0.0,0.763187217262745,0.9992582876049405,2.939146610255766e-15,1.6323864563532359e-12,2.9643809484274222e-08,3.6506868841254314e-07,2.964977558944445e-08,3.6428333889886137e-07,3.126651698339684e-14,5.48836691470354e-14,7.818742892810953e-10,7.821458681529778e-10,6.758079877755954e-12,2.1364826709962186e-12,2.0147548267206516e-12,9.681825958698294e-10,1.2013204269726333e-12,1.7642571081678366e-12,1.2885342817269795e-13,0.0007416819513595798,8.592159967137538e-13,3.4328528184854194e-18,3.4415329752245417e-17,1.2145431588830972e-20,9.661938754138458e-10,4.86542627474664e-16,1.8423154543295203e-15,8.624488068840382e-16
2.9026705364722286e-10,0.09238092970744766,3.76,0.0,0.763187210298374,0.9992572094200206,3.1167203665156982e-15,1.7030720266622957e-12,3.016540611591243e-08,3.7149418105277865e-07,3.017154229637527e-08,3.706809610031121e-07,3.259450627375181e-14,5.6251398505740785e-14,8.09570762699715e-10,8.098597992490041e-10,6.993775233634249e-12,2.2511606218722256e-12,2.1206919032096322e-12,9.852947611872936e-10,1.2472495078318093e-12,1.8376828017604915e-12,1.3195846432822528e-13,0.000742759586333781,8.897026444867245e-13,3.574499714094932e-18,3.6263887055246945e-17,1.2797436983749415e-20,9.831994670320578e-10,5.064868247023226e-16,1.9182485220529267e-15,8.814516616059502e-16
2.9528761033811817e-10,0.09238092981520289,3.76,0.0,0.7631872033339995,0.9992562013810969,3.3019221791633758e-15,1.7756599978224147e-12,3.0687001561485553e-08,3.779196740701912e-07,3.069330853126342e-08,3.7707809801964923e-07,3.395298311428083e-14,5.762326854215892e-14,8.377469093537945e-10,8.380541449111796e-10,7.233363682790861e-12,2.369866052964986e-12,2.2301990478969403e-12,1.0024106572888985e-09,1.2941265526864874e-12,1.9129546385168405e-12,1.3507040848877585e-13,0.0007437670748211835,9.207199660719843e-13,3.719650987641307e-18,3.817745560113689e-17,1.3472353558488804e-20,1.0002050531237445e-09,5.201476701620762e-16,1.9957831940082686e-15,9.004773282362554e-16
3.0030816702901347e-10,0.0923809299229581,3.76,0.0,0.7631871963696213,0.9992552589232893,3.4949552279282962e-15,1.850162833121411e-12,3.120859594022944e-08,3.8434516748008834e-07,3.1215074331657937e-08,3.8347474998430454e-07,3.534201729416366e-14,5.899907832999001e-14,8.664026082811887e-10,8.66728800268803e-10,7.476838013998463e-12,2.492668172224947e-12,2.3433301607275272e-12,1.0195303482276712e-09,1.3419449791847417e-12,1.990091924633518e-12,1.3818888063680378e-13,0.0007447089817020326,9.522679212069911e-13,3.868342064539248e-18,4.0157157218394754e-17,1.4170575933118675e-20,1.0172106336874392e-09,5.375819081159229e-16,2.074919985427061e-15,9.195250584832369e-16
3.0532872371990877e-10,0.09238093003071335,3.76,0.0,0.7631871894052393,0.9992543777784038,3.696024940064223e-15,1.9266081022692114e-12,3.17301893692865e-08,3.9077066129800674e-07,3.173683973280896e-08,3.8987091693293746e-07,3.6761674939156996e-14,6.037863654628184e-14,8.95537738486793e-10,8.958836604326317e-10,7.724191058499468e-12,2.61963617249259e-12,2.460138897668527e-12,1.0366538980404806e-09,1.3907132961394971e-12,2.069113959920805e-12,1.413135216938702e-13,0.0007455895751703672,9.84346469595672e-13,4.020608370462527e-18,4.220411365035069e-17,1.489249867933168e-20,1.034216208724832e-09,5.536969917087708e-16,2.1556593523300448e-15,9.385941688141267e-16
3.1034928041080407e-10,0.09238093013846858,3.76,0.0,0.7631871824408533,0.9992535539553424,3.905339279266702e-15,2.005008811196156e-12,3.2251781963856866e-08,3.9719615553971077e-07,3.225860476781348e-08,3.962665989014351e-07,3.821201868710555e-14,6.17617610111702e-14,9.251521789436531e-10,9.255186204948248e-10,7.975415634076913e-12,2.7508392314956542e-12,2.580678671728825e-12,1.0537813707480334e-09,1.4404254347800588e-12,2.1500400377995097e-12,1.4444399235951628e-13,0.000746412846323969,1.0169555709082102e-12,4.176485331367744e-18,4.43194465551139e-17,1.5638516320590374e-20,1.0512217782345717e-09,5.779830738212846e-16,2.2380016969286953e-15,9.576840345378451e-16
3.1536983710169937e-10,0.0923809302462238,3.76,0.0,0.7631871754764633,0.9992527837228722,4.1231083271550035e-15,2.085406079658405e-12,3.277337383733064e-08,4.0362165022119166e-07,3.278036946775801e-08,4.0266179592571324e-07,3.9693107851175485e-14,6.314827825988688e-14,9.552458085943804e-10,9.556335755292995e-10,8.230504625397039e-12,2.8863465118463647e-12,2.705002654005946e-12,1.0709128303548693e-09,1.4911034269997692e-12,2.232889445297578e-12,1.4757997205476476e-13,0.0007471825263955979,1.0500951847812762e-12,4.3360083735184216e-18,4.6504277505498666e-17,1.640902333225363e-20,1.068227342221181e-09,5.917465387301309e-16,2.321947371912444e-15,9.767940851095875e-16
3.2039039379259467e-10,0.09238093035397911,3.76,0.0,0.7631871685120692,0.9992520635929246,4.3495449503483365e-15,2.167800786596863e-12,3.329496510141718e-08,4.100471453586663e-07,3.3302133861833745e-08,4.090565080417145e-07,4.120499858003824e-14,6.453802312282743e-14,9.858185063529003e-10,9.86228420592441e-10,8.489450855227238e-12,3.026227161038876e-12,2.833163774742052e-12,1.0880483408493584e-09,1.5427290524184918e-12,2.3176814630468685e-12,1.5072115789044683e-13,0.000747902103454325,1.0837652708186693e-12,4.499212923509169e-18,4.8759727988952564e-17,1.7204414141727825e-20,1.0852329006807809e-09,6.166069867973625e-16,2.407496684486381e-15,9.959237997102574e-16
3.2541095048348997e-10,0.09238093046173435,3.76,0.0,0.763187161547671,0.9992513903041853,4.584863933248537e-15,2.2522421425016656e-12,3.3816555866270394e-08,4.164726409685764e-07,3.382389797748242e-08,4.1545073528540934e-07,4.27477440122832e-14,6.593083832074089e-14,1.0168701511060983e-09,1.017303050723746e-09,8.752247251225176e-12,3.170550311446932e-12,2.965214724336058e-12,1.1051879662036958e-09,1.5953324108842917e-12,2.4044353652809545e-12,1.538672636664308e-13,0.0007485748388139438,1.1179657885918729e-12,4.666134408288721e-18,5.1086919407489965e-17,1.802508312858909e-20,1.1022384536195844e-09,6.257404396542307e-16,2.4946499005685558e-15,1.0150727026505707e-15
3.3043150717438527e-10,0.09238093056948964,3.76,0.0,0.7631871545832684,0.9992507608071182,4.82928309222379e-15,2.3387136174704462e-12,3.4338146240605194e-08,4.2289813706758733e-07,3.434566184048871e-08,4.2184447769279467e-07,4.432139441906259e-14,6.732657409074884e-14,1.048400621715218e-09,1.0488573609462965e-09,9.018886631050263e-12,3.3193850803215078e-12,3.101207954322859e-12,1.1223317703738995e-09,1.6488778525673797e-12,2.4931704198338223e-12,1.5701801895262811e-13,0.0007492037820109364,1.1526966976404686e-12,4.836808255182891e-18,5.348697307762676e-17,1.887142462474855e-20,1.1192440010300816e-09,6.581888255862167e-16,2.583407248647653e-15,1.0342403591470072e-15
3.354520638652806e-10,0.0923809306772449,3.76,0.0,0.7631871476188613,0.9992501722507525,5.083021732271914e-15,2.4272906648238406e-12,3.485973633179735e-08,4.293236336725871e-07,3.486742547511551e-08,4.282377352998939e-07,4.5925997337144725e-14,6.872508783754642e-14,1.0804097970173384e-09,1.080891246267399e-09,9.289361999401927e-12,3.4728005697884166e-12,3.2411956783762927e-12,1.139479817299806e-09,1.703421700873763e-12,2.5839058881385722e-12,1.601731682503151e-13,0.0007497917840157957,1.18795795747269e-12,5.0112698919177426e-18,5.596101023031258e-17,1.9743832914551792e-20,1.1362495429239688e-09,6.608079388850011e-16,2.673768922862276e-15,1.0534263719504047e-15
3.404726205561759e-10,0.09238093078500019,3.76,0.0,0.7631871406544497,0.9992496219701921,5.346302748564637e-15,2.5179256564111214e-12,3.5381326245981566e-08,4.3574913080068583e-07,3.538918890415612e-08,4.346305081427566e-07,4.7561597699194605e-14,7.01262437919259e-14,1.1128975558271286e-09,1.1134046016795238e-09,9.563666142917484e-12,3.63086586684603e-12,3.3852298733453734e-12,1.156632170905068e-09,1.758897190666769e-12,2.6766610252258064e-12,1.6333247018156803e-13,0.0007503415097248324,1.2237495275663622e-12,5.189554746643893e-18,5.85101520108628e-17,2.0642702234960794e-20,1.1532550792872445e-09,7.037799791424526e-16,2.7657350856701633e-15,1.072630378425563e-15
3.454931772470712e-10,0.09238093089275548,3.76,0.0,0.7631871336900334,0.9992491074741311,5.619349811226968e-15,2.610735684945961e-12,3.590291608814444e-08,4.421746284692138e-07,3.5910952149091035e-08,4.41022796257457e-07,4.9228237961815324e-14,7.152991267517113e-14,1.1458637769385809e-09,1.1463973221612312e-09,9.841792172215175e-12,3.793650043363288e-12,3.533362280274936e-12,1.1737888950971516e-09,1.8154022685919241e-12,2.7714550797222384e-12,1.6649569668839096e-13,0.0007508554504437616,1.2600713673697567e-12,5.3716982479597724e-18,6.113551947889538e-17,2.1568426775627198e-20,1.1702606101403031e-09,6.922119231030026e-16,2.859305870656629e-15,1.0918520474773199e-15
3.505137339379665e-10,0.09238093100051085,3.76,0.0,0.7631871267256124,0.9992486264330399,5.902391159230834e-15,2.7056144207428753e-12,3.6424505962218934e-08,4.486001266957211e-07,3.643271523009858e-08,4.474145996800941e-07,5.09259582256165e-14,7.293597138431957e-14,1.179308339126464e-09,1.179869302677876e-09,1.0123732790800234e-11,3.96122215607784e-12,3.685644405385059e-12,1.1909500537673324e-09,1.8728114543620457e-12,2.868307293850051e-12,1.6966263228041588e-13,0.0007513359357024471,1.2969234363023223e-12,5.557735824935359e-18,6.38382336082718e-17,2.2521400679125226e-20,1.1872661354568889e-09,7.550870411042388e-16,2.9544813853491794e-15,1.1110910764704396e-15
3.555342906288618e-10,0.09238093110826616,3.76,0.0,0.7631871197611865,0.9992481766688027,6.195654459687751e-15,2.802757761104758e-12,3.694609597115871e-08,4.5502562549797684e-07,3.695447816624512e-08,4.538059184467908e-07,5.265479634534518e-14,7.434430270348621e-14,1.2132311211477178e-09,1.2138204381823183e-09,1.0409481285091846e-11,4.133651246594173e-12,3.842127521044655e-12,1.2081157107906946e-09,1.931301485683666e-12,2.96723690342674e-12,1.7283307335712872e-13,0.0007517851436164068,1.3343056937552777e-12,5.747702907134524e-18,6.661941528703737e-17,2.3502018040965567e-20,1.2042716552738545e-09,7.185209410902635e-16,3.0512617135271773e-15,1.1303471887008268e-15
3.605548473197571e-10,0.09238093121602159,3.76,0.0,0.7631871127967556,0.9992477561453811,6.4993737453812106e-15,2.9019541648586564e-12,3.746768621701651e-08,4.614511248939676e-07,3.7476240975409236e-08,4.6019675259369326e-07,5.441478803507351e-14,7.575479502819768e-14,1.2476320017430726e-09,1.248250623615908e-09,1.0699030187749933e-11,4.311006341381783e-12,4.0028626667739405e-12,1.2252859300261278e-09,1.990641660366761e-12,3.0682631378649227e-12,1.760068275741345e-13,0.0007522051102244757,1.3722180990927156e-12,5.9416349246399165e-18,6.948018531736058e-17,2.451067290989938e-20,1.2212771695429783e-09,8.169048034729209e-16,3.149646917020514e-15,1.1496201314299083e-15
3.655754040106524e-10,0.09238093132377694,3.76,0.0,0.7631871058323197,0.9992473629589326,6.813780941377736e-15,3.003451137582209e-12,3.7989276801011125e-08,4.6787662490189666e-07,3.799800367453928e-08,4.6658710215696984e-07,5.6205966979476826e-14,7.716734207379087e-14,1.2825108596389066e-09,1.2831597539096709e-09,1.0992372909664764e-11,4.493356451773528e-12,4.16790065032814e-12,1.2424607753163254e-09,2.051060313750877e-12,3.1714052201719263e-12,1.7918371317308384e-13,0.0007525977393686453,1.4106606116526679e-12,6.139567308077234e-18,7.242166441547193e-17,2.5547759287881798e-20,1.2382826783118914e-09,8.246158530030146e-16,3.2496370376146434e-15,1.1689096738000776e-15
3.700939050324582e-10,0.0923809314207568,3.76,0.0,0.7631870995643232,0.9992470309913476,7.106081495253523e-15,3.096733657909771e-12,3.8458708698749745e-08,4.7365957544745893e-07,3.8467590022854616e-08,4.723380024748293e-07,5.7844719401206e-14,7.84403074760476e-14,1.3143104020936354e-09,1.3149873821820676e-09,1.1259619194833322e-11,4.661799315135686e-12,4.320155568336646e-12,1.2579221441072584e-09,2.1063116141785282e-12,3.266058026829784e-12,1.8204544546132492e-13,0.0007529292049602153,1.445712081004178e-12,6.321156049908549e-18,7.51389280594096e-17,2.6505771573374564e-20,1.2535876314912598e-09,8.043412244939197e-16,3.3410003699678113e-15,1.1862842800179569e-15
3.74612406054264e-10,0.09238093151773667,3.76,0.0,0.7631870932963223,0.9992467185080257,7.4074058904424e-15,3.191808259442513e-12,3.8928141024487416e-08,4.794425265171841e-07,3.8937176305925487e-08,4.780885103356626e-07,5.950878107845845e-14,7.971478480113094e-14,1.3464969194930392e-09,1.3472027940689114e-09,1.1529927511228986e-11,4.834394315991058e-12,4.475973466287693e-12,1.273387358220515e-09,2.1623355950836344e-12,3.3624542402580355e-12,1.8490945646780907e-13,0.000753241185891259,1.4811928745712e-12,6.506039617142934e-18,7.792329063973209e-17,2.748741964693316e-20,1.2688925801943246e-09,8.1659564787116e-16,3.4336637098030376e-15,1.20367201995852e-15
3.791309070760698e-10,0.09238093161471658,3.76,0.0,0.7631870870283171,0.999246424363616,7.717929606837115e-15,3.2887055497619306e-12,3.9397573850536487e-08,4.85225478124789e-07,3.940676253419329e-08,4.838386257658804e-07,6.119817270975275e-14,8.099070667993773e-14,1.3790703234039775e-09,1.3798059129564498e-09,1.1803292801400409e-11,5.011191732147609e-12,4.635390905164056e-12,1.2888564641637606e-09,2.2191488827394415e-12,3.4606078607216935e-12,1.8777563352427954e-13,0.0007535348275129541,1.5171029626601137e-12,6.6942438399251704e-18,8.077556897982528e-17,2.849299063949913e-20,1.284197524424529e-09,8.470126146959853e-16,3.5276270526950268e-15,1.2210727633962892e-15
3.836494080978756e-10,0.0923809317116965,3.76,0.0,0.7631870807603074,0.9992461474795483,8.037829635289364e-15,3.3874610405768845e-12,3.986700724881742e-08,4.910084302841297e-07,3.987634871758207e-08,4.895883487919057e-07,6.291291389160728e-14,8.226800863226471e-14,1.412030525387358e-09,1.4127966622262517e-09,1.2079710026006764e-11,5.192241831478976e-12,4.79844429634139e-12,1.3043295084340312e-09,2.276773005762076e-12,3.5605328842838087e-12,1.9064386954126934e-13,0.0007538112083950424,1.5534423155623361e-12,6.8857945488165135e-18,8.36965798465612e-17,2.952277165172922e-20,1.2995024641863395e-09,8.763038781219204e-16,3.622890385031978e-15,1.2384863901264548e-15
3.881679091196814e-10,0.09238093180867644,3.76,0.0,0.7631870744922935,0.9992458868408918,8.367284613371213e-15,3.48810120206143e-12,4.033644129088288e-08,4.967913830092017e-07,4.034593486551992e-08,4.953376794401745e-07,6.465302315722668e-14,8.35466289654487e-14,1.4453774369988684e-09,1.4461749652557122e-09,1.2359174137540595e-11,5.377594871924026e-12,4.9651699020677264e-12,1.3198065375177304e-09,2.3352204498089472e-12,3.662243302805983e-12,1.9351406278401383e-13,0.0007540713434687945,1.5902109035548192e-12,7.080717574806519e-18,8.668713995027528e-17,3.057704975402851e-20,1.3148073994823364e-09,8.942341601290858e-16,3.719453684575928e-15,1.2559127893528172e-15
