Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42),OO[C](F)F(619),FC1(F)OO1(411),CF2O2(152),CHF3(41),O[C](F)F(237),CFO(50),H2O2(11)
1.7880716556430133e-05,0.15411779858413788,3.76,0.0,0.007753487621775621,0.3139889119542209,0.31967724748275667,0.017381095062320297,0.0024501074957721048,0.9066247252065006,0.00022374590382297856,5.095828758964705e-05,1.0114654554784422e-10,3.3532351450929437e-12,0.02300277828722636,7.312486243849232e-06,4.0571291583584e-07,0.18187280150723573,0.00012067425975436395,0.06577756249796861,0.3777845113136118,0.016180384891944743,2.3885321715443806e-08,0.0006714883335726157,0.0068207297053314055,2.8781433166259573e-05,0.26832839042873063,2.427574102052823e-06,0.0257187355481585,1.5406730065025917e-10,6.189330265561225e-06,1.9977529593148466e-07,0.0008015956218295857,2.8459472568024337e-06,0.0002656106324855485,8.525062979347724e-06
1.7897340518944457e-05,0.1541251790431758,3.76,0.0,0.007499758988757245,0.31302065377697597,0.32016532808333487,0.017699612016805043,0.0023609751706445002,0.9072953817536766,0.00022302989323953908,4.949570485538226e-05,9.820609760849105e-11,3.2498199687283186e-12,0.023284604112294962,7.118696956598355e-06,3.8974921665012793e-07,0.182019460926357,0.00012282685071575276,0.06502237110277281,0.378239666978745,0.016444405660102836,2.3740442968902133e-08,0.0006694176905683871,0.006695968840038717,2.6697207408909246e-05,0.26857696851965934,2.2951255875464786e-06,0.02535232944074664,1.4887734930329502e-10,6.082578152998859e-06,1.9632202584058667e-07,0.000792127457770357,2.881715406797068e-06,0.00026489382682169947,8.775425494709482e-06
1.791230208520735e-05,0.1541317130580546,3.76,0.0,0.007275469121110072,0.3121482781567158,0.3206022249157729,0.01798942515575183,0.0022824678429195873,0.9078919497731259,0.00022237870671554247,4.819607907155574e-05,9.559709078396084e-11,3.158226385008321e-12,0.02353844457962075,6.946608152509792e-06,3.757406449335206e-07,0.18215389647270008,0.00012478091647487137,0.06434256128154518,0.37864945130327987,0.01668482345765142,2.3618019483376e-08,0.0006675520911877863,0.006582396784872567,2.4923955512655857e-05,0.26879540906646693,2.179961434072399e-06,0.02502076340733259,1.4430665613272875e-10,5.9865379004678875e-06,1.932154415963864e-07,0.0007835228397405951,2.913978161979768e-06,0.00026410288015380504,9.006647413623333e-06
1.7927263651470244e-05,0.1541381409753978,3.76,0.0,0.007055076225594212,0.31127527195020516,0.321036683822302,0.018282096256384186,0.0022055989055515183,0.9084816682304132,0.00022172145148922212,4.6912687574574425e-05,9.302415350145809e-11,3.0680560920880743e-12,0.02379231529915658,6.776748984730099e-06,3.620727606213509e-07,0.1822906760453682,0.00012674988785396526,0.06366294965286386,0.379059247514569,0.01692782366681399,2.350306231511006e-08,0.0006656851398838526,0.006467696104940874,2.324465021537911e-05,0.2690086749749091,2.068630203745832e-06,0.02468761083659018,1.3983148998858903e-10,5.8905692732711105e-06,1.9011134180416196e-07,0.0007748418726772593,2.94629016860984e-06,0.00026317231279576834,9.243451796217015e-06
1.7940729061106846e-05,0.15414383269836832,3.76,0.0,0.006860087899648039,0.31048924267872224,0.32142546259940036,0.018547838571934528,0.002137829131116887,0.909006405504874,0.0002211250222832482,4.577183811412381e-05,9.073984420020583e-11,2.988135764024817e-12,0.024020697841176372,6.625805428231372e-06,3.500632378648753e-07,0.18241580517075018,0.00012853392683357732,0.06305173546928469,0.3794279718868798,0.017148672094781624,2.3405909989739647e-08,0.0006640041885245638,0.006363575913368661,2.1811018680546003e-05,0.26919605339024716,1.9717078334428547e-06,0.02438651598084996,1.3588584883257253e-10,5.804288714599842e-06,1.8732074791540227e-07,0.0007669658690595251,2.9753980771959937e-06,0.00026221452813196186,9.461337611247896e-06
1.7954194470743448e-05,0.15414943350061802,3.76,0.0,0.0066683159516338925,0.309703108657937,0.3218119874847614,0.018815694581171178,0.0020714061187304547,0.9095253131873157,0.00022052422341858874,4.4644731603998555e-05,8.848565715884255e-11,2.90939739519429e-12,0.024248866842993506,6.476710664123491e-06,3.3832989076027545e-07,0.18254287560688226,0.00013032855368445755,0.06244118255822556,0.3797965127908948,0.017371497205921134,2.331465851932797e-08,0.0006623230102765909,0.006258684325164218,2.044866184547264e-05,0.2693789872811583,1.8778821321441396e-06,0.024084323576727247,1.320181187411549e-10,5.71812240539569e-06,1.8453398962533252e-07,0.0007590321216948937,3.0045176721957454e-06,0.00026114222778484726,9.68371652883304e-06
1.796765988038005e-05,0.15415494106585487,3.76,0.0,0.006479785344434058,0.30891706885170006,0.32219612621726634,0.019085561451828294,0.0020063368202271653,0.9100382630840942,0.0002199193237203174,4.353163767226235e-05,8.626199841486226e-11,2.8318536714918903e-12,0.024476707485222644,6.329483921512239e-06,3.268723785180488e-07,0.18267190627296592,0.00013213302283746138,0.061831533233969886,0.38016477535953247,0.01759623896269941,2.322922708910711e-08,0.0006606420305745584,0.006153092252507727,1.9155278213626374e-05,0.2695573588572452,1.7871416809061307e-06,0.023781127077024747,1.2822843082603612e-10,5.632097557967979e-06,1.8175194880857704e-07,0.0007510427203066097,3.0336352434573005e-06,0.0002599551036192559,9.910563325126324e-06
1.7981125290016652e-05,0.15416035311212908,3.76,0.0,0.006294518780122068,0.30813132612915656,0.3225777468863447,0.0193573316882303,0.001942626668977024,0.9105451306495965,0.00021931059800665067,4.24328178374897e-05,8.406925790673924e-11,2.7555165313475412e-12,0.024704103956470328,6.184143724721128e-06,3.156900799414086e-07,0.18280291520395134,0.00013394657265236354,0.06122303251254715,0.3805326627049196,0.017822833793781752,2.3149527959782042e-08,0.0006589616832084964,0.0060468724892930965,1.7928561981335547e-05,0.26973105201635594,1.6994702637851356e-06,0.023477022739688994,1.2451683875766303e-10,5.5462416931639e-06,1.7897551707266888e-07,0.0007429998472789778,3.062736893203495e-06,0.0002586530912316603,1.0141845031106126e-05
1.7994590699653255e-05,0.15416566739728613,3.76,0.0,0.006112536632759399,0.30734608699948895,0.3229567181940532,0.019630893257220706,0.0018802795806366762,0.9110457952635056,0.00021869832668214135,4.134852490113479e-05,8.190780853076683e-11,2.6803971336403172e-12,0.024930939704439506,6.040707864577999e-06,3.047820971103487e-07,0.18293591950496713,0.00013576842061476739,0.060615927668885045,0.3809000760396253,0.01805121460773544,2.3075466696164044e-08,0.0006572824097568393,0.005940099545360448,1.6766207906804347e-05,0.26989995260587896,1.6148469490079555e-06,0.02317210950996691,1.208833193942972e-10,5.4605825955542665e-06,1.7620559429793976e-07,0.0007349057758753559,3.091808563664093e-06,0.0002572363755876911,1.0377520735407959e-05
1.8008056109289857e-05,0.15417088172422608,3.76,0.0,0.005933856886605452,0.3065615613289582,0.3233329097241898,0.019906129729853405,0.0018192979592409292,0.9115401404984422,0.0002180827953113507,4.0279002352303e-05,7.97780052224264e-11,2.606505827077568e-12,0.025157097694392762,5.899193367570854e-06,2.941472601761572e-07,0.18307093530681043,0.0001375977619090509,0.06001046777692692,0.38126691480695635,0.018281310817675856,2.3006942421522532e-08,0.0006556046589815656,0.005832849471432007,1.566591609924299e-05,0.2700639486848279,1.5332461927982392e-06,0.02286648889151066,1.1732777371446567e-10,5.3751482668040706e-06,1.7344308711977202e-07,0.0007267628681824804,3.1208360659517814e-06,0.0002557053957191149,1.0617541412761778e-05
1.802152151892646e-05,0.15417599394607231,3.76,0.0,0.005758495080153427,0.3057779620397259,0.32370619221759933,0.020182920439627616,0.0017596827081483124,0.9120280543731114,0.00021746429417181587,3.922448378571086e-05,7.768018406060208e-11,2.533852121155764e-12,0.025382460669802778,5.759616463975156e-06,2.837841329554196e-07,0.1832079777226086,0.0001394337761075697,0.059406903237871685,0.3816330768207526,0.018513048377319288,2.2943848092463746e-08,0.0006539288861843626,0.005725199675062202,1.462539671897815e-05,0.27022293078639736,1.4546379666258594e-06,0.022560264806010966,1.1385002796434565e-10,5.289966877023668e-06,1.7068890734708912e-07,0.0007185735727756252,3.1498051094129765e-06,0.00025406084845512275,1.0861849777982968e-05
1.803498692856306e-05,0.15418100197126566,3.76,0.0,0.005586464256189821,0.30499550479134907,0.3240764378470812,0.02046114066243719,0.0017014332458949587,0.9125094296031487,0.00021684311778150003,3.8185192335483946e-05,7.561466140014156e-11,2.4624446589287814e-12,0.025606911421632114,5.621992557035857e-06,2.7369101929476646e-07,0.18334706080579544,0.0001412756288179691,0.058805485290648794,0.3819984584141921,0.018746349828650317,2.2886070798335223e-08,0.0006522555525257228,0.005617228728338085,1.3642374572447579e-05,0.2703767921800919,1.3789879044019586e-06,0.022253543441841227,1.1044983501500697e-10,5.205066714483553e-06,1.6794397032932467e-07,0.0007103404221086931,3.1787013322708552e-06,0.00025230369099139285,1.1110380167156434e-05
1.8048452338199663e-05,0.15418590376863484,3.76,0.0,0.005417774918068421,0.30421440764626967,0.32444352049343306,0.020740661814733007,0.0016445475271084477,0.9129841638471641,0.00021621956440763228,3.716134012853703e-05,7.35817330410218e-11,2.39229119178555e-12,0.02583033306655821,5.4863361932320665e-06,2.638659703037389e-07,0.18348819750961284,0.00014312246919704884,0.058206465505122096,0.3823629545968425,0.01898113436133804,2.2833492086019536e-08,0.0006505851243098071,0.0055090161684539125,1.2714593574675442e-05,0.2705254291319296,1.3062574673608844e-06,0.02194643309247994,1.0712687595928982e-10,5.120476134149279e-06,1.6520919328593304e-07,0.0007020660296365752,3.2075103338069843e-06,0.00025043514216145673,1.1363058449051501e-05
1.8061917747836265e-05,0.15419069737242308,3.76,0.0,0.005252434992878082,0.30343489072030766,0.3248073160227016,0.021021351667889474,0.0015890220679398597,0.9134521599365595,0.00021559393556482695,3.615312776079312e-05,7.158167343971524e-11,2.323398556434048e-12,0.026052609324370625,5.352661032296669e-06,2.543067923395547e-07,0.1836313996483541,0.00014497343332863668,0.05761009526856332,0.38272645921947346,0.019217317884202573,2.278598830129606e-08,0.0006489180722372164,0.005400642292363056,1.1839821051731974e-05,0.27066874116120115,1.2364041268683746e-06,0.021639043985226557,1.0388076191786431e-10,5.036223505218766e-06,1.6248549360455836e-07,0.0006937530866752996,3.236217706760738e-06,0.00024845668238998364,1.1619801968290585e-05
1.8075383157472868e-05,0.1541953808872155,3.76,0.0,0.005090449801895971,0.30265717581907,0.32516770255903626,0.02130307458252854,0.0015348519756545654,0.9139133260926047,0.00021496653549760421,3.5160743798807195e-05,6.96147349645102e-11,2.255772654153176e-12,0.026273624793574684,5.220979816719092e-06,2.450110556252724e-07,0.183776677860547,0.00014682764888560918,0.05701662526718332,0.3830888651463025,0.019454813108914927,2.2743430944377605e-08,0.0006472548706276286,0.0052921879464837085,1.101585186282354e-05,0.27080663129252197,1.1693815647988317e-06,0.021331488100574062,1.0071103602326604e-10,4.95233715772405e-06,1.5977378711043524e-07,0.000685404359004868,3.2648090697552614e-06,0.0002463700523859008,1.1880519521364117e-05
1.808884856710947e-05,0.15419995249272359,3.76,0.0,0.004931822038048449,0.3018814860613731,0.32552456075334696,0.02158569176078846,0.0014820309826273778,0.9143675761368089,0.00021433767064443703,3.418436430913033e-05,6.76811471960662e-11,2.1894184324050566e-12,0.026493265231960352,5.091304341823468e-06,2.3597610352057377e-07,0.18392404157425707,0.00014868423410768625,0.05642630495683194,0.38345006443421464,0.01969352964581004,2.2705687044956854e-08,0.0006455959966146445,0.005183734312378772,1.0240512326148126e-05,0.27093900630205897,1.1051398892882186e-06,0.02102387898273705,9.761717558807316e-11,4.868845328378153e-06,1.570749863129261e-07,0.0006770226832217682,3.2932701007866664e-06,0.00024417725060420464,1.2145111367509663e-05
1.8102313976746072e-05,0.1542044104484092,3.76,0.0,0.004776551750493938,0.30110804549087883,0.32587777405083035,0.021869061511446818,0.0014305514844784291,0.914814829686714,0.0002137076490917324,3.322415241780997e-05,6.578111627828944e-11,2.124339868995453e-12,0.02671141783805447,4.963645427054424e-06,2.2719906241758294e-07,0.18407349897467123,0.0001505422980700937,0.05583938202775492,0.3838099485183339,0.019933374111766756,2.2672619552895196e-08,0.0006439419293154129,0.005075362689600243,9.51166393259486e-06,0.2710657769567713,1.043625863572824e-06,0.020716331542027507,9.459859445074536e-11,4.785776105956934e-06,1.5438999863822404e-07,0.0006686109628507567,3.321586571283903e-06,0.00024188052939759126,1.2413469275424515e-05
1.8115779386382674e-05,0.15420875309793333,3.76,0.0,0.0046246363369704625,0.300337078677341,0.3262272289523285,0.022153039530516692,0.0013804045815821744,0.9152550123322,0.00021307678002138695,3.2280257902633077e-05,6.39148243262926e-11,2.060539958887524e-12,0.026927971524720165,4.838012887964886e-06,2.1867685212616692e-07,0.18422505697412328,0.00015240094608826702,0.0552561018730627,0.384168408403215,0.020174250250250155,2.264408773542028e-08,0.0006422931489780136,0.004967154276986554,8.827206831141564e-06,0.27118685824536076,9.8478314651675e-07,0.020408961849869643,9.165464546448293e-11,4.703157376488348e-06,1.5171972465705822e-07,0.0006601721642268743,3.3497443794669837e-06,0.00023948238979292492,1.2685476605797046e-05
1.8129244796019276e-05,0.15421297887340954,3.76,0.0,0.004476070543893834,0.29956881030908367,0.32657281526492116,0.022437479199405756,0.001331580123871493,0.9156880557997461,0.00021244537314763,3.135281682064318e-05,6.208242889378333e-11,1.998020703674211e-12,0.027142817188522766,4.714415508663202e-06,2.1040619667713358e-07,0.1843787211847404,0.0001542592817177665,0.05467670705843535,0.38452533485890206,0.020416059063304466,2.261994758284385e-08,0.0006406501361100632,0.0048591899535335315,8.185083071750825e-06,0.27130216959961206,9.285525434607896e-07,0.020101886927261215,8.878462311151956e-11,4.62101676847629e-06,1.4906505631506935e-07,0.0006517093121589209,3.3777295835612886e-06,0.00023698557497310414,1.296100843102802e-05
1.814271020565588e-05,0.15421708629943692,3.76,0.0,0.004330846473765975,0.29880346477825726,0.32691442634597767,0.022722231894056897,0.0012840667590736329,0.9161138981043865,0.0002118137381468061,3.044195117288354e-05,6.028406249968344e-11,1.9367831038093936e-12,0.027355847979088993,4.592861015360802e-06,2.0238363555192124e-07,0.18453449589387125,0.00015611640480910755,0.05410143678994024,0.3848806186211423,0.02065869895505546,2.2600052226233418e-08,0.0006390133705918589,0.004751550059996719,7.583279594445973e-06,0.2714116351049369,8.748722654507251e-07,0.019795224527479213,8.59877662453908e-11,4.539381598385603e-06,1.4642687517309887e-07,0.0006432254853863196,3.4055284355888422e-06,0.00023439306255804883,1.3239931693392021e-05
1.815617561529248e-05,0.1542210739968883,3.76,0.0,0.004188953600212166,0.2980412657603414,0.32725195934069023,0.023007147302582204,0.0012378519836252404,0.9165324836793902,0.00021118218408787564,2.9547768608018055e-05,5.851983221820787e-11,1.8768271537444388e-12,0.027566959559171225,4.47335605137449e-06,1.9460553525576774e-07,0.18469238404241622,0.00015797141496286187,0.05353052639021376,0.38523415059501487,0.020902065886521926,2.2584252357575144e-08,0.0006373833307771944,0.004644314182539648,7.019830955864955e-06,0.27151518369905714,8.236781947164999e-07,0.019489092913873542,8.326326093951354e-11,4.458278816626404e-06,1.4380605066481406e-07,0.0006347238118431751,3.433127414377761e-06,0.0002317080556522703,1.35221054005274e-05
1.8169641024929083e-05,0.15422494068642736,3.76,0.0,0.004050378791021116,0.2972824357896449,0.32758531540505764,0.023292073756703464,0.0011929221956227557,0.9169437634860663,0.00021055101886100375,2.8670362166740575e-05,5.67898193381222e-11,1.8181518399439186e-12,0.027776050350592267,4.355906153354607e-06,1.8706810109602266e-07,0.18485238720618472,0.00015982341720937766,0.052964206788962645,0.38558582206109526,0.021146053541504943,2.25723966463304e-08,0.000635760492585585,0.004537560939592983,6.492821786757857e-06,0.2716127493577357,7.749041544147241e-07,0.019183610633701415,8.061024340696456e-11,4.377734954283282e-06,1.4120343837981582e-07,0.0006262074637448979,3.4605132570434776e-06,0.00022893397265699844,1.3807380857653041e-05
1.8183106434565685e-05,0.15422868519173968,3.76,0.0,0.003915106338541001,0.2965271958327339,0.32791439991487703,0.02357685857382567,0.0011492627501391163,0.9173476951123802,0.00020992054860226523,2.7809810068645186e-05,5.509407909104432e-11,1.7607551417141006e-12,0.027983021775343998,4.240515729006648e-06,1.797673891474092e-07,0.18501450558041413,0.00016167152050115583,0.05240270401979483,0.38593552488323585,0.021390553502855448,2.256433216014529e-08,0.0006341453285900364,0.004431367772949185,6.000388975569919e-06,0.2717042712664856,7.284821807685652e-07,0.018878896289001,7.802780298755755e-11,4.297776070848358e-06,1.3861987838081933e-07,0.0006176796525128289,3.487672990407843e-06,0.00022607443599120938,1.409560193781775e-05
