Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176)
2.433390313727931e-06,0.19211578757366762,3.76,0.0,0.810572827361929,0.9963161421833218,0.0013319158910017254,8.768290035887925e-05,0.004306625197830902,0.0034305625222241227,0.00014485618404150888,9.967699714661357e-05,1.4910430534623059e-09,1.384777300461553e-11,4.9358693112389996e-05,2.9950932416801395e-05,1.552062513221285e-05,0.0016512981253823018,1.6631629947239366e-06,0.0013802000513878357,0.0006761723559711159,4.103072105767341e-05,2.5031975026264504e-08,0.0007738169946329437
2.523376311620626e-06,0.19212071273062223,3.76,0.0,0.8102595942703266,0.9961709592325266,0.0014198997405621622,9.041340812803669e-05,0.004496375288440889,0.0035615491389185765,0.00014946157893191774,9.964926056133944e-05,1.4903778370616554e-09,1.3841551642755395e-11,4.977413626655607e-05,2.993724854916285e-05,1.620398215304465e-05,0.0017168117616388168,1.6623976889488053e-06,0.0014408769076849212,0.0007334986862028308,4.2002943469237626e-05,2.6130582968463988e-08,0.0007737042375091326
2.6133623095133212e-06,0.19212565579877197,3.76,0.0,0.8099426886467099,0.9960232883465676,0.00151056875232486,9.316191421157775e-05,0.004687340102438402,0.0036924766811867434,0.00015398616707686642,9.962146024250127e-05,1.4897079870720616e-09,1.3835287066020038e-11,5.019403118166829e-05,2.9923468709584794e-05,1.6891452793745096e-05,0.0017822959383677153,1.6616280440487006e-06,0.0015019904593977077,0.0007933083240597944,4.298092816472561e-05,2.7235809877272187e-08,0.0007735895456565138
2.7033483074060164e-06,0.19213061687985802,3.76,0.0,0.8096220903452332,0.9958731155943238,0.0016039390276799382,9.59285003944624e-05,0.004879523883205843,0.0038233447390459458,0.00015842792834570193,9.959359600021127e-05,1.4890334880428834e-09,1.3828979076318096e-11,5.0618426655149824e-05,2.9909592498824395e-05,1.7583044500070215e-05,0.001847750450862792,1.6608540411419323e-06,0.0015635437754229107,0.0008556173698436162,4.396469466634982e-05,2.8347667899862478e-08,0.0007734729164809339
2.7933343052987115e-06,0.1921355960757069,3.76,0.0,0.8092977791287993,0.9957204269734249,0.0017000266922217186,9.87132495350511e-05,0.005072930918845697,0.003954152900470645,0.00016278490649391527,9.956566762485884e-05,1.4883543239191277e-09,1.3822627524921104e-11,5.1047372166988614e-05,2.9895619507971877e-05,1.8278764755720543e-05,0.0019131750934107995,1.6600756607374112e-06,0.001625539937534529,0.0009204419713845618,4.495426276273017e-05,2.9466169198443876e-08,0.000773354319193773
2.8833203031914066e-06,0.19214059348822993,3.76,0.0,0.808969734663349,0.9955652083307538,0.0017988478973670532,0.00010151624492196965,0.005267565546893634,0.004084900751564088,0.00016705521234359222,9.953767473495972e-05,1.4876704730103838e-09,1.3816232145321353e-11,5.148091779953651e-05,2.9881549253414574e-05,1.8978621104021764e-05,0.001978569659484028,1.6592928790493827e-06,0.001687982040871712,0.000987798325043196,4.594965219710496e-05,3.0591326117223514e-08,0.0007732337701475317
2.9733063010841018e-06,0.19214560921937193,3.76,0.0,0.8086379365139078,0.9954074454402351,0.0019004188212153807,0.00010433757052386112,0.005463432156113438,0.004215587876392463,0.00017123702690281833,9.950961682532755e-05,1.4869819095619998e-09,1.3809792716754891e-11,5.191911427050998e-05,2.986738119737183e-05,1.9682621146992747e-05,0.0020439339416236145,1.6585056691655702e-06,0.0017508731944927605,0.001057702677917734,4.695088277954784e-05,3.1723151034261984e-08,0.0007731112503095826
3.063292298976797e-06,0.192150643371138,3.76,0.0,0.8083023641436777,0.9952471239697321,0.0020047556679474565,0.00010717731154746436,0.005660535187009226,0.00434621385680491,0.00017532860334377318,9.948149337680029e-05,1.486288607438757e-09,1.380330902312482e-11,5.236201301713968e-05,2.9853114794815882e-05,2.0390772546505984e-05,0.0021092677312725345,1.6577140036917662e-06,0.0018142165213526039,0.0011301713282489204,4.795797463641287e-05,3.286165641688628e-08,0.0007729867362008342
3.153278296869492e-06,0.19215569604558422,3.76,0.0,0.8079629969122994,0.9950842294579417,0.002111874667230508,0.00011003555487994321,0.005858879133577886,0.004476778272313436,0.00017932826962541867,9.945330393520842e-05,1.4855905427686225e-09,1.3796780828755006e-11,5.280966626947281e-05,2.9838749527191518e-05,2.1103083032146396e-05,0.002174570818660185,1.6569178566572774e-06,0.0018780151582070584,0.0012052206254006025,4.8970948398779155e-05,3.400685488080174e-08,0.0007728602204445748
3.243264294762187e-06,0.19216076734484253,3.76,0.0,0.8076198140724442,0.994918747329071,0.0022217920746482587,0.00011291238891753786,0.006058468546724567,0.004607280700158721,0.00018323443105456626,9.942504806201768e-05,1.484887692287223e-09,1.3790207899885383e-11,5.3262127031692985e-05,2.9824284881347487e-05,2.1819560408481016e-05,0.0022398429928698893,1.656117202323328e-06,0.0019422722556852847,0.0012828669698475063,4.998982510916867e-05,3.515875915060422e-08,0.0007727316943966772
3.3332502926548823e-06,0.1921658573711093,3.76,0.0,0.807272794767302,0.9947506628878823,0.0023345241726887792,0.0001158079031823049,0.006259308036266311,0.004737720715405754,0.00018704557126005542,9.939672525278951e-05,1.4841800306262004e-09,1.3783589989899184e-11,5.3719449029343735e-05,2.980972031473464e-05,2.2540212562430725e-05,0.002305084041943917,1.6553120132248277e-06,0.0020069909785317133,0.0013631268136869398,5.101462604194914e-05,3.631738210864782e-08,0.0007726011515828934
3.4232362905475774e-06,0.19217096622664948,3.76,0.0,0.8069219180291186,0.9945799613384689,0.0024500872714482984,0.00011872218829762237,0.0064614022713476394,0.004868097890902041,0.00019076025281064698,9.936833493576923e-05,1.483467530265028e-09,1.377692686646345e-11,5.418168671338653e-05,2.9795055254746506e-05,2.3265047460531993e-05,0.002370293752863594,1.6545022601201202e-06,0.0020721745058834428,0.0014460166617127068,5.204537269064844e-05,3.748273668494758e-08,0.0007724685674548832
3.5132222884402725e-06,0.19217609401378466,3.76,0.0,0.8065671627770884,0.994406627733251,0.002568497708379849,0.00012165533654955774,0.006664755981723582,0.004998411797085008,0.00019437711990475686,9.933987657745346e-05,1.4827501650595143e-09,1.377021826215868e-11,5.464889535692691e-05,2.9780289143558068e-05,2.3994073157202265e-05,0.002435471911379081,1.653687914548734e-06,0.002137826031350991,0.0015315530722489592,5.308208700815604e-05,3.865483611036523e-08,0.0007723339471337006
3.6032082863329677e-06,0.1921812408349301,3.76,0.0,0.8062085078139402,0.9942306470200567,0.0026897718485796103,0.00012460744189935288,0.006869373961048082,0.005128662001988358,0.00019789490120640513,9.931134966964369e-05,1.4820279097952516e-09,1.3763463938233193e-11,5.512113105926862e-05,2.9765421432801146e-05,2.4727297799407217e-05,0.002500618302021519,1.652868948500128e-06,0.0022039487630773355,0.001619752657278241,5.412479139716333e-05,3.983369364641916e-08,0.0007721972752685736
3.6931942842256628e-06,0.19218640679256926,3.76,0.0,0.8058459318233383,0.994052004031745,0.002813926085648799,0.00012757859969073245,0.007075261069104551,0.00525884807131782,0.00020131241105410865,9.928275366498402e-05,1.481300738054634e-09,1.3756663665962243e-11,5.55984507045169e-05,2.9750451556143644e-05,2.5464729631354567e-05,0.002565732708186084,1.6520453328770075e-06,0.0022705459239137377,0.0017106320828134214,5.517350857082424e-05,4.101932266115383e-08,0.0007720585247474815
3.783180282118358e-06,0.1921915919892708,3.76,0.0,0.8054794133683273,0.9938706834331833,0.002940976842398884,0.00013056890659344836,0.0072824222325587875,0.005388969568433072,0.00020462855007077974,9.925408796654562e-05,1.4805686218935362e-09,1.3749817153385843e-11,5.6080911963599274e-05,2.9735378924660972e-05,2.6206377004512508e-05,0.002630814912130339,1.651217037255231e-06,0.002337620751625633,0.001804208069707367,5.6228261521729285e-05,4.2211736912057446e-08,0.0007719177083895738
3.873166280011053e-06,0.19219679652767696,3.76,0.0,0.8051089308902778,0.9936866698083092,0.0030709405711589195,0.00013357846090780333,0.00749086244495024,0.005519026054212699,0.00020784230602347158,9.922535198950376e-05,1.4798315338440732e-09,1.3742924176383251e-11,5.656857335627054e-05,2.9720202952920437e-05,2.6952248364127772e-05,0.0026958646948635695,1.6503840313233054e-06,0.0024051764990737925,0.0019004973947521536,5.7289073650549926e-05,4.34109500522047e-08,0.000771774790203248
3.954153678114479e-06,0.19220149723431737,3.76,0.0,0.8047720895021465,0.9935187421377677,0.0031904121401085607,0.00013630359892165516,0.0076795564055239475,0.005636020941769969,0.0002106463838574514,9.919942904766649e-05,1.4791638813291436e-09,1.3736680552117349e-11,5.7011963780896555e-05,2.9706455741339967e-05,2.7627151160964447e-05,0.0027543815971770593,1.649630273720621e-06,0.002466390558904808,0.001989491602910154,5.824900484006978e-05,4.4496066462948006e-08,0.0007716443599720841
4.035141076217905e-06,0.19220621376591945,3.76,0.0,0.8044320037994686,0.9933486090502526,0.0033122686034738834,0.00013904448222908986,0.007869294235043917,0.0057529624888086935,0.00021336617183402733,9.91734482769281e-05,1.4784921594680871e-09,1.3730398879162837e-11,5.745965826119906e-05,2.9692623918867437e-05,2.8305488625196017e-05,0.0028128718985220365,1.6488726537367099e-06,0.002527999203725637,0.002080709559885009,5.921388084621889e-05,4.558671162206104e-08,0.0007715122180525563
4.116128474321331e-06,0.1922109461975102,3.76,0.0,0.8040886578036137,0.9931762589972662,0.0034365220186021845,0.00014180118571836196,0.00806007972050865,0.005869850370057468,0.00021600111913521697,9.914740921090243e-05,1.4778163471557327e-09,1.3724078937765677e-11,5.791170120929748e-05,2.9678707038803674e-05,2.8987267142385953e-05,0.0028713354367076727,1.6481111480116805e-06,0.002590004836749473,0.002174163614016168,6.018371946245707e-05,4.6682896005153363e-08,0.0007713783708224645
4.197115872424757e-06,0.19221569460417487,3.76,0.0,0.8037420354514564,0.993001680393746,0.0035631844636784564,0.00014457378534561485,0.008251916695934058,0.005986684258562377,0.00021855073467933177,9.912131138065268e-05,1.4771364232462684e-09,1.3717720587283458e-11,5.836813761366459e-05,2.9664704652265983e-05,2.9672493166172572e-05,0.002929772048704171,1.6473457330308575e-06,0.0026524098714571136,0.0022698661518971135,6.115853872641425e-05,4.778462999902043e-08,0.0007712427720598196
4.2781032705281835e-06,0.19222045906106544,3.76,0.0,0.8033921205945591,0.9928248614923862,0.0036922680380277527,0.00014736235822063493,0.00844480904264495,0.006103463825643427,0.00022101458756954576,9.90951543287497e-05,1.4764523670790454e-09,1.3711323575852857e-11,5.8829013055472924e-05,2.965061631427481e-05,3.0361173224506773e-05,0.002988181570611073,1.6465763854360668e-06,0.0027152167317002047,0.0023678295989040207,6.213835695269648e-05,4.889192436279066e-08,0.0007711054477167431
4.350991928821267e-06,0.19222476085738682,3.76,0.0,0.8030743687152919,0.992663799284713,0.003810523337947245,0.00014988579552649344,0.008619317744064334,0.006208518718169898,0.00022315842098370083,9.907156196082957e-05,1.4758331661323304e-09,1.370553306533302e-11,5.924763446924961e-05,2.9637862949488283e-05,3.098394393301901e-05,0.003040726842155764,1.6458805906490787e-06,0.00277208847848653,0.002457940079528613,6.302448279414123e-05,4.989325228245978e-08,0.0007709803612026046
4.416591721285042e-06,0.19222864368712322,3.76,0.0,0.8027860907261991,0.9925172764588653,0.003918645570415909,0.00015216805315654915,0.008777111588972692,0.0063030300723419565,0.00022502803038306748,9.905028719319698e-05,1.4752729958538181e-09,1.3700294595878858e-11,5.9627528089519336e-05,2.9626324804862423e-05,3.1546838252444724e-05,0.0030879986114956503,1.645251620696465e-06,0.0028235544932224107,0.0025406214684714373,6.382548220718311e-05,5.079831221014792e-08,0.0007708665609443711
4.482191513748817e-06,0.19223253718127845,3.76,0.0,0.802495623526507,0.9923692626579496,0.004028377890337109,0.000154460931343487,0.00893560492393828,0.0063975051962301445,0.0002268408047055204,9.902897270146155e-05,1.4747100760664285e-09,1.3695030414497803e-11,6.00104171023191e-05,2.9614729449844574e-05,3.211201061377566e-05,0.0031352523128505756,1.6446200274228766e-06,0.002875288489790971,0.0026248084611692774,6.462979471601596e-05,5.170703960978737e-08,0.0007707516037234665
4.547791306212592e-06,0.19223644137992948,3.76,0.0,0.8022029583660699,0.9922197514824708,0.004139726770233179,0.00015676447310350526,0.009094799905423794,0.006491943911842315,0.00022859663217731965,9.900761821896759e-05,1.4741443951524923e-09,1.3689740413230455e-11,6.039632686023102e-05,2.9603076636076877e-05,3.267946462863468e-05,0.003182487857475404,1.6439857976738152e-06,0.0029272917766072068,0.0027105077369476444,6.543743048294683e-05,5.261944036170671e-08,0.0007706354836745232
4.613391098676367e-06,0.1922403563231934,3.76,0.0,0.801908086456495,0.9920687364907946,0.004252698692500556,0.00015907872193496894,0.00925469871102321,0.0065863460404173,0.00023029542737082974,9.898622347785412e-05,1.47357594149057e-09,1.3684424480270897e-11,6.078528297723059e-05,2.9591366114328455e-05,3.3249203939534625e-05,0.003229705156241488,1.6433489182269853e-06,0.0029795656667182297,0.0027977259926024404,6.624839977359142e-05,5.3535520423497855e-08,0.0007705181971135527
4.678990891140142e-06,0.19224428205121888,3.76,0.0,0.801610998970844,0.9919162112062531,0.004367300149574694,0.00016140372178778076,0.009415303539664008,0.006680711402428625,0.00023193713125564474,9.896478820282244e-05,1.4730047032530462e-09,1.3679082510099265e-11,6.117731132441701e-05,2.957959763191553e-05,3.382123221688735e-05,0.0032769041196428744,1.6427093756501941e-06,0.003032111477831264,0.002886469942502772,6.706271294199766e-05,5.445528575744157e-08,0.0007703997352701275
4.744590683603917e-06,0.19224821860418978,3.76,0.0,0.8013116870434868,0.9917621691040539,0.0044835376440668815,0.00016373951706568097,0.00957661661160409,0.006775039817577579,0.00023352171115982896,9.89433121116193e-05,1.472430668423593e-09,1.3673714383484866e-11,6.157243803444983e-05,2.956777093275974e-05,3.439555316592383e-05,0.003324084657792558,1.642067156300715e-06,0.0030849305323381628,0.002976746318734267,6.788038042952624e-05,5.537874243913624e-08,0.0007702800972719414
4.810190476067692e-06,0.1922521660223237,3.76,0.0,0.8010101417700343,0.9916066036273666,0.004601417688886978,0.00016608615264425414,0.009738640168343226,0.006869331104780042,0.00023504916069008722,9.892179491899376e-05,1.4718538249159274e-09,1.3668319993025434e-11,6.197068950808213e-05,2.9555885759030288e-05,3.497217051885913e-05,0.0033712466804131465,1.6414222464230088e-06,0.003138024157342421,0.0030685618712685816,6.870141277098839e-05,5.630589652133009e-08,0.0007701592739972168
4.875790268531467e-06,0.19225612434588066,3.76,0.0,0.800706354207223,0.9914495081701096,0.00472094680738232,0.00016844367387794593,0.00990137647257489,0.0069635850821581115,0.0002365194996635246,9.890023633747051e-05,1.4712741606097197e-09,1.3662899217241434e-11,6.237209241556373e-05,2.9543941851563112e-05,3.555108804081346e-05,0.003418390096832092,1.6407746321682122e-06,0.0031913936846896195,0.0031619233681236445,6.952582059656483e-05,5.7236754190963193e-08,0.0007700372651986843
4.941390060995242e-06,0.19226009361515203,3.76,0.0,0.80040031537277,0.9912908760967338,0.0048421315334902905,0.0001708121265862028,0.010064827808212017,0.007057801567036861,0.00023793277404062473,9.887863607502091e-05,1.4706916632721168e-09,1.3657451950064385e-11,6.27766736949087e-05,2.9531938948982675e-05,3.6132309520293326e-05,0.0034655148159816436,1.6401242995488616e-06,0.0032450404509962115,0.0032568375954961626,7.035361462483492e-05,5.8171321572718076e-08,0.0007699140596665831
5.006989853459017e-06,0.1922640738704743,3.76,0.0,0.8000920162452737,0.9911307007181679,0.004964978411883681,0.00017319155704969002,0.010228996480338402,0.00715198037593961,0.0002392890558265308,9.885699383394383e-05,1.4701063205296853e-09,1.3651978064723218e-11,6.318446055410372e-05,2.9519876787117258e-05,3.671583878072067e-05,0.0035126207463973243,1.6394712344025333e-06,0.003298965797674076,0.0033533113579001135,7.118480565921725e-05,5.910960497279092e-08,0.0007697896592337175
5.072589645922792e-06,0.1922680651522145,3.76,0.0,0.7997814477641788,0.9909689753200467,0.0050894939981044295,0.00017558201201102903,0.010393884815121412,0.00724612132457956,0.00024058844293556352,9.883530931191484e-05,1.4695181198883104e-09,1.3646477455800262e-11,6.359548047503681e-05,2.9507755099425577e-05,3.730167966557099e-05,0.003559707796213019,1.6388154224197414e-06,0.0033531710709537883,0.0034513514783093306,7.201940458661543e-05,6.005161057714984e-08,0.0007696640505648265
5.138189438386567e-06,0.19227206750079007,3.76,0.0,0.7994686008297557,0.9908056931298969,0.005215684858698517,0.00017798353868319345,0.010559495159664797,0.0073402242278513274,0.0002418310590360456,9.881358220299747e-05,1.4689270487794964e-09,1.3640949991137441e-11,6.40097612162465e-05,2.9495573617427146e-05,3.788983605368184e-05,0.0036067758731560327,1.6381568491650464e-06,0.003407657621909739,0.003550964798311056,7.285742237964157e-05,6.099734481752997e-08,0.0007695372379639905
5.2037892308503425e-06,0.19227608095664636,3.76,0.0,0.7991534663030821,0.9906408473556831,0.005343557571357549,0.00018039618474089723,0.010725829881919129,0.007434288899824632,0.00024301705338389295,9.87918121971567e-05,1.4683330945342062e-09,1.363539556791889e-11,6.442733081276412e-05,2.948333207063335e-05,3.848031183848104e-05,0.003653824884544212,1.637495500076636e-06,0.0034624268064854303,0.0036521581782406397,7.369887009218653e-05,6.194681391845908e-08,0.0007694092048890568
