Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42),OO[C](F)F(619)
6.619416623010638e-05,0.29742936354942595,3.76,0.0,0.49404802524918606,0.7249211801591012,0.1659127488357937,0.0003377343681963858,0.014496315262233758,0.2506671702312644,0.00016583314780761066,0.00017681912243047517,8.467142694760241e-10,1.2077951501585756e-11,0.0002252729776262554,2.812929804654038e-05,6.344876710109593e-06,0.05985255155804405,2.219472177152157e-06,0.06264969553655884,0.1942807718293203,0.00016675780920436317,6.772199685292229e-08,0.0007149199179284667,0.005088659706293918,0.010285625233513314,0.06283533880089508,2.7185360631744192e-05,0.017053150875944546,6.477193848170641e-10
6.679601168358559e-05,0.2975113795077658,3.76,0.0,0.49136396304582336,0.7227996839252789,0.167189273435916,0.00033759613638587087,0.01447209095864174,0.25270644361273137,0.00016488133578360033,0.00017645587235850643,8.422724038527046e-10,1.2014564496066757e-11,0.00022640189208476943,2.798123540645691e-05,6.313996383309389e-06,0.0602684078875074,2.2095473912276836e-06,0.06305936342139605,0.19582348225081653,0.00016725146125129238,6.739314635054273e-08,0.0007128276899813623,0.005076868944929894,0.010282010383898713,0.06344526523906292,2.725177638903797e-05,0.017212374352347178,6.446172503729546e-10
6.739785713706481e-05,0.2975931003743502,3.76,0.0,0.488692369700678,0.7206866277415096,0.16846052743126774,0.00033745976048021756,0.01444777348417937,0.2547385945149186,0.00016394297949986537,0.00017609149184797526,8.378484057340406e-10,1.1951432585373004e-11,0.00022753216677281858,2.783377106206994e-05,6.28323440905862e-06,0.060682249743592556,2.199671204396823e-06,0.06346630495595636,0.19736010858463188,0.0001677463657505863,6.706556034433064e-08,0.0007107437856447551,0.005065082010212921,0.010277522895062322,0.0640536432880075,2.7315826670582423e-05,0.017370615686929505,6.415265757798269e-10
6.799970259054402e-05,0.29767452624105567,3.76,0.0,0.4860331813828627,0.7185819806907088,0.16972653462184076,0.0003373252732996263,0.014423364583364134,0.2567636422798644,0.0001630178782188293,0.00017572598353801406,8.334422100685994e-10,1.1888554824782396e-11,0.00022866382121958915,2.7686902817762233e-05,6.252591041842359e-06,0.06109408519693051,2.189843397902297e-06,0.06387052947049549,0.19889067094840923,0.0001682425436126898,6.673923982153015e-08,0.0007086681744274694,0.005053300077787014,0.010272182392279524,0.06466047395996377,2.7377545498562773e-05,0.017527867270614245,6.38447395175822e-10
6.860154804402324e-05,0.29775565720738373,3.76,0.0,0.4833863345274623,0.7164857117822272,0.17098731885084928,0.0003371927074885053,0.014398865978093891,0.25878160639615094,0.00016210583365287927,0.00017535935016573217,8.290537521651248e-10,1.1825930288692145e-11,0.00022979687550781693,2.7540628490683976e-05,6.222066534804127e-06,0.06150392229861365,2.180063750914657e-06,0.06427204624114938,0.20041518951624018,0.00016874001594877332,6.641418732754868e-08,0.0007066008257663977,0.005041524301252514,0.010266008193495966,0.06526575837094287,2.743696659927658e-05,0.017684121747469455,6.353797437161097e-10
6.920339349750245e-05,0.29783649342408863,3.76,0.0,0.4807517659558802,0.7143977899220904,0.1722429040207219,0.0003370620956550562,0.014374279357994527,0.2607925065620127,0.0001612066510781122,0.00017499159460291524,8.246829677287365e-10,1.1763558059622754e-11,0.00023093135032865183,2.7394945912151777e-05,6.1916611380578225e-06,0.06191176907133949,2.1703320426937426e-06,0.06467086446601442,0.2019336845416995,0.00016923880416323247,6.609040556890127e-08,0.0007045417089966106,0.005029755802994019,0.010259019174271874,0.06586949778571033,2.7494123050384462e-05,0.017839372124811896,6.323236567865806e-10
6.980523895098167e-05,0.2979170350557858,3.76,0.0,0.4781294128822768,0.7123181839160045,0.17349331408942956,0.00033693347034229645,0.014349606379928808,0.2627963626848787,0.00016032013933073907,0.00017462271985558701,8.203297928720052e-10,1.1701437229746857e-11,0.0002320672669282138,2.7249852926717772e-05,6.161375054223476e-06,0.0623176335089016,2.1606480565600306e-06,0.06506699326445364,0.20344617635602777,0.00016973892991872368,6.576789727895226e-08,0.0007024907933544532,0.005017995674918267,0.010251233765774779,0.06647169361770008,2.7549047492681015e-05,0.017993611772570868,6.292791644896336e-10
7.040708440446088e-05,0.2979972822838877,3.76,0.0,0.4755192128707502,0.7102468624859481,0.17473857305889876,0.00033680686394680655,0.014324848672071538,0.26479319485386765,0.00015944611036801835,0.00017425272903555787,8.159941640053431e-10,1.1639566886010439e-11,0.0002332046470502051,2.710534738871312e-05,6.1312084968354635e-06,0.06272152357931095,2.151011576286942e-06,0.06546044168635608,0.20495268535575437,0.0001702404150620316,6.544666413314613e-08,0.0007004480479932283,0.005006244983039609,0.010242670009684077,0.06707234740986213,2.7601772008247174e-05,0.018146834376264635,6.262462981921016e-10
7.10089298579401e-05,0.2980772353347559,3.76,0.0,0.4729211038359056,0.7081837942755719,0.17597870496965176,0.00033668230878854886,0.014300007833750494,0.2667830233355274,0.00015858437920275237,0.0001738816253823764,8.11676017886918e-10,1.1577946131243024e-11,0.00023434351297346774,2.6961427164404846e-05,6.101161609331833e-06,0.06312344722469193,2.14142239105865e-06,0.06585121871261868,0.20645323199913793,0.0001707432816597076,6.512670842074306e-08,0.0006984134419895374,0.004994504768536855,0.010233345564121324,0.06767146083209846,2.765232825341938e-05,0.018299033929689044,6.232250813358487e-10
7.161077531141931e-05,0.29815689439693693,3.76,0.0,0.4703350239877733,0.7061289478664651,0.17721373389109762,0.0003365598369580439,0.014275085440889382,0.26876586854270806,0.00015773476354504428,0.00017350941218042702,8.073752914451133e-10,1.1516574056836676e-11,0.00023548388737715552,2.6818090124704052e-05,6.071234559554786e-06,0.0635234123653763,2.1318802892182065e-06,0.06623933326658804,0.20794783679344178,0.00017124755193812896,6.480803107468271e-08,0.0006963869443581224,0.0049827760518731485,0.010223277768046367,0.06826903565958724,2.7700747566843013e-05,0.0184502046817326,6.202155401583379e-10
7.221262076489853e-05,0.29823625973052353,3.76,0.0,0.46776091183505836,0.704082291781097,0.17844368391856857,0.00033643948042057985,0.014250083046421043,0.27074175103309117,0.0001568970839040925,0.00017313609277463455,8.030919217379925e-10,1.1455449777286585e-11,0.00023662579328065519,2.6675334146392177e-05,6.041427437478502e-06,0.06392142689962156,2.1223850639864757e-06,0.06662479421395494,0.2094365202929515,0.00017175324828874646,6.44906346369053e-08,0.0006943685240564118,0.004971059832715492,0.01021248364169173,0.06886507377236402,2.774706081474131e-05,0.018600341135000267,6.172176922075996e-10
7.281446621837774e-05,0.2983153316144478,3.76,0.0,0.46519870622945036,0.7020437944755704,0.1796685791752511,0.0003363212712423761,0.014225002175390173,0.2727106915289975,0.0001560711639091158,0.00017276167066353866,7.988258461230078e-10,1.1394572369576107e-11,0.00023776925456623634,2.653315711467546e-05,6.0117404422366385e-06,0.06431749870030827,2.1129365036547184e-06,0.06700761035393336,0.2109193031048711,0.00017226039343446543,6.417451795457933e-08,0.0006923581499743953,0.004959357087394423,0.010200979842261926,0.06945957716974574,2.7791298437816494e-05,0.018749438080153457,6.142315674923734e-10
7.341631167185696e-05,0.29839411034537044,3.76,0.0,0.4626483463849746,0.7000134243385943,0.1808884438111396,0.0003362052415440218,0.014199844323511384,0.2746727109247625,0.00015525683037912098,0.00017238614949883422,7.945770024455874e-10,1.1333940982061743e-11,0.00023891429589632213,2.6391556933732376e-05,5.982173561585383e-06,0.06471163561344644,2.103534409794095e-06,0.06738779041571637,0.21239620589082456,0.00017276901050119873,6.385968501898538e-08,0.0006903557909386354,0.004947668768586518,0.010188782646593914,0.07005254797567463,2.783349036449279e-05,0.018897490608121188,6.112571721613506e-10
7.401815712533617e-05,0.29847259622894284,3.76,0.0,0.46010977184369645,0.6979911497022557,0.18210330199633992,0.00033609142323488573,0.014174610961333368,0.2766278302673531,0.00015445391302841872,0.00017200953296983324,7.903453289080198e-10,1.1273554713596186e-11,0.00024006094207644252,2.6250531517495006e-05,5.9527269174281175e-06,0.06510384546067963,2.0941785775305208e-06,0.06776534306592703,0.21386724935817358,0.00017327912277035406,6.354613504402503e-08,0.000688361415717291,0.00493599580810879,0.010175907991334558,0.07064398842517815,2.7873666140268233e-05,0.01904449407633059,6.082945276808621e-10
7.462000257881539e-05,0.29855078959682374,3.76,0.0,0.4575829224901922,0.6959769388455305,0.18331317791654497,0.0003359798481158395,0.014149303533520953,0.27857607075825835,0.00015366224459138514,0.0001716318248291182,7.861307637008492e-10,1.1213412674898146e-11,0.000241209218318576,2.6110078778730954e-05,5.923400581501713e-06,0.06549413603815496,2.0848688050041686e-06,0.068140276906388,0.21533245425803377,0.0001737907536110937,6.323386815351279e-08,0.0006863749930267459,0.00492433911644363,0.010162371464746384,0.07123390086667886,2.7911854848535625e-05,0.01919044411294391,6.053436499035247e-10
7.52218480322946e-05,0.2986286907936495,3.76,0.0,0.45506773844391013,0.6939707600141101,0.1845180957650765,0.00033587054795478224,0.014123923466340242,0.2805174537020636,0.00015288165988339207,0.00017125302891549216,7.819332451367533e-10,1.1153513997751194e-11,0.00024235915053216907,2.5970196635960953e-05,5.894194551593007e-06,0.06588251512451543,2.075604895462322e-06,0.06851260049453885,0.21679184136941662,0.00017430392665427203,6.292288583780948e-08,0.0006843964915514473,0.004912699589776561,0.01014818842052709,0.07182228772475667,2.7948085306698097e-05,0.019335336527039945,6.024045461578738e-10
7.582369348577382e-05,0.29870630019801897,3.76,0.0,0.45256416017443957,0.6919725814055089,0.18571807974502325,0.0003357635546268327,0.014098472158859633,0.28245200055576203,0.00015211199682977765,0.0001708731491795637,7.777527119816547e-10,1.1093857791004795e-11,0.00024351076548253514,2.583088302376802e-05,5.865108907929536e-06,0.06626899047227947,2.0663866487189473e-06,0.06888232232176957,0.2182454315115774,0.00017481866596739148,6.261318691438238e-08,0.000682425879926845,0.0049010781032316686,0.010133373864561843,0.0724091515367851,2.7982385827649822e-05,0.01947916739532957,5.994772335982742e-10
7.642553893925304e-05,0.2987836182219226,3.76,0.0,0.4500721285823045,0.6899823711615622,0.18691315406813613,0.0003356589001591149,0.014072950977185174,0.28437973296171265,0.00015135309701096834,0.0001704921897170727,7.735891033744099e-10,1.1034443207273027e-11,0.00024466409051807753,2.5692135887439492e-05,5.83614358105641e-06,0.0666535698016809,2.057213874592252e-06,0.06924945079859725,0.21969324555114078,0.00017533499604558428,6.230477330398108e-08,0.0006804631267354514,0.0048894755069186025,0.01011794237840165,0.07299449497753933,2.8014784166415605e-05,0.019621933118853796,5.96561712045456e-10
7.702738439273225e-05,0.2988606452226779,3.76,0.0,0.44759158475578664,0.6880000974043895,0.18810334294594722,0.00033555661623806056,0.01404736127427621,0.2863006726398596,0.00015060480366269402,0.00017011015459748584,7.694423584892718e-10,1.097526935714369e-11,0.000245819153040954,2.555395317338708e-05,5.8072986091173215e-06,0.06703626081884978,2.0480863770455017e-06,0.0696139943008679,0.2211353043718585,0.00017585294133636752,6.199764309401123e-08,0.0006785082005382335,0.004877892640410615,0.010101908363095905,0.07357832077996893,2.8045307998041574e-05,0.019763630234466128,5.936579938117669e-10
7.762922984621147e-05,0.2989373816602816,3.76,0.0,0.44512247015020107,0.6860257282191894,0.18928867058796675,0.0003354567345504715,0.01402170437645537,0.28821484145991944,0.00014986696315323834,0.00016972704798121882,7.653124166728029e-10,1.0916335394496488e-11,0.00024697598098218006,2.5416332835519767e-05,5.7785739207966195e-06,0.06741707120226405,2.039003966711355e-06,0.06997596113650094,0.22257162889029639,0.00017637252647012723,6.169179779951726e-08,0.0006765610698616938,0.00486633032264538,0.010085285869882962,0.07416063178983354,2.807398430261659e-05,0.019904255542306216,5.907660788105536e-10
7.823107529969068e-05,0.29901382794076103,3.76,0.0,0.4426647264552509,0.6840592316695278,0.19046916120035803,0.00033535928680660405,0.013995981592010475,0.290122261385222,0.00014913942390236157,0.000169342874092691,7.611992173409302e-10,1.0857640430912289e-11,0.0002481346030868095,2.5279272827647088e-05,5.749969518678431e-06,0.06779600861278638,2.0299664514913414e-06,0.07033535956991475,0.22400224004242403,0.00017689377643439908,6.138723498929649e-08,0.0006746217032089853,0.0048547893595006514,0.010068088729714939,0.07474143092381141,2.8100840011415195e-05,0.020043806007049948,5.878859752666253e-10
7.88329207531699e-05,0.299089984557298,3.76,0.0,0.440218295765993,0.6821005757839991,0.19164483898116183,0.0003352643050473199,0.013970194198820028,0.2920229545392926,0.00014842203774483552,0.00016895763729805001,7.571027004163818e-10,1.0799183631649239e-11,0.00024929504915062825,2.5142771124715037e-05,5.721485307295596e-06,0.06817308068067122,2.0209736456013525e-06,0.07069219779041418,0.2254271587962617,0.00017741671683484497,6.108395604013563e-08,0.0006726900690508421,0.0048432705349335655,0.01005033039543725,0.07532072122016875,2.8125901324341327e-05,0.020182278874926275,5.850176806242797e-10
7.943476620664911e-05,0.2991658519436471,3.76,0.0,0.43778312039543255,0.6801497285757587,0.19281572812119255,0.0003351718211329063,0.013944343459683074,0.29391694312978733,0.00014771465839364368,0.00016857134196487797,7.530228058607039e-10,1.0740964115360968e-11,0.00025045734895597283,2.5006825697573958e-05,5.69312124200625e-06,0.0685482950196336,2.012025361998525e-06,0.07104648394745428,0.22684640613441562,0.0001779413733423481,6.078195816601536e-08,0.0006707661358407567,0.004831774621494363,0.010032024119341476,0.07589850578148075,2.814919442768856e-05,0.020319671539437503,5.821611976460983e-10
8.003661166012833e-05,0.2992414306222377,3.76,0.0,0.43535914303835127,0.6782066580338232,0.1939818527959353,0.0003350818669260107,0.013918430610590823,0.2958042495091923,0.00014701714270073187,0.00016818399255209867,7.489594738925439e-10,1.0682981052101377e-11,0.0002516215327301927,2.4871434531271052e-05,5.664877213181642e-06,0.06892165921431376,2.0031214167474732e-06,0.07139822612058537,0.2282600030633605,0.00017846777182345869,6.048124252113708e-08,0.0006688498720104039,0.004820302371961857,0.010013182806614975,0.0764747878216469,2.8170744764119743e-05,0.020455981648422005,5.793165224405304e-10
8.063845711360754e-05,0.29931672106108675,3.76,0.0,0.4329463066053831,0.6762713321366409,0.1951432371693419,0.00033499447423471993,0.013892456871679676,0.2976848961091524,0.0001463293493399111,0.00016779559355299288,7.449126447355299e-10,1.0625233562596188e-11,0.00025278763145300016,2.473659560515397e-05,5.636753138226147e-06,0.0692931808329454,1.9942616269147685e-06,0.07174743234978749,0.2296679706007724,0.00017899593839488777,6.018180592163485e-08,0.0006669412459790457,0.004808854528025899,0.009993819170294401,0.07704957061608324,2.8190577788724288e-05,0.02059120698872357,5.76483653348601e-10
8.124030256708676e-05,0.2993917238104313,3.76,0.0,0.43054455438641576,0.6743437188460403,0.19629990538306186,0.00033490967520756997,0.013866423435609357,0.2995589054987238,0.00014565114008020338,0.00016740614956966884,7.408822590127216e-10,1.0567720824747421e-11,0.0002539556772181546,2.460230691893531e-05,5.608748890868577e-06,0.0696628674148077,1.985445811353715e-06,0.07209411060545784,0.231070329782637,0.00017952589976257305,5.988364933271202e-08,0.0006650402261515399,0.004797431812372485,0.009973945588623438,0.0776228575473043,2.820871825504918e-05,0.020725345588858395,5.736625848517258e-10
8.184214802056597e-05,0.299466439369016,3.76,0.0,0.428153829883276,0.6724237861171802,0.19745188156410348,0.00033482750190256297,0.01384033148077092,0.30142630032222484,0.0001449823784714178,0.00016701566521635914,7.368682573536467e-10,1.0510441963596023e-11,0.00025512570213028277,2.4468566465146647e-05,5.580864351251423e-06,0.07003072648291324,1.9766737914689017e-06,0.07243826881958058,0.232467101653119,0.00018005768279771568,5.958676920386598e-08,0.0006631467809241896,0.004786034937335401,0.00995357425478509,0.0781946520568971,2.822519091227185e-05,0.02085839560916303,5.708533109349119e-10
