Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46)
1.166269231844909e-09,0.0899684230428395,3.76,0.0,0.9780326857473409,0.9998089168922195,3.6751683265426605e-15,6.040124216049955e-13,4.899144093374072e-09,2.4470991327444096e-08,4.907277873907589e-09,2.4341590782409285e-08,1.3932744591107608e-14,3.2780253828352822e-15,1.28001646442261e-10,1.280704391985872e-10,8.457596085619272e-12,7.929433525859507e-13,6.003521089288927e-13,6.759097664975522e-13,4.799739486664437e-13,5.351495265773129e-13,1.0273976603374888e-14,0.0001910780621844254,3.273604699158087e-13
1.2019619380183904e-09,0.08996842305457478,3.76,0.0,0.9780326848481652,0.9998089167093407,4.049113434574414e-15,6.467084467682128e-13,5.048859958404197e-09,2.521992315384596e-08,5.05746305505682e-09,2.508248454067812e-08,1.4856221452633725e-14,3.386561218896159e-15,1.359127566631849e-10,1.359890413905425e-10,8.978304047251175e-12,8.678032525798669e-13,6.519442731030235e-13,7.397082440558902e-13,5.100768772681698e-13,5.735445435232175e-13,1.0633012162393639e-14,0.00019107808629660784,3.4766676248450235e-13
1.237654644191872e-09,0.08996842306630991,3.76,0.0,0.9780326839489837,0.9998089165353781,4.449117317190501e-15,6.91154524012371e-13,5.1985655306968905e-09,2.596885694511914e-08,5.207648592772044e-09,2.5823138044671512e-08,1.580936569771817e-14,3.495077847151777e-15,1.440583964487726e-10,1.441427013835042e-10,9.51427236752946e-12,9.472202667219575e-13,7.061276751055737e-13,8.073888533422886e-13,5.410977581202945e-13,6.135579554793287e-13,1.0992046918988243e-14,0.00019107810123493375,3.6858176215810166e-13
1.2733473503653534e-09,0.08996842307804491,3.76,0.0,0.9780326830497961,0.9998089163668844,4.8762346803423e-15,7.373773596898809e-13,5.3482610468738866e-09,2.671779279826592e-08,5.35783449766415e-09,2.6563551372297752e-08,1.6792162089123614e-14,3.60357524316021e-15,1.5243833687221733e-10,1.5253120824555416e-10,1.0065476320958083e-11,1.0313276310476724e-12,7.629385484574481e-13,8.790649458286991e-13,5.730365960346179e-13,6.552163415770951e-13,1.1351076190121024e-14,0.0001910781104468643,3.9010527155394203e-13
1.309040056538835e-09,0.08996842308977969,3.76,0.0,0.9780326821506021,0.9998089162015817,5.331536192894973e-15,7.854036267090258e-13,5.497946744723455e-09,2.7466730811607366e-08,5.5080207803332735e-09,2.7303724601439902e-08,1.7804595390220942e-14,3.712053390963205e-15,1.6105234917853976e-10,1.611543511895198e-10,1.0631891245790361e-11,1.1202584620208157e-12,8.22411688322947e-13,9.548497623327958e-13,6.058933960582269e-13,6.98546246607895e-13,1.1710096407607405e-14,0.00019107811621014775,4.12237093353343e-13
1.3804254688857977e-09,0.08996842311324883,3.76,0.0,0.9780326803521947,0.999808915875325,6.331053996093113e-15,8.869729794745361e-13,5.797289642015493e-09,2.8964613718341088e-08,5.808394521350098e-09,2.8783351075677947e-08,1.9918311787454133e-14,3.928951905675992e-15,1.789816752797356e-10,1.7910370289754342e-10,1.1810255681590136e-11,1.3131223925639653e-12,9.494771685208468e-13,1.1191979780599353e-12,6.743609054741716e-13,7.903266211812666e-13,1.2428099363643848e-14,0.00019107812261521644,4.583248852079324e-13
1.4518108812327605e-09,0.0899684231367173,3.76,0.0,0.9780326785537593,0.9998089155515197,7.456554577192866e-15,9.960752980626873e-13,6.096596146288402e-09,3.046250647633881e-08,6.1087699004123625e-09,3.0262018089945286e-08,2.2150393053828297e-14,4.145773362001192e-15,1.978445481520413e-10,1.9798907310184086e-10,1.304916965665159e-11,1.5268746017452792e-12,1.0875756387578685e-12,1.30133721713915e-12,7.465003390329623e-13,8.891107519018507e-13,1.3146042220479936e-14,0.0001910781255394203,5.068435604517072e-13
1.5231962935797232e-09,0.08996842316018516,3.76,0.0,0.9780326767552943,0.9998089152286991,8.717175951527465e-15,1.1129227653522254e-12,6.395868196857783e-09,3.19604099146484e-08,6.409147001943425e-09,3.1739726266397914e-08,2.4500717428355567e-14,4.3625177642203555e-15,2.176391439477605e-10,2.1780878070724078e-10,1.4348438173609128e-11,1.762575724913718e-12,1.2369386846887538e-12,1.502169430892275e-12,8.223117641104159e-13,9.951097639499673e-13,1.386391872184559e-14,0.00019107812644983345,5.577915428375541e-13
1.594581705926686e-09,0.08996842318365236,3.76,0.0,0.9780326749567981,0.9998089149058909,1.0122309633719493e-14,1.237727032523519e-12,6.695107747133892e-09,3.345832487883903e-08,6.709525910201444e-09,3.321647622678841e-08,2.6969163239733778e-14,4.579185126363061e-15,2.383636415711343e-10,2.385611469261733e-10,1.5707867256088125e-11,2.0212844921111097e-12,1.3977794653663604e-12,1.7225948081290627e-12,9.017952662297035e-13,1.1085342360120208e-12,1.458172668705928e-14,0.0001910781263193371,6.111672571408444e-13
1.6659671182736488e-09,0.08996842320711904,3.76,0.0,0.9780326731582688,0.999808914582262,1.1681599987044393e-14,1.3706992201925197e-12,6.994316763264884e-09,3.495625222964246e-08,7.009906709279756e-09,3.469226859246622e-08,2.955560891007452e-14,4.795775466236496e-15,2.600162226761316e-10,2.6024449527573434e-10,1.712726394843869e-11,2.3040577307508295e-12,1.5702940746241388e-12,1.9635117778712447e-12,9.84950950905578e-13,1.2295942012849399e-12,1.529946634472704e-14,0.0001910781259815648,6.669691291587947e-13
1.8087379429675746e-09,0.08996842325405065,3.76,0.0,0.9780326695611036,0.9998089139316444,1.5302487277809323e-14,1.661989195427445e-12,7.592651111890022e-09,3.795214760032632e-08,7.610674315447953e-09,3.764098302306769e-08,3.5082013982466176e-14,5.228725169513901e-15,3.060983756701159e-10,3.0639744393523847e-10,2.014519343812491e-11,2.9460154399994177e-12,1.9510533504732266e-12,2.5104054335184887e-12,1.1622793964263786e-12,1.495458024708218e-12,1.6734748419071257e-14,0.00019107812558350577,7.85845054631573e-13
1.9515087676615e-09,0.08996842330098011,3.76,0.0,0.9780326659637844,0.9998089132763528,1.9662025627627546e-14,1.9884710856883575e-12,8.190887183271e-09,4.0948103172312515e-08,8.211450489906637e-09,4.058587452094439e-08,4.107896189918621e-14,5.661367074637143e-15,3.5587111103468633e-10,3.562542608067398e-10,2.340070338206805e-11,3.696865518679604e-12,2.380487551085047e-12,3.1500027352620532e-12,1.3542983728941166e-12,1.7943706271233263e-12,1.8169792151832878e-14,0.00019107812575345652,9.144067460460808e-13
2.0942795923554257e-09,0.08996842334790758,3.76,0.0,0.9780326623662966,0.9998089126171358,2.4846409144004876e-14,2.3518148629370998e-12,8.789041054495572e-09,4.394412626640192e-08,8.812235899493073e-09,4.3526948042403985e-08,4.7545483435110327e-14,6.0937013941423024e-15,4.093199806658347e-10,4.0980161670776926e-10,2.6892286792094853e-11,4.564994352810038e-12,2.8596622468705233e-12,3.889428028799815e-12,1.561009511437887e-12,2.127992734121785e-12,1.960463258559008e-14,0.00019107812574680976,1.0526416465020555e-12
2.2370504170493513e-09,0.08996842339483321,3.76,0.0,0.9780326587686257,0.9998089119541165,3.094581721831908e-14,2.7536821111483364e-12,9.387128909022563e-09,4.694022434830261e-08,9.41303120843205e-09,4.646420853732837e-08,5.44806108942835e-14,6.525728336437225e-15,4.664305801305466e-10,4.670262190568756e-10,3.0618452903784586e-11,5.558758135297018e-12,3.3894679079424716e-12,4.735777756494754e-12,1.7824148118490131e-12,2.497976436323694e-12,2.1039306345247458e-14,0.00019107812544456765,1.2005372153872726e-12
2.379821241743277e-09,0.08996842344175715,3.76,0.0,0.9780326551707567,0.9998089112869813,3.8054394011247866e-14,3.1957260595082237e-12,9.985167011759906e-09,4.993640500359451e-08,1.0013837078343929e-08,4.939766094918225e-08,6.188337810691193e-14,6.957448107010772e-15,5.271885485442554e-10,5.279148117801482e-10,3.457772711577192e-11,6.6864829508688326e-12,3.970645024282623e-12,5.696120543766249e-12,2.018516646288826e-12,2.9059652209022055e-12,2.2473850601333347e-14,0.00019107812516426737,1.3580809283562788e-12
2.6653628911311284e-09,0.08996842353560044,3.76,0.0,0.9780326479743651,0.9998089099403715,5.5695293101721203e-14,4.206915454237165e-12,1.1181159275109155e-08,5.5929044821379024e-08,1.1215483134608181e-08,5.52531612655187e-08,7.80879747107736e-14,7.819966965160622e-15,6.595893654474643e-10,6.606311258556066e-10,4.3189781652411855e-11,9.376970147902609e-12,5.289481003184632e-12,7.986921393800774e-12,2.5348212795560606e-12,3.842489215935326e-12,2.5342704257473097e-14,0.00019107812467790574,1.702062770330802e-12
2.922350375580195e-09,0.08996842362005497,3.76,0.0,0.9780326414967855,0.9998089087140962,7.604836107929891e-14,5.2708055087806285e-12,1.2257546326166392e-08,6.132278093453544e-08,1.2297007288108577e-08,6.051013736787476e-08,9.426177811065577e-14,8.595185494529482e-15,7.91080921294185e-10,7.924744148116189e-10,5.1723395397461724e-11,1.2339469218089768e-11,6.65716131975054e-12,1.0508844412545042e-11,3.0497890726524937e-12,4.8316506242356785e-12,2.7924618303728205e-14,0.0001910781246059613,2.044517768937589e-12
3.1793378600292614e-09,0.08996842370450621,3.76,0.0,0.9780326350183317,0.9998089074746176,1.013143671570407e-13,6.490200546922257e-12,1.3334026996002768e-08,6.671690616147539e-08,1.3378575830469839e-08,6.575485186942684e-08,1.1193577785345676e-13,9.369412020640679e-15,9.341685897088087e-10,9.359845330730664e-10,6.099007686526391e-11,1.5864121957336184e-11,8.197828846219549e-12,1.350877372637772e-11,3.6124277033908166e-12,5.969118024322777e-12,3.050671858275496e-14,0.00019107812453565752,2.4180387170468076e-12
3.436325344478328e-09,0.08996842378895492,3.76,0.0,0.9780326285389159,0.9998089062221588,1.321831386817394e-13,7.874444134036328e-12,1.4410696995565756e-08,7.211146696716866e-08,1.4460192527104775e-08,7.098733336950696e-08,1.311043940622603e-13,1.0142647754446402e-14,1.0887701770508423e-09,1.0910854794667205e-09,7.09817999905038e-11,1.99984081547686e-11,9.912498314638235e-12,1.7026938644713954e-11,4.222764642562186e-12,7.264169105143463e-12,3.308923374112299e-14,0.00019107812426708018,2.822553158172009e-12
3.6933128289273944e-09,0.08996842387340191,3.76,0.0,0.9780326220584505,0.999808904956574,1.6938454701941497e-13,9.432794560309489e-12,1.5487651832171828e-08,7.750651000499166e-08,1.5541861116708894e-08,7.620761040074471e-08,1.5176206269065267e-13,1.0914893902983578e-14,1.254803937287299e-09,1.257701628837162e-09,8.169070128612413e-11,2.4789498098870453e-11,1.1801686549564735e-11,2.1103283133602592e-11,4.880831340712416e-12,8.725993656838757e-12,3.5672391683145806e-14,0.0001910781239689845,3.257988804943155e-12
3.9503003133764605e-09,0.08996842395784801,3.76,0.0,0.9780326155768476,0.9998089036777845,2.136881475585613e-13,1.1174425377052388e-11,1.6564986702229676e-08,8.290208200647312e-08,1.662358531140348e-08,8.14157114292203e-08,1.7390323548077238e-13,1.1686151672341808e-14,1.4321885697985818e-09,1.4357577303872874e-09,9.310907785693114e-11,3.028425408435765e-11,1.3865524229139853e-11,2.5777467344656084e-11,5.586663220306146e-12,1.0363694122085892e-11,3.82564199390422e-14,0.00019107812374315937,3.724273538726429e-12
4.207287797825527e-09,0.08996842404229397,3.76,0.0,0.9780326090940206,0.9998089023858803,2.659028147675399e-13,1.3108425937148434e-11,1.764279640753015e-08,8.829822969449858e-08,1.7705368796880888e-08,8.661166485462037e-08,1.975223799220463e-13,1.2456422268449737e-14,1.620843217151001e-09,1.6251789059926287e-09,1.0522938532504636e-10,3.6529231942580545e-11,1.610384421109625e-11,3.108886916709808e-11,6.340299664200187e-12,1.2186286155128813e-11,4.084154548820378e-14,0.0001910781235220887,4.2213354092373776e-12
4.464275282274593e-09,0.08996842412674058,3.76,0.0,0.9780326026098818,0.999808901080929,3.268764312499179e-13,1.5243801853737185e-11,1.8721175298608607e-08,9.369499972400676e-08,1.8787215232528597e-08,9.179549901037101e-08,2.2261397921708035e-13,1.3225706895890835e-14,1.8206874631961853e-09,1.8258906487623449e-09,1.1804423602968046e-10,4.357068234768565e-11,1.8516242142373842e-11,3.7076585551799e-11,7.141784003647416e-12,1.4202699098247273e-11,4.342799435550539e-14,0.00019107812326057247,4.749102634209923e-12
4.721262766723659e-09,0.0899684242111886,3.76,0.0,0.9780325961243448,0.9998088997629108,3.97495431845124e-13,1.7589475670870788e-11,1.9800217207825458e-08,9.909243861112483e-08,1.986912825161125e-08,9.6967242163834e-08,2.491725322307308e-13,1.399400675733714e-14,2.0316413302802494e-09,2.03781882092561e-09,1.315463963555703e-10,5.145455273477149e-11,2.1102149242271527e-11,4.377943445482557e-11,7.991163497783646e-12,1.6421776680624436e-11,4.601599127440186e-14,0.0001910781230014292,5.3075035989093436e-12
5.235237735621792e-09,0.08996842438009207,3.76,0.0,0.9780325831487316,0.9998088970877911,5.714062695479516e-13,2.294699449627026e-11,2.196066267468524e-08,1.098895081681049e-07,2.2033168443252646e-08,1.0727456820380856e-07,3.0666857297616266e-13,1.5527656987300046e-14,2.4865601982660307e-09,2.4950297394948184e-09,1.6058447077410285e-10,6.99318346700084e-11,2.679156189277984e-11,5.948441442989298e-11,9.833816522419413e-12,2.1502875401619942e-11,5.119752209250204e-14,0.00019107812246123255,6.515921124251096e-12
5.6978152076301115e-09,0.08996842453211779,3.76,0.0,0.9780325714650374,0.999808894635676,7.705836710239219e-13,2.857580743919893e-11,2.3908260856627744e-08,1.1960962099090583e-07,2.398106824978703e-08,1.1651009264253685e-07,3.6337712332699446e-13,1.690458633427867e-14,2.9331886541665706e-09,2.9441435080681675e-09,1.889998536959733e-10,8.989724982248355e-11,3.249749031936033e-11,7.644840874577569e-11,1.1656559546531403e-11,2.685596255364962e-11,5.586842213296354e-14,0.00019107812202377164,7.707549265505971e-12
6.160392679638431e-09,0.08996842468415989,3.76,0.0,0.9780325597754849,0.9998088921416399,1.016524438694055e-12,3.5021004326796684e-11,2.585944004196055e-08,1.293326149011912e-07,2.5929239111462277e-08,1.2570687884377559e-07,4.247537618694278e-13,1.8278343686682558e-14,3.4145882928921732e-09,3.4284622224760352e-09,2.195364508356645e-10,1.132929707608366e-10,3.875246327764323e-11,9.63205297225825e-11,1.3635395340850016e-11,3.299936240215751e-11,6.054777224491366e-14,0.0001910781215213253,8.99732458990582e-12
6.622970151646751e-09,0.08996842483622274,3.76,0.0,0.9780325480795851,0.9998088896056777,1.3157476556044427e-12,4.23316830105964e-11,2.7814725957317047e-08,1.390587530013476e-07,2.787770129079089e-08,1.3486508929339886e-07,4.907669672150945e-13,1.9648936011685033e-14,3.930308265709617e-09,3.947566650017384e-09,2.521573786523314e-10,1.4037618694833576e-10,4.5550567318404266e-11,1.1931726654037054e-10,1.5770738882194974e-11,3.998162441780384e-11,6.523683352336134e-14,0.0001910781210854773,1.0384835449762284e-11
7.08554762365507e-09,0.08996842498831055,3.76,0.0,0.9780325363768534,0.9998088870280679,1.6751501337608761e-12,5.055610874244887e-11,2.9774637831116504e-08,1.4878829563974327e-07,2.982647478689498e-08,1.4398488579558203e-07,5.613853792961352e-13,2.101637026354023e-14,4.479902160645805e-09,4.501041306596774e-09,2.8682720909676324e-10,1.714010190487558e-10,5.2885574209374996e-11,1.4565229532564513e-10,1.8063044665628145e-11,4.7850440812654956e-11,6.993685141568785e-14,0.00019107812056330648,1.1869671926691687e-11
7.548125095663389e-09,0.08996842514042745,3.76,0.0,0.9780325246668112,0.9998088844087846,2.1019993122615415e-12,5.97417245834812e-11,3.173968810885881e-08,1.5852150006405145e-07,3.1775579338370446e-08,1.5306642947595043e-07,6.365777985431338e-13,2.2380653381757895e-14,5.062927958493536e-09,5.0884744232837864e-09,3.2351192792338904e-10,2.0661854922676858e-10,6.075131791211781e-11,1.7553650973337618e-10,2.0512806252721652e-11,5.665265748484115e-11,7.464905521522152e-14,0.00019107812010467576,1.3451425823789175e-11
8.010702567671708e-09,0.08996842529257755,3.76,0.0,0.978032512948985,0.99980888174811,2.603926588789342e-12,6.993516116124712e-11,3.371038241767325e-08,1.68258620327309e-07,3.372503442598273e-08,1.6210988078456046e-07,7.16313185105074e-13,2.3741792292898893e-14,5.678947991375758e-09,5.709457914788514e-09,3.6217889535852197e-10,2.462768497002979e-10,6.914181707626063e-11,2.0917804973666612e-10,2.3120555808003177e-11,6.643428430860943e-11,7.937465814746855e-14,0.0001910781195503888,1.5129690658221924e-11
8.473280039680027e-09,0.08996842544476492,3.76,0.0,0.9780325012229062,0.9998088790459816,3.188921746476033e-12,8.118224480122111e-11,3.56872199418939e-08,1.7799990761425687e-07,3.567485927493475e-08,1.71115399498437e-07,8.005606581871295e-13,2.5099793909288952e-14,6.327528907857258e-09,6.3635873528575665e-09,4.0279681310136683e-10,2.906210068135502e-10,7.805097277189907e-11,2.4678232584110896e-10,2.5886863642773234e-11,7.724050376287738e-11,8.41148581493599e-14,0.00019107811908484712,1.690406165492169e-11
8.935857511688346e-09,0.08996842559699351,3.76,0.0,0.9780324894881114,0.9998088763027178,3.865327521174394e-12,9.352800549278289e-11,3.76706936744308e-08,1.877456104456297e-07,3.762507285708542e-08,1.8008314472407826e-07,8.89289495396277e-13,2.6454665129933418e-14,7.0082416387870654e-09,7.050461940185311e-09,4.4533569314284096e-10,3.39893144628676e-10,8.747238779217018e-11,2.885520427795018e-10,2.8812337788547882e-11,8.911567936439433e-11,8.887083843260466e-14,0.00019107811851076033,1.8774135740361745e-11
9.398434983696664e-09,0.08996842574926722,3.76,0.0,0.9780324777441418,0.9998088735182282,4.641833000788032e-12,1.0701668663341917e-10,3.9661290133014573e-08,1.9749597433846856e-07,3.957569389363743e-08,1.89013274900469e-07,9.824691319545408e-13,2.7806412839792504e-14,7.72066135595888e-09,7.769684478869952e-09,4.897668209630899e-10,3.9433245346420736e-10,9.739973487875535e-11,3.346872282087091e-10,3.1897623577782846e-11,1.0210336590177131e-10,9.364376681146687e-14,0.0001910781180373826,2.0739511535067708e-11
9.861012455704983e-09,0.08996842590158989,3.76,0.0,0.9780324659905446,0.9998088706928614,5.527466373813367e-12,1.2169175572144104e-10,4.165948906789764e-08,2.0725124145201917e-07,4.1526740858085683e-08,1.9790594780238207e-07,1.080069159836633e-12,2.915504391034304e-14,8.464367426755486e-09,8.520861335822133e-09,5.360627147074692e-10,4.5417522119492426e-10,1.0782714212417339e-10,3.853852641984715e-10,3.514340318046019e-11,1.1624632066981089e-10,9.843479487869024e-14,0.00019107811743552267,2.2799789345417304e-11
9.999999999999999e-09,0.08996842605396531,3.76,0.0,0.978032462457072,0.9998088698359648,5.8162809087559015e-12,1.2633927767032886e-10,4.226143085324003e-08,2.1018333484801497e-07,4.211304477870129e-08,2.005705749666663e-07,1.1102534631237554e-12,2.955965015238855e-14,8.693873727381206e-09,8.752746801992433e-09,5.50333282977316e-10,4.732464964881905e-10,1.1105703531065592e-10,4.0153885624834594e-10,3.6150103258483654e-11,1.2072777291161767e-10,9.98780296558935e-14,0.00019107811723872666,2.3437308577106722e-11
