Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6)
2.2880196422507936e-05,0.4512776058760176,3.76,0.0,0.6623679162830972,0.9999999629840614,4.413223556092782e-09,3.585768664625316e-10,1.311387512298249e-08,1.098540794814915e-08,1.5352567064332327e-08,3.2944555442689984e-10,1.5020794197393712e-13,9.883615887742776e-18,4.773578425396231e-10,1.5894997762631224e-10,1.2276380978598926e-08,5.249438783449662e-09,2.015368628980573e-12,3.258212962778776e-09,2.990076681620445e-09,1.9502676281869392e-10
2.3297925047974992e-05,0.45127760587108284,3.76,0.0,0.6623679155668022,0.9999999622094755,4.5621537736868396e-09,3.63694497408408e-10,1.3358918555092334e-08,1.1194924992379896e-08,1.5634903447231563e-08,3.2944555672788293e-10,1.5234853115110205e-13,9.970313318995736e-18,4.773603153081599e-10,1.589500167098129e-10,1.2530652516981048e-08,5.354196204921028e-09,2.0153494013238024e-12,3.3274323962198217e-09,3.1022970807884675e-09,1.9519488891863104e-10
2.3715653673442048e-05,0.45127760586614557,3.76,0.0,0.6623679148483804,0.9999999614327748,4.713193288405418e-09,3.688065112118198e-10,1.3603973824542037e-08,1.1404442048543942e-08,1.5917239754842662e-08,3.2944555835534197e-10,1.544653086877675e-13,1.0044777726032784e-17,4.773624289206061e-10,1.5895005475500052e-10,1.278495233503912e-08,5.458953651788486e-09,2.0153434968412656e-12,3.396652162064076e-09,3.2166040190405387e-09,1.9534608814491405e-10
2.4133382298909104e-05,0.45127760586120635,3.76,0.0,0.6623679141278361,0.9999999606539622,4.8663399055833835e-09,3.7391347662319205e-10,1.3849039746471771e-08,1.1613959117205419e-08,1.619957597723152e-08,3.294455594890884e-10,1.565585319390752e-13,1.0115936734317818e-17,4.773642532586581e-10,1.589500919329118e-10,1.303927756274414e-08,5.5637111234347455e-09,2.015349733954452e-12,3.4658722138431277e-09,3.3329975975418066e-09,1.9548205938581951e-10
2.455111092437616e-05,0.4512776058562653,3.76,0.0,0.6623679134051728,0.9999999598730401,5.021591652200745e-09,3.7901590493407113e-10,1.4094115273879007e-08,1.182347621774382e-08,1.6481912106347485e-08,3.294455602615236e-10,1.5862845838830323e-13,1.0189170482370414e-17,4.773658446880006e-10,1.5895012837080211e-10,1.3293625623327196e-08,5.668468619337128e-09,2.015348210323615e-12,3.5350925140526695e-09,3.451477907344529e-09,1.9560433266886935e-10
2.4968839549843215e-05,0.4512776058513224,3.76,0.0,0.6623679126803933,0.9999999590900106,5.178946753929812e-09,3.841142559404501e-10,1.4339199437339438e-08,1.2032993340438612e-08,1.67642481356437e-08,3.2944556077115464e-10,1.606753510895521e-13,1.0260072498517638e-17,4.773672487789199e-10,1.589501641655713e-10,1.3547994202342618e-08,5.773226139041417e-09,2.015348192108507e-12,3.6043130323464434e-09,3.5720450304379225e-09,1.9571428610457088e-10
2.538656817531027e-05,0.45127760584637794,3.76,0.0,0.6623679119535008,0.9999999583048758,5.338403615727195e-09,3.8920894297158284e-10,1.4584291373488283e-08,1.2242510485130736e-08,1.704658405980592e-08,3.2944556109044305e-10,1.626994649352876e-13,1.0330323665066472e-17,4.773685022491565e-10,1.589501993889754e-10,1.3802381221409247e-08,5.877983682146663e-09,2.015349437267401e-12,3.6735337442459023e-09,3.6946990406245403e-09,1.9581316035918008e-10
2.5804296800777327e-05,0.4512776058414324,3.76,0.0,0.6623679112244977,0.9999999575176376,5.499960804288144e-09,3.943003374422682e-10,1.482939030822135e-08,1.2452027653812377e-08,1.7328919874528934e-08,3.294455612718194e-10,1.647010532578099e-13,1.0400114917791761e-17,4.773696345699438e-10,1.5895023409424637e-10,1.4056784814719814e-08,5.9827412482935206e-09,2.0153495941043207e-12,3.74275463007576e-09,3.819440004319719e-09,1.9590207180166613e-10
2.6639754051711442e-05,0.45127760583153725,3.76,0.0,0.662367909760169,0.9999999559368572,5.829371110612494e-09,4.044745576160142e-10,1.5319606431712594e-08,1.2871062057979716e-08,1.789359116201766e-08,3.2944556136921103e-10,1.6863765445768163e-13,1.0537004819027775e-17,4.773716279217271e-10,1.589503021061671e-10,1.4565635154753769e-08,6.1922564484074755e-09,2.0153505020754977e-12,3.8811968618736955e-09,4.0751830267265874e-09,1.9605394551350523e-10
2.7475211302645557e-05,0.4512776058216384,3.76,0.0,0.6623679082874231,0.9999999543476802,6.167168865562892e-09,4.1463919879124183e-10,1.580984303047724e-08,1.3290096550199166e-08,1.8458261977380716e-08,3.2944556125094943e-10,1.7248712668263035e-13,1.0670910793503511e-17,4.773733660933728e-10,1.5895036841029798e-10,1.5074533779533925e-08,6.401771737013272e-09,2.0153512862180884e-12,4.019639635617308e-09,4.3392745074590224e-09,1.9617678616538826e-10
2.8310668553579673e-05,0.4512776058117361,3.76,0.0,0.6623679068062726,0.9999999527501154,6.513346978686612e-09,4.2479609851098284e-10,1.6300096255090435e-08,1.3709131128142925e-08,1.90229323068824e-08,3.2944556101134127e-10,1.7625139835968932e-13,1.0801855669078916e-17,4.773749360873945e-10,1.5895043312787449e-10,1.558347148787061e-08,6.61128711196566e-09,2.015352127821738e-12,4.158082892480297e-09,4.611714777798925e-09,1.9627614226436757e-10
2.9146125804513788e-05,0.4512776058018315,3.76,0.0,0.6623679053167281,0.9999999511441707,6.867899719428414e-09,4.3494674207127875e-10,1.6790362992225088e-08,1.4128165789879987e-08,1.9587602140961323e-08,3.2944556070472635e-10,1.7993235520037409e-13,1.0929902198528091e-17,4.773763949047369e-10,1.589504963421268e-10,1.6092440848737056e-08,6.820802571240038e-09,2.015352932045157e-12,4.296526593513951e-09,4.892504106792874e-09,1.963565044913902e-10
2.9981583055447903e-05,0.4512776057919246,3.76,0.0,0.6623679038187976,0.9999999495298512,7.23082244559399e-09,4.450923328878608e-10,1.7280640717875648e-08,1.4547200533450481e-08,2.015227147267711e-08,3.294455603649395e-10,1.8353184120136046e-13,1.1055114703479742e-17,4.773777807152105e-10,1.5895055811644878e-10,1.660143584496311e-08,7.030318112893867e-09,2.0153537149582083e-12,4.434970712252992e-09,5.181642713651986e-09,1.9642151478500977e-10
3.081704030638202e-05,0.45127760578201614,3.76,0.0,0.6623679023124878,0.9999999479071618,7.60211140077194e-09,4.5523384497807326e-10,1.7770927388014256e-08,1.4966235356975847e-08,2.071694029690397e-08,3.2944556001079456e-10,1.8705165956276234e-13,1.1177555867798528e-17,4.773791186619079e-10,1.5895061849952743e-10,1.711045160882171e-08,7.239833735055135e-09,2.015354481862037e-12,4.57341523087619e-09,5.479130777011425e-09,1.9647412336763205e-10
3.165249755731613e-05,0.45127760577210624,3.76,0.0,0.6623679007978043,0.9999999462761063,7.981763565054675e-09,4.6537206162951297e-10,1.826122135785194e-08,1.5385270258646025e-08,2.1281608609830296e-08,3.2944555965030263e-10,1.9049357350021315e-13,1.1297287023632842e-17,4.773804244622267e-10,1.5895067752928886e-10,1.7619484227554014e-08,7.449349435913376e-09,2.015355231102375e-12,4.711860137823742e-09,5.78496844175626e-09,1.965167047362812e-10
3.248795480825024e-05,0.4512776057621952,3.76,0.0,0.6623678992747514,0.9999999446366881,8.36977649006044e-09,4.755076181334754e-10,1.8751521292586714e-08,1.5804305236697238e-08,2.1846276408426725e-08,3.29445559286622e-10,1.9385930727323042e-13,1.1414368186520675e-17,4.773817082344335e-10,1.5895073523846185e-10,1.8128530528523448e-08,7.65886521370714e-09,2.0153559637641595e-12,4.850305425264305e-09,6.099155826565857e-09,1.9655118591479686e-10
3.370963615438116e-05,0.45127760574770115,3.76,0.0,0.6623678970325455,0.9999999422243308,8.952211973586926e-09,4.903250002701009e-10,1.9468490863238312e-08,1.6417056310903925e-08,2.2671983932848053e-08,3.294455587519147e-10,1.9864733609641412e-13,1.1580925586096509e-17,4.773835585787625e-10,1.589508173116082e-10,1.8872923618695084e-08,7.965238316465141e-09,2.015357006905486e-12,5.052753352127829e-09,6.5736212434372515e-09,1.9659018541863736e-10
3.4931317500512075e-05,0.4512776057332054,3.76,0.0,0.6623678947724592,0.9999999397941022,9.552516274387649e-09,5.051390179559716e-10,2.0185468301019018e-08,1.7029807539531925e-08,2.3497690345344263e-08,3.2944555821745727e-10,2.0328119652094645e-13,1.1742119928289978e-17,4.773853879243344e-10,1.5895089671828738e-10,1.9617334362095633e-08,8.271611574835463e-09,2.0153580133830125e-12,5.255202069554904e-09,7.0659412606316636e-09,1.9661891787791142e-10
3.615299884664299e-05,0.4512776057187087,3.76,0.0,0.6623678924944993,0.9999999373460063,1.0170685908027802e-08,5.199505775781676e-10,2.0902451696512498e-08,1.764255891751516e-08,2.4323395639952535e-08,3.294455576857546e-10,2.0776585255128117e-13,1.1898124252129848e-17,4.773872029967182e-10,1.5895097354658217e-10,2.0361758231659266e-08,8.577984983759445e-09,2.0153589867418848e-12,5.4576515698061116e-09,7.576116057745072e-09,1.9664013625721722e-10
3.737468019277391e-05,0.45127760570421144,3.76,0.0,0.6623678901986699,0.9999999348800467,1.0806718313630143e-08,5.347603463929995e-10,2.1619439641989158e-08,1.82553104399481e-08,2.5149099811152765e-08,3.2944555715682173e-10,2.1210610843877401e-13,1.2049105598728823e-17,4.773890074779929e-10,1.5895104787949487e-10,2.110619189323116e-08,8.884358538345781e-09,2.0153599373200983e-12,5.660101847260171e-09,8.104145771883614e-09,1.9665586788957613e-10
3.8596361538904826e-05,0.45127760568971365,3.76,0.0,0.6623678878849746,0.9999999323962255,1.1460611650161105e-08,5.495688052664845e-10,2.2336431120828562e-08,1.886806210210798e-08,2.5974802853765128e-08,3.29445556629189e-10,2.163066135483759e-13,1.2195224889116848e-17,4.773908027416623e-10,1.5895111979596782e-10,2.185063294247392e-08,9.190732233863582e-09,2.0153608531100013e-12,5.862552897924481e-09,8.650030506996432e-09,1.966675744856975e-10
3.981804288503574e-05,0.4512776056752154,3.76,0.0,0.662367885553416,0.9999999298945444,1.213236455497452e-08,5.64376311192592e-10,2.3053425376492987e-08,1.9480813899422144e-08,2.6800504762699512e-08,3.294455561022298e-10,2.2037186776508822e-13,1.2336639359449404e-17,4.773925896545871e-10,1.5895118937314682e-10,2.2595079592517854e-08,9.497106065732408e-09,2.015361722452317e-12,6.065004718239414e-09,9.213770344934048e-09,1.9667634140497428e-10
4.103972423116666e-05,0.45127760566071695,3.76,0.0,0.6623678832039955,0.9999999273750048,1.2821976053560604e-08,5.791831206582585e-10,2.377042186346272e-08,2.009356582741496e-08,2.762620553292529e-08,3.294455555764873e-10,2.2430622589551896e-13,1.2473501829595284e-17,4.773943687903942e-10,1.589512566867626e-10,2.3339530557461097e-08,9.803480029517155e-09,2.0153625819967083e-12,6.26745730493418e-09,9.795365349585456e-09,1.9668294859116438e-10
4.226140557729758e-05,0.45127760564621827,3.76,0.0,0.6623678808367147,0.9999999248376075,1.3529445418270591e-08,5.939894262190086e-10,2.448742017059741e-08,2.0706317881783816e-08,2.8451905159415702e-08,3.2944555505269883e-10,2.281139027764892e-13,1.2605956555425163e-17,4.773961408298987e-10,1.5895132181030984e-10,2.4083984869975156e-08,1.0109854120924725e-08,2.0153634373748792e-12,6.4699106547595235e-09,1.0394815573352283e-08,1.9668798158408018e-10
4.3483086923428494e-05,0.45127760563171954,3.76,0.0,0.6623678784515744,0.9999999222823529,1.4254772138583775e-08,6.087953641939142e-10,2.520442000499232e-08,2.1319070058449167e-08,2.9277603637198582e-08,3.294455545309504e-10,2.317989772519891e-13,1.273414405895332e-17,4.773979061917306e-10,1.589513848143261e-10,2.4828441843162772e-08,1.041622833580164e-08,2.0153642107887495e-12,6.672364764729718e-09,1.1012121058515486e-08,1.9669185507112633e-10
4.470476826955941e-05,0.45127760561722075,3.76,0.0,0.6623678760485753,0.999999919709242,1.499795583026001e-08,6.236010381845215e-10,2.592142114242643e-08,2.193182235334697e-08,3.0103300961337044e-08,3.294455540108916e-10,2.3536539710576396e-13,1.2858207653008866e-17,4.773996651696134e-10,1.589514457666776e-10,2.5572900953330832e-08,1.0722602670128576e-08,2.015364943065489e-12,6.874819632028442e-09,1.1647281841400529e-08,1.9669488432394613e-10
4.592644961569033e-05,0.4512776056027217,3.76,0.0,0.6623678736277181,0.9999999171182747,1.5758996231359513e-08,6.384065201051716e-10,2.6638423425209047e-08,2.2544574762440324e-08,3.092899712693132e-08,3.2944555349231044e-10,2.388169826845408e-13,1.2978279339186704e-17,4.774014179130689e-10,1.5895150473315943e-10,2.631736183486064e-08,1.1028977120015592e-08,2.015365777299572e-12,7.077275254018774e-09,1.2300297952562985e-08,1.9669728833998875e-10
4.7148130961821245e-05,0.4512776055882227,3.76,0.0,0.6623678711890031,0.9999999145094516,1.653789314008134e-08,6.532118662764639e-10,2.7355426728844745e-08,2.315732728213413e-08,3.175469212908982e-08,3.2944555297532597e-10,2.4215743169972456e-13,1.3094475371915496e-17,4.774031646353822e-10,1.5895156177775773e-10,2.7061824199929294e-08,1.1335351681696883e-08,2.0153665389060008e-12,7.279731628102475e-09,1.2971169419639293e-08,1.9669923867589586e-10
4.836981230795216e-05,0.4512776055737239,3.76,0.0,0.6623678687324304,0.9999999118827726,1.7334646425181107e-08,6.680171147286192e-10,2.80724309673813e-08,2.3770079908971195e-08,3.2580385962934945e-08,3.294455524601321e-10,2.4539032239039074e-13,1.3206930111298092e-17,4.774049055643101e-10,1.5895161696246244e-10,2.7806287851965564e-08,1.1641726351528018e-08,2.0153670367679924e-12,7.48218875175062e-09,1.3659896266872606e-08,1.967008512709385e-10
5.0813175000213996e-05,0.45127760554472585,3.76,0.0,0.6623678637657129,0.9999999065758478,1.8981721722436655e-08,6.976274386570666e-10,2.9506441971112697e-08,2.499558546890823e-08,3.423177010625889e-08,3.2944555143497717e-10,2.5154717792020147e-13,1.3421118003907674e-17,4.774083709162179e-10,1.5895172198955933e-10,2.9295218390504243e-08,1.2254476001637462e-08,2.0153683902716326e-12,7.887105238022063e-09,1.5090916192376405e-08,1.967034298696127e-10
5.325653769247583e-05,0.45127760551572815,3.76,0.0,0.6623678587275669,0.9999999011975013,2.070022174317638e-08,7.272376221369765e-10,3.094045611534381e-08,2.622109141566788e-08,3.5883149518268175e-08,3.294455504167714e-10,2.5731370525955084e-13,1.3621706510209131e-17,4.774118154748834e-10,1.5895182026620246e-10,3.0784152747938796e-08,1.2867226043704378e-08,2.015369750815405e-12,8.292024694443597e-09,1.6593357888910173e-08,1.9670542264789908e-10
5.5699900384737664e-05,0.45127760548673046,3.76,0.0,0.6623678536179926,0.999999895747733,2.2490146253279188e-08,7.568477573513063e-10,3.237447316053646e-08,2.7446597724130787e-08,3.753452416053918e-08,3.2944554940540796e-10,2.6271472904678016e-13,1.3809587663900108e-17,4.774152405530192e-10,1.5895191222110778e-10,3.2273090413134506e-08,1.3479976452443626e-08,2.0153709216198095e-12,8.696947103633132e-09,1.8167221507727213e-08,1.9670711238115728e-10
5.81432630769995e-05,0.45127760545773277,3.76,0.0,0.6623678484369906,0.9999998902265436,2.4351495179084662e-08,7.864578945700845e-10,3.380849295661378e-08,2.8672104370457642e-08,3.9185893994876917e-08,3.2944554840086886e-10,2.677735105298608e-13,1.3985563513358607e-17,4.774186473757044e-10,1.5895199825607227e-10,3.37620310857794e-08,1.409272720416038e-08,2.0153720161586684e-12,9.101872449299414e-09,1.981250719046272e-08,1.9670865434063595e-10
6.058662576926133e-05,0.4512776054287352,3.76,0.0,0.6623678431845608,0.9999998846339329,2.6284268552278543e-08,8.160680564133936e-10,3.5242515413408e-08,2.9897611332471045e-08,4.08372589833068e-08,3.2944554740317655e-10,2.725117821658796e-13,1.4150390032996036e-17,4.77422037107765e-10,1.589520787465212e-10,3.5250974605278555e-08,1.4705478276714967e-08,2.015373041146675e-12,9.506800716201068e-09,2.152921507165646e-08,1.967101196428714e-10
6.302998846152316e-05,0.451277605399738,3.76,0.0,0.6623678378607034,0.9999998789699006,2.828846645462253e-08,8.456782521725474e-10,3.667654047036637e-08,3.1123118589435165e-08,4.24886190880596e-08,3.294455464123464e-10,2.7694986236262993e-13,1.430477402737288e-17,4.774254108478286e-10,1.5895215404344758e-10,3.6739920879275426e-08,1.5318229649406266e-08,2.0153740003023685e-12,9.911731890074754e-09,2.331734528139448e-08,1.9671153879680898e-10
6.791671384604683e-05,0.45127760534174355,3.76,0.0,0.6623678269987054,0.9999998674275724,3.251113626281085e-08,9.048987572333001e-10,3.954459820555788e-08,3.357413391383607e-08,4.579132449669146e-08,3.2944554445127246e-10,2.849983025944976e-13,1.4584748759677317e-17,4.774321142821174e-10,1.5895229031520864e-10,3.97178214587384e-08,1.6543733220959817e-08,2.0153757373889096e-12,1.0721602907554564e-08,2.7107873189294406e-08,1.9671428307050108e-10
7.28034392305705e-05,0.45127760528374955,3.76,0.0,0.6623678158509966,0.9999998555995587,3.701950543280815e-08,9.641194321082424e-10,4.2412665813957376e-08,3.602515020159193e-08,4.909400992205294e-08,3.2944554251764907e-10,2.9205796478884415e-13,1.483032764057043e-17,4.774387651665972e-10,1.5895240947473864e-10,4.26957323748846e-08,1.7769237777031218e-08,2.015377258010841e-12,1.1531485403961469e-08,3.1184091908646126e-08,1.96716971844671e-10
8.257688999961782e-05,0.45127760516776366,3.76,0.0,0.662367792698444,0.9999998310864736,4.689334538276991e-08,1.0825612929890014e-09,4.8148829564376026e-08,4.0927185206753386e-08,5.569931964362122e-08,3.2944553873272877e-10,3.036614891554004e-13,1.523397022616303e-17,4.774519334822769e-10,1.5895260423956966e-10,4.8651583995925445e-08,2.0220249383403265e-08,2.015379748566628e-12,1.3151284516284613e-08,4.0193605561955954e-08,1.9672224856617339e-10
9.137299569176041e-05,0.45127760506337816,3.76,0.0,0.6623677708840116,0.9999998080476494,5.67569019180852e-08,1.189159550708589e-09,5.331140805367289e-08,4.533901891010986e-08,6.164402710091467e-08,3.2944553542015683e-10,3.117952334792407e-13,1.551691229290073e-17,4.774636628430831e-10,1.5895273952504004e-10,5.401188282921478e-08,2.242616210294946e-08,2.0153814846452772e-12,1.4609142219779587e-08,4.927923979314928e-08,1.9672696273055766e-10
9.999999999999998e-05,0.4512776049589943,3.76,0.0,0.6623677485897659,0.9999997845526319,6.732999249807442e-08,1.2937090125809431e-09,5.8374765502881846e-08,4.966603853914381e-08,6.747438279270786e-08,3.294455322576398e-10,3.1811096670939127e-13,1.5736612625528512e-17,4.774750792348542e-10,1.5895284340537793e-10,5.926916060729937e-08,2.4589668709800637e-08,2.015382823794353e-12,1.6039008332965447e-08,5.908933710509652e-08,1.9673155123447941e-10
0.000100169101383903,0.4512776049589943,3.76,0.0,0.6623677481438692,0.9999997840831992,6.754613782956618e-08,1.2957583335468993e-09,5.8474014672442605e-08,4.975085420485029e-08,6.758866526459769e-08,3.2944553219650473e-10,3.1822128785477543e-13,1.5740450278132837e-17,4.774753023058999e-10,1.5895284520779168e-10,5.9372210897363736e-08,2.4632076486632395e-08,2.0153828470959036e-12,1.6067036059457636e-08,5.929052644031845e-08,1.9673164081015506e-10
