Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42),OO[C](F)F(619),FC1(F)OO1(411),CF2O2(152),CHF3(41)
4.669851561028675e-10,0.10548536695435554,3.76,0.0,0.765265942455039,0.9996285718777801,7.78467708829052e-16,3.8186966414988163e-13,7.107157271627952e-09,5.250243825524072e-08,7.110040787644482e-09,5.238070022896201e-08,6.299065862888953e-15,6.390852594602001e-15,1.2115715521690466e-10,1.210964745114044e-10,2.8279741033988282e-12,3.9186950011641173e-13,3.611986015232539e-13,7.63747890212018e-11,3.2777343166634315e-13,3.363509145051171e-13,1.9396808566839463e-14,0.00037142088721434747,2.0631336614597008e-13,2.1101330766496356e-19,4.0594015976328624e-18,4.039814418183484e-22,7.610639281961812e-11,8.493771540070388e-17,8.264896041756069e-17,2.4309730870039244e-17,3.480386925156777e-20
4.745390607523386e-10,0.10548536697059156,3.76,0.0,0.7652659414895155,0.9996284402656442,8.201844982136696e-16,3.9629131781805666e-13,7.222073160354452e-09,5.335171384699483e-08,7.225044847814372e-09,5.322600775526542e-08,6.540602118002866e-15,6.526024451408233e-15,1.2509944777434816e-10,1.2503613641791613e-10,2.918970962247478e-12,4.11171130286e-13,3.784984975198757e-13,7.761908014468777e-11,3.392751389048299e-13,3.486796804789614e-13,1.9816995117713268e-14,0.0003715523802730547,2.1303643996904185e-13,2.2008155842663196e-19,4.259513640179892e-18,4.2389184514618225e-22,7.733747252695059e-11,8.767296193722338e-17,8.564415022907492e-17,2.4764521219629604e-17,3.7104592481578133e-20
4.896468700512808e-10,0.1054853670030635,3.76,0.0,0.7652659395584671,0.9996282095811477,9.083445669892952e-16,4.261141487759841e-13,7.451901611458813e-09,5.5050265314753296e-08,7.45505298668843e-09,5.491643234373283e-08,7.0382473847506466e-15,6.796835543891148e-15,1.3317248517371537e-10,1.331037038352092e-10,3.1051683533352056e-12,4.51652756392079e-13,4.1468816536128405e-13,8.010894644499265e-11,3.6293679119618915e-13,3.7412871960452837e-13,2.0659363873901845e-14,0.00037178282641955814,2.2680543846453032e-13,2.3897351563459945e-19,4.679244678973421e-18,4.656531715505905e-22,7.979963102679202e-11,9.326991347419518e-17,9.179727986771854e-17,2.567478148145215e-17,4.204604389968009e-20
5.032438984203289e-10,0.10548536703228824,3.76,0.0,0.7652659378205214,0.999628034179106,9.932698961952766e-16,4.540874081878477e-13,7.658743489739602e-09,5.657896197569091e-08,7.662060341181541e-09,5.643759737018138e-08,7.502763440514196e-15,7.041045386748918e-15,1.4065297852772024e-10,1.4057903250401356e-10,3.2775284292624407e-12,4.902814000879963e-13,4.491092587422169e-13,8.235132675986086e-11,3.8498765743759954e-13,3.9794640055613434e-13,2.1419571689265518e-14,0.0003719580137232273,2.3956554255562103e-13,2.568556679709539e-19,5.0798025506131786e-18,5.05506465434845e-22,8.201557263395994e-11,9.845103878519567e-17,9.752061633459169e-17,2.649478010663905e-17,4.690075732536028e-20
5.168409267893769e-10,0.10548536706151292,3.76,0.0,0.7652659360825743,0.9996278846314764,1.0836992713244077e-15,4.831514898833428e-13,7.865581907000193e-09,5.810765897664896e-08,7.869067731938402e-09,5.795855674863127e-08,7.98306111257518e-15,7.2856570798978e-15,1.4833684451915521e-10,1.4825750064581518e-10,3.4544084547879002e-12,5.310491763184999e-13,4.853248860997172e-13,8.459516942317705e-11,4.077596284069911e-13,4.226419494019833e-13,2.2181545876281662e-14,0.0003721073464032278,2.526742341504856e-13,2.755910108498552e-19,5.50258145319593e-18,5.475702718474214e-22,8.423151325354799e-11,1.0376813704735925e-16,1.034196896331226e-16,2.7315493639085605e-17,5.216387832629882e-20
5.304379551584249e-10,0.10548536709073753,3.76,0.0,0.7652659343446252,0.9996277571212704,1.1798448778057997e-15,5.133234690465043e-13,8.072416930712586e-09,5.963635633534369e-08,8.076075166088933e-09,5.947931050676074e-08,8.479158660494446e-15,7.530625364658642e-15,1.562240022172431e-10,1.561390233171857e-10,3.6357980721912174e-12,5.740134239931384e-13,5.233746704771272e-13,8.684051365100735e-11,4.3125795936450177e-13,4.482273203012626e-13,2.2945112693911757e-14,0.00037223464144846383,2.6613146575079894e-13,2.9519890967039927e-19,5.9481802119435816e-18,5.919041632274892e-22,8.644745288577843e-11,1.0922089667011766e-16,1.0949447999125014e-16,2.813691502414863e-17,5.78576502085688e-20
5.440349835274729e-10,0.10548536711996213,3.76,0.0,0.7652659326066741,0.9996276483958287,1.2819221949595943e-15,5.446204025684761e-13,8.279248627977519e-09,6.116505406987624e-08,8.283082650030278e-09,6.099985867225819e-08,8.991071911638904e-15,7.775909849630766e-15,1.6431437068287366e-10,1.6422351558602877e-10,3.821686948572751e-12,6.192314580422952e-13,5.632978260513701e-13,8.90873986438083e-11,4.55487877023774e-13,4.747144612202649e-13,2.3710115419615615e-14,0.00037234315151803864,2.799371898388848e-13,3.156987291184208e-19,6.417197570460277e-18,6.385677052289611e-22,8.866339153087328e-11,1.1480900680955885e-16,1.157449663349014e-16,2.895903865181613e-17,6.400490159492185e-20
5.57632011896521e-10,0.1054853671491867,3.76,0.0,0.7652659308687212,0.9996275556830587,1.3901499924693647e-15,5.770593290804235e-13,8.486077065629142e-09,6.269375219872861e-08,8.490090189535428e-09,6.252020127282088e-08,9.518814523516697e-15,8.021474485893539e-15,1.7260786897198548e-10,1.7251089253328945e-10,4.012064775824041e-12,6.667605694206237e-13,6.051331621099452e-13,9.133586358642539e-11,4.804545812513922e-13,5.021153139359566e-13,2.4476412680793003e-14,0.00037243564870440314,2.9409135888040546e-13,3.371098331905081e-19,6.9102321907013755e-18,6.876204567582044e-22,9.087932918905395e-11,1.2053215736753792e-16,1.2217112656090967e-16,2.97818600533864e-17,7.062904608707331e-20
5.71229040265569e-10,0.1054853671784112,3.76,0.0,0.7652659291307663,0.9996274766201151,1.5047503268609793e-15,6.10657268986568e-13,8.69290231032356e-09,6.422245074075987e-08,8.697097789845736e-09,6.404033833615347e-08,1.0062398217636147e-14,8.267287099178422e-15,1.8110441613862385e-10,1.8100106925450418e-10,4.2069212705975315e-12,7.166580251109456e-13,6.489190869891731e-13,9.358594764809251e-11,5.061632466012802e-13,5.304418140395106e-13,2.5243876951137742e-14,0.00037251449585319705,3.0859392532680414e-13,3.5945158521825065e-19,7.427882652946918e-18,7.391219700121086e-22,9.309526586054149e-11,1.2639003899076729e-16,1.2877293775339488e-16,3.06053756611465e-17,7.775408192881473e-20
5.84826068634617e-10,0.10548536720763564,3.76,0.0,0.7652659273928092,0.9996274091926265,1.625948537987807e-15,6.454312244973351e-13,8.899724428613759e-09,6.575114971520209e-08,8.904105455749717e-09,6.556026988996695e-08,1.0621832988325221e-14,8.513318972135598e-15,1.8980393123770938e-10,1.896939608612086e-10,4.406246174275524e-12,7.689810681285694e-13,6.946936119748818e-13,9.583768998243168e-11,5.326190237026126e-13,5.59705890939833e-13,2.6012393193349757e-14,0.00037258170733571374,3.2344484161752864e-13,3.8274334789270215e-19,7.970747455779066e-18,7.931317905164847e-22,9.531120154555643e-11,1.3238234306988396e-16,1.3555037635436813e-16,3.1429582619046803e-17,8.540459166993468e-20
5.98423097003665e-10,0.10548536723686008,3.76,0.0,0.7652659256548501,0.9996273516833737,1.7539732455224002e-15,6.813981796625596e-13,9.106543487012295e-09,6.727984914165658e-08,9.111113191649636e-09,6.707999596197733e-08,1.1197127288281333e-14,8.759544473153193e-15,1.9870633332752912e-10,1.9858948248220515e-10,4.6100292529381664e-12,8.237869175259915e-13,7.424943551649883e-13,9.809112972745377e-11,5.598270405103749e-13,5.899194678670391e-13,2.678185763904661e-14,0.0003726390003708701,3.3864406018203644e-13,4.0700448328906255e-19,8.539425016063272e-18,8.497094571647995e-22,9.752713624431891e-11,1.3850876173848664e-16,1.425034182956209e-16,3.2254478636490824e-17,9.360574183097064e-20
6.120201253727131e-10,0.10548536726608448,3.76,0.0,0.7652659239168886,0.9996273026285997,1.889056345454594e-15,7.185751004047244e-13,9.313359552044159e-09,6.880854904009014e-08,9.31812100161814e-09,6.859951657990493e-08,1.178828819409297e-14,9.005940725244194e-15,2.078115414719867e-10,2.0768754926470939e-10,4.818260297330498e-12,8.811327683979421e-13,7.923585452948804e-13,1.0034630600555901e-10,5.87792403436021e-13,6.210944618758928e-13,2.755217668842676e-14,0.00037268783871635463,3.5419153344161236e-13,4.3225435289156515e-19,9.134513668932735e-18,9.089145022572251e-22,9.97430699570485e-11,1.4476898787214535e-16,1.4963203910297838e-16,3.308006187288244e-17,1.0238328256878179e-19
6.256171537417611e-10,0.10548536729530884,3.76,0.0,0.7652659221789249,0.9996272607806626,2.0314330065960165e-15,7.569789345521914e-13,9.520172690291407e-09,7.033724943083103e-08,9.525128889446728e-09,7.011883177147328e-08,1.2395321554106697e-14,9.252487310251275e-15,2.171194747426301e-10,2.1698807637538197e-10,5.030929122828398e-12,9.410757918867366e-13,8.443230255259568e-13,1.0260325792353855e-10,6.165201983710493e-13,6.53242783849183e-13,2.8323265916851102e-14,0.00037272947001363666,3.7008721381100473e-13,4.585123176185642e-19,9.756611667775812e-18,9.708064515399925e-22,1.0195900268396442e-10,1.51162715087379e-16,1.5693621397999904e-16,3.390633084502934e-17,1.1176354734294624e-19
6.392141821108091e-10,0.10548536732453315,3.76,0.0,0.765265920440959,0.9996272250760727,2.1813416670909947e-15,7.966266118724024e-13,9.726982968430886e-09,7.186595033456557e-08,9.732136858687174e-09,7.163794156440846e-08,1.3018232120619936e-14,9.49916600440745e-15,2.2663005222047897e-10,2.2649097900125508e-10,5.248025569403441e-12,1.003673135187897e-12,8.984242571977571e-13,1.0486202457257591e-10,6.460154916144395e-13,6.863763385010372e-13,2.909504917739742e-14,0.0003727649577521963,3.863310536998996e-13,4.857977378478158e-19,1.0406317184226067e-17,1.0354448242450441e-21,1.0417493442528538e-10,1.576896377405978e-16,1.6441591787534464e-16,3.4733284352693016e-17,1.2177345258298297e-19
6.528112104798571e-10,0.10548536735375744,3.76,0.0,0.7652659187029905,0.9996271946082483,2.3390240309338657e-15,8.375350441050314e-13,9.933790453265858e-09,7.339465177233406e-08,9.939144912686888e-09,7.315684598643822e-08,1.3657023667872109e-14,9.745960542306045e-15,2.363431929976654e-10,2.3619617235056163e-10,5.469539501586669e-12,1.0689819215560275e-12,9.54698323543882e-13,1.0712264502824918e-10,6.762833307122081e-13,7.205070243801612e-13,2.986745779112826e-14,0.0003727952085142709,4.029230055142384e-13,5.141299734419463e-19,1.1084228308154742e-17,1.1028891331299743e-21,1.0639086518122958e-10,1.6434945092701446e-16,1.7207112553614944e-16,3.556092141969023e-17,1.3244049735640337e-19
6.664082388489052e-10,0.1054853673829817,3.76,0.0,0.7652659169650196,0.9996271686043517,2.5047250644926832e-15,8.797211249950797e-13,1.0140595211752367e-08,7.492335376552744e-08,1.014615305461895e-08,7.467554506529149e-08,1.431169909726546e-14,9.992856406416608e-15,2.4625881617890575e-10,2.461035716534738e-10,5.69546080843132e-12,1.1370592503109076e-12,1.0131809333719885e-12,1.0938515835053312e-10,7.073287452171647e-13,7.556467338730096e-13,3.064042981699512e-14,0.0003728209951370537,4.1986302165739583e-13,5.435283837741066e-19,1.1790943047665342e-17,1.1731988845182506e-21,1.0860679495201474e-10,1.711418504795253e-16,1.7990181154986207e-16,3.6389241247791e-17,1.4379276303759581e-19
6.800052672179532e-10,0.10548536741220592,3.76,0.0,0.7652659152270462,0.999627146405588,2.678692993039313e-15,9.23201730325899e-13,1.0347397311021178e-08,7.64520563358834e-08,1.0353161287507652e-08,7.619403882869775e-08,1.4982260531210423e-14,1.0239840639356237e-14,2.5637684088281893e-10,2.5621309216276147e-10,5.925779403474557e-12,1.2079621968437824e-12,1.0739074247081861e-12,1.1164960358380176e-10,7.391567473767665e-13,7.918073532068853e-13,3.141390939348624e-14,0.00037284297641611004,4.371510545312293e-13,5.74012327753802e-19,1.2527059329090181e-17,1.2464335783397037e-21,1.1082272373785821e-10,1.7806653296755804e-16,1.879079503772062e-16,3.721824318046589e-17,1.5585891297754558e-19
6.936022955870012e-10,0.1054853674414301,3.76,0.0,0.7652659134890704,0.9996271274503966,2.8611792972858903e-15,9.67993717952139e-13,1.0554196818395954e-08,7.798075950548297e-08,1.0560169614250316e-08,7.77123273043865e-08,1.566870939689724e-14,1.0486901676312297e-14,2.6669718624310837e-10,2.6652464915437694e-10,6.160485224698286e-12,1.2817478126238323e-12,1.1369127684061952e-12,1.1391601975683132e-10,7.717723327565078e-13,8.290007624529709e-13,3.2187846144585635e-14,0.00037286171391155226,4.54787056537014e-13,6.056011638528914e-19,1.3293174996988603e-17,1.3226527081712819e-21,1.1303865153897672e-10,1.851231956958942e-16,1.9608951637850814e-16,3.804792667397937e-17,1.6866819217439132e-19
7.071993239560493e-10,0.10548536747065428,3.76,0.0,0.7652659117510917,0.9996271112601002,3.0524387099276325e-15,1.0141139278326144e-12,1.0760993801408329e-08,7.950946329674676e-08,1.0767178037635884e-08,7.923041052008684e-08,1.6371046501105287e-14,1.0734029195393055e-14,2.7721977140962036e-10,2.7703815792797557e-10,6.399568234489108e-12,1.3584731252047938e-12,1.2022315717216097e-12,1.1618444588280306e-10,8.051804808052966e-13,8.672388355292957e-13,3.296219464359911e-14,0.00037287768630072944,4.727709800762746e-13,6.383142501317541e-19,1.4089887814146698e-17,1.4019157612780532e-21,1.1525457835558663e-10,1.9231153670346662e-16,2.0444648383484896e-16,3.8878291274207345e-17,1.8225042694482106e-19
7.207963523250973e-10,0.10548536749987841,3.76,0.0,0.7652659100131105,0.9996270974266593,3.2527292121919763e-15,1.0615791820630864e-12,1.0967788327810273e-08,8.103816773243161e-08,1.097418656036083e-08,8.074828850352709e-08,1.7089272096992472e-14,1.0981213984020925e-14,2.8794451554929047e-10,2.877535338073767e-10,6.643018419597469e-12,1.4381951382317215e-12,1.2698980818515816e-12,1.184549209593066e-10,8.393861553683765e-13,9.06533440203643e-13,3.3736913929293555e-14,0.00037289130162359684,4.911027775515239e-13,6.721709442656147e-19,1.4917795461578426e-17,1.4842822186544576e-21,1.1747050418790379e-10,1.9963125476212952e-16,2.129788269649465e-16,3.970933659817368e-17,1.9663602459630928e-19
7.343933806941453e-10,0.10548536752910254,3.76,0.0,0.7652659082751264,0.9996270856022405,3.4623120303940475e-15,1.110406284908957e-12,1.1174580465584121e-08,8.256687283562699e-08,1.118119518504266e-08,8.226596128243436e-08,1.7823385943697835e-14,1.1228447819702185e-14,2.9887133784699036e-10,2.9867069214097135e-10,6.890825791096095e-12,1.5209708314478709e-12,1.339946189440228e-12,1.2072748396834315e-10,8.743943051527616e-13,9.468964380963977e-13,3.4511967069386995e-14,0.0003729029077131768,5.097824013669177e-13,7.07190603571026e-19,1.5777495538527858e-17,1.5698115550657914e-21,1.1968642903614348e-10,2.0708204937540849e-16,2.2168651993850368e-16,4.0541062319488325e-17,2.1185597310019792e-19
7.479904090631933e-10,0.10548536755832663,3.76,0.0,0.7652659065371394,0.9996270754903367,3.6814516324984175e-15,1.1606120228378763e-12,1.1381370282950641e-08,8.409557862975153e-08,1.1388203914231447e-08,8.378342888453428e-08,1.8573387359523395e-14,1.1475723363640007e-14,3.1000015750628377e-10,3.097895483020827e-10,7.1429803843377226e-12,1.6068571607016898e-12,1.4124094320500788e-12,1.2300217387632933e-10,9.10209864149789e-13,9.883396846833398e-13,3.528732076679314e-14,0.0003729128010766065,5.288098039288343e-13,7.433925850325007e-19,1.666958556247256e-17,1.6585632390899252e-21,1.2190235290052064e-10,2.1466362077723202e-16,2.3056953688675526e-16,4.13734681568729e-17,2.2794184076562383e-19
7.615874374322414e-10,0.10548536758755069,3.76,0.0,0.7652659047991498,0.9996270668381981,3.91041572468716e-15,1.2122131645522587e-12,1.1588157848375438e-08,8.562428513854966e-08,1.159521275041965e-08,8.530069133755074e-08,1.9339275269396792e-14,1.1723034065788252e-14,3.213308937501005e-10,3.2111001768928334e-10,7.399472258912269e-12,1.6959110579539062e-12,1.4873209975998865e-12,1.252790296341005e-10,9.468377520190289e-13,1.030875029298388e-12,3.6062945004383706e-14,0.00037292123446368535,5.481849376463846e-13,7.80796245329291e-19,1.7594662969127838e-17,1.7505967331592466e-21,1.2411827578124973e-10,2.2237566993064105e-16,2.396278519108698e-16,4.2206553865046597e-17,2.449257759142946e-19
7.751844658012894e-10,0.10548536761677477,3.76,0.0,0.765265903061157,0.9996270594303766,4.149475247934165e-15,1.2652264610217122e-12,1.1794943230573941e-08,8.715299238608811e-08,1.1802221696050469e-08,8.681774866920562e-08,2.0121048247238933e-14,1.1970374080096813e-14,3.32863465821339e-10,3.326320157266754e-10,7.660291498603404e-12,1.7881894312847013e-12,1.5647137277691168e-12,1.2755809017691475e-10,9.842828744373776e-13,1.0745143151362942e-12,3.683881272445017e-14,0.0003729284233227813,5.679077549318667e-13,8.194209408623101e-19,1.855332511245184e-17,1.845971493602815e-21,1.263341976785446e-10,2.302178985264833e-16,2.488614390886902e-16,4.304031922743534e-17,2.6284050655611554e-19
7.887814941703374e-10,0.10548536764599876,3.76,0.0,0.7652659013231612,0.9996270530832182,4.398904374585705e-15,1.319668645515378e-12,1.2001726498515197e-08,8.868170039675266e-08,1.2009230753525002e-08,8.833460090721858e-08,2.0918704553784322e-14,1.2217738188853311e-14,3.445977929834035e-10,3.443554578641363e-10,7.925428211344691e-12,1.8837491649009526e-12,1.6446201213694344e-12,1.2983939442445686e-10,1.0225501234167325e-12,1.119269379255298e-12,3.761489953947149e-14,0.0003729345513075601,5.879782082011619e-13,8.592860277811936e-19,1.9546169264651444e-17,1.944746970688736e-21,1.2855011859261875e-10,2.38190008982096e-16,2.582702724801356e-16,4.387476405034734e-17,2.8171934006566915e-19
8.159755509084335e-10,0.10548536770444676,3.76,0.0,0.7652658978471605,0.99962704296949,4.9299842638920856e-15,1.4329065233428737e-12,1.2415286968783867e-08,9.173911880657811e-08,1.2423249213432511e-08,9.136769021318517e-08,2.256165881992112e-14,1.2712520580598434e-14,3.68671389738862e-10,3.684063363688735e-10,8.468614608194341e-12,2.0849401304948904e-12,1.8121021996899024e-12,1.3440888963462065e-10,1.1015705024277658e-12,1.2121741599026234e-12,3.916764477821432e-14,0.0003729442260557287,6.291618323746314e-13,9.428147992823354e-19,2.1636792275789174e-17,2.1527378458114038e-21,1.3298195747195617e-10,2.5452268876638957e-16,2.776135740767541e-16,4.55456913929684e-17,3.2250544007671464e-19
