Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14),[O]O[C](F)F(171),C2H3F2O2(1300),O[C](F)F(239),H2O2(11),CF2CH(72),C2HF2O(1089),C2HF2O3(622),CHFCF[Z](71),CHO2(135)
0.00010317178573296152,0.28118765742980084,3.76,0.0,0.8069825614948644,0.9930740645887329,0.005652755212764606,1.8506452256050418e-05,0.0024233705716789904,3.59835151500999e-06,0.0011216928822567244,3.2845346411823236e-10,3.270363606211716e-13,3.789069013379223e-06,9.906145023055229e-07,0.0009715829082526255,3.436969913897108e-08,6.501414397339204e-05,4.706506811940297e-05,0.0010235730387821657,4.6410161596423635e-06,0.005391996706760869,0.00022289229261151106,0.0006213815522863784,1.604246716992585e-05,7.871601098464903e-09,9.814285966700308e-05,6.494821286736513e-07,3.599413802533563e-05,7.068863905940312e-05,6.440340207867242e-09,1.4234364562570669e-08,2.1861107361017578e-11,0.00014467754785230563,8.795228891919931e-13,7.313674058443638e-10,4.641434765369406e-08,7.396791189454302e-07,1.0841525658927407e-07,5.060352968517009e-11,5.448569954621644e-16,1.9388940999734184e-11,9.648078175780367e-12,1.3465584185366428e-07,5.942535460513912e-12,2.2267897325138353e-08,9.831550554870067e-09,9.024768141378758e-12,1.538579776698399e-13,7.248379282970618e-13,2.5688917516718744e-10,2.0338254448892612e-06,8.103755562550294e-12,7.352562890574599e-10,3.37790056200963e-11,4.640897314968956e-13,3.847635473408999e-12
0.00010494115902056184,0.28118908061192477,3.76,0.0,0.8067818078172688,0.9929195382151732,0.005786594309005423,1.8529066561977137e-05,0.0024722952108577586,3.598193015433225e-06,0.001123173724099463,3.283860554369066e-10,3.2696935383804024e-13,3.792269788523191e-06,9.9061321211071e-07,0.000988284899864157,3.4383543069207e-08,6.556854953445247e-05,4.711990363559718e-05,0.0010431911041689122,4.647919667395212e-06,0.005523281502494386,0.00022756412739474518,0.0006393293839689288,1.6604200146637788e-05,7.880732363527304e-09,0.00010269318240882362,6.689442817573899e-07,3.696651533285467e-05,7.291725027711156e-05,6.63228526008263e-09,1.4619059299009899e-08,2.2451087978108363e-11,0.00014465503543780296,9.084141918491416e-13,7.544340055404954e-10,4.7828601037167554e-08,7.772099777904261e-07,1.0861308271488391e-07,5.2137157447688805e-11,5.628663961301249e-16,2.0406596792499653e-11,1.0148289815292742e-11,1.3768917476221438e-07,6.3477448341405806e-12,2.2954526625618016e-08,1.0122388300493437e-08,9.398358455833099e-12,1.545042348239508e-13,7.627812628510511e-13,2.595492548966552e-10,2.0812323885796643e-06,8.525832515684324e-12,7.685948845466369e-10,3.5306024903069255e-11,4.882103453096753e-13,3.847922582480469e-12
0.00010671053230816216,0.28119050734406786,3.76,0.0,0.8065809179996415,0.9927648729068607,0.005920576282072441,1.8549721801266697e-05,0.0025213455855392056,3.598038680181615e-06,0.001124521148491292,3.2831899593933636e-10,3.269026858137858e-13,3.795302774888427e-06,9.90614766145213e-07,0.0010049873810848266,3.43974307096821e-08,6.610895649273853e-05,4.716909414143394e-05,0.0010628112135266038,4.654404162758781e-06,0.005654719554800195,0.00023216520483157555,0.000657306236433633,1.7174542092213995e-05,7.888923498517205e-09,0.00010733732014365843,6.884217319819621e-07,3.7939822152139876e-05,7.51601490488717e-05,6.824319089313644e-09,1.5004001495619508e-08,2.3041442874742015e-11,0.0001446325027837296,9.375179943637596e-13,7.776654760026527e-10,4.925481839196838e-08,8.158580735951261e-07,1.0879781994655299e-07,5.368332359725197e-11,5.809850194143455e-16,2.1455652917003894e-11,1.0663622257088851e-11,1.4067241651874185e-07,6.771415240948525e-12,2.3646729482569086e-08,1.041502887182415e-08,9.778901480098055e-12,1.55116765504913e-13,8.018873378887398e-13,2.621744998601244e-10,2.128360966866765e-06,8.96034979623294e-12,8.026684022430531e-10,3.686634415573375e-11,5.130397480407817e-13,3.848236509550471e-12
0.00010847990559576249,0.28119193769377737,3.76,0.0,0.80637990747788,0.9926100831622333,0.006054687345186648,1.8568573843270752e-05,0.0025705180258437294,3.5978881742331102e-06,0.0011257457205145725,3.2825225854001316e-10,3.2683633020886754e-13,3.7981812150764905e-06,9.90618900842005e-07,0.0010216903686274927,3.4411351429180145e-08,6.663568615630483e-05,4.721308771265938e-05,0.0010824325218110331,4.660502585974344e-06,0.005786295853753529,0.000236695043088172,0.0006753079259990752,1.7753384574295424e-05,7.89624912610119e-09,0.00011207382908088399,7.079102630553495e-07,3.891391086713962e-05,7.741687979909075e-05,7.016399827964547e-09,1.5389130749694738e-08,2.3632080037608767e-11,0.00014460995200020666,9.668268834998316e-13,8.010570593165377e-10,5.069268597025032e-08,8.556300864398394e-07,1.0897051250753732e-07,5.524167991781203e-11,5.992089365217299e-16,2.2536327217393637e-11,1.119417371436428e-11,1.4360531475656408e-07,7.213928175481337e-12,2.434453457927666e-08,1.070942004111615e-08,1.0166406436831716e-11,1.5569842707848315e-13,8.42163743741e-13,2.6476762807106206e-10,2.1751917332882757e-06,9.407373005941042e-12,8.374773915903293e-10,3.8459971880336374e-11,5.385816473428234e-13,3.848576959952202e-12
0.00011024927888336281,0.2811933717175662,3.76,0.0,0.8061787904465426,0.9924551823105325,0.0061889148057564305,1.8585766667274197e-05,0.0026198090297856647,3.597741187857383e-06,0.001126857207004932,3.281858181773102e-10,3.2677026271750713e-13,3.800917361668888e-06,9.906253741607989e-07,0.0010383938773607276,3.4425295626838524e-08,6.714905251181009e-05,4.7252298507344095e-05,0.0011020542515675804,4.666245403117873e-06,0.005917996582837636,0.0002411533178115562,0.0006933305949874572,1.834062000027252e-05,7.902778245104744e-09,0.00011690125739260229,7.274060935818439e-07,3.988865031130495e-05,7.968701824727454e-05,7.208489943802167e-09,1.577439337953515e-08,2.4222917638316646e-11,0.00014458738502825248,9.963338674182766e-13,8.246043350209656e-10,5.2141906020749225e-08,8.965324877408397e-07,1.0913212613163856e-07,5.6811895938700796e-11,6.175352543307249e-16,2.3648832299493005e-11,1.1740040351501535e-11,1.4648774370546145e-07,7.675660501337799e-12,2.5047982270145083e-08,1.1005513758017854e-08,1.0560886200560516e-11,1.5625136682743157e-13,8.836178688134102e-13,2.673311340944562e-10,2.221706254100256e-06,9.86696680108654e-12,8.730226095703949e-10,4.008692613459596e-11,5.648396960968696e-13,3.848943666525123e-12
0.00011201865217096313,0.2811948094617992,3.76,0.0,0.8059775799542467,0.9923001826012229,0.006323246981715565,1.8601433199432316e-05,0.0026692152537603495,3.597597434860816e-06,0.0011278646318236875,3.2811965167648385e-10,3.267044608735208e-13,3.8035225444340503e-06,9.90633964048183e-07,0.001055097920473534,3.443925465471854e-08,6.764936229986359e-05,4.728710912059433e-05,0.0011216756877833434,4.671660776376181e-06,0.006049809028305287,0.00024553984836339724,0.0007113706884432779,1.8936141790107958e-05,7.908574591759484e-09,0.00012181814828416968,7.469058395234473e-07,4.0863924483902705e-05,8.197016934469686e-05,7.400555870089855e-09,1.6159741898686446e-08,2.4813883320425188e-11,0.00014456480365594333,1.0260323527062754e-12,8.483031944930455e-10,5.360219609323017e-08,9.385715565667965e-07,1.0928355344250028e-07,5.839365800003427e-11,6.359613258295347e-16,2.4793375962977816e-11,1.2301316476236952e-11,1.4931969105624487e-07,8.1569844994924e-12,2.5757123752466817e-08,1.130326583161322e-08,1.0962356997561625e-11,1.5677765400861158e-13,9.262569148524925e-13,2.698673174627949e-10,2.2678870810105565e-06,1.0339194879501358e-11,9.093050074696484e-10,4.1747233920527625e-11,5.918174996591607e-13,3.8493363893896805e-12
0.00011378802545856346,0.28119625096352663,3.76,0.0,0.8057762879922653,0.9921450952871189,0.006457673123803566,1.8615696104225694e-05,0.002718733503505853,3.5974566509287834e-06,0.0011287763280747537,3.280537376198178e-10,3.2663890383758326e-13,3.8060072339810763e-06,9.906444669791644e-07,0.0010718025096278301,3.445322074583452e-08,6.813691510965659e-05,4.73178728073574e-05,0.0011412961730989882,4.676774725067309e-06,0.0061817214948771725,0.00024985458496845024,0.0007294249322288085,1.9539844523530444e-05,7.913696982608395e-09,0.00012682304279118314,7.664064792104178e-07,4.1839631347082785e-05,8.426596531843861e-05,7.592567662652385e-09,1.654513452330076e-08,2.5404913515815076e-11,0.00014454220952034644,1.0559161231308143e-12,8.721498124334859e-10,5.5073288358947614e-08,9.817533947194918e-07,1.094256190441844e-07,5.998666856839524e-11,6.544839871903805e-16,2.597016154206069e-11,1.2878094674525041e-11,1.521012458427974e-07,8.658267923843455e-12,2.6472020289571154e-08,1.1602635630175836e-08,1.1370838134480422e-11,1.572797608589155e-13,9.700879106054248e-13,2.723783837111817e-10,2.3137177237648318e-06,1.0824120146075039e-11,9.463257174380704e-10,4.344093056610429e-11,6.195186191899656e-13,3.849754916226997e-12
0.00011555739874616378,0.28119769625126817,3.76,0.0,0.8055749255767185,0.9919899307015505,0.006592183343437095,1.8628668530208634e-05,0.002768360725539364,3.5973185920646413e-06,0.0011295999873014834,3.2798805622369304e-10,3.265735724350049e-13,3.8083811019622245e-06,9.906566965928675e-07,0.001088507655099414,3.4467186937931805e-08,6.861200348935117e-05,4.734491557417073e-05,0.001160915103360066,4.6816112775083506e-06,0.006313723227419961,0.00025409759674192264,0.0007474903124630519,2.015162406397878e-05,7.918199728876236e-09,0.00013191448232151946,7.859053211106681e-07,4.281568170095794e-05,8.657406382209949e-05,7.784498662736477e-09,1.6930534711907285e-08,2.599595256259848e-11,0.00014451960412494036,1.0859793183831624e-12,8.961406368128729e-10,5.6554928933271525e-08,1.026083940650213e-06,1.0955908432452819e-07,6.15906456112852e-11,6.7310118961503e-16,2.7179388239767415e-11,1.3470465988721162e-11,1.5483258735217616e-07,9.179874062732672e-12,2.7192742483685907e-08,1.1903585798160576e-08,1.1786351785224208e-11,1.5775934758143426e-13,1.0151177251059055e-12,2.7486634438691886e-10,2.3591826226913225e-06,1.1321804935078863e-11,9.840860394492117e-10,4.516805910425203e-11,6.479465790800026e-13,3.850199056177602e-12
0.0001173267720337641,0.281199145345743,3.76,0.0,0.8053735028247586,0.9918346983299402,0.00672676854583466,1.8640454804580367e-05,0.002818093999061771,3.597183033123644e-06,0.0011303427057313103,3.2792258922272293e-10,3.2650844899225895e-13,3.8106530777237737e-06,9.90670482415366e-07,0.0011052133659081363,3.448114701035026e-08,6.907491306894304e-05,4.736853814838661e-05,0.001180531923487995,4.686192613825387e-06,0.006445804338249817,0.0002582690605562312,0.000765564056261462,2.077137766156443e-05,7.922132934318719e-09,0.00013709101096026687,8.053999739237203e-07,4.379199813356849e-05,8.889414619138135e-05,7.976325202936378e-09,1.731591073539755e-08,2.658695213943133e-11,0.00014449698885642126,1.1162164134576324e-12,9.20272368998042e-10,5.804687722703749e-08,1.0715689822851212e-06,1.0968465197600609e-07,6.320532166805247e-11,6.918112490856804e-16,2.8421251472441992e-11,1.4078520074451995e-11,1.575139749470078e-07,9.722161805288153e-12,2.791936959655472e-08,1.2206081993199452e-08,1.2208922733858193e-11,1.5821790040128297e-13,1.0613530791589614e-12,2.7733301954685234e-10,2.4042671212976525e-06,1.1832310918385826e-11,1.022587428757619e-09,4.692866969124366e-11,6.7710487371907e-13,3.850668639682368e-12
0.00011909614532136443,0.2812005982605516,3.76,0.0,0.8051720290251294,0.9916794068761644,0.006861420368056177,1.8651151083595235e-05,0.00286793052831912,3.5970497664380443e-06,0.0011310110276564957,3.278573197608279e-10,3.2644351708709644e-13,3.8128314015273496e-06,9.906856686555273e-07,0.0011219196499379729,3.4495095428580876e-08,6.952592269272729e-05,4.738901782482462e-05,0.0012001461236511664,4.690539199971146e-06,0.006577955739715805,0.000262369250705204,0.0007836436137265672,2.1399004037132106e-05,7.925542752767243e-09,0.00014235117755452532,8.248883188063219e-07,4.476851404229656e-05,9.122591580185634e-05,8.168026342104014e-09,1.7701235276213424e-08,2.7177870782291425e-11,0.00014447436498053295,1.1466221999477564e-12,9.445419349201413e-10,5.9548905322938735e-08,1.1182141688327506e-06,1.0980297024162865e-07,6.48304432071174e-11,7.106115141107182e-16,2.969594312825136e-11,1.470234527982226e-11,1.601457387237223e-07,1.0285485711577316e-11,2.8651988915633765e-08,1.2510092640927246e-08,1.2638578129353067e-11,1.5865762120753067e-13,1.1088005559106106e-12,2.7978018713731656e-10,2.4489574390008776e-06,1.2355699163974246e-11,1.061831483389971e-09,4.872281903932733e-11,7.069969668999549e-13,3.8511635205822056e-12
0.00012086551860896475,0.2812020550028141,3.76,0.0,0.8049705127034762,0.9915240643239958,0.0069961311216342244,1.8660845963873284e-05,0.0029178676354075874,3.5969186005297856e-06,0.0011316109860520938,3.2779223228882423e-10,3.263787616516485e-13,3.814923674587059e-06,9.907021130840638e-07,0.0011386265140476655,3.450902727960891e-08,6.996530455928801e-05,4.740661019124428e-05,0.0012197572357171597,4.69466991330611e-06,0.006710169081730173,0.00026639852932391764,0.0008017266411352297,2.2034403449412976e-05,7.928471762182857e-09,0.00014769353759414136,8.443684839757364e-07,4.574517272320932e-05,9.356909652569911e-05,8.359583592844475e-09,1.8086485056035385e-08,2.776867307701139e-11,0.0001444517336568267,1.1771917676250709e-12,9.689464793923334e-10,6.106079735321291e-08,1.1660250216404994e-06,1.0991463689493623e-07,6.646577014244768e-11,7.295005260206388e-16,3.100365180389476e-11,1.5342028772544302e-11,1.6272827102538688e-07,1.0870196085722744e-11,2.939069516364136e-08,1.2815588705961216e-08,1.307534732230391e-11,1.590798001060484e-13,1.1574666110336293e-12,2.8220946622035915e-10,2.493240644058645e-06,1.2892030408183425e-11,1.1018199321133316e-09,5.055056984252216e-11,7.376262953341879e-13,3.851683569015965e-12
0.00012263489189656506,0.28120351557376,3.76,0.0,0.804768961682748,0.9913686779939573,0.007130893739498533,1.8669621050086335e-05,0.0029679027535065216,3.5967893589078526e-06,0.0011321481405425183,3.277273124685753e-10,3.263141688551881e-13,3.8169369058817615e-06,9.907196859933454e-07,0.0011553339641725586,3.45229382205106e-08,7.039332436691851e-05,4.7421550744017285e-05,0.0012393648299680784,4.698602160057719e-06,0.006842436693925941,0.00027035733752249654,0.0008198109852665713,2.2677477747144217e-05,7.930959210546771e-09,0.00015311665490356862,8.638388213888011e-07,4.6721926524819285e-05,9.592343128383523e-05,8.550980690924967e-09,1.847164048934348e-08,2.835932920696983e-11,0.00014442909595816671,1.2079204864366648e-12,9.934833531770913e-10,6.258234890850606e-08,1.2150069441659433e-06,1.1002020296406241e-07,6.811107491872257e-11,7.484774617056178e-16,3.234456307807735e-11,1.5997656677174637e-11,1.6526201872901344e-07,1.1476639051233461e-11,3.0135589949225584e-08,1.3122543480252917e-08,1.3519261658601721e-11,1.5948535572352754e-13,1.207357580954067e-12,2.846222731551649e-10,2.5371046267614452e-06,1.3441364937148218e-11,1.1425546233340847e-09,5.241199025555254e-11,7.689962766183036e-13,3.852228670896434e-12
0.00012440426518416537,0.28120497996927646,3.76,0.0,0.804567383139026,0.9912132545959292,0.007265701726903051,1.867755148202075e-05,0.003018033420522123,3.596661878946359e-06,0.0011326276128374823,3.276625470834531e-10,3.2624972579205476e-13,3.818877555849431e-06,9.907382692197514e-07,0.0011720420054182517,3.4536824438750325e-08,7.081024146246601e-05,4.7434056396929844e-05,0.0012589685120617668,4.7023519849773595e-06,0.006974751532136026,0.00027424618719206807,0.0008378946688135071,2.332813040782425e-05,7.933041184660722e-09,0.00015861910315917698,8.832978851311367e-07,4.769873606270871e-05,9.828868068964708e-05,8.742203399403576e-09,1.885668536166631e-08,2.8949814678214415e-11,0.0001444064528602427,1.238803990317879e-12,1.0181500829853806e-09,6.411336648063289e-08,1.2651652311293148e-06,1.1012017621062987e-07,6.976614189548496e-11,7.675399803347728e-16,3.37188597130942e-11,1.6669314114070598e-11,1.6774747619621265e-07,1.2105156627875986e-11,3.08867812564756e-08,1.3430932386879082e-08,1.397035425644936e-11,1.5987632221855235e-13,1.258479691087139e-12,2.8702003276295503e-10,2.5805380729400458e-06,1.4003762508775326e-11,1.1840375142382926e-09,5.430715341068916e-11,8.011103070145697e-13,3.852798732471002e-12
0.00012617363847176568,0.2812064481804191,3.76,0.0,0.8043657836531002,0.9910578002777568,0.007400549116074673,1.8684706428284084e-05,0.00306825727312365,3.5965360108387826e-06,0.0011330541197595303,3.2759792395448604e-10,3.2618542065043133e-13,3.820751577268007e-06,9.90757755235246e-07,0.0011887506421466418,3.4550682597072645e-08,7.12163089924911e-05,4.744432688299004e-05,0.001278567920222168,4.705934173571677e-06,0.00710710712890264,0.0002780656534422001,0.0008559758768196241,2.3986266564678524e-05,7.934750953324674e-09,0.00016419946724547066,9.027444117276332e-07,4.86755694914798e-05,0.00010066462178015929,8.933239289432139e-09,1.9241606532256288e-08,2.9540109558260907e-11,0.00014438380525277534,1.2698381615401974e-12,1.0429443686668665e-09,6.565366690245506e-08,1.3165050769057211e-06,1.1021502437481657e-07,7.143076704119075e-11,7.86686969590949e-16,3.51267218151051e-11,1.7357085278925496e-11,1.7018517889250405e-07,1.2756086809523003e-11,3.16443829710168e-08,1.3740732798033702e-08,1.4428659886798807e-11,1.6025374976410456e-13,1.3108390640324197e-12,2.894040560086336e-10,2.623530437830855e-06,1.4579282678968567e-11,1.2262706602200865e-09,5.623613691526713e-11,8.339717598429829e-13,3.853393672114989e-12
0.000127943011759366,0.28120792019388335,3.76,0.0,0.8041641692580909,0.9909023206701334,0.007535430424325982,1.8691149544827277e-05,0.003118572041153536,3.596411616624611e-06,0.001133432003984982,3.2753343186229565e-10,3.26121242665306e-13,3.822564453373065e-06,9.907780463113597e-07,0.0012054598780548843,3.456450979053513e-08,7.161177405552737e-05,4.745254606131537e-05,0.001298162722643101,4.709362347320588e-06,0.007239497547739652,0.0002818163676304469,0.0008740529440832513,2.4651793023310287e-05,7.936119178545214e-09,0.00016985634446284548,9.221773022589508e-07,4.9652401830601425e-05,0.00010305104683052543,9.124077559058267e-09,1.9626393658285816e-08,3.013019809198271e-11,0.0001443611539642144,1.3010191153868288e-12,1.0678640785205627e-09,6.720307681590244e-08,1.3690315832124872e-06,1.1030517819841501e-07,7.310475703817679e-11,8.059184306094369e-16,3.656832704969346e-11,1.806105357236038e-11,1.7257569764493595e-07,1.3429763642519819e-11,3.2408514440496784e-08,1.405192386832494e-08,1.4894214822647914e-11,1.606179741535485e-13,1.364441724993863e-12,2.917754215691394e-10,2.6660719203347533e-06,1.5167984723626124e-11,1.2692562054501618e-09,5.8199022398238824e-11,8.675839948311573e-13,3.854013418732138e-12
