Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66)
4.962853740957782e-09,0.4828633914740743,3.76,0.0,0.6347433171940317,0.9992237784302779,3.4159232548124346e-13,7.699556610752317e-11,3.5708082766824897e-06,3.545163462542345e-06,8.533133880433978e-08,2.0242456683547636e-13,1.8261357485404444e-13,2.526457822160623e-08,2.477822079723489e-08,7.312697592569485e-10,6.24768492390019e-10,8.507448061861289e-08,1.8152646910594936e-11,1.7721267148447056e-08,9.554326647733063e-11,1.3691130304929966e-11,2.61115296265567e-11,8.772014861306823e-17,8.833435754913874e-16,1.0853388058457347e-12,3.5234324544157385e-15,1.4680333288094323e-18,1.7540270039752563e-08,3.887181902935567e-17,3.107451770976204e-22,4.4113832221344884e-14,6.202141557518891e-15,0.000776110860276558,2.1478874902844418e-25,1.371126788774943e-18,3.9330991874699476e-18,8.212877776744999e-17,2.319285258828035e-12,1.331957966315244e-22,2.8694353934997873e-28,1.7170772665066716e-24,6.62309617213905e-26,3.939467885224759e-18,3.839581813982757e-26,1.5119537442703097e-23,8.786694607182777e-17
5.250101851963962e-09,0.48286341007493394,3.76,0.0,0.6347431045254414,0.9992237704553643,4.233696199609351e-13,9.038759826819689e-11,3.7775044485934015e-06,3.7487997136379273e-06,9.031085506949537e-08,2.285868273108147e-13,1.9472936880362596e-13,2.825009524967373e-08,2.7675529949476915e-08,8.644716017735692e-10,7.318412309712953e-10,8.99984582531688e-08,2.0219836396504333e-11,1.8769580749260967e-08,1.1110517495642051e-10,1.5377179201841982e-11,2.9213333075667594e-11,9.918977867017921e-17,1.0134880471052721e-15,1.1629935009935977e-12,4.170437712486997e-15,1.737568679764847e-18,1.855546483343948e-08,4.438973027279782e-17,3.809179120890564e-22,4.964246855178292e-14,6.608802042749108e-15,0.0007761108616391877,2.599939254540783e-25,1.625016958971069e-18,4.717561176097829e-18,9.722458046606732e-17,2.4587030332085476e-12,1.6563108546584575e-22,3.3807094478332426e-28,2.1526280832275595e-24,8.86813370892692e-26,4.657233441653736e-18,4.8083000064603827e-26,1.9863441177885483e-23,1.0389196943228079e-16
5.537349962970142e-09,0.4828634286771288,3.76,0.0,0.6347428918487663,0.9992237623173437,5.189587800309963e-13,1.052382388126249e-10,3.984204889229783e-06,3.952266554115316e-06,9.529834841626884e-08,2.5634790353869836e-13,2.0683852881540807e-13,3.1399575450671036e-08,3.072686897397191e-08,1.0127873491089852e-09,8.496679967088853e-10,9.492245752132674e-08,2.238849728365796e-11,1.982168684074146e-08,1.2824008508732464e-10,1.7163174978242093e-11,3.24882210423348e-11,1.1147880333212624e-16,1.156668748172771e-15,1.2408389438356043e-12,4.892055603964741e-15,2.0382416409261325e-18,1.957065646043885e-08,5.037402521423281e-17,4.615484223035898e-22,5.54960544201551e-14,7.018354695223325e-15,0.000776110855180734,3.117224161548182e-25,1.908660894721933e-18,5.606854008081923e-18,1.1406693525379813e-16,2.5989908500572585e-12,2.0354750419332762e-22,3.9487821521677903e-28,2.6669729112386294e-24,1.1718335056548973e-25,5.456533587127135e-18,5.94969224206059e-26,2.5732744227428788e-23,1.2174245135160322e-16
5.8245980739763215e-09,0.48286344728072855,3.76,0.0,0.6347426791633775,0.9992237540093378,6.298231916237942e-13,1.2162128880672044e-10,4.190910022749624e-06,4.1555641248357305e-06,1.0029444918547352e-07,2.8570439184785183e-13,2.1894038506525303e-13,3.471260012301756e-08,3.393131680672162e-08,1.1769973369653697e-09,9.786050023737524e-10,9.984647994695709e-08,2.465730266730983e-11,2.087778789312281e-08,1.4702074119392868e-10,1.904930339820759e-11,3.593604546150514e-11,1.246063912308357e-16,1.3138127716693338e-15,1.3188595666497646e-12,5.692334892664775e-15,2.371765630823585e-18,2.058584492951505e-08,5.684271413558321e-17,5.534576084604333e-22,6.167417292403955e-14,7.43079579752543e-15,0.0007761108478457011,3.705377717460575e-25,2.22374983799375e-18,6.609027649292668e-18,1.3275224856310354e-16,2.740195486398455e-12,2.4750660489990556e-22,4.57665118381414e-28,3.2693771012517197e-24,1.529856705972183e-25,6.34160752500298e-18,7.283171483684295e-26,3.291837130903322e-23,1.4151457046834647e-16
6.1118461849825014e-09,0.482863465885803,3.76,0.0,0.6347424664686324,0.9992237455278452,7.574983570760003e-13,1.39610349308965e-10,4.3976202867732955e-06,4.358692566543071e-06,1.0529980073685024e-07,3.166528390651489e-13,2.310345051889817e-13,3.818875138838261e-08,3.728795716828038e-08,1.3578772332177943e-09,1.118990330111409e-09,1.0477052704987985e-07,2.7024962888270375e-11,2.1938085859238647e-08,1.675196502289644e-10,2.1035756050284163e-11,3.955665839424786e-11,1.385918529556916e-16,1.4858949186277657e-15,1.3970464588271167e-12,6.5753208861820185e-15,2.739858089919344e-18,2.160103024945459e-08,6.381403356210816e-17,6.574748233178604e-22,6.81764076934852e-14,7.846121641124443e-15,0.0007761108432024739,4.370238412943627e-25,2.5719819121255946e-18,7.732373843351175e-18,1.533771745412467e-16,2.8823636433620557e-12,2.980940457483454e-22,5.267333898410667e-28,3.969706709602734e-24,1.97520643829641e-25,7.316675440921591e-18,8.829194317998819e-26,4.16322977174145e-23,1.633043076414528e-16
6.399094295988681e-09,0.48286348449242045,3.76,0.0,0.6347422537638765,0.9992237368752428,9.035916996783688e-13,1.5927882196083873e-10,4.604336131695389e-06,4.561652019863992e-06,1.1031505876151412e-07,3.4918976078021867e-13,2.4312061614430547e-13,4.182761219194768e-08,4.079587853948132e-08,1.5561980621648492e-09,1.271144643857342e-09,1.0969460034586231e-07,2.9490225302206075e-11,2.3002782175540393e-08,1.8980908237442316e-10,2.31227322319867e-11,4.3349912027769854e-11,1.5345465177489874e-16,1.6739376880240982e-15,1.4753957340434242e-12,7.545055439368366e-15,3.1442409667153016e-18,2.26162124290686e-08,7.130644982793231e-17,7.744370284438823e-22,7.500234288909103e-14,8.264328527785987e-15,0.0007761108389404687,5.117846305886096e-25,2.955062296724132e-18,8.985426772596342e-18,1.760386418381355e-16,3.025541948833402e-12,3.559194099431696e-22,6.02386884932007e-28,4.778447546653105e-24,2.524208304331801e-25,8.385939123748361e-18,1.0609263736724982e-25,5.2108807414299526e-23,1.872074761483846e-16
6.686342406994861e-09,0.48286350310065007,3.76,0.0,0.6347420410484432,0.9992237280541356,1.0697823687571702e-12,1.8069990956721026e-10,4.811058020022657e-06,4.764442625307981e-06,1.1534089062058376e-07,3.8331165485227616e-13,2.551985464168246e-13,4.562876630228078e-08,4.4454174137260185e-08,1.772726228662307e-09,1.4353718755182793e-09,1.14618701346654e-07,3.205187403499053e-11,2.4072077763115504e-08,2.1396107163831967e-10,2.5310440455305238e-11,4.731565867541526e-11,1.692144145757857e-16,1.879011289959254e-15,1.5539072635950601e-12,8.605576957833042e-15,3.586641211094897e-18,2.3631391477195314e-08,7.933866277504475e-17,9.051880914436549e-22,8.215156320571395e-14,8.685412764703275e-15,0.000776110832521233,5.954441668468613e-25,3.374703420973344e-18,1.0376963797583372e-17,2.0083388078867049e-16,3.1697769601382904e-12,4.2161605285990736e-22,6.849317173195925e-28,5.7067253262494916e-24,3.195360627824745e-25,9.553582588914771e-18,1.2645932219696954e-25,6.460578185023792e-23,2.1331975216919673e-16
6.973590518001041e-09,0.48286352171056,3.76,0.0,0.6347418283216555,0.9992237190637272,1.2578210452907885e-12,2.0394661666693002e-10,5.017786425737255e-06,4.9670645232674545e-06,1.2037797470911235e-07,4.1901501081410626e-13,2.67268185769184e-13,4.9591798310882155e-08,4.826194189056917e-08,2.008223542138777e-09,1.611959885750405e-09,1.19542831560012e-07,3.470872972491371e-11,2.514617302870549e-08,2.400474164478078e-10,2.7599099641392477e-11,5.145375077663991e-11,1.8589094301600282e-16,2.102233682243969e-15,1.6325837081435105e-12,9.760920401465195e-15,4.068791274328535e-18,2.4646567402702565e-08,8.792960958353207e-17,1.050578207662878e-21,8.96236538748072e-14,9.109370661124338e-15,0.0007761108248081853,6.886463698658184e-25,3.8326251744625804e-18,1.1916006274903999e-17,2.2786045095666107e-16,3.315115166760216e-12,4.958409751926372e-22,7.746763864253224e-28,6.766326911762525e-24,4.0095101228256504e-25,1.08237727036827e-17,1.4962805116181182e-25,7.940602094325749e-23,2.4173670551910253e-16
7.260838629007221e-09,0.4828635403222178,3.76,0.0,0.634741615582825,0.9992237099022198,1.4695297480900704e-12,2.2909175009374027e-10,5.224521833685276e-06,5.169517854017846e-06,1.2542699984532522e-07,4.562963151947772e-13,2.7932946244183404e-13,5.37162936314466e-08,5.221828441640309e-08,2.263447240487892e-09,1.8011810993054414e-09,1.2446699248969812e-07,3.745964925209913e-11,2.6225267865723117e-08,2.6813968023874365e-10,2.9988940031953806e-11,5.576404089697864e-11,2.035042248843599e-16,2.3447706310666377e-15,1.7114298203671282e-12,1.1015117287978713e-14,4.5924296154195446e-18,2.566174021449032e-08,9.709846873459649e-17,1.2114634383339128e-21,9.741820066221441e-14,9.536198530050496e-15,0.0007761108176651664,7.920549296402722e-25,4.330555135242082e-18,1.3611820455166283e-17,2.5721626902123646e-16,3.461602993088017e-12,5.792747212542904e-22,8.71931894495135e-28,7.96972268368112e-24,4.9900326498112e-25,1.2200659813959484e-17,1.758454431563989e-25,9.68185982570283e-23,2.7255383060362124e-16
7.5480867400134e-09,0.4828635589356908,3.76,0.0,0.6347414028312539,0.9992237005696377,1.7068016405421456e-12,2.5620791952758973e-10,5.43126473898998e-06,5.371802757717692e-06,1.3048866468456684e-07,4.951520542500759e-13,2.913823314386854e-13,5.8001838498917395e-08,5.63223089959488e-08,2.5391500138358653e-09,2.003293115564808e-09,1.2939118563547411e-07,4.0303525455801745e-11,2.730956165526869e-08,2.9830919204161703e-10,3.24802038833054e-11,6.024638172801365e-11,2.2207444566712874e-16,2.607835796028861e-15,1.7904519528762742e-12,1.2372195696478942e-14,5.159301213357296e-18,2.6676909921493263e-08,1.0686466410596056e-16,1.3887053519025424e-21,1.0553478986533006e-13,9.96589269065784e-15,0.0007761108111347852,9.063531905770919e-25,4.870228814426783e-18,1.547391846172783e-17,2.8899963698049627e-16,3.6092868011915735e-12,6.726213007123807e-22,9.77011855296e-28,9.330090036788529e-24,6.163018978876954e-25,1.3688378372275097e-17,2.0536872221409303e-25,1.1718025218610182e-22,3.058665775660722e-16
8.12258296202576e-09,0.48286359616834984,3.76,0.0,0.6347409772870528,0.9992236813913399,2.265962216418135e-12,3.1664282258634645e-10,5.844775070248142e-06,5.775867844016017e-06,1.406527539835687e-07,5.775727900165556e-13,3.1546275734690407e-13,6.705442591375677e-08,6.496985661984575e-08,3.154980948636923e-09,2.44714926846238e-09,1.392396745544317e-07,4.6265897246052856e-11,2.949454106086762e-08,3.651641072580517e-10,3.776803406492787e-11,6.972662691845595e-11,2.6216750569178204e-16,3.2006456218915213e-15,1.949055794796202e-12,1.5411092224419956e-14,6.429759819479753e-18,2.8707240057072756e-08,1.2826801181620065e-16,1.7957316603517516e-21,1.22732443367884e-13,1.0833865187806059e-14,0.0007761108000889476,1.1704498352674947e-24,6.0817906509320924e-18,1.9736250449562476e-17,3.602443290688907e-16,3.908427516300369e-12,8.919860498354329e-22,1.2119132511900288e-27,1.2578135798264553e-23,9.205480837658577e-25,1.7012771950379935e-17,2.75415133021458e-25,1.6824477681989497e-22,3.8036070471719855e-16
8.639629561836884e-09,0.48286362968461843,3.76,0.0,0.6347405942465156,0.9992236635529105,2.8770748981100874e-12,3.78499581152319e-10,6.216965167405945e-06,6.1389518048520305e-06,1.4985085305397107e-07,6.571008237451201e-13,3.371062231964838e-13,7.574840992112628e-08,7.324886100969578e-08,3.786725934406078e-09,2.8930073108251974e-09,1.481034397246526e-07,5.193956228671e-11,3.148079268131805e-08,4.331485131842637e-10,4.287664361862803e-11,7.884578580165622e-11,3.0173095956470044e-16,3.817541388994857e-15,2.092486380040056e-12,1.8538293318228894e-14,7.73868783206297e-18,3.0534526651166295e-08,1.497739515674043e-16,2.2267430706673497e-21,1.3930757719617488e-13,1.1624806331285276e-14,0.0007761107857982166,1.4526336088095093e-24,7.332542405397025e-18,2.4241538854686665e-17,4.336618402636049e-16,4.182208345430263e-12,1.130857663501167e-21,1.453287339974056e-27,1.6185786340151646e-23,1.2926094025654966e-24,2.042494337995181e-17,3.525622331241999e-25,2.282846740178491e-22,4.568982050425732e-16
9.156676161648007e-09,0.4828636632077972,3.76,0.0,0.6347402111534517,0.9992236451662779,3.603686175182168e-12,4.478627674613737e-10,6.589187668637804e-06,6.501492236456806e-06,1.5910116270092802e-07,7.416755305957815e-13,3.58722270433608e-13,8.495779699986065e-08,8.199268237304862e-08,4.4963235889200075e-09,3.384019866707065e-09,1.5696733241767133e-07,5.789879982683198e-11,3.348696637444715e-08,5.089618592950774e-10,4.831823205869373e-11,8.852010380378303e-11,3.4471912002891433e-16,4.522026530182945e-15,2.2366280380174806e-12,2.2061318447420567e-14,9.21518271769352e-18,3.236180332657333e-08,1.7352901708683051e-16,2.7243791793791776e-21,1.5691971882365115e-13,1.2424977240046116e-14,0.000776110768452117,1.7816148776152463e-24,8.745926045331495e-18,2.9444877549156826e-17,5.16494054462901e-16,4.460582628441958e-12,1.4138639940893465e-21,1.7250198530693143e-27,2.0541995496886507e-23,1.782078474098805e-24,2.42598477807477e-17,4.449103523670229e-25,3.045363147821599e-22,5.430072588151492e-16
9.673722761459131e-09,0.48286369673826435,3.76,0.0,0.634739828003503,0.9992236262267983,4.459384169705944e-12,5.251487818370403e-10,6.961445763828846e-06,6.8634899520202445e-06,1.6840804400123e-07,8.31276571219787e-13,3.803109035498797e-13,9.46802036087086e-08,9.119627992238734e-08,5.288002249740885e-09,3.921225561975447e-09,1.6583136123683296e-07,6.413841221665804e-11,3.551420653986587e-08,5.930117367009901e-10,5.4094701985171984e-11,9.874872637452433e-11,3.9125845076364295e-16,5.322930816215262e-15,2.381543027222701e-12,2.6003535512379336e-14,1.0869726156993823e-17,3.4189070137003766e-08,1.9965594759941392e-16,3.293842540876375e-21,1.7556647471743357e-13,1.3234356615609994e-14,0.000776110753083498,2.1620767338256216e-24,1.0332387339695826e-17,3.541078937625182e-17,6.093320081321592e-16,4.743818869242494e-12,1.7459558508425028e-21,2.029047029496924e-27,2.5752679796429438e-23,2.4166063099564063e-24,2.854110545895139e-17,5.543494838795257e-25,4.0016161036069163e-22,6.392470775733498e-16
9.999999999999999e-09,0.4828637302763937,3.76,0.0,0.6347395861891786,0.9992236139904505,5.072228106214326e-12,5.78183769194996e-10,7.1963754073909875e-06,7.091646167700701e-06,1.7431216911320708e-07,8.903959644771078e-13,3.939201027317015e-13,1.0107837488148643e-07,9.723847787417367e-08,5.83171399059481e-09,4.284417835280351e-09,1.71424994512183e-07,6.821794566371997e-11,3.680483246196546e-08,6.504722997421405e-10,5.791314703641276e-11,1.0548827380947956e-10,4.2251249322861336e-16,5.882150689069378e-15,2.473417585820617e-12,2.8717492485220334e-14,1.2010213985824256e-17,3.5342144070627526e-08,2.174203177570436e-16,3.692530200102783e-21,1.8786469050941497e-13,1.3749836941077217e-14,0.0007761107448429953,2.430852112200804e-24,1.1427336991334135e-17,3.9598181239173907e-17,6.733350609027208e-16,4.925175449005258e-12,1.983115220880787e-21,2.238408241986983e-27,2.9532318755396287e-23,2.905977267208833e-24,3.148306905428027e-17,6.331058108962093e-25,4.720715650064545e-22,7.0544505051562755e-16
1.0190769361270255e-08,0.4828637302763937,3.76,0.0,0.634739444792247,0.9992236067349507,5.45848861211745e-12,6.107719959658135e-10,7.333742711363258e-06,7.2249457635124e-06,1.777759219762897e-07,9.258836640638966e-13,4.0187214547502823e-13,1.0491325472553865e-07,1.0085465997084638e-07,6.16594436839351e-09,4.505548632572773e-09,1.7469553474418461e-07,7.065355346983476e-11,3.7563652279700834e-08,6.857033213570663e-10,6.02081083586104e-11,1.0953080028361686e-10,4.414784778978747e-16,6.229601863052651e-15,2.5272966623858184e-12,3.0388276607971223e-14,1.2712910623160997e-17,3.6016327136744494e-08,2.282804287154696e-16,3.9403872090231515e-21,1.9524545688138723e-13,1.4052923212951098e-14,0.0007761107396039989,2.5989016501414924e-24,1.2102479546642443e-17,4.220648357230666e-17,7.127731103028239e-16,5.032185145748386e-12,2.1323302995844856e-21,2.36734000685555e-27,3.1933436733946495e-23,3.228334855818597e-24,3.329221996777809e-17,6.82885222936415e-25,5.187380011811019e-22,7.461789242926715e-16
1.0707815961081379e-08,0.4828637638225556,3.76,0.0,0.6347390615152044,0.9992235866943497,6.616047274429055e-12,7.051447619544739e-10,7.706081830409652e-06,7.585860481685187e-06,1.872092778942209e-07,1.0254765880338276e-12,4.234060254566642e-13,1.1565458382093186e-07,1.1096287550138438e-07,7.1342869394010205e-09,5.137807068132707e-09,1.83559861460632e-07,7.743972253761666e-11,3.9636437417530103e-08,7.8743938457263e-10,6.666066166315921e-11,1.2086547362019113e-10,4.9551203867442e-16,7.251910734077892e-15,2.6739563296849857e-12,3.5238838094275616e-14,1.47554496547294e-17,3.784357438071092e-08,2.595311906359575e-16,4.669320603409537e-21,2.1595428284450218e-13,1.4880655839571545e-14,0.0007761107247888525,3.0971704059675124e-24,1.4066870090131854e-17,4.990188735471718e-17,8.274217060166907e-16,5.3259491649690354e-12,2.5784318508974564e-21,2.741906515675841e-27,3.9210175431032707e-23,4.2543228667896456e-24,3.853658987551266e-17,8.326400586189674e-25,6.642920691751703e-22,8.643667091511252e-16
1.1224862560892503e-08,0.48286379737711566,3.76,0.0,0.6347386781678467,0.9992235661058518,7.947832419427413e-12,8.086774211592442e-10,8.078466493762401e-06,7.946234916074115e-06,1.9671264212829788e-07,1.130035184160229e-12,4.4491257120565573e-13,1.2690183283141817e-07,1.215160257399033e-07,8.197121925337485e-09,5.818720195662658e-09,1.924243498661137e-07,8.449275641104559e-11,4.173369051725854e-08,8.986203034205903e-10,7.345473045948452e-11,1.3275189579211893e-10,5.534955357026723e-16,8.400258324583817e-15,2.8215908446667114e-12,4.057848066794351e-14,1.7008188181348585e-17,3.967081192449866e-08,2.9354011041361566e-16,5.486006168890971e-21,2.376905756529964e-13,1.5717533350415587e-14,0.0007761107081719577,3.662161241122974e-24,1.6236347529722154e-17,5.856968007752456e-17,9.538896421558926e-16,5.625378318279429e-12,3.0899540384889893e-21,3.1547925903362542e-27,4.771978536828698e-23,5.536985961098096e-24,4.429752046824471e-17,1.0058547789212262e-24,8.413349052763972e-22,9.943775825867434e-16
1.1741909160703626e-08,0.4828638309404359,3.76,0.0,0.6347382947456015,0.9992235449680363,9.470337265137161e-12,9.217783128064428e-10,8.450900121191223e-06,8.306069875000034e-06,2.0629058752399606e-07,1.2395393555295374e-12,4.663918084629181e-13,1.3865265213243048e-07,1.325092557322292e-07,9.358496678020851e-09,6.548915751110253e-09,2.0128900839974547e-07,9.18088230830959e-11,4.3856534901934186e-08,1.0196440710538882e-09,8.059284338415168e-11,1.4518921752540473e-10,6.155691966152263e-16,9.685582496231499e-15,2.9702701200150906e-12,4.643042943414882e-14,1.9482112882359466e-17,4.1498039824435446e-08,3.304423181479111e-16,6.3958666720576794e-21,2.6045196385828493e-13,1.6563534647466886e-14,0.0007761106915649575,4.299349230115758e-24,1.8621828781550225e-17,6.828532985299127e-17,1.0927968345362582e-15,5.930739736781207e-12,3.67284135324345e-21,3.608084298618469e-27,5.76108426079973e-23,7.12455052115536e-24,5.0598235374553077e-17,1.2048899856869468e-24,1.0548992897537539e-21,1.1367825245747115e-15
