Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19)
1.3424549792880682e-06,0.32527287472848787,3.76,0.0,0.5045184253263278,0.8247039956407641,0.04259756196461039,0.0021904183296336055,0.3178772356997984,0.008054964900472715,0.1043173590574232,9.359106206130115e-09,7.849802927152052e-10,0.005133223645030431,0.001176884349987111,0.11208399983010374,0.00013337352975599246,0.00031544760522146594,2.312037232387616e-05,0.09178672061654503,0.002766915616397037,0.03100574754850081,0.020904272909553216,0.0031548545032341786,0.0015237720299216154,2.6908530431957505e-06,0.01791984810085679,7.744071030152856e-05,0.056358730818732064,0.004585287857965365,6.1732394342938654e-09,3.607651814466631e-05,1.9783930398043855e-06,0.002847284602471646,2.0565496403919917e-09,2.141531582003379e-06,2.7583822693458442e-05,0.0007519155029855504,0.023016257921749505,6.221909163623293e-10,4.5057916263823563e-10,3.112738751939368e-07,1.0538973073714937e-07,0.00021525283729652243,2.150348197430612e-08,1.965932635103225e-05
1.3542855259848954e-06,0.3253823405318648,3.76,0.0,0.5020432414958647,0.8233998717118228,0.042978810647473255,0.0021904290979529875,0.3203252806016577,0.00802156352920387,0.10430008378392384,9.302082809658347e-09,7.802291039933744e-10,0.005144087325582199,0.0011694516627279528,0.1127645065039936,0.00013269303511073618,0.00031302691859896956,2.3072488534688434e-05,0.09236140279605143,0.002771703244028723,0.031404855405212956,0.02103907481861578,0.0031751726043329196,0.0015218007225824917,2.6852555279686543e-06,0.01827306088646254,7.80664104243389e-05,0.05693048590210626,0.004655158981405885,6.211222756190472e-09,3.6393843891105327e-05,1.9956931897777986e-06,0.002842782029424318,2.086590490069401e-09,2.1780967006772137e-06,2.8053361207495084e-05,0.0007694297461110084,0.02319195586052314,6.315742701561203e-10,4.580219529032257e-10,3.190943901973708e-07,1.0803158923496187e-07,0.0002168088256836,2.212738840664394e-08,2.0311592457051747e-05
1.3661160726817226e-06,0.3254914415223569,3.76,0.0,0.4995818090493648,0.822099885772207,0.043359358295935325,0.0021904957240634513,0.32276664114584097,0.007988512597317905,0.10427729892279138,9.245702450189261e-09,7.755302799541446e-10,0.005154993272920674,0.0011621196690927544,0.11344087011944701,0.00013202380522282225,0.0003106313467148849,2.3023565953671826e-05,0.09293213701091438,0.0027764781920727867,0.0318040738376777,0.02117184705434966,0.0031949419305398017,0.0015198093973184774,2.679539224218961e-06,0.0186285889432978,7.868074477935813e-05,0.057499997886096665,0.004724944807481351,6.248158327171303e-09,3.6708554769469995e-05,2.012850543866106e-06,0.0028382937435557213,2.116540873919795e-09,2.2147568585512943e-06,2.852441980879575e-05,0.0007871905805914222,0.023365769546817218,6.409559928828578e-10,4.654714851229857e-10,3.270462094173578e-07,1.1071741613663033e-07,0.0002183480936753914,2.276371068950742e-08,2.0979908717413593e-05
1.3779466193785498e-06,0.32560017988572054,3.76,0.0,0.49713399411980824,0.8208040079215285,0.043739210142018405,0.0021906169073217167,0.32520134615633267,0.007955803638866684,0.10424915448617819,9.189950876110557e-09,7.708826817899246e-10,0.005165940740643073,0.0011548858247351287,0.11411313739441717,0.00013136554715899093,0.00030826096280198417,2.297364347004943e-05,0.09349895321170204,0.0027812411115196918,0.03220338464222222,0.02130260760542296,0.0032141668544268375,0.0015177985341024095,2.6737086211266316e-06,0.018986398910334473,7.928377585384317e-05,0.058067256055559666,0.004794633369092075,6.284057009346446e-09,3.7020658130274455e-05,2.0298655087746655e-06,0.0028338196404179223,2.146395664416819e-09,2.2515067050556056e-06,2.8996940384729337e-05,0.0008051980700099425,0.023537705537861837,6.503347826368516e-10,4.72926567933084e-10,3.351300493535161e-07,1.134474393754048e-07,0.00021987080195935677,2.3412562244353777e-08,2.166452622534397e-05
1.389777166075377e-06,0.32570855774783974,3.76,0.0,0.49469966526550263,0.8195122088258054,0.0441183712825305,0.002190791397531857,0.3276294237728183,0.007923428458496987,0.10421579635206261,9.134814290485936e-09,7.662852091367743e-10,0.005176929017346657,0.0011477476718546426,0.11478135400299436,0.0001307179781704894,0.00030591581353812416,2.292275877480837e-05,0.0940618808053124,0.002785992642305801,0.032602770170076414,0.021431374528597266,0.0032328519173011236,0.0015157685908848157,2.667768024446802e-06,0.019346457722571764,7.987557025536862e-05,0.05863225023504812,0.004864212939247952,6.318929918960965e-09,3.733016160535747e-05,2.04673850874464e-06,0.0028293596219733557,2.1761498721428236e-09,2.28834095653608e-06,2.9470865464145046e-05,0.0008234522264128512,0.02370777062573275,6.597093613807699e-10,4.803860325014381e-10,3.433466080578009e-07,1.162218806478925e-07,0.0002213771112339522,2.4074054812604044e-08,2.2365696949875474e-05
1.4016077127722042e-06,0.32581657717708584,3.76,0.0,0.4922786934020607,0.8182244597057624,0.044496846685415974,0.0021910179928251315,0.33005090148147176,0.00789137912096434,0.1041773663902425,9.080279332987588e-09,7.617367993370102e-10,0.005187957425302943,0.0011407028356094878,0.11544556460894145,0.0001300808252662514,0.00030359592066022735,2.2870948399565878e-05,0.09462094867249053,0.002790733413746492,0.03300221331152204,0.021558165937718022,0.0032510018173801457,0.0015137200057818167,2.6617216306085493e-06,0.019708732612354805,8.045619845465381e-05,0.05919497077277625,0.004933672029129036,6.35278839898647e-09,3.763707309798988e-05,2.0634699806134515e-06,0.0028249135871533017,2.2057986437546304e-09,2.3252543964256516e-06,2.9946138217180608e-05,0.0008419530110508458,0.023875971825847924,6.69078475055017e-10,4.878487324563242e-10,3.5169656530729216e-07,1.1904095544560926e-07,0.0002228671821664035,2.4748298430428795e-08,2.30836736983078e-05
1.4134382594690314e-06,0.32592424018671823,3.76,0.0,0.4898709517370491,0.8169407323123986,0.04487464119579273,0.0021912955376362374,0.33246580614442306,0.007859647941119808,0.10413400258371355,9.026333063593304e-09,7.572364164159094e-10,0.005199025319221778,0.0011337490207014387,0.1161058128978546,0.00012945382480716977,0.0003013012825059107,2.2818247753945046e-05,0.09517618518458874,0.0027954640449258657,0.03340169748060737,0.021682999993253974,0.0032686213984552633,0.0015116531990378619,2.655573537073015e-06,0.020073191110503076,8.10257345385365e-05,0.05975540852530371,0.005002999386058111,6.385643977761893e-09,3.794140076908865e-05,2.0800603740111845e-06,0.002820481436118565,2.235337259399727e-09,2.362241875354371e-06,3.0422702454868437e-05,0.0008607003351254155,0.02404231636595377,6.784408934675574e-10,4.953135437828842e-10,3.6018058271905504e-07,1.2190487298937847e-07,0.00022434117535068482,2.5435401405063488e-08,2.3818710079300512e-05
1.4252688061658586e-06,0.3260315487372345,3.76,0.0,0.48747631570708627,0.8156609989007733,0.04525175954170051,0.0021916229207704645,0.3348741640279867,0.007828227474333892,0.10408583914580881,8.97296294547087e-09,7.527830576919909e-10,0.005210132085154488,0.001126884008123571,0.11676214160806347,0.00012883672211984478,0.00029903187548744963,2.276469116154845e-05,0.09572761821962535,0.002800185145053274,0.033801206600420824,0.02180589489232414,0.003285715639017157,0.0015095685748021078,2.6493276605815298e-06,0.020439801047264887,8.158425597276211e-05,0.060313554842834495,0.005072183991395908,6.417508371431769e-09,3.824315302096525e-05,2.0965101547677853e-06,0.0028160630771960175,2.264761132633431e-09,2.3992983112787856e-06,3.0900502628646636e-05,0.0008796940605385661,0.024206811675555055,6.877954095831736e-10,5.027793647030324e-10,3.687993038959964e-07,1.2481383641058623e-07,0.00022579925126611195,2.6135470293575485e-08,2.4571060466590277e-05
1.4370993528626859e-06,0.32613850473847356,3.76,0.0,0.48509466291724296,0.8143852322233056,0.04562820633957816,0.002191999073558948,0.3372760008297158,0.007797110507336306,0.10403300663333331,8.920156828921795e-09,7.483757566395558e-10,0.005221277139274087,0.001120105652058858,0.11741459256034113,0.00012822927112830868,0.0002967876555006451,2.2710311894667158e-05,0.09627527517768902,0.0028048973137917723,0.0342007250886543,0.021926868859185596,0.0033022896418251116,0.0015074665227327914,2.642987812238217e-06,0.020808530553107028,8.213184337414655e-05,0.060869401555084586,0.0051412150583661186,6.448393466759643e-09,3.8542338490088976e-05,2.1128197995013205e-06,0.002811658415138223,2.2940658080999453e-09,2.436418689522062e-06,3.137948382971016e-05,0.0008989340006454606,0.024369465375761477,6.971408395820481e-10,5.102451155253513e-10,3.775533546083522e-07,1.2776804283213393e-07,0.00022724157023644166,2.684860988287744e-08,2.5340979963328554e-05
1.448929899559513e-06,0.32624511005168794,3.76,0.0,0.482725873082667,0.8131134055095804,0.046003986099480726,0.00219242296809871,0.33967134170431895,0.0077662900494557385,0.10397563205580304,8.867902937535207e-09,7.440135690599593e-10,0.005232459926711447,0.0011134118769234604,0.11806320668645996,0.00012763123400315565,0.00029456855927001034,2.2655142207792582e-05,0.09681918299571765,0.002809601141558638,0.034600237843635924,0.022045940136176976,0.0033183486239098587,0.0015053474194358213,2.6365577364383797e-06,0.021179348059343902,8.266858029174567e-05,0.06142294095770468,0.0052100820298142,6.478311274354772e-09,3.8838966036462484e-05,2.128989794666949e-06,0.002807267353689713,2.3232469574234903e-09,2.473598062683257e-06,3.185959178807656e-05,0.0009184199210097043,0.024530285269538498,7.064760229391149e-10,5.177097384790151e-10,3.864433429162639e-07,1.3076768326669903e-07,0.00022866829238925803,2.7574923170733677e-08,2.6128724367042336e-05
1.4607604462563403e-06,0.32635136649168356,3.76,0.0,0.48036982797238015,0.8118454924382061,0.04637910323004442,0.002192893615570805,0.3420602112884705,0.007735759324240506,0.103913838980867,8.816189853288732e-09,7.39695578586508e-10,0.005243679920587834,0.0011068006745542079,0.11870802405662796,0.00012704238082778812,0.00029237450563227653,2.2599213369928027e-05,0.09735936816165577,0.002814297209796873,0.03499973023094011,0.02216312697510149,0.0033338979070010447,0.0015032116297500357,2.6300410004708494e-06,0.02155222229861064,8.319455299699274e-05,0.06197416579923914,0.0052787745759032036,6.507273933008306e-09,3.913304472745436e-05,2.1450206419035593e-06,0.0028028898068807716,2.3523003804054094e-09,2.5108315506923745e-06,3.234077287150913e-05,0.0009381515401602432,0.024689279332357556,7.157998215858981e-10,5.251721975986068e-10,3.9546985933205036e-07,1.3381294278640964e-07,0.00023007957761622512,2.8314511349572806e-08,2.6934550135222126e-05
1.4725909929531675e-06,0.32645727582868284,3.76,0.0,0.47802641135515006,0.8105814671344819,0.04675356204321029,0.0021934100646355597,0.34444263372454925,0.007705511761449155,0.1038477476360712,8.765006502095773e-09,7.354209042462105e-10,0.005254936620910193,0.0011002701015268277,0.1193490839058557,0.00012646248928050184,0.00029020539675988897,2.2542555695664904e-05,0.09789585672802009,0.0028189860912244424,0.03539918807023542,0.02227844762902767,0.0033489429083673346,0.0015010595078938358,2.62344106101086e-06,0.021927122305187226,8.370985028262588e-05,0.06252306926858238,0.005347282591751703,6.53529370546537e-09,3.942458383246228e-05,2.160912852491379e-06,0.0027985256852654777,2.381222003474737e-09,2.5481143407875163e-06,3.2822974084360385e-05,0.0009581285303495558,0.024846455703225814,7.251111198469118e-10,5.326314785374961e-10,4.0463347701817913e-07,1.3690400066282837e-07,0.00023147558553427577,2.9067473791510077e-08,2.775871435153869e-05
1.4844215396499947e-06,0.32656283979012013,3.76,0.0,0.47569550894732215,0.8093213041556782,0.04712736675871922,0.0021939713999043152,0.34681863268335483,0.007675540989394581,0.10377747500715954,8.714342142109413e-09,7.311886841848586e-10,0.005266229553470446,0.0010938182765944957,0.11998642465930963,0.00012589134433104362,0.0002880611193263872,2.2485198575178235e-05,0.09842867432491627,0.002823668350067484,0.03579859762251185,0.022391920344488808,0.003363489132054923,0.0014988913984890586,2.6167613426777647e-06,0.02230401741518143,8.421456326993938e-05,0.06306964498288839,0.005415596195019798,6.562382926302669e-09,3.971359281579371e-05,2.1766669445452277e-06,0.002794174895254144,2.4100078731839545e-09,2.5854416871973498e-06,3.3306143066161466e-05,0.0009783505183128104,0.025001822676069086,7.34408824763573e-10,5.400865883137188e-10,4.139347518994849e-07,1.4004103023428005e-07,0.00023285647544731233,2.9833908033605335e-08,2.860147469268843e-05
1.4962520863468219e-06,0.3266680600625794,3.76,0.0,0.47337700836252095,0.8080649784595931,0.04750052150839048,0.00219457674047958,0.3491882313858415,0.007645840827614561,0.10370313493305053,8.664186350919456e-09,7.269980784203434e-10,0.005277558269013252,0.0010874433782503085,0.1206200839567031,0.00012532873795148132,0.00028594154561680435,2.2427170503292153e-05,0.09895784617251961,0.0028283445422758046,0.036197945577904275,0.02250356335405475,0.0033775421605099797,0.001496707637478249,2.610005100444066e-06,0.022682877266577913,8.470878522418638e-05,0.06361388697590199,0.0054837057234477845,6.5885540041048635e-09,4.0000081320041063e-05,2.1922834504779392e-06,0.0027898373558380703,2.4386541583207203e-09,2.622808911108679e-06,3.379022809003017e-05,0.0009988170860266855,0.025155388691456296,7.436918651642714e-10,5.475365551952314e-10,4.233742228383098e-07,1.4322419904724193e-07,0.00023422240630905776,3.0613909766360894e-08,2.9463089395864767e-05
1.508082633043649e-06,0.32677293829345044,3.76,0.0,0.4710707990631395,0.8068124654054667,0.04787303034019456,0.002195225238561872,0.3515514526239107,0.007616405279859205,0.10362483819762243,8.614529012340828e-09,7.228482820869613e-10,0.005288922342269635,0.0010811436424017634,0.12125009867576703,0.00012477446884080133,0.00028384653458487835,2.2368499107425775e-05,0.099483397093043,0.002833015215724239,0.03659721904370461,0.022613394869258154,0.0033911076465724687,0.001494508552942726,2.6031754637619713e-06,0.02306367179915932,8.519261137796179e-05,0.06415578968668739,0.005551601732351991,6.613819432826335e-09,4.028405916162794e-05,2.2077629119205597e-06,0.0027855129835973043,2.467157150404575e-09,2.6602114006739513e-06,3.4275178061041416e-05,0.001019527771467569,0.02530716232865104,7.529591913867949e-10,5.54980428522003e-10,4.3295241186843343e-07,1.464536690635875e-07,0.00023557353668718592,3.140757282361009e-08,3.0343817226852827e-05
1.5199131797404763e-06,0.3268774760924555,3.76,0.0,0.4687767723135256,0.8055637407464291,0.04824489722212986,0.0021959160781249306,0.3539083187803004,0.007587228527387069,0.10354269261845264,8.565360306505203e-09,7.18738507653759e-10,0.005300321370908816,0.0010749173601446033,0.1218765049548388,0.00012422834216180406,0.00028177593285801214,2.2309211174479876e-05,0.10000535152223727,0.0028376809104050157,0.036996405532640546,0.022721433073870576,0.0034041913058301043,0.0014922944658266137,2.5962755657505476e-06,0.02344637125430468,8.566613876210335e-05,0.06469534794873288,0.005619274992082573,6.638191735798536e-09,4.056553632758826e-05,2.2231058742456775e-06,0.0027812016867839085,2.495513254150463e-09,2.6976446104586227e-06,3.476094251437532e-05,0.0010404820693693004,0.02545715229796917,7.622097758952662e-10,5.624172783574647e-10,4.4266982428382706e-07,1.4972959650509683e-07,0.00023691002472792352,3.2214989171495254e-08,3.1243917448748e-05
1.5317437264373035e-06,0.3269816750334095,3.76,0.0,0.4664948211348097,0.8043187805935118,0.04861612604591259,0.00219664847364965,0.35625885184760553,0.007558304922542383,0.10345680313259596,8.51667069908022e-09,7.146679828996552e-10,0.005311754974827739,0.001068762875645362,0.12249933821460603,0.00012369016929009697,0.00027972957569292274,2.2249332677019667e-05,0.10052373352042299,0.0028423421586065522,0.03739549295178592,0.022827696117507956,0.0034167989093206847,0.0014900656905805175,2.5893083845031984e-06,0.02383094617467049,8.612946604403113e-05,0.06523255697941134,0.005686716485446224,6.661683460610133e-09,4.08445229582049e-05,2.2383128961461644e-06,0.002776903388425311,2.5237189897216243e-09,2.7351040612654424e-06,3.524747161322748e-05,0.0010616794319791517,0.025605367433438088,7.714426123230567e-10,5.69846195357158e-10,4.525269488080644e-07,1.5305213194839988e-07,0.0002382320281218619,3.3036248901160495e-08,3.216364979129767e-05
1.5435742731341307e-06,0.3270855366557173,3.76,0.0,0.4642248402613066,0.8030775614180372,0.04898672063048826,0.0021974216689141855,0.35860307344646036,0.007529628982605571,0.10336727187951071,8.468450929007384e-09,7.106359705125851e-10,0.005323222795338471,0.0010626785841218707,0.12311863317904387,0.00012315976757499195,0.00027770728788395846,2.2188888798494657e-05,0.10103856678306539,0.0028469994850813547,0.03779446959164751,0.02293220210954553,0.0034289362765707993,0.0014878225357329543,2.5822767467166957e-06,0.024217367403760296,8.658269337343607e-05,0.06576741236977651,0.005753917405097654,6.6843072080506974e-09,4.112102934228603e-05,2.2533845459190867e-06,0.002772618011598632,2.551770996773523e-09,2.7725853402766385e-06,3.5734716146716914e-05,0.0010831192698116296,0.025751816685747574,7.80656714865114e-10,5.772662906394552e-10,4.625242578897702e-07,1.564214206070959e-07,0.0002395397040714368,3.3871440223487215e-08,3.3103274420861263e-05
1.555404819830958e-06,0.3271890624656426,3.76,0.0,0.461966726098395,0.8018400600535068,0.04935668472537481,0.0021982349358458443,0.3609410048429243,0.0075011953839159325,0.10327419828129655,8.420692000001837e-09,7.066417504665743e-10,0.005334724494159902,0.0010566629299029553,0.12373442389558226,0.00012263696011080127,0.00027570888462448694,2.2127903957354466e-05,0.10154987465094993,0.0028516534072114967,0.03819332411538212,0.02303496911334002,0.003440609268959576,0.0014855653043913414,2.575183517022025e-06,0.024605606085387824,8.702592223471047e-05,0.06629991007467043,0.005820869150904999,6.7060755755817275e-09,4.139506591841273e-05,2.2683213924521327e-06,0.0027683454657441552,2.5796660214158608e-09,2.8100841002906114e-06,3.6222627527646484e-05,0.00110480095240065,0.025896509115465913,7.898511192237512e-10,5.846766953452945e-10,4.726622077668114e-07,1.598376021643555e-07,0.00024083320925883715,3.472064946131827e-08,3.4063051910988104e-05
