Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42)
1.6234461303069916e-07,0.2669879200748029,3.76,0.0,0.9194931206166119,0.9993871494625848,2.905230078322821e-05,5.426304048120558e-05,0.0017294766241168348,0.0008692797226612505,0.000645589959071482,4.038123018081279e-09,1.0260914738541497e-10,0.00021614187502547286,0.000172452117254937,0.00035000084976436873,1.2392764661886742e-05,2.3682090917549268e-05,9.430119141584541e-07,0.000251192860233314,4.267096067870535e-05,4.909652852130608e-06,6.188229237089459e-07,2.8748647914002848e-08,5.053425612539031e-07,1.2761825418376336e-08,9.114119587968024e-09,1.3655776982115787e-10,6.149407966761424e-06
1.649581369959454e-07,0.2669895389129854,3.76,0.0,0.9194470919452875,0.9993697961535999,3.059742119325234e-05,5.606220425212485e-05,0.00176373335353951,0.0008771936320424693,0.0006687791905933127,4.106300041881245e-09,1.0358937172784336e-10,0.00021954517612821146,0.00017482146779340178,0.00036207700543712973,1.2568472487165887e-05,2.409028924641026e-05,9.785986750619581e-07,0.00026013696973538537,4.395432941297512e-05,5.1775976995432365e-06,6.501258627665348e-07,3.1419623662798955e-08,5.409223422186162e-07,1.3221343399294433e-08,9.650953291989393e-09,1.4574628981084967e-10,6.252592010980737e-06
1.6757166096119162e-07,0.26699116537634926,3.76,0.0,0.9194006836511464,0.9993522685836835,3.219326309304912e-05,5.7879203588170274e-05,0.0017981563218877614,0.0008849763706958535,0.0006923355019249359,4.173781405668941e-09,1.045538847431344e-10,0.00022290881446469384,0.00017715485376024477,0.00037431860840572576,1.2741536879706455e-05,2.4499144429133353e-05,1.0147882432204941e-06,0.00026921736854323644,4.5245031745608615e-05,5.455139661137338e-06,6.829451520365858e-07,3.428386367774966e-08,5.782357879548418e-07,1.3688145136601523e-08,1.0214900272940645e-08,1.5539396271131667e-10,6.3561359969482065e-06
1.7018518492643786e-07,0.2669927993507308,3.76,0.0,0.9193538992587769,0.9993345691870738,3.384032272626671e-05,5.9713336782069344e-05,0.0018327430974105984,0.0008926300893080058,0.0007162550846805996,4.2405606136864786e-09,1.0550291775697045e-10,0.0002262327477328947,0.00017945254151846676,0.0003867232312453595,1.2911975555706583e-05,2.4908642610903464e-05,1.0515745640772749e-06,0.00027843239840482243,4.654254712220147e-05,5.742432210352397e-06,7.173456303989085e-07,3.735129058554565e-08,6.173264890670801e-07,1.4162154158751675e-08,1.0807222125130273e-08,1.6551724925315534e-10,6.460057191639488e-06
1.727987088916841e-07,0.2669944407228405,3.76,0.0,0.9193067423073283,0.9993167003644131,3.553907695645393e-05,6.156390687893594e-05,0.001867491267144582,0.0009001569032732827,0.0007405341151828446,4.306632009804166e-09,1.0643669937569759e-10,0.0002295169702920515,0.00018171481454751782,0.00039928846481488323,1.3079807635944392e-05,2.531876996063497e-05,1.0889515419642947e-06,0.0002877804002423837,4.784636604777388e-05,6.039627353432377e-06,7.533935448913907e-07,4.063211307865873e-08,6.582377458266704e-07,1.4643293682566648e-08,1.1429231092694725e-08,1.761331268615894e-10,6.564373251643893e-06
1.7541223285693032e-07,0.2669960893803145,3.76,0.0,0.9192592163473904,0.9992986644829615,3.728998340394042e-05,6.343022218162406e-05,0.0019023984381621205,0.0009075588932731459,0.0007651687576458431,4.371990733706219e-09,1.0735545548788083e-10,0.0002327615107300823,0.00018394197174384118,0.00041201191937741924,1.324505351114643e-05,2.5729512680416563e-05,1.1269130463060991e-06,0.00029725971561333505,4.915599018721988e-05,6.346875620533996e-06,7.911565173335361e-07,4.4136826058854255e-08,7.010125443192228e-07,1.513148667749575e-08,1.2082291119042611e-08,1.8725911114203285e-10,6.669102216850983e-06
1.7802575682217655e-07,0.26699774521176156,3.76,0.0,0.9192113249380809,0.9992804638768231,3.9093480596185386e-05,6.531159672287947e-05,0.0019374622386953441,0.0009148381058459867,0.0007901551671541065,4.436632679028061e-09,1.0825940926705602e-10,0.00023596642956267335,0.00018613432584317158,0.00042489122560864314,1.3407734716932539e-05,2.6140857014305822e-05,1.165452917428267e-06,0.0003068686880739139,5.047093244044163e-05,6.664326058055306e-06,8.307035098000659e-07,4.7876210618646294e-08,7.456935337987393e-07,1.5626655925757696e-08,1.2767818871523362e-08,1.9891327774935355e-10,6.774262503857121e-06
1.8063928078742278e-07,0.26699940810680495,3.76,0.0,0.9191630716443208,0.9992621008471856,4.094998813069856e-05,6.720735070576956e-05,0.0019726803191443794,0.0009219965539475819,0.0008154894924490755,4.500554453362608e-09,1.0914878117499057e-10,0.00023913181705733472,0.00018829220195637342,0.0004379240355007963,1.3567873817692795e-05,2.6552789256508936e-05,1.2045649719948114e-06,0.0003166056644508353,5.1790716993984635e-05,6.992126222110807e-06,8.721047890289904e-07,5.1861333865426004e-08,7.92323005219445e-07,1.612872407860517e-08,1.3487284740425109e-08,2.1111428460600653e-10,6.8798728991101135e-06
1.8325280475266901e-07,0.2670010779561194,3.76,0.0,0.9191144600342933,0.9992435776625721,4.285990684967785e-05,6.911681091381123e-05,0.0020080503529782646,0.0009290362175023375,0.0008411678785353357,4.563753340055802e-09,1.1002378896774662e-10,0.00024225779117605588,0.00019041593621114793,0.00045110802316994516,1.372549429879471e-05,2.6965295758979438e-05,1.2442430080972093e-06,0.00032646899602593513,5.3114879350886717e-05,7.330422173084005e-06,9.154318898471765e-07,5.6103548592979634e-08,8.409428709155577e-07,1.6637613708949218e-08,1.4242213811469896e-08,2.2388139443421892e-10,6.985952551809751e-06
1.8586632871791525e-07,0.2670027546514645,3.76,0.0,0.9190654936770699,0.9992248965591031,4.482361902554678e-05,7.10393110921592e-05,0.0020435700375361957,0.0009359590439454731,0.000867186469117465,4.626227261715579e-09,1.1088464770354615e-10,0.00024534449563050597,0.00019250587449244828,0.00046444088557350335,1.3880620466559112e-05,2.7378362938467614e-05,1.2844808100163613e-06,0.000336457039638536,5.444296634035418e-05,7.679358471192617e-06,9.607575776949257e-07,6.061449280509044e-08,8.915946453986333e-07,1.7153247360574796e-08,1.5034186811036635e-08,2.372344975674988e-10,7.092520966581716e-06
1.8847985268316148e-07,0.2670044380857144,3.76,0.0,0.9190161761403963,0.9992060597407691,4.684148855661204e-05,7.297419230116102e-05,0.002079237094736289,0.0009427669487562961,0.0008935414088778528,4.687974745361848e-09,1.1173156975069114e-10,0.00024839209804402624,0.00019456237127492192,0.0004779203431445511,1.4033277355480265e-05,2.7791977283051273e-05,1.3252721526774597e-06,0.00034656815871001985,5.5774536108784934e-05,8.039078173005675e-06,1.0081558103294502e-06,6.540608909588846e-08,9.443194272416874e-07,1.7675547594149914e-08,1.5864841023403827e-08,2.5119413500691684e-10,7.199597995941988e-06
1.910933766484077e-07,0.2670061281528825,3.76,0.0,0.9189665109886259,0.9991870693797132,4.8913861172096806e-05,7.492080324353178e-05,0.0021150492716985386,0.0009494618159827216,0.0009202288456051706,4.748994889147351e-09,1.1256476479730454e-10,0.00025140078821494675,0.00019658578854114193,0.0004915441403490488,1.4183490642200982e-05,2.820612535817625e-05,1.3666108058165039e-06,0.0003568007241948731,5.710915809357011e-05,8.409722828855571e-06,1.0577016987854198e-06,7.049054389157505e-08,9.99157882019014e-07,1.8204437030218475e-08,1.6735871179364518e-08,2.6578152168785556e-10,7.307203832568445e-06
1.9370690061365394e-07,0.2670078247481445,3.76,0.0,0.9189165017807943,0.9991679276165212,5.1041064645840406e-05,7.687850056635115e-05,0.002151004341288238,0.0009560454987571707,0.0009472449321825887,4.8092873305824455e-09,1.1338443986322214e-10,0.0002543707764760328,0.0001985764947798077,0.0005053100461716232,1.4331286565785868e-05,2.8620793812234204e-05,1.4084905378760369e-06,0.0003671531154622455,5.8446412981020945e-05,8.791432481091667e-06,1.1094714676689126e-06,7.588034655810565e-08,1.0561502262704896e-06,1.873983838936715e-08,1.7649030315625193e-08,2.8101856992324034e-10,7.415359001396044e-06
1.9632042457890017e-07,0.26700952776785714,3.76,0.0,0.9188661520688263,0.9991486365605168,5.3223409017986515e-05,7.884664913903483e-05,0.002187100102585686,0.0009625198198040052,0.0009745858284442623,4.8688522162002e-09,1.1419079931199956e-10,0.0002573022921451246,0.00020053486405848211,0.000519215854535221,1.4476691853866359e-05,2.9035969381703434e-05,1.4509051196465947e-06,0.0003776237211118604,5.9785892649688986e-05,9.184345663125272e-06,1.1635424148592354e-06,8.158826837936586e-08,1.1153362124591181e-06,1.92816745297387e-08,1.8606130604458606e-08,2.969279129896484e-10,7.524084351551462e-06
2.0154747250939263e-07,0.26701295267205466,3.76,0.0,0.9187644452949936,0.9991096148529159,5.7754673347143054e-05,8.281180207744754e-05,0.0022597050298882263,0.000975147518537793,0.0010302267341027532,4.985802282111205e-09,1.1576437561286363e-10,0.0002630509094136403,0.00020435611097925882,0.0005474384812225593,1.4760439484382091e-05,2.9867789280226507e-05,1.537313946856144e-06,0.0003989131804283728,6.246994934274965e-05,1.0004329206707706e-05,1.2789021553885393e-06,9.401095689414544e-08,1.2404457189980336e-06,2.038434347642609e-08,2.065970369537195e-08,3.3085776400541246e-10,7.743330563563715e-06
2.0625181564683584e-07,0.26701605604241596,3.76,0.0,0.9186717801051151,0.9990740052662561,6.202414859458695e-05,8.640998825291042e-05,0.0023255091000395998,0.0009861561107386238,0.0010813760748266002,5.088579997670483e-09,1.17137051152623e-10,0.00026809572798612455,0.00020768847874666927,0.0005732957026167094,1.5007912205861907e-05,3.0618030426152345e-05,1.6168487494310138e-06,0.0004184620358016138,6.488934125593046e-05,1.0781989348208666e-05,1.391391925511332e-06,1.0641319442990268e-07,1.3609353483431992e-06,2.1397982596547668e-08,2.267761626733283e-08,3.639365358846473e-10,7.942817677429232e-06
2.1095615878427905e-07,0.26701917867168484,3.76,0.0,0.9185780664315208,0.99903794337911,6.647631646278604e-05,9.00325594261534e-05,0.0023917360167984712,0.0009968373800312695,0.001133518565604304,5.189023052672498e-09,1.1846964245787721e-10,0.0002730201832734279,0.00021092206317849485,0.0005995730712933439,1.524807055906273e-05,3.136971283747786e-05,1.6980200323873942e-06,0.000438369340823983,6.731009725084693e-05,1.1598034480853505e-05,1.5125843448656506e-06,1.2005750826408528e-07,1.4891280066590863e-06,2.2431280445492744e-08,2.4868865090402522e-08,3.9958099918001e-10,8.144490360676052e-06
2.1566050192172225e-07,0.2670223199994748,3.76,0.0,0.9184833245368719,0.9990014404041004,7.111237549219657e-05,9.367613759052689e-05,0.0024583739316252746,0.0010072009209390674,0.0011866322649209625,5.28714718474774e-09,1.1976324730658741e-10,0.00027782612441756534,0.00021405914851697932,0.0006262586582373152,1.5481080177645068e-05,3.212276288427442e-05,1.7807919513612067e-06,0.00045862611808673197,6.973023001259306e-05,1.2453218096124886e-05,1.642963555504428e-06,1.3502839600432393e-07,1.6252371039136965e-06,2.348379620872798e-08,2.7246255110594365e-08,4.379523527542216e-10,8.348480818961437e-06
2.2036484505916546e-07,0.2670254794789672,3.76,0.0,0.9183875745035402,0.9989645072512892,7.593335785672421e-05,9.733744603270686e-05,0.002525411288470598,0.0010172560464623696,0.0012406954146232203,5.382971491637994e-09,1.2101893689752684e-10,0.000282515503127898,0.00021710202442334973,0.0006533408116500233,1.57071075742971e-05,3.287710814470056e-05,1.8651289043657767e-06,0.00047922353308901675,7.21478613265655e-05,1.334827799667766e-05,1.78302162304348e-06,1.51413193066692e-07,1.7694702892686342e-06,2.4555092747530577e-08,2.982326746329908e-08,4.792212590158729e-10,8.554923978501859e-06
2.2506918819660866e-07,0.2670286565760641,3.76,0.0,0.9182908362160768,0.9989271545345275,8.094013441648968e-05,0.00010101331136753743,0.0025928368240789364,0.0010270117963467058,0.0012956864585228684,5.476518054796399e-09,1.222377562223947e-10,0.00028709035632472574,0.0002200529774287459,0.0006808081572189636,1.592631945294862e-05,3.363267744646783e-05,1.950995568812008e-06,0.0005001529012627006,7.456121940620914e-05,1.4283936377916242e-05,1.933257732205588e-06,1.6930203512256105e-07,1.9220293091644793e-06,2.5644736975404216e-08,3.261406982776455e-08,5.235682866615051e-10,8.763957318747162e-06
2.2977353133405187e-07,0.2670318507699509,3.76,0.0,0.9181931293460327,0.9988893925778627,8.613341986002646e-05,0.00010470066507246486,0.0026606395671830265,0.0010364769451049185,0.0013515840586177063,5.567811594542949e-09,1.234207244549771e-10,0.0002915527905937859,0.00022291428361706768,0.0007086495974002556,1.6138882118318136e-05,3.438940090015012e-05,2.0383569339340277e-06,0.0005214056937619275,7.696863604029789e-05,1.5260899924080364e-05,2.094177384263201e-06,1.8878781756671227e-07,2.083109889075236e-06,2.67523001863634e-08,3.563352567113939e-08,5.71184347648961e-10,8.975720704304573e-06
2.3447787447149508e-07,0.26703506155267276,3.76,0.0,0.9180944733388557,0.9988512314219755,9.151377791197698e-05,0.00010839654457358898,0.002728808836758203,0.0010456600098058047,0.001408367109211878,5.656879153814071e-09,1.2456883535899886e-10,0.0002959049682558428,0.00022568820237639912,0.0007368543098652359,1.6344960969974393e-05,3.51472099253141e-05,2.127178329165643e-06,0.0005429735421633574,7.936854359774741e-05,1.62798599171499e-05,2.266291599557251e-06,2.0996615231199965e-07,2.252901636865316e-06,2.7877358340857705e-08,3.889720241181432e-08,6.222711268065076e-10,9.190356216810818e-06
2.391822176089383e-07,0.26703828842918714,3.76,0.0,0.9179948874027123,0.9988126808306347,9.708162658935717e-05,0.0001120980939084566,0.0027973342394349322,0.0010545692576300742,0.0014660147490800626,5.743749809234403e-09,1.2568305770946224e-10,0.0003001490949568359,0.00022837697113029857,0.0007654117451990357,1.6544720073954452e-05,3.5906037269970874e-05,2.2174254487470527e-06,0.0005648482421517744,8.175947191476925e-05,1.734149235768138e-05,2.4501161274655613e-06,2.3293532203597682e-07,2.431587966857216e-06,2.901949231221566e-08,4.242137848492055e-08,6.770415027531237e-10,9.408007987247388e-06
2.438865607463815e-07,0.2670415309171587,3.76,0.0,0.9178943904989664,0.9987737502971449,0.00010283724348285395,0.00011580256401516086,0.002866205666230866,0.001063212713204533,0.0015245063719420452,5.8284544067459915e-09,1.2676433572251857e-10,0.00030428740859447123,0.00023098280089399356,0.0007943116239953754,1.673832179973437e-05,3.666581702426537e-05,2.309064373076912e-06,0.0005870217563287711,8.414004510092368e-05,1.8446458095947778e-05,2.6461706666453826e-06,2.577962321502961e-07,2.6193460427326966e-06,3.0178288098927095e-08,4.622304933500839e-08,7.357199586514745e-10,9.628822029330522e-06
2.4859090388382475e-07,0.26704478854682107,3.76,0.0,0.9177930013341248,0.9987344490507679,0.00010878077104409347,0.00011950731268514947,0.0029354132887216442,0.0010715981657214188,0.0015838216354425857,5.911025319755002e-09,1.2781358949689506e-10,0.0003083221694449129,0.00023350787254242713,0.0008235439334537962,1.692592651364204e-05,3.742648462909055e-05,2.402061587185824e-06,0.0006094862162473949,8.650897829209775e-05,1.9595402972177838e-05,2.854978098011765e-06,2.846523607052652e-07,2.8163467377698497e-06,3.135333700675617e-08,5.031993234937136e-08,7.985429815063845e-10,9.852946074516071e-06
2.53295247021268e-07,0.2670480608607789,3.76,0.0,0.9176907383530781,0.9986947860631059,0.00011491222186276273,0.00012320980421313718,0.0030049475547464346,0.0010797331758498998,0.0016439404687991737,5.99149622796617e-09,1.2883171546329755e-10,0.00031225565137120296,0.00023595433369818665,0.0008530989235643969,1.7107692321474896e-05,3.818797688021729e-05,2.4963839966450278e-06,0.0006322339237612194,8.886507437296049e-05,2.078895796487956e-05,3.0770637326184995e-06,3.136097064344351e-07,3.0227546110344614e-06,3.2544235803970205e-08,5.4730470752535945e-08,8.657594488416753e-10,1.008052940909758e-05
2.579995901587112e-07,0.267051347413814,3.76,0.0,0.9175876197335194,0.998654770054433,0.0001212314839205142,0.00012690760877051758,0.0030747991837189216,0.0010876250824448815,0.0017048430792386054,6.069901915485143e-09,1.2981958683615943e-10,0.0003160901340227693,0.00023832429617195124,0.0008829671029423695,1.7283774855022607e-05,3.895023192839333e-05,2.591998941143577e-06,0.0006552573517556976,9.120722068592966e-05,2.2027739346475828e-05,3.312954576286345e-06,3.447767351113757e-07,3.2387278983727214e-06,3.3750586852053486e-08,5.947383647938142e-08,9.376310017468275e-10,1.0311722713802188e-05
2.6270393329615445e-07,0.26705464777266996,3.76,0.0,0.9174836633814218,0.9986144094999649,0.00012773832580928495,0.00013059840152848367,0.003144959161611267,0.0010952810090587202,0.0017665099573402083,6.146278086770824e-09,1.307780540711888e-10,0.0003198278959369933,0.0002406198338904104,0.0009131392343718533,1.7454327097368467e-05,3.9713189275852245e-05,2.6888742059614575e-06,0.000678549144327947,9.353438574255753e-05,2.3312348845489723e-05,3.5631786126376646e-06,3.782643243900576e-07,3.464418517075211e-06,3.497199821432531e-08,6.456993204916475e-08,1.0144324033682473e-09,1.0546677906255096e-05
2.674082764335977e-07,0.2670579615158312,3.76,0.0,0.9173788869274582,0.9985737126360608,0.00013443240190218946,0.000134279961556704,0.003215418735676317,0.0011027078702616246,0.0018289218814007938,6.220661199038668e-09,1.3170794532788992e-10,0.0003234712084556855,0.0002428429812484331,0.0009436063301166028,1.7619499241981663e-05,4.047678976966109e-05,2.786978031560718e-06,0.0007021021164794382,9.584561595243752e-05,2.4643373814526487e-05,3.8282641060540715e-06,4.1418570729836865e-07,3.6999720830913023e-06,3.6208083744823016e-08,7.003939146551914e-08,1.0964518820068522e-09,1.0785547986656761e-05
2.721126195710409e-07,0.26706128823328995,3.76,0.0,0.9172733077242564,0.9985326874663382,0.0001413132574660712,0.00013795017052238041,0.0032861694089676686,0.0011099123777766765,0.0018920599209289641,6.293088309768863e-09,1.326100669302258e-10,0.0003270223303738692,0.00024499573182713104,0.0009743596470499727,1.7779438580998366e-05,4.1240975592310284e-05,2.8862791215020883e-06,0.0007259092533822996,9.814003238321093e-05,2.6021387403338803e-05,4.10873892590957e-06,4.5265641455081594e-07,3.945527939711113e-06,3.745846315955108e-08,7.590358017064028e-08,1.18399145807458e-09,1.102848688698528e-05
