Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14),[O]O[C](F)F(171),C2H3F2O2(1300)
0.0007791236421540521,0.27090036336717027,3.76,0.0,0.35839827233821336,0.7684306887061406,0.1669128714244754,6.06164367501739e-05,0.17186172104491085,1.2699762221931398e-05,0.0022245283259202456,4.232034035778834e-10,9.996087398624348e-13,2.6800663878416837e-05,3.590815792007046e-06,0.044038248255776756,3.25710782931897e-07,8.17513830570628e-05,2.60588444418913e-05,0.030023313939422626,3.68027794602852e-05,0.17068675486652182,0.0015215496703225482,0.011024826032611042,0.0023950530045595856,1.6999074838269104e-08,0.0348908011141201,3.613237854189135e-05,0.006328080522099168,0.005683888972603378,1.0903056952130672e-07,2.1768894798238716e-06,7.058908742451681e-09,0.00021722771498107195,1.619597155193265e-10,2.5979982392715933e-07,1.36591917505328e-05,0.0042883444575904294,2.8607485494094894e-06,5.525918701492707e-09,6.140242154476322e-13,6.089775552491483e-07,1.8899528953205387e-07,1.7352939117531755e-06,2.716595400556923e-07,0.00028867234460927223,2.2345065899999165e-06,1.6532748255205347e-07,2.768074970707141e-13,6.311032248216313e-09
0.0007931808647189446,0.27100204625749624,3.76,0.0,0.3540785079717978,0.7647573652299477,0.1693811747779246,6.076525267557275e-05,0.17498195708044936,1.2618187152305135e-05,0.0022118764996787096,4.183185570499753e-10,9.880699164225002e-13,2.698574018374923e-05,3.5659425293907427e-06,0.04476148810144974,3.2571416793357356e-07,8.254287627570114e-05,2.5777101242992357e-05,0.030238747397532902,3.701134062698135e-05,0.17337876793045404,0.0015197021893417128,0.010975464458446464,0.0024206883737606264,1.6817278288097303e-08,0.035622254010650535,3.617511984246925e-05,0.006376054037884349,0.005669259921808432,1.0859697644332152e-07,2.1821208435907053e-06,7.07586641344938e-09,0.00021618930294151745,1.6161665286069382e-10,2.6137450821080867e-07,1.378586663867294e-05,0.004403794853106067,2.8656433020955588e-06,5.5484235971488595e-09,6.156748795463815e-13,6.307472652943753e-07,1.9543852000080845e-07,1.7352462884882155e-06,2.8094523779362224e-07,0.00029964127318260654,2.2420901088908633e-06,1.7241595891416084e-07,2.724103827398934e-13,6.50299758644636e-09
0.000807238087283837,0.27110319014492973,3.76,0.0,0.3498003629003355,0.761107156093328,0.17182985492375788,6.091703383700562e-05,0.17808866819426583,1.2536482101290699e-05,0.002199285048839886,4.134724226136015e-10,9.766225527602215e-13,2.717080879978588e-05,3.5406835950853434e-06,0.045480349984841566,3.25652264180579e-07,8.335112373304458e-05,2.5498510293310004e-05,0.030445478668710186,3.721861057142367e-05,0.1760530667395375,0.0015175406963592335,0.010922990789471327,0.002445346776686373,1.663753270764298e-08,0.03635379443851565,3.620344813272454e-05,0.006420981640906139,0.005651200271615806,1.0812293068662557e-07,2.186224346634247e-06,7.089166916340366e-09,0.00021515742509518467,1.6117520952988422e-10,2.627895809262615e-07,1.3904765288611988e-05,0.004518122294905351,2.8696891516922275e-06,5.5674887676394915e-09,6.169118310510789e-13,6.526490928101243e-07,2.0190281664635133e-07,1.7349127983900548e-06,2.9023892437077665e-07,0.0003106501477059726,2.2483046803066515e-06,1.79591116068001e-07,2.680809767681061e-13,6.694239064548248e-09
0.0008198895875922402,0.2711937472958035,3.76,0.0,0.34598544287210775,0.7578418044961817,0.17401701572298167,6.105616244359158e-05,0.18087274642955176,1.2462842827810292e-05,0.00218800430494873,4.0914405521441826e-10,9.663982526411717e-13,2.7337369726518667e-05,3.5176356222325553e-06,0.04612352631354134,3.2554176177636665e-07,8.409210351933404e-05,2.5250452856519117e-05,0.03062423639977062,3.740411449166728e-05,0.1784447467596084,0.0015153343832804314,0.010873238973191066,0.0024667039176189953,1.6477501723907176e-08,0.037012141421691076,3.621697908261355e-05,0.006458849285920469,0.005632139383664789,1.0766333773184551e-07,2.188980546200927e-06,7.098099237620131e-09,0.0002142343426497395,1.6069730160894406e-10,2.639292261259459e-07,1.4005193397731573e-05,0.00461997198376341,2.872613739599556e-06,5.581777892207007e-09,6.1768167919661e-13,6.724586068933959e-07,2.0773406160235365e-07,1.734375042282239e-06,2.986026296321526e-07,0.00032058181335261823,2.2527575147129986e-06,1.861174725718441e-07,2.6424164590185915e-13,6.865587538910109e-09
0.0008300167716649077,0.2712659066026515,3.76,0.0,0.3429557668457423,0.7552415631410788,0.17575648950877368,6.116924816588325e-05,0.18309292294805224,1.2403829014879442e-05,0.0021790095018189852,4.057019764259787e-10,9.582675171717999e-13,2.7470700562045342e-05,3.4989804875182435e-06,0.04663574473414733,3.2541655768156984e-07,8.469403995514691e-05,2.5053702036901687e-05,0.030762428590717348,3.755193671545437e-05,0.18034882791723597,0.0015133948676645697,0.010831770394729798,0.002483229716605514,1.635058045149164e-08,0.03753903427947201,3.621986105467748e-05,0.006487432428046199,0.005615042163306733,1.0727393369300795e-07,2.190564085978358e-06,7.1032301064638355e-09,0.0002134992802593739,1.6026187087866922e-10,2.647516784116736e-07,1.408113642423876e-05,0.004700736084867458,2.874471465173183e-06,5.591302238412858e-09,6.180699346997005e-13,6.883732269187829e-07,2.124081455935868e-07,1.73378666304348e-06,3.052926324591211e-07,0.00032854162684083744,2.2555622724082178e-06,1.91385232958925e-07,2.612069008980523e-13,7.0021324042172195e-09
0.0008401439557375751,0.2713377679912953,3.76,0.0,0.33994739911164834,0.7526534316836557,0.17748598743946323,6.128385423736283e-05,0.18530544618842829,1.2344758258801382e-05,0.002170045850868106,4.02280067370767e-10,9.501844334233801e-13,2.760403680283431e-05,3.4801495468896183e-06,0.04714560232121467,3.252592042757953e-07,8.530345703607354e-05,2.4858551909738785e-05,0.03089633215378056,3.769919636340775e-05,0.18224364857085995,0.0015113049796166057,0.010788902261610028,0.0024992492011534175,1.6224700593316313e-08,0.03806578766070397,3.62158463955388e-05,0.006514497689346812,0.0055963697814878045,1.0686616416000005e-07,2.1916073501633284e-06,7.10660910496444e-09,0.00021276764121631615,1.5978111892660891e-10,2.654956083793628e-07,1.4153163945863536e-05,0.004780782403660657,2.8759043213018255e-06,5.599161207176118e-09,6.182606716593608e-13,7.043318055789979e-07,2.1708564124184997e-07,1.7330613193705182e-06,3.119747640481143e-07,0.00033650513765323464,2.2577066978681076e-06,1.9668909228499941e-07,2.5820604690266037e-13,7.138060385650394e-09
0.0008492584214029759,0.27140218473670014,3.76,0.0,0.3372580173645024,0.7503344892620816,0.17903405391313051,6.138829607274605e-05,0.18729003932880994,1.2291548299794088e-05,0.0021620051228164027,3.992176058511359e-10,9.429504273524639e-13,2.7724045971184813e-05,3.4630568900023586e-06,0.04760243728966865,3.2509050728899625e-07,8.585807307801315e-05,2.4684276844372116e-05,0.031013229232024972,3.783127271975881e-05,0.1839410563931981,0.0015092984726036776,0.010749170182263002,0.002513234432075217,1.6112293559074862e-08,0.038539705904113604,3.620646622733162e-05,0.0065375738098182225,0.00557826353645843,1.0648403917776975e-07,2.192094594751052e-06,7.108185568965234e-09,0.0002121120992382305,1.5931097741415724e-10,2.6609904642243446e-07,1.4214672366087067e-05,0.004852181905026344,2.8768344802336463e-06,5.604838383897633e-09,6.182674367068459e-13,7.187265505781092e-07,2.2129662804308113e-07,1.7322940977921327e-06,3.179793349142768e-07,0.0003436716917224985,2.259083698027488e-06,2.0149140121266667e-07,2.555339680335172e-13,7.25981600416405e-09
0.0008583728870683766,0.27146635324775287,3.76,0.0,0.33458576512679217,0.7480253952776534,0.1805741287946669,6.14939621379738e-05,0.18926818702394144,1.2238296686602024e-05,0.0021539894734925306,3.9617150121074974e-10,9.357550648198606e-13,2.78440632853183e-05,3.445832061756621e-06,0.04805732648690988,3.248965357970476e-07,8.641828038145556e-05,2.4511282292469832e-05,0.031126746378939547,3.7962937894814194e-05,0.1856309397146366,0.0015071757027540226,0.010708388739699193,0.0025268108090751354,1.6000719608056036e-08,0.03901343624779654,3.61917401634671e-05,0.00655944897950997,0.005558965985677438,1.0608808947698636e-07,2.1921632735372455e-06,7.108404817816077e-09,0.00021145934131512698,1.5880650933025466e-10,2.666408311583738e-07,1.4273069043453735e-05,0.004922947787548113,2.8774277767250667e-06,5.609219101956427e-09,6.181216480242643e-13,7.331466241832103e-07,2.2550728347748915e-07,1.7314209794277049e-06,3.239726994548309e-07,0.0003508342712349016,2.2599474854696344e-06,2.0631918016641034e-07,2.5288880683734005e-13,7.3809759167670675e-09
0.0008674873527337773,0.2715302704247135,3.76,0.0,0.3319305792829263,0.7457261663957823,0.18210625421764007,6.160084873893308e-05,0.19123977779944487,1.2185005532102582e-05,0.0021459988147613765,3.931417593990381e-10,9.285983597237306e-13,2.7964090381466517e-05,3.4284798742061923e-06,0.04851025499768825,3.246776587285923e-07,8.698386747386964e-05,2.4339560450701082e-05,0.03123692739575738,3.809421306215922e-05,0.18731328851841966,0.0015049393269760119,0.010666596283380589,0.0025399791496236654,1.5889973652955316e-08,0.03948694403708944,3.6171780374505646e-05,0.006580137094048764,0.005538516519920017,1.0567879848797774e-07,2.191822380701345e-06,7.107296017304498e-09,0.00021080937215815768,1.5826882936920124e-10,2.671219079808367e-07,1.4328383973606182e-05,0.004993056486985274,2.8776877933517085e-06,5.612328446741505e-09,6.178268525355374e-13,7.475871992309814e-07,2.2971616339025166e-07,1.7304443788122735e-06,3.2995263372585047e-07,0.0003579896414593756,2.26030836591819e-06,2.1117064507812708e-07,2.5027031027157637e-13,7.501496097215397e-09
0.000876601818399178,0.2715939332800261,3.76,0.0,0.32929239583138104,0.7434368180126092,0.18363047232424748,6.170895259258008e-05,0.1932047034709948,1.2131676951912665e-05,0.002138033049095528,3.901283843949728e-10,9.214803214591403e-13,2.8084128919319086e-05,3.4110051147256643e-06,0.04896120850991334,3.2443424860354004e-07,8.755462891818822e-05,2.4169103391414366e-05,0.031343815652137196,3.8225119091895194e-05,0.1889880934937287,0.0015025920185453392,0.010623830193016602,0.0025527404088624096,1.578005052642496e-08,0.03996019516181326,3.6146697951057025e-05,0.006599652268917265,0.005516954068096305,1.0525664043233814e-07,2.191080880029822e-06,7.104888235005101e-09,0.00021016219611966495,1.5769904173719891e-10,2.675432353410096e-07,1.4380648247622674e-05,0.005062485181729608,2.877618175341266e-06,5.614191662056872e-09,6.173866001841849e-13,7.620434786134936e-07,2.3392184039163158e-07,1.7293667359745523e-06,3.35916957142518e-07,0.0003651346133064916,2.260176664896045e-06,2.1604401781702912e-07,2.4767822539893506e-13,7.621333474662855e-09
0.0008857162840645788,0.2716573389369125,3.76,0.0,0.3266711499089297,0.7411573642655115,0.18514682525057463,6.181827028185142e-05,0.19516285912444203,1.2078313055528142e-05,0.0021300920706987764,3.8713137820028156e-10,9.144009546170037e-13,2.820418061293258e-05,3.3934125417283353e-06,0.04941017331102529,3.241666811331318e-07,8.813036501325725e-05,2.3999903078802096e-05,0.03144745407827759,3.8355676986821116e-05,0.1906553460317996,0.0015001364632350447,0.010580126902696102,0.0025650956772294005,1.5670944991341273e-08,0.04043315606356879,3.611660293685918e-05,0.006618008822920028,0.005494317074436495,1.048220804838007e-07,2.1899477001901134e-06,7.101210424278327e-09,0.00020951781719615137,1.5709823952851268e-10,2.679057837170506e-07,1.442989402667937e-05,0.005131211789219683,2.877222641484173e-06,5.614834119206285e-09,6.168044444370115e-13,7.765107121914015e-07,2.381229060780372e-07,1.7281905089046576e-06,3.418635335308942e-07,0.00037226604546516045,2.2595627200789488e-06,2.2093752720179104e-07,2.4511229957186943e-13,7.74044598851412e-09
0.0008948307497299795,0.2717204846277256,3.76,0.0,0.3240667758139988,0.7388878180437178,0.18665535511203482,6.192879852191962e-05,0.19711414309486816,1.202491595015076e-05,0.00212217576675289,3.841507407760372e-10,9.07360259023744e-13,2.8324247056471298e-05,3.3757068813094974e-06,0.04985713628417505,3.2387533453920955e-07,8.871088160544188e-05,2.383195138561349e-05,0.03154788515784553,3.848590772870639e-05,0.19231503822202883,0.0014975753556221401,0.010535521924675871,0.0025770461783885708,1.556265175082228e-08,0.040905793742470636,3.6081604249830004e-05,0.006635221261950215,0.005470643476897852,1.0437557478103739e-07,2.188431727994341e-06,7.096291402725335e-09,0.00020887623903128,1.5646750391488928e-10,2.682105327894142e-07,1.4476154333803079e-05,0.005199214962233333,2.8765049781793507e-06,5.614281243691182e-09,6.160839370840314e-13,7.909841727743868e-07,2.423179660255911e-07,1.7269181637594208e-06,3.47790271886152e-07,0.0003793808464828713,2.2584768624244933e-06,2.2584940781389627e-07,2.4257228077082493e-13,7.858792520681333e-09
0.0009039452153953802,0.27178336769228784,3.76,0.0,0.3214792070297479,0.736628190998908,0.18815610399022098,6.204053438865859e-05,0.19905845694356808,1.197148774083615e-05,0.002114284017739541,3.8118647013585583e-10,9.003582299078309e-13,2.844432990703662e-05,3.357892824853941e-06,0.05030208490404048,3.2356058964598516e-07,8.929598995097001e-05,2.3665240100609382e-05,0.03164515092140436,3.861583213850671e-05,0.19396716284843044,0.0014949113959093856,0.01049004987230989,0.002588593267016125,1.545516545393422e-08,0.0413780757626911,3.604180970433754e-05,0.006651304262934273,0.005445970687952431,1.0391757050795322e-07,2.186541802841197e-06,7.090159834165176e-09,0.00020823746491887115,1.558079034060483e-10,2.6845847092523316e-07,1.4519463035005233e-05,0.005266474084432191,2.8754690235132315e-06,5.6125584916941565e-09,6.152286230073558e-13,8.054591752401642e-07,2.465056448245239e-07,1.725552179633092e-06,3.536951265034595e-07,0.0003864759764301691,2.2569294122619355e-06,2.3077790475158112e-07,2.4005791771937395e-13,7.97633296697691e-09
0.0009130596810607809,0.27184598557651246,3.76,0.0,0.3189083762471089,0.7343784935561536,0.18964911392147737,6.215347495815939e-05,0.2009957054327929,1.1918030526307236e-05,0.0021064166976658477,3.7823856235536554e-10,8.933948578934743e-13,2.8564430870230407e-05,3.339975026169588e-06,0.05074500723212669,3.2322282938410657e-07,8.988550655776004e-05,2.3499760933461677e-05,0.031739292940433164,3.874547113881697e-05,0.195611713385823,0.0014921472869590168,0.010443744482044886,0.0025997384263978397,1.5348480698935067e-08,0.04184997025699065,3.599732601628904e-05,0.006666272658752919,0.005420335577707238,1.0344850599133882e-07,2.1842867118921673e-06,7.082844212907159e-09,0.00020760149780599537,1.5512049327807752e-10,2.6865059435917754e-07,1.4559854859610553e-05,0.005332969265004222,2.8741186678438475e-06,5.609691349644164e-09,6.142420375692596e-13,8.199310834569825e-07,2.5068458695207645e-07,1.724095043878261e-06,3.5957609781906627e-07,0.00039354844851184937,2.2549306707779645e-06,2.3572127349993042e-07,2.3756895995160524e-13,8.093028242350323e-09
0.0009221741467261817,0.27190833583093754,3.76,0.0,0.3163542153877163,0.7321387349259344,0.19113442688565468,6.22676174295846e-05,0.2029257964986504,1.1864546400374899e-05,0.0020985736748196844,3.753070115536487e-10,8.86470128995554e-13,2.8684551529989673e-05,3.321958098906586e-06,0.051185891911667766,3.2286243833814166e-07,9.047925285585172e-05,2.3335505524591212e-05,0.03183035232235382,3.8874845672677075e-05,0.19724868399541837,0.0014892857312238802,0.010396638634841,0.0026104832659655367,1.5242592038661464e-08,0.04232144593046466,3.5948258754211006e-05,0.006680141423998929,0.005393774458719282,1.0296881076477984e-07,2.181675185182466e-06,7.0743728479413715e-09,0.00020696834029636994,1.5440631500390206e-10,2.6878790506715254e-07,1.4597365251396065e-05,0.005398681332715126,2.8724578531789674e-06,5.605705291738298e-09,6.131277032638939e-13,8.343952897178487e-07,2.5485345196553795e-07,1.7225492459545183e-06,3.654312337317488e-07,0.00040059533082338215,2.2524909060229913e-06,2.406777793594227e-07,2.351051579484737e-13,8.20884020731505e-09
0.0009312886123915824,0.2719704161090278,3.76,0.0,0.3138166556268811,0.7299089231164301,0.19261208479514869,6.238295942337327e-05,0.20484864122292581,1.181103745196031e-05,0.002090754812347615,3.723918099460043e-10,8.795840247352388e-13,2.8804693562240585e-05,3.3038466143551037e-06,0.051624728162395606,3.2247980282167875e-07,9.107705499564592e-05,2.3172465455028938e-05,0.031918369705825976,3.9003976570219553e-05,0.19887806952028309,0.0014863294278530247,0.010348764377035557,0.0026208295187468388,1.513749398799475e-08,0.042792472063647675,3.589471235990504e-05,0.006692925660709236,0.005366323072085178,1.02478905666233e-07,2.1787158910062034e-06,7.064773847987215e-09,0.0002063379946538339,1.5366639569202707e-10,2.68871410054307e-07,1.4632030305701294e-05,0.0054635918296950855,2.8704905626515947e-06,5.600625746844062e-09,6.118891258599645e-13,8.48847235653589e-07,2.590109201537231e-07,1.7209172805073193e-06,3.7125862977637034e-07,0.0004076137477353556,2.249620349857434e-06,2.456457022674168e-07,2.3266626331190945e-13,8.32373176155303e-09
0.0009404030780569831,0.2720322241655249,3.76,0.0,0.3112956274161091,0.7276890649454377,0.19408212948540257,6.24994986737926e-05,0.20676415380387658,1.1757505762244405e-05,0.0020829599687235147,3.6949294786989023e-10,8.727365221867117e-13,2.892485874786726e-05,3.285645099181046e-06,0.05206150577508258,3.220753103984146e-07,9.16787438464595e-05,2.3010632254911083e-05,0.032003385256258066,3.913288478673419e-05,0.20049986548082144,0.001483281070098397,0.010300152940570233,0.002630779038795234,1.503318102955841e-08,0.04326301851506738,3.583679015577463e-05,0.006704640584560413,0.005338016574916599,1.0197920293859828e-07,2.1754174316263777e-06,7.054075107569812e-09,0.00020571046280571696,1.5290174761289145e-10,2.689021207864441e-07,1.4663886802640781e-05,0.005527683004797665,2.8682208174180954e-06,5.594478093219971e-09,6.105297916312502e-13,8.632824208775802e-07,2.631556939411721e-07,1.7192016437927992e-06,3.770564293184636e-07,0.00041460088109143825,2.24632919118375e-06,2.506233368450292e-07,2.3025202891760797e-13,8.437666852690937e-09
