Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401)
5.84106177967853e-14,0.4629231271305622,3.76,0.0,0.7904361902890817,0.9999999890979939,6.667494508716425e-32,1.696960339819164e-24,1.7681689207417532e-14,1.768168859884729e-14,1.8870050637785818e-15,1.923864540080362e-27,2.495390304999452e-26,6.054498182512674e-22,6.054478661735511e-22,5.778245047673278e-29,1.0828004023188855e-22,1.8870050824863965e-15,1.694873448848702e-23,6.979336067968373e-18,3.4848777092940384e-24,1.6971793685223854e-24,3.095085094150085e-24,8.321745330334698e-33,7.287327642128418e-31,6.467011832895801e-26,1.0957792204446702e-34,1.00029448023008e-37,6.979336067589709e-18,7.536688032242587e-34,1.9663999658377803e-45,5.037112679952562e-31,8.27834721919183e-30,1.0902004260698643e-08,1.6472891509563097e-49,1.9729757910081893e-39,7.36360552622626e-39,1.0918084061310182e-37,1.082803387927481e-22,1.508750082239057e-47,1.237356103891156e-53
1.0892791002168174e-13,0.4629231271305635,3.76,0.0,0.7904361902890649,0.9999999796708532,4.427470373141934e-31,5.898508432094668e-24,3.2973961304736227e-14,3.2973959189395454e-14,3.5190094339295837e-15,6.689260428922576e-27,8.673480425826016e-26,2.104493107795264e-21,2.1044874620947062e-21,3.8369674313546056e-28,2.0192734588583618e-22,3.5190094989576517e-15,5.8912422987323e-23,1.3015518751597329e-17,1.1589740712663734e-23,5.899259080004034e-24,1.0758264589227988e-23,2.892728739391509e-32,2.5330159956530435e-30,2.2478683232795073e-25,7.276377997009649e-34,3.4917088320589603e-37,1.3015518750238984e-17,2.6198634299786932e-33,1.3108159204898604e-44,1.753194884211342e-30,2.87723463601944e-29,2.0329143452558228e-08,1.0944274314520852e-48,1.311886684866645e-38,4.896267620829344e-38,7.259739723697288e-37,2.0192820080751723e-22,1.9561583825682534e-46,8.26889822883556e-53
1.594452022465782e-13,0.4629231271305648,3.76,0.0,0.790436190289048,0.9999999702452166,1.3303849528679596e-30,1.26368576463619e-23,4.82662334020552e-14,4.826622887019523e-14,5.151013760727623e-15,1.433466000423686e-26,1.8581343807220547e-25,4.508619069061657e-21,4.5086077383562e-21,1.1529465985569064e-27,2.95574561525102e-22,5.1510139000432565e-15,1.2621268634758999e-22,1.9051701435328336e-17,2.441846960165012e-23,1.2638446492760289e-23,2.304827156407717e-23,6.197604081364779e-32,5.426678351407672e-30,4.815761471687296e-25,2.186433914149753e-33,7.507271352396561e-37,1.9051701432341973e-17,5.6130491407336635e-33,3.9492858466654893e-44,3.760232691504264e-30,6.163669343357154e-29,2.975477831408996e-08,3.289899969302452e-48,3.943082152271376e-38,1.4716505323369263e-37,2.1820293314666142e-36,2.9557606216521933e-22,7.859844599375542e-46,2.4970677442916743e-52
2.604797866963711e-13,0.4629231271305673,3.76,0.0,0.7904361902890141,0.9999999513984553,5.820222869236432e-30,3.372402370734961e-23,7.885077759669399e-14,7.885076550255069e-14,8.415022284277733e-15,3.827700314856203e-26,4.958474375228016e-25,1.2032117654435638e-20,1.2032088266420638e-20,5.043940780503115e-27,4.828697452410471e-22,8.415022656070162e-15,3.3682289423516203e-22,3.112406680333217e-17,6.424758586777413e-23,3.372814897651755e-23,6.150876260821842e-23,1.6541197215363348e-31,1.4482139465042497e-29,1.2851654760952146e-24,9.565269333351495e-33,2.0193335036850952e-36,3.1124066794909105e-17,1.4981352524841847e-32,1.739628948546151e-43,1.006002256260151e-29,1.6446235122919801e-28,4.860153628107036e-08,1.440698821320233e-47,1.725311834382931e-37,6.439269191999534e-37,9.547561079761142e-36,4.828717829104063e-22,5.682701221045001e-45,1.1057012950871549e-51
3.61514371146164e-13,0.4629231271305699,3.76,0.0,0.7904361902889803,0.9999999325577084,1.515369489932571e-29,6.495854861436501e-23,1.0943532179133384e-13,1.094352984959144e-13,1.1679030634446574e-14,7.37667051128471e-26,9.550333596938534e-25,2.3175944429603773e-20,2.3175887327923085e-20,1.3132509346438887e-26,6.701669931004579e-22,1.167903135058443e-14,6.48779318482056e-22,4.3196432172302946e-17,1.229723136034999e-22,6.49662950512684e-23,1.1847655452444656e-22,3.1864160003964693e-31,2.7895115627938997e-29,2.475428443036806e-24,2.490433737571222e-32,3.917157922729461e-36,4.319643215529111e-17,2.8859894149829056e-32,4.553696062588634e-43,1.9420968982100424e-29,3.1673603326139566e-28,6.744227985304805e-08,3.7541180760563775e-47,4.49226296797858e-37,1.676618440162494e-36,2.485936785090265e-35,6.701675010296578e-22,1.9395629587940928e-44,2.907748952843481e-51
4.625489555959569e-13,0.4629231271305725,3.76,0.0,0.7904361902889464,0.9999999137229741,3.109419968580118e-29,1.063405310674887e-22,1.4001986598597481e-13,1.40019827850287e-13,1.494303881125339e-14,1.2082100113397848e-25,1.5633466404476368e-24,3.794009831902482e-20,3.7940002781475093e-20,2.6946814874734925e-26,8.574678332205965e-22,1.4943039983604926e-14,1.0620819206701175e-21,5.5268797542592896e-17,2.0059274865970278e-22,1.0635289417413528e-22,1.9395164415843604e-22,5.216780752453523e-31,4.566560652769215e-29,4.0523545331953966e-24,5.110163046643626e-32,6.456529745409563e-36,5.5268797513487984e-17,4.7250108037714447e-32,9.391243587905947e-43,3.1862566432937205e-29,5.184367226593544e-28,8.62770108732083e-08,7.709319352542929e-47,9.217930253037687e-37,3.440349525154282e-36,5.10103600309687e-35,8.57463216524444e-22,4.875563146891892e-44,6.02459919144585e-51
5.635835400457498e-13,0.462923127130575,3.76,0.0,0.7904361902889125,0.9999998948942505,5.545377893762411e-29,1.5787007263643153e-22,1.7060441018061686e-13,1.7060435356566902e-13,1.8207046814717952e-14,1.7945759912258997e-25,2.320762044387917e-24,5.63245782702762e-20,5.632443247941666e-20,4.8057158723817524e-26,1.0447738358338973e-21,1.8207048555151033e-14,1.5767306627998245e-21,6.734116291456392e-17,2.9710898980580294e-22,1.5788795621074934e-22,2.879340285386823e-22,7.745349119043963e-31,6.779361190704869e-29,6.0159329477399806e-24,9.113505378407954e-32,9.650118317780292e-36,6.734116286949974e-17,7.015346781960793e-32,1.683209645212946e-42,4.740483894552549e-29,7.695428324178961e-28,1.051057312349258e-07,1.3759901863591334e-46,1.643949745246549e-36,6.135610299036523e-36,9.09732203611859e-35,1.0447589293962752e-21,1.0275164317859298e-43,1.0848297052516615e-50
7.656527089453356e-13,0.4629231271305802,3.76,0.0,0.7904361902888448,0.9999998572548283,1.3613282546998256e-28,2.9137220904109293e-22,2.3177349856990436e-13,2.3177339407946363e-13,2.473506230169337e-14,3.315431853470395e-25,4.2828059042386105e-24,1.0395451254487051e-19,1.0395422674389587e-19,1.1797435118623991e-25,1.4194071365472218e-21,2.4735065513891754e-14,2.910066428554019e-21,9.148589366488802e-17,5.468292561206131e-22,2.9140350573860267e-22,5.314206709526059e-22,1.429759658146226e-30,1.2512216525003903e-28,1.1103006816220017e-23,2.2372527534287895e-31,1.804680841283464e-35,9.148589357496783e-17,1.2950507598321782e-31,4.172803686088506e-42,8.786543014628787e-29,1.4198915154701614e-27,1.427451469831754e-07,3.383330332709425e-46,4.0357320653418875e-36,1.5062314648948903e-35,2.233302106290449e-34,1.4193503472766622e-21,3.2915520663964797e-43,2.714465485496485e-50
9.677218778449214e-13,0.46292312713058514,3.76,0.0,0.7904361902887771,0.9999998196394266,2.7168983187636177e-28,4.654657709944608e-22,2.929425869591962e-13,2.9294242003730255e-13,3.126307709553088e-14,5.301651005499773e-25,6.840963101553016e-24,1.660657390024082e-19,1.660652531070739e-19,2.354485275006341e-25,1.7940794587242624e-21,3.1263082226961585e-14,4.6487863164624605e-21,1.156306244261711e-16,8.721339037174121e-22,4.655130230446701e-22,8.489364588582591e-22,2.2844239717175968e-30,1.9988077380742067e-28,1.7736563666963975e-23,4.4650211451195995e-31,2.9208599467556005e-35,1.1563062427169546e-16,2.0692650981492474e-31,8.407025270071912e-42,1.4096281475832173e-28,2.2676095182654074e-27,1.8036054223701148e-07,6.762970036212722e-46,8.054389489806504e-36,3.0060913391946573e-35,4.457156592183118e-34,1.7939417546829054e-21,8.062893430435146e-43,5.517936440794549e-50
1e-12,0.46292312713059025,3.76,0.0,0.7904361902887663,0.9999998136330419,2.994442577778139e-28,4.970350493546046e-22,3.02713613968891e-13,3.027134357260468e-13,3.230584896974529e-14,5.662130285524649e-25,7.304800072452591e-24,1.7732862084907466e-19,1.7732809681058572e-19,2.5950052061423592e-25,1.85393335722371e-21,3.230585444919765e-14,4.964075467111154e-21,1.194874551015506e-16,9.310986310776807e-22,4.970850340608714e-22,9.06512895329218e-22,2.439427427404788e-30,2.134370588378651e-28,1.8939434860894017e-23,4.9211407778454746e-31,3.125479957055023e-35,1.1948745493473506e-16,2.209682369752934e-31,9.280041477866246e-42,1.506262194276017e-28,2.4212919320375876e-27,1.8636692584585773e-07,7.455743191246339e-46,8.877181232070914e-36,3.3131771445353625e-35,4.912475192414657e-34,1.8537782308582288e-21,9.15477846233203e-43,6.099622364890695e-50
1.1697910467445073e-12,0.46292312713059025,3.76,0.0,0.7904361902887094,0.9999997820480293,4.77385503024143e-28,6.801516144272454e-22,3.541116753484925e-13,3.541114314391908e-13,3.7791091196396744e-14,7.754723737336268e-25,9.99502126532791e-24,2.4265824898005503e-19,2.4265749368261117e-19,4.1370394792954775e-25,2.1688040252458385e-21,3.7791098694523535e-14,6.792890012136433e-21,1.3977535520146115e-16,1.2730237654261167e-21,6.802165917655748e-22,1.2404813682543705e-21,3.338641664526658e-30,2.920694356622879e-28,2.5916512588994814e-23,7.84543980347005e-31,4.324218631947827e-35,1.3977535495968255e-16,3.024301797359373e-31,1.4911497941525119e-41,2.0686533705945643e-28,3.3125153592851865e-27,2.1795193292151463e-07,1.1901874692943025e-45,1.4152309775779588e-35,5.28198334185699e-35,7.831639842055315e-34,2.1685331516277265e-21,1.6803314518291038e-42,9.872190274993435e-50
1.5739293845436789e-12,0.46292312713060046,3.76,0.0,0.7904361902885739,0.9999997069371866,1.1585732118276312e-27,1.2313034763853515e-21,4.764498521270983e-13,4.764494105751333e-13,5.0847117319859464e-14,1.406722413233234e-24,1.809001480623982e-23,4.392870859034751e-19,4.392855479910728e-19,1.0040125306668958e-24,2.918461336431271e-21,5.084713089375728e-14,1.2297247606813613e-20,1.8806481680592146e-16,2.3015623722183614e-21,1.2314062091576526e-21,2.2456584587146418e-21,6.0461800186286204e-30,5.28736911980092e-28,4.6915232978624785e-23,1.9040000596543927e-30,8.033988499610876e-35,1.880648163094352e-16,5.477325155296289e-31,3.6941436962820934e-41,3.7773953110200505e-28,5.993185804838264e-27,2.930627624583048e-07,2.8984301035223937e-45,3.434612346910636e-35,1.2818811930871033e-34,1.9006553253668173e-33,2.917715914182605e-21,5.499641890237322e-42,2.4898306723527487e-49
1.9780677223428505e-12,0.4629231271306108,3.76,0.0,0.7904361902884385,0.9999996319221776,2.297898905865798e-27,1.9448344246266842e-21,5.987880289057219e-13,5.987873314873274e-13,6.390314067336701e-14,2.2264464918788164e-24,2.856614320249502e-23,6.938409563594422e-19,6.938382512765115e-19,1.9913236948649347e-24,3.668481474395346e-21,6.390316211285352e-14,1.9423136781727962e-20,2.36354278501876e-16,3.632451527606915e-21,1.94497300599951e-21,3.546951757153268e-21,9.553256211996476e-30,8.351245796150136e-28,7.409846398825771e-23,3.7763294730282324e-30,1.3016627153429012e-34,2.3635427762422587e-16,8.655082040455215e-31,7.473639400109989e-41,6.017887618631097e-28,9.460500596245929e-27,3.680777587239505e-07,5.767967169147328e-45,6.812096975551332e-35,2.5424429352361017e-34,3.7696993737255414e-33,3.66689863503983e-21,1.3679716295161486e-41,5.119960032768366e-49
2.7863443979411936e-12,0.4629231271306312,3.76,0.0,0.7904361902881676,0.999999482179171,6.420094829207612e-27,3.8590598909356296e-21,8.434643824630221e-13,8.434629986406164e-13,9.001517907560742e-14,4.435888010151807e-24,5.66552904114724e-23,1.376723532281553e-18,1.3767170556885942e-18,5.563428934374669e-24,5.170016586422291e-21,9.001522161562528e-14,3.853950023004413e-20,3.3293320226195366e-16,7.201307086577468e-21,3.8592407099632984e-21,7.037886243743134e-21,1.896952038763044e-29,1.657060431554133e-27,1.4701566454473446e-22,1.0550449501529009e-29,2.7128461263485118e-34,3.3293320014892124e-16,1.7188611020104876e-30,2.1737562966481642e-40,1.214559103776094e-27,1.874951480850964e-26,5.178207390466745e-07,1.622702011916115e-44,1.9031879738081046e-34,7.1031795977971745e-34,1.0531933689513734e-32,5.165263952052364e-21,5.440911329009332e-41,1.5359057678960018e-48
3.5946210735395368e-12,0.4629231271306515,3.76,0.0,0.7904361902878967,0.9999993328180338,1.378426321566446e-26,6.422880747538545e-21,1.0881407360203937e-12,1.0881384328993496e-12,1.1612720641331133e-13,7.41295388980044e-24,9.424941396095079e-23,2.291305444483705e-18,2.291292806445787e-18,1.1944699967476363e-23,6.674223761762817e-21,1.1612727721283355e-13,6.414196103387013e-20,4.295121266694654e-16,1.1979641756375567e-20,6.4230248581999116e-21,1.1713283356680432e-20,3.15944456312353e-29,2.7578768771561065e-27,2.44662516225104e-22,2.2651869338908516e-29,4.731701847762312e-34,4.295121225337689e-16,2.8632534236696478e-30,4.843167852869111e-40,2.0554773179077172e-27,3.1168453184877516e-26,6.671818501854435e-07,3.50695389653714e-44,4.086150251625142e-34,1.5250571927202454e-33,2.2612119732909195e-32,6.66362910344907e-21,1.5006844184390459e-40,3.513554402103726e-48
5.211174424736223e-12,0.4629231271306924,3.76,0.0,0.7904361902873549,0.999999035237479,4.199932067722407e-26,1.3499519525436293e-20,1.577493443135352e-12,1.5774886027343095e-12,1.683512279357051e-13,1.5706494812597893e-23,1.979005250716304e-22,4.8155651509566795e-18,4.81553074793438e-18,3.639268669455675e-23,9.693910453594729e-21,1.6835137673036038e-13,1.3480509750116964e-19,6.226699781777005e-16,2.5164953645817672e-20,1.349916309932468e-20,2.4617459586829705e-20,6.649831858392652e-29,5.7961511015249665e-27,5.1412279461338e-22,6.901503785562893e-29,1.08552882291373e-33,6.226699668839213e-16,6.0282138298078746e-30,1.5886504674913114e-39,4.462710148704191e-27,6.535195379662528e-26,9.647623526825032e-07,1.0832406553201753e-43,1.2449527656632996e-33,4.646501947845085e-33,6.889392062740434e-32,9.660358912529233e-21,6.7068185476896726e-40,1.2088087151995616e-47
6.8277277759329094e-12,0.4629231271307332,3.76,0.0,0.7904361902868131,0.9999987391727515,9.446739733903934e-26,2.317517267565107e-20,2.066846150250601e-12,2.0668378409945304e-12,2.2057520532160014e-13,2.718008197068716e-23,3.3941543117216377e-22,8.266615822573268e-18,8.266543276642792e-18,8.185308085425577e-23,1.2734055093842335e-20,2.2057546074489534e-13,2.3141239178644204e-19,8.158278345288422e-16,4.318879775942341e-20,2.317342896324557e-20,4.225946870284894e-20,1.1432097012336983e-28,9.9499463657736e-27,8.824345376375019e-22,1.5522633673349463e-28,2.0198292771478535e-33,8.158278106746845e-16,1.0366506208576488e-29,3.813788130080644e-39,7.905183100762601e-27,1.119229312418081e-25,1.26082702803377e-06,2.4677812657804608e-43,2.800099078027534e-33,1.0450763520831027e-32,1.5495387757670214e-31,1.2657088068550632e-20,1.9628620102782796e-39,3.012776023300021e-47
8.444281127129597e-12,0.462923127130774,3.76,0.0,0.7904361902862713,0.9999984446161276,1.7871416887324563e-25,3.5450262136447205e-20,2.5561988573661464e-12,2.5561861476823333e-12,2.7279913865165474e-13,4.190653319535827e-23,5.186903644751918e-22,1.2644453210084018e-17,1.2644321597406787e-17,1.5484374963558577e-22,1.5801169697460613e-20,2.727995293355046e-13,3.5396368964508037e-19,1.0089856972251735e-15,6.605158468765311e-20,3.5445863680324e-20,6.463929898064969e-20,1.7511849629047356e-28,1.5219261804874208e-26,1.3495530032875293e-21,2.9364648590537572e-28,3.328659546008454e-33,1.00898565390606e-15,1.588424745407624e-29,7.660541257844054e-39,1.2464027581421765e-26,1.7079392278423295e-25,1.5553835994227246e-06,4.7265357525872455e-43,5.2970203748485904e-33,1.9770042832079373e-32,2.931309640370561e-31,1.5653816577783668e-20,4.55509980435186e-39,6.243318377589848e-47
1e-11,0.46292312713081485,3.76,0.0,0.79043619028575,0.9999981625611997,2.9681624023885723e-25,4.971834941245716e-20,3.0271361396938693e-12,3.0271183155356543e-12,3.2305772832890354e-13,5.921805120252562e-23,7.267775753783806e-22,1.7732666349630714e-17,1.7732453896791763e-17,2.571607590765974e-22,1.878439904272024e-20,3.23058276217634e-13,4.964008463617089e-19,1.1948746096867112e-15,9.262359628587426e-20,4.970984430678333e-20,9.065064976887171e-20,2.4593203486686054e-28,2.1343621291285049e-26,1.8923502823511622e-21,4.87681799774854e-28,4.9909236724938474e-33,1.1948745397146653e-15,2.2313753586148068e-29,1.3433496642107394e-38,1.7980559399528362e-26,2.3898291437288443e-25,1.8374384773400519e-06,7.942465296173934e-43,8.797155420122089e-33,3.283367709371009e-32,4.868254574855211e-31,1.8537770959737842e-20,8.907546017508763e-39,1.123513004736954e-46
1.0060834478326284e-11,0.46292312713081485,3.76,0.0,0.7904361902857295,0.9999981515599251,3.0226670168365327e-25,5.032520986678066e-20,3.045551564481996e-12,3.0455335228000335e-12,3.2502302800611767e-13,5.995846318590718e-23,7.35621846521953e-22,1.7949073068337293e-17,1.794885691914978e-17,2.618826176336163e-22,1.890176466755442e-20,3.2502358258084375e-13,5.024588369907727e-19,1.2021435677689998e-15,9.375372504790505e-20,5.031650847702643e-20,9.175693871752861e-20,2.4894699402031287e-28,2.1604096576659158e-26,1.9154334700138496e-21,4.966364029910255e-28,5.06460844699545e-33,1.2021434965780484e-15,2.258755455821959e-29,1.3707769997671413e-38,1.821978929099094e-26,2.418780970672891e-25,1.8484397498644126e-06,8.091902787557678e-43,8.958684117654681e-33,3.3436555432668304e-32,4.9576433001068974e-31,1.8650544446498814e-20,9.123240207979127e-39,1.1475055866721716e-46
1.1677387829522971e-11,0.46292312713085565,3.76,0.0,0.7904361902851877,0.9999978599965003,4.726533682414881e-25,6.780043784174233e-20,3.534904271598159e-12,3.5348799663499425e-12,3.7724687346483225e-13,8.140828439422347e-23,9.901066869219094e-22,2.4180471156269317e-17,2.4180140454919668e-17,4.0948759950025117e-22,2.2042348737236103e-20,3.7724762055916075e-13,6.768976798951428e-19,1.3953014476626307e-15,1.2629562947998533e-19,6.778540457541825e-20,1.2361237623201078e-19,3.358625605604557e-28,2.910444986169738e-26,2.5800312370668596e-21,7.76557075110223e-28,7.280265071259631e-33,1.3953013386906514e-15,3.048254454730163e-29,2.261196581756377e-38,2.5252434700007034e-26,3.2508924713162993e-25,2.1400031225462206e-06,1.2806404008834644e-42,1.4008056517458196e-32,5.228252286592495e-32,7.751931741754444e-31,2.1647271680966563e-20,1.6489694910598545e-38,1.937634856808771e-46
1.4910494531916345e-11,0.46292312713093736,3.76,0.0,0.7904361902841042,0.9999972813175961,9.840484047040676e-25,1.1055342248362947e-19,4.51360968583147e-12,4.513570058755613e-12,4.816944330125008e-13,1.3479030430876233e-22,1.6113250285842369e-21,3.94235850760157e-17,3.942291704018886e-17,8.524672524662371e-22,2.846951102490232e-20,4.816956510258264e-13,1.1036058374047072e-18,1.78161724150851e-15,2.0590037320603813e-19,1.1051811554254743e-19,2.015365979666725e-19,5.49179288250858e-28,4.745170880027783e-26,4.2051999682929194e-21,1.616634457024276e-27,1.3361057002168065e-32,1.7816170212377063e-15,4.9872041198454926e-29,5.198078162922735e-38,4.346555779811008e-26,5.2755054081655245e-25,2.7186819220887087e-06,2.7300288221948846e-42,2.9161777227747285e-32,1.0884170270256886e-31,1.6137938191049012e-30,2.7640724272241616e-20,4.3593573030631104e-38,4.6297697594801886e-46
