Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54)
4.1523264663306055e-06,0.1441902119331788,3.76,0.0,0.5264274169344976,0.9999999498641773,3.961808914214313e-09,7.22569376637438e-10,2.8974645634928316e-08,1.6184942436574034e-09,7.377828479047575e-09,1.6461048020532947e-12,1.1132100475730637e-16,2.0452471225595927e-09,1.4510193746072026e-09,1.2872071419595663e-08,1.2383167402373205e-11,1.0722748794767638e-08,2.1590038092281026e-08,5.6711492229712824e-09,9.787256813640926e-10,1.1618820283137814e-09,1.7145251664751904e-10,3.7160585513330425e-15,6.3313238533627135e-15,1.9714877684824393e-14,1.399209253986832e-13,9.748378238145613e-20,7.041926403545906e-13,1.0157723138504652e-16
4.206718759008514e-06,0.14419021193195358,3.76,0.0,0.5264274162056767,0.9999999490376849,4.058736127810547e-09,7.277570739820964e-10,2.9394245319849432e-08,1.6185036294061354e-09,7.474552515501084e-09,1.6666133480727627e-12,1.761972061747612e-16,2.0456269487447104e-09,1.4510782532783668e-09,1.3080575818240444e-08,1.238367360387113e-11,1.0880435057285811e-08,2.1979294416079388e-08,5.767363441929104e-09,9.843049857753906e-10,1.1936207890666804e-09,1.7394714104719316e-10,3.865828315381889e-15,6.510039292568682e-15,1.9973796752729864e-14,1.4397403185473887e-13,1.0134787941829479e-19,7.134228589061584e-13,1.0567101309445525e-16
4.261111051686423e-06,0.14419021193071563,3.76,0.0,0.5264274154759517,0.9999999482102765,4.156352001235179e-09,7.328743749485746e-10,2.9813853091132315e-08,1.6185118672164064e-09,7.571285542293626e-09,1.6871310127116073e-12,1.3124569338058386e-16,2.045975262672797e-09,1.4511303967350719e-09,1.32890881863284e-08,1.238412180487897e-11,1.103813476201266e-08,2.2369019535579246e-08,5.863594773537797e-09,9.8970515169643e-10,1.2257855861101116e-09,1.764417239190955e-10,4.019525028547247e-15,6.691089475958129e-15,2.0232740828421953e-14,1.4808568437590547e-13,1.0531085480521866e-19,7.226532584529529e-13,1.0987213005048332e-16
4.315503344364332e-06,0.14419021192946538,3.76,0.0,0.5264274147453408,0.9999999473819723,4.254647309171864e-09,7.379239537768981e-10,3.023346803098185e-08,1.6185190971836726e-09,7.668028126429595e-09,1.7075870749858042e-12,5.590135267971798e-17,2.0462949759156524e-09,1.4511765690352938e-09,1.3497607612692438e-08,1.23845186472267e-11,1.1195846800385334e-08,2.27591951349545e-08,5.959841806786616e-09,9.949317424326297e-10,1.258376510748717e-09,1.789362635769671e-10,4.1771998941037185e-15,6.8744740029960716e-15,2.049171139608682e-14,1.522558819658783e-13,1.093739046350253e-19,7.318838397561884e-13,1.1418198174867544e-16
4.36989563704224e-06,0.14419021192820325,3.76,0.0,0.5264274140138605,0.9999999465527909,4.3536131685571605e-09,7.429083771768202e-10,3.0653089323448804e-08,1.6185254428673647e-09,7.764780743146573e-09,1.727802461670932e-12,1.5067114037545924e-16,2.0465887281805492e-09,1.451217436797844e-09,1.3706133287287281e-08,1.2384870048567899e-11,1.1353570163729284e-08,2.314980374785316e-08,6.056103257806305e-09,9.999901836469865e-10,1.291393654156318e-09,1.8143075846818066e-10,4.338904151131216e-15,7.060192546486561e-15,2.0750709695572226e-14,1.5648462359343175e-13,1.1353822345767126e-19,7.411146035784659e-13,1.186019686632314e-16
4.424287929720149e-06,0.14419021192692977,3.76,0.0,0.526427413281527,0.9999999457227506,4.453241039084786e-09,7.478301043714692e-10,3.107271624935686e-08,1.618531012198844e-09,7.861543780140275e-09,1.7479466733059292e-12,2.2657063461872413e-16,2.0468589495595344e-09,1.451253626736725e-09,1.3914664496133169e-08,1.238518121916193e-11,1.1511303939715637e-08,2.3540828746727005e-08,6.152377965359899e-09,1.0048857594379423e-09,1.3248371071932472e-09,1.8392520742513153e-10,4.504689072994761e-15,7.24824484754052e-15,2.1009736733702615e-14,1.6077190819434947e-13,1.1780500418580413e-19,7.503455506835104e-13,1.2313349220545406e-16
4.478680222398058e-06,0.14419021192564538,3.76,0.0,0.526427412548356,0.9999999448918685,4.55352270310703e-09,7.526914935881709e-10,3.149234817344447e-08,1.6185358997089007e-09,7.958317548414978e-09,1.7681910293767899e-12,9.258312559254325e-17,2.0471078468518227e-09,1.4512856957075922e-09,1.412320060856294e-08,1.2385456766940904e-11,1.1669047301837281e-08,2.393225427757393e-08,6.248664877447566e-09,1.0096236152729303e-09,1.3587069601851243e-09,1.8641960943993633e-10,4.67460596453773e-15,7.438630708757945e-15,2.126879331322094e-14,1.6511773467617527e-13,1.2217543809725687e-19,7.595766818365342e-13,1.2777795464703417e-16
4.533072515075966e-06,0.14419021192435044,3.76,0.0,0.5264274118143621,0.999999944060161,4.6544502444527e-09,7.574948090724162e-10,3.1911984529408724e-08,1.6185401890959798e-09,8.055102295232815e-09,1.7882072201528544e-12,1.159709883742441e-16,2.047337376415688e-09,1.451314084424305e-09,1.4331741062392135e-08,1.2385700823953302e-11,1.1826799497095305e-08,2.432406518757917e-08,6.344963035633495e-09,1.0142087595755468e-09,1.393003302627061e-09,1.8891396334634654e-10,4.848706158431814e-15,7.631349982961312e-15,2.1527880067338086e-14,1.695221019237003e-13,1.2665071479128095e-19,7.68807997804503e-13,1.325367590202847e-16
4.587464807753875e-06,0.14419021192304543,3.76,0.0,0.5264274110795593,0.9999999432276432,4.756016043984924e-09,7.622422227144348e-10,3.2331624816217016e-08,1.6185439538302057e-09,8.151898207672553e-09,1.8081182162265118e-12,1.5974145356978262e-16,2.0475493636363803e-09,1.4513392316421317e-09,1.454028536021805e-08,1.2385917033588729e-11,1.1984559842741347e-08,2.4716247008240145e-08,6.4412715708994446e-09,1.0186460638163535e-09,1.4277262230864093e-09,1.9140826835814514e-10,5.027041013913284e-15,7.826402569199772e-15,2.1786997469269162e-14,1.7398500880022418e-13,1.3123202214223443e-19,7.780394993560679e-13,1.374113090835997e-16
4.636417871163993e-06,0.14419021192186257,3.76,0.0,0.5264274104175568,0.9999999424776965,4.8479649094982505e-09,7.664688219162749e-10,3.2709304069526916e-08,1.6185469466893806e-09,8.239024185459562e-09,1.826040454814616e-12,1.1378648826773604e-16,2.04772652246302e-09,1.451359413587448e-09,1.4727978151840771e-08,1.2386090475366038e-11,1.2126550611042536e-08,2.5069516346325795e-08,6.527957474169349e-09,1.022517151013404e-09,1.4593416480775458e-09,1.936531004980686e-10,5.191205488121407e-15,8.00394482954752e-15,2.2020229607366513e-14,1.7805167541658287e-13,1.354468353395243e-19,7.863480100631441e-13,1.4189852746426235e-16
4.68537093457411e-06,0.14419021192067208,3.76,0.0,0.5264274097549198,0.9999999417271158,4.94041966521879e-09,7.706532890626652e-10,3.30869858618395e-08,1.6185496080701732e-09,8.326159379010936e-09,1.8438777050318123e-12,8.473082380728641e-17,2.047891894087437e-09,1.4513775172248038e-09,1.4915673416804215e-08,1.2386246065914884e-11,1.2268547069765128e-08,2.5423065271667136e-08,6.614650622833752e-09,1.0262756852816976e-09,1.4913027351625593e-09,1.9589789194680793e-10,5.3588791336927796e-15,8.183377007448152e-15,2.225348698942551e-14,1.8216575734203716e-13,1.3974935760998325e-19,7.946566722799011e-13,1.4648166170342935e-16
4.734323997984228e-06,0.14419021191947426,3.76,0.0,0.5264274090916574,0.999999940975911,5.033375330272675e-09,7.747970302433265e-10,3.3464669938224295e-08,1.61855197449447e-09,8.413303822890203e-09,1.8615357028491195e-12,1.7820371883223174e-16,2.048046463441418e-09,1.4513937482278944e-09,1.510337090203498e-08,1.2386385672139072e-11,1.2410548844841497e-08,2.577688452069891e-08,6.701350540772416e-09,1.0299249395459953e-09,1.5236095465157276e-09,1.9814264222748895e-10,5.5300994395668915e-15,8.36469910716827e-15,2.2486769689950144e-14,1.8632725371229274e-13,1.4414045124107744e-19,8.029654865705729e-13,1.5116173645447714e-16
4.783277061394346e-06,0.14419021191826936,3.76,0.0,0.5264274084277787,0.9999999402240914,5.126827086629585e-09,7.789014017187998e-10,3.38423560690256e-08,1.6185540786776382e-09,8.500457528486775e-09,1.8791762099012904e-12,2.1375403159214188e-16,2.0481911654292044e-09,1.4514083208588592e-09,1.529107037954054e-08,1.238651096706805e-11,1.255255559254244e-08,2.6130965179873944e-08,6.788056790481092e-09,1.033468102474578e-09,1.5562621433924494e-09,2.0038735105521701e-10,5.7049039069203866e-15,8.547911151902792e-15,2.2720077722002307e-14,1.9053616365514406e-13,1.4862097732545255e-19,8.112744535008083e-13,1.5593977670525704e-16
4.832230124804463e-06,0.14419021191705753,3.76,0.0,0.5264274077632918,0.9999999394716661,5.220770279485957e-09,7.829677098150516e-10,3.4220044049943033e-08,1.6185559495132059e-09,8.587620483977717e-09,1.8969262196241786e-12,4.9779548400680435e-17,2.0483268507876686e-09,1.4514214239227629e-09,1.5478771646501258e-08,1.2386623441261555e-11,1.2694566999544734e-08,2.6485298686501484e-08,6.8747689731574816e-09,1.0369082780977488e-09,1.5892605861265687e-09,2.026320181704249e-10,5.883330049263158e-15,8.7330131830704e-15,2.295341103709208e-14,1.9479248629045178e-13,1.531917957575168e-19,8.19583573637607e-13,1.608168077807219e-16
4.881183188214581e-06,0.14419021191583903,3.76,0.0,0.5264274070982052,0.9999999387186433,5.315200404482922e-09,7.869972152325156e-10,3.4597733696487393e-08,1.6185576129598706e-09,8.674792659800106e-09,1.914487813076824e-12,1.9468959573122553e-17,2.0484542544948387e-09,1.4514331798055107e-09,1.5666474519781988e-08,1.2386724458636613e-11,1.2836582777544376e-08,2.6839876792395654e-08,6.961486721844782e-09,1.0402484887309863e-09,1.6226049340500142e-09,2.048766431045442e-10,6.0654153903870955e-15,8.920005254699e-15,2.318676953976509e-14,1.990962207320456e-13,1.5785376520936037e-19,8.278928475494815e-13,1.657938552868601e-16
4.930136251624699e-06,0.14419021191461412,3.76,0.0,0.5264274064325268,0.9999999379650317,5.4101131092523235e-09,7.909911325361387e-10,3.497542484470345e-08,1.618559091922207e-09,8.76197400798175e-09,1.9318489374925007e-12,1.3658704035911937e-16,2.0485740771262894e-09,1.4514437269317735e-09,1.5854178836620555e-08,1.2386815222073092e-11,1.2978602663905483e-08,2.7194691568341023e-08,7.048209702257646e-09,1.0434916749884379e-09,1.6562952455025085e-09,2.071212255891991e-10,6.251197464732528e-15,9.108887433725489e-15,2.3420153085839385e-14,2.0344736608744798e-13,1.6260774313235415e-19,8.362022758063806e-13,1.7087194512071172e-16
4.979089315034816e-06,0.14419021191338302,3.76,0.0,0.5264274057662643,0.9999999372108391,5.5055041841946206e-09,7.949506332644385e-10,3.535311734765447e-08,1.6185604068025327e-09,8.849164465728187e-09,1.9492457298133995e-12,1.3757377520291602e-16,2.048686989799292e-09,1.4514532183072603e-09,1.604188445113904e-08,1.2386896800275471e-11,1.312062641807476e-08,2.7549735378918644e-08,7.134937608218389e-09,1.0466406983400553e-09,1.6903315777884471e-09,2.0936576552805853e-10,6.440713816016607e-15,9.299659798740402e-15,2.3653561491971717e-14,2.0784592145905188e-13,1.6745458573978452e-19,8.445118589797605e-13,1.7605210343287857e-16
5.028042378444934e-06,0.1441902119121459,3.76,0.0,0.5264274050994251,0.9999999364560732,5.601369557240531e-09,7.988768476859269e-10,3.573081107354529e-08,1.61856157579511e-09,8.936363957342264e-09,1.9665490176485456e-12,1.670602765921233e-16,2.048793567540086e-09,1.4514617514012682e-09,1.6229591232505653e-08,1.2386970166528648e-11,1.3262653819651857e-08,2.790500086850888e-08,7.2216701592008565e-09,1.0496983423433847e-09,1.7247139871575557e-09,2.116102626413824e-10,6.634001996470107e-15,9.492322438547441e-15,2.3886994540757503e-14,2.1229188594476764e-13,1.723951479986434e-19,8.528215976426407e-13,1.8133535660666418e-16
5.0769954418550515e-06,0.144190211910903,3.76,0.0,0.5264274044320163,0.9999999357007413,5.69770528948132e-09,8.027708662563638e-10,3.610850590433179e-08,1.6185626151006805e-09,9.023572395676386e-09,1.9838622080954636e-12,1.0979545857546537e-16,2.0488943630694037e-09,1.4514694391811958e-09,1.6417299063529718e-08,1.2387036184145648e-11,1.3404684666882718e-08,2.8260480950001542e-08,7.308407098412731e-09,1.052667314421763e-09,1.7594425287944051e-09,2.1385471680649856e-10,6.831099566275596e-15,9.686875450189172e-15,2.4120451984621156e-14,2.167852586384616e-13,1.7743028362310487e-19,8.61131492369633e-13,1.8672273124271783e-16
5.125948505265169e-06,0.14419021190965436,3.76,0.0,0.5264274037640444,0.9999999349448504,5.794507571168734e-09,8.066337409568255e-10,3.648620173454415e-08,1.6185635391053158e-09,9.110789683397713e-09,2.0010088558298186e-12,1.632308547496329e-16,2.048989850364602e-09,1.4514763512241052e-09,1.6605007839514416e-08,1.2387095636071056e-11,1.3546718775355345e-08,2.8616168794677993e-08,7.395148191135429e-09,1.0555502469562465e-09,1.7945172568119724e-09,2.160991277616971e-10,7.0320440930764706e-15,9.883318938404783e-15,2.4353933549172468e-14,2.2132603863035365e-13,1.8256084506833246e-19,8.694415437369542e-13,1.9221525414561516e-16
5.174901568675287e-06,0.14419021190840037,3.76,0.0,0.5264274030955165,0.9999999341884076,5.891772717264538e-09,8.104664867730602e-10,3.686389846999347e-08,1.6185643605774215e-09,9.198015714363109e-09,2.018185010842614e-12,1.0859560098425143e-16,2.0490805046634258e-09,1.4514825910359126e-09,1.6792717466945983e-08,1.23871492074087e-11,1.36887559765514e-08,2.897205782099391e-08,7.481893222880541e-09,1.0583496992146066e-09,1.829938224245263e-09,2.1834349547815845e-10,7.236873151410104e-15,1.0081653013798143e-14,2.458743893689168e-14,2.2591422500741767e-13,1.8778768352357478e-19,8.777517523224434e-13,1.9781395230836484e-16
5.2238546320854045e-06,0.1441902119071411,3.76,0.0,0.5264274024264388,0.9999999334314189,5.9894971627892756e-09,8.142700832429233e-10,3.724159602646914e-08,1.6185650908654261e-09,9.285250375018307e-09,2.0351840423917637e-12,1.7706818094955697e-16,2.049166715730749e-09,1.4514882065663032e-09,1.6980427862232458e-08,1.2387197526746749e-11,1.383079611639141e-08,2.932814168298623e-08,7.568641997538127e-09,1.0610681585898198e-09,1.865705483046899e-09,2.205878197128853e-10,7.445624322116966e-15,1.0281877793015619e-14,2.4820967830834018e-14,2.3054981685382724e-13,1.9311164890551825e-19,8.860621187055874e-13,2.035198528962585e-16
5.272807695495522e-06,0.14419021190587666,3.76,0.0,0.5264274017568176,0.9999999326738911,6.087677472230927e-09,8.180454718598508e-10,3.761929432960574e-08,1.6185657399279714e-09,9.372493544948058e-09,2.0522049441006364e-12,1.465865395525829e-16,2.0492488817266884e-09,1.4514932847655443e-09,1.716813895153809e-08,1.2387241133787419e-11,1.3972839055424053e-08,2.9684414286224145e-08,7.655394337617641e-09,1.063708034302457e-09,1.9018190839543113e-09,2.2283210047208453e-10,7.658335192484845e-15,1.048399339692241e-14,2.5054519896161212e-14,2.352328132510217e-13,1.9853358969535e-19,8.943726434677313e-13,2.0933398325081295e-16
5.32176075890564e-06,0.1441902119046073,3.76,0.0,0.5264274010866586,0.9999999319158297,6.186310293614066e-09,8.217935696881112e-10,3.799699331088164e-08,1.618566316904024e-09,9.459745099977909e-09,2.0691034116724842e-12,1.7868457650765907e-16,2.049327336952077e-09,1.4514978674777611e-09,1.7355850666842168e-08,1.2387280539455467e-11,1.4114884663101985e-08,3.004086969715047e-08,7.742150076961963e-09,1.0662716841199808e-09,1.9382790768929823e-09,2.2507633757473932e-10,7.87504335373449e-15,1.0687999949431567e-14,2.528809478825805e-14,2.399632132788662e-13,2.0405435340666287e-19,9.026833271915111e-13,2.1525737082104554e-16
5.370713822315757e-06,0.1441902119033332,3.76,0.0,0.5264274004159678,0.9999999311572413,6.285392390492448e-09,8.255152600826332e-10,3.837469290953169e-08,1.6185668298480937e-09,9.547004911163159e-09,2.0860252586043645e-12,1.1072124365445344e-16,2.049402417701254e-09,1.4515020238218901e-09,1.7543562947811486e-08,1.238731618577122e-11,1.4256932820826277e-08,3.0397502203763025e-08,7.828909064622492e-09,1.0687613946402331e-09,1.975085510647033e-09,2.2732053101915394e-10,8.095786402375291e-15,1.089389757732185e-14,2.552169215015979e-14,2.447410160151343e-13,2.0967478618502842e-19,9.10994170461386e-13,2.2129104320052942e-16
5.419666885725875e-06,0.14419021190205444,3.76,0.0,0.5264273997447508,0.9999999303981311,6.3849206399282845e-09,8.292113934119056e-10,3.8752393071880776e-08,1.618567285828826e-09,9.63427284559132e-09,2.102757148503468e-12,1.8136389488683977e-16,2.049474388486672e-09,1.4515057748859204e-09,1.7731275741165525e-08,1.2387348477409311e-11,1.4398983421161452e-08,3.0754306310229526e-08,7.915671163860058e-09,1.0711793814426526e-09,2.0122384328491234e-09,2.295646806092936e-10,8.320601939880543e-15,1.1101686410809703e-14,2.5755311614672772e-14,2.4956622053574305e-13,2.1539573278256398e-19,9.193051738636658e-13,2.274360281185179e-16
5.468619949135993e-06,0.14419021190077116,3.76,0.0,0.526427399073013,0.9999999296385043,6.484892021094473e-09,8.328827905151478e-10,3.913009375004913e-08,1.6185676911153796e-09,9.72154876756852e-09,2.1195672636856047e-12,9.123603268251737e-17,2.04954354497155e-09,1.4515091930639084e-09,1.791898899935661e-08,1.238737775658048e-11,1.4541036366053839e-08,3.1111276713502506e-08,8.002436249877113e-09,1.0735277958593332e-09,2.0497378900623735e-09,2.3180878643487833e-10,8.549527571927517e-15,1.1311366581044117e-14,2.598895280753672e-14,2.5443882591510975e-13,2.2121803663957083e-19,9.27616337986403e-13,2.3369335341917367e-16
5.51757301254611e-06,0.14419021189948358,3.76,0.0,0.5264273984007597,0.9999999288783664,6.585303607950404e-09,8.365302449558351e-10,3.9507794901055166e-08,1.6185680513059388e-09,9.808832539503393e-09,2.1361265534742803e-12,2.0830064189631289e-16,2.0496100911769652e-09,1.4515122767624617e-09,1.810670267972368e-08,1.2387404353972843e-11,1.4683091565618414e-08,3.1468408288092256e-08,8.08920420827362e-09,1.0758087282945316e-09,2.0875839278286053e-09,2.3405284825096693e-10,8.78260090786639e-15,1.1522938221644616e-14,2.6222615349730896e-14,2.5935883122645357e-13,2.2714253992512467e-19,9.359276634193546e-13,2.4006404704705274e-16
5.566526075956228e-06,0.14419021189819176,3.76,0.0,0.5264273977279957,0.9999999281177224,6.686152566487395e-09,8.401545239088145e-10,3.988549648633359e-08,1.6185683713972812e-09,9.896124022444839e-09,2.15285498320605e-12,6.357881251114321e-17,2.0496742984903777e-09,1.4515151081257538e-09,1.8294416743958582e-08,1.238742853689182e-11,1.4825148937480075e-08,3.182569607988974e-08,8.175974934208576e-09,1.0780242102319864e-09,2.125776590676897e-09,2.362968662494941e-10,9.01985956043374e-15,1.173640146523108e-14,2.6456298858946848e-14,2.6432623554190283e-13,2.33170083529384e-19,9.44239150754001e-13,2.4654913703927426e-16
5.610583833025334e-06,0.14419021189702566,3.76,0.0,0.5264273971220758,0.9999999274327142,6.777288318174569e-09,8.43397171566741e-10,4.02254282560227e-08,1.6185686288485044e-09,9.974692834399735e-09,2.1676689378818383e-12,1.413235363430542e-16,2.0497302075769477e-09,1.4515174197904564e-09,1.8463359701829378e-08,1.2387448462339094e-11,1.4953002367492764e-08,3.2147384709101315e-08,8.254070874916653e-09,1.0799638113633796e-09,2.1604463876083447e-09,2.383164447277223e-10,9.237001883150492e-15,1.1930135816344135e-14,2.6666631626289795e-14,2.688374248066297e-13,2.386836661125136e-19,9.517196282714738e-13,2.524843766719619e-16
