Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176)
9.871655737697791e-06,0.07350221376672784,3.76,0.0,0.589278418020638,0.9719129082222862,0.017452303302213312,0.00010978211240594942,0.023662548348261925,5.7284976299086004e-05,0.005077813515060061,5.684310773364446e-09,2.1144739691202152e-11,4.7996777500220814e-05,3.198303193225629e-05,0.008749666796281369,9.258516844064703e-07,0.0003177518513274096,0.00012991065646870026,0.007662829448527707,5.943585540619212e-05,0.015470999378368834,0.001667156821727563,0.0050067499467608655,0.0004647118925562815,7.709298123246471e-08,0.0020592349297839855,1.9939328199168902e-05,0.0010020207115970941,0.0007539521049574932,1.3996747126336664e-07,3.9682678199710284e-06,2.180172829732297e-08,0.00044414895278495147
9.95270834785493e-06,0.07350411514143684,3.76,0.0,0.5888854231791109,0.9716654943863627,0.017616324142693936,0.00010978986906516115,0.023882376314420705,5.7259547468015835e-05,0.0050756327489829825,5.680194631682453e-09,2.1129428030081397e-11,4.802531970866908e-05,3.196726211718718e-05,0.008819849797485168,9.256527645465799e-07,0.00031778988722592496,0.00012981845706729967,0.007725298832667858,5.949164058845738e-05,0.01562301586564747,0.0016731020875723763,0.0050533132432289615,0.0004686721866025796,7.703866268895614e-08,0.0020919124425015758,2.014816416704608e-05,0.001014623543024978,0.0007661150753327143,1.4139394779325892e-07,4.0186045842814805e-06,2.207797107806724e-08,0.0004440358885480956
9.999999999999997e-06,0.07350601884944552,3.76,0.0,0.5886562326346754,0.9715211780508602,0.017712012686702472,0.00010979442208554636,0.024010690783725343,5.72447146671144e-05,0.005074359519613359,5.677794254642699e-09,2.1120498851199124e-11,4.804198872526685e-05,3.195807079868643e-05,0.008860782565949729,9.25537158632514e-07,0.0003178052638678231,0.0001297646587627939,0.007761715674964504,5.952424955304552e-05,0.015711695861822448,0.001676510656978803,0.005080407378660924,0.0004709801779637472,7.700696861127047e-08,0.002111031688175714,2.0269870559079935e-05,0.0010219861499384327,0.0007732488492374937,1.4222487501687667e-07,4.048002279202129e-06,2.223930186982883e-08,0.0004439699382461352
1.0033760958012067e-05,0.07350601884944552,3.76,0.0,0.5884926654872255,0.9714181711249242,0.017780317988223618,0.00010979768580344294,0.02410231593241883,5.723412755518555e-05,0.0050734503051663455,5.67608122183179e-09,2.111412652913997e-11,4.8053895738741706e-05,3.195151357427127e-05,0.008889996420452366,9.254548309467236e-07,0.00031781321734003113,0.00012972625406035949,0.007787698779643693,5.954755615141753e-05,0.015774995882660764,0.001678917160637014,0.005099716221854575,0.00047262661806864414,7.698434467544207e-08,0.0021247042094637908,2.0356690761185037e-05,0.0010272463242292974,0.0007783582465242923,1.4281744243978132e-07,4.069001136475388e-06,2.2354540638485223e-08,0.0004439228656909667
1.0114813568169205e-05,0.0735079248499257,3.76,0.0,0.588100144168115,0.9711709380396008,0.017944284751210956,0.0001098055701863113,0.0243223644461196,5.7208716506125934e-05,0.005071266879083901,5.6719705380733484e-09,2.1098835166036946e-11,4.808250695353123e-05,3.1935785591320754e-05,0.00896010671591232,9.252578558716309e-07,0.00031782219395767506,0.00012963406541370296,0.007850029360575071,5.96036045769188e-05,0.015926939462259405,0.0016846045775350707,0.005145959297394075,0.0004765753047846658,7.693003746642895e-08,0.002157607700109834,2.056490675168789e-05,0.0010398885163397768,0.000790681404013951,1.4423794814958665e-07,4.119455078181552e-06,2.2631423847269715e-08,0.00044380988404616844
1.0195866178326343e-05,0.07350983310260416,3.76,0.0,0.5877078584417332,0.9709237947234506,0.018108224356461044,0.00010981352911016305,0.024542519157740667,5.718331426697114e-05,0.005069083112030687,5.667862574630261e-09,2.1083553917176932e-11,4.811115458490808e-05,3.1920077494070825e-05,0.009030180733846973,9.250618114294715e-07,0.0003178171628942764,0.00012954190768613957,0.007912290648126537,5.965978801169756e-05,0.016078846652668694,0.0016901668331883554,0.005192042896780188,0.0004805183631543818,7.687574824276522e-08,0.00219062043306766,2.0772810956994323e-05,0.0010525495906213006,0.0008030843349816945,1.4565545947160302e-07,4.169964058191268e-06,2.2908607832630966e-08,0.0004436969434279666
1.0276918788483481e-05,0.07351174356779407,3.76,0.0,0.5873158075257586,0.9706767407620331,0.018272136740315685,0.00010982156884053932,0.024762777426574043,5.7157920784470774e-05,0.005066899594321763,5.66375732569476e-09,2.1068282762073803e-11,4.813983972628716e-05,3.190438864418573e-05,0.009100218523503708,9.248666706949065e-07,0.00031779846360088234,0.00012944979610104323,0.007974482716364736,5.9716108288441476e-05,0.016230717516273783,0.0016956063810285849,0.005237967458129201,0.00048445590810132543,7.68214870438024e-08,0.002223739975422714,2.098040224190945e-05,0.001065229028266894,0.0008155668282103779,1.4706997067529313e-07,4.220525771488142e-06,2.318607996759876e-08,0.0004435840436402582
1.0357971398640619e-05,0.07351365620638264,3.76,0.0,0.5869239906363054,0.9704297757341918,0.018436021850014188,0.00010982969503942947,0.024983136668062476,5.7132536005845273e-05,0.005064716867518377,5.6596547854261495e-09,2.1053021680445535e-11,4.816856334626757e-05,3.188871843802297e-05,0.009170220133404242,9.246724088162743e-07,0.00031776642923825175,0.00012935774459878565,0.00803660564064052,5.977256694206742e-05,0.01638255212873431,0.001700925633146859,0.005283733430007613,0.0004883880530499261,7.676726419192105e-08,0.002256963942187668,2.1187679522817988e-05,0.0010779263202377605,0.0008281286740388736,1.4848147565366014e-07,4.271137958528727e-06,2.3463827874282095e-08,0.0004434711844942524
1.0439024008797757e-05,0.07351557097982646,3.76,0.0,0.5865324069890793,0.9701828992133906,0.018599879642597385,0.00010983791282032963,0.02520359435214904,5.710715987887958e-05,0.005062535428431935,5.655554947964302e-09,2.103777064826515e-11,4.819732630749355e-05,3.187306630386318e-05,0.009240185611361362,9.244790016421836e-07,0.0003177213868166179,0.0001292657659599016,0.008098659497394745,5.982916523516484e-05,0.016534350577460652,0.0017061269605803397,0.0053293412701782075,0.0004923149098606111,7.671308474788875e-08,0.002290289995345023,2.1394641756827962e-05,0.0010906409669979463,0.0008407696642427221,1.498899696997833e-07,4.3217984039507455e-06,2.3741839425245986e-08,0.0004433583657993892
1.0520076618954895e-05,0.07351748785015763,3.76,0.0,0.5861410558002838,0.9699361107687884,0.01876371008405174,0.00010984622678591017,0.025424148001957803,5.708179235190449e-05,0.0050603557322124685,5.65145780742812e-09,2.1022529643049593e-11,4.8226129362488856e-05,3.185743169991509e-05,0.009310115004492117,9.242864251635174e-07,0.00031766365730430944,0.00012917387188209149,0.008160644364014442,5.9885904178591686e-05,0.016686112960415916,0.0017112126935779326,0.00537479144461813,0.0004962365887969726,7.665895442382874e-08,0.0023237158430636433,2.1601287941572758e-05,0.0011033724782925501,0.000853489591958341,1.512954486396011e-07,4.3725049355538756e-06,2.40201027245418e-08,0.00044324558735114444
1.0601129229112033e-05,0.07351940677997963,3.76,0.0,0.5857499362875206,0.9696894099662995,0.018927513148431347,0.00010985464107161173,0.025644795192351712,5.705643337382496e-05,0.005058178195624539,5.647363357928193e-09,2.1007298645763006e-11,4.8254973159305516e-05,3.184181411225957e-05,0.009380008359232425,9.240946571986314e-07,0.00031759355574976535,0.00012908207305350547,0.008222560318678943,5.9942784553572644e-05,0.016837839384889926,0.0017161851219397045,0.005420084426516612,0.0005001531984770856,7.660488304848696e-08,0.0023572392388207406,2.180761711096087e-05,0.0011161203729121228,0.0008662882515832278,1.526979071123018e-07,4.423255423178942e-06,2.4298606098898443e-08,0.0004431328489498639
1.068218183926917e-05,0.07352132773246492,3.76,0.0,0.585359047670405,0.9694427963692888,0.019091288817270558,0.00010986315937389824,0.025865533548932396,5.7031082894067536e-05,0.0050560031991657445,5.643271593573427e-09,2.0992077632915375e-11,4.828385826597675e-05,3.182621305356194e-05,0.00944986572134723,9.239036770389586e-07,0.00031751139136423413,0.00012899037921469835,0.008284407440249343,5.999980692592511e-05,0.016989529966698263,0.0017210464952912576,0.005465220695605192,0.0005040648458536144,7.655087510192145e-08,0.0023908579807727687,2.2013628334933333e-05,0.0011288841785219942,0.0008791654387204987,1.540973406095387e-07,4.474047777903908e-06,2.457733811220697e-08,0.000443020150406806
1.0763234449426309e-05,0.07352325067135712,3.76,0.0,0.5849683891715071,0.9691962695397336,0.019255037078629963,0.00010987178499561241,0.02608636074632681,5.700574086260756e-05,0.005053831090633946,5.639182508473716e-09,2.0976866581707084e-11,4.831278516684279e-05,3.18106280606468e-05,0.009519687135948264,9.237134632236583e-07,0.00031741746766623957,0.00012889879926559968,0.00834618580811025,6.005697167017604e-05,0.01714118482885347,0.0017257990235989172,0.005510200737067225,0.0005079716361749585,7.649693418636725e-08,0.0024245699106554067,2.2219320714683762e-05,0.0011416634313749395,0.0008921209500761161,1.554937458560086e-07,4.524879950702607e-06,2.4856287543387395e-08,0.00044290749151279323
1.0844287059583447e-05,0.07352517556096436,3.76,0.0,0.584577960016825,0.9689498290388102,0.01941875792659004,0.00010988052086899304,0.026307274507160135,5.6980407229973016e-05,0.005051662187102293,5.635096096744902e-09,2.0961665471243567e-11,4.8341754261605176e-05,3.179505869325505e-05,0.009589472647504796,9.235239958160396e-07,0.0003173120825686514,0.00012880734130131912,0.008407895502087705,6.0114278981284825e-05,0.017292804100861734,0.0017304448775449024,0.005555025040961173,0.0005118736729640635,7.644306622878695e-08,0.0024583729130942386,2.2424693382084623e-05,0.0011544576761385486,0.0009051545833960592,1.5688711879703632e-07,4.575749931634677e-06,2.5135443381683626e-08,0.0004427948720658456
1.0925339669740585e-05,0.07352710236614327,3.76,0.0,0.5841877594361756,0.9687034744273375,0.019582451360870883,0.00010988936957543561,0.026528272601314396,5.695508194715146e-05,0.005049496776284217,5.631012352507558e-09,2.09464742799573e-11,4.8370765882902494e-05,3.177950453327692e-05,0.009659222299851247,9.233352566096052e-07,0.00031719552843929356,0.00012871601264327262,0.008469536602372351,6.017172888513002e-05,0.01744438791820824,0.0017349861888012754,0.005599694101789458,0.0005157710580167507,7.638927660723336e-08,0.0024922649151043574,2.2629745503279877e-05,0.0011672664657629691,0.0009182661374360272,1.582774550810434e-07,4.626655749252449e-06,2.541479482977152e-08,0.00044268229187590877
1.1006392279897723e-05,0.0735290310523229,3.76,0.0,0.5837977866637851,0.968457205266536,0.019746117386187898,0.0001098983333767185,0.026749352844603478,5.692976496564658e-05,0.0050473351190086415,5.6269312698940446e-09,2.0931292984756514e-11,4.839982030084683e-05,3.1763965183002336e-05,0.00972893613620122,9.231472267306897e-07,0.00031706809221429875,0.000128624819922458,0.008531109189415884,6.022932125390966e-05,0.0175959364214727,0.0017394250505321474,0.005644208417767686,0.0005196638913775046,7.633556735575932e-08,0.0025262438851895008,2.283447627141911e-05,0.0011800893612589382,0.0009314554118829201,1.5966475193961655e-07,4.677595469537312e-06,2.5694331297409283e-08,0.0004425697507370322
1.108744489005486e-05,0.0735309615854701,3.76,0.0,0.5834080409387544,0.9682110211186081,0.019909756011749682,0.00010990741423675607,0.02697051309770827,5.69044562374636e-05,0.005045177451136515,5.6228528430470775e-09,2.0916121564210965e-11,4.842891771376988e-05,3.1748440263866774e-05,0.009798614199158685,9.229598875939112e-07,0.0003169300554872479,0.00012853376912490053,0.008592613343854388,6.0287055818941985e-05,0.017747449755633554,0.001743763517821127,0.005688568490252263,0.0005235522713333536,7.628194180059438e-08,0.0025603078326074525,2.3038884906950252e-05,0.0011929259315130497,0.0009447222073055289,1.6104900667386463e-07,4.728567195051101e-06,2.597404239042043e-08,0.000442457248438833
1.1168497500211998e-05,0.07353289393210921,3.76,0.0,0.5830185215055317,0.9679649215473114,0.02007336725073976,0.00010991661385189967,0.02719175126501085,5.6879155715124485e-05,0.005043023985571428,5.61877706612827e-09,2.0900959997894685e-11,4.845805826426941e-05,3.173292941516351e-05,0.009868256530730302,9.22773223077253e-07,0.00031678169460913294,0.0001284428656307981,0.008654049146410301,6.03449321841821e-05,0.017898928069363274,0.001748003608171559,0.0057327748231599555,0.000527436294398683,7.62284054307523e-08,0.0025944548065514406,2.3242970655646807e-05,0.001205775753090424,0.0009580663250892512,1.6243021520497945e-07,4.779569063997108e-06,2.6253917909654465e-08,0.00044234478479391654
1.1249550110369136e-05,0.07353482805929949,3.76,0.0,0.5826292276142756,0.9677189061184313,0.020236951119908916,0.00010992593367152397,0.027413065293622804,5.685386335164197e-05,0.005040874913817639,5.614703933321763e-09,2.088580826302106e-11,4.848724205579937e-05,3.171743229305334e-05,0.009937863172335805,9.22587217202315e-07,0.00031662328077088076,0.00012835211426382492,0.008715416677817696,6.040294983639047e-05,0.018050371514481713,0.0017521473019603206,0.0057768279225064514,0.0005313160553141683,7.617496007007086e-08,0.0026286828954474946,2.3446732787592733e-05,0.0012186384100641406,0.0009714875673928166,1.6380837457884523e-07,4.830599249428446e-06,2.6533947851898497e-08,0.00044223235960991555
1.1330602720526274e-05,0.07353676393473586,3.76,0.0,0.5822401585219437,0.9674729744005341,0.020400507639628203,0.00010993537487721267,0.027634453178007817,5.682857910058116e-05,0.005038730404850535,5.6106334388390865e-09,2.087066633742478e-11,4.851646912721092e-05,3.170194857165089e-05,0.010007434164741261,9.224018525313746e-07,0.00031645507941295613,0.00012826151927309404,0.008776716018775213,6.046110814062734e-05,0.018201780245786996,0.0017561965380046046,0.005820728296206495,0.0005351916468034294,7.612160625133426e-08,0.002662990231402571,2.3650170597395628e-05,0.0012315134948364121,0.0009849857371951759,1.6518348338291886e-07,4.881655962991724e-06,2.681412242162485e-08,0.00044211997267029103
1.1411655330683412e-05,0.07353870152600665,3.76,0.0,0.581851313491113,0.9672271259648442,0.0205640368324926,0.00010994493848043631,0.02785591294716298,5.6803302915677e-05,0.005036590612563965,5.606565576897461e-09,2.085553420065854e-11,4.854573947939038e-05,3.168647793755237e-05,0.010076969548231583,9.222171145766048e-07,0.0003162773517156939,0.0001281710845021031,0.008837947249858214,6.051940638296128e-05,0.018353154419639788,0.0017601532243144932,0.005864476453017809,0.0005390631600787691,7.606834830652767e-08,0.0026973749786237187,2.3853283409480387e-05,0.001244400605863961,0.0009985606380568902,1.6655553820026497e-07,4.932737444611948e-06,2.7094431977158608e-08,0.00044200762379128936
1.149270794084055e-05,0.07354064080267768,3.76,0.0,0.5814626917904696,0.9669813603855199,0.020727538723471314,0.00010995462531231312,0.028077442667587722,5.677803475155432e-05,0.005034455674724657,5.602500341758055e-09,2.0840411831327438e-11,4.857505308026007e-05,3.167102009004569e-05,0.010146469362569294,9.220329886259623e-07,0.00031609035425739766,0.0001280808133953026,0.008899110451498583,6.057784376536143e-05,0.0185044941940325,0.0017640192353728162,0.005908072902590106,0.0005429306846696317,7.601518827011778e-08,0.0027318353362144523,2.405607055140334e-05,0.0012572993482223768,0.0010122120741233168,1.6792453644104423e-07,4.983841964688578e-06,2.7374867045320242e-08,0.0004418953127803069
1.1573760550997688e-05,0.07354258173345321,3.76,0.0,0.5810742926956061,0.9667356772402683,0.02089101333984858,0.00010996443601478185,0.028299040445916475,5.67527745632156e-05,0.0050323257125945205,5.598437727713056e-09,2.082529920777008e-11,4.8604409855106984e-05,3.165557474235386e-05,0.010215933646954728,9.218494597612273e-07,0.00031589433863868805,0.00012799070895924081,0.008960205703934953,6.063641940404811e-05,0.018655799728367117,0.0017677964095109632,0.005951518155207125,0.000546794308292502,7.596212701441478e-08,0.0027663695407550365,2.4258531375796226e-05,0.0012702093340371107,0.0010259398501696586,1.6929047627932413e-07,5.0349678264236165e-06,2.765541833270783e-08,0.0004417830394383581
