Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934)
2.682387086978484e-06,0.44981776450766076,3.76,0.0,0.5935658882880663,0.9947920180296131,0.0018382142439664461,0.0002890238196502023,0.0075167763416123575,0.00041729552300604395,0.007332166594107836,1.927575503812371e-09,2.965553047103561e-11,0.00022952228575072274,6.878546451109071e-05,0.003378460791275877,9.869492131109239e-06,8.958119214316316e-05,9.537007549400189e-06,0.0024768867868232122,0.00019377389409229603,0.0007246372967240434,0.00025580433263450885,4.947616686435714e-05,3.519646789561806e-05,1.3035331163219182e-07,2.1647063424322016e-05,1.4078144357084085e-07,7.965972160246507e-05,1.9739314856004653e-05,5.5746283448241e-11,2.8899777070006847e-14
2.7391283013210676e-06,0.4498317645132956,3.76,0.0,0.593246463025875,0.9946489797100637,0.001903058567645711,0.00029109669513630574,0.007696322329101276,0.0004171148144391177,0.007502614004291751,1.926446926844818e-09,2.9637546448780986e-11,0.00023030530164214414,6.870069164100731e-05,0.0034593004330676566,9.857111312338127e-06,9.118473228594274e-05,9.758667306123169e-06,0.0025417614743348488,0.00019553672169445155,0.0007605433773759785,0.00027029778316490935,5.316580210514086e-05,3.673259855140567e-05,1.3335907636758978e-07,2.3480993779812818e-05,1.5301685311425598e-07,8.367615553908095e-05,2.1233939940568163e-05,6.058416591790926e-11,3.0867782446542674e-14
2.7958695156636514e-06,0.44984576706867235,3.76,0.0,0.5929264013356277,0.9945051377639806,0.001968397045740707,0.0002931212906729274,0.007876409589779995,0.00041693278334147275,0.007671815846043743,1.925304326461464e-09,2.9619441812880014e-11,0.00023108503614639327,6.861602769605814e-05,0.0035400906012869014,9.844742707231647e-06,9.277084844911052e-05,9.978617561016277e-06,0.002606760337375193,0.00019728119376105527,0.0007972770575249645,0.0002851781190359744,5.7022585156519916e-05,3.828904124009255e-05,1.3634143596024862e-07,2.54171925709651e-05,1.6595523511091442e-07,8.781356665813229e-05,2.2798901014310214e-05,6.569899444233852e-11,3.2933680491842214e-14
2.852610730006235e-06,0.4498597721074027,3.76,0.0,0.5926057187836666,0.9943604991435676,0.0020342192445753117,0.00029510026583290925,0.008057042044134044,0.00041674968046106695,0.007839756225781315,1.9241500327898913e-09,2.960123596564472e-11,0.0002318616163144462,6.85315254206156e-05,0.0036208309610209818,9.832394040568697e-06,9.43394562760034e-05,1.0196837479719027e-05,0.0026718818659424814,0.00019900823363061402,0.000834832362928805,0.00030044235569309823,6.104869327935752e-05,3.986504058874619e-05,1.3930011589710096e-07,2.745833992664383e-05,1.7961438329838752e-07,9.207265171489305e-05,2.4435361542055323e-05,7.109767247728385e-11,3.510035808799451e-14
2.909351944348819e-06,0.4498737795721478,3.76,0.0,0.5922844301405636,0.9942150708051036,0.002100515262097804,0.0002970359739115145,0.008238223476243632,0.00041656571326380396,0.008006420562326198,1.9229859733453043e-09,2.9582945026559416e-11,0.00023263513480785064,6.844722852961508e-05,0.0037015212313764867,9.820071714317574e-06,9.58904785209387e-05,1.0413308011540698e-05,0.0027371245880945102,0.00020071862352002542,0.0008732032397201521,0.00031608740919851237,6.524618896051154e-05,4.1459857383908185e-05,1.4223486539598482e-07,2.960709481726803e-05,1.9401166341087927e-07,9.64540729179854e-05,2.614444939349759e-05,7.678692773818763e-11,3.7370716712776186e-14
2.9660931586914027e-06,0.44988778941432683,3.76,0.0,0.591962549483258,0.9940688597142162,0.002167275665883899,0.0002989305033489796,0.008419957523655304,0.00041638105343993874,0.008171795477144465,1.9218137431205266e-09,2.9564582292825415e-11,0.0002334056561186419,6.836317325320109e-05,0.0037821611763351427,9.807781034425868e-06,9.742384496991898e-05,1.0628011739253652e-05,0.002802487061083836,0.00020241302469305395,0.0009123835601719779,0.0003321100966730308,6.961702081717522e-05,4.30727685278757e-05,1.4514545544247112e-07,3.1866094364905615e-05,2.091639959513811e-07,0.00010095845808944083,2.792725707300765e-05,8.277330547631008e-11,3.9747671587097635e-14
3.0228343730339865e-06,0.4499018015933068,3.76,0.0,0.5916400902824901,0.9939218728497089,0.0022344914395597488,0.00030078571380506077,0.00860224766920997,0.00041619584312946144,0.008335868699211105,1.9206346626381105e-09,2.9546158846275194e-11,0.0002341732217402226,6.827938961747061e-05,0.0038627505971662373,9.795526398896127e-06,9.893949236072501e-05,1.0840932748918486e-05,0.002867967864099291,0.00020409199496615265,0.0009523671280127692,0.0003485071370463593,7.416302456398481e-05,4.470306697601903e-05,1.4803167706474651e-07,3.42379531572763e-05,2.2508784039881097e-07,0.00010558640087122452,2.978484196374291e-05,8.90631623182595e-11,4.223415082752274e-14
3.0795755873765703e-06,0.44991581607597175,3.76,0.0,0.5913170654776986,0.9937741172062168,0.002302153936495041,0.0003026032675164635,0.008785097234561685,0.0004160102000951873,0.008498628982250378,1.9194498261856054e-09,2.952768396280147e-11,0.00023493785447658866,6.8195902508463e-05,0.0039432893261177725,9.783311453933015e-06,0.00010043736430129265,1.1052056516601856e-05,0.0029335655923265736,0.0002057560038977736,0.0009931476833582988,0.00036527515213465045,7.888592404112956e-05,4.635006165733951e-05,1.5089333983745482e-07,3.672526256793962e-05,2.4179918079775866e-07,0.0001103384609816724,3.1718226585719145e-05,9.566266067575855e-11,4.4833094605058045e-14
3.136316801719154e-06,0.44992983283622523,3.76,0.0,0.5909934875409344,0.9936255997958614,0.002370254839891362,0.00030438465645753134,0.0089685093752053,0.0004158242219878082,0.008660066032756094,1.9182601416015773e-09,2.950916527133317e-11,0.00023569956200757608,6.811273254954384e-05,0.004023777221210796,9.771139222655609e-06,0.0001019174111858406,1.1261369809842035e-05,0.0029992788521473715,0.0002074054459255283,0.0010347189073053632,0.00038241066804201105,8.37873323017103e-05,4.80130773801485e-05,1.5373027060084543e-07,3.93305900851854e-05,2.593135127194468e-07,0.0001152151645218795,3.372839886746569e-05,1.0257776371622769e-10,4.7547454311566005e-14
3.193058016061738e-06,0.44994385185460545,3.76,0.0,0.590669368531262,0.9934763276490789,0.002438786128451034,0.0003061312257953393,0.009152487076822693,0.00041563798984471764,0.008820170447301311,1.917066362839757e-09,2.949060916432446e-11,0.00023645833982414012,6.802989682172507e-05,0.004104214161964368,9.759012210819845e-06,0.00010337959010832774,1.1468860601858036e-05,0.0030651062573002702,0.00020904065169749685,0.001077074426229765,0.00039991011687047544,8.886875275703436e-05,4.969145472412184e-05,1.5654231231753663e-07,4.205647865195582e-05,2.7764583154534e-07,0.00012021700433013456,3.5816312431091534e-05,1.0981423084561812e-10,5.038019173506148e-14
3.2497992304043216e-06,0.4499578731179359,3.76,0.0,0.5903447201410528,0.9933263078147859,0.002507740046863179,0.00030784419409165165,0.009337033152756032,0.00041545157096520497,0.008978933657713347,1.9158691167224285e-09,2.9472021082658045e-11,0.000237214173648942,6.794740945606141e-05,0.004184600045878387,9.746932493723297e-06,0.00010482386477279354,1.1674517996517077e-05,0.003131046425824834,0.00021066189782933552,0.0011202078158293288,0.00041776983872248715,9.413158037824753e-05,5.138454992007984e-05,1.5932932307122718e-07,4.490544601882807e-05,2.968106220415645e-07,0.00012534444038236707,3.798288689050574e-05,1.1737761372086006e-10,5.333427824499458e-14
3.3065404447469054e-06,0.4499718966190337,3.76,0.0,0.590019553735443,0.9931755473600425,0.0025771090804072834,0.00030952467067476056,0.009522150242433337,0.00041526502128712403,0.009136347882831934,1.9146689250979585e-09,2.945340546625898e-11,0.00023796704144391658,6.78652821236831e-05,0.004264934785522615,9.734901788019073e-06,0.0001062502054002743,1.1878332162291992e-05,0.0031970979776317836,0.0002122694153018129,0.0011641126049483123,0.0004359860839752511,9.957710295265424e-05,5.3091734718623164e-05,1.620911752164507e-07,4.78799841119089e-05,3.168218491767139e-07,0.00013059790023578504,4.022900816253845e-05,1.2527325277813737e-10,5.6412693988531967e-14
3.363281659089489e-06,0.4499859223564479,3.76,0.0,0.5896938803859946,0.9930240533693118,0.002646885933080371,0.00031117367055663695,0.009707840810608957,0.00041507838735668545,0.009292406085814407,1.9134662231246865e-09,2.94347660460328e-11,0.00023871691507989506,6.778352444234374e-05,0.004345218306120532,9.722921511328156e-06,0.00010765858863220021,1.2080294273825574e-05,0.003263259532583891,0.00021386339668325426,0.001208782279211768,0.00045455501580236494,0.00010520650239287762,5.4812396248628374e-05,1.6482775459563405e-07,5.0982558417414517e-05,3.376929501382325e-07,0.00013597777951223597,4.25555287906319e-05,1.3350627421879263e-10,5.961842709881533e-14
3.420022873432073e-06,0.44999995033422696,3.76,0.0,0.5893677108993957,0.992871832943398,0.002717063508752956,0.00031279212722351487,0.009894107147309636,0.00041489170795711553,0.009447101936168401,1.9122613743729493e-09,2.941610611029131e-11,0.0002394637617219611,6.770214431309623e-05,0.004425450543548075,9.71099283161049e-06,0.00010904899743034687,1.2280396459981434e-05,0.0033295297090049076,0.0002154440023322991,0.0012542102844915223,0.00047347271291388863,0.00011102085609693621,5.6545936866413436e-05,1.6753895983183785e-07,5.421560738459003e-05,3.5943682749794634e-07,0.0001414844424171163,4.496326828074357e-05,1.4208158746161283e-10,6.295447291611986e-14
3.4767640877746567e-06,0.4500139805617046,3.76,0.0,0.5890410558419071,0.9927188931981236,0.002787634894932043,0.0003143809035849196,0.010080951368390836,0.0004147050154502842,0.009600429775826478,1.9110546833421154e-09,2.9397428304881466e-11,0.00024020754497444143,6.762114819819308e-05,0.0045056314426814665,9.69911670784615e-06,0.00011042142097346903,1.2478631757418092e-05,0.0033959071225484892,0.00021701136571437564,0.001300390030221527,0.0004927351724855509,0.00011702113835719957,5.829177399631031e-05,1.7022470174013962e-07,5.7581541848424985e-05,3.820658434813428e-07,0.00014711822228953838,4.745301344906308e-05,1.5100388306277287e-10,6.642383322273425e-14
3.5335053021172405e-06,0.4500280130533046,3.76,0.0,0.5887139255601797,0.9925652412628017,0.0028585933487589453,0.000315940801332623,0.010268375416613702,0.0004145183368812403,0.009752384588654192,1.909846405682594e-09,2.937873483439066e-11,0.0002409482258261896,6.754054135039909e-05,0.004585760956033605,9.687293923605253e-06,0.00011177585455075308,1.267499406886032e-05,0.003462390385364196,0.00021856559795047274,0.0013473148925784945,0.0005123383132487235,0.00012320822181611493,6.0049339963298846e-05,1.7288490276803491e-07,6.108274447338144e-05,4.0559181529481033e-07,0.00015287942217955978,5.002551878112516e-05,1.602776310339122e-10,7.002951549225983e-14
3.5902465164598242e-06,0.45004204782836005,3.76,0.0,0.588386330199008,0.992410884278557,0.0029299322849130694,0.00031747256893216035,0.010456381063161385,0.0004143316948899284,0.009902961972855442,1.9086367565941754e-09,2.936002778161206e-11,0.0002416857634323707,6.746032800279626e-05,0.004665839042625189,9.6755251148613e-06,0.00011311229945224086,1.2869478125349859e-05,0.003528978105504511,0.00022010679170404032,0.0013949782175417356,0.0005322779787144857,0.0001295828789665181,6.181808181828436e-05,1.7551949646373995e-07,6.472156921913833e-05,4.300260114647313e-07,0.00015876831544850366,5.268150680187691e-05,1.6990707956199213e-10,7.377453215391303e-14
3.646987730802408e-06,0.4500560849109493,3.76,0.0,0.5880582797164867,0.9922558293965351,0.003001645265137795,0.00031897690844249945,0.010644969909525442,0.0004141451084656094,0.010052158115823568,1.9074259178879208e-09,2.934130878985077e-11,0.00024242011576187676,6.738051152640889e-05,0.004745865667047404,9.663810793036948e-06,0.00011443076285641407,1.3062079451846879e-05,0.0035956688865277607,0.00022163502449861318,0.001443373323843625,0.0005525499405063879,0.00013614578369427138,6.359746115655411e-05,1.7812842704906492e-07,6.850034082917906e-05,4.553791491407675e-07,0.00016478514638855932,5.542166845623159e-05,1.7989625414969083e-10,7.76618998723238e-14
3.7037289451449918e-06,0.45007012432973587,3.76,0.0,0.5877297838969701,0.9921000837760298,0.0030737259891484674,0.00032045448133313163,0.010834143389704662,0.00041395859357105567,0.010199969771068795,1.9062140437489467e-09,2.932257916767973e-11,0.00024315124013283236,6.730109456120659e-05,0.004825840798683226,9.65215136413193e-06,0.00011573125771516165,1.3252794335668274e-05,0.0036624613272624,0.00022315036154553025,0.001492493505819973,0.0005731499017779678,0.00014289751286088845,6.538695392991e-05,1.8071164900113996e-07,7.242135434289391e-05,4.816613923169712e-07,0.00017093013085804003,5.824666349960919e-05,1.9024895709777895e-10,8.169463884324061e-14
3.7604701594875756e-06,0.45008416611781926,3.76,0.0,0.5874008523621566,0.9919436545825551,0.0031461682867197443,0.00032190591344394206,0.011023902772666967,0.0004137721636580687,0.010346394236917068,1.9050012654200912e-09,2.930384032131385e-11,0.00024387909365411085,6.722207912486954e-05,0.004905764411061163,9.64054714463675e-06,0.00011701380263636294,1.344161979735574e-05,0.0037293540217050395,0.00022465285814963503,0.0015423320361677658,0.0005940735006927998,0.00014983854792373659,6.718605025294146e-05,1.8326912662104853e-07,7.648687463171559e-05,5.088823509265941e-07,0.00017720345692891765,6.115712089793668e-05,2.009687673207725e-10,8.587577210547099e-14
3.817211373830159e-06,0.4500982103125905,3.76,0.0,0.5870714945805873,0.9917865489858786,0.0032189661107788385,0.00032333179921279165,0.011214249165030934,0.00041358583009282077,0.010491429336721097,1.9037876952177188e-09,2.928509334747368e-11,0.0002446036335881064,6.714346670308067e-05,0.004985636481319004,9.62899837471877e-06,0.0001182784217643161,1.3628553563621657e-05,0.003796345559028426,0.0002261425617516759,0.001592882168616465,0.000615316313946981,0.0001569692765913617,6.899425420389864e-05,1.8580083370498876e-07,8.069913595965276e-05,5.37051080768447e-07,0.00018360528554354878,6.415363923656234e-05,2.1205904053866733e-10,9.020832486930657e-14
3.873952588172743e-06,0.4501122569555926,3.76,0.0,0.5867417198757958,0.9916287741580364,0.0032921135313550482,0.00032473270527867833,0.011405183513928064,0.00041339960250711956,0.01063507340036103,1.9025734297811964e-09,2.926633900741546e-11,0.00024532481764825856,6.706525832464798e-05,0.005065456989757904,9.617505229149705e-06,0.00011952514465823532,1.3813594042059141e-05,0.0038634345236785964,0.00022761951365863858,0.0016441371405183807,0.0006368738603160336,0.00016428999451146114,7.081108362060162e-05,1.8830675322108722e-07,8.506034156845034e-05,5.661760842235209e-07,0.00019013575117780764,6.723678713752983e-05,2.235229097639613e-10,9.469532386160473e-14
3.930693802515327e-06,0.45012630609238585,3.76,0.0,0.5864115374333224,0.9914703372713436,0.0033656047302572023,0.000326109173553617,0.011596706610012063,0.000413213489088985,0.010777325246846037,1.9013585526309614e-09,2.9247578322494224e-11,0.0002460426042426683,6.698745462421177e-05,0.005145225919470615,9.606067826448176e-06,0.00012075400616904004,1.3996740297358702e-05,0.003930619495543832,0.00022908375050657322,0.0016960901753627898,0.0006587416042101057,0.0001718009069890186,7.263606989177421e-05,1.9078687693383932e-07,8.957266328748348e-05,5.962653117210786e-07,0.00019679496250811675,7.040710368465033e-05,2.3536328605553815e-10,9.933979668763705e-14
4.0441762312004944e-06,0.4501544120488919,3.76,0.0,0.585749985421012,0.9911515060002275,0.0035135957227788333,0.00032879085518446055,0.011981521443010285,0.00041284163158851055,0.011057649914187279,1.8989272441561813e-09,2.9210040772867745e-11,0.0002474678231974241,6.68330621109321e-05,0.005304608987357221,9.58336048406464e-06,0.00012315831015087582,1.4357349551780114e-05,0.004065271759206825,0.00023197420893805406,0.0018020632729243732,0.0007033892915657712,0.00018739369569376846,7.630870501566648e-05,1.9566974642249028e-07,9.905918320603983e-05,6.593654955503811e-07,0.00021049993196841003,7.701125398098864e-05,2.6018410150514714e-10,1.0911327498508822e-13
4.146310417017145e-06,0.4501797164732059,3.76,0.0,0.5851532836682642,0.9908623655036911,0.0036479071030518194,0.00033112580642930456,0.012329873148483462,0.0004125074105315059,0.011305178334369139,1.8967376160445323e-09,2.917624191080005e-11,0.0002487385041402517,6.669549282624247e-05,0.005447877226804602,9.563114798449689e-06,0.00012526155133745534,1.4675422936658403e-05,0.00418677281025538,0.00023453244747694628,0.0018997582549931265,0.0007445865964214049,0.0002020779431125544,7.963754179800014e-05,1.999761951668776e-07,0.00010813500050648192,7.195218553502849e-07,0.0002232753003751739,8.325792476473062e-05,2.838351924184106e-10,1.1847833529363447e-13
4.248444602833796e-06,0.4502050298557715,3.76,0.0,0.5845553979536305,0.990571191285755,0.003783246503054623,0.00033338911719383267,0.012680137878231246,0.00041217364223175,0.01154819830006653,1.8945469067432906e-09,2.9142432182059536e-11,0.00024999757961359113,6.655923129383432e-05,0.005590978187790829,9.543049681025198e-06,0.0001273076921983167,1.4987372257529685e-05,0.00430856265906716,0.00023704995697579722,0.0019996091899411963,0.000786716291231039,0.00021737767177982032,8.298611540932799e-05,2.0419931052022384e-07,0.00011773273858509428,7.829010170069006e-07,0.0002364683862997371,8.979410212378454e-05,3.087414352224499e-10,1.2840067240308898e-13
