Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6)
5.2996300870975594e-08,0.25409319886304776,3.76,0.0,0.7635407678716,0.9999972504954411,6.054558587033508e-09,6.878796606137457e-08,1.9766082176961518e-05,1.7202616681744477e-05,1.2492528614270355e-06,5.472929430828284e-11,1.635114434117555e-12,1.8032194252978574e-06,1.571815161400864e-06,5.372895135879935e-07,8.298505776819152e-08,5.642541537365581e-07,4.995713364288963e-09,2.3033906584526138e-07,6.734478134007593e-08
5.386045705501436e-08,0.2540932144468322,3.76,0.0,0.763540410574345,0.9999971709748934,6.441966028128607e-09,7.196619326758146e-08,2.0102847787216387e-05,1.745084696477685e-05,1.2914623083825378e-06,5.6384087403454136e-11,1.6596097219933825e-12,1.855564060264945e-06,1.6141912437007498e-06,5.615726071224804e-07,8.539367920283307e-08,5.735903553773307e-07,5.192383268314002e-09,2.411175367941598e-07,7.04327885250578e-08
5.472461323905312e-08,0.2540932300599051,3.76,0.0,0.7635400523103276,0.9999970903941484,6.847114522320541e-09,7.523322174321636e-08,2.0440241634256153e-05,1.7698123876106153e-05,1.3346333674139337e-06,5.8058768943499194e-11,1.684033392331185e-12,1.908450081969182e-06,1.656872131581932e-06,5.86504038498574e-07,8.782219323075216e-08,5.829325431540184e-07,5.3944118748388135e-09,2.522060140951992e-07,7.360563214610326e-08
5.558876942309188e-08,0.2540932457024707,3.76,0.0,0.7635396930704982,0.9999970087557464,7.270495151880118e-09,7.858983314762802e-08,2.077826881810859e-05,1.7944451076137657e-05,1.3787750069962187e-06,5.975314431115791e-11,1.7083856188083878e-12,1.961869622921266e-06,1.699849581098292e-06,6.120883908475137e-07,9.027008235167496e-08,5.922807781880453e-07,5.601881071634118e-09,2.636076634785599e-07,7.68639942479261e-08
5.6452925607130646e-08,0.254093261374728,3.76,0.0,0.7635393328459777,0.9999969260622301,7.712603201186205e-09,8.203679314775624e-08,2.1116934307159592e-05,1.8189832211384076e-05,1.4238960255095203e-06,6.14670201565338e-11,1.73266657489607e-12,2.015814890126607e-06,1.7431154846743125e-06,6.383301248168574e-07,9.27368382188619e-08,6.016351207096449e-07,5.81487200877287e-09,2.753256050125432e-07,8.020854048867058e-08
5.731708179116941e-08,0.25409327707686996,3.76,0.0,0.7635389716280547,0.9999968423161435,8.173938054400078e-09,8.557485162706484e-08,2.1456242941296694e-05,1.8434270914559402e-05,1.470005054794199e-06,6.320020438665634e-11,1.7568764338587492e-12,2.070278164249715e-06,1.786661868499539e-06,6.652335810823556e-07,9.52219610074907e-08,6.109956300688083e-07,6.033465078642156e-09,2.8736291366274153e-07,8.363992037837527e-08
5.818123797520817e-08,0.25409329280908394,3.76,0.0,0.7635386094081863,0.9999967575200326,8.655003213075202e-09,8.920474254063563e-08,2.1796199430869293e-05,1.8677770804326936e-05,1.5171105585817238e-06,6.495250618170656e-11,1.7810153687448527e-12,2.1252518004741816e-06,1.83048089458972e-06,6.928029785384295e-07,9.772495864521066e-08,6.203623647263405e-07,6.2577400201281386e-09,2.9972261883473705e-07,8.715876712408488e-08
5.9045394159246936e-08,0.25409330857155155,3.76,0.0,0.7635382461779991,0.9999966716764442,9.156306278345741e-09,9.29271838753108e-08,2.2136808356054416e-05,1.8920335485152003e-05,1.5652208316485241e-06,6.672373600328289e-11,1.8050835523800895e-12,2.1807282288543293e-06,1.8745648613244368e-06,7.210424139076318e-07,1.0024534705604151e-07,6.297353822508579e-07,6.487775949522523e-09,3.124077042206674e-07,9.076569759285412e-08
5.99095503432857e-08,0.2540933243644502,3.76,0.0,0.7635378819292836,0.9999965847879275,9.678358770955326e-09,9.674287809061772e-08,2.247807417154471e-05,1.9161968547627427e-05,1.614344005588623e-06,6.851370556630791e-11,1.829081157373634e-12,2.2366999523579785e-06,1.918906197598328e-06,7.499558672644819e-07,1.0278265099612323e-07,6.391147393428386e-07,6.723651207171143e-09,3.2542110902845e-07,9.446131280935648e-08
6.077370652732447e-08,0.25409334018795193,3.76,0.0,0.763537516653987,0.9999964968570322,1.022167591593489e-08,1.006525126676614e-07,2.2820001213416952e-05,1.9402673568906436e-05,1.6644880570137902e-06,7.032222780261974e-11,1.853008356127204e-12,2.2931595443913857e-06,1.9634974557282706e-06,7.795472086959922e-07,1.0533640384567632e-07,6.485004918647197e-07,6.965443208162618e-09,3.387657295201317e-07,9.824619857162911e-08
6.163786271136323e-08,0.2540933560422231,3.76,0.0,0.76353715034421,0.9999964078863103,1.0786776608963012e-08,1.046567601237434e-07,2.3162593700478112e-05,1.964245411261356e-05,1.7156608087677376e-06,7.214911686474436e-11,1.8768653208300137e-12,2.3500996488866857e-06,2.0083313115806293e-06,8.09820198263363e-07,1.0790614622474143e-07,6.578926948409455e-07,7.213228523702114e-09,3.524444190137556e-07,1.0212092547125011e-07
6.2502018895402e-08,0.25409337192742476,3.76,0.0,0.763536782992214,0.9999963178783142,1.1374183517013372e-08,1.0875627762851512e-07,2.3505855730019792e-05,1.988131372836496e-05,1.767869924518617e-06,7.399418815980991e-11,1.9006522234432146e-12,2.4075129822990506e-06,2.05340056983244e-06,8.407784812199082e-07,1.1049142545705177e-07,6.672914024356229e-07,7.46708307163156e-09,3.6645998674126327e-07,1.0608604847177115e-07
6.336617507944076e-08,0.25409338784371327,3.76,0.0,0.7635364145904198,0.9999962268355981,1.1984423025442195e-08,1.1295170707092887e-07,2.38497912774932e-05,2.0119255951728973e-05,1.8211229085398167e-06,7.585725834959769e-11,1.9243692356962573e-12,2.4653923334400274e-06,2.098698163024026e-06,8.72425588997747e-07,1.1309179688191746e-07,6.766966679555599e-07,7.727082079655667e-09,3.8081519800400736e-07,1.1014210699066628e-07
6.423033126347952e-08,0.2540934037912414,3.76,0.0,0.7635360451313985,0.9999961347607172,1.2618024947181231e-08,1.1724367583229913e-07,2.4194404205070354e-05,2.0356284304880866e-05,1.875427116251153e-06,7.773814529716062e-11,1.948016529102029e-12,2.5237305599218396e-06,2.1442171413435066e-06,9.047649487695788e-07,1.1570682485456045e-07,6.861085438930083e-07,7.993299807800196e-09,3.9551277635775557e-07,1.1428962576544598e-07
6.509448744751828e-08,0.25409341977015637,3.76,0.0,0.7635356746078616,0.9999960416562275,1.3275522303122616e-08,1.2163279735790278e-07,2.453969826983081e-05,2.0592402297066383e-05,1.930789763760782e-06,7.963666802818018e-11,1.9715942749668826e-12,2.5825205855638955e-06,2.1899506654501297e-06,9.377998901624573e-07,1.1833608127298111e-07,6.955270819570639e-07,8.265809435717541e-09,4.105554052172519e-07,1.1852911549183521e-07
6.595864363155705e-08,0.2540934357806,3.76,0.0,0.7635353030126648,0.9999959475246867,1.3957451428988112e-08,1.2611967076675343e-07,2.4885677120673167e-05,2.0827613424125517e-05,1.98721792353503e-06,8.155264676473402e-11,1.9951026443752936e-12,2.641755402410417e-06,2.2358920121393012e-06,9.715336400682859e-07,1.2097914347731416e-07,7.04952333050986e-07,8.544683326851315e-09,4.259457266961823e-07,1.2286107239127787e-07
6.682279981559581e-08,0.2540934518227096,3.76,0.0,0.7635349303388183,0.9999958523686528,1.4664352158062882e-08,1.3070488022800927e-07,2.523234428989189e-05,2.1061921167781157e-05,2.0447185142070315e-06,8.348590297715254e-11,2.0185418081681147e-12,2.7014280738713883e-06,2.282034582695108e-06,1.0059693150016597e-06,1.2363559503137632e-07,7.14384347236406e-07,8.829993274544823e-09,4.416863397780653e-07,1.2728597752308159e-07
6.768695599963457e-08,0.254093467896618,3.76,0.0,0.7635345565794832,0.9999957561906844,1.539676764502151e-08,1.353889953906581e-07,2.5579703195997264e-05,2.1295328995953885e-05,2.1032983045258004e-06,8.543625935680129e-11,2.041911936948503e-12,2.7615317328154323e-06,2.328371896973334e-06,1.0411099267025629e-06,1.2630502850532354e-07,7.238231737567775e-07,9.12181027967535e-09,4.577798015156112e-07,1.3180429727105724e-07
6.855111218367334e-08,0.2540934840024556,3.76,0.0,0.7635341817279528,0.9999956589933413,1.61552439216168e-08,1.4017257261680995e-07,2.592775715882796e-05,2.152784036387274e-05,2.1629639316637164e-06,8.740353972764126e-11,2.0652132011094504e-12,2.8220595758004547e-06,2.374897577212851e-06,1.0769583972158039e-06,1.2898704544210286e-07,7.332688611060127e-07,9.420204126419886e-09,4.7422863053928924e-07,1.3641648471966135e-07
6.94152683677121e-08,0.25409350014034726,3.76,0.0,0.7635338057776461,0.9999955607791847,1.6940329758777577e-08,1.4505615532834007e-07,2.6276509406867925e-05,2.1759458714333007e-05,2.223721909214442e-06,8.93875690236786e-11,2.0884457708384843e-12,2.883004861542588e-06,2.4216053442070662e-06,1.11351756246209e-06,1.316812526114858e-07,7.427214570472792e-07,9.725243436681805e-09,4.91035308016956e-07,1.4112298003741452e-07
7.027942455175086e-08,0.2540935163104117,3.76,0.0,0.7635334287221204,0.9999954615507756,1.775257700808392e-08,1.5004027293369712e-07,2.6625963065277866e-05,2.1990187476561088e-05,2.285578612143254e-06,9.1388173373705e-11,2.1116098160847055e-12,2.944360916196353e-06,2.468489032138202e-06,1.1507901585373098e-06,1.3438726027860768e-07,7.521810085519654e-07,1.0036996204611439e-08,5.082022745332455e-07,1.4592420928289823e-07
7.114358073578963e-08,0.25409353251276395,3.76,0.0,0.7635330505550865,0.9999953613106755,1.8592540807909182e-08,1.5512544012885543e-07,2.697612114382979e-05,2.2220030065424035e-05,2.348540262840471e-06,9.340518015920018e-11,2.1347055065348615e-12,3.006121136860578e-06,2.515542597613506e-06,1.1887788134656511e-06,1.3710468602308256e-07,7.616475617596579e-07,1.0355529977702831e-08,5.257319280449256e-07,1.5082058363596273e-07
7.200773691982839e-08,0.2540935487475168,3.76,0.0,0.7635326712703938,0.9999952600614463,1.9460779140046386e-08,1.603121581102076e-07,2.7326986548743376e-05,2.24489898825051e-05,2.4126129462456063e-06,9.543841792839737e-11,2.157733011639691e-12,3.0682789859209694e-06,2.562760103146998e-06,1.2274860626439298e-06,1.3983315834658483e-07,7.711211620456136e-07,1.0680911280496767e-08,5.436266273314007e-07,1.558125007575425e-07
7.287189310386715e-08,0.25409356501477987,3.76,0.0,0.763532290862002,0.9999951578056508,2.035785223202894e-08,1.656009162767547e-07,2.7678562106631384e-05,2.2677070317687257e-05,2.4778026381655706e-06,9.748771627163719e-11,2.1806925006544314e-12,3.1308279830169294e-06,2.6101356951321996e-06,1.2669143692875444e-06,1.4257231317258626e-07,7.806018541158019e-07,1.101320510761552e-08,5.618886968522139e-07,1.609003466826657e-07
7.373604928790591e-08,0.2540935813146566,3.76,0.0,0.7635319093239824,0.999995054545853,2.1284322676093652e-08,1.709921918445396e-07,2.8030850564733183e-05,2.2904274748718886e-05,2.5441152041166974e-06,9.955290585260215e-11,2.2035841426252573e-12,3.193761706993126e-06,2.657663610271317e-06,1.3070661184349674e-06,1.453217876175361e-07,7.900896819846212e-07,1.135247538011516e-08,5.80520425605596e-07,1.6608449538261507e-07
7.460020547194468e-08,0.25409359764724443,3.76,0.0,0.7635315266505489,0.9999949502846159,2.2240756091261684e-08,1.764864478291012e-07,2.8383854564132415e-05,2.3130606539157465e-05,2.611556366980245e-06,1.0163381856414024e-10,2.2264081063315556e-12,3.257073805701659e-06,2.7053382028089004e-06,1.347943591767438e-06,1.4808122159412685e-07,7.995846888608047e-07,1.16987857829504e-08,5.995240612960674e-07,1.7136530652124856e-07
7.546436165598344e-08,0.25409361401263986,3.76,0.0,0.7635311428360669,0.9999948450245023,2.3227721070269e-08,1.8208413307995733e-07,2.8737576632068855e-05,2.335606903826777e-05,2.6801316996231243e-06,1.0373028753261922e-10,2.2491645602800874e-12,3.3207579960207376e-06,2.753153942919115e-06,1.3895489693234565e-06,1.5085026721419898e-07,8.09086917148569e-07,1.2052199426875489e-08,6.189018103967555e-07,1.7674312551215136e-07
7.63285178400222e-08,0.2540936304109366,3.76,0.0,0.7635307578750158,0.9999947387680763,2.4245788402771895e-08,1.8778568450169468e-07,2.9092019212029342e-05,2.3580665583104054e-05,2.749846660829343e-06,1.0584214695471264e-10,2.271853672758774e-12,3.384808053342269e-06,2.8011053874771768e-06,1.431884356648148e-06,1.5362858584616766e-07,8.185964085718141e-07,1.2412778065101854e-08,6.386558444982336e-07,1.822182859921773e-07
7.719267402406097e-08,0.25409364684222346,3.76,0.0,0.7635303717619726,0.9999946315179018,2.529553074985381e-08,1.935915279777218e-07,2.9447184680343383e-05,2.380439949935503e-05,2.82070661406784e-06,1.0796923203007993e-10,2.2944756118576995e-12,3.4492178072447513e-06,2.849187168907579e-06,1.4749517951011944e-06,1.5641584182688245e-07,8.281132042254775e-07,1.2780582008634455e-08,6.587883029316394e-07,1.8779111084184529e-07
7.805683020809973e-08,0.2540936633065846,3.76,0.0,0.76352998449163,0.999994523276543,2.6377523086364286e-08,1.9950207703041166e-07,2.9803075330780373e-05,2.4027274099977662e-05,2.892716808214569e-06,1.1011137906452312e-10,2.317030545430486e-12,3.513981148014562e-06,2.8973940140437506e-06,1.51875324436137e-06,1.5921170036969566e-07,8.376373444996439e-07,1.3155670864357669e-08,6.793012888875133e-07,1.9346191068776307e-07
7.892098639213849e-08,0.25409367980409936,3.76,0.0,0.7635295960588223,0.999994414046563,2.7492343166922115e-08,2.05517731363381e-07,3.0159693350903537e-05,2.4249292683671567e-05,2.9658823500050724e-06,1.122684255846614e-10,2.33951864105059e-12,3.579092033780225e-06,2.9457207633078813e-06,1.5632905647702647e-06,1.620158335552545e-07,8.471688689968943e-07,1.3538103991079066e-08,7.001968651924712e-07,1.9923098228819836e-07
7.978514257617726e-08,0.25409369633484635,3.76,0.0,0.7635292064585151,0.9999943038305253,2.864057113092864e-08,2.1163887791482712e-07,3.0517040830922467e-05,2.4470458535780805e-05,3.040208215858025e-06,1.14440210264993e-10,2.3619400660326044e-12,3.6445444856399197e-06,2.9941623558950495e-06,1.6085655312476559e-06,1.6482792539405978e-07,8.567078165907367e-07,1.3927939858537977e-08,7.214770572991647e-07,2.050986097199104e-07
8.064929876021602e-08,0.2540937128989028,3.76,0.0,0.7635288156857651,0.9999941926309935,2.98227886564602e-08,2.1786589329040436e-07,3.087511979860192e-05,2.4690774930589586e-05,3.1156992931671064e-06,1.1662657274833872e-10,2.3842949874919485e-12,3.710332576125863e-06,3.0427137978608947e-06,1.6545798629113854e-06,1.676476665363154e-07,8.662542255617412e-07,1.4325235216486555e-08,7.431438602449365e-07,2.1106506708552306e-07
8.151345494425478e-08,0.2540937294963397,3.76,0.0,0.7635284237357117,0.9999940804505317,3.103957892655938e-08,2.2419914386460988e-07,3.1233932227280665e-05,2.4910245131400408e-05,3.1923603881349806e-06,1.188273536383768e-10,2.406583572345846e-12,3.7764504287750016e-06,3.0913701626210693e-06,1.7013352224998212e-06,1.7047474567549427e-07,8.75808133602817e-07,1.473004549911739e-08,7.651992389175575e-07,2.1713061860970853e-07
8.237761112829355e-08,0.2540937461272199,3.76,0.0,0.7635280306036288,0.9999939672917022,3.229152770750385e-08,2.3063898256656032e-07,3.159347999069853e-05,2.5128872387337947e-05,3.270196171771856e-06,1.2104239474394727e-10,2.42880598722546e-12,3.842892233629583e-06,3.140126634515959e-06,1.7488331759986468e-06,1.7330885434982747e-07,8.853695776379818e-07,1.514242619147088e-08,7.876451187899907e-07,2.2329551505757784e-07
8.324176731233231e-08,0.2540937627916109,3.76,0.0,0.7635276362849261,0.9999938531570675,3.357922315760721e-08,2.37185749317953e-07,3.19537648618183e-05,2.5346659933634873e-05,3.349211180125786e-06,1.2327153905328806e-10,2.450962398480199e-12,3.909652245331453e-06,3.188978501835942e-06,1.7970751993303183e-06,1.7614969481000218e-07,8.949385938461311e-07,1.5562432318951665e-08,8.104833871399659e-07,2.2955999424064397e-07
8.410592349637107e-08,0.2540937794895729,3.76,0.0,0.763527240775118,0.9999937380491886,3.490325510147907e-08,2.4383977307671807e-07,3.231478853896588e-05,2.5563610993514395e-05,3.4294098459634138e-06,1.2551463058570174e-10,2.4730529722257036e-12,3.976724773488619e-06,3.2379211292313127e-06,1.8460627040642936e-06,1.7899697958831248e-07,9.045152177751818e-07,1.599011753419209e-08,8.337158988868772e-07,2.3592428330089414e-07
8.497007968040984e-08,0.2540937962211661,3.76,0.0,0.7635268440697947,0.9999936219706279,3.626421453658987e-08,2.50601373273526e-07,3.267655267095428e-05,2.5779728779553908e-05,3.5107965274166544e-06,1.277715142846608e-10,2.4950778743792057e-12,4.044104175866435e-06,3.286949939915775e-06,1.8957970538517676e-06,1.81850422808685e-07,9.140994844223583e-07,1.642553388089904e-08,8.573444806932575e-07,2.4238860029862956e-07
8.58342358644486e-08,0.25409381298644423,3.76,0.0,0.7635264461646403,0.9999935049239466,3.76626940733009e-08,2.574708585224534e-07,3.303905884299234e-05,2.5995016492411157e-05,3.593375490019796e-06,1.3004203611475958e-10,2.5170372706241915e-12,4.111784864612909e-06,3.3360604345585153e-06,1.946279546805543e-06,1.847097366584462e-07,9.236914281613477e-07,1.6868732680906537e-08,8.813709272371768e-07,2.4895315276135844e-07
8.669839204848736e-08,0.25409382978545647,3.76,0.0,0.7635260470554719,0.9999933869117047,3.9099288635251137e-08,2.6444852448668e-07,3.3402308541797224e-05,2.620947731865064e-05,3.677150866096476e-06,1.3232604322658464e-10,2.538931326349442e-12,4.179761316619165e-06,3.3852482196468336e-06,1.997511389307927e-06,1.8757464008505466e-07,9.332910826216636e-07,1.7319765264164486e-08,9.057969950472597e-07,2.5561813531337653e-07
8.756254823252612e-08,0.2540938466182519,3.76,0.0,0.7635256467382358,0.9999932679364604,4.057459517835343e-08,2.715346545659172e-07,3.3766303158050036e-05,2.6423114431257036e-05,3.7621266593671517e-06,1.3462338391303668e-10,2.560760206659269e-12,4.248028070437552e-06,3.4345089968979853e-06,2.04949370608635e-06,1.904448664161021e-07,9.428984807263644e-07,1.7778682278176623e-08,9.306244044364377e-07,2.6238373046282667e-07
8.842670441656489e-08,0.2540938634848813,3.76,0.0,0.7635252452089455,0.9999931480007731,4.208921146213086e-08,2.787295234540462e-07,3.413104404044159e-05,2.6635930993025932e-05,3.848306808421524e-06,1.369339073452689e-10,2.5825240764625863e-12,4.316579709358328e-06,3.4838385162675662e-06,2.1022275838189917e-06,1.9332015291739876e-07,9.525136548914212e-07,1.824553240801658e-08,9.558548496932243e-07,2.6925011256170316e-07
8.929086060060365e-08,0.25409388038538344,3.76,0.0,0.7635248424636903,0.9999930271072011,4.3643736372111744e-08,2.860333962289684e-07,3.449653248869178e-05,2.684793015569162e-05,3.935695176742284e-06,1.3925746363930205e-10,2.604223100449096e-12,4.385410865780274e-06,3.5332325904437374e-06,2.1557140575114017e-06,1.9620023415054515e-07,9.621366369743227e-07,1.872036328848065e-08,9.814899964486289e-07,2.7621744676854187e-07
