Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125)
9.751762743546095e-08,0.08378974693534644,3.76,0.0,0.5017860497937007,0.996913027976781,0.00015709776448352534,0.00022839228390728538,0.0028789192715969036,0.0008572962719317712,0.0016182607642987927,1.5534146862489365e-08,3.249015338047996e-10,0.00036580701651154983,0.00043689830164319026,0.0008047632848292162,2.4525528331899578e-05,5.546333347898492e-05,5.654813107556129e-06,0.0006037494110977129,0.00016846985278370013,2.7904425660048498e-05,5.594799883487701e-06,5.231884873164067e-07,6.236435157503402e-06,4.363731630565727e-08,1.3389858865203552e-07,1.6546400390353206e-09,8.227763392825952e-06,7.348612508700858e-08,1.923280462282221e-12,1.4783969836657658e-08,3.277281924789161e-10,0.0014903429861728489,1.2335029998820548e-14,3.525663614608543e-10,7.797039941397923e-09
9.896855419225832e-08,0.08379060774486323,3.76,0.0,0.5017033666146092,0.9968754004509429,0.00016401870873474037,0.00023390279503193246,0.0029336049188875375,0.0008607170283997637,0.0016673005699005031,1.5634116796492672e-08,3.26278103190246e-10,0.0003688426039602327,0.00044069919197582203,0.0008285855470912987,2.4747775843070814e-05,5.647304414850426e-05,5.831348512896706e-06,0.0006206538484282366,0.0001720383141991179,2.9261036472972025e-05,5.9741005410560374e-06,5.654231899466698e-07,6.6013710273112084e-06,4.49601426763165e-08,1.4435309879527516e-07,1.781940090062658e-09,8.440086431768027e-06,7.939931152454377e-08,2.0713918766166744e-12,1.5233153443890776e-08,3.3755763061313213e-10,0.0014902867500341719,1.3347880460098902e-14,3.685110611337598e-10,8.216230257538736e-09
9.999999999999998e-08,0.0837914717282405,3.76,0.0,0.5016442354663466,0.9968485226198595,0.00016903986688614217,0.00023781545407852887,0.002972617881564611,0.0008630796087133787,0.0017024649337252667,1.5703233078152368e-08,3.2722864701321754e-10,0.00037095389811613434,0.00044333351902729675,0.0008456533537228922,2.4901849894908317e-05,5.719214163700646e-05,5.957987564521648e-06,0.0006327498358710656,0.00017456402628112394,3.025062311455255e-05,6.255642292545303e-06,5.970025231378093e-07,6.868907366753856e-06,4.590863932345984e-08,1.5220370455156662e-07,1.877618974010314e-09,8.59482208156755e-06,8.382046364431711e-08,2.1827173598230597e-12,1.5558795436487653e-08,3.4468630284016515e-10,0.0014902465795574532,1.4106196052337207e-14,3.801102833618429e-10,8.522888407189014e-09
1.004194809490557e-07,0.0837914717282405,3.76,0.0,0.5016201044606882,0.9968375614572387,0.00017110595940203921,0.00023940536608653523,0.0029885163485463546,0.0008640243515362486,0.0017168367680141813,1.5730887324275487e-08,3.2760869871885865e-10,0.00037180164279208844,0.00044438898987956703,0.0008526257287342272,2.4963590202281228e-05,5.7484892357741594e-05,6.009757830550803e-06,0.0006376875641251644,0.00017558848932623105,3.065911098559604e-05,6.37302946710469e-06,6.102250650790205e-07,6.979652928490227e-06,4.629628294339038e-08,1.554993237721913e-07,1.9178094897864724e-09,8.658674717826366e-06,8.567159737701124e-08,2.2294815125743166e-12,1.56927684212478e-08,3.476197616731736e-10,0.0014902301974014267,1.4423952394885422e-14,3.84890836483847e-10,8.649679547253662e-09
1.0187040770585307e-07,0.08379233879729191,3.76,0.0,0.5015362737839165,0.9967995159235068,0.00017835932639950544,0.0002448977405161741,0.003043648279590966,0.0008672218114706527,0.0017668573377743696,1.5824551003850556e-08,3.2889474692196525e-10,0.0003746861069490088,0.00044796975882099784,0.0008768781592685053,2.5173087575870954e-05,5.849876254142621e-05,6.189995927557365e-06,0.0006548469098097928,0.00017911941660199958,3.209909339915529e-05,6.792180214763169e-06,6.576961938069435e-07,7.371416197889062e-06,4.76454087459702e-08,1.6737213506822298e-07,2.0627388475416605e-09,8.883736900087455e-06,9.231731811646971e-08,2.3981214551395437e-12,1.6163170388936034e-08,3.5792250196483e-10,0.0014901733356528467,1.5565884879520918e-14,4.0170989810801054e-10,9.09756183482732e-09
1.0332133446265045e-07,0.08379320886548418,3.76,0.0,0.5014518849223939,0.9967612686301818,0.0001857785535701693,0.00025037773813582566,0.003098995541725624,0.0008703128655379245,0.0018173503845312449,1.591519819638782e-08,3.301376310676235e-10,0.00037749794313539787,0.0004514435741530874,0.0009013372699058498,2.5376385104379598e-05,5.95145419599422e-05,6.372018113696865e-06,0.0006721283317253294,0.0001826301956844371,3.358141805704022e-05,7.232145162156914e-06,7.079402303515705e-07,7.776788106461545e-06,4.900719518794822e-08,1.8000743056636273e-07,2.2172391316808117e-09,9.115482477800218e-06,9.935103789338476e-08,2.5779075935333513e-12,1.6644726414164264e-08,3.684740028888069e-10,0.001490116171945488,1.6776365713189546e-14,4.189724550183502e-10,9.56004751309874e-09
1.0477226121944783e-07,0.08379408184794605,3.76,0.0,0.5013669480970454,0.9967228242143711,0.00019336332087172784,0.00025584325457138926,0.0031545530756486254,0.0008733008618558887,0.0018683041438309117,1.6002917070894296e-08,3.3133869237498197e-10,0.0003802390690200977,0.0004548125188524708,0.0009259975942341552,2.5573600637014162e-05,6.05321206606678e-05,6.555780158927283e-06,0.0006895283694009008,0.0001861199853700879,3.510650951466515e-05,7.693514959386447e-06,7.610623544723339e-07,8.195887917925878e-06,5.0381320946964295e-08,1.9344213207462955e-07,2.3818419179312597e-09,9.354121642395183e-06,1.0678754338373965e-07,2.7694599128229972e-12,1.7137814877850032e-08,3.7928264770231174e-10,0.0014900587132210047,1.8058130584676825e-14,4.3668271726614083e-10,1.003730343827287e-08
1.062231879762452e-07,0.08379495766147343,3.76,0.0,0.5012814734087166,0.9966841871738457,0.0002011132465463845,0.0002612922606153396,0.0032103159331255647,0.0008761890427887818,0.0019197069849744889,1.608779361458548e-08,3.324992312036411e-10,0.0003829113716843349,0.0004580786795852013,0.0009508537686775542,2.576485248621454e-05,6.155139143702886e-05,6.741238309078748e-06,0.0007070436542335826,0.00018958800153110386,3.667478261396453e-05,8.176877990051337e-06,8.171692233723456e-07,8.628826958941331e-06,5.1767468371797906e-08,2.0771418191002477e-07,2.5570996108872814e-09,9.599865122484873e-06,1.1464183757233851e-07,2.9734227538516482e-12,1.7642825330374638e-08,3.903570480685578e-10,0.0014900009662137219,1.9413962230149957e-14,4.5484489843263963e-10,1.052949302762202e-08
1.0767411473304258e-07,0.08379583622453173,3.76,0.0,0.5011954708356351,0.996645361870961,0.00020902788927247337,0.0002667228015038985,0.0032662792768476715,0.0008789805483006086,0.0019715474141834555,1.616991164823975e-08,3.336205082175064e-10,0.0003855167062951024,0.0004612441430809882,0.0009759005327579912,2.5950259201102707e-05,6.257224978558052e-05,6.928349299919705e-06,0.0007246709079997579,0.00019303351507606435,3.828664256218256e-05,8.682819847945821e-06,8.763689231832738e-07,9.075708699943586e-06,5.316532356895192e-08,2.2286253856418204e-07,2.7435856382784685e-09,9.85292403204354e-06,1.2292913348380974e-07,3.19046504105627e-12,1.8160158336836226e-08,4.017060404037832e-10,0.0014899429374551358,2.0846689583849042e-14,4.734632179920695e-10,1.1036776359679158e-08
1.0912504148983996e-07,0.08379671745725514,3.76,0.0,0.5011089502312087,0.9966063525364929,0.00021710675029571583,0.0002721329961222222,0.003322438380093259,0.0008816784192018184,0.002023814077397067,1.624935284589667e-08,3.3470374552369407e-10,0.0003880568949848537,0.0004643109927970084,0.0010011327291737351,2.612993935866736e-05,6.359459386140587e-05,7.117070369700621e-06,0.0007424069413061705,0.00019645584993819253,3.99424850146383e-05,9.211922829481622e-06,9.387709201108807e-07,9.536628845808147e-06,5.457457647918122e-08,2.3892717147698854e-07,2.9418946177494144e-09,1.0113509721945648e-05,1.3166484787231684e-07,3.4212804778515965e-12,1.869022531225902e-08,4.1333868203187493e-10,0.0014898846332784942,2.2359186923455735e-14,4.925419035520191e-10,1.1559310276549755e-08
1.1057596824663733e-07,0.0837976012814435,3.76,0.0,0.5010219213221381,0.9965671632733926,0.00022534927553813537,0.0002775210361437192,0.003378788626209262,0.000884285600292719,0.002076495762726089,1.632619675832333e-08,3.3575012778566305e-10,0.000390533725919763,0.0004672813058534232,0.0010265453037093218,2.6304011371598813e-05,6.461832443209624e-05,7.307359270274861e-06,0.0007602486519901832,0.00019985438109416793,4.1642696161163464e-05,9.764765442324745e-06,1.0044860113188067e-06,1.0011675435540993e-05,5.599492094460366e-08,2.5594905494539885e-07,3.1526424959777213e-09,1.0381833635023941e-05,1.4086459488048476e-07,3.6665877093693115e-12,1.9233448347223347e-08,4.2526424715663747e-10,0.0014898260598268437,2.395437301184273e-14,5.120851929764027e-10,1.2097248487992966e-08
1.1202689500343471e-07,0.0837984876205565,3.76,0.0,0.5009343937068227,0.9965277980604613,0.00023375485768282052,0.0002828851851092574,0.003435325507928758,0.000886804943406911,0.002129581402585647,1.6400520839731058e-08,3.3676080331000673e-10,0.0003929489525400937,0.0004701571502237311,0.0010521333049905318,2.6472593311748906e-05,6.564334483055422e-05,7.499174276890381e-06,0.0007781930234779386,0.00020322853261632023,4.3387652815926584e-05,1.0341921930667228e-05,1.0736262756246469e-06,1.050092895022587e-05,5.7426054766992005e-08,2.739701611954908e-07,3.3764666600466787e-09,1.0658107164790505e-05,1.5054417967755726e-07,3.927130452448392e-12,1.9790260024386288e-08,4.3749222266145437e-10,0.0014897672230578048,2.563521023675916e-14,5.320973363960368e-10,1.2650741676945617e-08
1.1347782176023209e-07,0.08379937639970601,3.76,0.0,0.5008463768540342,0.9964882607559455,0.00024232283823288434,0.00028822377745167476,0.0034920446265393865,0.0008892392103579378,0.00218306007552854,1.6472400477277832e-08,3.377368851078695e-10,0.00039530429295743595,0.00047294058216403755,0.0010778918840971532,2.663580274824796e-05,6.666956090684066e-05,7.692474196740172e-06,0.0007962371231083576,0.00020657777576059937,4.517772251037022e-05,1.0943961817491252e-05,1.1463050240788625e-06,1.1004462428488475e-05,5.8867679757877226e-08,2.9303345264652103e-07,3.6140260210755356e-09,1.0942541517947159e-05,1.6071959208631364e-07,4.203677592873137e-12,2.036110322636572e-08,4.5003230374651105e-10,0.00148970812874691,2.740470374986712e-14,5.525825981117604e-10,1.321993760618475e-08
1.1492874851702946e-07,0.08380026754564596,3.76,0.0,0.5007578801018451,0.9964485551010447,0.00025105250954311536,0.0002935352174706902,0.0035489416909166376,0.0008915910757922318,0.002236921007799124,1.6541909022939595e-08,3.3867945193074997e-10,0.00039760142949470855,0.0004756336438662255,0.0011038162940454831,2.679375659936503e-05,6.769688097926656e-05,7.887218376353888e-06,0.0008143781004302178,0.00020990162709236796,4.701326358900288e-05,1.1571449464122801e-05,1.222636750493638e-06,1.152234158876874e-05,6.031950178100516e-08,3.1318287339634577e-07,3.866001070193694e-09,1.1235347580795355e-05,1.7140700020779504e-07,4.497023249954406e-12,2.0946430935462203e-08,4.628943894137461e-10,0.0014896487824953084,2.926590060651215e-14,5.735452583948882e-10,1.380498122584538e-08
1.1637967527382684e-07,0.08380116098676067,3.76,0.0,0.5006689126567845,0.9964086847233424,0.0002599431168229537,0.00029881797826301107,0.003606012516435069,0.00089386312995135,0.002291153574626564,1.660911782737726e-08,3.395895492799999e-10,0.0003998420083558626,0.0004782383613208509,0.0011299018891517813,2.694657099724887e-05,6.872521578491228e-05,8.083366707908151e-06,0.0008326131854788988,0.00021319964665174137,4.8894625307799365e-05,1.2224943647314216e-05,1.302737081985441e-06,1.205462495772344e-05,6.178123078762518e-08,3.344633399580649e-07,4.133093907025163e-09,1.1536735789640216e-05,1.826227440524229e-07,4.8079868086466475e-12,2.1546706025694195e-08,4.7608857780919e-10,0.001489589189735109,3.1221888907482285e-14,5.949896151896302e-10,1.4406014781530092e-08
1.1783060203062422e-07,0.08380205665305156,3.76,0.0,0.5005794835932131,0.9963686531401548,0.0002689938601095547,0.00030407060061215374,0.003663253023769693,0.0008960578813463853,0.0023457473012751745,1.6674096275464258e-08,3.404681903911219e-10,0.00040202763941320647,0.00048075674237639554,0.0011561441242871635,2.70943611647351e-05,6.975447842974135e-05,8.280879634528337e-06,0.0008509396870387885,0.00021647143615990993,5.082214793497652e-05,1.290499715404044e-05,1.3867227295917446e-06,1.260136400411229e-05,6.325258084513045e-08,3.5692073127815186e-07,4.416028240925954e-09,1.1846916005268627e-05,1.9438332918563495e-07,5.137412919483327e-12,2.216240104762067e-08,4.896251614326532e-10,0.001489529355731564,3.3275796943844214e-14,6.169199857219627e-10,1.5023177922766218e-08
1.1928152878742158e-07,0.08380295447612203,3.76,0.0,0.5004896018528947,0.9963284637617985,0.00027820389620982654,0.00030929169184222566,0.003720659237598964,0.0008981777593473555,0.0024006918638684238,1.6736911823174882e-08,3.4131635719323213e-10,0.0004041598961011791,0.00048319077498225734,0.0011825385540337762,2.7237241303451244e-05,7.078458433845905e-05,8.47971815465012e-06,0.0008693549908967925,0.0002197166372676144,5.279616285392188e-05,1.3612156394141601e-05,1.4747114390191715e-06,1.316260327755133e-05,6.473327015951517e-08,3.8060187806663475e-07,4.715549365289849e-09,1.2166097391567243e-05,2.067054203957158e-07,5.4861714666978534e-12,2.2793998006423317e-08,5.03514622224843e-10,0.0014894692855900395,3.5430792345941984e-14,6.393407080192797e-10,1.5656607811584165e-08
1.2073245554421894e-07,0.0838038543891612,3.76,0.0,0.5003992762447514,0.9962881198947744,0.000287572340610442,0.0003144799246396714,0.003778227285220048,0.0009002251166902818,0.0024559770900022186,1.6797630035566173e-08,3.4213500124289034e-10,0.0004062403154062462,0.00048554242560358937,0.001209080831751446,2.737532449249432e-05,7.1815451204253e-05,8.679843825504851e-06,0.000887856558091868,0.00022293492984670163,5.481699266806507e-05,1.4346961030895291e-05,1.5668219415771747e-06,1.3738380551547881e-05,6.622302109203429e-08,4.055545514701105e-07,5.0324241053068065e-09,1.2494488298332893e-05,2.1960583539106394e-07,5.855157504980695e-12,2.344198813371751e-08,5.177676265412915e-10,0.0014894089842621525,3.769008123755761e-14,6.622561423450011e-10,1.6306439231007836e-08
1.221833823010163e-07,0.08380475632692637,3.76,0.0,0.5003085154447886,0.9962476247448794,0.00029709826935493113,0.00031963403584674214,0.00383595339508634,0.0009022022319045775,0.0025115929591620614,1.6856314625614425e-08,3.429250446332922e-10,0.0004082703979433917,0.00048781363779676595,0.001235766708563418,2.7508722596997315e-05,7.284699893853893e-05,8.88121876578903e-06,0.0009064419231650343,0.00022612603032546888,5.688495130749177e-05,1.5109943629555436e-05,1.6631739053483215e-06,1.4328726970261157e-05,6.77215601704878e-08,4.318274511185067e-07,5.3674407396231665e-09,1.2832296148315254e-05,2.331015385337102e-07,6.2452911654015426e-12,2.410687165355702e-08,5.323950200226213e-10,0.0014893484565470523,4.0056907396028183e-14,6.856706725521436e-10,1.6972804693264104e-08
