Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908)
1.2011272731095562e-07,0.2081940165643573,3.76,0.0,0.5813303745259727,0.9998674304126247,6.147610934645004e-10,5.050327242291254e-09,7.304609076491746e-07,5.698496179040157e-07,9.514306878911063e-08,6.871479480412592e-12,4.4575319988521595e-14,1.0622613825654501e-07,8.644032437382788e-08,3.8417890672754964e-08,3.0654803000538165e-09,5.037410461212892e-08,2.5641448420062917e-09,1.2887878971063001e-08,5.1590277422995886e-09,3.727028290066325e-10,3.9319101237132366e-10,3.208580225218185e-15,4.312591001185008e-14,6.843485134867416e-13,2.019837147773621e-13,4.53494757480789e-18,3.484103769059166e-10,2.689709818292362e-16,5.848715891402648e-20,1.1291426339563907e-14,3.6371532822757036e-17,0.00013238598853487752,3.735424235590295e-24,1.4108704382565816e-17,8.584760434824068e-17,6.23219130330654e-16,1.9480169495253818e-13,1.2315247778227668e-19
1.2413527835708812e-07,0.20819401759630016,3.76,0.0,0.5813303449351533,0.9998674199789718,6.95524272077293e-10,5.521003202020781e-09,7.570680159760606e-07,5.851700852941286e-07,1.0120434793415382e-07,7.295718773013503e-12,4.585895180121698e-14,1.1237106883116076e-07,9.088134749250713e-08,4.1909985522101925e-08,3.2295062424606735e-09,5.212917951651904e-08,2.7691979634201692e-09,1.4102895358413409e-08,5.631528490232417e-09,4.064444886394865e-10,4.181667207960075e-10,3.712981736881327e-15,4.969772234685003e-14,7.282588457679624e-13,2.2224123097658603e-13,5.120530711884962e-18,3.6007784103097507e-10,3.1082041370851495e-16,6.634981406771141e-20,1.2046760712733e-14,3.80689574799454e-17,0.00013238598715473803,4.289507638200319e-24,1.566352057004568e-17,9.666488877191856e-17,7.001750984782632e-16,2.1348078311553408e-13,1.3920947626472432e-19
1.2815782940322063e-07,0.20819401863444614,3.76,0.0,0.58133031509113,0.9998674092895833,7.836752951446621e-10,6.017016128371746e-09,7.838493229593993e-07,6.002808770915965e-07,1.075060375137532e-07,7.72989108788918e-12,4.713041815662577e-14,1.1862358822993426e-07,9.53557774812164e-08,4.5577678561922845e-08,3.394931528417942e-09,5.389018438542037e-08,2.9849093867831783e-09,1.5386167780774596e-08,6.128843721796224e-09,4.4231906346851165e-10,4.4379986527104075e-10,4.282862448143393e-15,5.703182647365544e-14,7.739259024171519e-13,2.4376256279974864e-13,5.763367332144321e-18,3.717455357707085e-10,3.5805010318813234e-16,7.50118165598483e-20,1.2825611808913294e-14,3.9796242466968914e-17,0.0001323859857407283,4.907090854320901e-24,1.733727391198564e-17,1.0849220629184854e-16,7.841318342375165e-16,2.3335878229308513e-13,1.5681706788740716e-19
1.3218038044935313e-07,0.20819401967882864,3.76,0.0,0.5813302849907861,0.999867398346398,8.796039811902778e-10,6.538692519780746e-09,8.10806223207995e-07,6.151848628424108e-07,1.14050889704597e-07,8.173778165281458e-12,4.838985729064124e-14,1.249791167261966e-07,9.985951925148313e-08,4.942220451468316e-08,3.561596254055772e-09,5.565721993944202e-08,3.2115596326016173e-09,1.6738855534083124e-08,6.65126191269695e-09,4.804104672912898e-10,4.700814208684568e-10,4.925016959078306e-15,6.518990981670536e-14,8.213703736004476e-13,2.665803232232947e-13,6.467407131159638e-18,3.834134964756317e-10,4.1121443883022436e-16,8.453061685175419e-20,1.3627895300964292e-14,4.1553282998715417e-17,0.00013238598429310508,5.593624597468347e-24,1.9135140743290957e-17,1.2139300663393186e-16,8.755128961202153e-16,2.5447621850079077e-13,1.7607630501336272e-19
1.3620293149548564e-07,0.20819402072947538,3.76,0.0,0.5813302546312129,0.9998673871513452,9.837049707857552e-10,7.0863368907803016e-09,8.379399463088271e-07,6.298848728193505e-07,1.208414530486866e-07,8.62716516298864e-12,4.963740569497045e-14,1.3143318790124962e-07,1.0438867425549913e-07,5.3444640707552645e-08,3.7293481394730414e-09,5.7430382570365386e-08,3.449423826977262e-09,1.816206811422534e-08,7.199049828204312e-09,5.208035622435067e-10,4.970024878603253e-10,5.646759717235156e-15,7.423640393400256e-14,8.706114356097678e-13,2.907266780223403e-13,7.236758701710608e-18,3.950817595719377e-10,4.70910092285527e-16,9.496610683568996e-20,1.4453527246797974e-14,4.333997484645267e-17,0.00013238598281212387,6.354899045242435e-24,2.106230515497186e-17,1.354327057807731e-16,9.74753866069336e-16,2.768738542546596e-13,1.9709156184528678e-19
1.4022548254161815e-07,0.20819402178640864,3.76,0.0,0.5813302240097011,0.9998673757063431,1.0963773952260025e-09,7.660232386064498e-09,8.652515647212476e-07,6.443836985594983e-07,1.278800815762192e-07,9.089840607340875e-12,5.08731981402335e-14,1.3798144626724694e-07,1.0893953237019605e-07,5.7645914652584244e-08,3.898042214823373e-09,5.9209764448451234e-08,3.6987712961967166e-09,1.9656866451494116e-08,7.772453160187199e-09,5.635840902037295e-10,5.245542900889526e-10,6.455948433299753e-15,8.423847380858969e-14,9.216668184958193e-13,3.1623335198692577e-13,8.075690266919647e-18,4.067503625452797e-10,5.37777922208667e-16,1.0638063491536497e-19,1.5302424090372963e-14,4.5156214338086697e-17,0.00013238598129803865,7.197057874223893e-24,2.312394990922295e-17,1.506786524849813e-16,1.0823020775809845e-15,3.005926786938245e-13,2.1997048452596967e-19
1.4424803358775065e-07,0.20819402284964572,3.76,0.0,0.5813301931237326,0.9998673640133006,1.218024554495024e-09,8.260641381993628e-09,8.927420013456274e-07,6.586840933943998e-07,1.3516894353604942e-07,9.561596344858256e-12,5.209736769875104e-14,1.446196449361837e-07,1.1350856410197716e-07,6.202681131356937e-08,4.0675405186338004e-09,6.099545362749373e-08,3.959865212967023e-09,2.1224264119126816e-08,8.37169714962097e-09,6.088386071675747e-10,5.527281733605593e-10,7.361007554993824e-15,9.526600201431306e-14,9.745528707033997e-13,3.431316350567246e-13,8.988630282537668e-18,4.1841934392369204e-10,6.125048828205172e-16,1.1883901883574647e-19,1.617450266264861e-14,4.7001898358314755e-17,0.00013238597975110235,8.12661246600993e-24,2.532524772464992e-17,1.6720009250772304e-16,1.1986163326373478e-15,3.2567389658482106e-13,2.44823936949272e-19
1.4827058463388316e-07,0.20819402391919864,3.76,0.0,0.5813301619709725,0.999867352074117,1.3490536043308047e-09,8.887806075718524e-09,9.204120367795541e-07,6.727887729729671e-07,1.427100297511724e-07,1.0042227494582254e-11,5.331004576702381e-14,1.5134364333413487e-07,1.1809241309957975e-07,6.658798007199426e-08,4.237711807679118e-09,6.278753414766538e-08,4.232962290292274e-09,2.286522851642952e-08,8.996987194859882e-09,6.566544204684633e-10,5.815156038619785e-10,8.370951763861735e-15,1.0739156802389854e-13,1.0292846210735508e-12,3.7145238837539343e-13,9.98016791621011e-18,4.3008874325976027e-10,6.958259342474056e-16,1.3240855639736424e-19,1.706968018249738e-14,4.8876924348678193e-17,0.00013238597817156637,9.150456270625755e-24,2.7671352950202236e-17,1.8506813080778586e-16,1.3241666089761224e-15,3.5215891634012906e-13,2.7176594268312703e-19
1.5229313568001566e-07,0.2081940249950753,3.76,0.0,0.5813301305492611,0.9998673398906825,1.4898752522015908e-09,9.541949062104355e-09,9.482623162735412e-07,6.867004157772291e-07,1.50505161615232e-07,1.0531532401071216e-11,5.45113620879086e-14,1.5814940495989864e-07,1.226878889630842e-07,7.132994140398243e-08,4.408431278332067e-09,6.458608613619587e-08,4.518312519274285e-09,2.4580682026980406e-08,9.648509445960924e-09,7.071195287283236e-10,6.109081665999528e-10,9.495409461003742e-15,1.2069042293132684e-13,1.0858758382322187e-12,4.0122605026571535e-13,1.105505341109266e-17,4.4175860111214294e-10,7.885259518816842e-16,1.4715903418106986e-19,1.7987874257574e-14,5.0781190307518945e-17,0.00013238597655968105,1.0275879313741494e-23,3.0167393640603235e-17,2.0435569189356544e-16,1.4594337591004125e-15,3.8008933717315665e-13,3.0091362338253086e-19
1.5631568672614817e-07,0.20819402607727883,3.76,0.0,0.5813300988566072,0.9998673274648786,1.6409034620089069e-09,1.0223273898633484e-08,9.762933563978945e-07,7.004216636310198e-07,1.5855599874547761e-07,1.1029312588050737e-11,5.5701444772494885e-14,1.6503299518722118e-07,1.2729196033756324e-07,7.625309327963278e-08,4.579580299157552e-09,6.639118590592648e-08,4.8161589473704906e-09,2.637150315239539e-08,1.0326431385339729e-08,7.603225644265313e-10,6.408975638625966e-10,1.074464620931368e-14,1.352404598622629e-13,1.144339087349478e-12,4.324826421266734e-13,1.2218198340801069e-17,4.534289590265385e-10,8.914416321301416e-16,1.6316273440083767e-19,1.8929002885140323e-14,5.2714594789844567e-17,0.00013238597491569556,1.1510582834237408e-23,3.2818464041614786e-17,2.251374785385978e-16,1.6049092023273484e-15,4.095069355026903e-13,3.323871340491616e-19
1.6033823777228068e-07,0.2081940271658084,3.76,0.0,0.5813300668911799,0.9998673147985777,1.8025551673350112e-09,1.0931965658467009e-08,1.0045055514323282e-06,7.139551222017085e-07,1.6686404630731537e-07,1.1535372712709994e-11,5.688042032168601e-14,1.7199057910979093e-07,1.3190174828028648e-07,8.13577172957419e-08,4.7510461541435715e-09,6.820290605178191e-08,5.126737493863334e-09,2.8238527622131042e-08,1.1030902395034642e-08,8.163527389794485e-10,6.714756137026108e-10,1.2129588101308759e-14,1.5112218034612846e-13,1.2046857844485014e-12,4.652517742535661e-13,1.3474675762345675e-17,4.650998595161836e-10,1.0054633920411438e-15,1.8049443999665142e-19,1.9892984452844827e-14,5.467703690710566e-17,0.0001323859732398579,1.2862694038726698e-23,3.562961748993035e-17,2.47489929050408e-16,1.761094611080189e-15,4.404536507117421e-13,3.663095954760825e-19
1.6436078881841318e-07,0.20819402826065944,3.76,0.0,0.5813300346513031,0.9998673018936438,1.97524999305496e-09,1.1668191471844577e-08,1.0328991794894948e-06,7.273033614950616e-07,1.754306620249492e-07,1.2049520520635068e-11,5.80484136474889e-14,1.7901841942820346e-07,1.3651451989080867e-07,8.664398455248654e-08,4.922721795981515e-09,7.002131554519922e-08,5.4502767995077925e-09,3.0182549479791945e-08,1.1762054310850294e-08,8.752997902271949e-10,7.026342484418431e-10,1.3661845023147778e-14,1.6841865692143454e-13,1.2669262484417706e-12,4.99562651582269e-13,1.482972027336479e-17,4.767713460419631e-10,1.1315372604240797e-15,1.9923143807496978e-19,2.0879737739455902e-14,5.66684163268895e-17,0.00013238597153241485,1.4340780959727614e-23,3.860585972926289e-17,2.7149117327178654e-16,1.928501592538786e-15,4.729715703579566e-13,4.028070241984076e-19
1.683833398645457e-07,0.2081940293618235,3.76,0.0,0.5813300021354482,0.9998672887519325,2.159409985136244e-09,1.2432101056001647e-08,1.0614744083829206e-06,7.404689163433314e-07,1.8425706289171687e-07,1.2571566801370473e-11,5.92055480940166e-14,1.8611287437811528e-07,1.4112768219368928e-07,9.211196128422552e-08,5.094505609063065e-09,7.184647982655513e-08,5.786998107531795e-09,3.2204322146400485e-08,1.252000196364708e-08,9.372539322287955e-10,7.34365513196786e-10,1.5353733786932537e-14,1.8721549224251774e-13,1.331069750950542e-12,5.354440793587158e-13,1.6288727979629208e-17,4.884434629922049e-10,1.2706667581965206e-15,2.194535217987948e-19,2.1889181915548326e-14,5.868863327253403e-17,0.00013238596979361217,1.595386740428918e-23,4.1752142641199843e-17,2.9722098748298446e-16,2.107651366675391e-15,5.07102914925139e-13,4.420082602523547e-19
1.724058909106782e-07,0.20819403046928883,3.76,0.0,0.581329969342228,0.9998672753752907,2.355459348451893e-09,1.3223827233782739e-08,1.0902313012493586e-06,7.53454286886666e-07,1.9334433159304344e-07,1.3101325344600226e-11,6.035194545820694e-14,1.9327039569881686e-07,1.4573877626399856e-07,9.776161425417364e-08,5.266301181934452e-09,7.367846089562886e-08,6.137115173360524e-09,3.430455946107835e-08,1.3304843708037534e-08,1.0023058072710455e-09,7.666615644246278e-10,1.7218301104906495e-14,2.0760077495121786e-13,1.3971245639654955e-12,5.729244687346621e-13,1.78572563784704e-17,5.001162556622245e-10,1.4239147658179833e-15,2.412429908233422e-19,2.2921236544142498e-14,6.073758852266512e-17,0.0001323859680236944,1.7711447979994656e-23,4.507335838685926e-17,3.2476074836308827e-16,2.2990744416206884e-15,5.428900221983689e-13,4.840448930267535e-19
1.764284419568107e-07,0.20819403158304037,3.76,0.0,0.5813299362703904,0.9998672617655581,2.563824192435686e-09,1.4043486441128209e-08,1.1191698219352998e-06,7.662619390479312e-07,2.0269342265447872e-07,1.3638612896939992e-11,6.148772601026197e-14,2.0048752664147308e-07,1.503454715861476e-07,1.0359281592231816e-07,5.438017088834041e-09,7.55173174001407e-08,6.5008342006152394e-09,3.648393669958019e-08,1.4116661938745838e-08,1.0705464400002422e-09,7.99514668489472e-10,1.926934638069418e-14,2.2966503257148457e-13,1.4650980054693848e-12,6.120318422907692e-13,1.9541024163497113e-17,5.11789770233686e-10,1.5924053757935115e-15,2.6468465036797855e-19,2.3975821581295954e-14,6.281518341066132e-17,0.0001323859662229052,1.9623503185382622e-23,4.85743339533629e-17,3.541933861591992e-16,2.5033102872302084e-15,5.803753313386967e-13,5.290511854740584e-19
1.804509930029432e-07,0.20819403270306,3.76,0.0,0.5813299029188133,0.9998672479245649,2.784932284410742e-09,1.4891179223611571e-08,1.1482898401570868e-06,7.788943050010327e-07,2.1230516832680505e-07,1.4183249119331794e-11,6.261300851381117e-14,2.0776090001628938e-07,1.549455606369433e-07,1.09605349395588e-07,5.6095666798853765e-09,7.736310472240237e-08,6.878353801103667e-09,3.874309157111219e-08,1.4955523594881948e-08,1.142067193589613e-09,8.329172002483483e-10,2.1521444294226638e-14,2.5350118167843963e-13,1.5349964831298645e-12,6.527938394880267e-13,2.134591095569333e-17,5.234640537538267e-10,1.7773257283522826e-15,2.8986580901068566e-19,2.505285737664703e-14,6.492131982404828e-17,0.000132385964391487,2.1700514551948603e-23,5.2259826097489125e-17,3.8560333720284417e-16,2.7209070076519453e-15,6.196013667274258e-13,5.771639969321386e-19
1.8447354404907571e-07,0.20819403382932672,3.76,0.0,0.5813298692864978,0.9998672338541342,3.01921281042544e-09,1.576699072220337e-08,1.1775911364436375e-06,7.913537836328285e-07,2.2218028421961383e-07,1.4735056545033036e-11,6.372791024580283e-14,2.1508723627787777e-07,1.595369536841187e-07,1.1579891316893592e-07,5.7808678795927825e-09,7.92158750641172e-08,7.26986497667635e-09,4.108262519386014e-08,1.5821480652377286e-08,1.2169597278588884e-09,8.668616416566502e-10,2.3989967158455436e-14,2.7920447558617295e-13,1.6068255361285917e-12,6.952377220485237e-13,2.3277956965724983e-17,5.351391541146051e-10,1.9799278285248698e-15,3.168762752871545e-19,2.6152264673910654e-14,6.705590020382715e-17,0.00013238596252968112,2.3953479825032538e-23,5.613451667744365e-17,4.190764959041607e-16,2.95242101363034e-15,6.606107216443191e-13,6.285227047927811e-19
1.8849609509520822e-07,0.20819403496181688,3.76,0.0,0.5813298353725642,0.9998672195560806,3.2670961434332733e-09,1.6670991148436765e-08,1.207073406870385e-06,8.036427409987205e-07,2.3231937469418406e-07,1.529386053819163e-11,6.48325470161267e-14,2.2246334164810868e-07,1.641176737919287e-07,1.221731256656567e-07,5.95184299335632e-09,8.107567752936577e-08,7.675551120972133e-09,4.350310304964376e-08,1.6714570604824266e-08,1.2953159592659142e-09,9.013405803926451e-10,2.6691107027385547e-14,3.0687244979074273e-13,1.6805898751967304e-12,7.393903792665466e-13,2.5343362592028224e-17,5.468151200318147e-10,2.2015303429587534e-15,3.458083531722782e-19,2.727396461132608e-14,6.921882754373877e-17,0.0001323859606377279,2.6393928171058897e-23,6.020300836248053e-17,4.547001663458452e-16,3.198416695219799e-15,7.034460418387051e-13,6.832691252377456e-19
1.9654119718747326e-07,0.20819403724535995,3.76,0.0,0.5813297666968861,0.9998671902843225,3.805397334279251e-09,1.8563767734219784e-08,1.2665792586873975e-06,8.277183946710445e-07,2.5339137077555434e-07,1.64317735949027e-11,6.701148169124383e-14,2.3735250252634782e-07,1.7323972334411847e-07,1.354615955839778e-07,6.292525001214988e-09,8.481656023962065e-08,8.530144026239384e-09,4.858898073852068e-08,1.8582229534005996e-08,1.4627882394245084e-09,9.71872821100958e-10,3.2860234719705313e-14,3.685036457061661e-13,1.8339393363318047e-12,8.329277439229448e-13,2.989985224035451e-17,5.701698473926555e-10,2.7073551560555507e-15,4.09818999917e-19,2.9583928934418804e-14,7.362933783762874e-17,0.00013238595676433527,3.188613918447106e-23,6.893938743842158e-17,5.327550141565598e-16,3.736148588549646e-15,7.947653243722365e-13,8.035040806315266e-19
2.0378178907051178e-07,0.20819403932154537,3.76,0.0,0.5813297039190655,0.9998671631793085,4.34072402281876e-09,2.036408768762382e-08,1.3207488348134983e-06,8.488263800609128e-07,2.7326292320197814e-07,1.7478128189053838e-11,6.893854917624059e-14,2.508926094544323e-07,1.8139537798374294e-07,1.4803371937545958e-07,6.5973274539696146e-09,8.82078365638433e-08,9.349441115089745e-09,5.3448075798674695e-08,2.0356013040909148e-08,1.626285183102122e-09,1.0371075752374916e-09,3.938798781908573e-14,4.3171409139258536e-13,1.9786041450393983e-12,9.23217693452451e-13,3.452224737381505e-17,5.911925670676985e-10,3.242234848321119e-15,4.749773615460276e-19,3.173835460405264e-14,7.769478182653631e-17,0.0001323859531775668,3.7597400441313165e-23,7.750934996259428e-17,6.112620989409853e-16,4.275448457060006e-15,8.836257936620656e-13,9.247713114985013e-19
2.110223809535503e-07,0.2081940414174195,3.76,0.0,0.5813296402200158,0.9998671353646476,4.926848208646016e-09,2.2256197383419136e-08,1.3754966397037831e-06,8.694172197166833e-07,2.939945904661691e-07,1.854456085453458e-11,7.083409422696448e-14,2.6454802795456983e-07,1.8949037542577892e-07,1.6118199132818147e-07,6.900046447578027e-09,9.162252745706367e-08,1.021717323150683e-08,5.8576692406973354e-08,2.2217676761307856e-08,1.8024418597532988e-09,1.1039635149154938e-09,4.6960982801233124e-14,5.029051208898111e-13,2.129578559528578e-12,1.0194457802038706e-12,3.9680423135833706e-17,6.12218884227271e-10,3.862415664657378e-15,5.479106230517506e-19,3.3963800038815994e-14,8.185058649790205e-17,0.0001323859494968092,4.4121305981778146e-23,8.67748114542059e-17,6.981538638650736e-16,4.870776755519357e-15,9.790662751944043e-13,1.0593232209251564e-18
2.1826297283658882e-07,0.2081940435327659,3.76,0.0,0.581329575598261,0.9998671068506286,5.566294737468682e-09,2.4240025373037345e-08,1.4308184016740911e-06,8.895035831508444e-07,3.1558650600945195e-07,1.963015022303544e-11,7.269874169152109e-14,2.78302998818501e-07,1.9751667544342873e-07,1.7490182248370378e-07,7.20036444472076e-09,9.506081759364761e-08,1.1134140854929331e-08,6.397695843997093e-08,2.416697503722854e-08,1.991798953396984e-09,1.1724010596284588e-09,5.5706099907901845e-14,5.827202595429511e-13,2.2868647860416294e-12,1.1217560315118097e-12,4.5416259479471705e-17,6.332491100384718e-10,4.5782266211512905e-15,6.292463880685792e-19,3.625981962396187e-14,8.609620597948529e-17,0.00013238594572342503,5.1546312667546134e-23,9.675931371800694e-17,7.939840030765126e-16,5.52567102392628e-15,1.0813352143294006e-12,1.2080644414507986e-18
