Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67)
5.414270090217855e-10,0.6205081978846897,3.76,0.0,0.7652008179787795,0.9997881231894578,2.238463261050977e-18,5.927019095233349e-15,1.5598877810295123e-08,1.559258461747614e-08,6.161299588343276e-10,2.4873228227009846e-17,1.4183559025997536e-16,6.2774338056106554e-12,6.269569533097088e-12,1.0677758896489059e-14,1.0518594030933232e-14,6.161498242438e-10,1.6331295932010362e-14,3.152998768029678e-11,1.4036678685815272e-14,5.32343244727007e-15,1.2619592150195653e-14,2.5493079300962076e-21,3.163670062337458e-23,6.515687504803072e-16,3.029899479559111e-20,2.2080656633525135e-24,3.15277424482767e-11,6.0332783770964695e-22,8.261908109778086e-29,6.414757662609181e-19,1.0145557572565121e-18,0.00021187618807602204,2.6691473302480135e-32,2.298468415419072e-24
5.494706227263255e-10,0.6205081979107682,3.76,0.0,0.7652008177374162,0.999786779302697,2.342805867638765e-18,6.1148644262801344e-15,1.5830619758176242e-08,1.5824138218505246e-08,6.252823805928336e-10,2.5774443733046756e-17,1.456918694137785e-16,6.465260165474083e-12,6.457041186465928e-12,1.1160501606166965e-14,1.0991317904929923e-14,6.253028012604569e-10,1.6819472536738554e-14,3.199847440749301e-11,1.446706172706452e-14,5.4836014266198075e-15,1.2997268986232734e-14,2.627553908209151e-21,3.3551651295421444e-23,6.702379868423864e-16,3.166941494390489e-20,2.3069573701228107e-24,3.1996128182034406e-11,6.219835226577664e-22,8.756816287153242e-29,6.66296757132016e-19,1.0385683238337092e-18,0.0002132200654948007,2.7981757007964604e-32,2.402425586801496e-24
5.575142364308655e-10,0.6205081979368466,3.76,0.0,0.7652008174960528,0.9997854649688919,2.4504319525248445e-18,6.305941183080136e-15,1.6062361706419907e-08,1.6055689043476406e-08,6.344347838218859e-10,2.6695209215919146e-17,1.4958945758541064e-16,6.65585303268131e-12,6.6472688472137055e-12,1.1657571633247928e-14,1.1477910926934462e-14,6.34455766117115e-10,1.7314818944622537e-14,3.246696410209167e-11,1.4904246478329326e-14,5.646167233477444e-15,1.3380512524808678e-14,2.7070394263096654e-21,3.5552221957157866e-23,6.891472712887751e-16,3.308054337375042e-20,2.4087580424064498e-24,3.246451389987675e-11,6.409406843051755e-22,9.273565474705257e-29,6.916739070689238e-19,1.0627198757375565e-18,0.00021453438995529188,2.931492783668486e-32,2.509470656891195e-24
5.655578501354055e-10,0.6205081979629249,3.76,0.0,0.7652008172546895,0.9997841795368881,2.561397634858975e-18,6.5002627678906174e-15,1.6294103655039642e-08,1.628723709242463e-08,6.435871688474213e-10,2.7635671153405912e-17,1.535279904901638e-16,6.849212316091223e-12,6.8402522715296116e-12,1.2169178056502203e-14,1.1978568671664999e-14,6.436087190824242e-10,1.781733433150957e-14,3.293545680748175e-11,1.534824620190651e-14,5.811130797366229e-15,1.3769322695390971e-14,2.7877669739080995e-21,3.764092564073876e-23,7.082956704443801e-16,3.453297570467144e-20,2.51350983218378e-24,3.293289960180375e-11,6.60200088853137e-22,9.812784222243549e-29,7.176101210727925e-19,1.0870071225983762e-18,0.00021581981261154613,3.069179248488133e-32,2.6196487991589007e-24
5.736014638399455e-10,0.6205081979890034,3.76,0.0,0.7652008170133261,0.9997829223704929,2.675759266055063e-18,6.69784258261364e-15,1.6525845604049127e-08,1.6518782365384815e-08,6.527395359894036e-10,2.8595974716838645e-17,1.575071070795798e-16,7.045337924687232e-12,7.035991215747614e-12,1.2695529936175532e-14,1.2493486506196161e-14,6.52761660418874e-10,1.8327017873936932e-14,3.340395256705083e-11,1.5799074159799442e-14,5.978493044355034e-15,1.4163699427702104e-14,2.869739040505627e-21,3.982031162642889e-23,7.27682254596618e-16,3.60273075485864e-20,2.6212548910005483e-24,3.3401285287815375e-11,6.797625024991291e-22,1.0375109738408412e-28,7.441082306742513e-19,1.1114268570687842e-18,0.0002170769696562635,3.2113162152863814e-32,2.733005186290756e-24
5.896886912490255e-10,0.6205081980411602,3.76,0.0,0.7652008165305993,0.9997804903614267,2.914896941979783e-18,7.102830507591866e-15,1.698932950329309e-08,1.698186458348003e-08,6.710442178739912e-10,3.0576680953097286e-17,1.655856631044456e-16,7.445887753955315e-12,7.435734689911053e-12,1.3793306213272056e-14,1.3566882876075648e-14,6.710675092256495e-10,1.936788613486565e-14,3.434095342226916e-11,1.672126782500613e-14,6.320417274681128e-15,1.4969152297598578e-14,3.037426688658737e-21,4.446150883990531e-23,7.671662772575283e-16,3.9144052185297867e-20,2.845893419779599e-24,3.433805661209262e-11,7.1979942185669275e-22,1.1571673140236246e-28,7.988011132741243e-19,1.1606513544053443e-18,0.00021950896001351897,3.509268383853507e-32,2.9694333819853416e-24
6.036321591022367e-10,0.6205081980863667,3.76,0.0,0.7652008161122,0.9997784681839879,3.13369195255311e-18,7.4645201167827e-15,1.739105024159536e-08,1.738322818398813e-08,6.869095906132988e-10,3.235899110295575e-17,1.727156699458002e-16,7.80201179526985e-12,7.791123426627823e-12,1.4794479344502667e-14,1.454522170049861e-14,6.86933913079835e-10,2.029323802177416e-14,3.5153101254791607e-11,1.7542792212415957e-14,6.624547912216781e-15,1.5685284278087026e-14,3.1868192063907724e-21,4.880237913243065e-23,8.021507882721423e-16,4.1986660266196343e-20,3.0506801483591253e-24,3.514999515720092e-11,7.554888265717341e-22,1.268972475125147e-28,8.48049323667485e-19,1.2037162834390669e-18,0.00022153112122749562,3.782690324822386e-32,3.1850657332802402e-24
6.175756269554479e-10,0.6205081981315732,3.76,0.0,0.7652008156938007,0.9997765224709649,3.3635027915172534e-18,7.836191200404877e-15,1.779277098127139e-08,1.7784583443245273e-08,7.027749139346954e-10,3.4202936826979036e-17,1.799626242597778e-16,8.166447252529937e-12,8.15478893936392e-12,1.584293493077479e-14,1.556918191392093e-14,7.028002854860227e-10,2.1240118267374872e-14,3.596525888209365e-11,1.8385023818987504e-14,6.935899535314845e-15,1.6418142582697744e-14,3.3399868683567087e-21,5.345350307668712e-23,8.378379619306643e-16,4.49636464901491e-20,3.2650610844024784e-24,3.596193365448424e-11,7.920996607410327e-22,1.3886631299857583e-28,8.990234788895584e-19,1.2471368829927672e-18,0.00022347681801721225,4.0706581162555335e-32,3.410891095697416e-24
6.315190948086592e-10,0.6205081981767796,3.76,0.0,0.7652008152754014,0.9997746503294641,3.60463037631343e-18,8.217913557771754e-15,1.8194491722398493e-08,1.818593036142991e-08,7.186401893374511e-10,3.610923442488889e-17,1.8732474415701603e-16,8.539193654807734e-12,8.526729962672987e-12,1.6939761391465475e-14,1.663977462401205e-14,7.186666276381735e-10,2.220852260131866e-14,3.677742653013827e-11,1.9248031716507452e-14,7.254476859198177e-15,1.7167726851895142e-14,3.496942642248198e-21,5.842931129036332e-23,8.742230696598064e-16,4.807811319442924e-20,3.489255784082868e-24,3.677387210394266e-11,8.296359154176382e-22,1.5165985763071834e-28,9.517362935613783e-19,1.2908987452885421e-18,0.00022534894327641908,4.3736082816576854e-32,3.647144751557284e-24
6.454625626618704e-10,0.6205081982219861,3.76,0.0,0.7652008148570023,0.9997728489752375,3.857377721294921e-18,8.609756984673206e-15,1.859621246505569e-08,1.8587268938719707e-08,7.345054182777819e-10,3.8078589260793275e-17,1.9480027482780996e-16,8.920250531927966e-12,8.906945232042515e-12,1.8086046979631353e-14,1.7758009079118953e-14,7.34532940685516e-10,2.3198446758131252e-14,3.7589604424875616e-11,2.0131884973437687e-14,7.580284568533132e-15,1.7934036727696952e-14,3.657699495693817e-21,6.374456139238701e-23,9.113014148481125e-16,5.133316264988039e-20,3.723483799823203e-24,3.758581050557619e-11,8.6810158162543e-22,1.653145851029015e-28,1.0061999623684905e-18,1.3349880500456928e-18,0.000227150281253307,4.69198126975838e-32,3.8940619762615154e-24
6.594060305150816e-10,0.6205081982671926,3.76,0.0,0.7652008144386031,0.9997711157317853,4.122049937595879e-18,9.011791273354819e-15,1.8997933209323667e-08,1.8988599175291536e-08,7.503706021692148e-10,4.011169587352889e-17,2.0238748826929467e-16,9.309617414473368e-12,9.295433483899093e-12,1.9282879781963566e-14,1.892489267072052e-14,7.50399225732916e-10,2.420988647721508e-14,3.8401792792243093e-11,2.103665265490466e-14,7.913327317592057e-15,1.871707185368458e-14,3.822270396259886e-21,6.941433794689952e-23,9.490683326844915e-16,5.473189706073693e-20,3.96796468030517e-24,3.8397748859384825e-11,9.075006503593288e-22,1.798679716970322e-28,1.0624261625220268e-18,1.3793915617022707e-18,0.00022888350844717535,5.026221487901649e-32,4.1518780382992916e-24
6.771603499731773e-10,0.6205081983247543,3.76,0.0,0.7652008139058524,0.999769003302617,4.476803339433608e-18,9.538564006754886e-15,1.9509447169558304e-08,1.949960382544152e-08,7.705717936592975e-10,4.279381279051661e-17,2.1220729765262143e-16,9.817427518675692e-12,9.802069983784755e-12,2.0881691174400782e-14,2.048269213200359e-14,7.70601843517799e-10,2.552889301388741e-14,3.94359736863974e-11,2.22190786543355e-14,8.347871722282755e-15,1.97383222500225e-14,4.037360309985886e-21,7.717118774048363e-23,9.981464893721339e-16,5.927238577005953e-20,4.294449735422078e-24,3.9431595826324916e-11,9.590249969729304e-22,1.9976002418147158e-28,1.1365879440457478e-18,1.4363656554021821e-18,0.0002309959169018023,5.475485206191148e-32,4.496302618472879e-24
6.94914669431273e-10,0.6205081983823163,3.76,0.0,0.7652008133731016,0.9997669920485414,4.852028055759494e-18,1.0082116515216853e-14,2.0020961132712274e-08,2.0010594953337365e-08,7.90772917079554e-10,4.558178654803496e-17,2.2220197042355035e-16,1.033870900398121e-11,1.0322114913110589e-11,2.2566464733909913e-14,2.212306865428803e-14,7.908044197266587e-10,2.6882767302838014e-14,4.047017239261556e-11,2.3435667985009484e-14,8.794163349910853e-15,2.0786688181224604e-14,4.258681776855597e-21,8.556043214552633e-23,1.0483240358158424e-15,6.405726606117297e-20,4.638367054585762e-24,4.0465442715726034e-11,1.0120773894256684e-21,2.2125191991785223e-28,1.213647469408263e-18,1.4938036789323157e-18,0.00023300715025016192,5.952136592743863e-32,4.859264705175047e-24
7.126689888893686e-10,0.6205081984398779,3.76,0.0,0.7652008128403509,0.9997650771230384,5.248368725440323e-18,1.0642592853876222e-14,2.0532475098963995e-08,2.0521572559339745e-08,8.109739750803253e-10,4.847697763676178e-17,2.323681208166183e-16,1.0873460905571476e-11,1.0855565668849528e-11,2.433944556840552e-14,2.3848088907898878e-14,8.110069563608829e-10,2.827150057873441e-14,4.150438937723932e-11,2.468656320141915e-14,9.252211597355001e-15,2.18621689203267e-14,4.48626156709577e-21,9.461551260828705e-23,1.0995915618950442e-15,6.909294174835904e-20,5.000169854395562e-24,4.149928952758819e-11,1.0666660666498633e-21,2.4442643647177246e-28,1.2936256285281145e-18,1.5516819431705214e-18,0.00023492205501214082,6.457120606249813e-32,5.2412499450529816e-24
7.304233083474643e-10,0.6205081984974398,3.76,0.0,0.7652008123076002,0.9997632539120866,5.666475497773461e-18,1.1220137067919178e-14,2.104398906849633e-08,2.103253664380788e-08,8.311749702205952e-10,5.148072010840667e-17,2.42702428521335e-16,1.1421682259972268e-11,1.1402419649790995e-11,2.6202878350041124e-14,2.565981472191907e-14,8.312094553261337e-10,2.969508408663549e-14,4.253862510657708e-11,2.5971906848048097e-14,9.722025783481738e-15,2.29647637431658e-14,4.720126450809063e-21,1.0437072917812796e-22,1.151939738350825e-15,7.438581647448441e-20,5.380311341971507e-24,4.253313626191142e-11,1.1227992675117347e-21,2.6936836166712486e-28,1.3765422176172124e-18,1.609977994756908e-18,0.00023674524520962277,6.991392460454879e-32,5.642743966910131e-24
7.481776278055599e-10,0.6205081985550014,3.76,0.0,0.7652008117748494,0.9997615180212813,6.107004032119573e-18,1.1814893192427435e-14,2.155550304149653e-08,2.154348720709977e-08,8.513759049732836e-10,5.4594322116457025e-17,2.5320163733937826e-16,1.1983372104899822e-11,1.1962674256386186e-11,2.8159007315599594e-14,2.756030309520004e-14,8.514119184376521e-10,3.115350908140377e-14,4.357288004690391e-11,2.7291841459074975e-14,1.0203615149685296e-14,2.4094471928069436e-14,4.960303197984041e-21,1.1486124027902795e-22,1.205359316041454e-15,7.994229371190253e-20,5.779244715044645e-24,4.356698291869569e-11,1.1804852308139338e-21,2.9616448787334287e-28,1.4624160063937123e-18,1.668670540132241e-18,0.0002384811152469741,7.555917592226257e-32,6.064232381788078e-24
7.659319472636556e-10,0.6205081986125633,3.76,0.0,0.7652008112420987,0.9997598652699554,6.570615497473668e-18,1.2427005252287174e-14,2.2067017018156205e-08,2.2054424249572146e-08,8.715767817276582e-10,5.781906633512147e-17,2.638625541468601e-16,1.2558529479222275e-11,1.2536326890708768e-11,3.02100762665141e-14,2.9551606205834723e-14,8.716143474226779e-10,3.264676682752144e-14,4.460715466446157e-11,2.864650955825705e-14,1.0696988860441546e-14,2.525129275577632e-14,5.206818578500492e-21,1.2612306250147172e-22,1.2598411253250328e-15,8.576877676232333e-20,6.197423162008282e-24,4.460082949794101e-11,1.2397321952968966e-21,3.24903606947163e-28,1.5512647642890357e-18,1.7277394159253888e-18,0.00024013384579119697,8.151671716823742e-32,6.506200783008203e-24
7.836862667217512e-10,0.6205081986701251,3.76,0.0,0.765200810709348,0.999758291674628,7.057976572127243e-18,1.3056617262000397e-14,2.257853099867137e-08,2.2565347771580756e-08,8.917776027961387e-10,6.115621056520308e-17,2.746820473881511e-16,1.3147153422736514e-11,1.312337495623058e-11,3.235832856946592e-14,3.163577142323835e-14,8.918167439272644e-10,3.417484859826757e-14,4.564144942545857e-11,3.0036053658528596e-14,1.1202156003843468e-14,2.643522550898623e-14,5.459699362142353e-21,1.3819307035823875e-22,1.3153760752367953e-15,9.187166875829182e-20,6.635299862032496e-24,4.563467599964739e-11,1.3005483996421117e-21,3.55676504044823e-28,1.6431053494725765e-18,1.7871654883355016e-18,0.0002417074203236174,8.779640737161415e-32,6.969134746278196e-24
8.014405861798469e-10,0.6205081987276869,3.76,0.0,0.7652008101765975,0.9997567934474398,7.569759443199268e-18,1.3703873225646196e-14,2.3090044983242398e-08,2.30762577734803e-08,9.119783704149324e-10,6.460698806902306e-17,2.8565704624882675e-16,1.3749242976216566e-11,1.3723815857869534e-11,3.4606007156191925e-14,3.3814841316651666e-14,9.120191095169226e-10,3.573774567582468e-14,4.6675764796070186e-11,3.1460616262028646e-14,1.1719125592170526e-14,2.764626947245552e-14,5.718972318599504e-21,1.5110899608947847e-22,1.3719551529587871e-15,9.82573726624611e-20,7.093327985086089e-24,4.666852242381477e-11,1.3629420824725903e-21,3.885759529905456e-28,1.737953710375228e-18,1.8469306514241826e-18,0.00024320562670329706,9.440820856519725e-32,7.45351982970339e-24
8.191949056379425e-10,0.6205081987852487,3.76,0.0,0.7652008096438468,0.999755366978722,8.106641806305689e-18,1.4368917136683183e-14,2.3601558972073992e-08,2.3587154255624668e-08,9.321790867511996e-10,6.817260819403523e-17,2.967845391048092e-16,1.4364797181166034e-11,1.4337647001740782e-11,3.695535452414179e-14,3.609085366762064e-14,9.322214456837976e-10,3.733544935037932e-14,4.771010124243847e-11,3.292033985966305e-14,1.2247906562422962e-14,2.8884423932497814e-14,5.9846642174817805e-21,1.6490942941207687e-22,1.4295694229710982e-15,1.0493229126923523e-19,7.571960692059812e-24,4.7702368770443155e-11,1.4269214823564024e-21,4.236967099044671e-28,1.835824979972481e-18,1.90701772055141e-18,0.000244632074599094,1.0136218463395255e-31,7.959841573902113e-24
8.369492250960382e-10,0.6205081988428106,3.76,0.0,0.7652008091110962,0.9997540088305501,8.669306865132698e-18,1.5051892977861786e-14,2.411307296537523e-08,2.4098037218367013e-08,9.523797539056994e-10,7.185425679651753e-17,3.080615724724538e-16,1.499381507976617e-11,1.4964865795104096e-11,3.9408612736564915e-14,3.846584147994256e-14,9.524237538493237e-10,3.8967950919895094e-14,4.874445923067235e-11,3.441536693097688e-14,1.2788507776880505e-14,3.0149688176878e-14,6.2568018283249774e-21,1.7963381730348421e-22,1.4882100264147851e-15,1.1190282720481865e-19,8.071651134823166e-24,4.873621503953249e-11,1.4924948378082028e-21,4.611355079299697e-28,1.9367335061284548e-18,1.96741039808645e-18,0.00024599020193527923,1.0866850161522167e-31,8.488585502052653e-24
8.547035445541339e-10,0.6205081989003723,3.76,0.0,0.7652008085783456,0.9997527157275226,9.258443331034546e-18,1.5752944721112258e-14,2.462458696335951e-08,2.4608906662059836e-08,9.725803739165759e-10,7.565309671383642e-17,3.1948524983707025e-16,1.5636295714780846e-11,1.560546964626793e-11,4.196802342274292e-14,4.094183299017937e-14,9.7262603536802e-10,4.063524168973215e-14,4.9778839226847637e-11,3.594583994396016e-14,1.3340938023656072e-14,3.144206149461943e-14,6.535411920598601e-21,1.9532246377833042e-22,1.5478681804060815e-15,1.191753829276743e-19,8.592852456295739e-24,4.977006123108281e-11,1.559670387291196e-21,5.009910517233794e-28,2.040692898131552e-18,2.028093220817973e-18,0.00024728328411373584,1.1633742766767886e-31,9.040237119955192e-24
8.724578640122295e-10,0.6205081989579341,3.76,0.0,0.765200808045595,0.999751484555523,9.874745422559835e-18,1.647221632751695e-14,2.513610096624456e-08,2.511976258705494e-08,9.927809487598576e-10,7.957026808560528e-17,3.310527308599341e-16,1.6292238129605194e-11,1.6259455964637638e-11,4.4635827777822406e-14,4.352085167644147e-14,9.928282915280005e-10,4.233731297275953e-14,5.0813241697006974e-11,3.751190135508548e-14,1.3905206017268649e-14,3.276154317610018e-14,6.820521263707836e-21,2.1201652968795666e-22,1.608535177504595e-15,1.2675636072786335e-19,9.136017790470192e-24,5.080390734509401e-11,1.6284563692176456e-21,5.433640126944241e-28,2.1477160272708934e-18,2.0890515593160813e-18,0.00024851443525051854,1.243793340629888e-31,9.615281916043848e-24
8.902121834703252e-10,0.6205081990154959,3.76,0.0,0.7652008075128444,0.9997503123470013,1.0518912865097196e-17,1.7209851747143736e-14,2.56476149742524e-08,2.5630604993703636e-08,1.0129814803555097e-09,8.360688892762005e-17,3.427612299517664e-16,1.6961641368062298e-11,1.6926822160510983e-11,4.7414266563345343e-14,4.620491627035922e-14,1.0130305235570338e-09,4.4074156088611185e-14,5.184766710715988e-11,3.911369360894537e-14,1.4481320399184025e-14,3.410813251264263e-14,7.112156627005777e-21,2.2975803247611377e-22,1.6702023849125804e-15,1.346521627283326e-19,9.701600262520795e-24,5.18377533815661e-11,1.6988610219519647e-21,5.883570228524362e-28,2.257815105486811e-18,2.1502715290379222e-18,0.0002496866228957329,1.328046942524829e-31,1.0214205361486772e-23
9.079665029284208e-10,0.6205081990730579,3.76,0.0,0.7652008069800937,0.9997491962824356,1.1191650890375976e-17,1.7965994919056715e-14,2.6159128987609388e-08,2.614143388235662e-08,1.0331819705668212e-09,8.776405538941972e-17,3.5460801563903893e-16,1.7644504474512112e-11,1.760756564518669e-11,5.030558010697488e-14,4.899604076531663e-14,1.033232732621942e-09,4.584576236399523e-14,5.288211592328277e-11,4.0751359138393546e-14,1.506928973839625e-14,3.548182879673078e-14,7.410344779793043e-21,2.4858984598581046e-22,1.7328612440043046e-15,1.4286919088395569e-19,1.0290052988806699e-23,5.287159934049902e-11,1.7708925838106316e-21,6.360746703030451e-28,2.3710016712179434e-18,2.211740006343583e-18,0.00025080266657164337,1.416240852585476e-31,1.0837492910177642e-23
