Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50)
0.00024613670670300746,0.4631138029430449,3.76,0.0,0.40682043519640987,0.6749739470179763,0.16794244097358915,0.00017348793236620578,0.40734469396075584,0.00013439629150573988,0.00893062990173838,8.000769058987036e-10,5.93498786862355e-12,0.00021617708677547132,1.8204704399485024e-05,0.1056603634045195,2.0461873221702248e-06,4.6221000169690186e-05,1.6457252418268326e-05,0.08316734497092111,0.00015774106753717047,0.18486430321846226,0.005107848830269878,0.0113504118473433,0.0030597474515008925,7.665181621184524e-08,0.07949220982465523,7.726446016833625e-05,0.03351291114523714,0.013972789761297667,4.048024593017045e-08,6.016897636560851e-06,4.6049307046737306e-08,0.00040483046712484804,6.732244328090701e-10,1.4117246513728966e-06,3.645729874717909e-05,0.010346725236679552,0.00012050327165704996,3.205001936733431e-09,7.499343294093265e-12,2.632762958482542e-06,6.901583648918663e-07,9.628250957707965e-06
0.0002482247144155346,0.46327663248853423,3.76,0.0,0.40387596810012527,0.6727356908285509,0.16902801687189725,0.0001737023885497855,0.4103305836997892,0.000133894674929424,0.00890253284046764,7.941709204602592e-10,5.891164235477345e-12,0.0002172673643729787,1.810433811709025e-05,0.1063295836312548,2.041309946862033e-06,4.621685383140581e-05,1.6345325015271312e-05,0.08347426187580181,0.0001584427264506326,0.18621843766520768,0.005100198099472808,0.011294715154204691,0.003072444863682048,7.613563073204962e-08,0.08020041627797905,7.724331724635217e-05,0.03365800473252429,0.013923649228756071,4.032079634295068e-08,6.020920714937889e-06,4.6080027458776786e-08,0.00040348802369204585,6.713910498577843e-10,1.4149563099418217e-06,3.662209714690778e-05,0.010497325720810817,0.00012012629794779169,3.2076862695893034e-09,7.503299294008847e-12,2.6843705051383943e-06,7.034982873666099e-07,9.628496421082907e-06
0.00025031272212806176,0.4634387044831586,3.76,0.0,0.40094740433639714,0.67050599767286,0.1701090179141539,0.00017392208310786515,0.41330557241358423,0.0001333925983968682,0.008874593215002054,7.882974978462408e-10,5.847582236133333e-12,0.0002183636880768231,1.8004106711819437e-05,0.10699524575967953,2.036411629153959e-06,4.621720249892219e-05,1.6234341304961887e-05,0.08377637481537771,0.00015915098402474357,0.18756835000150293,0.005092461994359746,0.011238801236351223,0.003084935688427473,7.562383585415976e-08,0.0809074631375944,7.721736446920723e-05,0.03380015554212815,0.013872658122247777,4.0159609179511674e-08,6.024329214247358e-06,4.610604550626235e-08,0.00040215071612699325,6.694881609328995e-10,1.4179920853213287e-06,3.6782058559010676e-05,0.010648059827866983,0.00011974986343340733,3.2098968262410787e-09,7.506341302970903e-12,2.7364685292363527e-06,7.169606147361703e-07,9.628788240788557e-06
0.0002524007298405889,0.46360001988178956,3.76,0.0,0.39803464365562696,0.6682848389871169,0.17118548778329934,0.0001741470516505606,0.4162696577406538,0.0001328900588017927,0.008846809651678382,7.824564353333237e-10,5.8042403663074535e-12,0.0002194661688052904,1.790401294966688e-05,0.10765735664463914,2.031492777562749e-06,4.6221972433583835e-05,1.6124291698346982e-05,0.08407372381153098,0.0001598659257045634,0.1889140492175272,0.0050846426452956055,0.01118268506390312,0.0030972200081131724,7.511638739138859e-08,0.08161333906965766,7.71866855768818e-05,0.03393937722736346,0.013819863018784417,3.999675149958664e-08,6.027132148734252e-06,4.612743016528111e-08,0.0004008185272979485,6.675177477453722e-10,1.4208337354583104e-06,3.693719399766616e-05,0.010798906550599945,0.00011937393868262772,3.2116396650918133e-09,7.50848289533808e-12,2.7890567102183824e-06,7.305452185537355e-07,9.629130719648338e-06
0.00025448873755311605,0.4637605796913768,3.76,0.0,0.3951375865347551,0.6660721860198393,0.17225746992355423,0.00017437733050607067,0.41922283824411005,0.00013238705319841405,0.008819180764126687,7.766475319802803e-10,5.7611371350513715e-12,0.00022057491877487662,1.7804059572440294e-05,0.10831592323706801,2.026553803028261e-06,4.623109294493509e-05,1.60151666637536e-05,0.08436634839423661,0.0001605876372927858,0.19025554441789294,0.00507674219262389,0.011126381067266395,0.003109297914809391,7.461324142604702e-08,0.08231803303094562,7.715136252149109e-05,0.03407568352184667,0.013765310111271837,3.983228855506613e-08,6.029338450122559e-06,4.614424978034177e-08,0.00039949143996059614,6.654817645810812e-10,1.4234830466603493e-06,3.7087515739335555e-05,0.010949845148202988,0.00011899849472564641,3.212920907038726e-09,7.50973758107264e-12,2.842134797072951e-06,7.442519889239248e-07,9.629528217972494e-06
0.0002565767452656432,0.463920384969693,3.76,0.0,0.39225613416890454,0.6638680098342313,0.17332500754025013,0.00017461295641543612,0.42216511340295093,0.000131883578794354,0.008791705154413583,7.708705886379437e-10,5.718271064632004e-12,0.00022169005086872178,1.7704249297046967e-05,0.10897095258327957,2.021595118537954e-06,4.6244496271396414e-05,1.5906956729027924e-05,0.08465428760115137,0.0001613162050319228,0.1915928448189878,0.005068762785332057,0.011069903155199125,0.0031211695105029043,7.411435431802357e-08,0.0830215342701619,7.711147545764435e-05,0.03420908823346172,0.013709045197314846,3.966628381738547e-08,6.0309569671484745e-06,4.6156572060802695e-08,0.00039816943675947416,6.633821379689536e-10,1.4259418290114017e-06,3.723303717992827e-05,0.011100855147863388,0.00011862350303739377,3.213746704064233e-09,7.510118784584248e-12,2.895702585191351e-06,7.580808288751877e-07,9.62998512201508e-06
0.00025866475297817035,0.4640794368240047,3.76,0.0,0.38939018846633305,0.6616722813107441,0.17438814359812255,0.00017485396722698786,0.42509648360277386,0.00013137963294094726,0.008764381411933872,7.651254078930949e-10,5.675640690109022e-12,0.0002228116791926341,1.76045848140882e-05,0.10962245182426066,2.016617139589663e-06,4.626211746638148e-05,1.579965248050932e-05,0.08493757997653978,0.00016205171651519028,0.19292595974645174,0.0050607065791675515,0.011013264732408452,0.003132834906761857,7.36196827011186e-08,0.08372383232896283,7.706710278854365e-05,0.034339605238128984,0.013651113668856758,3.9498799015238454e-08,6.031996465110877e-06,4.616446407743351e-08,0.00039685250022951043,6.612207668477261e-10,1.4282119196308048e-06,3.737377309200364e-05,0.011251916345613493,0.00011824893552406294,3.2141232506562783e-09,7.509639870421778e-12,2.949759934004197e-06,7.720316592427899e-07,9.630505845089355e-06
0.0002607527606906975,0.46423773640986377,3.76,0.0,0.3865396520420676,0.6594849711490824,0.17544692082091642,0.000175100402083099,0.4280169501269357,0.00013087521313723147,0.008737208113097026,7.594117940168035e-10,5.6332445591069885e-12,0.00022393991993105956,1.7505068787001183e-05,0.11027042819498363,2.0116202843327216e-06,4.628389433857458e-05,1.569324456176144e-05,0.08521626356979889,0.00016279426041562284,0.19425489863318843,0.005052575735751435,0.010956478716307835,0.003144294224776251,7.31291834792785e-08,0.08442491704276474,7.701832126795899e-05,0.03446724847403395,0.013591560501762743,3.932989420641694e-08,6.032465625444252e-06,4.6167992259164015e-08,0.0003955406127972265,6.589995226466993e-10,1.4302951840962759e-06,3.7509739642275944e-05,0.011403008807394952,0.00011787476452561751,3.214056801806631e-09,7.508314151074056e-12,3.0043067983586618e-06,7.861044260185164e-07,9.631094860803238e-06
0.00026284076840322465,0.46439528493006005,3.76,0.0,0.3837044282080526,0.6573060498699379,0.17650138169275448,0.00017535230072837044,0.4309265151482676,0.00013037031702949528,0.008710183823840867,7.537295529694398e-10,5.591081231798979e-12,0.00022507489014504233,1.740570385178006e-05,0.11091488902365584,2.006604972818784e-06,4.630976738154654e-05,1.5587723676387026e-05,0.08549037593567499,0.00016354392575440986,0.1955796710171872,0.005044372422200382,0.010899557552995407,0.0031555475958582753,7.264281383694134e-08,0.08512477854153407,7.696520602375969e-05,0.03459203193660244,0.013530430245984645,3.915962782994332e-08,6.032373045432674e-06,4.6167222390911744e-08,0.0003942337567817762,6.567202489224511e-10,1.4321935090600336e-06,3.764095409194842e-05,0.011554112870450621,0.000117500962813172,3.21355364969044e-09,7.506154850825982e-12,3.059343183976819e-06,8.002990888766475e-07,9.63175669064199e-06
0.0002649287761157518,0.4645520836335124,3.76,0.0,0.3808844209661203,0.655135487817531,0.1775515684578932,0.00017560970347833485,0.43382518172016826,0.00012986494239636398,0.008683307100302273,7.480784923661663e-10,5.5491492805280065e-12,0.00022621670711410585,1.7306492615887582e-05,0.11155584173091775,2.00157162680651e-06,4.633967962846695e-05,1.5483080590273818e-05,0.08575995413474355,0.00016430080246609345,0.19690028653890734,0.005036098809636602,0.010842513232966582,0.003166595161424877,7.216053124806585e-08,0.08582340725044829,7.690783052680994e-05,0.034713969673348784,0.013467767017200807,3.898805671898514e-08,6.031727238029472e-06,4.6162219612195545e-08,0.00039293191439647126,6.543847612151182e-10,1.4339087977190454e-06,3.776743472441047e-05,0.011705209144021612,0.00011712750357038014,3.2126201002627304e-09,7.503175097055259e-12,3.1148691316485485e-06,8.146156179829147e-07,9.632495867529433e-06
0.00026701678382827894,0.4647081338140113,3.76,0.0,0.3780795350052654,0.6529732551621635,0.17859752311925461,0.00017587265207113912,0.43671295376729063,0.00012935908714691743,0.008656576485961038,7.424584214069116e-10,5.5074472893973746e-12,0.00022736549063344006,1.7207437657050513e-05,0.11219329382906468,1.9965206706788026e-06,4.637357656365584e-05,1.537930612835696e-05,0.08602503473137843,0.00016506498210976954,0.19821675493905766,0.005027757071547706,0.010785357306400949,0.0031774370725432747,7.16822934662787e-08,0.08652079389026639,7.68462666632001e-05,0.03483307577849504,0.01340361448885041,3.8815236139732924e-08,6.030536631634294e-06,4.615304841542402e-08,0.00039163506775031197,6.519948474074941e-10,1.4354429766930312e-06,3.7889201085574294e-05,0.011856278509434789,0.00011675436038175134,3.2112624918350026e-09,7.499387955218748e-12,3.170884805382298e-06,8.290540160806481e-07,9.6333169612102e-06
0.0002691047915408061,0.46486343680913017,3.76,0.0,0.3752896756944328,0.6508193219013105,0.1796392874396263,0.00017614118971565225,0.43958983607722474,0.00012885274933223802,0.008629990512266626,7.368691508811516e-10,5.465973854396984e-12,0.0002285213632173303,1.710854152331653e-05,0.11282725292128531,1.9914525314536236e-06,4.641140614920471e-05,1.527639117317907e-05,0.08628565379260632,0.00016583655730577818,0.19952908605696898,0.005019349383702146,0.010728100897446287,0.00318807349012558,7.120805851809137e-08,0.08721692947760748,7.67805848547062e-05,0.03494936438833877,0.01333801588356557,3.864121987160951e-08,6.028809569887089e-06,4.613977264434436e-08,0.0003903431988486415,6.495522678266908e-10,1.4367979982405234e-06,3.8006274032002685e-05,0.012007302120813147,0.00011638150724062856,3.2094872102953668e-09,7.494806428203715e-12,3.227390479695321e-06,8.436143142781944e-07,9.634224618444304e-06
0.00027119279925333324,0.4650179939994161,3.76,0.0,0.3725147490704356,0.6486736578609743,0.18067690294417563,0.00017641536004535117,0.4424558342926005,0.00012834592713412339,0.008603547703558059,7.313104931800274e-10,5.4247275833247944e-12,0.0002296844465559734,1.7009806732859334e-05,0.11345772670084586,1.986367637303069e-06,4.645311872848984e-05,1.5174326670774174e-05,0.08654184689093151,0.00016661562118223486,0.20083728982853802,0.005010877924096551,0.0106707547179141,0.0031985045855405007,7.073778472254407e-08,0.08791180532529089,7.671085403662667e-05,0.0350628496772647,0.013271013965607682,3.8466060246258466e-08,6.026554311651433e-06,4.612245549393515e-08,0.00038905628959395877,6.470587548327188e-10,1.437975826588066e-06,3.811867536166563e-05,0.012158261406095796,0.00011600891854843625,3.2073006584912783e-09,7.489443409620715e-12,3.2843864106395394e-06,8.582965401126304e-07,9.635223519679484e-06
0.0002732808069658604,0.46517180680738907,3.76,0.0,0.36975466183352856,0.6465362326991231,0.18171041091966603,0.00017669520716540876,0.4453109549019326,0.00012783861884415752,0.008577246575836217,7.257822622017055e-10,5.383707095039914e-12,0.00023085486263029734,1.6911235772288006e-05,0.1140847229502105,1.981266417721665e-06,4.649866679494434e-05,1.5073103632446567e-05,0.0867936491046228,0.0001674022679801165,0.20214137628350468,0.005002344871037074,0.010613329081141019,0.003208730540326535,7.027143070314935e-08,0.0886054130424917,7.663714159001313e-05,0.03517354585327847,0.013202651035324753,3.828980813552264e-08,6.023779031073681e-06,4.610115951083335e-08,0.0003877743217879802,6.44516012783827e-10,1.4389784329539431e-06,3.822642762037047e-05,0.012309138066815039,0.00011563656908604489,3.2047092308132714e-09,7.48331168233925e-12,3.341872918160837e-06,8.731007393902106e-07,9.636318335175361e-06
0.00027536881467838753,0.46532487669611655,3.76,0.0,0.36700932134934483,0.644407015907758,0.18273985241284377,0.00017698077751266748,0.4481552052295509,0.00012733082288090983,0.008551085629528674,7.202842732942245e-10,5.342911019282933e-12,0.0002320327397575171,1.6812831095866912e-05,0.11470824954013469,1.9761493061761616e-06,4.654800504845243e-05,1.4972713125747915e-05,0.08704109501188234,0.00016819659395403633,0.20344135554352313,0.004993752401584003,0.010555833916507374,0.003218751545374393,6.980895535852603e-08,0.08929774453458002,7.655951347916161e-05,0.03528146715271907,0.013132968922406394,3.811251299364013e-08,6.020491817423535e-06,4.607594659208679e-08,0.00038649727713287976,6.41925718689016e-10,1.4398078161118703e-06,3.8329554672922886e-05,0.012459914077271183,0.0001152644340029035,3.2017193463309347e-09,7.47642397626462e-12,3.3998505947346626e-06,8.880270277393084e-07,9.637513806829502e-06
0.0002774568223909147,0.4654772051692819,3.76,0.0,0.36427863563450213,0.6422859768117425,0.18376526823485667,0.00017727211872464559,0.4509885934305137,0.00012682253779539447,0.008525063357744512,7.148163433704296e-10,5.302337997505827e-12,0.00023321820568175864,1.6714595127311465e-05,0.11532831442907099,1.971016737343958e-06,4.6601090482165844e-05,1.4873146276698858e-05,0.08728421869557401,0.0001689986966628006,0.2047372378213941,0.004985102693107556,0.01049827877824297,0.0032285678018495463,6.935031785442362e-08,0.08998879200308696,7.647803440101914e-05,0.035386627837951955,0.013062008979871177,3.7934223008328924e-08,6.016700675181711e-06,4.6046877985946065e-08,0.00038522513723058795,6.392895223338247e-10,1.4404659956545248e-06,3.8428081638553216e-05,0.012610571685749219,0.00011489248884100484,3.1983374758701518e-09,7.468792951902052e-12,3.4583199629524803e-06,9.030755016485236e-07,9.638814765928187e-06
0.00027954483010344183,0.4656287937680236,3.76,0.0,0.3615625133467536,0.6401730845720279,0.1847866989627397,0.0001775692784714425,0.45381112848148353,0.0001263137622472265,0.008499178249158417,7.093782907806232e-10,5.261986681441586e-12,0.00023441138659491135,1.6616530257296657e-05,0.11594492566222202,1.965869146987936e-06,4.665788210127616e-05,1.4774394282824683e-05,0.08752305374594883,0.00016980867404189323,0.2060290334186864,0.004976397922386089,0.010440672859087431,0.003238179521412914,6.889547768908771e-08,0.09067854794567942,7.63927676071441e-05,0.03548904219345441,0.012989812078761893,3.7754984956724466e-08,6.0124135243436495e-06,4.601401429409953e-08,0.0003839578835847233,6.366090454709507e-10,1.4409549844209172e-06,3.852203421614327e-05,0.01276109341442704,0.00011452070952589169,3.1945700494334595e-09,7.460431120915807e-12,3.517281577824361e-06,9.182462719017509e-07,9.64022602822221e-06
0.000281632837815969,0.46577964407275396,3.76,0.0,0.35886086378643073,0.6380683081892224,0.18580418493788736,0.0001778723057016521,0.45662282017066264,0.000125804494997602,0.008473428781255177,7.039699352723654e-10,5.22185573361803e-12,0.00023561241308287474,1.651863884362184e-05,0.11655809137051638,1.9607069727555526e-06,4.6718340766622184e-05,1.4676448399662872e-05,0.08775763325657646,0.00017062662526819502,0.2073167527229401,0.004967640263323118,0.010383025003667418,0.0032475869254552964,6.844439463605255e-08,0.09136700515585944,7.630377495654002e-05,0.03558872452127884,0.012916418604064738,3.757484441443031e-08,6.007638200397126e-06,4.597741547148304e-08,0.00038269549760273707,6.338858825808609e-10,1.441276812826527e-06,3.861143880761427e-05,0.012911462058227132,0.0001141490723249262,3.190423519977119e-09,7.451350915149529e-12,3.576736172745049e-06,9.335394890303949e-07,9.641752434251076e-06
0.0002837208455284961,0.4659297577009587,3.76,0.0,0.3561735968931051,0.6359716165028566,0.18681776626729826,0.0001781812518462174,0.4594236790899838,0.0001252947349283,0.008447813418370783,6.985910980013339e-10,5.181943826575499e-12,0.00023682142029938792,1.6420923210285115e-05,0.11716781976980895,1.9555306563942574e-06,4.678242949758696e-05,1.4579299943036825e-05,0.08798798982220522,0.00017145265224319684,0.20860040620662143,0.004958831886873082,0.010325343719251229,0.0032567902448804426,6.799702876327214e-08,0.09205415672254012,7.621111707596893e-05,0.03568568913723128,0.012841868449364304,3.7393845590786804e-08,6.00238245435799e-06,4.593714082662447e-08,0.000381437960595469,6.311216009932895e-10,1.4414335296630778e-06,3.86963232132494e-05,0.013061660684285619,0.00011377755385533549,3.185904327317179e-09,7.441564682880603e-12,3.636684689704478e-06,9.489553656149043e-07,9.643398925883215e-06
