Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68)
1.3527772311555764e-07,0.5731293134295381,3.76,0.0,0.5526538587153874,0.9999885630376574,4.284398255975333e-08,4.861501630020871e-07,6.680512725250825e-05,5.388846009866435e-05,6.435818381680347e-06,6.065806103605106e-11,2.765437196948177e-12,7.645576572284556e-06,4.948911345027389e-06,4.345056254183552e-06,7.32045922126187e-07,1.6238950974441279e-06,6.8731667064896496e-09,1.1571930874859734e-06,4.696638272845581e-07,1.5917974233474768e-08,9.62279112972912e-09,1.0332779742873916e-12,5.551482466668117e-11,9.811251763518037e-11,2.92613861342102e-11,3.064867349425862e-17
1.3908002188213486e-07,0.5731295386105688,3.76,0.0,0.5526516553517872,0.9999879742308182,4.7605841864590374e-08,5.247535178754403e-07,6.886242328417502e-05,5.516263141206739e-05,6.861200046967951e-06,6.364567917631973e-11,2.83267287749592e-12,8.014984753607178e-06,5.137980624647439e-06,4.657299758224778e-06,7.629969536267847e-07,1.6699610976221367e-06,7.383600529656704e-09,1.2498079812407426e-06,5.061513948961265e-07,1.736619395525809e-08,1.0141916824682759e-08,1.202191117031787e-12,6.31747268407469e-11,1.0464768968732186e-10,3.173209375132241e-11,3.58245003160867e-17
1.4288232064871209e-07,0.573129765049544,3.76,0.0,0.5526494353169613,0.9999873717512334,5.2739957192508755e-08,5.651612668346205e-07,7.093136701707406e-05,5.642512090159216e-05,7.303142688730001e-06,6.668041759772393e-11,2.8993589992362575e-12,8.389789643264253e-06,5.3270039244265576e-06,4.981249610710704e-06,7.939968543251318e-07,1.716058087320786e-06,7.917581184110008e-09,1.3468239350568112e-06,5.442706405771012e-07,1.8909112689128996e-08,1.067321497336311e-08,1.3938591086530053e-12,7.164012881954106e-11,1.1143977317067827e-10,3.433466895344516e-11,4.173761284121182e-17
1.466846194152893e-07,0.5731299927458217,3.76,0.0,0.5526471985057205,0.9999867556752513,5.826343999188988e-08,6.073965600450233e-07,7.301197294056298e-05,5.76760355505808e-05,7.761747562319115e-06,6.97607650740515e-11,2.96549962141465e-12,8.769795625139538e-06,5.515880147946982e-06,5.316899968396438e-06,8.250251916097288e-07,1.7621864972687143e-06,8.475383445550836e-09,1.4483035565873832e-06,5.840375233331436e-07,2.05503703074892e-08,1.1216595051611612e-08,1.610674577530037e-12,8.096889673712281e-11,1.1849038741731085e-10,3.707221624148157e-11,4.8474061101078565e-17
1.5048691818186653e-07,0.573130221698112,3.76,0.0,0.5526449448222743,0.9999861260792181,6.419361468498416e-08,6.514814915489108e-07,7.510424812189113e-05,5.8915481362097346e-05,8.23710651919736e-06,7.288523985313443e-11,3.0310987801597717e-12,9.154811336946306e-06,5.704515213813053e-06,5.664238951883954e-06,8.56062918313859e-07,1.8083467410651865e-06,9.057262029349318e-09,1.5543071622040124e-06,6.254669411253873e-07,2.229362823560097e-08,1.177196950798685e-08,1.8552075485630337e-12,9.122096360799029e-11,1.258010028765945e-10,3.994782183028992e-11,5.612785163969437e-17
1.5428921694844376e-07,0.5731304519045244,3.76,0.0,0.5526426741796926,0.9999854830394675,7.05480088150271e-08,6.974371213124997e-07,7.720819271152452e-05,6.014356336793519e-05,8.729302546119065e-06,7.605238916040569e-11,3.096160488493364e-12,9.54464958976657e-06,5.892821626050181e-06,6.023249066262677e-06,8.870922881891072e-07,1.8545392155603856e-06,9.663452555691113e-09,1.6648928268550103e-06,6.685727584468597e-07,2.4142567446381305e-08,1.2339253846112342e-08,2.1302126040622084e-12,1.0245830172870799e-10,1.333729496526926e-10,4.296455441223671e-11,6.480151755677051e-17
1.5809151571502098e-07,0.573130683362608,3.76,0.0,0.5526403864993985,0.9999848266323087,7.734434339975506e-08,7.45283496943357e-07,7.932380041760478e-05,6.136038563754004e-05,9.238410272806836e-06,7.926078871028936e-11,3.160688736342886e-12,9.939127289039402e-06,6.0807180703731415e-06,6.393907595963031e-06,9.180967764583647e-07,1.9007643012283233e-06,1.0294172488232462e-08,1.7801164329822982e-06,7.133678333440946e-07,2.6100886570520848e-08,1.2918366707655101e-08,2.438636029368088e-12,1.1474489307685795e-10,1.412074255431824e-10,4.612546593610424e-11,7.460672129672247e-17
1.618938144815982e-07,0.5731309160693928,3.76,0.0,0.5526380817106917,0.9999841569340159,8.460052348814295e-08,7.950396750796944e-07,8.145105895142555e-05,6.25660512868492e-05,9.764496450024597e-06,8.250904222530226e-11,3.2246874905568365e-12,1.0338065356971205e-05,6.268129034746008e-06,6.776186975399779e-06,9.490610051416343e-07,1.947022362532517e-06,1.0949622042909406e-08,1.9000317185139865e-06,7.598640438934533e-07,2.817230011509785e-08,1.3509229955815737e-08,2.7836229362949884e-12,1.2814669792684672e-10,1.493055036089461e-10,4.9433592401701327e-11,8.566489177325203e-17
1.6569611324817543e-07,0.573131150021427,3.76,0.0,0.5526357597502979,0.9999834740208176,9.23346289172936e-08,8.467237424532685e-07,8.358995044567385e-05,6.376066248704844e-05,1.0307620399813738e-05,8.579578096274952e-11,3.288160694922708e-12,1.0741288656342008e-05,6.45498445278272e-06,7.170055136855416e-06,9.799706728564772e-07,1.9933137482845734e-06,1.1629985064928534e-08,2.024690323949161e-06,8.080723141413052e-07,3.0360536784388945e-08,1.4111768759215555e-08,3.1685243580542693e-12,1.4273162188631212e-10,1.5766813930329787e-10,5.289195467049714e-11,9.810789745600387e-17
1.6949841201475265e-07,0.573131385214811,3.76,0.0,0.552633420561946,0.9999827779688866,1.0056490526645593e-07,9.003528366277566e-07,8.574045184705854e-05,6.494432047324667e-05,1.0867834439530247e-05,8.91196632489002e-11,3.351112270187509e-12,1.1148625915682891e-05,6.641219368631889e-06,7.575475836959309e-06,1.0108124888272855e-06,2.039638791995808e-06,1.2335429872684647e-08,2.1541418385509257e-06,8.580026395170378e-07,3.266933789699146e-08,1.4725911676070261e-08,3.5969043098120724e-12,1.5856948154274407e-10,1.6629617718626838e-10,5.650355929257134e-11,1.1207875707646745e-16
1.7330071078132988e-07,0.5731316216452316,3.76,0.0,0.5526310640959698,0.9999820688543292,1.0930975500513386e-07,9.55943166414699e-07,8.790253528485321e-05,6.611712555306999e-05,1.1445184281226492e-05,9.247937402052937e-11,3.4135461140807905e-12,1.1559909655799639e-05,6.826773622057736e-06,7.992408963049864e-06,1.0415741108627405e-06,2.085997812222049e-06,1.3066110067705244e-08,2.2884338456636103e-06,9.096641117278606e-07,3.510245589367039e-08,1.535159073854307e-08,4.072546809469287e-12,1.7573196889793244e-10,1.7519035724845746e-10,6.027139935014475e-11,1.277323896346403e-16
1.771030095479071e-07,0.573131859307992,3.76,0.0,0.5526286903089312,0.9999813467531755,1.1858772883223827e-07,1.013510031969284e-06,9.007616841680478e-05,6.727917711517529e-05,1.2039709407843888e-05,9.587362437371314e-11,3.475466101340123e-12,1.1974976117618156e-05,7.011591552497101e-06,8.420810820639114e-06,1.0722440870693657e-06,2.1323911129017293e-06,1.3822165310128892e-08,2.4276119671699484e-06,9.630649431443447e-07,3.766365293063075e-08,1.5988741537173643e-08,4.59946285366216e-12,1.9429261475638404e-10,1.8435132086765107e-10,6.419845531792659e-11,1.452364054090933e-16
1.8090530831448432e-07,0.5731320981980411,3.76,0.0,0.5526262991632674,0.999980611741371,1.2841751720326133e-07,1.0730678445684042e-06,9.226131475377769e-05,6.843057363768464e-05,1.265144342760024e-05,9.930115111976534e-11,3.5368760837389595e-12,1.2393665191327696e-05,7.195621720948577e-06,8.860634403122904e-06,1.1028118010745137e-06,2.1788189836874207e-06,1.4603722059720143e-08,2.5717199071036732e-06,1.0182124906855184e-06,4.0356699553235515e-08,1.6637303305282896e-08,5.181897344387764e-12,2.14326751222015e-10,1.937796164201118e-10,6.828769594048565e-11,1.6477193969246034e-16
1.8470760708106155e-07,0.5731323383100007,3.76,0.0,0.5526238906269565,0.9999798638947648,1.3881794204249312e-07,1.1346301460735335e-06,9.445793396441565e-05,6.957141269654147e-05,1.3280414407866946e-05,1.027607163482071e-10,3.597779890116827e-12,1.2815820346798518e-05,7.378816648624467e-06,9.311829644805233e-06,1.1332674205450642e-06,2.2252817002709203e-06,1.5410894282823736e-08,2.720799494432674e-06,1.075113279212187e-06,4.318537344550881e-08,1.7297219003257612e-08,5.824335962047829e-12,2.3591147344565543e-10,2.0347570456705437e-10,7.254207912682574e-11,1.8653453099121e-16
1.8850990584763877e-07,0.5731325796381906,3.76,0.0,0.5526214646732042,0.9999791032891028,1.498079486373286e-07,1.1982096280810894e-06,9.666598216102121e-05,7.070179097378853e-05,1.3926645189748541e-05,1.0625110699666175e-10,3.658181326411783e-12,1.3241288565251176e-05,7.561132571361516e-06,9.774343658240103e-06,1.1636018488049736e-06,2.271779524702019e-06,1.6243784125887837e-08,2.874890725027489e-06,1.1337730244370106e-06,4.615345825104576e-08,1.7968435402622698e-08,6.531511981065359e-12,2.5912560075490003e-10,2.1343996323550137e-10,7.696455286231838e-11,2.1073504544187714e-16
1.92312204614216e-07,0.5731328221766535,3.76,0.0,0.5526190212801468,0.9999783300000168,1.614065977117331e-07,1.2638181507630728e-06,9.888541216778165e-05,7.182180426576936e-05,1.4590153684505324e-05,1.0977113442756943e-10,3.718084175695103e-12,1.3669920272155004e-05,7.742529208844032e-06,1.0248120956836587e-05,1.1938066793683275e-06,2.3183127057010673e-06,1.710248255632132e-08,3.0340318028297645e-06,1.194196655359806e-06,4.9264742461198927e-08,1.8650903169812287e-08,7.308413024561796e-12,2.8404963728770865e-10,2.2367269231157895e-10,8.155805613812004e-11,2.376006492058515e-16
1.9611450338079322e-07,0.5731330659191761,3.76,0.0,0.5526165604305734,0.9999775441030175,1.7363305767595595e-07,1.3314667614008665e-06,0.0001011161737724063,7.293154749125341e-05,1.5270953152894978e-05,1.1331963401161701e-10,3.7774921982081155e-12,1.4101569271333722e-05,7.922969547748194e-06,1.0733103663617526e-05,1.2238741532136986e-06,2.364881478965446e-06,1.7987069971579408e-08,3.1982591802349924e-06,1.2563883362364147e-06,5.252301836664828e-08,1.934457694955457e-08,8.160287754894456e-12,3.1076573224161294e-10,2.341741180632855e-10,8.632551989817457e-11,2.673758306119319e-16
1.9991680214737044e-07,0.5731333108593109,3.76,0.0,0.552614082111662,0.999976745673485,1.8650659704960922e-07,1.4011657126151928e-06,0.00010335821396217654,7.403111469948599e-05,1.596905246844569e-05,1.1689546471778008e-10,3.8364091314011635e-12,1.4536092680256667e-05,8.102419637970633e-06,1.1229231706968181e-05,1.2537971186342916e-06,2.4114860674700847e-06,1.8897616777499485e-08,3.367607597703645e-06,1.3203514880893902e-06,5.593208106869152e-08,2.004941544778859e-08,9.092652497147357e-12,3.3935763984122505e-10,2.4494439730876916e-10,9.126986800387658e-11,3.003234738204771e-16
2.0371910091394767e-07,0.5731335569903956,3.76,0.0,0.552611586314732,0.99997593478666,2.0004657705526275e-07,1.4729244802952771e-06,0.00010561147714534876,7.512059907816334e-05,1.6684456365611288e-05,1.2049750870987604e-10,3.894838689974591e-12,1.497335086649439e-05,8.280848401155554e-06,1.1736443004159781e-05,1.283568993508506e-06,2.4581266817621047e-06,1.9834183936998222e-08,3.542110122614513e-06,1.3860888097686203e-06,5.9495727546814277e-08,2.0765381514035212e-08,1.0111297792943782e-11,3.6991067911802317e-10,2.559836213451692e-10,9.639401821644661e-11,3.367259857850651e-16
2.075213996805249e-07,0.5731338043055718,3.76,0.0,0.5526090730350103,0.9999751115176375,2.1427244437973302e-07,1.5467517812303558e-06,0.00010787590535879303,7.620009296133409e-05,1.741716567370099e-05,1.2412467094952905e-10,3.9527845659217734e-12,1.5413207385318e-05,8.458227450782195e-06,1.2254673633385577e-05,1.3131837298459046e-06,2.5048035202497237e-06,2.079682349028288e-08,3.721798187373841e-06,1.4536022985698982e-06,6.321775577930241e-08,2.1492442223147154e-08,1.1222294882204973e-11,4.025116935882383e-10,2.6729181965215386e-10,1.0170088319704526e-10,3.7688647828706905e-16
2.1132369844710212e-07,0.5731340527978024,3.76,0.0,0.5526065422714108,0.9999742759413576,2.2920372410027517e-07,1.622655590446729e-06,0.00011015143846269711,7.726968783722729e-05,1.8167177537423057e-05,1.2777587880544761e-10,4.010250428574066e-12,1.585552891842186e-05,8.634530923118004e-06,1.2783857995003275e-05,1.3426357804725045e-06,2.551516769485516e-06,2.1785579047745982e-08,3.906701626793585e-06,1.5228932704193349e-06,6.710196391384808e-08,2.2230568956367004e-08,1.243200211071794e-11,4.3724901090708667e-10,2.788689633834506e-10,1.0719337152463063e-10,4.2113000681556273e-16
2.1512599721367934e-07,0.5731343024598875,3.76,0.0,0.5526039940263286,0.9999734281325978,2.448600127729151e-07,1.7006431582536128e-06,0.00011243801432311661,7.832947435600839e-05,1.8934485624832514e-05,1.31450081668919e-10,4.06723992464767e-12,1.6300185213749627e-05,8.809735318384525e-06,1.3323928962636252e-05,1.3719200677269743e-06,2.598266604444136e-06,2.280048625672133e-08,4.0968487147519135e-06,1.5939623796314164e-06,7.115214948527961e-08,2.2979737481624985e-08,1.3747071261596534e-11,4.742124025705257e-10,2.907149686588776e-10,1.1287438873154032e-10,4.698048680596778e-16
2.1892829598025656e-07,0.5731345532844793,3.76,0.0,0.5526014283054411,0.999972568165967,2.612609716801899e-07,1.7807210270010896e-06,0.00011473556898310535,7.937954233746327e-05,1.9719080323425773e-05,1.3514625057542492e-10,4.12375667829237e-12,1.6747049026404197e-05,8.983819351522213e-06,1.3874818024746629e-05,1.4010319540466822e-06,2.645053188794617e-06,2.3841573243281804e-08,4.292266200148845e-06,1.6668096382483745e-06,7.53721086777142e-08,2.3739928033011567e-08,1.5174453808925612e-11,5.134930437290809e-10,3.028296996686481e-10,1.1874683835675798e-10,5.232839577730614e-16
2.26532893513411e-07,0.5731350583911374,3.76,0.0,0.5525962444743109,0.9999708120566352,2.963758299439982e-07,1.9471703947471764e-06,0.0001193633506852676,8.145087786106375e-05,2.1340075773363267e-05,1.4260047666772278e-10,4.2353863423716294e-12,1.764690491552178e-05,9.32855145388102e-06,1.5008770226027612e-05,1.4587220142819291e-06,2.738737205402031e-06,2.6002363873951228e-08,4.699011943095104e-06,1.817835552617537e-06,8.433652187431766e-08,2.5293318949484768e-08,1.8395500194853676e-11,5.993775540951573e-10,3.2786455297388496e-10,1.3107764553965078e-10,6.462781486418755e-16
2.3337703129325003e-07,0.5731355168866571,3.76,0.0,0.5525915193769328,0.9999691907230677,3.3072431204950395e-07,2.1041753689152103e-06,0.00012356522822188826,8.328272677282671e-05,2.285793459793548e-05,1.493745115647649e-10,4.334272158198632e-12,1.8463107945665464e-05,9.634805748546092e-06,1.6065613927617486e-05,1.5100150033020236e-06,2.8231799230429887e-06,2.8036752730427793e-08,5.083346224585522e-06,1.959827777421899e-06,9.302315145591684e-08,2.6728962010842675e-08,2.1754643409160894e-11,6.855406053891574e-10,3.513126371674305e-10,1.4285919662783217e-10,7.776995952186499e-16
2.40221169073089e-07,0.5731359790291329,3.76,0.0,0.5525867378778867,0.9999675311498206,3.677935753908334e-07,2.268024018781706e-06,0.0001278016150100066,8.508444734539429e-05,2.4431521080316086e-05,1.562046645083864e-10,4.431681625449911e-12,1.9284615839447746e-05,9.937186318614782e-06,1.7156392610076414e-05,1.5606946547551663e-06,2.907743765034017e-06,3.015609956458533e-08,5.485106548768977e-06,2.1075539965144988e-06,1.023187545835131e-07,2.8200221368874076e-08,2.5600132931207944e-11,7.806894523634323e-10,3.756271995459498e-10,1.553061686001779e-10,9.317675084522626e-16
2.47065306852928e-07,0.5731364447719741,3.76,0.0,0.5525819001069688,0.9999658337649794,4.0769979098864945e-07,2.438731007061867e-06,0.0001320720910754387,8.685653436972071e-05,2.606068261939823e-05,1.6308566948311026e-10,4.527635071259509e-12,2.011078783045638e-05,1.0235632482374076e-05,1.828067227228028e-05,1.6107465576451495e-06,2.9924293110883045e-06,3.236034654465737e-08,5.904398266520297e-06,2.260993458929599e-06,1.122453386906191e-07,2.9707153360059235e-08,2.998414073024951e-11,8.854013722545675e-10,4.00805919868885e-10,1.6843556803861795e-10,1.111748640652288e-15
2.53909444632767e-07,0.5731369140681262,3.76,0.0,0.5525770062162298,0.9999640989943295,4.505593231437723e-07,2.6163048051763135e-06,0.00013637622768685083,8.859947450862636e-05,2.7745244406234698e-05,1.700124595252554e-10,4.62215259034791e-12,2.0941010362262997e-05,1.0530097655176213e-05,1.9438012937031057e-05,1.660159116495647e-06,3.0772370421805623e-06,3.4649384705461295e-08,6.341313357153711e-06,2.420120076872582e-06,1.228248510352972e-07,3.124986719401314e-08,3.496245525516083e-11,1.000265265735342e-09,4.268461263460688e-10,1.8226447068202456e-10,1.3212992767117439e-15
2.60753582412606e-07,0.5731373868699309,3.76,0.0,0.552572056377767,0.9999623272612495,4.964886266043141e-07,2.8007479640737754e-06,0.000140713589160681,9.031374643043111e-05,2.9485011634180327e-05,1.769801605324526e-10,4.715254046217419e-12,2.177469613975125e-05,1.0820547732481365e-05,2.0627970134677816e-05,1.7089232324040555e-06,3.162167344854697e-06,3.70230590027306e-08,6.795930998805531e-06,2.5849027264802994e-06,1.3407917041278854e-07,3.2828526269009085e-08,4.05945854664559e-11,1.1258809551519389e-09,4.5374483061536e-10,1.968100442274435e-10,1.5645025848644808e-15
2.6759772019244496e-07,0.5731378631294797,3.76,0.0,0.5525670507817337,0.9999605189866098,5.456041483209136e-07,2.9920573763514053e-06,0.0001450837344596944,9.199982094034975e-05,3.1279771490440756e-05,1.8398408525306065e-10,4.806959072395329e-12,2.261128321153349e-05,1.1106959647104945e-05,2.1850096214752897e-05,1.7570320183967491e-06,3.2472205153771537e-06,3.9481172870031946e-08,7.268318118668883e-06,2.7553055366604344e-06,1.4603009970511192e-07,3.444334944194688e-08,4.6943861905942044e-11,1.2628584990687746e-09,4.814987592583924e-10,2.1208957168911053e-10,1.845908646239816e-15
2.7444185797228395e-07,0.5731383427986156,3.76,0.0,0.5525619896345451,0.9999586745886777,5.98022233549336e-07,3.1902245300735197e-06,0.00014948621860969873,9.365816110973535e-05,3.312929495420163e-05,1.9101972744678846e-10,4.8972870737218056e-12,2.3450234081840792e-05,1.1389320080107664e-05,2.3103941506101023e-05,1.8044805450382364e-06,3.332396763744223e-06,4.202349233417592e-08,7.758529924142664e-06,2.931288166652608e-06,1.586993591740743e-07,3.6094612251250376e-08,5.407753482336669e-11,1.4118175245264495e-09,5.101043822533484e-10,2.2812047528860562e-10,2.170577207389626e-15
2.8128599575212294e-07,0.5731388258291014,3.76,0.0,0.5525568731572589,0.9999567944830281,6.538590362775998e-07,3.395235754282833e-06,0.00015392059394697194,9.52892224031535e-05,3.503333841395841e-05,1.9808275621630687e-10,4.9862572276815594e-12,2.429103485174812e-05,1.1667624314852784e-05,2.438905533599509e-05,1.8512656142328298e-06,3.417696217544182e-06,4.464974971610797e-08,8.266610414998856e-06,3.1128060723851714e-06,1.721085804518243e-07,3.778264809045237e-08,6.206686931561878e-11,1.5733865773470187e-09,5.395579385647049e-10,2.449203408736747e-10,2.5441232923739363e-15
