Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144)
1.4137278983954285e-07,0.14484064881599507,3.76,0.0,0.5817445914558664,0.999999519691664,4.61079366191107e-09,2.1508352513990673e-08,1.3745926645069022e-06,8.954707625161781e-07,2.6561868791458914e-07,2.74539814346587e-11,9.97950296300826e-14,2.634197071821857e-07,2.134768820627944e-07,1.3535652716372264e-07,6.183426672499005e-09,9.412949088769996e-08,1.2131915230561584e-08,5.661917263828816e-08,2.1583012522370548e-08,1.5803125029801287e-09,1.0863356376220822e-09,4.214087912401564e-14,4.831089164784999e-13,2.0628722978770714e-12,9.916622267328835e-13,3.2031364582508746e-17,4.713774870923207e-10,2.6433594171245363e-15,6.094882898586615e-19,3.619407272300722e-14,8.950496508523206e-17
1.451019866968065e-07,0.14484064991854084,3.76,0.0,0.581744542749429,0.9999994976495393,5.066779153553451e-09,2.2977505856756297e-08,1.4163296589595627e-06,9.116271196983578e-07,2.805040314991636e-07,2.8692302002663083e-11,1.0186884324981082e-13,2.7399251674523907e-07,2.210106530443816e-07,1.4446545988569115e-07,6.407566880974878e-09,9.691905249220706e-08,1.2963226576441095e-08,6.062224151591935e-08,2.3035503124351397e-08,1.7052949868878613e-09,1.1381428844066115e-09,4.800533459304486e-14,5.42266313434734e-13,2.1791568065334977e-12,1.0677642896247662e-12,3.551887534455592e-17,4.838031409052967e-10,3.0088968701360152e-15,6.778088233876211e-19,3.808192593807845e-14,9.313115773806647e-17
1.4883118355407013e-07,0.1448406510281542,3.76,0.0,0.5817444935250959,0.9999994751862512,5.553429727905528e-09,2.4499423159437107e-08,1.4583826393366415e-06,9.274876849789233e-07,2.9586426327698227e-07,2.994721125594891e-11,1.0391898635669953e-13,2.8462083696353987e-07,2.2852379797877957e-07,1.5388987111761332e-07,6.631195338298109e-09,9.97278471363579e-08,1.3830579629386031e-08,6.478275303098256e-08,2.453872238893361e-08,1.8372352582549987e-09,1.1908669115304596e-09,5.4537296391619244e-14,6.068618230257628e-13,2.2991801502726873e-12,1.147443102909387e-12,3.9294991456646337e-17,4.962284413257187e-10,3.4158535188941723e-15,7.519573713639799e-19,4.001534034278098e-14,9.679294499057298e-17
1.5256038041133377e-07,0.14484065214479316,3.76,0.0,0.5817444437813584,0.9999994523060776,6.071826412687223e-09,2.607401334817558e-08,1.5007507854813114e-06,9.430578736586181e-07,3.1170016057307043e-07,3.121812422235813e-11,1.0594578987515937e-13,2.952981038296376e-07,2.3601187704616508e-07,1.6362880274332097e-07,6.854173905708404e-09,1.0255596943205086e-07,1.4734484845240981e-08,6.910148252148238e-08,2.609250626228014e-08,1.976354129212025e-09,1.2444909614970627e-09,6.179542741434714e-14,6.772254856471797e-13,2.422949068109298e-12,1.2307608547728028e-12,4.337611947984044e-17,5.086534005462569e-10,3.8678604951964205e-15,8.322767067508735e-19,4.1994146751897973e-14,1.004839845115801e-16
1.562895772685974e-07,0.144840653268412,3.76,0.0,0.5817443935169956,0.999999429013276,6.623047984001549e-09,2.7701147897918106e-08,1.543433088363489e-06,9.583430018924034e-07,3.28012240050281e-07,3.2504468654740686e-11,1.0794957940472177e-13,3.0601799791513426e-07,2.434707295376879e-07,1.73681116360773e-07,7.07637303082596e-09,1.0540350229913525e-07,1.567542442070501e-08,7.357910965621825e-08,2.7696654359395794e-08,2.1228728091154243e-09,1.2989985941958152e-09,6.984192103965014e-14,7.536957177857372e-13,2.5504682160093407e-12,1.3177785988277109e-12,4.777914808892345e-17,5.210780315097817e-10,4.3687673115602106e-15,9.191201503452257e-19,4.401812585617504e-14,1.0425107551286998e-16
1.6001877412586105e-07,0.14484065439896135,3.76,0.0,0.5817443427310611,0.9999994053120825,7.20817021426389e-09,2.938066257823958e-08,1.5864283619436068e-06,9.733482885082656e-07,3.4480077190292305e-07,3.380568478304967e-11,1.0993067531245505e-13,3.167744370869621e-07,2.508964605864097e-07,1.84045504738226e-07,7.2976713406244435e-09,1.0827051740375628e-07,1.6653852585703557e-08,7.821622202136924e-08,2.9350931720897175e-08,2.2770127844530153e-09,1.3543736814558923e-09,7.874260121602892e-14,8.366190110006321e-13,2.6817402798735123e-12,1.4085562756606288e-12,5.2521445476552666e-17,5.335023479297709e-10,4.92264805476943e-15,1.0128515215760322e-18,4.608712228871594e-14,1.0807494531919505e-16
1.637479709831247e-07,0.14484065553638864,3.76,0.0,0.5817442914228687,0.9999993812067106,7.828265156735045e-09,3.11123591402751e-08,1.6297352544520302e-06,9.88078856790051e-07,3.620657933369592e-07,3.5121225071445315e-11,1.1188939282359032e-13,3.2756156943134277e-07,2.5828542850001377e-07,1.9472050270449404e-07,7.517955252844111e-09,1.1115707558294866e-07,1.767019595916206e-08,8.301331859455637e-08,3.105507050845561e-08,2.438995705262119e-09,1.410600401704094e-09,8.856702026969529e-14,9.263496232175429e-13,2.8167660828575507e-12,1.503152733976505e-12,5.76208565461371e-17,5.459263643099893e-10,5.533807438419301e-15,1.113845084056592e-18,4.820096361196983e-14,1.1195491565139521e-16
1.6747716784038833e-07,0.14484065668063847,3.76,0.0,0.5817442395919794,0.9999993567013528,8.484400465490055e-09,3.289600694652603e-08,1.6733522591088982e-06,1.0025397362254142e-06,3.798071213707206e-07,3.645055398025563e-11,1.1382604211041293e-13,3.3837376637894357e-07,2.656342326701828e-07,2.0570449749730273e-07,7.737118605076483e-09,1.140632272559092e-07,1.8724853961097607e-08,8.797081310990365e-08,3.280877164086168e-08,2.6090432777868903e-09,1.467663234723001e-09,9.938855436393254e-14,1.0232492634148762e-12,2.9555446872983437e-12,1.6016257513533772e-12,6.309569990745503e-17,5.583500959634141e-10,6.2067867101531375e-15,1.22248548627577e-18,5.035947344710867e-14,1.15895180925287e-16
1.7120636469765197e-07,0.14484065783165256,3.76,0.0,0.5817441872381897,0.9999993318001781,9.17763874820735e-09,3.473134454796015e-08,1.7172777243327445e-06,1.0167358642220904e-06,3.980243650189944e-07,3.7793147732354204e-11,1.1574092837957975e-13,3.4920561601467317e-07,2.72939702008632e-07,2.169957386165703e-07,7.955062299987669e-09,1.1698901282301908e-07,1.9818199272019744e-08,9.308903732285634e-08,3.461170637537526e-08,2.7873771628280496e-09,1.5255469564995266e-09,1.1128449665233381e-13,1.1276867708711768e-12,3.098073491744133e-12,1.704032054643894e-12,6.896476469360588e-17,5.707735590304095e-10,6.946369416202282e-15,1.3391676979119839e-18,5.256248229448029e-14,1.1989350151349039e-16
1.749355615549156e-07,0.14484065898937004,3.76,0.0,0.5817441343615177,0.9999993065073335,9.909036950058226e-09,3.661808121098496e-08,1.761509863471087e-06,1.0306720877939555e-06,4.1671693690420983e-07,3.9148494083749677e-11,1.1763435195793617e-13,3.600519165629677e-07,2.801988838761668e-07,2.285923472147707e-07,8.171693965650085e-09,1.1993446305322848e-07,2.0950578331975702e-08,9.83682441797763e-08,3.646351783714279e-08,2.9742188794040355e-09,1.584236634159129e-09,1.2433614809324158e-13,1.2400377902482997e-12,3.2443483234352027e-12,1.810427340040322e-12,7.524730721821413e-17,5.831967704961401e-10,7.75758702120961e-15,1.464296942200237e-18,5.480981945770848e-14,1.239496455497438e-16
1.7866475841217924e-07,0.14484066015372793,3.76,0.0,0.581744080962194,0.9999992808269429,1.067964576813298e-08,3.855589839469563e-08,1.8060467640665069e-06,1.0443531652165532e-06,4.358840643136475e-07,4.051609209843033e-11,1.195066083768152e-13,3.709076700478716e-07,2.87409033491965e-07,2.4049232503750934e-07,8.386927630590684e-09,1.2289959945988587e-07,2.2122311873828568e-08,1.038086108929801e-07,3.83638224972153e-08,3.1697897135591396e-09,1.6437176209863983e-09,1.38628905814066e-13,1.3606844437096355e-12,3.3943635263845603e-12,1.920866292798569e-12,8.196304748855771e-17,5.956197482071905e-10,8.645724376449976e-15,1.598288624690531e-18,5.710131453638107e-14,1.2806382949286238e-16
1.8239395526944288e-07,0.14484066132466117,3.76,0.0,0.5817440270406482,0.999999254763106,1.1490509095909422e-08,4.054445117876763e-08,1.8508863966700784e-06,1.0577837676518265e-06,4.555247997191204e-07,4.189545192749615e-11,1.2135798845480467e-13,3.8176807612720674e-07,2.945676038118185e-07,2.5269356292582885e-07,8.600683413210978e-09,1.2588443466508763e-07,2.3333695486212844e-08,1.0941024192184454e-07,4.0312211599648976e-08,3.37431063217383e-09,1.7039755515325274e-09,1.5425234892855432e-13,1.4900150011103756e-12,3.5481120451886037e-12,2.0354026066177602e-12,8.913216558783303e-17,6.080425108873686e-10,9.616325030451416e-15,1.7415682587075e-18,5.943679846986183e-14,1.3223562773483426e-16
1.8612315212670652e-07,0.14484066250210254,3.76,0.0,0.5817439725975007,0.9999992283198993,1.2342663496746939e-08,4.258336964341012e-08,1.896026623222255e-06,1.0709684807427393e-06,4.7563803078549366e-07,4.3286094592484865e-11,1.2318877837901766e-13,3.9262852609599656e-07,3.016722358551717e-07,2.6519384889973665e-07,8.812887224961035e-09,1.2888897275288025e-07,2.458500020136946e-08,1.1517317186269805e-07,4.230825253923566e-08,3.588002201545755e-09,1.7649963368074166e-09,1.7130032176511256e-13,1.628423549190618e-12,3.705585504776612e-12,2.154089002682684e-12,9.677529793946779e-17,6.204650781526769e-10,1.0675196379426162e-14,1.8945713878326667e-18,6.181610272331828e-14,1.3646482428297306e-16
1.8985234898397016e-07,0.14484066368598345,3.76,0.0,0.581743917633551,0.999999201501374,1.3237137705168116e-08,4.4672260203213284e-08,1.941465205024648e-06,1.0839118061787843e-06,4.962224898982678e-07,4.4687551772751053e-11,1.2499925978491389e-13,4.034845970527389e-07,3.087207494572406e-07,2.7799087584566363e-07,9.023470486541082e-09,1.3191320961174749e-07,2.5876473103052475e-08,1.21097368251034e-07,4.435149019183548e-08,3.811084510474806e-09,1.8267661595532122e-09,1.8987101448865567e-13,1.7763096606670168e-12,3.866774286338601e-12,2.2769772483803516e-12,1.0491353346658725e-16,6.328874705254472e-10,1.1828414656428674e-14,2.0577435057251674e-18,6.423905945052287e-14,1.407512439209762e-16
1.935815458412338e-07,0.14484066487623354,3.76,0.0,0.581743862149769,0.999999174311557,1.4174952154892658e-08,4.681070689633296e-08,1.9871998103224106e-06,1.0966181632330585e-06,5.172767632355917e-07,4.6099365596804895e-11,1.267897098347075e-13,4.143320462236609e-07,3.157111344264399e-07,2.9108224882695735e-07,9.232369856524836e-09,1.3495713326671796e-07,2.7208337950312362e-08,1.2718273427879075e-07,4.6441448198876635e-08,4.043777097626413e-09,1.8892714695971053e-09,2.1006704108905611e-13,1.934078064087544e-12,4.0316675996324815e-12,2.4041181756978228e-12,1.1356840965911248e-16,6.453097094476328e-10,1.3082329757575829e-14,2.231539973568353e-18,6.670550159431725e-14,1.4509464848884598e-16
1.9731074269849744e-07,0.1448406660727812,3.76,0.0,0.5817438061472849,0.9999991467544496,1.515711853281395e-08,4.899827263004963e-08,2.033228021512837e-06,1.1090918902712468e-06,5.387992994047271e-07,4.7521088437561285e-11,1.2856040129437692e-13,4.2516680544165986e-07,3.226415420916296e-07,3.0446549203255775e-07,9.439526971930275e-09,1.3802072420132855e-07,2.8580795813665382e-08,1.3342911142863023e-07,4.8577630207163336e-08,4.286298882992878e-09,1.9524989792822265e-09,2.3199551470105274e-13,2.1021383152495887e-12,4.200253551829194e-12,2.5355616993047764e-12,1.2276190855983744e-16,6.57731817293244e-10,1.4443569903156085e-14,2.4164259354042135e-18,6.92152628056778e-14,1.4949482262833138e-16
2.0103993955576108e-07,0.1448406672755536,3.76,0.0,0.5817437496273815,0.9999991188340276,1.6184639358127432e-08,5.123450038373525e-08,2.0795473419951733e-06,1.1213372462328838e-06,5.607884176620009e-07,4.895228271144634e-11,1.30311602609295e-13,4.359849757766125e-07,3.29510277224284e-07,3.1813805537837645e-07,9.644888200281483e-09,1.4110395566967953e-07,2.999402572053877e-08,1.3983628202713901e-07,5.075952106512028e-08,4.5388681032807285e-09,2.0164356589754076e-09,2.557681202295169e-13,2.2809044709026706e-12,4.3725192130466064e-12,2.6713568343245266e-12,1.325164526799677e-16,6.701538173799283e-10,1.5919046132013413e-14,2.6128762316050543e-18,7.176817746232525e-14,1.539515555178827e-16
2.0849833327028838e-07,0.1448406696994755,3.76,0.0,0.5817436350411586,0.9999990619190107,1.8379706293937227e-08,5.585102105371575e-08,2.1730489673092243e-06,1.1451594921822528e-06,6.061590762998008e-07,5.184138427256877e-11,1.3375658742421786e-13,4.5755676944444497e-07,3.4305667111031153e-07,3.463406072694877e-07,1.0050030734612154e-08,1.473291988576671e-07,3.294341148164078e-08,1.531318516667628e-07,5.525828150820484e-08,5.07501802661263e-09,2.146385673734331e-09,3.0931573512221703e-13,2.6722312993958707e-12,4.728033121281849e-12,2.956193605071037e-12,1.5380054387578067e-16,6.949975923264674e-10,1.924179043695704e-14,3.0424171360566637e-18,7.700280830208234e-14,1.6303383707994447e-16
2.1521088761336294e-07,0.14484067190154246,3.76,0.0,0.5817435301596747,0.9999990094923012,2.0520234812266572e-08,6.016736109984819e-08,2.2581695834022514e-06,1.1658596347525952e-06,6.48569138553391e-07,5.446977688856245e-11,1.3679302464147602e-13,4.768788192627444e-07,3.550233752989637e-07,3.7268549041818915e-07,1.0408067749306279e-08,1.5299868250412187e-07,3.573866683652998e-08,1.6564446883977771e-07,5.945797717901899e-08,5.594088472117088e-09,2.2656404635031054e-09,3.6503195747568197e-13,3.0652742612761285e-12,5.0604314377545896e-12,3.227903122651172e-12,1.7510881384888945e-16,7.173568748452993e-10,2.2698218977759915e-14,3.473512951569695e-18,8.185991435957279e-14,1.7139917787418804e-16
2.219234419564375e-07,0.1448406741226028,3.76,0.0,0.581743423627798,0.9999989559490606,2.2822844430158782e-08,6.463346626601409e-08,2.3441916097359055e-06,1.1858826107566515e-06,6.924596638331133e-07,5.712249024544009e-11,1.3977029888892826e-13,4.960936829963326e-07,3.667701291312139e-07,3.999253471401503e-07,1.075964425353309e-08,1.587310860906254e-07,3.8667869467059705e-08,1.7867222131058915e-07,6.379701638966624e-08,6.149069329286316e-09,2.387001661135478e-09,4.2867614610858585e-13,3.4996157164333455e-12,5.4045098112035485e-12,3.514434844815532e-12,1.9860327387275533e-16,7.39716215031172e-10,2.6645618667346607e-14,3.949895647485171e-18,8.685429539300273e-14,1.7994447115509013e-16
2.2863599629951206e-07,0.1448406763622037,3.76,0.0,0.5817433154574798,0.9999989013114885,2.5293003335825122e-08,6.924609465695574e-08,2.431098414700548e-06,1.2052505719664081e-06,7.378171207141088e-07,5.979731038076459e-11,1.4268982900034606e-13,5.151840856194435e-07,3.782916532555768e-07,4.2804337581286017e-07,1.1104589621672548e-08,1.645260299730797e-07,4.173135258218079e-08,1.9221200942471196e-07,6.827185790245946e-08,6.741201415684308e-09,2.510402042124846e-09,5.01073537652094e-13,3.977791542235529e-12,5.760162895424391e-12,3.816044334793432e-12,2.244300627134754e-16,7.620757842053378e-10,3.113505207956747e-14,4.474673204569385e-18,9.198501209910874e-14,1.8866849165443838e-16
2.3534855064258662e-07,0.14484067861989053,3.76,0.0,0.581743205661688,0.9999988456014836,2.793605771635226e-08,7.400187764059362e-08,2.518872975870973e-06,1.2239849454814442e-06,7.84627151676343e-07,6.249211399825872e-11,1.4555299403595504e-13,5.341341486455459e-07,3.895837482018026e-07,4.570224172660212e-07,1.1442766587102655e-08,1.703830803627051e-07,4.492926990104036e-08,2.062602904610799e-07,7.287884482107361e-08,7.371714396411449e-09,2.6357767571577514e-09,5.831022151234753e-13,4.5023602722596164e-12,6.127278699647799e-12,4.132979028197066e-12,2.527396028976776e-16,7.844357642213167e-10,3.622085108987952e-14,5.0510480849756846e-18,9.725113293700575e-14,1.9757003695651533e-16
2.420611049856612e-07,0.14484068089520558,3.76,0.0,0.5817430942542964,0.9999987888406349,3.075722737189669e-08,7.88973363328906e-08,2.607497960959184e-06,1.2421064574528195e-06,8.328746730437223e-07,6.520486526488682e-11,1.4836113449903452e-13,5.529293111092781e-07,4.006431929045597e-07,4.868450326109816e-07,1.1774068125446923e-08,1.7630175376533976e-07,4.8261607481376046e-08,2.2081311495316673e-07,7.761422085165914e-08,8.041826089129177e-09,2.763063258940947e-09,6.75694025404375e-13,5.075897767852e-12,6.50573938626345e-12,4.4654785205284054e-12,2.8368651895198287e-16,8.067963475406656e-10,4.1960673659034504e-14,5.6823154572924006e-18,1.026517341590379e-13,2.0664792413898797e-16
2.4877365932873577e-07,0.14484068318769178,3.76,0.0,0.5817429812499806,0.9999987310502171,3.3761601925847454e-08,8.392889699486685e-08,2.6969558010796646e-06,1.2596351560199618e-06,8.825439662633518e-07,6.793361271724541e-11,1.5111555351326964e-13,5.715562545172985e-07,4.1146765144649464e-07,5.174935736352217e-07,1.2098414589811934e-08,1.8228152116563758e-07,5.1728195214323414e-08,2.3586616092279885e-07,8.247414546717476e-08,8.75274185169021e-09,2.892201231177419e-09,7.79835407819513e-13,5.7009921197152694e-12,6.895421999599976e-12,4.813774845691602e-12,3.1742955595414087e-16,8.291577372812711e-10,4.8415555116488164e-14,6.3718614212790906e-18,1.0818589986879478e-13,2.1590095848523766e-16
2.5548621367181036e-07,0.1448406854968926,3.76,0.0,0.5817428666641271,0.9999986722511861,3.695413758088034e-08,8.909290541921073e-08,2.7872287570695357e-06,1.2765904335024935e-06,9.336187613779872e-07,7.067648627140049e-11,1.5381751796293616e-13,5.900028315061054e-07,4.220555872598028e-07,5.489502464809597e-07,1.2415751074701338e-08,1.8832181197378488e-07,5.532871795443795e-08,2.51414766170859e-07,8.745470805491093e-08,9.505654044205144e-09,3.0231325195756945e-09,8.965681371965877e-13,6.380238791098688e-12,7.296199132540101e-12,5.178092745961035e-12,3.5413149870497017e-16,8.515201472395175e-10,5.564995415272329e-14,7.123161240766126e-18,1.1385272201720698e-13,2.253279670433259e-16
2.6219876801488495e-07,0.14484068782235418,3.76,0.0,0.5817427505127445,0.9999986124641722,4.03396544016314e-08,9.43856403295332e-08,2.87829897919009e-06,1.292991047851304e-06,9.860823130720216e-07,7.343169433553998e-11,1.5646825959611907e-13,6.082579981410449e-07,4.324061844653538e-07,5.811971689245401e-07,1.2726044998777214e-08,1.9442201773965143e-07,5.906272624677479e-08,2.674539586651082e-07,9.255194107200892e-08,1.0301741561875046e-08,3.1558010648826565e-09,1.0269899818689822e-12,7.116236010165306e-12,7.707939533988644e-12,5.558649933427083e-12,3.93959091755211e-16,8.738838018866518e-10,6.373179354904994e-14,7.939777590898753e-18,1.1965130042421786e-13,2.34927805391592e-16
2.6891132235795953e-07,0.14484069016362558,3.76,0.0,0.5817426328123846,0.9999985517094776,4.39228340759234e-08,9.98033258655938e-08,2.970148560923006e-06,1.3088551433972355e-06,1.0399174701109372e-06,7.61975210200727e-11,1.590689760928651e-13,6.26311749610643e-07,4.4251927562016903e-07,6.142164219475642e-07,1.302928388412526e-08,2.0058149565099372e-07,6.292964661827375e-08,2.839784851611118e-07,9.776183228478461e-08,1.1142169430727372e-08,3.2901528378357536e-09,1.172255280156139e-12,7.911580417184192e-12,8.130508663708614e-12,5.95565734332645e-12,4.370829605482073e-16,8.962489363407364e-10,7.273249586359924e-14,8.825358826034912e-18,1.255807428502083e-13,2.446993120519204e-16
