Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245)
2.684800894000704e-06,0.18917452015924668,3.76,0.0,0.6755688373488492,0.9168944829053596,0.026794610730325043,0.0006979949981990396,0.12239401801338443,0.0017685691474730316,0.044519431066376854,1.2018504497226952e-08,2.8232359236469465e-10,0.0010179771665244145,0.00040793073563914317,0.0471570628454749,2.553378603999974e-05,0.00029174333129560766,6.588506013709368e-05,0.041218502933608334,0.0007213193550607201,0.02238368150689185,0.010191280479807947,0.007733136285493143,0.0016709950957869747,9.33067132628338e-07,0.006788246873728201,8.0859287521643e-05,0.010751689840332215,0.003832134126397664,3.84542159399831e-08,1.3835063499089463e-05,2.953566134433261e-07,0.0013796801080333998,6.666593115228263e-10
2.7361454068125783e-06,0.189237914418124,3.76,0.0,0.6725736087807492,0.9152298124296359,0.027378816690682317,0.0006985762145763737,0.12497342393059091,0.0017632620869118363,0.044537338376439424,1.1956710959730728e-08,2.8087206857703795e-10,0.0010220274388100872,0.0004058839596693515,0.047983909383216915,2.5391171368288708e-05,0.00028955805702463586,6.57710063475468e-05,0.04197318064844233,0.0007241678616595508,0.023002402077795844,0.010366440884450176,0.007916769551855028,0.0016858794635220596,9.314461539171067e-07,0.007095167562942224,8.309343573168569e-05,0.011104141760608192,0.003990940809700129,3.943214365802514e-08,1.4281694405510408e-05,3.048597927464001e-07,0.0013771752236250863,6.948484357599464e-10
2.7874899196244525e-06,0.18930133390134987,3.76,0.0,0.6695932289457397,0.9135690782989655,0.02796255585803795,0.0006991538218866031,0.12755276696601967,0.0017579850966276686,0.0445458651513049,1.1895344608488568e-08,2.794305398980131e-10,0.0010260350898203317,0.000403869459154193,0.04880666095068326,2.5251110794786512e-05,0.00028737400376554117,6.564329502366588e-05,0.042723576774449316,0.0007269626406837414,0.023621530576981707,0.010536831895436912,0.00809667186516031,0.00170026146592053,9.296338824022515e-07,0.0074072381809696134,8.529833174235195e-05,0.011458336620115908,0.004151781930084013,4.0391876712443365e-08,1.4729118765098846e-05,3.1437933610790264e-07,0.0013746762620385495,7.233512825390736e-10
2.8388344324363268e-06,0.1893647757986904,3.76,0.0,0.6666275799209257,0.9119123655817534,0.028545802227816608,0.0006997288380311712,0.1301317736808164,0.001752737450918711,0.04454569630406142,1.1834399787778356e-08,2.779988744065404e-10,0.0010300031169412547,0.0004018854682549134,0.04962534870367369,2.511348457478331e-05,0.00028519503508424803,6.550303557090893e-05,0.043469683547435224,0.0007297082050188985,0.02424094905646795,0.01070249514681849,0.00827279532263396,0.0017141560085955885,9.276458777358154e-07,0.0077243168224577,8.747316907660266e-05,0.011814131185254663,0.004314581191185022,4.1333144755005865e-08,1.5177120819215061e-05,3.239106737176042e-07,0.0013721833513067596,7.521481516183587e-10
2.890178945248201e-06,0.18942823705577222,3.76,0.0,0.6636765415335714,0.9102597511189991,0.029128531736729687,0.0007003021860085102,0.13271018099207843,0.0017475184438697155,0.04453747244960524,1.1773870916086221e-08,2.765769419399411e-10,0.001033934351485746,0.0003999303400339913,0.05044000322209431,2.4978180566036597e-05,0.00028302455162326523,6.535126239820836e-05,0.04421149585428619,0.0007324087643378438,0.02486054876084285,0.010863478643295035,0.00844510309258107,0.0017275775410125346,9.254966462469572e-07,0.008046262928937826,8.9617265799354e-05,0.012171386717686045,0.004479264152726377,4.2255739108287164e-08,1.56254931606198e-05,3.334494128609402e-07,0.0013696966070807501,7.812197554810901e-10
2.9415234580600753e-06,0.18949171440279633,3.76,0.0,0.6607399917816054,0.9086113040901241,0.029710722127375133,0.000700874702089913,0.13528773584362416,0.0017423273890213782,0.04452179242562376,1.1713752489352781e-08,2.751646141665159e-10,0.0010378314657204066,0.00039800253829324684,0.05125065452600965,2.4845093709653942e-05,0.00028086553413042103,6.518893939882351e-05,0.04494901103348079,0.0007350682430518557,0.025480229505255723,0.01101983606888485,0.008613568517821371,0.0017405401008523942,9.231997041079234e-07,0.008372937467701496,9.17300546044986e-05,0.012529968874885224,0.004645758255100062,4.315950741189874e-08,1.607403649867773e-05,3.4299133294262177e-07,0.0013672161334811483,8.105472398993152e-10
2.9928679708719495e-06,0.18955520438127302,3.76,0.0,0.6578178072194186,0.9069670865460896,0.03029235282194742,0.0007014471432529794,0.13786419488322696,0.0017371636190239516,0.044499215711167425,1.1654039083711133e-08,2.737617646465554e-10,0.0010416969799295652,0.00039610062998450454,0.052057332091264216,2.4714125548138218e-05,0.000278720583322622,6.501696423036522e-05,0.04568222868690014,0.000737690297452516,0.02609989908887485,0.011171626143852803,0.00877817426784489,0.0017530573509907939,9.207676376316133e-07,0.008704203091359995,9.381107342992439e-05,0.012889747612770234,0.004813992833743146,4.404434858369146e-08,1.652255943158564e-05,3.525323806575637e-07,0.0013647420239004783,8.401122011839129e-10
3.0442124836838238e-06,0.18961870336910042,3.76,0.0,0.6549098633104944,0.9053271539107187,0.030873404804597302,0.0007020201939600735,0.14043932414685056,0.0017320264852788618,0.044470264740525955,1.1594725357775776e-08,2.723682688829127e-10,0.0010455332694631516,0.0003942232781375763,0.052860064864695445,2.458518377706513e-05,0.00027659195668952504,6.483617239211743e-05,0.04641115050270351,0.0007402783320469704,0.026719472742916663,0.011318912028126526,0.00893891153964069,0.0017651426098581316,9.182121606845557e-07,0.009039924279126072,9.585995660681797e-05,0.01325059709012611,0.004983899124309396,4.49102080953855e-08,1.6970878225135757e-05,3.6206866529888366e-07,0.0013622743617576227,8.698967002607377e-10
3.095556996495698e-06,0.1896822076041613,3.76,0.0,0.6520160347482401,0.903691555451037,0.0314538605120254,0.0007025944723866165,0.1430128987503477,0.0017269153575685118,0.04443542711049708,1.1535806054504635e-08,2.7098400436157e-10,0.0010493425716670793,0.00039236923525577823,0.05365888127895945,2.4458181826814613e-05,0.0002744816023385398,6.464734109895805e-05,0.047135780089107154,0.0007428355151023065,0.027338872612452915,0.01146176076959238,0.009095779307071169,0.0017768088759046933,9.155441692070414e-07,0.009379967460764,9.787642654449675e-05,0.013612395574571662,0.005155410259542268,4.575707355939244e-08,1.7418816597515835e-05,3.7159645419257333e-07,0.0013598132212056509,8.998832737792045e-10
3.1469015093075722e-06,0.18974571320638425,3.76,0.0,0.6491361957470362,0.9020603347181257,0.032033703731751226,0.0007031705361430655,0.14558470258886846,0.0017218296236737674,0.0443951576815792,1.1477276002645988e-08,2.6960885058264525e-10,0.0010531269926545032,0.00039053733715931386,0.05445380926696061,2.4333038472882865e-05,0.0002723911900440699,6.445119295499623e-05,0.04785612281862331,0.0007453647934091904,0.027958027270457982,0.011600242794712964,0.009248783617660279,0.0017880688469992525,9.127737928904219e-07,0.009724201124528691,9.986028594054497e-05,0.013975025349722782,0.005328461258876113,4.6584970617603856e-08,1.786620550938027e-05,3.811121682428475e-07,0.0013573586677952819,9.300549425464299e-10
3.1982460221194465e-06,0.18980921619820137,3.76,0.0,0.6462702203058253,0.9004335299603252,0.03261291950745327,0.0007037488875064443,0.14815452804405985,0.0017167686889807614,0.04434988057535131,1.1419130117801755e-08,2.682426890827454e-10,0.0010568885139281858,0.00038872649725754004,0.055244876275876584,2.420967747373817e-05,0.00027032213969569233,6.424839943280275e-05,0.04857218568215104,0.0007478689062742223,0.02857687126218865,0.011734431438496118,0.009397936934960738,0.0017989349355903269,9.099104441005804e-07,0.010072495910534282,0.00010181141049906186,0.014338372623231826,0.005502989011799691,4.739395911949234e-08,1.831288295844643e-05,3.906123775726113e-07,0.001354910759096729,9.603952175518933e-10
3.2495905349313207e-06,0.18987271252345403,3.76,0.0,0.643417982446283,0.8988111745103665,0.03319149405086136,0.0007043299782044934,0.15072217569908936,0.0017117319760800384,0.04429999107052719,1.1361363403154635e-08,2.6688540344972756e-10,0.0010606289988394162,0.000386935701214656,0.05603210928078858,2.408802723399423e-05,0.00026827564732293105,6.403958416439027e-05,0.04928397715239722,0.0007503503987640314,0.02919534467822123,0.011864402511236966,0.009543257524634662,0.0018094192803340863,9.069628641371303e-07,0.010424724690770442,0.00010372974213887319,0.014702327435512912,0.005678932255870773,4.818412957688788e-08,1.8758693778136766e-05,4.0009379724909173e-07,0.001352469545282313,9.908881038061881e-10
3.300935047743195e-06,0.1899361980648603,3.76,0.0,0.6405793564272643,0.8971932971477127,0.03376941465978019,0.000704914213809973,0.15328745406151445,0.0017067189243602948,0.044245857399967656,1.1303970949899059e-08,2.655368793306786e-10,0.0010643501988397354,0.0003851640019749163,0.05681553479792967,2.3968020490537413e-05,0.00026625270884922896,6.382532604946552e-05,0.04999150705622414,0.0007528116342317034,0.02981339275477751,0.011990233899923292,0.00968476888254234,0.0018195337547668772,9.039391669091711e-07,0.010780762636752582,0.00010561528267370836,0.015066783569067892,0.005856231550122872,4.895559988336294e-08,1.9203489439996553e-05,4.0955328308907447e-07,0.0013500350696717674,1.0215181021901706e-09
3.352279560555069e-06,0.18999966866013152,3.76,0.0,0.6377542169371396,0.8955799224373319,0.034346669641861595,0.0007055019577811562,0.1558501792939849,0.0017017289895978245,0.04418782245119171,1.1246947937399806e-08,2.641970044336638e-10,0.0010680537595052304,0.00038341051512715604,0.057595178897552765,2.384959402017982e-05,0.0002642541417223328,6.360616218677119e-05,0.050694786455513695,0.0007552548061494391,0.030430965500012078,0.012112005202293536,0.009822499203084251,0.001829289973540445,9.008468801129142e-07,0.011140487275734553,0.00010746808794495813,0.015431638458359504,0.006034829244537162,4.9708512285594134e-08,1.964712785966267e-05,4.1898782753912813e-07,0.001347607369242075,1.05227020949869e-09
3.4036240733669434e-06,0.1900631201167849,3.76,0.0,0.6349424392657034,0.8939710710462301,0.0349232482437387,0.0007060935351669975,0.15841017495271445,0.001696761643542767,0.04412620537350727,1.119028963309896e-08,2.6286566852380897e-10,0.001071741226342445,0.0003816744145911265,0.058371067216418125,2.3732688367791803e-05,0.0002622806045739264,6.338259063531393e-05,0.05139382753608109,0.000757681949267063,0.03104801734483412,0.012229797391440398,0.00995648088585244,0.0018386992967083947,8.976929840091605e-07,0.011503778536435803,0.00010928826238566577,0.01579679310018446,0.006214669446223237,5.044303059312829e-08,2.0089473206154424e-05,4.2839455562610435e-07,0.001345186475103834,1.0831299168670458e-09
3.4549685861788177e-06,0.19012654822569727,3.76,0.0,0.6321438994572777,0.8923667600390692,0.035499140585139914,0.000706689236002047,0.16096727173362171,0.0016918163735038067,0.04406130309528067,1.1133991392198896e-08,2.6154276341438366e-10,0.0010754140503759356,0.0003799549286019445,0.05914322496990821,2.3617247593434895e-05,0.000260332615060438,6.315507301283623e-05,0.05208864350417046,0.0007600949501229004,0.03166450681681915,0.01234369250886466,0.010086750078545592,0.0018477728325032243,8.944839479060167e-07,0.011870518785205389,0.00011107595399312998,0.016162151964525306,0.006395697982903327,5.1159337612592935e-08,2.0530395714305336e-05,4.3777072097420213e-07,0.0013427724129461522,1.1140832067625658e-09
3.506313098990692e-06,0.19018994877346604,3.76,0.0,0.6293584744465143,0.8907670031541018,0.036074337597633094,0.0007072893184238961,0.1635213072260225,0.0016868926819331002,0.04399339175493572,1.1078048657151886e-08,2.602281829535368e-10,0.0010790735935007926,0.0003782513359688942,0.05991167696377985,2.350321903689209e-05,0.0002584105660267913,6.292403693883339e-05,0.052779248490109024,0.0007624955569393251,0.03228039623586016,0.012453773384044235,0.010213346254140039,0.0018565214389732266,8.912257644513464e-07,0.012240592853455601,0.00011283134968729663,0.016527622905901155,0.006577862364222072,5.18576327926218e-08,2.0969771500240973e-05,4.471137018866941e-07,0.0013403652034519138,1.1451165487016257e-09
3.557657611802566e-06,0.19025331755365407,3.76,0.0,0.6265860421782617,0.8891718110605585,0.03664883096768762,0.0007078940115389179,0.1660721256737491,0.0016819900860127813,0.043922728049223175,1.10224569569806e-08,2.589218230072179e-10,0.0010827211335941653,0.0003765629625909135,0.06067644760555915,2.339055309839029e-05,0.0002565147401235658,6.268987832921047e-05,0.053465657458719174,0.0007648853889316199,0.03289565143030975,0.012560123378751882,0.010336311820385165,0.0018649557247848755,8.879239818361924e-07,0.012613888057113184,0.00011455467103275492,0.01689311707526869,0.006761111741336402,5.253813006627695e-08,2.1407482379872395e-05,4.5642099749174987e-07,0.0013379648626851402,1.176216893834228e-09
3.6090021246144404e-06,0.19031665037698933,3.76,0.0,0.6238264817127926,0.8875811915985761,0.03722261308376726,0.0007085035180529307,0.1686195777435639,0.0016771081172440828,0.04384955050232618,1.0967211906447952e-08,2.576235814387293e-10,0.0010863578693967966,0.00037488917821371163,0.06143756091558476,2.3279203034583085e-05,0.0002546453230006511,6.24529635496276e-05,0.05414788612608975,0.0007672659450542972,0.03351024147241522,0.012662826154448841,0.010455691759733456,0.0018730860494516927,8.845837340094791e-07,0.01299029420878791,0.00011624617030287748,0.01725854883253761,0.006945396865190993,5.320105587825559e-08,2.1843415690400556e-05,4.656902239523285e-07,0.0013355714024520695,1.2073716685307785e-09
3.6603466374263147e-06,0.19037994308058084,3.76,0.0,0.6210796733176207,0.8859951500027234,0.037795676987176494,0.0007091180166837908,0.1711635203007248,0.0016722463210400423,0.043774080659440225,1.091230920509428e-08,2.563333580853402e-10,0.0010899849251714833,0.0003732293934117393,0.06219504053770661,2.3169124768748055e-05,0.000252802415195156,6.221363143462573e-05,0.05482595088231956,0.000769638612211156,0.03412413843187643,0.012761965461136702,0.010571533297839386,0.001880922523215242,8.812097690047298e-07,0.013369703623325267,0.00011790612686483959,0.017623835659770205,0.007130670043845153,5.384664738447845e-08,2.2277464114839944e-05,4.7491911074037193e-07,0.0013331848306375573,1.2385687670996424e-09
3.711691150238189e-06,0.19044319153620828,3.76,0.0,0.6183454985470587,0.8844136891101456,0.03836801632639762,0.0007097376643759336,0.17370381619155076,0.001667404256322824,0.043696524208482045,1.0857744636161246e-08,2.5505105473239023e-10,0.001093603355134674,0.0003715830567781638,0.06294890974964995,2.3060276714092547e-05,0.0002509860428248277,6.197219517957138e-05,0.05549986871986959,0.0007720046729584341,0.03473731714640035,0.012857624946125655,0.010683885598808616,0.0018884750067669107,8.778064754785852e-07,0.013752011117368252,0.00011953484386439805,0.017988898075141993,0.007316885099176467,5.447515081191376e-08,2.270952550958827e-05,4.841054969759097e-07,0.0013308051515183242,1.2697965437541133e-09
3.763035663050063e-06,0.19050639165774683,3.76,0.0,0.6156238403105868,0.8828368095542769,0.038939625314674854,0.0007103625983343887,0.1762403340328325,0.0016625814951265786,0.043617072033509355,1.0803514065420114e-08,2.5377657508527407e-10,0.0010972141476624584,0.0003699496523087237,0.06369919147305193,2.2952619609227183e-05,0.00024919616719026795,6.172894411224795e-05,0.05616965716717665,0.00077436531272832,0.0353497550081898,0.012949887981279499,0.010792799485455,0.0018957531109612719,8.743779075577548e-07,0.014137114003502675,0.00012113264519015153,0.018353659547748997,0.007503997323244506,5.5086819967016806e-08,2.313950273509074e-05,4.932473278321377e-07,0.001328432366054489,1.3010438039357794e-09
3.8143801758619374e-06,0.19056953940778895,3.76,0.0,0.6129145829310176,0.881264509945034,0.03951049869062229,0.0007109929378914284,0.17877294800793256,0.0016577776222065862,0.043535901203329765,1.0749613439919066e-08,2.5250982473963936e-10,0.0011008182292827223,0.00036832869696714433,0.06444590828317841,2.284611636503553e-05,0.0002474326933814279,6.148414535066176e-05,0.05683533422719313,0.0007767216265966463,0.035961431765366265,0.013038837507396575,0.010898327182905216,0.0019027661966395035,8.709278080872717e-07,0.01452491207951349,0.00012269987269824818,0.018718046413351813,0.007691963434559883,5.568191488193742e-08,2.3567303489661133e-05,5.023426510078082e-07,0.0013260664721607522,1.3322997950911643e-09
