Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56)
1.262703281566821e-09,0.15402197707045026,3.76,0.0,0.9471968043496922,0.9965554301901877,2.710879032812137e-10,2.7621774625909092e-08,0.0004260487813752183,0.0004212156231196587,4.493837381865888e-06,7.577735383815226e-11,8.741403556169777e-11,4.664736422149091e-06,4.733357432035685e-06,8.262867749393752e-08,6.741997858067436e-08,4.355084598743595e-06,8.22458589371616e-10,4.1836652450563195e-06,2.9149834875460253e-08,1.3640584909665037e-09,1.7969802372050437e-09,4.0641841434231807e-13,1.410970423707057e-12,1.3847259553743286e-10,1.7461800772976842e-12,1.6087976617386323e-14,4.058359857859983e-06,3.005875907286159e-13,2.212837135750721e-18,1.1635350209279298e-10,2.7427960005721005e-11,0.003435367437694858,2.6220437575559662e-20,1.8035068679825655e-14,3.9885997758101586e-14,4.1779595901403794e-13
1.3080299951931597e-09,0.15402239376426233,3.76,0.0,0.9471811984355898,0.9965549199485116,3.115409248625137e-10,3.064650233038688e-08,0.0004413388941991394,0.0004361529016958415,4.666024339935049e-06,8.151107604982606e-11,9.093192382039987e-11,4.998497005657601e-06,5.074692835217071e-06,9.178798056382908e-08,7.438001149554622e-08,4.5113456955069e-06,8.759728420283615e-10,4.343126640892378e-06,3.225737157178144e-08,1.469893318410629e-09,1.9276932101235713e-09,4.3691458404631645e-13,1.6213210666470989e-12,1.4432704940945322e-10,1.9405989238997922e-12,1.7878371864730898e-14,4.20399748392881e-06,3.2817110197850044e-13,2.4890467561152173e-18,1.254770004586908e-10,2.874064223325091e-11,0.003435367642708868,2.945499528600402e-20,1.9859577658801534e-14,4.449471734622519e-14,4.649183511803847e-13
1.3533567088194983e-09,0.1540228104656641,3.76,0.0,0.9471655916883047,0.9965543980301249,3.5634127006061094e-10,3.388207904910512e-08,0.0004566288670803718,0.00045107760625971184,4.839404215889246e-06,8.744581454116083e-11,9.44475615737891e-11,5.3432863482991544e-06,5.427586325185116e-06,1.0159578620174347e-07,8.176582480337802e-08,4.667605747435687e-06,9.308263105470817e-10,4.503555030973089e-06,3.5574838457685565e-08,1.5799030632262007e-09,2.062951589678825e-09,4.685775253991553e-13,1.854523436574155e-12,1.5021844533185307e-10,2.1489066550250043e-12,1.979768871885492e-14,4.349632089703497e-06,3.5732631417008083e-13,2.787793409782496e-18,1.3494460312709007e-10,3.007119520557921e-11,0.003435367100039909,3.296247816991929e-20,2.179353342887003e-14,4.9456942003359904e-14,5.15521212497326e-13
1.398683422445837e-09,0.15402322717523415,3.76,0.0,0.9471499840624888,0.9965538641763846,4.05786458368931e-10,3.733530640752004e-08,0.0004719187133406753,0.00046598974714338263,5.0140223793295125e-06,9.358046541097062e-11,9.796090894452244e-11,5.699055813183968e-06,5.792005971745077e-06,1.1207366613032667e-07,8.958563629563742e-08,4.823864863632258e-06,9.869993218927639e-10,4.6649818289895835e-06,3.9108664126522676e-08,1.6941151297112314e-09,2.2027510659482755e-09,5.014147788019745e-13,2.1122160365368748e-12,1.5614830528911402e-10,2.371578284899519e-12,2.1850635523323975e-14,4.4952636750286115e-06,3.880947372318445e-13,3.110011001774176e-18,1.4475598206269486e-10,3.1419601172999205e-11,0.0034353660718256574,3.6756062432468795e-20,2.3839299077689372e-14,5.4787408879559246e-14,5.697402428787662e-13
1.4440101360721755e-09,0.15402364389354967,3.76,0.0,0.9471343755126653,0.9965533182249011,4.601834243757924e-10,4.1012957378630306e-08,0.0004872084465511515,0.00048088933466995253,5.18992432572328e-06,9.991392865720292e-11,1.0147193645778147e-10,6.065756942071572e-06,6.167919911537605e-06,1.2324313324980856e-07,9.78473545570391e-08,4.9801231525086036e-06,1.0444735741628119e-09,4.827438308106487e-06,4.2865237919957646e-08,1.8125579635663053e-09,2.3470873348852984e-09,5.354340700403602e-13,2.3961017593662e-12,1.6211816475025034e-10,2.6090884483005946e-12,2.4041962416306674e-14,4.640892239744262e-06,4.2051795901938897e-13,3.4566400665178704e-18,1.5491080931341528e-10,3.2785842610053994e-11,0.0034353647239694766,4.0849112866891374e-20,2.599922421134137e-14,6.050105296189969e-14,6.277128069549381e-13
1.4893368496985141e-09,0.154024060621186,3.76,0.0,0.947118765993239,0.9965527600712936,5.198484774224698e-10,4.492177637167193e-08,0.0005024980805227859,0.000495776379153488,5.367155667393692e-06,1.0644510850910322e-10,1.049806222178041e-10,6.443341454745002e-06,6.5552963479116465e-06,1.3512564178278741e-07,1.0655858856430988e-07,5.136380721801221e-06,1.1032320972253134e-09,4.990955601479945e-06,4.6850910100487666e-08,1.935261057757532e-09,2.4959560984286457e-09,5.70643318128465e-13,2.7079489906034756e-12,1.6812956995227878e-10,2.8619114056368888e-12,2.6376463756685626e-14,4.786517783686152e-06,4.54637647819832e-13,3.8286282372680865e-18,1.6540875708254758e-10,3.4169902141233327e-11,0.0034353631643865663,4.5255178427810254e-20,2.8275649785171994e-14,6.66130119573672e-14,6.895779984038835e-13
1.5346635633248528e-09,0.15402447735871705,3.76,0.0,0.9471031554585059,0.9965521896526296,5.851072613902409e-10,4.9068479320424554e-08,0.0005177876292972907,0.0005106508908990148,5.545762124799413e-06,1.131729136508335e-10,1.0848694994599827e-10,6.831761248376469e-06,6.954103550787679e-06,1.477425874185654e-07,1.1572665698485207e-07,5.292637678578877e-06,1.1632592144110603e-09,5.155564702773752e-06,5.10719920231424e-08,2.0622549573350645e-09,2.649353064610789e-09,6.070506432914869e-13,3.0495927557953297e-12,1.7418407600546633e-10,3.130521048159708e-12,2.885898053786425e-14,4.932140306685659e-06,4.904955550277478e-13,4.2269307213976995e-18,1.762494977685394e-10,3.557176249989353e-11,0.0034353614595622555,4.9987987976904037e-20,3.0670912662633445e-14,7.313863132201675e-14,7.554767042597966e-13
1.5799902769511914e-09,0.15402489410671483,3.76,0.0,0.9470875438626605,0.9965516069343191,6.562947146145801e-10,5.3459753771120704e-08,0.0005330771071382315,0.0005255128802025132,5.7257895180978016e-06,1.2009625738004468e-10,1.1199090753591135e-10,7.2309683968904485e-06,7.364309856516752e-06,1.6111530745701154e-07,1.2535859718832322e-07,5.448894129249259e-06,1.2245405052205833e-09,5.321296466673593e-06,5.553475630636678e-08,2.193571263591869e-09,2.8072739476672026e-09,6.446643750886365e-13,3.4229359114281315e-12,1.8028324544733095e-10,3.4153909033016795e-12,3.149440278877956e-14,5.077759808569916e-06,5.281335179845188e-13,4.652510779036324e-18,1.8743270399294343e-10,3.699140649925956e-11,0.0034353596476612252,5.506144619804941e-20,3.318734992109428e-14,8.009346942366866e-14,8.255516691810614e-13
1.6706437042038686e-09,0.15402572763639144,3.76,0.0,0.9470563173039541,0.9965504045325771,8.178416151345427e-10,6.300262594945776e-08,0.0005636559081323407,0.000555199332622118,6.090290843453675e-06,1.3452523745016307e-10,1.1899167893196102e-10,8.06155393420365e-06,8.218793453228818e-06,1.902131288528278e-07,1.4604088739640834e-07,5.761405934630475e-06,1.3508139921016161e-09,5.65625070921088e-06,6.521022976318142e-08,2.469302803232619e-09,3.1366703530337546e-09,7.235454736092068e-13,4.272678532276397e-12,1.9262185545298018e-10,4.035803575307068e-12,3.724378327151708e-14,5.3689897482804546e-06,6.089174087591587e-13,5.589399803613754e-18,2.108252047786154e-10,3.988397694723865e-11,0.00343535578320162,6.628678354564708e-20,3.85931205830526e-14,9.535413198279441e-14,9.788110280193523e-13
1.7612971314565459e-09,0.15402656121476074,3.76,0.0,0.9470250859489588,0.9965491527935999,1.0073530595553797e-09,7.360332884295934e-08,0.0005942346017309768,0.0005848358185992237,6.461027895241947e-06,1.4972345101696466e-10,1.2598288701872236e-10,8.934718168926718e-06,9.118495152004759e-06,2.2258864201681316e-07,1.6865645727338694e-07,6.07391697619333e-06,1.481960962117183e-09,5.9960624064348e-06,7.592674313061895e-08,2.762729741437724e-09,3.484111156751591e-09,8.073577548490813e-13,5.273804335235466e-12,2.0515800967417063e-10,4.726930575588752e-12,4.366479651383763e-14,5.660207601352986e-06,6.973258555659145e-13,6.6471807112888306e-18,2.3558364556449176e-10,4.284747686713188e-11,0.003435351672455686,7.904579947979788e-20,4.451181162757214e-14,1.1252392848516168e-13,1.1505376226839178e-12
1.8519505587092231e-09,0.15402739484634165,3.76,0.0,0.946993849428395,0.996547851688123,1.227839094929823e-09,8.531434975456545e-08,0.0006248133091858834,0.0006144224201760948,6.838370023909539e-06,1.6568237867805164e-10,1.3296450176409796e-10,9.85008399060489e-06,1.0063164020412193e-05,2.5841045789364264e-07,1.9325233687293618e-07,6.386428081895084e-06,1.6179076890022005e-09,6.340973444638073e-06,8.773310009267212e-08,3.0741432388381134e-09,3.849562307625784e-09,8.961762534760552e-13,6.444109374430185e-12,2.1790438219442014e-10,5.492547599045648e-12,5.079856977086998e-14,5.951413366260252e-06,7.936969757259953e-13,7.833898521853296e-18,2.617054168732367e-10,4.5881770047376286e-11,0.0034353473739790544,9.345568099264133e-20,5.096251508730577e-14,1.3173554338580138e-13,1.341946824048353e-12
1.9426039859619004e-09,0.15402822853562773,3.76,0.0,0.9469626073720899,0.9965465012231399,1.4824546741298205e-09,9.818773010528267e-08,0.000655392154536368,0.0006439592192504914,7.22268745362607e-06,1.8239357959055284e-10,1.3993650460168485e-10,1.0807277055818278e-05,1.1052550174916827e-05,2.978462668461779e-07,2.198718309681462e-07,6.6989400694802185e-06,1.7585972867885706e-09,6.691223535185398e-06,1.0067750069170338e-07,3.4038516192455895e-09,4.2329898649469814e-09,9.900801842912958e-13,7.802603879908396e-12,2.3087369779849265e-10,6.3364250739358655e-12,5.868724053952014e-14,6.242607041415574e-06,8.983705853412094e-13,9.157773215632823e-18,2.891879136802774e-10,4.898672061519481e-11,0.0034353429103781813,1.0963608988224188e-19,5.796466567753629e-14,1.53125600346409e-13,1.5542898671842414e-12
2.0332574132145776e-09,0.1540290622870866,3.76,0.0,0.9469313594091892,0.9965451014351691,1.7744984032138667e-09,1.1227506816424768e-07,0.0006859712643859154,0.0006734462975758298,7.61435107212956e-06,1.9984869130301375e-10,1.4689888399058168e-10,1.180592576806754e-05,1.2086404776199554e-05,3.4106284314498393e-07,2.485547468508251e-07,7.011453746558557e-06,1.9039887355289783e-09,7.047050230513597e-06,1.1480754661497035e-07,3.752180423369111e-09,4.634360002602344e-09,1.089153239496741e-12,9.369560542340277e-12,2.4407872112329843e-10,7.262328361897283e-12,6.737402982096798e-14,6.533788625176172e-06,1.0116883248229538e-12,1.0627214945805518e-17,3.1802853543841413e-10,5.216219300047549e-11,0.0034353382750403586,1.2770906900744963e-19,6.553813015507147e-14,1.768348507933643e-13,1.788855883745117e-12
2.123910840467255e-09,0.15402989610516074,3.76,0.0,0.9469001051683537,0.9965436523626183,2.1074112963952324e-09,1.2762752175852911e-07,0.0007165507676920216,0.0007028837367613566,8.013732233670322e-06,2.1803942948035045e-10,1.538516318740222e-10,1.2845661257802939e-05,1.3164480024496595e-05,3.8822604942895013e-07,2.7933760888788335e-07,7.323969910689926e-06,2.054055956277757e-09,7.4086889400160115e-06,1.301702464361506e-07,4.119472452232653e-09,5.053639013393903e-09,1.1934838966405626e-12,1.1166565305692003e-11,2.5753224662089377e-10,8.274017965064854e-12,7.69033143476691e-14,6.824958115846704e-06,1.1339937922245696e-12,1.2250839083605368e-17,3.4822468611946064e-10,5.540805188192978e-11,0.0034353334597685267,1.477989571995063e-19,7.370328737052764e-14,2.0300836626390178e-13,2.0469739244654555e-12
2.214564267719932e-09,0.1540307299942672,3.76,0.0,0.9468688442779463,0.9965421540314978,2.4847755385789837e-09,1.442958109631342e-07,0.0007471307955685498,0.0007322716182723442,8.421202574345003e-06,2.3695758746535337e-10,1.6079474148425258e-10,1.3926117362587337e-05,1.4286529154954419e-05,4.3950084113726954e-07,3.1225386053382275e-07,7.636489349464176e-06,2.208786933148773e-09,7.77637294581163e-06,1.4681202081248665e-07,4.506087800214222e-09,5.490793313571406e-09,1.3031657376891117e-12,1.3216570627733014e-11,2.7124708995012973e-10,9.375249740157465e-12,8.732069773614935e-14,7.116115511683019e-06,1.2656326841354268e-12,1.403748108569627e-17,3.7977377423280346e-10,5.87241621567687e-11,0.0034353284690637875,1.7003231253217822e-19,8.248109983888639e-14,2.317957339281126e-13,2.330014970559517e-12
2.3052176949726094e-09,0.15403156395879797,3.76,0.0,0.946837576366204,0.9965406064649259,2.910313255643003e-09,1.6233022077141027e-07,0.0007777114811003743,0.0007616100234302924,8.837133839582795e-06,2.5659503564136677e-10,1.6772820677798227e-10,1.5046930607410874e-05,1.5452306433014997e-05,4.95051270912221e-07,3.4733405403171335e-07,7.949012840573222e-06,2.3681828819132766e-09,8.150333418396389e-06,1.6477870763722865e-07,4.912403877598725e-09,5.945789447599667e-09,1.4182977799242557e-12,1.5543951237133852e-11,2.852360811083407e-10,1.0569775119613816e-11,9.86730805084366e-14,7.407260810896181e-06,1.4069529441759062e-12,1.5996211172063124e-17,4.1267321280612215e-10,6.211038894964886e-11,0.0034353233106191507,1.9453784388785103e-19,9.189317722751257e-14,2.6335125490526004e-13,2.639393932784647e-12
2.3958711222252866e-09,0.15403239800311969,3.76,0.0,0.946806301061401,0.9965390096935409,3.387885292499157e-09,1.8178060374576433e-07,0.0008082929591697453,0.0007908990334131336,9.26189772322561e-06,2.769437207166496e-10,1.7465202254576405e-10,1.6207740185162337e-05,1.6661567149834585e-05,5.550404929726982e-07,3.8460602836904304e-07,8.261541151882432e-06,2.532257463411655e-09,8.530799432176053e-06,1.8411556714724145e-07,5.3388154239593565e-09,6.418594093173157e-09,1.538984819230695e-12,1.8174562366680374e-11,2.995120584314088e-10,1.1861341339721042e-11,1.1100872894284321e-13,7.698394011656718e-06,1.5583049189537091e-12,1.8136348793516946e-17,4.469204193602751e-10,6.556659762785865e-11,0.0034353179849042894,2.2144635065294357e-19,1.0196183245786075e-13,2.9783414484504993e-13,2.976571637055485e-12
2.486524549477964e-09,0.15403323213157452,3.76,0.0,0.9467750179919975,0.9965373637524637,3.921489998801417e-09,2.0269638264881314e-07,0.0008388753662934674,0.0008201387292554505,9.695865717301893e-06,2.979956650465092e-10,1.8156618427037732e-10,1.740818793724432e-05,1.7914067617723837e-05,6.196307674590645e-07,4.2409507639747325e-07,8.574075041506063e-06,2.701036038795454e-09,8.917997980882703e-06,2.0486728698638377e-07,5.785734513850162e-09,6.9091740664812214e-09,1.6653377861462216e-12,2.113580038297573e-11,3.14087862665471e-10,1.3253691675517988e-11,1.2437734273644475e-13,7.989515112099132e-06,1.7200415211617873e-12,2.0467476870903795e-17,4.825128159019559e-10,6.909265379794073e-11,0.0034353124882009903,2.5089067019551465e-19,1.1271013137156191e-13,3.3540873612636164e-13,3.3430567956563796e-12
2.577177976730641e-09,0.15403406634847946,3.76,0.0,0.946743726786783,0.9965356686741451,4.51526202216703e-09,2.2512655305571695e-07,0.0008694588404700576,0.0008493291918487082,1.0139408971661503e-05,3.197429659914636e-10,1.884706877476256e-10,1.8647918334332745e-05,1.920956516561197e-05,6.889834647499139e-07,4.65824101950256e-07,8.886615257883665e-06,2.8745549638244707e-09,9.31215399287693e-06,2.2707798722590943e-07,6.253590555369198e-09,7.4174963277325326e-09,1.7974741150340233e-12,2.4456665731800574e-11,3.289763311853826e-10,1.475056568226055e-11,1.3883012146626963e-13,8.280624110326682e-06,1.8925183995575864e-12,2.2999455799168415e-17,5.194478289240643e-10,7.268842329425813e-11,0.0034353068197534344,2.830056327096673e-19,1.2416193677177713e-13,3.76244681118866e-13,3.740407963214173e-12
2.6678314039833183e-09,0.15403490065812706,3.76,0.0,0.9467124270750062,0.9965339244881796,5.173471108864161e-09,2.491196859484909e-07,0.0009000435210362982,0.0008784705019414797,1.0592898162889917e-05,3.421777952581344e-10,1.953655288945094e-10,1.9926578457292143e-05,2.0547818134548167e-05,7.632590697510236e-07,5.098137675375275e-07,9.19916253985389e-06,3.052860920297065e-09,9.713490346336446e-06,2.507912253429025e-07,6.742830281650456e-09,7.943527986952625e-09,1.9355181268257923e-12,2.8167828147040367e-11,3.441902927530127e-10,1.6355699443327095e-11,1.544198298312424e-13,8.571721004416398e-06,2.0760941157189486e-12,2.574243721465671e-17,5.577228893975231e-10,7.635377217676866e-11,0.0034353009819515466,3.1792802310430944e-19,1.3634194737780923e-13,4.2051715611185507e-13,4.170235476657767e-12
2.7584848312359956e-09,0.15403573506478496,3.76,0.0,0.9466811184864988,0.9965321312254881,5.900520911958373e-09,2.747239302923929e-07,0.0009306295485327239,0.0009075627401396723,1.1056703372034914e-05,3.652923982130088e-10,2.0225070382256631e-10,2.1243817978244142e-05,2.1928585873237447e-05,8.426171861566472e-07,5.560826330887776e-07,9.511717616726456e-06,3.2360102830569687e-09,1.0122227884331496e-05,2.760500011569279e-07,7.253917735622972e-09,8.487236310062943e-09,2.0796014258264538e-12,3.230169408331234e-11,3.597425628393752e-10,1.807282582448402e-11,1.7120086165593232e-13,8.862805792424374e-06,2.2711303275395095e-12,2.870687752131615e-17,5.973354327559954e-10,8.0088566736424e-11,0.003435294976147053,3.5579654975274613e-19,1.4927573211689036e-13,4.684070655842876e-13,4.63420337844441e-12
2.849138258488673e-09,0.15403656957269687,3.76,0.0,0.9466498006517896,0.9965302889195079,6.700947806883664e-09,3.0198701559417333e-07,0.0009612170645775211,0.0009366059869067659,1.153119397063769e-05,3.890790932001763e-10,2.0912620892690966e-10,2.2599289141775167e-05,2.3351628733597108e-05,9.272165406833823e-07,6.04647286254765e-07,9.824281208354757e-06,3.4240685208485332e-09,1.0538585429787612e-05,3.028967617248498e-07,7.787334248688474e-09,9.048588725244861e-09,2.229863311040025e-12,3.689247632268998e-11,3.756459392474972e-10,1.990567473440915e-11,1.892293026424196e-13,9.153878472391322e-06,2.4779919794037064e-12,3.190355116890621e-17,6.382828988836341e-10,8.389267349727332e-11,0.003435288801459841,3.96751819942869e-19,1.6298976020602814e-13,5.201012464829378e-13,5.1340313224001964e-12
2.93979168574135e-09,0.15403740418608164,3.76,0.0,0.9466184732022109,0.9965283976039656,7.579419714373526e-09,3.3095625444246636e-07,0.0009918062117482982,0.0009656003225640628,1.2016738514521733e-05,4.1353027088117326e-10,2.1599204084627921e-10,2.3992646746281547e-05,2.4816708066332588e-05,1.01721498727691e-06,6.555224648181666e-07,1.0136854025209119e-05,3.6171096291419713e-09,1.0962779800336841e-05,3.3137340619436945e-07,8.34357841386781e-09,9.627552829596104e-09,2.3864512024371577e-12,4.197626569538126e-11,3.919131979052739e-10,2.1857973391345932e-11,2.0856299186234755e-13,9.444939042348437e-06,2.6970474989632364e-12,3.534356367836203e-17,6.805627321079219e-10,8.776595921310849e-11,0.0034352824570030205,4.409363217794474e-19,1.7751142748980699e-13,5.757926721785362e-13,5.671496461598373e-12
