Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14),[O]O[C](F)F(171),C2H3F2O2(1300),O[C](F)F(239)
0.011286374025510148,0.0986180166930489,3.76,0.0,0.11258914784405555,0.3325542906166069,0.5355099533730291,6.607936896030852e-06,0.32996544837178826,7.539741479428591e-07,0.00015688508412650288,9.169884739550377e-11,6.658215840528024e-14,1.351878373666379e-06,1.7381387655289707e-07,0.10249065199878261,7.3026744303284065e-09,0.00022015048054823192,7.777112348584712e-06,0.013152270899250527,1.2905877563039023e-06,0.5421557607827516,4.2094966642614274e-05,0.003683224464281573,0.0015964518904737221,4.327422985573873e-10,0.05116488108778349,3.808809107523507e-06,0.00026705238884922614,0.0014712746994413992,4.387265044819016e-08,1.8860016470486836e-07,2.453703986645651e-10,4.242335257049697e-05,9.06901369680319e-12,2.4787243720990613e-08,3.1926441548492268e-06,0.010877841214594874,2.2856281486943763e-08,3.885320090079736e-09,8.127264918992267e-15,5.365394653780018e-07,1.8800829485077043e-07,2.157347266700954e-08,6.562667424390603e-07,0.00048723161816243343,2.601376666142321e-07,3.1263379309855933e-08,5.945718834313215e-14,2.406571762847761e-08,1.3830001393457522e-08
0.01134058980879269,0.09862186875043277,3.76,0.0,0.11183929202767036,0.33168918322659685,0.5361765291303041,6.597503594090373e-06,0.33038252414128483,7.4970616779973e-07,0.00015600830849096334,9.093901363772095e-11,6.603045043195384e-14,1.3488935963424929e-06,1.7220832716471455e-07,0.10265198038867271,7.249140889414797e-09,0.00022062587581532817,7.713229053915806e-06,0.013093804921177472,1.2853913647062182e-06,0.5428356299470398,4.166765988733912e-05,0.0036475967369222276,0.0015805473185405907,4.293940039551917e-10,0.05122707665664143,3.7654419176421686e-06,0.00026415548106435385,0.0014534995367568588,4.325859473998437e-08,1.8606472609264167e-07,2.4207173649655476e-10,4.231299237614991e-05,8.931687458491415e-12,2.4549299486259013e-08,3.1700761408994543e-06,0.010865252189588587,2.2700712389024313e-08,3.847669593156634e-09,7.996444430917365e-15,5.368862411968202e-07,1.8764629430152445e-07,2.145871527225948e-08,6.527861589747023e-07,0.00048600315956602884,2.5711872130847244e-07,3.114160517932878e-08,5.865593566226301e-14,2.401854337316542e-08,1.3839766647686979e-08
0.011394805592075233,0.09862567871311012,3.76,0.0,0.11109620386693918,0.33083130180047904,0.5368376103044954,6.587125668278292e-06,0.33079546107876096,7.45468602699532e-07,0.0001551377014626892,9.018762785204372e-11,6.548487640213886e-14,1.3459335555220043e-06,1.70622550726176e-07,0.10281220854976934,7.196175466595664e-09,0.0002210987615769825,7.650051398574671e-06,0.013035714727622594,1.280246437986801e-06,0.5435095755000269,4.1246102011758224e-05,0.0036123575281827645,0.0015648047299355603,4.260824345381999e-10,0.051288435563896534,3.7226216675646767e-06,0.000261293741746919,0.001435937003165967,4.2654402392115263e-08,1.8356886562189064e-07,2.3882456649377406e-10,4.2203553985029016e-05,8.79661123832929e-12,2.4313919616990944e-08,3.1476666452389954e-06,0.010852503177250119,2.2546136841956943e-08,3.810441665031608e-09,7.867909178435032e-15,5.372203021417756e-07,1.8728293042251436e-07,2.1345294011999096e-08,6.493295053345584e-07,0.0004847738304716673,2.541359486161931e-07,3.1020172206757e-08,5.786721246754806e-14,2.3971250865173326e-08,1.3849421520300318e-08
0.011449021375357776,0.0986294471275623,3.76,0.0,0.11035980130969451,0.3299805648907589,0.5374932575366511,6.576803552922038e-06,0.3312043114740267,7.412611790917855e-07,0.00015427321871128505,8.944457029617855e-11,6.494534937320035e-14,1.3429980346879904e-06,1.6905626112995407e-07,0.10297134952437732,7.143772066053173e-09,0.00022156907765596067,7.587569944191858e-06,0.01297799785841721,1.2751526226175016e-06,0.5441776634892258,4.0830209254622704e-05,0.003577502270095558,0.0015492235346148053,4.228071029370384e-10,0.051348967967172005,3.6803418596024188e-06,0.0002584668512528,0.0014185849279756638,4.205990573812869e-08,1.811119829815192e-07,2.356281076329078e-10,4.20950270070238e-05,8.663747172947332e-12,2.4081075819177276e-08,3.1254149322964426e-06,0.010839597745493913,2.2392552765872156e-08,3.7736310918088716e-09,7.741619049050387e-15,5.37541717090351e-07,1.869182575855508e-07,2.1233187980617444e-08,6.458968260230708e-07,0.000483543840842209,2.5118893403695045e-07,3.0899095497036576e-08,5.709082682034023e-14,2.392384243540217e-08,1.385896747999443e-08
0.011503237158640319,0.09863317453248828,3.76,0.0,0.10963000348751391,0.32913689209089636,0.5381435306972855,6.566537690564852e-06,0.3316091268955539,7.370836258468321e-07,0.00015341481608241572,8.870972318028377e-11,6.441178382014102e-14,1.3400868198457266e-06,1.6750917651671379e-07,0.10312941617075798,7.0919246339185185e-09,0.00022203676460594187,7.52577539752745e-06,0.012920651838926015,1.2701095676186392e-06,0.544839959148421,4.041989902984201e-05,0.00354302644375564,0.0015338031053204095,4.195675292456782e-10,0.051408683897926445,3.6385960356312105e-06,0.00025567448883658,0.0014014411520012716,4.1474939842153855e-08,1.7869348537111945e-07,2.324815886623569e-10,4.19874011848164e-05,8.533058014872925e-12,2.385073999167271e-08,3.103320241685337e-06,0.010826539393460637,2.223995788838291e-08,3.7372327163067445e-09,7.617534539006279e-15,5.378505539216626e-07,1.8655232878389036e-07,2.1122376600710032e-08,6.424881564483398e-07,0.00048231339402346306,2.4827726657458097e-07,3.077838960983271e-08,5.6326589272413613e-14,2.3876320319324193e-08,1.3868405973212835e-08
0.011557452941922862,0.09863686145894039,3.76,0.0,0.10890673069631254,0.32830020402131505,0.5387884888973082,6.556328436901486e-06,0.33200995820028983,7.329356742508894e-07,0.00015256244985510948,8.798297063292248e-11,6.388409561087904e-14,1.3371996894905472e-06,1.6598101922137005e-07,0.10328642116574491,7.040627143915458e-09,0.0002225017636046063,7.464658615349802e-06,0.012863674181459164,1.2651169134576938e-06,0.5454965269083408,4.001508992084519e-05,0.0035089255790376624,0.0015185427789855576,4.163632410259693e-10,0.05146759326275997,3.5973778048380404e-06,0.0002529163328622278,0.0013845035277697182,4.089934263520063e-08,1.7631278747686567e-07,2.2938424807095582e-10,4.1880666392096946e-05,8.404507144625441e-12,2.362288438581012e-08,3.08138181056757e-06,0.010813331552939917,2.20883498621262e-08,3.70124145370145e-09,7.495616831473751e-15,5.381468765879535e-07,1.8618519443085907e-07,2.1012839687758075e-08,6.391035226503358e-07,0.00048108268690341037,2.4540054020363277e-07,3.065806833280075e-08,5.557431285331263e-14,2.382868658618666e-08,1.3877738293900848e-08
0.011611668725205405,0.09864050843055747,3.76,0.0,0.10818990437933493,0.327470422316908,0.5394281904976302,6.546176163530949e-06,0.33240685554231253,7.288170580061892e-07,0.00015171607683444544,8.72641986692465e-11,6.336220198313653e-14,1.334336425079055e-06,1.6447151571169718e-07,0.1034423770070787,6.989873614483601e-09,0.00022296401630076827,7.404210603084938e-06,0.012807062386474251,1.260174298327839e-06,0.5461474304062801,3.961570170631881e-05,0.003475195254357221,0.0015034418579950352,4.13193773503064e-10,0.051525705844582985,3.556680820855793e-06,0.0002501920609001577,0.0013677699196488235,4.0332954715172906e-08,1.7396931139165716e-07,2.2633533398386796e-10,4.177481263196954e-05,8.278058551463058e-12,2.3397481657153967e-08,3.0595988999243436e-06,0.010799977589627103,2.1937726309205767e-08,3.6656523032608696e-09,7.375827752349338e-15,5.384307478526875e-07,1.858169036590409e-07,2.0904557378901166e-08,6.357429409444597e-07,0.0004798519100149548,2.4255835301420673e-07,3.053814495401563e-08,5.483381303663874e-14,2.378094321047407e-08,1.3886965717932812e-08
0.011665884508487948,0.09864411596316446,3.76,0.0,0.1074794471049445,0.3266474696100379,0.5400626931217232,6.536081328038958e-06,0.3327998683844851,7.24727513187212e-07,0.000150875653926215,8.655329515246337e-11,6.284602151648616e-14,1.3314968186149141e-06,1.629803965271169e-07,0.10359729601681285,6.939658120524671e-09,0.0002234234650864612,7.344422501808955e-06,0.012750813943934581,1.2552813694980312e-06,0.5467927324986418,3.922165531750341e-05,0.003441831096604231,0.0014884996117705827,4.1005866908144043e-10,0.051583031304013635,3.5164987601923115e-06,0.0002475013498238213,0.0013512382041920405,3.977561917517008e-08,1.7166248660395004e-07,2.2333410414828733e-10,4.166983003478373e-05,8.153676803468734e-12,2.317450460225163e-08,3.0379707472520303e-06,0.010786480804675343,2.178808463823666e-08,3.630460317974512e-09,7.258129673857645e-15,5.387022318913363e-07,1.8544750531672252e-07,2.079751007268109e-08,6.324064191473178e-07,0.00047862124766974277,2.3975030565224227e-07,3.0418632452342624e-08,5.4104907738367236e-14,2.3733092140825896e-08,1.3896089604850047e-08
0.01172010029177049,0.09864768456571912,3.76,0.0,0.10677528254952089,0.3258312695177686,0.5406920536652554,6.526044306616476e-06,0.3331890455074438,7.206667782393176e-07,0.00015004113806752454,8.585014976572758e-11,6.233547411193812e-14,1.3286806556860826e-06,1.6150739622113515e-07,0.10375119034387607,6.889974766699132e-09,0.00022388005331129982,7.285285584790086e-06,0.012694926334388111,1.2504377717913473e-06,0.5474324952702895,3.883287276435561e-05,0.003408828781002224,0.0014737152779860446,4.069574767423054e-10,0.05163957918047316,3.4768253620570796e-06,0.0002448438759612413,0.0013349062704417858,3.922718181702435e-08,1.6939174991105488e-07,2.203798258204892e-10,4.156570885650564e-05,8.031327055090934e-12,2.2953926128448908e-08,3.0164965380434585e-06,0.010772844435882315,2.1639422024052558e-08,3.5956605895931954e-09,7.142485574143685e-15,5.3896138995235e-07,1.8507704595976397e-07,2.0691678526632585e-08,6.290939575259407e-07,0.00047739087811925375,2.3697600284398926e-07,3.0299543087244165e-08,5.338741728695679e-14,2.3685135194270643e-08,1.3905111182161167e-08
0.011774316075053033,0.09865121473957689,3.76,0.0,0.10607733547995883,0.32502174662972566,0.5413163283059982,6.5160653034718916e-06,0.3335744350184417,7.166345939975978e-07,0.00014921248708444048,8.51546539781726e-11,6.183048096722251e-14,1.3258877053543408e-06,1.6005225331117195e-07,0.10390407196614339,6.840817673962524e-09,0.00022433372477500193,7.226791272366565e-06,0.01263939703034214,1.2456431274150318e-06,0.5480667800442588,3.844927719938146e-05,0.003376184030504079,0.0014590880638270616,4.038897525673983e-10,0.05169535889359982,3.4376544605596848e-06,0.00024221931533692872,0.0013187720198892874,3.86874912886316e-08,1.6715654539190048e-07,2.1747177573033037e-10,4.14624394771693e-05,7.910975079770885e-12,2.2735719864206754e-08,2.9951755273161538e-06,0.010759071659043813,2.149173585019653e-08,3.5612483191743338e-09,7.0288592026399275e-15,5.392082767376429e-07,1.847055686118476e-07,2.0587043931512246e-08,6.258055470643241e-07,0.0004761609737006958,2.3423505626034463e-07,3.0180888186310516e-08,5.268116439376076e-14,2.36370739719748e-08,1.391403140952832e-08
0.011828531858335576,0.09865470697927863,3.76,0.0,0.10538553173798719,0.3242188264954022,0.5419355725125939,6.5061448773226724e-06,0.33395608435999335,7.126307036459899e-07,0.0001483896590277302,8.446670101429514e-11,6.133096455462702e-14,1.3231177738984733e-06,1.5861471021253036e-07,0.10405595269316913,6.792181064805381e-09,0.0002247844239013616,7.1689311134538985e-06,0.01258422349707497,1.2408970835426664e-06,0.5486956473910777,3.807079292362087e-05,0.0033438926158804775,0.001444617147042598,4.008550601284212e-10,0.05175037974416634,3.3989798529363095e-06,0.00023962734353255387,0.0013028333667047948,3.815639822168016e-08,1.6495632431165296e-07,2.1460923995734454e-10,4.13600123992573e-05,7.792587178726935e-12,2.251985972321206e-08,2.9740070161935486e-06,0.01074516558900044,2.1345023410721645e-08,3.527218796827957e-09,6.917214738345318e-15,5.394429555026908e-07,1.8433311930367526e-07,2.048358754222094e-08,6.225411703664519e-07,0.0004749317008610001,2.3152707803637607e-07,3.006267946383454e-08,5.1985974128903154e-14,2.3588910238937957e-08,1.3922851676019e-08
0.011882747641618119,0.09865816177208156,3.76,0.0,0.10469979822102847,0.3234224356092132,0.542549841055727,6.496283376073637e-06,0.3343340403201222,7.086548526987086e-07,0.00014757261150742808,8.37861858249484e-11,6.083684859994511e-14,1.3203706496276047e-06,1.5719451317985043e-07,0.10420684416922117,6.744059170595374e-09,0.00022523209642698794,7.111696780030459e-06,0.012529403193608905,1.236199287376251e-06,0.5493191571393452,3.7697345285653776e-05,0.0033119503556365577,0.0014303016774063607,3.978529688081443e-10,0.05180465091532159,3.3607954254680817e-06,0.00023706763591288763,0.001287088238130595,3.763375600517755e-08,1.6279054507762941e-07,2.1179151387321266e-10,4.1258418245794305e-05,7.676130206982495e-12,2.2306319284700797e-08,2.9529901399006656e-06,0.010731129281034488,2.1199281426214228e-08,3.4935672976050126e-09,6.807516914036853e-15,5.396654843029454e-07,1.8395974055766542e-07,2.0381291062364547e-08,6.193008040532956e-07,0.00047370322031690693,2.288516841175396e-07,2.99449276497766e-08,5.1301673933391243e-14,2.354064557989882e-08,1.393157309007378e-08
0.011936963424900662,0.09866157959833838,3.76,0.0,0.1040200628676336,0.3226325014009492,0.5431591880160727,6.486481002188778e-06,0.3347083490398266,7.047067890332571e-07,0.00014676130286002962,8.311300505671501e-11,6.034805806014097e-14,1.31764610642676e-06,1.557914122724067e-07,0.10435675787486914,6.696446245712299e-09,0.00022567668870706584,7.05508006974552e-06,0.012474933573992729,1.2315493643892899e-06,0.5499373683835775,3.7328860637036415e-05,0.0032803531153392388,0.001416140777734614,3.948830540483922e-10,0.05185818147386712,3.323095153812357e-06,0.00023453986787343032,0.0012715345744945563,3.711942073424175e-08,1.6065867321686417e-07,2.0901790211274716e-10,4.1157647759129104e-05,7.561571602175556e-12,2.2095072773216544e-08,2.9321240959874114e-06,0.010716965731913799,2.1054506837058185e-08,3.460289171816217e-09,6.699731172949296e-15,5.398759155146176e-07,1.8358547171242192e-07,2.0280136546343362e-08,6.160844170472518e-07,0.00047247568728902884,2.262084968462357e-07,2.9827642626047576e-08,5.0628093550561516e-14,2.3492281387905673e-08,1.3940196533168182e-08
0.011991179208183204,0.09866496093181114,3.76,0.0,0.10334625464046182,0.3218489522226092,0.5437636667939726,6.476738142505563e-06,0.33507905602214116,7.00786262863959e-07,0.0001459556921639188,8.244705702242358e-11,5.986451910204646e-14,1.3149439372509061e-06,1.5440516128679674e-07,0.10450570512953729,6.649336619915716e-09,0.00022611814758015372,6.999072918116809e-06,0.012420812088340439,1.2269469404154115e-06,0.5505503394942918,3.696526650019668e-05,0.0032490968073365972,0.0014021335450662533,3.91944898806804e-10,0.051910980371493456,3.285873022031449e-06,0.00023204371481118943,0.00125617032912282,3.6613250614874457e-08,1.585601812786892e-07,2.0628771844694867e-10,4.105769179925494e-05,7.448879361408228e-12,2.1886095259832795e-08,2.9114082258163245e-06,0.01070267788116853,2.0910696895958523e-08,3.427379931239418e-09,6.593823592804689e-15,5.400743048386986e-07,1.8321035301005465e-07,2.0180106255550747e-08,6.128919692314129e-07,0.0004712492514642143,2.2359714244825645e-07,2.9710834265979946e-08,4.996506502809088e-14,2.344381910918706e-08,1.394872307478965e-08
0.012045394991465747,0.09866830623924652,3.76,0.0,0.10267830350968504,0.32107171733433415,0.5443633301189974,6.467055304753788e-06,0.33544620614172627,6.96893026689677e-07,0.00014515573790833383,8.178824167175402e-11,5.938615908098334e-14,1.3122639512958562e-06,1.5303551768911675e-07,0.10465369709476999,6.602724686036749e-09,0.0002265564212709536,6.943667368168613e-06,0.012367036183375616,1.2223916699299832e-06,0.5511581281275382,3.6606491417873e-05,0.0032181773910511936,0.0013882790517946845,3.89038091915481e-10,0.05196305644563761,3.2491230256272443e-06,0.00022957885207148775,0.00124099346886934,3.61151060156095e-08,1.564945487474543e-07,2.0360028566944883e-10,4.095854134201515e-05,7.338021953226393e-12,2.16793614007179e-08,2.8908417364353865e-06,0.010688268612185312,2.076784820823451e-08,3.394835085785156e-09,6.489760567426272e-15,5.402607123374424e-07,1.828344253872134e-07,2.0081182634757277e-08,6.097234152024697e-07,0.000470024057086911,2.2101724748643127e-07,2.9594512318479734e-08,4.931242268835208e-14,2.3395260253061412e-08,1.3957153949215256e-08
0.01209961077474829,0.0986716159807597,3.76,0.0,0.10201614043651762,0.32030072689312056,0.544958230059229,6.457432658904153e-06,0.33580984365348304,6.930268353114033e-07,0.00014436139857292303,8.113646056175989e-11,5.891290651932771e-14,1.3096059259672453e-06,1.5168224258864806e-07,0.1048007447761999,6.556604829286721e-09,0.00022699145919897418,6.888855575287966e-06,0.012313603303663097,1.2178831920824665e-06,0.5517607912335497,3.625246478025591e-05,0.0031875908723291184,0.0013745763470137645,3.861622271387038e-10,0.05201441842085722,3.212839290553334e-06,0.00022714495537738948,0.0012260019744140267,3.562485017106776e-08,1.5446126209819112e-07,2.0095493566931645e-10,4.0860187477663255e-05,7.228968384613102e-12,2.1474845628748278e-08,2.8704236843423504e-06,0.010673740753425818,2.062595697616444e-08,3.362650103113408e-09,6.387509086770241e-15,5.404351889569287e-07,1.8245772470825783e-07,1.9983348595058495e-08,6.065787048867281e-07,0.0004688002433418116,2.1846844385565073e-07,2.9478685272319906e-08,4.8670003144920724e-14,2.3346606052511474e-08,1.3965489950977026e-08
0.012153826558030833,0.09867489061016438,3.76,0.0,0.1013596973571273,0.3195359119422588,0.5455484180304839,6.447870287689382e-06,0.33617001220038234,6.89187445854059e-07,0.00014357263441712424,8.04916168309995e-11,5.844469108778199e-14,1.3069696275260451e-06,1.5034510068965468e-07,0.10494685902488095,6.5109714689225245e-09,0.00022742321063738837,6.83462984396169e-06,0.012260510893099985,1.2134211010298866e-06,0.5523583850662933,3.590311718120962e-05,0.0031573333023160633,0.001361024457667709,3.8331690558964794e-10,0.052065074910562746,3.1770160250107643e-06,0.00022474170099667142,0.0012111938396221918,3.51423487695941e-08,1.5245981468947372e-07,1.9835100929125277e-10,4.076262140951576e-05,7.12168828750328e-12,2.1272524108082743e-08,2.850153425638768e-06,0.010659097079774046,2.0485020446712872e-08,3.330820678519364e-09,6.287037123104543e-15,5.405977796761038e-07,1.8208028416329493e-07,1.9886587425928316e-08,6.034577777012599e-07,0.00046757794434329025,2.1595037295810022e-07,2.9363360957924514e-08,4.8037645231678474e-14,2.32978575777026e-08,1.3973731663701393e-08
