Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14),[O]O[C](F)F(171),C2H3F2O2(1300),O[C](F)F(239),H2O2(11),CF2CH(72),C2HF2O(1089),C2HF2O3(622)
7.925738503671173e-06,0.20473384644874043,3.76,0.0,0.2978225371159278,0.6842132886380888,0.10998227375154992,0.000990782055830077,0.531875542039961,0.0014388480026816992,0.03412269967416574,4.893148992914022e-09,1.598485975267761e-10,0.002087656499188647,0.00026140400137076225,0.14627517607325688,2.2121082210628886e-05,0.0002511592227327958,2.551629028812062e-05,0.12012443210413816,0.0012678179887827437,0.10979594949719472,0.01490483195549077,0.007242391848027468,0.0022361773700805576,5.583249780584174e-07,0.09736592651223828,0.00016416453607243423,0.0864619257326639,0.010553751946602167,4.055304196933169e-08,5.05985217652743e-05,1.3600512067237214e-06,0.0012630955385850694,3.4638190787265647e-09,6.337674236827424e-06,0.00011204460501823149,0.007412944914823293,0.0026624482418072695,6.4955191831245226e-09,3.3868845485901026e-10,5.883387227918818e-06,1.7902591188909406e-06,9.612365341687015e-05,7.983957758682453e-07,0.0008511696416295701,3.0313181350860882e-05,2.6872862219355446e-05,1.2059085982464958e-09,3.83846456056645e-09,6.985758715717948e-07,2.8532356652866547e-06,6.619576492516882e-05,2.706116255360956e-05,3.812739282590942e-08
7.964146123656407e-06,0.2047843549537718,3.76,0.0,0.2962397046966055,0.6830554811008251,0.11043657763380756,0.0009923172374664484,0.5338060036808938,0.0014339703342868511,0.03403325039610519,4.867226820342426e-09,1.5899914249507672e-10,0.0020938806014969063,0.00026020607283322455,0.14668019198288174,2.2064110918379876e-05,0.00025101655087648636,2.5400066711243677e-05,0.12036025124827085,0.0012716916325691803,0.11031959567805127,0.014877896815021425,0.007211232481103325,0.002236601748796235,5.55818947085733e-07,0.09792135233583432,0.00016404191835169387,0.08672589253065642,0.01053065021067682,4.04442095669665e-08,5.0658159183035875e-05,1.361649987418953e-06,0.0012609581589028464,3.4610204558960043e-09,6.342979092482362e-06,0.00011224759704236585,0.007450257017201101,0.0026508360551409,6.494677109911073e-09,3.3888137627163147e-10,5.92962008303524e-06,1.8041414654357336e-06,9.611869854631322e-05,8.055926305941179e-07,0.0008516568264325084,3.0307280285652743e-05,2.7011109541790704e-05,1.2069613359550358e-09,3.861123218082136e-09,7.02055549475744e-07,2.8497980282537273e-06,6.674958888433036e-05,2.7238709117105922e-05,3.830324361573099e-08
8.002553743641641e-06,0.20483467988327775,3.76,0.0,0.294663215008352,0.6819003243480297,0.11089029697635447,0.0009938703211631243,0.5357302067753199,0.0014290990912284522,0.03394408902340062,4.8414181138717885e-09,1.581534019375505e-10,0.0021001419499610003,0.00025901200083669137,0.14708323940963203,2.200749733553672e-05,0.00025087780874044564,2.528446228459427e-05,0.12059383086219537,0.0012755944913099807,0.1108428959721217,0.014851062860975789,0.0071800650998146845,0.00223700884179567,5.533264486087879e-07,0.09847617145151982,0.00016391642849908952,0.08698786785667507,0.01050700132710561,4.033501939589768e-08,5.071630506557147e-05,1.363208718070417e-06,0.0012588256727538716,3.4581071286848622e-09,6.348002867592578e-06,0.00011244580877721385,0.007487203853089115,0.002639270511562208,6.4935506185668836e-09,3.3906009679232247e-10,5.975831643920059e-06,1.8180153098660522e-06,9.611511064246441e-05,8.127945601784774e-07,0.0008521433898916706,3.03001401836291e-05,2.7149589655738574e-05,1.2079820841785812e-09,3.8836733395203664e-09,7.055595636822302e-07,2.846423380341575e-06,6.730398129682863e-05,2.7415807003003814e-05,3.847771560476952e-08
8.040961363626875e-06,0.20488482201411717,3.76,0.0,0.29309303297798145,0.680747801146969,0.11134343900805377,0.0009954414804570749,0.5376481792016911,0.0014242342347884484,0.03385521297918255,4.815722150518299e-09,1.5731135223164314e-10,0.0021064410571768094,0.00025782176612146665,0.14748432655846364,2.195124072798088e-05,0.0002507429497224573,2.5169471727818302e-05,0.12082518215322535,0.001279526859539965,0.11136585513349184,0.014824331753828891,0.007148891965681716,0.002237398724236198,5.508473662742255e-07,0.09903038808623632,0.00016378810375615487,0.08724785684516466,0.010482812709263127,4.022548263510605e-08,5.077296981392558e-05,1.3647276779270402e-06,0.0012566980483593537,3.4550810183362863e-09,6.352747594941319e-06,0.00011263926003971362,0.007523782781289242,0.002627751178283576,6.492142409551103e-09,3.3922473139702303e-10,6.022020306733706e-06,1.8318801795082214e-06,9.611291171325985e-05,8.200012784714874e-07,0.000852629218866036,3.0291773485593475e-05,2.728830106030445e-05,1.2089710633650299e-09,3.90611432303632e-09,7.090881624748798e-07,2.843110917364564e-06,6.785892924535779e-05,2.7592452177833736e-05,3.865080959398571e-08
8.079368983612109e-06,0.20493478212326177,3.76,0.0,0.29152912375090245,0.6795978943136318,0.11179601095418537,0.0009970308917571307,0.539559948818781,0.001419375726408185,0.03376661969781548,4.7901382129597865e-09,1.564729698498989e-10,0.0021127784424344936,0.00025663534952310004,0.14788346158570026,2.1895340395968333e-05,0.0002506119275954446,2.5055089805521367e-05,0.12105431620239784,0.0012834890365198185,0.11188847792706007,0.014797705087843642,0.007117715272411203,0.0022377714687833966,5.483815883557707e-07,0.09958400652451263,0.0001636569806249954,0.08750586460208865,0.010458091721844911,4.0115610198841026e-08,5.08281637370997e-05,1.3662071437380818e-06,0.0012545752539945376,3.4519440225750576e-09,6.357215300768619e-06,0.00011282797070427902,0.007559991204821172,0.0026162776226357426,6.490455162985234e-09,3.393753944466831e-10,6.068184495105527e-06,1.8457356098752549e-06,9.611212358121376e-05,8.272125029479118e-07,0.0008531141929786903,3.0282192542116303e-05,2.7427242202613817e-05,1.2099284908986226e-09,3.928445596326813e-09,7.126415985717066e-07,2.839859838352187e-06,6.841442007049156e-05,2.7768640729604277e-05,3.882252654441111e-08
8.117776603597343e-06,0.20498456098672763,3.76,0.0,0.28997145268783586,0.678450586711068,0.11224802003694978,0.0009986387344069266,0.5414655434642193,0.0014145235276800748,0.03367830662453562,4.7646655894346695e-09,1.5563823145229498e-10,0.0021191546318597527,0.00025545273196997506,0.14828065259948878,2.183979567454264e-05,0.0002504846965182851,2.4941311326624884e-05,0.12128124396475976,0.001287481326332115,0.11241076912923309,0.014771184394145348,0.007086537147777209,0.0022381271456887114,5.459290039243616e-07,0.10013703110606004,0.00016352309488433737,0.08776189620399089,0.010432845680615704,4.0005412743196004e-08,5.088189705222565e-05,1.3676473897868564e-06,0.0012524572580236643,3.448698015483471e-09,6.36140800446315e-06,0.00011301196069830101,0.007595826570353138,0.002604849412328451,6.488491543327385e-09,3.3951219957507233e-10,6.114322659317248e-06,1.8595811446190356e-06,9.611276790336078e-05,8.344279546776269e-07,0.0008535981848968194,3.02714096130366e-05,2.7566411481614946e-05,1.2108545823107734e-09,3.9506666083731545e-09,7.162201290560116e-07,2.8366693458651547e-06,6.897044136984517e-05,2.7944368866271043e-05,3.899286757380009e-08
8.156184223582577e-06,0.20503415937996194,3.76,0.0,0.2884199853616795,0.6773058612477953,0.11269947347597739,0.0010002651907453511,0.5433649909531937,0.0014096776003386631,0.03359027121508654,4.7393035736688e-09,1.5480711387930546e-10,0.0021255701585636525,0.00025427389448146373,0.14867590766023814,2.1784605933990303e-05,0.000250361211045066,2.4828131143791824e-05,0.1215059762696268,0.00129150403797832,0.11293273352861113,0.01474477114359942,0.007055359655399618,0.0022384658228594657,5.434895029430344e-07,0.10068946622355783,0.00016338648160468984,0.08801595669709368,0.010407081852191519,3.989490067215353e-08,5.093417988480206e-05,1.3690486878956681e-06,0.0012503440288949969,3.4453448482826753e-09,6.365327718372173e-06,0.00011319124999783124,0.007631286367650357,0.002593466115683561,6.486254199462103e-09,3.3963525965154113e-10,6.160433276272347e-06,1.8734163355720733e-06,9.61148661913418e-05,8.416473582974609e-07,0.000854081060595656,3.0259436867235824e-05,2.770580725183397e-05,1.211749551223115e-09,3.9727768277817114e-09,7.198240154339307e-07,2.833538646278514e-06,6.952698099747707e-05,2.8119632914286542e-05,3.916183395323951e-08
8.232999463553047e-06,0.20513281785363058,3.76,0.0,0.28533552524954464,0.6750240885883628,0.1136007422925885,0.0010035746892790214,0.5471455556022147,0.0014000044073960972,0.03341502326043565,4.688908567234185e-09,1.5315564944600848e-10,0.002138521392333217,0.00025192748421537747,0.1494606419288089,2.1675289055858434e-05,0.0002501252971688873,2.460354529110003e-05,0.1219488971973002,0.0012996419881054707,0.11397570113962595,0.014692272574398717,0.006993014513835962,0.0022390924383816914,5.386493160632273e-07,0.1017925858869026,0.00016310520927695729,0.08851818438363858,0.010354029653128937,3.967297307897917e-08,5.103443414732371e-05,1.3717355153060183e-06,0.001246131745353941,3.4383243261665512e-09,6.372356190134529e-06,0.00011353580663937166,0.007701069427967675,0.0025708325412464443,6.480968854601506e-09,3.398405924099439e-10,6.252565908838161e-06,1.9010539338953017e-06,9.612351013201023e-05,8.560969373856277e-07,0.0008550428956549587,3.0231970147368384e-05,2.798527148778643e-05,1.213446966458767e-09,4.016662864554329e-09,7.271089247241144e-07,2.8274534723038784e-06,7.064156793350015e-05,2.8468754633040714e-05,3.94956485897883e-08
8.309814703523517e-06,0.20523076373242413,3.76,0.0,0.28227547213473914,0.6727524404558985,0.11449987512888163,0.0010069609082012756,0.5509018648022082,0.0013903558439889452,0.03324085567671562,4.638947650583041e-09,1.5151839476651873e-10,0.002151636554078412,0.00024959596862872684,0.15023772793499718,2.1567385441548926e-05,0.0002499038305976993,2.4381291919115856e-05,0.12238316311337828,0.001307905460854441,0.11501741933749506,0.014640220035253566,0.006930695132305626,0.00223965181392404,5.338601664682899e-07,0.10289340164646012,0.0001628134305372134,0.08901258739461,0.010298992268701238,3.944990581509049e-08,5.112900570408815e-05,1.3742697515437979e-06,0.001241938152530133,3.4308968173022386e-09,6.378316666599922e-06,0.00011386180128230711,0.007769321146668729,0.0025483734650066105,6.4746199996813e-09,3.399922806058104e-10,6.34457073723259e-06,1.9286449808219283e-06,9.613822525864525e-05,8.705591076945104e-07,0.0008559985007974086,3.019988791197411e-05,2.8265620968133218e-05,1.2150224074641364e-09,4.060099855781216e-09,7.34498510516403e-07,2.8215980524799733e-06,7.17580888305504e-05,2.881597881891484e-05,3.982398356217699e-08
8.386629943493987e-06,0.20532800318952124,3.76,0.0,0.2792395579613348,0.6704907816054155,0.11539692970036083,0.0010104254200709835,0.5546341401755355,0.0013807316083124098,0.033067748452899205,4.589415364035433e-09,1.4989517078184453e-10,0.0021649201756655943,0.00024727919896736574,0.1510072284829018,2.146089135617916e-05,0.0002496964627313478,2.416133135901426e-05,0.12280885614644221,0.0013162971149326247,0.11605792693522485,0.014588623365052119,0.006868415862585331,0.0022401444140348887,5.291212074963211e-07,0.10399195037363587,0.00016251140174046964,0.08949920492857125,0.010242026047901559,3.9225773576061205e-08,5.121797228405942e-05,1.3766534832285954e-06,0.0012377630007537235,3.4230763313318333e-09,6.383224972812836e-06,0.00011416939512548886,0.007836022943174216,0.002526085473013787,6.467228247820767e-09,3.400911999141265e-10,6.436436524737785e-06,1.9561861799973334e-06,9.615918016217615e-05,8.8503179224035e-07,0.000856946585432972,3.016328422761388e-05,2.854684121000203e-05,1.2164775147614048e-09,4.103084260203715e-09,7.419950332661865e-07,2.8159661975279276e-06,7.287645573233595e-05,2.9161280219933175e-05,4.014685422202987e-08
8.463445183464457e-06,0.20542454237698204,3.76,0.0,0.2762275178085954,0.6682389773757424,0.11629196373121659,0.0010139698513673772,0.5583426029079722,0.0013711314000910651,0.03289568171206508,4.540306329059587e-09,1.4828580108484395e-10,0.002178376916017395,0.0002449770277603186,0.151769205649853,2.1355803662919316e-05,0.00024950285193698333,2.3943624581514906e-05,0.12322605643131986,0.0013248196973014359,0.11709726300372947,0.0145374916599343,0.006806190170814226,0.0022405706709244023,5.244316066544045e-07,0.10508826962811274,0.00016219936910128003,0.08997807562412152,0.01018318654139465,3.900064751811595e-08,5.1301410173999484e-05,1.378888758244209e-06,0.0012336060414327552,3.414876535138418e-09,6.387096802736293e-06,0.0001144587497977585,0.007901156879025515,0.0025039651764205417,6.458813951776988e-09,3.401382137315082e-10,6.5281524495703185e-06,1.9836743614382445e-06,9.61865427190283e-05,8.995129687802273e-07,0.0008578857726832927,3.0122251697311966e-05,2.8828917282968955e-05,1.2178138986281368e-09,4.145612837431648e-09,7.496008327558988e-07,2.8105517991769494e-06,7.399658477300828e-05,2.9504635359303053e-05,4.046427806489497e-08
8.540260423434927e-06,0.20552038743214712,3.76,0.0,0.27323908980631817,0.6659968936392029,0.11718503497299819,0.0010175958847291951,0.562027473732492,0.0013615549203539632,0.032724635699689024,4.491615246189108e-09,1.4669011185113305e-10,0.0021920115666254174,0.0002426893087649164,0.15252372079860294,2.1252119835773834e-05,0.00024932266371667543,2.372813317717568e-05,0.12363484211386842,0.0013334760467232944,0.11813546689421454,0.014486833340259839,0.0067440306811489235,0.0022409309859533714,5.197905452107698e-07,0.10618239761330799,0.0001618775690615815,0.09044923753543496,0.010122528499380537,3.87745954114989e-08,5.137939422564212e-05,1.3809775859318158e-06,0.001229467026960268,3.4063107607934656e-09,6.38994771418538e-06,0.00011473002725907539,0.007964705642013353,0.0024820092153709974,6.449397202583038e-09,3.4013417314540097e-10,6.6197081005149245e-06,2.0111064800434133e-06,9.622048061289144e-05,9.140006690651036e-07,0.0008588146057745155,3.007688146123633e-05,2.9111833895296656e-05,1.2190331391930717e-09,4.1876826393344885e-09,7.573183310699615e-07,2.8053488356157145e-06,7.51183961775464e-05,2.9846022499578842e-05,4.0776274636482085e-08
8.617075663405397e-06,0.2056155444692481,3.76,0.0,0.2702740150550571,0.6637643967521292,0.11807620122365663,0.0010213052612092297,0.5656889729191145,0.0013520018712202693,0.032554590772196676,4.443336893047102e-09,1.4510793177396796e-10,0.002205829057193816,0.00024041589691788402,0.15327083458888288,2.1149837972802662e-05,0.00024915557084243927,2.3514819337494975e-05,0.12403528935470019,0.001342269097357181,0.11917257826044846,0.014436656210825669,0.006681949215636392,0.0022412257309380713,5.15197217803388e-07,0.10727437313854242,0.00016154622862504404,0.09091272810908033,0.010060105870561735,3.854768177903791e-08,5.145199786304525e-05,1.3829219372897808e-06,0.0012253457106229475,3.3973920133930143e-09,6.391793123421247e-06,0.00011498338969981173,0.008026652531000258,0.002460214262090095,6.438997828256913e-09,3.4007991684299233e-10,6.711093472697692e-06,2.0384796142079635e-06,9.626116182235882e-05,9.284929781445441e-07,0.0008597315538362646,3.002726319534831e-05,2.939557547157271e-05,1.2201367865579193e-09,4.229291001534206e-09,7.651500357197027e-07,2.8003513760631795e-06,7.624181426397805e-05,3.018542160842824e-05,4.108286544412229e-08
8.770706143346337e-06,0.20580381883408294,3.76,0.0,0.2644129041188175,0.6593276310796451,0.1198530502924894,0.0010289813140342708,0.5729427351257012,0.001332964877476704,0.03221742608429738,4.347997860494666e-09,1.4198342607469426e-10,0.002234033004200934,0.00023591142004464498,0.15474309728268024,2.094947573282837e-05,0.00024885939910811384,2.3094576012462767e-05,0.12481146324007755,0.0013602775386360427,0.1212436836818295,0.014337773977895134,0.006558063847087403,0.00224161985686975,5.061506082121494e-07,0.1094520248959655,0.00016085578916099968,0.09181684186021603,0.009930178641545225,3.809151255783682e-08,5.15813505033722e-05,1.3863849046530294e-06,0.0012171551894295492,3.378546028596286e-09,6.392528362783814e-06,0.00011543701878510972,0.00814567685167249,0.0024170942413638823,6.4153291912665756e-09,3.398240495337435e-10,6.893315373116026e-06,2.093037853571231e-06,9.636343026297795e-05,9.574840255967892e-07,0.000861523331456221,2.991563395767626e-05,2.996547019934331e-05,1.2220033527481382e-09,4.311114121546068e-09,7.811665410552223e-07,2.7909497221172713e-06,7.849318826808336e-05,3.08581839311856e-05,4.1679925094377264e-08
8.924336623287277e-06,0.20598941391950049,3.76,0.0,0.25864217031878806,0.6549276189719773,0.12162297501975725,0.0010370132000178589,0.5801056423199296,0.0013140180497123795,0.031884032275872075,4.25424892104124e-09,1.3891096148901534e-10,0.002263031193928409,0.00023146245845381168,0.15618646537295144,2.0754714750183808e-05,0.0002486118678410216,2.2682603452374297e-05,0.1255551477489741,0.0013788705515143103,0.12331090342815224,0.014240897137472161,0.006434613986346625,0.0022417554748789216,4.972855878156895e-07,0.11162154632317414,0.0001601296895554453,0.09269070343749627,0.009793820426145456,3.763259597566306e-08,5.169002724186178e-05,1.3892926697252086e-06,0.0012090325184799097,3.3584363688038398e-09,6.389422837523146e-06,0.00011582093517434935,0.008258107889643745,0.0023745792197186408,6.387961345689107e-09,3.3937707167553694e-10,7.0747460967514585e-06,2.1473281291470877e-06,9.649471544487292e-05,9.86471832766578e-07,0.0008632475759587576,2.9788052136803545e-05,3.053847387283573e-05,1.223425401925824e-09,4.391066254937477e-09,7.976722463878849e-07,2.782301349303781e-06,8.075018346336825e-05,3.15227949098527e-05,4.2255665071117806e-08
