Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41)
3.206505871373468e-05,0.05480705855921914,3.76,0.0,0.60961229691692,0.999925875936201,3.892079201336707e-05,2.2685182589485082e-07,2.5514771657478062e-05,4.643397730531552e-08,9.038985803165707e-06,1.4603660097238488e-10,2.2765111161463362e-14,3.697736642454294e-08,5.5008171987362276e-08,1.2653151581826312e-05,4.021311959161616e-10,6.869420868263512e-06,1.7441967301383982e-05,5.820281127111379e-06,2.0184485560854802e-08,3.4927564038215195e-05,1.133472682233367e-07,1.0588757682747554e-07,6.06485186074308e-09
3.3395143889367504e-05,0.054807059930775566,3.76,0.0,0.6096076918835847,0.9999212992523419,4.204517484701331e-05,2.355828239690246e-07,2.6579439072230984e-05,4.643383481894365e-08,9.407303299494837e-06,1.4603549131418864e-10,2.2764937715835625e-14,3.697829708017198e-08,5.5005619643102755e-08,1.3182173036191214e-05,4.021139846824954e-10,7.153321293075592e-06,1.8156545819434165e-05,6.063333464984678e-06,2.0184537810340628e-08,3.7885681912137475e-05,1.20487541286698e-07,1.1956124047274816e-07,6.577940171756197e-09
3.472522906500033e-05,0.054807061311161955,3.76,0.0,0.6096029692880252,0.9999166067580318,4.5287370711439954e-05,2.442887688836254e-07,2.764436433872179e-05,4.6433693298947694e-08,9.774597167410317e-06,1.4603436958733537e-10,2.2764762311230117e-14,3.697923861506131e-08,5.500306815998579e-08,1.3711190406614332e-05,4.0209682662424126e-10,7.436962259023585e-06,1.8869139151061406e-05,6.306387125857705e-06,2.0184599083201842e-08,4.096184370327029e-05,1.279142686571101e-07,1.34347060628701e-07,7.111464930644597e-09
3.6055314240633155e-05,0.05480706270069307,3.76,0.0,0.6095981294833909,0.999911798868126,4.864703478020163e-05,2.529688037201088e-07,2.8709557438194565e-05,4.643355273922799e-08,1.0140830881055132e-05,1.4603323394638691e-10,2.2764584740251918e-14,3.698019093383566e-08,5.500051776357863e-08,1.424020364261452e-05,4.02079723247942e-10,7.720335791148262e-06,1.957967613153453e-05,6.5494419277855024e-06,2.0184669323244576e-08,4.4155713743450566e-05,1.356374724783932e-07,1.5028518610844667e-07,7.665366290963329e-09
3.738539941626598e-05,0.054807064099680156,3.76,0.0,0.6095931728343423,0.9999068760082586,5.212381064888162e-05,2.616220821688591e-07,2.9775028229624254e-05,4.6433413133613735e-08,1.0505968350897928e-05,1.460320833237688e-10,2.2764404883712677e-14,3.6981153938941605e-08,5.499796867747926e-08,1.476921269386165e-05,4.0206267604109105e-10,8.003433978505306e-06,2.0288086443396613e-05,6.7924976894494104e-06,2.0184748472771014e-08,4.7466944673685796e-05,1.436670503163526e-07,1.6741527672957157e-07,8.23958239817704e-09
3.8715484591898806e-05,0.0548070655084307,3.76,0.0,0.6095880997169042,0.9999018386146747,5.5717330481088644e-05,2.7024776882334755e-07,3.0840786446124426e-05,4.643327447586531e-08,1.0869973936477367e-05,1.4603091865415835e-10,2.2764222849379622e-14,3.698212753081099e-08,5.499542112340858e-08,1.5298217510180184e-05,4.0204568647286744e-10,8.286248976044302e-06,2.0994300641363044e-05,7.035554230185171e-06,2.0184836472609956e-08,5.08951775868727e-05,1.5201277158333774e-07,1.857764888602252e-07,8.834049414966122e-09
4.004556976753163e-05,0.0548070669272483,3.76,0.0,0.6095829105183127,0.9998966871340572,5.942721515839736e-05,2.788450394648388e-07,3.190684169146696e-05,4.643313675967676e-08,1.123281245877008e-05,1.4602974086104675e-10,2.2764038743808662e-14,3.698311160773694e-08,5.4992875320854e-08,1.5827218041556384e-05,4.020287559915909e-10,8.568773006445783e-06,2.169825017648892e-05,7.278611370012208e-06,2.018493326144658e-08,5.444004217455741e-05,1.6068427407196154e-07,2.0540746139620653e-07,9.448701547203126e-09
4.1375654943164456e-05,0.054807068356432675,3.76,0.0,0.6095776056368607,0.9998914220233508,6.325307443410962e-05,2.8741308133814334e-07,3.297320343671162e-05,4.6432999978678225e-08,1.1594449212170721e-05,1.4602854964800693e-10,2.2763852535368108e-14,3.698410606582216e-08,5.499033148682591e-08,1.6356214238144485e-05,4.020118860230077e-10,8.850998361913682e-06,2.239986741958088e-05,7.521668929662055e-06,2.018503877593941e-08,5.8101156877619387e-05,1.6969106060025986e-07,2.2634630217828878e-07,1.0083471070595425e-08
4.40358252944301e-05,0.05480707124708009,3.76,0.0,0.6095666504728602,0.9998805527896744,7.125110111015013e-05,3.0445828664104437e-07,3.5106883628433e-05,4.643272919646686e-08,1.2313981025028566e-05,1.4602612709953281e-10,2.276347383356018e-14,3.698612569993166e-08,5.498525058060712e-08,1.7414193428433308e-05,4.019783332188355e-10,9.41452257479406e-06,2.3795839244694978e-05,8.0077845950756e-06,2.0185275720419713e-08,6.577055508016464e-05,1.8874780314083195e-07,2.7229728740104117e-07,1.1413081908871263e-08
4.642997861056918e-05,0.05480707388703931,3.76,0.0,0.6095563994062135,0.9998703866522443,7.884182109232007e-05,3.196910993725838e-07,3.702833621445751e-05,4.643248862570141e-08,1.2957111533781493e-05,1.4602389837615957e-10,2.276312554377968e-14,3.698797779134945e-08,5.4980686624717484e-08,1.836635937824318e-05,4.019483564991682e-10,9.920597057658049e-06,2.5043578606649346e-05,8.445288346844367e-06,2.0185518142624967e-08,7.306653624935805e-05,2.071379996066009e-07,3.1849705432047603e-07,1.267781519086717e-08
4.882413192670826e-05,0.05480707656505713,3.76,0.0,0.6095457802094801,0.9998598599095393,8.680173805502974e-05,3.348171219778736e-07,3.8950922756239235e-05,4.64322509832188e-08,1.3595831388676383e-05,1.4602162510329173e-10,2.2762770352504482e-14,3.698986181321214e-08,5.497613230938567e-08,1.931851051624619e-05,4.019185969950617e-10,1.0425587319336276e-05,2.628275391979709e-05,8.882790706214087e-06,2.018578777469272e-08,8.073273628636083e-05,2.26755804966835e-07,3.69501356453301e-07,1.4006590303458521e-08
5.121828524284734e-05,0.05480707928272697,3.76,0.0,0.6095347955835095,0.9998489755733078,9.51281952495e-05,3.4983206177639216e-07,4.0874693287973805e-05,4.643201622988925e-08,1.4229956736140096e-05,1.4601930984068047e-10,2.276240856314409e-14,3.699177709242278e-08,5.4971588808339045e-08,2.027064655837358e-05,4.0188906219735716e-10,1.0929451141047964e-05,2.751300682607224e-05,9.32029065690723e-06,2.0186084188273666e-08,8.876654431595842e-05,2.476513594008383e-07,4.255116141432738e-07,1.5398946222483835e-08
5.3612438558986416e-05,0.05480708204159343,3.76,0.0,0.6095234483316384,0.9998377367480618,0.00010381843255653802,3.647317650210009e-07,4.2799696222222365e-05,4.643178432609242e-08,1.4859309506114896e-05,1.4601695234625393e-10,2.2762040162116098e-14,3.69937229385578e-08,5.4967057265501386e-08,2.1222767222670128e-05,4.018597593377552e-10,1.1432147160461615e-05,2.873399021402257e-05,9.757787192166113e-06,2.0186406939452007e-08,9.716524459946413e-05,2.6987315932859e-07,4.867227508763379e-07,1.6854403993113622e-08
