Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14),[O]O[C](F)F(171)
0.06037509528774101,0.11901046295035714,3.76,0.0,0.3852303141932157,0.5652940833470282,0.4163627046698884,1.1860235767334885e-06,0.05125387003926727,7.309280548252542e-08,5.54369251039634e-05,5.454609827984068e-11,9.020215617358027e-15,1.20444519297618e-07,3.7003270196118234e-08,0.016893892324324467,6.203846685234467e-10,6.913106726014763e-05,2.7306865844442292e-05,0.008248721000891553,1.666740954393917e-07,0.4128491851418879,2.9868412055055176e-05,0.008187419357471932,0.0011393154656211728,1.3864429261196085e-10,0.006086721047142146,2.8212307643927975e-06,5.8110842241305525e-05,0.002423234741291247,2.7681003481876965e-07,4.84605224465421e-08,1.6187626007585576e-11,2.158142216481103e-05,7.631782983205625e-12,7.604076673859077e-09,1.0761478264255087e-06,0.0019313358645477064,3.5753707731942885e-10,7.750217600987256e-09,6.371178940241959e-16,8.24005184964335e-09,2.9284834294011944e-09,4.1701706251903405e-09,1.392056772356328e-07,5.72937748410261e-05,8.903057467870238e-08,4.915623904348976e-10,4.652174861093681e-15
0.06122246079356441,0.11901800139510998,3.76,0.0,0.38164886712336876,0.5618204463922083,0.41960390625403193,1.1809191681546712e-06,0.051874460723244885,7.283908619727265e-08,5.502281973263137e-05,5.401932351190178e-11,8.933103577147691e-15,1.199006437579411e-07,3.6711588002111255e-08,0.017086538928938244,6.186311913281241e-10,6.889432783375796e-05,2.6934638367725434e-05,0.0082469458797677,1.6601933401652246e-07,0.41609023374974474,2.9689587022935276e-05,0.00817294764510122,0.0011484344767005016,1.3679172841889893e-10,0.006166781280961681,2.821550719989249e-06,5.832789800383233e-05,0.0024283584007545184,2.751228575726899e-07,4.833976778812593e-08,1.6147287246353335e-11,2.14488079594971e-05,7.603363717730928e-12,7.616474700740222e-09,1.0842804325704622e-06,0.001969665034251884,3.6000675271801926e-10,7.76031190607005e-09,6.359163889048174e-16,8.423766470019796e-09,2.9910223609241155e-09,4.1408607072489815e-09,1.4147544207426788e-07,5.863372613711466e-05,8.933361106443879e-08,5.028776458670818e-10,4.612207103606449e-15
0.06206982629938781,0.11902548883515876,3.76,0.0,0.3781152478976012,0.5583905092528842,0.4228025649053741,1.175889639538407e-06,0.05249071222029273,7.258383749675298e-08,5.4613750447430984e-05,5.349802450866831e-11,8.846897059886656e-15,1.193571672648419e-07,3.6421040443581875e-08,0.017277817721196742,6.168288013760594e-10,6.866265303049096e-05,2.6569505142149046e-05,0.008243880967459248,1.6536528733318873e-07,0.4192895436334814,2.9508711903822696e-05,0.008157250432667115,0.0011573421050863747,1.3497420374533497e-10,0.006246436632103826,2.8214159880677544e-06,5.853231448571732e-05,0.00243283190381786,2.7341296411931414e-07,4.82102014828999e-08,1.6104005078884085e-11,2.1317862096725515e-05,7.573232748024528e-12,7.62698027365011e-09,1.0921575826805342e-06,0.0020078209409470464,3.6240982746812144e-10,7.768479612160114e-09,6.345379004477593e-16,8.607599127357774e-09,3.0533775502601736e-09,4.111806318379879e-09,1.4371157556669488e-07,5.9970628822270916e-05,8.961370906985835e-08,5.141577473806403e-10,4.5725109120144814e-15
0.06291719180521121,0.11903292513955659,3.76,0.0,0.37462858594911286,0.5550035012311029,0.4259594616085327,1.1709338305422756e-06,0.05310261955780794,7.232713981389062e-08,5.420964307822433e-05,5.29821615142426e-11,8.76158949097874e-15,1.1881428035702938e-07,3.6131684484923484e-08,0.01746773354075303,6.149794085516234e-10,6.843589824170276e-05,2.6211300255057844e-05,0.008239571467331225,1.6471213041677874e-07,0.42244787278545093,2.932593229495526e-05,0.008140374630771188,0.0011660396107641717,1.3319090251763148e-10,0.0063256808979265736,2.820841411181214e-06,5.8724391522887884e-05,0.0024366744681871494,2.716822180801414e-07,4.8072234403423936e-08,1.605791675244302e-11,2.118855515330154e-05,7.541480348053242e-12,7.635656757935227e-09,1.0997833084682153e-06,0.0020457939345220953,3.647470862110689e-10,7.774785443611144e-09,6.329901525071783e-16,8.791505164818918e-09,3.115530726448564e-09,4.083013133521351e-09,1.4591366821255898e-07,6.130395606046653e-05,8.987147200310627e-08,5.253983284012223e-10,4.533087319863903e-15
0.06376455731103461,0.11904031020317465,3.76,0.0,0.3711880300047704,0.5516586685721783,0.42907535968352234,1.1660505849008674e-06,0.053710179617284776,7.206907111014498e-08,5.381042374922028e-05,5.2471694088718865e-11,8.67717418317498e-15,1.1827216247148177e-07,3.58435739958208e-08,0.01765629151236478,6.130848717419342e-10,6.821392472197839e-05,2.5859861884239787e-05,0.00823406121052765,1.6406002620923486e-07,0.4255659620382815,2.9141389204316438e-05,0.008122365612580755,0.0011745282921820578,1.3144102872907388e-10,0.006404508207506502,2.819841366356765e-06,5.8904423513941375e-05,0.0024399049598939175,2.699323913785548e-07,4.79262627490256e-08,1.6009154612877223e-11,2.1060858352879176e-05,7.508193617946255e-12,7.642566091777012e-09,1.1071616733046798e-06,0.0020835748529594985,3.670193257258039e-10,7.779292719375004e-09,6.312806496771112e-16,8.975441570243866e-09,3.177464490215114e-09,4.0544862331540604e-09,1.480813594445099e-07,6.263320045220915e-05,9.010749410345469e-08,5.365951989739833e-10,4.493937236887478e-15
0.06461192281685801,0.11904764394402371,3.76,0.0,0.36779274763575126,0.5483552740659253,0.4321510052075308,1.1612387527996639e-06,0.05431339104523798,7.180970760014736e-08,5.3416018986016804e-05,5.196658074688363e-11,8.5936442754827e-15,1.177309820893634e-07,3.555675962303289e-08,0.017843497029782423,6.111470001789785e-10,6.799659929352987e-05,2.5515032208650246e-05,0.008227392695953243,1.6340912630726545e-07,0.42864453548285103,2.8955219060064437e-05,0.008103267267167792,0.001182809484732322,1.2972380597510417e-10,0.006482913012759753,2.8184297807760944e-06,5.907269936444067e-05,0.0024425418847993994,2.6816516894589513e-07,4.777266841387378e-08,1.595784622752676e-11,2.093474355073741e-05,7.47345654104547e-12,7.647768742911401e-09,1.1142967554675555e-06,0.0021211550066200465,3.692273519220791e-10,7.782063312738577e-09,6.294166774528682e-16,9.159366922076106e-09,3.2391622404906846e-09,4.026230151352432e-09,1.5021433511203143e-07,6.395787369730499e-05,9.03223600549068e-08,5.477443396283738e-10,4.455061444525042e-15
0.06545928832268141,0.11905492630278737,3.76,0.0,0.3644419248166604,0.5450925966559143,0.4351871274284169,1.1564971934745777e-06,0.054912254167919915,7.154912337423038e-08,5.3026355800864456e-05,5.146677916179242e-11,8.51099276810739e-15,1.1719089767941458e-07,3.527128899199404e-08,0.018029355740346392,6.091675510837027e-10,6.778379407733668e-05,2.5176657331293266e-05,0.008219607129179915,1.6275957168971488e-07,0.43168430087710014,2.876755374151038e-05,0.008083122050558668,0.0011908845592139298,1.280384770950351e-10,0.006560890079473773,2.8166201507433403e-06,5.922950245421362e-05,0.00244460338217367,2.66382153166565e-07,4.761181946369567e-08,1.59041145444808e-11,2.081018321886257e-05,7.437350041642407e-12,7.651323699730055e-09,1.121192638382219e-06,0.0021585261627706646,3.713719787445168e-10,7.78315763157938e-09,6.274053032466594e-16,9.34324135651857e-09,3.300608103692543e-09,3.9982488873657115e-09,1.5231232526692836e-07,6.527750623015646e-05,9.051664477281795e-08,5.58841901028404e-10,4.41646060345512e-15
0.06630665382850481,0.1190621572413587,3.76,0.0,0.3611347654973226,0.5418699310602808,0.43818443916573346,1.1518247728808804e-06,0.05550677091107429,7.128738970306648e-08,5.264136169835263e-05,5.097224675703955e-11,8.429212620802024e-15,1.1665205859509373e-07,3.4987207083030654e-08,0.018213873530623672,6.071482330739553e-10,6.757538642794355e-05,2.48445872188124e-05,0.00821074445973193,1.6211149312748346e-07,0.43468595004163957,2.8578520626059123e-05,0.008061971034155326,0.0011987549203202115,1.263843039084346e-10,0.0066384344783853005,2.8144255499018478e-06,5.937511058736539e-05,0.0024461072201331768,2.64584866725255e-07,4.7444070491394915e-08,1.584807801139005e-11,2.0687150431471923e-05,7.399952070734954e-12,7.653288547448471e-09,1.1278534253705536e-06,0.0021956805306172517,3.7345402869822203e-10,7.78263468968822e-09,6.252533791415085e-16,9.527026595632736e-09,3.361787067540314e-09,3.9705459225484e-09,1.543751019589287e-07,6.659164684565085e-05,9.069091350815796e-08,5.698842005202473e-10,4.378135257844153e-15
0.06715401933432821,0.11906933674193422,3.76,0.0,0.3578704911838401,0.5386865874016701,0.44114363720264693,1.1472203642830155e-06,0.056096944723047285,7.102457643437201e-08,5.226096477619985e-05,5.048294007592267e-11,8.348296646341878e-15,1.1611460452419008e-07,3.4704555952829e-08,0.018397056512560902,6.050907097872362e-10,6.737125860406026e-05,2.451867561559086e-05,0.008200843417442415,1.6146501177970895e-07,0.4376501592456825,2.8388242643800577e-05,0.008039853951340619,0.0012064220050197973,1.2476056673830302e-10,0.006715541576300136,2.8118586352958158e-06,5.950979596278237e-05,0.0024470707924811796,2.627747565141212e-07,4.726976296239693e-08,1.5789850690786916e-11,2.0565618850885766e-05,7.361337674585266e-12,7.653719423042148e-09,1.1342832262650089e-06,0.00223261074670542,3.754743293202091e-10,7.780552074597598e-09,6.229675436275455e-16,9.710685875543903e-09,3.422684924392468e-09,3.9431242668015404e-09,1.5640247689389526e-07,6.789986233288549e-05,9.084572130994299e-08,5.808677081756205e-10,4.340085831314438e-15
0.06800138484015161,0.11907646480601733,3.76,0.0,0.35464834052858396,0.5355418908454501,0.44406540266970085,1.1426828550955405e-06,0.05668278049959777,7.076075220621872e-08,5.188509380417712e-05,4.999881470917416e-11,8.268237500408527e-15,1.1557866606102265e-07,3.442337480668991e-08,0.018578911009837853,6.029965926324936e-10,6.717129734038246e-05,2.4198779916517935e-05,0.00818994154818223,1.608202400432276e-07,0.44057758958445414,2.8196838335574794e-05,0.008016809242476742,0.0012138872809992589,1.231665637866209e-10,0.0067922070272316525,2.8089316769048603e-06,5.963382525577129e-05,0.0024475111166722915,2.6095319814132165e-07,4.708922573614947e-08,1.5729542434328643e-11,2.0445562713715595e-05,7.321579057996698e-12,7.652670908828469e-09,1.1404861090748168e-06,0.002269309860452579,3.7743370876185046e-10,7.776965843715901e-09,6.205542249873893e-16,9.89418372433387e-09,3.4832879365029862e-09,3.915986467754392e-09,1.5839429947471388e-07,6.920173709333211e-05,9.09816122537462e-08,5.917890517980114e-10,4.302312630901177e-15
0.06884875034597501,0.11908354145349703,3.76,0.0,0.3514675689254676,0.5324351812418553,0.4469504014232294,1.1382111438439225e-06,0.057264284511570895,7.04959820111348e-08,5.1513678136648486e-05,4.951982657522447e-11,8.189027894428806e-15,1.150443669602661e-07,3.414370073078292e-08,0.018759443545059616,6.008674454182117e-10,6.697539407671085e-05,2.388476113211286e-05,0.008178075248494157,1.6017728170003258e-07,0.4434688873509354,2.8004421918517164e-05,0.007992874098543741,0.0012211522452955635,1.216016110649416e-10,0.006868426763558157,2.8056565758162893e-06,5.974745961438543e-05,0.0024474448325587086,2.591214982721569e-07,4.6902775392909326e-08,1.566725899193973e-11,2.032695681720195e-05,7.280745673497609e-12,7.650196230596424e-09,1.1464661398658797e-06,0.0023057713199409278,3.793330007132929e-10,7.771930697026919e-09,6.180196446256172e-16,1.0077486178394197e-08,3.5435831600343622e-09,3.8891346302363755e-09,1.603504549022151e-07,7.049687272678255e-05,9.109912064792576e-08,6.026450269523504e-10,4.2648158578765565e-15
0.06969611585179841,0.11909056672173697,3.76,0.0,0.34832744810782085,0.5293658127715554,0.4497992844202678,1.1338041319260104e-06,0.05784146433613251,7.023032895097178e-08,5.114664788576865e-05,4.9045931142781595e-11,8.110660463259604e-15,1.1451182295296108e-07,3.386556831749929e-08,0.018938660827563986,5.98704798111246e-10,6.678344482681648e-05,2.35764838707496e-05,0.008165279799537845,1.595362321994984e-07,0.446324684403619,2.7811103372223174e-05,0.007968084503889552,0.0012282184225697894,1.2006504223306168e-10,0.006944196987231616,2.8020448352230997e-06,5.985095453880312e-05,0.0024468882020599815,2.572808971411811e-07,4.671071654023568e-08,1.5603102114158596e-11,2.0209776505683134e-05,7.238904290759111e-12,7.646347379944119e-09,1.1522274491744082e-06,0.0023419889581296773,3.811730476375649e-10,7.765500068928432e-09,6.153698183054403e-16,1.026056110172722e-08,3.603558845918035e-09,3.862570460486377e-09,1.6227086175447407e-07,7.17848876466368e-05,9.11987716047872e-08,6.134325576769487e-10,4.2275956071373645e-15
0.07054348135762181,0.1190975406647439,3.76,0.0,0.3452272657585732,0.5263331536039063,0.4526126880824483,1.12946073650523e-06,0.05841432878902372,6.996385741179482e-08,5.0783934106363065e-05,4.857708218508431e-11,8.033127561389066e-15,1.1398113982723564e-07,3.358900913876963e-08,0.019116569740832687,5.965101263532631e-10,6.659534906919293e-05,2.327381610927677e-05,0.0081515894009156,1.5889718002803188e-07,0.44914559852290786,2.7616988528711603e-05,0.007942475277259022,0.0012350873632869586,1.1855620735212434e-10,0.007019514161096695,2.798107583943739e-06,5.994456006091504e-05,0.002445857110261187,2.5543257306591247e-07,4.651334235092238e-08,1.5537169731917135e-11,2.0093997657548346e-05,7.1961190648985436e-12,7.641174661645916e-09,1.1577740768757774e-06,0.002377956979176196,3.8295468344134015e-10,7.757725751196947e-09,6.126105633111932e-16,1.0443377163138533e-08,3.6632032875762284e-09,3.83629526991978e-09,1.641554703857716e-07,7.30654167339234e-05,9.1281077213914e-08,6.241486904586653e-10,4.190651857133663e-15
0.07130611031286288,0.11910377338771251,3.76,0.0,0.34247067285871,0.5236346356070347,0.45511493111576656,1.1256052005243933e-06,0.05892622538672573,6.972338219027611e-08,5.046112559438396e-05,4.815939561304388e-11,7.964055315026838e-15,1.1350520054292518e-07,3.334147591904511e-08,0.01927557492761212,5.945087139126736e-10,6.642927788150189e-05,2.3006104790158457e-05,0.008138530279806447,1.5832380815568143e-07,0.45165509584648444,2.7441688504915736e-05,0.00791875405690695,0.0012411020741947636,1.1722144449181038e-10,0.007086909540001572,2.794294739567581e-06,6.002055203211281e-05,0.0024445362897642714,2.5376340524646354e-07,4.6331394265551254e-08,1.5476390461952847e-11,1.999097542917559e-05,7.15685636482874e-12,7.635427621565044e-09,1.1625856919865363e-06,0.002410110273801921,3.8450889367748114e-10,7.749621667080892e-09,6.100383232988856e-16,1.0607664912829603e-08,3.7165904139510735e-09,3.812895457542477e-09,1.6582099431637572e-07,7.421120365254677e-05,9.134073607283641e-08,6.337298992726937e-10,4.157638798496664e-15
0.07206873926810395,0.11910996465466275,3.76,0.0,0.33974536816984297,0.5209649098401591,0.4575893840994178,1.121799559787247e-06,0.0594346426658166,6.9482333813989e-08,5.0141708627545294e-05,4.7745727108584256e-11,7.895647531693936e-15,1.130309208630321e-07,3.3095261843623885e-08,0.01943353128345609,5.924835425242841e-10,6.62661827586699e-05,2.2742741435224936e-05,0.008124796573525796,1.5775217420737155e-07,0.45413725850956854,2.7265897343153516e-05,0.007894420044668008,0.0012469594637661962,1.1590818267959942e-10,0.00715393305928948,2.790234673555296e-06,6.0088906519261374e-05,0.0024428547714335966,2.520896655706238e-07,4.614556748480103e-08,1.5414315576556146e-11,1.988905241144341e-05,7.116922326442616e-12,7.628682851844076e-09,1.1672295908262758e-06,0.0024420532443479,3.8601708009287935e-10,7.74050604266812e-09,6.073859649336407e-16,1.0771698192929747e-08,3.769693141220969e-09,3.789730938271176e-09,1.6745751148598713e-07,7.535040034569858e-05,9.13871128639494e-08,6.432491034240582e-10,4.124849472497544e-15
0.07266805018015705,0.11911480100905879,3.76,0.0,0.3376253282021874,0.5188868307879,0.45951471303866076,1.1188434128246695e-06,0.05983174591326039,6.929253231840033e-08,4.989304349852705e-05,4.7423443495234674e-11,7.842351940809624e-15,1.1265941446547999e-07,3.290271261969197e-08,0.01955692857371686,5.908760354754566e-10,6.614006043589247e-05,2.253877036284923e-05,0.008113545485513466,1.573042089637982e-07,0.45606895737205955,2.7127452425788412e-05,0.007874882280659537,0.0012514528599710144,1.1489095785569295e-10,0.007206341110049741,2.7868754173566547e-06,6.0137375044317986e-05,0.0024412872988144917,2.50771634393152e-07,4.599693886282867e-08,1.536466666068701e-11,1.9809716889151625e-05,7.085096331804701e-12,7.62270450770111e-09,1.170763221599493e-06,0.0024670057067753244,3.8717038966326035e-10,7.732655608586025e-09,6.052479005407212e-16,1.0900411821029144e-08,3.811219575272981e-09,3.771692396226909e-09,1.6872322643319382e-07,7.624085951200945e-05,9.141446719104237e-08,6.506850149904286e-10,4.0992388727836765e-15
0.07326736109221016,0.11911961184357253,3.76,0.0,0.33552407667760265,0.516826058690615,0.461423356320812,1.1159172461152146e-06,0.060226710405683184,6.910242301227329e-08,4.9646419376991344e-05,4.71036039462842e-11,7.789460522656895e-15,1.1228900199534258e-07,3.2710998184251755e-08,0.019679684071410214,5.892549263386612e-10,6.60157049419083e-05,2.233738664838196e-05,0.008101902695588614,1.568573710487886e-07,0.45798423794931276,2.6988779109228843e-05,0.007854991294326628,0.0012558504065609327,1.1388652981999106e-10,0.007258517294942818,2.783371601650346e-06,6.018131419903915e-05,0.0024395088910944772,2.4945158237921514e-07,4.584612304693302e-08,1.5314287148966504e-11,1.9731042100296127e-05,7.0529010560269835e-12,7.61614687205487e-09,1.174196398740682e-06,0.002491824503228483,3.882959384435201e-10,7.724218654684904e-09,6.030645450146331e-16,1.10289459693983e-08,3.852562191328872e-09,3.753799334562287e-09,1.6997106024910425e-07,7.712699519280455e-05,9.14340029966103e-08,6.580806317498628e-10,4.073766175189279e-15
0.07386667200426326,0.11912439719951279,3.76,0.0,0.33344138465889817,0.5147823902437967,0.4633155181097368,1.1130206964295743e-06,0.06061954091980283,6.891202464012646e-08,4.940181300191997e-05,4.678619229625461e-11,7.73697060341915e-15,1.1191971232388176e-07,3.2520126759440856e-08,0.019801800435817824,5.876206796415679e-10,6.58930866006666e-05,2.2138548589654874e-05,0.008089878762822474,1.5641168158907933e-07,0.45988329848333365,2.684990878142601e-05,0.007834757761033425,0.001260152686189881,1.1289469326686169e-10,0.007310460730372662,2.7797266812267265e-06,6.022080427274683e-05,0.0024375245962879673,2.4812984169458924e-07,4.569320753708672e-08,1.5263206269701744e-11,1.9653020283252406e-05,7.020355483195948e-12,7.609025782378286e-09,1.1775305355029432e-06,0.0025165081026761993,3.893940241031997e-10,7.715211472277596e-09,6.008376635608279e-16,1.115729196620787e-08,3.893718210646611e-09,3.736051708528758e-09,1.7120103751867057e-07,7.800870188670592e-05,9.144588679776057e-08,6.654351282175444e-10,4.048431233016202e-15
