Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48)
2.031290023113146e-07,0.07972881989009004,3.76,0.0,0.8995521046071763,0.9891626407108582,0.0025937192401278204,0.0006337635425428559,0.017937611647934563,0.0022453707732260964,0.016492623677065263,4.7069560254582346e-08,8.910336531413636e-10,0.0006932240386069994,0.0013509578085948088,0.007190800839096897,4.036657267405654e-05,0.0002340984566255448,6.289284873695567e-05,0.0060753208863777546,0.0002934772764565429,0.0004761626918577346
2.0621017047240068e-07,0.07973316103022403,3.76,0.0,0.8990094373724198,0.9889477482017004,0.0026696357531979325,0.0006393746929534336,0.018255445836499642,0.0022455947752163564,0.01685502898924956,4.707600302659986e-08,8.909187009217343e-10,0.0006942652618945274,0.0013519481819634887,0.007349124619214439,4.039432603080766e-05,0.00023738305180486856,6.427754874045234e-05,0.00619617901909005,0.00029442866053299853,0.0004955017526222454
2.0929133863348676e-07,0.07973750175003513,3.76,0.0,0.8984661536252834,0.9887324574681678,0.0027461824749975988,0.0006448978575485327,0.018573265203755285,0.0022457180014749125,0.017217766719322777,4.7079312392297454e-08,8.907607697425635e-10,0.0006952674134616747,0.0013527948624795726,0.007507561049112089,4.041772849654357e-05,0.00024063880575954876,6.566286095117829e-05,0.006316992689893447,0.0002953375167137308,0.000515256117650886
2.1237250679457284e-07,0.07974184183137627,3.76,0.0,0.89792229215747,0.9885167775152846,0.0028233485517559997,0.0006503378407861516,0.018891053011731832,0.0022457474267241666,0.017580798092422332,4.7079705316057775e-08,8.905628480474483e-10,0.0006962332134849554,0.0013535073524238936,0.007666093666186628,4.0437070057657395e-05,0.0002438654755293007,6.70486264315986e-05,0.006437754668432775,0.0002962064807859045,0.0005354259144212357
2.1545367495565891e-07,0.07974618107065712,3.76,0.0,0.8973778893297415,0.988300716764133,0.002901123703527473,0.0006556992190662089,0.019208793638024538,0.002245689548551699,0.017944086790939204,4.7077383890006434e-08,8.903277193121248e-10,0.0006971651993120612,0.0013540945494490016,0.007824707097269753,4.045262222728505e-05,0.0002470628318398615,6.843469635424323e-05,0.006558458227179201,0.00029703803755802235,0.0005560112263308725
2.18534843116745e-07,0.07975051927791545,3.76,0.0,0.8968329792191578,0.9880842830916108,0.0029794981964129993,0.0006609863475635361,0.019526472504789304,0.002245550420145049,0.01830759880561341,4.7072536353865184e-08,8.900579762013405e-10,0.0006980657380274011,0.001354564782677244,0.00798338698926069,4.046463914870699e-05,0.0002502306584753755,6.982093138763178e-05,0.006679097106478962,0.0002978345284973001,0.000577012095511623
2.2161601127783107e-07,0.07975485627594368,3.76,0.0,0.8962875937580318,0.9878674838674352,0.003058462815666404,0.0006662033673715821,0.019844076011977897,0.002245335680772514,0.018671302295014184,4.7065338045084765e-08,8.897560335380682e-10,0.0006989370381236416,0.0013549258469400542,0.00814211994390661,4.0473358641980714e-05,0.0002533687516953675,7.120720111677038e-05,0.006799665482066708,0.000298598159111517,0.0005984285254719133
2.2469717943891715e-07,0.0797591918994688,3.76,0.0,0.8957417628649919,0.9876503259885888,0.0031380088397157642,0.0006713542128673891,0.020161591474594554,0.002245050584165706,0.019035167453008837,4.705595228386304e-08,8.894241405664796e-10,0.0006997811603459478,0.0013551850352149467,0.008300893456516497,4.047900319552198e-05,0.0002564769196929105,7.259338349660035e-05,0.006920157934866071,0.0002993310060648123,0.0006202604835770045
2.2777834760000323e-07,0.07976352599438188,3.76,0.0,0.8951955145685349,0.9874328159113853,0.0032181280151205673,0.0006764426192201168,0.02047900706376212,0.0022447000249489033,0.019399166383833787,4.704453119749918e-08,8.890643924487384e-10,0.0007006000277704341,0.0013553491693207504,0.008459695858400675,4.048178090448295e-05,0.0002595549820908417,7.397936433681497e-05,0.0070405694229130926,0.00030003502402056514,0.0006425079033764397
2.308595157610893e-07,0.07976785841701493,3.76,0.0,0.8946488751234368,0.9872149596813199,0.0032988125324763195,0.0006814721299759598,0.02079631175139349,0.0022442885632502087,0.01976327298439137,4.703121648831514e-08,8.886787406874412e-10,0.0007013954351735058,0.0013554246289347695,0.008618516262835557,4.048188635784465e-05,0.00026260276947311794,7.536503681649982e-05,0.0071608952552501895,0.0003007120522077011,0.0006651706867875604
2.339406839221754e-07,0.0797721890334628,3.76,0.0,0.8941018691203828,0.9869967629608632,0.003380055003270689,0.0006864461046618524,0.021113495258271057,0.0022438204476200718,0.020127462833407453,4.7016140148866054e-08,8.882690029931751e-10,0.0007021690577443249,0.0013554173789977902,0.008777344514360127,4.047950147622049e-05,0.0002656201229486201,7.67503010270966e-05,0.007281131067649697,0.00030136382070950304,0.0006882487061435072
2.3702185208326147e-07,0.07977651771894653,3.76,0.0,0.8935545195891669,0.9867782310553382,0.0034618484376887624,0.000691367726358839,0.021430548005344798,0.0022432996363739963,0.020491713087096457,4.6999425128032454e-08,8.878368726523408e-10,0.0007029224591885361,0.0013553329955740552,0.008936171141218585,4.0474796302426666e-05,0.0002686068937449163,7.813506354223617e-05,0.0074012728000363605,0.0003019919564762476,0.0007117418061136806
2.4010302024434755e-07,0.07978084435721743,3.76,0.0,0.8930068480957944,0.9865593689370153,0.0035441862233594776,0.0006962400092035136,0.0217474610680674,0.0022427298174681537,0.020856002380993235,4.698118595149985e-08,8.873839269046643e-10,0.0007036570992676385,0.0013551766902337055,0.009094987310771267,4.046792974687831e-05,0.00027156294282968334,7.951923701303891e-05,0.007521316675487761,0.00030259798906479197,0.0007356498055042288
2.4318418840543363e-07,0.07978516883999792,3.76,0.0,0.8924588748338116,0.9863401812675495,0.003627062105030814,0.0007010658057825542,0.022064226133592917,0.0022421144270091346,0.021220310737624017,4.696152929961777e-08,8.869116348463454e-10,0.0007043743408149732,0.001354953333024901,0.009253784787703894,4.045905028985322e-05,0.0002744881405576556,8.090273978753129e-05,0.007641259180700459,0.00030318335610969875,0.0007599724989457137
2.462653565665197e-07,0.079789491066458,3.76,0.0,0.8919106187101753,0.9861206724188761,0.0037104701651574277,0.0007058478143912617,0.022380835460673376,0.0022414566664920557,0.021584619479701833,4.69405545454978e-08,8.864213650942309e-10,0.0007050754562661494,0.0013546674741021654,0.009412555894872946,4.0448296642654745e-05,0.00027738236634113,8.228549555288065e-05,0.007761097047817797,0.0003037494085316666,0.0007847096584747317
2.493465247276058e-07,0.07979381094272492,3.76,0.0,0.8913620974259557,0.98590084649267,0.0037944048053812863,0.0007105885861322168,0.02269728184209537,0.0022407595188547107,0.02194891114854459,4.6918354256272965e-08,8.859143925346514e-10,0.0007057616337388577,0.0013543233640764072,0.009571293476632638,4.043579836967972e-05,0.0002802455083422063,8.366743299920333e-05,0.007880827237522906,0.00030429741548999997,0.0008098610350158921
2.5550886104977794e-07,0.07980244330135296,3.76,0.0,0.8902643245894457,0.9854602585674583,0.003963832925705206,0.0007199559282843326,0.023329659406085012,0.0022392579873110803,0.022677379081243815,4.687061600040172e-08,8.848550065453744e-10,0.000707093538220706,0.001353476006238084,0.009888641850460813,4.040604385678225e-05,0.0002858781357337721,8.642859088132624e-05,0.008119953479581535,0.00030534398822521435,0.00086140534529614
2.610549637397329e-07,0.07981020357155406,3.76,0.0,0.8892755776552058,0.9850626812580833,0.004118068905117053,0.0007282683252381941,0.023898179376037977,0.0022377978614013,0.023332789026505218,4.682426533630024e-08,8.838555234137632e-10,0.0007082515489265378,0.001352551326002306,0.010174078455557003,4.037443060049687e-05,0.00029084024126750115,8.891021062768255e-05,0.008334772496962425,0.00030623540739754086,0.0009092089629277433
2.6660106642968787e-07,0.07981795503864511,3.76,0.0,0.8882861993131526,0.9846641298434179,0.00427393675025326,0.000736480771691457,0.02446608023634916,0.0022362479984175472,0.023987920211348226,4.6775118545571564e-08,8.828181003773401e-10,0.0007093763432136402,0.0013514922308402522,0.010459315584514451,4.033881987418328e-05,0.0002957002674207327,9.138826726746257e-05,0.008549204266119492,0.0003070848323877907,0.0009583499428706061
2.7214716911964283e-07,0.0798256973553388,3.76,0.0,0.8872962581767372,0.9842646205921417,0.004431413217657548,0.0007446036874001817,0.02503333511922417,0.0022346196407416765,0.024642705798750497,4.67235239717075e-08,8.817475348349054e-10,0.0007104724637081711,0.00135031494783734,0.010744326315635147,4.0299705896645385e-05,0.0003004578443725963,9.386248841677888e-05,0.008763237488010297,0.00030789727463226025,0.0010088262329576892
2.776932718095978e-07,0.07983343021249045,3.76,0.0,0.8863058151391401,0.9838641680886692,0.004590477220066839,0.0007526464425772974,0.025599920494974962,0.002232922687097866,0.025297086752252246,4.666978818464933e-08,8.80648049477389e-10,0.0007115439282247542,0.0013490338068172598,0.011029086987804138,4.0257524984680386e-05,0.0003051126754889493,9.633263365362817e-05,0.008976862264787795,0.0003086772024689329,0.0010606356491462275
2.8323937449955276e-07,0.0798411533435193,3.76,0.0,0.885314924239594,0.9834627854289111,0.004751109605768917,0.0007606174558158072,0.02616581578017402,0.0022311658537904505,0.025951010960368743,4.661418101112982e-08,8.795233610594429e-10,0.0007125942910671347,0.0013476614588264007,0.011313576818040846,4.0212662228897133e-05,0.00030966453400090287,9.879849091462737e-05,0.009190069931066774,0.0003094285985082423,0.0011137758911082772
2.887854771895077e-07,0.07984886651311168,3.76,0.0,0.8843236334334982,0.9830604843924774,0.004913292959136358,0.0007685242843860537,0.026731002991278008,0.0022293568164435027,0.026604432458239388,4.6556939954843944e-08,8.78376740414568e-10,0.0007136266970498138,0.0013462090700742469,0.011597777563430568,4.016545741757426e-05,0.0003141132600042655,0.0001012598732958966,0.009402852905706437,0.00031015501122824446,0.0011682445560493103
2.943315798794627e-07,0.07985656951713263,3.76,0.0,0.8833319852779379,0.9826572755944109,0.005077011420209886,0.000776373707404402,0.027295466438020197,0.002227502334782748,0.027257310734798375,4.649827408594857e-08,8.772110673402674e-10,0.0007146439291860984,0.0013446864942734229,0.011881673221889825,4.011621030078396e-05,0.0003184587577317184,0.00010371661620580609,0.009615204561392936,0.00031085960141551084,0.001224039150974735
2.9987768256941765e-07,0.07986426217722747,3.76,0.0,0.8823400175384907,0.9822531686181265,0.005242250522380368,0.0007841718019931104,0.02785919245361543,0.0022256083618497555,0.027909610119503193,4.643836744420424e-08,8.760288771946484e-10,0.0007156484505490387,0.0013431024248790535,0.01216524976886541,4.006518524052679e-05,0.0003227009930713401,0.00010616857484457406,0.00982711911056536,0.00031154518373911126,0.0012811571035187983
3.054237852593726e-07,0.0798719443384599,3.76,0.0,0.8813477637281184,0.9818481721324799,0.005408997046232913,0.0007919240128439528,0.028422169156452057,0.0022236801400671346,0.028561299237706464,4.637738203160546e-08,8.748324007494254e-10,0.0007166424411937986,0.0013414645299647773,0.01244849492476745,4.001261532918968e-05,0.00032683999128691084,0.00010861562196719108,0.010038591505130675,0.00031221426401738483,0.0013395957715421074
3.109698879493276e-07,0.07987961586624674,3.76,0.0,0.8803552535861817,0.9814422939950936,0.0055772388880439665,0.0007996352155625483,0.028984386239339705,0.0022217222859169513,0.029212350526535112,4.631546044836098e-08,8.736236020202379e-10,0.0007176278308052696,0.0013397795717884015,0.01273139794929508,3.995870603986217e-05,0.00033087583490758437,0.00011105764589664676,0.010249617348098247,0.00031286907261077917,0.0013993524516499013
3.1651599063928254e-07,0.079887276644106,3.76,0.0,0.8793625135044425,0.9810355413436604,0.00574696494151404,0.0008073097742505802,0.029545834783015732,0.0022197388646517935,0.029862739804349822,4.625272821790915e-08,8.724042104200523e-10,0.0007186063276027099,0.0013380535128166009,0.0130139494594392,3.990363846349088e-05,0.00033480866176133033,0.00011349454875759622,0.010460192815630431,0.00031351159433977004,0.0014604243867580259
3.220620933292375e-07,0.07989492657144097,3.76,0.0,0.8783695669052127,0.9806279206764719,0.005918164991597189,0.0008149515937439202,0.03010650709145771,0.0022177334560726336,0.03051244588856183,4.618929583350497e-08,8.711757469810411e-10,0.0007195794438866052,0.001336291609552255,0.013296141268767048,3.984757217285112e-05,0.00033863866313398364,0.00011592624490874571,0.010670314588419463,0.00031414359524458845,0.0015228087728010647
3.2760819601919247e-07,0.07990256556167553,3.76,0.0,0.8773764345766235,0.9802194379233692,0.006090829619329494,0.0008225641669103263,0.030666396546643278,0.0022157092123715402,0.03116145025678755,4.612526055604732e-08,8.699395507571461e-10,0.000720548518591788,0.0013344984954513236,0.013577966245686487,3.979064775266551e-05,0.0003423660820368022,0.00011835265955390072,0.010879979791347324,0.00031476664648901815,0.0015865027646735572
3.3315429870914743e-07,0.07991019354056551,3.76,0.0,0.8763831349698066,0.9798100985082949,0.006264950116603232,0.0008301506173879879,0.03122549748047766,0.002213668909011445,0.03180973674648958,4.606070799485733e-08,8.686968013621026e-10,0.0007215147372040167,0.0013326782541665232,0.013859418188464825,3.973298903475627e-05,0.00034599121156609226,0.00012077372751166754,0.011089185940411438,0.00031538214569662085,0.0016515034814924552
3.387004013991024e-07,0.07991781044473713,3.76,0.0,0.8753896844624757,0.9793999074045242,0.006440518409881586,0.0008377137381417612,0.031783805061772356,0.002211614989539023,0.032457291288574754,4.599571350020027e-08,8.674485354850725e-10,0.000722479149371814,0.0013308344842734444,0.01414049171493546,3.9674705073077796e-05,0.0003495143933399829,0.00012318939212461254,0.01129793089597736,0.0003159913359922069,0.001717808011262782
3.4424650408905736e-07,0.07992541622038929,3.76,0.0,0.874396097592758,0.9789888691834782,0.006617526991949325,0.000845256026201731,0.03234131519647464,0.002209549605078977,0.0331041016710535,4.5930343388788475e-08,8.661956653366386e-10,0.0007234426844924475,0.0013289703564755215,0.014421182165134784,3.961589188846738e-05,0.00035293601600021757,0.00012559960429182288,0.011506212821574376,0.000316595322991583,0.0017854134150162495
3.497926067790123e-07,0.0799330108221526,3.76,0.0,0.8734023872665607,0.978576988057867,0.006795968860896344,0.0008527797139280821,0.03289802443963085,0.0022074746491295085,0.033750157329443024,4.586465602280652e-08,8.649389951886002e-10,0.0007244061655030027,0.0013270886641369144,0.014701485515389634,3.955663400984572e-05,0.0003562565137692868,0.00012800432161150506,0.011714030147585763,0.0003171950899530472,0.0018543167304816426
3.553387094689673e-07,0.07994059421207828,3.76,0.0,0.872408564941361,0.9781642679198157,0.006975837465613602,0.0008602867971185031,0.03345392991775649,0.0022053917881990196,0.034395449160996294,4.579870276082634e-08,8.636792310625109e-10,0.0007253703210774852,0.00132519186788851,0.014981398302560884,3.9497005834784334e-05,0.00035947636505476464,0.00013040350762155502,0.011921381539270163,0.0003177915112805753,0.001924514975338565
3.6088481215892225e-07,0.07994816635874778,3.76,0.0,0.8714146407890544,0.977750712374563,0.00715712665714127,0.0008677790602485264,0.03400902926040529,0.002203302488777758,0.03503996936009326,4.5732528793299683e-08,8.624169934356811e-10,0.0007263357964130357,0.0013232821349849334,0.015260917557263134,3.943707282944272e-05,0.00036259609109360897,0.00013279713112690391,0.012128265868600076,0.0003183853645517506,0.001996005150101661
3.664309148488772e-07,0.07995572723648804,3.76,0.0,0.8704206238402603,0.9773363247702788,0.007339830645262849,0.0008752580991137641,0.03456332053983963,0.0022012080410918813,0.035683711272369,4.5666173877425064e-08,8.611528302734076e-10,0.0007273031627719949,0.00132136137402826,0.015540040744989889,3.937689258697572e-05,0.0003656162546300541,0.00013518516560366936,0.01233468218945139,0.00031897734122850733,0.002068784240678186
