Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12)
6.458255736013536e-06,0.07667148867677084,3.76,0.0,0.6046743513107032,0.9967096202624798,0.002178843777776404,3.991252180754529e-05,0.0021127013201427884,1.2741427375545034e-05,0.0017522328619882636,2.4432628165943753e-09,4.46119072474704e-12,1.1470927065704996e-05,7.592518037697083e-06,0.0009618241414473274,1.8721653227379358e-07,0.0001186877257266344,0.00010381392391871259,0.0007709096606173614,1.4838473016458245e-05,0.0017976418970560156,0.00013892572728599085,0.0002817326451501239,2.3490632525355132e-05,2.118144747864032e-08,2.6734382941261294e-05
6.556394078833006e-06,0.07667181557722395,3.76,0.0,0.6045671007806702,0.9966376303482367,0.0022326746497534585,4.01709864116259e-05,0.0021490548438313495,1.2740141155270513e-05,0.0017662724467704346,2.442830726174372e-09,4.460400133429017e-12,1.1499986625815328e-05,7.588534031040315e-06,0.000976673424964867,1.8712610738131636e-07,0.00012022499380089082,0.00010464271480444932,0.0007844693871057619,1.4919705309912727e-05,0.0018471179849088198,0.0001434484194750265,0.0002924895710245203,2.412837874865483e-05,2.1349479475813607e-08,2.8121978402593943e-05
6.654532421652476e-06,0.07667214146329313,3.76,0.0,0.604459455318009,0.9965652805725231,0.002286841595865265,4.042201315271891e-05,0.0021855268958842354,1.2738853793691878e-05,0.0017799184009728009,2.4423975689050477e-09,4.459607638561094e-12,1.1528323131253876e-05,7.584623094328575e-06,0.000991520015147801,1.8703751579499585e-07,0.00012174984564079247,0.00010544792129769194,0.0007980558367109631,1.4998750849532514e-05,0.001896980671650119,0.00014801039831053602,0.0003034162684815517,2.477083560578229e-05,2.15127216993148e-08,2.9554208327238874e-05
6.7526707644719456e-06,0.07667246636934814,3.76,0.0,0.6043514272164636,0.9964925818524308,0.0023413346002071605,4.06657629727898e-05,0.0022221161523472603,1.2737565319609156e-05,0.001793178058521488,2.4419633770403472e-09,4.458813298132047e-12,1.155594891111373e-05,7.580783790696467e-06,0.0010063639079877032,1.8695072113388207e-07,0.0001232622807005925,0.00010622998311654098,0.0008116681103566763,1.5075649345274877e-05,0.0019472189006666475,0.00015260945931946593,0.0003145092200694723,2.5417862413036388e-05,2.167126399624259e-08,3.103144732703117e-05
6.8508091072914156e-06,0.07667279032990638,3.76,0.0,0.6042430285015323,0.9964195448782825,0.002396143866779725,4.090239673675674e-05,0.002258821265574109,1.2736275761264912e-05,0.0018060588377191592,2.4415281821579907e-09,4.458017168892438e-12,1.1582876528043736e-05,7.577014672644625e-06,0.0010212050996830362,1.8686568678272292e-07,0.0001247623048661268,0.00010698934508259306,0.0008253053257194918,1.5150441052474374e-05,0.0019978218246862593,0.00015724341995770124,0.00032576489133014774,2.6069321369077167e-05,2.182519721096463e-08,3.255404844304279e-05
6.9489474501108856e-06,0.07667311337955768,3.76,0.0,0.6041342709305607,0.996346180112794,0.0024512598191608237,4.113207496804242e-05,0.002295640867350806,1.2734985146341013e-05,0.0018185682236692509,2.4410920151580302e-09,4.457219306353732e-12,1.1609118743261738e-05,7.573314285170886e-06,0.0010360435866314166,1.8678237596855867e-07,0.00012624993016344487,0.0001077264560627954,0.0008389666174366799,1.5223166671315656e-05,0.0020487788079388224,0.00016191012229989425,0.00033717973752625204,2.6725077566724808e-05,2.1974612971669007e-08,3.4122343375012515e-05
7.145224135749826e-06,0.07667375688445743,3.76,0.0,0.6039157249138306,0.9961985079196919,0.00256237456833954,4.1571203801837384e-05,0.0023696179781253685,1.273240085466679e-05,0.0018425029937069119,2.440216885019846e-09,4.455618597243524e-12,1.1659598812507832e-05,7.566113861496758e-06,0.0010657124328289727,1.8662077748780463e-07,0.00012918806125258888,0.00010913573494617311,0.0008663580541463567,1.5362584115072838e-05,0.002151713474961904,0.0001713332576209557,0.0003604727611334877,2.8048956547241118e-05,2.226026139086913e-08,3.739723639126424e-05
7.321873152824873e-06,0.07667433326965072,3.76,0.0,0.6037179186985965,0.9960645821961438,0.0026633351022320637,4.1944226891161265e-05,0.0024365748831708,1.2730071644827375e-05,0.0018628500124950793,2.43942623938515e-09,4.454172562770238e-12,1.170281774648618e-05,7.559853888784677e-06,0.0010924051118483744,1.8648086366545933e-07,0.00013179021142857477,0.00011033253924925578,0.0008910843592929402,1.5481407947786293e-05,0.0022454632392651967,0.00017990499483102335,0.0003819453054649904,2.925385016770993e-05,2.25028236486003e-08,4.0503813130189485e-05
7.49852216989992e-06,0.07667490723758928,3.76,0.0,0.6035191204832501,0.9959297467416247,0.00276515029727794,4.229717072509459e-05,0.0025038808101394507,1.272773941650448e-05,0.001882111518208339,2.4386328937759183e-09,4.452721719446495e-12,1.1744020172264707e-05,7.553793924562213e-06,0.0011190889797898583,1.8634596214919928e-07,0.00013435262714917658,0.00011146431604280251,0.0009158760024863393,1.5594181421052565e-05,0.0023402045441931678,0.00018855062065270878,0.0004038786102608554,3.0470701169579478e-05,2.273219003251719e-08,4.3762650306035664e-05
7.675171186974966e-06,0.07667547898469133,3.76,0.0,0.6033193893009371,0.995794054380928,0.0028677720851602315,4.263093063723729e-05,0.002571527391995327,1.2725404310693094e-05,0.001900331599165359,2.437837004116959e-09,4.451266346782948e-12,1.1783283686197775e-05,7.54792555931293e-06,0.0011457640218982368,1.8621586125949294e-07,0.00013687556399107762,0.00011253371014274581,0.0009407285636076926,1.5701146595727783e-05,0.0024358831293321962,0.00019725872051756707,0.00042625238167936976,3.169882709965645e-05,2.294889923799569e-08,4.71749492419626e-05
7.851820204050011e-06,0.07667604870282636,3.76,0.0,0.6031187815097877,0.9956575556146163,0.0029711545737436283,4.294638315125676e-05,0.0026395062428368463,1.2723066462659085e-05,0.0019175539580891063,2.437038719471667e-09,4.449806711868533e-12,1.1820685749263721e-05,7.5422404937408e-06,0.001172430224961302,1.8609035227156268e-07,0.00013935932060122784,0.00011354334337176596,0.0009656378044733054,1.5802543932646193e-05,0.0025324469775080496,0.00020601828426704757,0.00044904662742646965,3.293757513733919e-05,2.315348501320256e-08,5.074171284593957e-05
8.028469221125057e-06,0.07667661657998584,3.76,0.0,0.6029173508507926,0.9955202986597376,0.0030752539976031234,4.3244383649164596e-05,0.0027078089925203492,1.2720726002001398e-05,0.0019338217275275188,2.4362381821717578e-09,4.448343069620196e-12,1.185630329723286e-05,7.536730569850715e-06,0.0011990875771977043,1.8596923017039532e-07,0.00014180423420131732,0.00011449580343760817,0.0009905996672190495,1.589861121580378e-05,0.0026298462906467314,0.0002148187258096034,0.0004722417245373699,3.4186321592391186e-05,2.3346473926324226e-08,5.446375293976067e-05
8.205118238200103e-06,0.07667718279863839,3.76,0.0,0.6027151485125445,0.995382329497826,0.0031800286633677827,4.352576447302933e-05,0.0027764273170049676,1.2718383052684154e-05,0.0019491773111013839,2.435435527987239e-09,4.4468756630716485e-12,1.1890212399646883e-05,7.5313877972930904e-06,0.001225736068151997,1.8585229428927713e-07,0.00014421067634309956,0.00011539363436888054,0.001015610271913494,1.598958262108323e-05,0.002728033456735173,0.00022364989778695106,0.0004958184768725999,3.5444471308743235e-05,2.3528383448837753e-08,5.834169789233703e-05
8.381767255275149e-06,0.07667774753581263,3.76,0.0,0.6025122232015041,0.9952436919288988,0.0032854388909245606,4.379133340202654e-05,0.0028453529648156278,1.2716037733106809e-05,0.0019636622481883454,2.4346308862803333e-09,4.4454047236698765e-12,1.192248796416124e-05,7.526204375322913e-06,0.0012523756885960491,1.8573934884035934e-07,0.00014657904891323515,0.00011623932836015892,0.00104066591351779,1.607568791751444e-05,0.002826963009288978,0.00023250210183351516,0.0005197581633058074,3.671145699077929e-05,2.3699720324120695e-08,6.237600047245584e-05
8.558416272350195e-06,0.07667831096239035,3.76,0.0,0.6023086212169474,0.9951044276306515,0.0033914469511507023,4.404187248211449e-05,0.002914577779789519,1.2713690156289587e-05,0.001977317100970093,2.4338243801723256e-09,4.4439304716152394e-12,1.1953203484698887e-05,7.521172710784907e-06,0.0012790064304368165,1.856302033475569e-07,0.00014890978039271033,0.00011703531896321202,0.0010657630582618948,1.6157151795545827e-05,0.002926591580161061,0.00024136609472184966,0.0005440425770557668,3.798673846220758e-05,2.3860979206563643e-08,6.656694586210282e-05
8.73506528942524e-06,0.07667887324290082,3.76,0.0,0.6021043865293209,0.9949645762216138,0.0034980170011668704,4.4278137164725763e-05,0.00298409372048332,1.271134043004496e-05,0.0019901813615032906,2.4330161267415e-09,4.442453116229916e-12,1.1982430829037369e-05,7.5162854326299494e-06,0.0013056282866300874,1.855246729944185e-07,0.00015120332236690296,0.00011778397548705507,0.0010908983395509907,1.623419330970445e-05,0.00302687784703831,0.0002502330909509126,0.0005686540571178657,3.9269801873259924e-05,2.4012641545630364e-08,7.091465974861588e-05
8.911714306500286e-06,0.07667943453522079,3.76,0.0,0.6018995608609983,0.9948241753273014,0.0036051150178940832,4.450085572016596e-05,0.0030538928765348914,1.2708988657106567e-05,0.002002293376976791,2.432206237235972e-09,4.440972856331688e-12,1.2010240062351645e-05,7.511535403155041e-06,0.0013322412511002188,1.8542257889150542e-07,0.0001534601462831682,0.00011848759849278547,0.0011160685534917854,1.6307025425272888e-05,0.0031277824766853925,0.00025909476221276206,0.0005935755125515585,4.0560158868602475e-05,2.415517469143259e-08,7.541911643085677e-05
9.088363323575332e-06,0.07667999499043232,3.76,0.0,0.6016941837686058,0.9946832606485351,0.0037127087305641486,4.47107288897183e-05,0.003123967482274325,1.2706634935269117e-05,0.0020136902913187446,2.431394817275269e-09,4.439489880603742e-12,1.2036699303600549e-05,7.506915726290549e-06,0.001358845318665467,1.8532374827126207e-07,0.0001556807404492671,0.00011914841627182475,0.001141270654116791,1.6375854658575846e-05,0.0032292680648553494,0.00026794323414928734,0.0006187904403722512,4.1857345726467016e-05,2.4289031196541942e-08,8.008014688648716e-05
9.265012340650378e-06,0.07668055475270155,3.76,0.0,0.6014882927262657,0.994541866031289,0.0038207675526820972,4.490842974912845e-05,0.0031943099278319933,1.2704279357566597e-05,0.002024408001589347,2.4305819670483482e-09,4.4380043679742086e-12,1.2061874611951248e-05,7.502419753372135e-06,0.0013854404849684718,1.8522801462139848e-07,0.00015786560726543272,0.00011976858221753541,0.0011665017483687024,1.6440880802243626e-05,0.0033312990735933907,0.0002767710807365891,0.0006442829376818687,4.3160922477208214e-05,2.4414648298880963e-08,8.489744675968988e-05
9.441661357725424e-06,0.0766811139592348,3.76,0.0,0.6012819232091685,0.9944000235374695,0.0039292625138957924,4.5094603757687765e-05,0.0032649127679924604,1.2701922012452954e-05,0.0020344811275957975,2.4297677815245423e-09,4.436516488004744e-12,1.2085829900194715e-05,7.498041086695136e-06,0.001412026746411624,1.851352177639746e-07,0.00016001526068108794,0.00012035017299387449,0.0011917590909036543,1.6502296726855796e-05,0.0034338417666172124,0.00028557131662728687,0.0006700377086719479,4.4470472008921646e-05,2.4532447566160016e-08,8.987058423258266e-05
9.61831037480047e-06,0.07668167274027606,3.76,0.0,0.6010751087769174,0.9942577635160686,0.004038166192199083,4.526986896733134e-05,0.003335768729035025,1.2699562983966039e-05,0.0020439429932178495,2.4289523506719088e-09,4.435026401277545e-12,1.210862687224894e-05,7.493773581022743e-06,0.0014386041000971801,1.8504520388429866e-07,0.00016213022386648936,0.00012089518740729525,0.0012170400787688382,1.6560288250406844e-05,0.003536864143418738,0.00029433738776638447,0.0006960400671125642,4.57855991672876e-05,2.4642834679032758e-08,9.499900774654326e-05
9.794959391875515e-06,0.07668223121915342,3.76,0.0,0.6008678811561466,0.9941151146741872,0.004147452646849798,4.5434816366865546e-05,0.0034068707137928428,1.2697202351891891e-05,0.0020528256179835032,2.4281357596678667e-09,4.433534259777894e-12,1.2130324982055071e-05,7.489611343322969e-06,0.0014651725437717907,1.8495782551666694e-07,0.00016421102708870331,0.00012140554589787184,0.0012423422460052717,1.661503406724909e-05,0.0036403358726772176,0.0003030631605785293,0.0007222759349157637,4.710592985612178e-05,2.474619933997796e-08,0.00010028205354393059
9.971608408950561e-06,0.0766827895123609,3.76,0.0,0.6006602703220063,0.9939721041475008,0.004257097352315446,4.559001034004428e-05,0.003478211805142326,1.2694840191940097e-05,0.002061159717565065,2.4273180891019038e-09,4.4320402072697805e-12,1.2150981411320582e-05,7.485548731052453e-06,0.0014917320757750828,1.848729414946667e-07,0.00016625820578099472,0.00012188309056941571,0.0012676632582192308,1.666670572898727e-05,0.00374422822548655,0.0003117429099913256,0.0007487318373090671,4.8431110144078494e-05,2.4842915292348547e-08,0.00010571895300664268
9.999999999999997e-06,0.0766833477296742,3.76,0.0,0.6006268686285339,0.9939490870470749,0.00427475163894713,4.561408036121409e-05,0.003489699820139942,1.2694460400451545e-05,0.0020624500301253713,2.4271865749723928e-09,4.431799909389718e-12,1.2154207933538312e-05,7.484904702009654e-06,0.0014959999767687928,1.8485952217850154e-07,0.00016658413459676364,0.00012195690189279475,0.0012717345394482515,1.6674734960094564e-05,0.0037609635211745132,0.0003131332904249381,0.0007530035646725572,4.864452694095228e-05,2.4857863878594076e-08,0.00010660708295985604
1.0148257426025607e-05,0.0766833477296742,3.76,0.0,0.6004523045781812,0.9938287575698295,0.004367077133495692,4.573598921906206e-05,0.0035497852681150546,1.269247657591834e-05,0.002068974711993603,2.4264994151789058e-09,4.430544379664617e-12,1.2170651063712088e-05,7.481580349188418e-06,0.0015182826949920424,1.8479041687083577e-07,0.00016827229879446735,0.00012232958568222785,0.0012930009071590155,1.6715467670559476e-05,0.00384851400881733,0.0003203713065278279,0.0007753948951028663,4.976080538197263e-05,2.4933340428472395e-08,0.00011130883977345921
1.0324906443100653e-05,0.07668390597429224,3.76,0.0,0.6002440106351753,0.9936850991415185,0.004477370102424748,4.587326591656281e-05,0.003621584550807258,1.2690111571897966e-05,0.0020762987404935288,2.42567980992301e-09,4.429046905387855e-12,1.2189386573329831e-05,7.477701046151846e-06,0.0015448244008089947,1.847101228094847e-07,0.00017025384682076792,0.0001227467185450672,0.001318353105328315,1.6761477275268587e-05,0.003953167499571168,0.00032894340267521413,0.0008022528144905096,5.109469933444794e-05,2.5017816978991926e-08,0.00011705075662220238
1.0501555460175699e-05,0.07668446434300086,3.76,0.0,0.6000354136866338,0.9935411516963842,0.00458795559662348,4.600232862065637e-05,0.003693603284248031,1.2687745244376397e-05,0.002083158681929026,2.424859341375037e-09,4.4275479057356535e-12,1.2207238325502217e-05,7.473905908816514e-06,0.0015713571930729248,1.846319364573686e-07,0.00017220339097471252,0.00012313610074744818,0.0013437178806634323,1.6804884972963872e-05,0.004058164379538073,0.0003374546187162185,0.0008292938747833336,5.243249332917947e-05,2.5096671773645957e-08,0.00012294366210575876
1.0678204477250744e-05,0.07668502292635548,3.76,0.0,0.5998265374835167,0.9933969367670206,0.0046988141192401195,4.612364153931933e-05,0.003765835281373858,1.2685377654440541e-05,0.002089580179946712,2.424038073781706e-09,4.426047495215522e-12,1.2224254488078714e-05,7.4701902567983e-06,0.001597881072053857,1.8455574079673823e-07,0.00017412147152587567,0.00012349926967294015,0.0013690933712979163,1.6845834366098184e-05,0.004163481671524375,0.00034590072819038365,0.000856506914447092,5.377390542630319e-05,2.5170216553201866e-08,0.00012898643693374997
1.085485349432579e-05,0.07668558180887838,3.76,0.0,0.599617404405978,0.9932524746483014,0.0048099272810866915,4.623764568226758e-05,0.0038382745352430964,1.2683008859926832e-05,0.0020955876719846635,2.4232160677801304e-09,4.424545781881891e-12,1.2240481051530778e-05,7.466549636153575e-06,0.0016243960384100969,1.8448142448431155e-07,0.0001760086267684487,0.00012383769024441578,0.0013944778204343419,1.6884462378936625e-05,0.004269097676873827,0.00035427784313208537,0.0008838813157690534,5.511866961025383e-05,2.523874832840639e-08,0.00013517789009443053
1.1031502511400836e-05,0.0766861410692663,3.76,0.0,0.5994080355328447,0.9931077844589448,0.004921277744648399,4.6344759669754804e-05,0.003910915216609966,1.2680638915574319e-05,0.002101204421406943,2.4223933805785613e-09,4.423042867663278e-12,1.2255961876358618e-05,7.462979812594125e-06,0.0016509020931561465,1.844088816787404e-07,0.00017786539201903505,0.0001241527568599868,0.0014198695713392476,1.6920899425683445e-05,0.004374991914561257,0.0003625823992124223,0.0009114069884477694,5.646653500570067e-05,2.5302549782304956e-08,0.00014151676471401906
1.1208151528475882e-05,0.07668670078060667,3.76,0.0,0.599198450708616,0.9929628842010471,0.005032849170117635,4.6445380559060874e-05,0.003983751670964506,1.2678267873172723e-05,0.002106452552113162,2.42157006613074e-09,4.421538848670524e-12,1.2270738746489903e-05,7.45947676434345e-06,0.0016773992376330773,1.8433801185922845e-07,0.00017969229873246272,0.00012444579547704986,0.001445267062474002,1.6955269593737135e-05,0.004481145062000461,0.0003708111408941812,0.0009390743523632831,5.78172651188459e-05,2.5361889695585293e-08,0.00014800174365287697
