Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14),[O]O[C](F)F(171),C2H3F2O2(1300),O[C](F)F(239),H2O2(11),CF2CH(72)
8.682945247110967e-05,0.08252912532688014,3.76,0.0,0.8804044300807615,0.9836207758237904,0.01378750564761492,1.2146122876724993e-05,0.005323790167092589,2.9022406466467636e-06,0.0007980460329992744,1.1962059986170687e-09,8.755511734741219e-13,2.5278021103768094e-06,1.8156278251599699e-06,0.0021447907444030107,2.3868551017204387e-08,0.0001606345256690547,0.00013900356745464058,0.0021166347908439186,2.8484324493966723e-06,0.01317932013787576,0.00023234928488677687,0.002082654517232068,8.285096275249227e-05,6.426466726145485e-09,0.00036993492039898954,2.0495902073910196e-06,5.476413876015145e-05,0.00013402052075417486,8.299011078512326e-08,1.4928601000372796e-07,1.9485592390676288e-10,0.00012593704797007275,2.905376211356894e-12,1.9180822556484193e-09,7.819216359492203e-08,2.923848957238942e-06,1.9462070306291446e-08,3.348649611541135e-10,1.957832403545726e-15,7.767372870841103e-11,5.4122744059059446e-11,1.0539708820636545e-07,1.5936972697351333e-10,2.0212510882604757e-08,3.001733433567984e-08,2.6442929005703155e-12,3.1351850901349335e-13,1.2163697835930215e-11,4.4667363722694865e-10,1.4690050605959637e-05,3.6910108476426854e-10
8.770568207636864e-05,0.08252958050927181,3.76,0.0,0.8801715465551031,0.9834428079914439,0.013943261232094228,1.2144573688209254e-05,0.0053818338870351805,2.902088589567187e-06,0.0007978789247377033,1.1959203252151197e-09,8.753420731059004e-13,2.528297951121151e-06,1.8154528876697467e-06,0.002166368255351371,2.387196305137532e-08,0.00016082429650173118,0.00013894855225283335,0.0021383104021315937,2.8491534840884235e-06,0.013328718382535512,0.0002330546542415363,0.0021068459828764673,8.410543623123005e-05,6.423945366529447e-09,0.00037647003489552164,2.073464185192574e-06,5.5379359614046216e-05,0.00013623719530412242,8.394118948950412e-08,1.50928685693318e-07,1.9699927436457135e-10,0.0001259142620100002,2.9522523021910013e-12,1.9493953688117676e-09,7.945615881826235e-08,2.9979193075530553e-06,1.9466973999838885e-08,3.402148456585816e-10,1.9907066756344514e-15,7.969068791281428e-11,5.5514745554322715e-11,1.0569764128384852e-07,1.6460205295818364e-10,2.0715818776800353e-08,3.045640484700045e-08,2.704042307659463e-12,3.137978369220371e-13,1.2477302809537868e-11,4.50756817163544e-10,1.4768828196040847e-05,3.784716907499731e-10
8.858191168162761e-05,0.08253003618322673,3.76,0.0,0.8799387384457923,0.9832648970019122,0.014098976960960246,1.2143007021835877e-05,0.005439902034146872,2.9019363723606297e-06,0.0007977114859045256,1.1956346734504893e-09,8.751329886366525e-13,2.528793206262822e-06,1.8152781503750956e-06,0.002187943744236906,2.387537160349147e-08,0.00016100599248067515,0.00013889349783035969,0.0021599738592710154,2.849874245051344e-06,0.013478068833685766,0.00023373934767475504,0.0021310085802327115,8.536474296840858e-05,6.421422239404749e-09,0.0003830245139822846,2.0973207951297514e-06,5.599540858677623e-05,0.0001384668083524621,8.489120919868792e-08,1.5257293063494872e-07,1.9914467519134966e-10,0.00012589148332802562,2.9993575847481148e-12,1.980898803165527e-09,8.072827187047863e-08,3.07313512130442e-06,1.9471904134240954e-08,3.45597484062951e-10,2.0237857554954923e-15,8.173953835176679e-11,5.692883914101677e-11,1.059885522844324e-07,1.6995003221167902e-10,2.122904601677211e-08,3.089809662479246e-08,2.764696027275622e-12,3.14076679353539e-13,1.279578374675373e-11,4.5484015277183627e-10,1.4845379986820547e-05,3.879868693511152e-10
8.945814128688658e-05,0.0825304923393319,3.76,0.0,0.8797060058444609,0.983087042692681,0.014254652575525604,1.214142315834968e-05,0.005497994062474048,2.9017839960209326e-06,0.0007975437178028458,1.1953490437361365e-09,8.74923920417803e-13,2.529287847448381e-06,1.8151036252981244e-06,0.002209517213646743,2.3878777219899626e-08,0.0001611798823989061,0.00013883840446737684,0.0021816251616088743,2.8505947459229696e-06,0.01362737145294555,0.000234403935427918,0.0021551423232220855,8.662883512373656e-05,6.418897229478017e-09,0.0003895977836098729,2.1211601894490833e-06,5.661230817134325e-05,0.00014070932469065057,8.584017668839812e-08,1.542188086217059e-07,2.0129221004936304e-10,0.0001258687119026742,3.0466913733737805e-12,2.012592051541297e-09,8.200848807854359e-08,3.149503168503436e-06,1.94768606952446e-08,3.510127957843913e-10,2.057069749731704e-15,8.382047362521702e-11,5.836516596139787e-11,1.0627008708648405e-07,1.75414984943091e-10,2.175234125269353e-08,3.1342401945133136e-08,2.8262650977576336e-12,3.1435681053192615e-13,1.3119168131680977e-11,4.589239626516939e-10,1.4919746854207861e-05,3.976474434810268e-10
9.033437089214555e-05,0.08253094896850441,3.76,0.0,0.8794733488420189,0.9829092449071719,0.014410287821809725,1.2139822388147055e-05,0.005556109441638308,2.901631461555195e-06,0.0007973756216061436,1.1950634364681926e-09,8.747148686682986e-13,2.529781850037724e-06,1.814929323478861e-06,0.0022310886662912145,2.3882180408673683e-08,0.00016134622632467228,0.00013878327233385766,0.002203264308393498,2.8513149981670447e-06,0.013776626202586581,0.00023504897214581214,0.002179247225975338,8.789766552130071e-05,6.4163703880082774e-09,0.00039618928548522907,2.144982512323751e-06,5.7230079620776293e-05,0.00014296470923558488,8.678809836511544e-08,1.558663799139531e-07,2.0344195731039224e-10,0.00012584594771404748,3.0942529968373434e-12,2.0444746709656957e-09,8.329679300045026e-08,3.2270301982624204e-06,1.9481843659701276e-08,3.564607003711677e-10,2.0905579273947732e-15,8.593368852798794e-11,5.982386808951333e-11,1.0654250435189082e-07,1.80998231168473e-10,2.228585377209931e-08,3.1789313216283184e-08,2.8887610896508923e-12,3.1463798814688226e-13,1.344748357551485e-11,4.630086951965564e-10,1.4991969692889004e-05,4.0745423384830953e-10
9.121060049740452e-05,0.08253140606183103,3.76,0.0,0.879240767528621,0.9827315034945386,0.01456588245050298,1.2138204997752639e-05,0.005614247656558699,2.901478770003954e-06,0.0007972071983420643,1.1947778520178534e-09,8.745058336071836e-13,2.530275190043685e-06,1.8147552554127784e-06,0.0022526581049993693,2.3885581636310925e-08,0.00016150527577127975,0.0001387281016083381,0.0022248912987775237,2.852035011930952e-06,0.013925833045493375,0.00023567499714668977,0.0022033233028165298,8.917118764093207e-05,6.413841892628842e-09,0.0004027984767992934,2.168787901057925e-06,5.784874297293605e-05,0.0001452329270257527,8.773498021274387e-08,1.5751570131056873e-07,2.055939900768182e-10,0.00012582319074374565,3.142041788729112e-12,2.07654620246031e-09,8.459317251972856e-08,3.305722938939835e-06,1.9486853000600166e-08,3.619411178152379e-10,2.1242493501894208e-15,8.807937801776078e-11,6.13050878535961e-11,1.068060556889666e-07,1.8670109069290302e-10,2.2829733497206882e-08,3.2238823014634474e-08,2.95219526668318e-12,3.149177718893378e-13,1.3780757837211138e-11,4.670937116947083e-10,1.5062089381901739e-05,4.174080594375007e-10
9.208683010266349e-05,0.08253186361067556,3.76,0.0,0.8790082619935703,0.9825538183093814,0.014721436216918102,1.2136571256833606e-05,0.00567240820692606,2.9013259223138883e-06,0.0007970384489608323,1.194492290766533e-09,8.742968156565276e-13,2.530767840146096e-06,1.8145814316072162e-06,0.002274225532710923,2.38889813899349e-08,0.0001616572740179173,0.00013867289256596014,0.0022465061318248892,2.8527547968755186e-06,0.01407499194512202,0.00023628253494014704,0.002227370568251056,9.044935560043747e-05,6.4113115646256024e-09,0.00040942482970787324,2.19257648346119e-06,5.846831710086591e-05,0.00014751394321350892,8.868082797558648e-08,1.591668262878195e-07,2.0774837872808992e-10,0.00012580044097224157,3.190057081353979e-12,2.1088061093154403e-09,8.589761279271005e-08,3.385588098412831e-06,1.9491888695696e-08,3.674539714391964e-10,2.1581445970982244e-15,9.025773427179617e-11,6.280896500578841e-11,1.0706098579738455e-07,1.925248830659292e-10,2.338413097936419e-08,3.269092393259636e-08,3.0165785063675277e-12,3.1519841766399986e-13,1.4119018215458368e-11,4.711788039248765e-10,1.5130146721458709e-05,4.275097344849561e-10
9.296305970792246e-05,0.08253232160668685,3.76,0.0,0.8787758323251411,0.9823761892123912,0.014876948881493867,1.213492145004896e-05,0.005730590608481738,2.9011729193913288e-06,0.000796869374612742,1.1942067530884558e-09,8.740878149982842e-13,2.5312597776690954e-06,1.8144078615006333e-06,0.0022957909524827713,2.3892380119851994e-08,0.00016180245543377216,0.0001386176453732946,0.0022681088064986313,2.8534743607264617e-06,0.014224102865562352,0.00023687209393801566,0.0022513890369827943,9.173212421765595e-05,6.4087794526074905e-09,0.0004160678326394,2.2163483786346257e-06,5.9088819623600565e-05,0.00014980772307235854,8.962564705636119e-08,1.608198047504338e-07,2.0990518819392638e-10,0.00012577769838181151,3.2382982191945874e-12,2.141253966310321e-09,8.72101000813704e-08,3.466632361763444e-06,1.9496950721143023e-08,3.729991840664175e-10,2.1922428688887504e-15,9.24689508449642e-11,6.43356405188294e-11,1.07307531917561e-07,1.984709274987345e-10,2.3949197471999523e-08,3.314560862235367e-08,3.0819227459615542e-12,3.1547982714074977e-13,1.4462292027703246e-11,4.752646558125339e-10,1.5196182355530947e-05,4.3776006978747124e-10
9.375166635265553e-05,0.08253273417857605,3.76,0.0,0.8785667105618356,0.9822163708684685,0.015016874942373888,1.2133423121393604e-05,0.0057829730610197885,2.9010350847942493e-06,0.0007967169308432035,1.1939497896279278e-09,8.738997294077019e-13,2.531701893795297e-06,1.8142518728236818e-06,0.0023151981160762863,2.3895438454015126e-08,0.00016192747925458306,0.0001385678904678153,0.0022875408173876417,2.8541217853505006e-06,0.01435826164244071,0.0002373877367325218,0.002272981049925958,9.289051257137585e-05,6.4064990659050485e-09,0.000422060356967767,2.2377289114409104e-06,5.964807956246021e-05,0.00015188300924698684,9.047510894068187e-08,1.6230910943224727e-07,2.1184843753043993e-10,0.00012575723617608335,3.2819078073178936e-12,2.1706173554006247e-09,8.839820767573643e-08,3.5405858453793363e-06,1.9501529038189778e-08,3.78017479225004e-10,2.2231045404160134e-15,9.448730150392628e-11,6.572925758914897e-11,1.0752244721211868e-07,2.0392798312357685e-10,2.4467004714877852e-08,3.355702801571539e-08,3.141563717675588e-12,3.157332374192637e-13,1.4775547660948278e-11,4.789423223795573e-10,1.5253919350597755e-05,4.471131450605257e-10
9.45402729973886e-05,0.08253314709997336,3.76,0.0,0.8783576503841877,0.9820565977517896,0.0151567673514059,1.2131912212961064e-05,0.0058353724959068175,2.900897125829667e-06,0.0007965642258186338,1.193692845799888e-09,8.737116582311679e-13,2.532143398661407e-06,1.8140961032400316e-06,0.002334603658140149,2.389849660489804e-08,0.0001620473265518748,0.00013851810504091918,0.00230696297823324,2.8547690419315245e-06,0.01449238150213373,0.00023788957090916236,0.002294549760544174,9.405255916490341e-05,6.4042172711101575e-09,0.00042806560907149933,2.259096097760905e-06,6.020811642470604e-05,0.00015396858076076542,9.132374524878997e-08,1.6379998599783445e-07,2.1379373942429977e-10,0.0001257367797610175,3.3256993437361056e-12,2.2001322754078884e-09,8.959281280779831e-08,3.6155046506387133e-06,1.9506128652567464e-08,3.830618689101861e-10,2.2541301111246354e-15,9.6532567060967e-11,6.714155773779333e-11,1.0773092353771001e-07,2.0948609249028172e-10,2.4993687900620395e-08,3.3970529292577666e-08,3.2020008462643917e-12,3.159868728232735e-13,1.509290641509552e-11,4.826202859382984e-10,1.5310080931150654e-05,4.5658787831970815e-10
9.532887964212167e-05,0.08253356036570277,3.76,0.0,0.878148651854515,0.9818968697700874,0.015296625942496247,1.213038892832957e-05,0.0058877885857267125,2.9007590431333e-06,0.0007964112606157114,1.1934359218588667e-09,8.735236016559118e-13,2.5325842765765565e-06,1.8139405588084625e-06,0.0023540075810801115,2.3901554867920222e-08,0.00016216215404558253,0.0001384682892976503,0.0023263752881309227,2.8554161351954783e-06,0.014626462419585522,0.00023837794141983742,0.0023160951799034287,9.52182321935055e-05,6.401934061697521e-09,0.00043408324199567045,2.2804500120242463e-06,6.076894107558156e-05,0.00015606441248869116,9.217155939132078e-08,1.652924651947499e-07,2.157411339841073e-10,0.00012571632912470877,3.369672347966102e-12,2.2297983877916862e-09,9.079390580941627e-08,3.691393613511147e-06,1.9510749553117876e-08,3.881322985730194e-10,2.285319344402097e-15,9.860488701926253e-11,6.857264280830115e-11,1.0793312198524826e-07,2.151462166473962e-10,2.5529358453198468e-08,3.4386107219194636e-08,3.263242675384018e-12,3.1624100219056096e-13,1.54143879761359e-11,4.862986523938182e-10,1.5364696340310592e-05,4.661848555176294e-10
9.611748628685474e-05,0.08253397396976053,3.76,0.0,0.8779397150342058,0.9817371868346357,0.015436450552988845,1.2128853473988595e-05,0.005940221012956363,2.9006208372990775e-06,0.0007962580364783968,1.193179018046449e-09,8.733355598486078e-13,2.5330245129921938e-06,1.8137852451515198e-06,0.00237340988736686,2.3904613521145e-08,0.0001622721130086215,0.0001384184434636631,0.0023457777461211274,2.8560630694379874e-06,0.014760504370223276,0.00023885318329545103,0.0023376173192160995,9.638750029676853e-05,6.399649459364271e-09,0.0004401129188304457,2.3017907236082167e-06,6.133056361650036e-05,0.00015817047937746653,9.301855454989803e-08,1.6678657559484502e-07,2.1769065834618422e-10,0.000125695884255851,3.4138263618983854e-12,2.259615370909193e-09,9.200147723785041e-08,3.768257555124003e-06,1.951539173251999e-08,3.932287145266425e-10,2.3166719160911267e-15,1.0070440205737394e-10,7.00226148334324e-11,1.0812919902607874e-07,2.2090931634003783e-10,2.6074128260512507e-08,3.4803756714974846e-08,3.325297848545983e-12,3.164954998885009e-13,1.5740012218301545e-11,4.899774392930919e-10,1.541779462285745e-05,4.75904660527984e-10
9.690609293158781e-05,0.08253438790697333,3.76,0.0,0.8777308399838529,0.9815775488594529,0.015576241022999964,1.2127306057116922e-05,0.0059926694678876825,2.9004825089011152e-06,0.0007961045547853093,1.1929221345978872e-09,8.731475329804141e-13,2.5334640939876955e-06,1.813630167595171e-06,0.0023928105795208814,2.3907672831007897e-08,0.00016237735044844425,0.00013836856779233454,0.0023651703512024115,2.856709848773043e-06,0.01489450732986921,0.00023931562373060808,0.0023591161898162106,9.756033246813506e-05,6.3973634866757385e-09,0.0004461543106038448,2.3231182984343644e-06,6.189299356002963e-05,0.00016028675643088905,9.386473375338388e-08,1.6828234409521185e-07,2.1964234744461712e-10,0.0001256754451435005,3.458160933502717e-12,2.289582903458625e-09,9.32155177050958e-08,3.846101284524027e-06,1.952005518639346e-08,3.983510632885422e-10,2.3481875424873353e-15,1.0283125311049842e-10,7.149157580435127e-11,1.0831930752065898e-07,2.267763520509352e-10,2.6628109584992678e-08,3.522347275035252e-08,3.388175009370702e-12,3.1675018569964053e-13,1.6069799049449008e-11,4.936565472394519e-10,1.54694046356917e-05,4.85747875765981e-10
9.769469957632088e-05,0.08253480217203038,3.76,0.0,0.8775220267633195,0.9814179557608737,0.01571599719505988,1.2125746883900873e-05,0.006045133647481966,2.9003440585097024e-06,0.0007959508170436413,1.192665271743125e-09,8.729595212276319e-13,2.533903005859326e-06,1.8134753312589709e-06,0.0024122096601039565,2.3910733058917814e-08,0.00016247800972988202,0.0001383186625652812,0.0023845531023389873,2.857356477256152e-06,0.015028471274705446,0.00023976558323335977,0.0023805918031473087,9.873669800507985e-05,6.3950761426878076e-09,0.0004522070951201276,2.344432799234509e-06,6.245623991324263e-05,0.0001624132187008461,9.471009992160828e-08,1.6977979615537253e-07,2.2159623447016737e-10,0.00012565501177687428,3.502675600986449e-12,2.319700656436136e-09,9.443601793191602e-08,3.924929600427091e-06,1.9524739913694163e-08,4.0349929204069525e-10,2.379866013128828e-15,1.0498558003552928e-10,7.29796272639104e-11,1.0850359723176477e-07,2.327482840259701e-10,2.71914150132124e-08,3.5645250317796895e-08,3.4518828251256875e-12,3.1700525132725286e-13,1.6403768186675542e-11,4.973359793818489e-10,1.5519555063966088e-05,4.957150821139027e-10
9.848330622105395e-05,0.08253521675952642,3.76,0.0,0.8773132754311975,0.9812584074588533,0.015855718915635447,1.2124176161825266e-05,0.0060976132592884804,2.90020548665478e-06,0.0007957968249925273,1.1924084296998925e-09,8.7277152474632e-13,2.534341235753883e-06,1.8133207408588685e-06,0.002431607131740893,2.3913794452373548e-08,0.00016257422845604167,0.0001382687281002504,0.0024039259984432173,2.858002958742859e-06,0.015162396181535271,0.0002402033716990734,0.0024020441708418527,9.991656669275247e-05,6.392787435285683e-09,0.0004582709609455503,2.365734283520668e-06,6.302031088640866e-05,0.0001645498413150503,9.555465576337148e-08,1.7127895496617512e-07,2.2355234963827104e-10,0.00012563458414568054,3.5473699133840654e-12,2.349968311238428e-09,9.566296882554011e-08,4.004747284779417e-06,1.952944591898553e-08,4.086733487961383e-10,2.4117070631658886e-15,1.0716752299301776e-10,7.448687055912034e-11,1.086822129932211e-07,2.38826072096248e-10,2.7764157658033645e-08,3.606908451611307e-08,3.5164300873867023e-12,3.1726083315205545e-13,1.674193938518833e-11,5.010158172742714e-10,1.556827428524416e-05,5.058068580755125e-10
9.927191286578702e-05,0.08253563166480102,3.76,0.0,0.8771045860452538,0.9810989038755532,0.01599540603366301,1.2122594099615538e-05,0.006150108017394017,2.9000667938550244e-06,0.0007956425805176955,1.192151608685326e-09,8.725835436813707e-13,2.534778771664799e-06,1.8131664008483837e-06,0.0024510029970944308,2.391685724625725e-08,0.0001626661407014381,0.00013821876473267737,0.00242328903839641,2.858649296934865e-06,0.015296282027558781,0.0002406292924715337,0.0024234733046543866,0.00010109990861980009,6.390497402366867e-09,0.0004643456032927955,2.3870228061631852e-06,6.358521420922758e-05,0.00016669659944888317,9.639840385925932e-08,1.7277984235363586e-07,2.2551072123743131e-10,0.0001256141622400686,3.5922434208124503e-12,2.3803855574365205e-09,9.689636126809916e-08,4.085559108963343e-06,1.9534173209438803e-08,4.138731812941734e-10,2.4437103367662998e-15,1.0937722212975487e-10,7.601340714655933e-11,1.0885529663399791e-07,2.450106758217753e-10,2.834645096297736e-08,3.649497041845351e-08,3.5818256624634993e-12,3.1751663642113234e-13,1.7084332380603856e-11,5.046960388962919e-10,1.561559046602737e-05,5.160237808226767e-10
