Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179)
2.2051192552094697e-07,0.09684672794023416,3.76,0.0,0.4660103687911238,0.9621975759240309,0.008193922649621236,0.002245295712089535,0.06285288072030608,0.005336998955601106,0.04646823613454812,3.605610539275827e-08,1.9342552496963677e-09,0.0024424577175070116,0.003077689299417997,0.024905489351890783,0.0002073513621527766,0.00043828772456750185,4.934383762386829e-05,0.01648682841019386,0.0017364409133156429,0.0016529653358928929,0.0048345271332975205,0.0006894959841328411
2.2337894104727476e-07,0.09685986357366343,3.76,0.0,0.46473972363076305,0.9616160252093257,0.008345269152154078,0.0022419329194347764,0.06380098624035628,0.005325010333628449,0.047080880581355594,3.59520438236747e-08,1.9285131636494965e-09,0.002447278632518313,0.003069133108254063,0.025308915169798833,0.00020677258113215082,0.0004405285346749467,4.99641424954405e-05,0.016717438311467464,0.0017446748698332867,0.001703167808915134,0.004995747159451263,0.0007210344914018004
2.2624595657360256e-07,0.09687294291497439,3.76,0.0,0.4634729729458478,0.9610349560474694,0.008496026754519336,0.002238445219128888,0.06474858687310027,0.005312956227953069,0.04768682642253319,3.5847467476871876e-08,1.9227547295789125e-09,0.0024520029998828167,0.0030604840949545083,0.025711251960836796,0.00020618854439592133,0.00044269189174729574,5.0576389494797436e-05,0.016946809058358214,0.001752751612560827,0.0017539867016485215,0.00515879340269281,0.0007533814409193204
2.2911297209993035e-07,0.09688596585514102,3.76,0.0,0.46221014043986647,0.9604543833642115,0.008646189488201752,0.0022348502994799496,0.06569563622981703,0.0053008445541227415,0.048286090246202236,3.574244714658732e-08,1.9169829700819466e-09,0.002456635285189746,0.003051752143018218,0.02611248711846239,0.00020559992529486492,0.0004447791477673716,5.118061397126653e-05,0.017174940811611104,0.0017606786147375242,0.0018054139422432587,0.005323627561616054,0.0007865372595448336
2.3197998762625815e-07,0.0968989323122763,3.76,0.0,0.46095124631369316,0.9598743212319214,0.008795752608520146,0.002231164372034881,0.0666420904002506,0.005288682655537376,0.04887869162676931,3.5637048453110255e-08,1.9112006837418234e-09,0.002461179703760834,0.0030429464183033645,0.026512609329598157,0.00020500734688840873,0.00044679164667027856,5.177685445252153e-05,0.017401834194921098,0.0017684629978344003,0.0018574414973683495,0.005490212465852824,0.0008205020440990826
2.3484700315258594e-07,0.09691184222986554,3.76,0.0,0.4596963075317711,0.9592947829237725,0.0089447124855516,0.0022274022722539987,0.0675879078225834,0.0052764773434844535,0.04946465286988147,3.5531332206579645e-08,1.9054104604516877e-09,0.0024656402347359055,0.0030340754190490184,0.026911608481658713,0.00020441138548458123,0.0004487307238575911,5.236515235066854e-05,0.017627490258779615,0.0017761115467235745,0.0019100613751342965,0.00565851204547442,0.0008552755712377871
2.3771401867891373e-07,0.09692469557511423,3.76,0.0,0.45844533807002236,0.9587157809643359,0.009093066502927677,0.0022235775555991158,0.06853304915879957,0.005264234934367458,0.050043998777517064,3.5425354745042995e-08,1.8996146967542997e-09,0.0024700206343476177,0.0030251470225120514,0.027309475576003422,0.00020381257393870013,0.00045059770574927874,5.294555169194669e-05,0.017851910446953452,0.0017836307243251522,0.001963265627742192,0.005828491298882452,0.0008908573071570495
2.4058103420524153e-07,0.09693749233740236,3.76,0.0,0.45719834914658397,0.9581373271768251,0.00924081296409522,0.002219702588908387,0.0694774771754353,0.005251961284326016,0.050616756431658236,3.5319168248871966e-08,1.893815609532591e-09,0.0024743244484407754,0.0030161685284348966,0.027706202647383694,0.0002032114047263338,0.00045239390936925616,5.3518098868207605e-05,0.018075096565397103,0.0017910266857357681,0.0020170463538812513,0.006000116259649469,0.0009272464171264302
2.434480497315693e-07,0.0969502325268395,3.76,0.0,0.4559553494364242,0.957559432727226,0.009387951005632214,0.0022157886369981103,0.07042115662968171,0.005239661821432137,0.05118295499509577,3.5212821033234805e-08,1.8880152479944026e-09,0.002478555024286103,0.003007146699548026,0.028101782688981343,0.00020260833280520132,0.00045412064196101123,5.408284240846222e-05,0.01829705075341573,0.0017983052918449573,0.002071395700895093,0.006173353962707755,0.0009644417748467143
2.463150652578971e-07,0.09696291617291254,3.76,0.0,0.45471634527084465,0.9569821081655127,0.009534480517211895,0.0022118459444884797,0.07136405416077503,0.005227341575633657,0.05174262552801805,3.510635781983817e-08,1.882215506089293e-09,0.0024827155217335907,0.0029980877992995133,0.028496209582660133,0.00020200377827983408,0.0004557792006302546,5.463983276890284e-05,0.018517775456910916,0.0018054721224471872,0.002126305866735476,0.006348172410228104,0.0010024419716303313
2.491820807842249e-07,0.09697554332322095,3.76,0.0,0.45348134082283303,0.956405363464155,0.009680402067814241,0.002207883812897876,0.07230613818658567,0.00521500520660376,0.052295800819131384,3.499981998965557e-08,1.876418133781934e-09,0.0024868089237463403,0.0029889976269930336,0.028889478034076762,0.00020139812888200697,0.0004573708720119716,5.51891221399229e-05,0.01873727340355474,0.001812532488858736,0.002181769101720686,0.006524540537479265,0.0010412453254031988
2.520490963105527e-07,0.09698811404229342,3.76,0.0,0.45225033827917965,0.9558292080540958,0.009825716837793205,0.0022039106730894027,0.0732473788052946,0.005202657029644134,0.05284251523015153,3.4893245818138234e-08,1.8706247463322243e-09,0.0024908380463522987,0.0029798815505049587,0.029281583512320634,0.00020079174227916952,0.0004588969319596324,5.573076426876626e-05,0.018955547579750192,0.0018194914460496396,0.002237777710114403,0.006702428178912834,0.0010808498895274337
2.549161118368805e-07,0.09700062841048065,3.76,0.0,0.4510233380002264,0.9552536508583654,0.00997042655641975,0.002199934153185221,0.07418774770202867,0.0051903010397787224,0.05338280455259207,3.4786670693720037e-08,1.8648368342596556e-09,0.0024948055480480606,0.002970744536741058,0.029672522193773206,0.00020018494822236373,0.00046035864525465023,5.626481429653952e-05,0.01917260120924687,0.0018263538043017781,0.0022943240515395868,0.006881806034677331,0.0011212534614449697
2.577831273632083e-07,0.09701308652291854,3.76,0.0,0.4498003386680716,0.954678700323494,0.010114533444533906,0.002195961142089411,0.07512721806031206,0.005177940934165362,0.05391670587585778,3.468012732098026e-08,1.8590557728001042e-09,0.00249871393868626,0.0029615911799835476,0.030062290909897846,0.00019957805054440894,0.0004617572653344587,5.6791328608419696e-05,0.019388437733291443,0.001833124140404805,0.0023514005422407337,0.007062645637728796,0.0011624535911425894
2.606501428895361e-07,0.09702548848855838,3.76,0.0,0.44858133742400774,0.9541043644488693,0.01025804016195401,0.002191997848779613,0.07606576447817799,0.005165580132943478,0.05444425746572749,3.45736459098539e-08,1.8532828290308444e-09,0.0025025655878755885,0.002952425728270001,0.030450887098690562,0.000198971329018461,0.00046309403403782767,5.73103646959785e-05,0.019603060792201546,0.0018398068084021283,0.0024089996562067753,0.007244919321673125,0.0012044475894393124
2.635171584158639e-07,0.09703783442925823,3.76,0.0,0.4473663299959237,0.9535306508141727,0.010400949759306975,0.002188049857542157,0.07700336288877761,0.005153221798627633,0.054965498652382934,3.4467254351390866e-08,1.8475191697159733e-09,0.002506362732920419,0.0029432521079367996,0.030838308759539516,0.00019836504108641825,0.000464370181366248,5.7821981030631155e-05,0.019816474208260326,0.0018464059498995,0.0024671139261658826,0.007428600189447072,0.0012472325360974247
2.663841739421917e-07,0.09705012447893224,3.76,0.0,0.4461553108163646,0.952957566605025,0.01054326563395987,0.002184122179335529,0.0779399904853153,0.0051408688541489805,0.05548046972720747,3.436097838107287e-08,1.8417658694178848e-09,0.0025101074863251175,0.0029340739464514274,0.031224554411258175,0.00019775942346603843,0.00046558692526039156,5.8326236947296565e-05,0.02002868196983693,0.0018529255039489991,0.0025257359444625,0.007613662082920355,0.0012908052877586935
2.7211820499484726e-07,0.09707453749658451,3.76,0.0,0.44374520908391935,0.951813313373919,0.010826131309091725,0.002176345213778557,0.07981024789694045,0.00511618972512416,0.056491766968859596,3.414886624541279e-08,1.8302942152760564e-09,0.002517447685265197,0.002915717137809271,0.03199351413519833,0.00019655105101019457,0.0004678470130001971,5.9312908571496966e-05,0.02044949722886771,0.0018657406485597385,0.002644473897792501,0.007987827835460115,0.0013803005630636147
2.7727883294223734e-07,0.09709631962829786,3.76,0.0,0.44158967865159915,0.9507857029329639,0.01107871971902016,0.002169455558075883,0.08148995396250387,0.005094021927877343,0.0573809113845492,3.3958579828842506e-08,1.820014249659259e-09,0.0025238935642415733,0.002899211469652635,0.03268155039130626,0.00019546780925765083,0.0004696898965704791,6.0176349734817917e-05,0.020824150537549838,0.001877037785085364,0.0027530014871495986,0.008329051813024966,0.0014635047722671977
2.824394608896274e-07,0.09711792322585489,3.76,0.0,0.4394469350903763,0.949760227945092,0.011329449251270635,0.002162688126349961,0.08316621040437289,0.0050719077558452974,0.058250401875819806,3.3768984630171785e-08,1.8097809531529747e-09,0.002530197552939358,0.0028827359360106405,0.0333657732394766,0.00019438962075360078,0.00047135868247832137,6.1016894952015145e-05,0.021194965693846993,0.0018881300200351168,0.002863061773242452,0.008674374275551802,0.001549203188990955
2.876000888370175e-07,0.09713934941665583,3.76,0.0,0.43731691176173876,0.948736918888621,0.011578347702043114,0.0021560569324531953,0.08483892131100478,0.005049857552075382,0.059100497216053836,3.358017054183094e-08,1.7995979968943058e-09,0.0025363683080028574,0.002866303363198108,0.03404618827573666,0.00019331729084082092,0.0004728600130838342,6.183490922400567e-05,0.021561970248446683,0.0018990341606038908,0.0029746137903057745,0.009023665755330252,0.0016373703972955604
2.9276071678440755e-07,0.09716059939392692,3.76,0.0,0.4351995352539987,0.9477158036470194,0.0118254441097086,0.0021495729380890537,0.08650799931780703,0.005027880208258308,0.05993146038496879,3.339221445405312e-08,1.789468494529849e-09,0.002542413647162704,0.002849924783776898,0.03472280408451185,0.00019225150169284964,0.0004742003908045174,6.26307600625881e-05,0.021925192567871957,0.0019097655430165084,0.003087617236711916,0.009376802476758038,0.0017279792136461927
2.979213447317976e-07,0.09718167442390656,3.76,0.0,0.433094726501221,0.9466969077753491,0.012070768394972071,0.0021432445310300458,0.08817336477114614,0.005005983344206771,0.0607435576101693,3.32051818766804e-08,1.7793950712475276e-09,0.002548340634320003,0.0028336096623422288,0.03539563182556693,0.00019119282812842054,0.00047538617594948817,6.340481644081416e-05,0.022284661680245035,0.0019203381583629054,0.0032020324781693306,0.009733665957014775,0.0018210008091571355
3.030819726791877e-07,0.09720257582621938,3.76,0.0,0.43100240175282656,0.94568025473624,0.012314351061055454,0.0021370779344096207,0.08983494498121115,0.0049841734653355745,0.0615370575349539,3.301912836045586e-08,1.769379923181511e-09,0.002554155656223392,0.0028173660931717637,0.03606468487278677,0.0001901417514395431,0.0004764235849109297,6.415744789205832e-05,0.0226404071407482,0.0019307647682458673,0.003317820549207989,0.010094142640061567,0.0019164048266389739
3.0824260062657777e-07,0.09722330497325327,3.76,0.0,0.42892247341483847,0.944665866109257,0.012556222944367578,0.002131077556684172,0.09149267355373256,0.004962456101032934,0.06231223049348314,3.283410074376273e-08,1.759424874530196e-09,0.0025598644916643744,0.0028012009734836754,0.036729978497887616,0.00018909867150013752,0.0004773186886878342,6.488902373098463e-05,0.022992458914123933,0.0019410570111911458,0.003434943153196783,0.010458123561415254,0.002014159492713931
3.1340322857396784e-07,0.09724386328050642,3.76,0.0,0.4268548507739672,0.9436537617756897,0.01279641501031552,0.002125246288185456,0.09314648979484891,0.004940835925516477,0.06306934788372046,3.265013824103775e-08,1.7495314241852235e-09,0.002565472373538046,0.002785120154344782,0.03739152959530695,0.000188063917300629,0.0004780774117422515,6.55999123852223e-05,0.02334084727289687,0.0019512255001849837,0.0035533626610325256,0.010825504042004767,0.0021142317250371764
3.185638565213579e-07,0.09726425220205476,3.76,0.0,0.42479944062379565,0.9426439600824092,0.013034958185575395,0.002119585753623711,0.09479633817911225,0.004919316863925479,0.06380868162136613,3.246727339813708e-08,1.739700783733048e-09,0.0025709840445306857,0.0027691285727821572,0.03804935644173133,0.00018703775615615077,0.00047870553116890704,6.629048082077267e-05,0.0236856027089452,0.0019612799121679985,0.0036730421087364283,0.011196183408123951,0.0022165872348831857
3.23724484468748e-07,0.09728447322481386,3.76,0.0,0.42275614780715715,0.9416364779874671,0.01327188322055849,0.002114096527183363,0.09644216787341349,0.004897902185657749,0.06453050366249802,3.228553293104546e-08,1.729933917183607e-09,0.002576403807137693,0.002753230367675958,0.03870347848551368,0.0001860204017727382,0.0004792086761650086,6.696109404655911e-05,0.024026755856583922,0.0019712290701006095,0.0037939451941294204,0.011570064735358323,0.0023211906252593685
3.2888511241613805e-07,0.09730452786415561,3.76,0.0,0.4207248756860458,0.9406313311896369,0.013507220577188141,0.002108778315619725,0.0980839323106271,0.004876594586560179,0.06523508558535628,3.210493846403266e-08,1.720231573448611e-09,0.0025817355686443733,0.0027374289815145646,0.039353916162152836,0.0001850120213198328,0.00047959232778531553,6.761211468514207e-05,0.024364337425654956,0.001981081018187772,0.003916036272718688,0.011947054614396517,0.002428005484711173
3.3404574036352813e-07,0.09732441765957124,3.76,0.0,0.41870552654726134,0.9396285342434972,0.013741000338526682,0.002103630113340363,0.09972158880826384,0.004855396261143178,0.06592269822457052,3.19255071782884e-08,1.7105943096909169e-09,0.0025869828815484617,0.002721727249520869,0.04000069073306096,0.00018401274161518625,0.0004798618189708249,6.824390260289465e-05,0.02469837814352729,0.0019908430907447754,0.004039280352888511,0.0123270629369916,0.0025369944769405217
3.392063683109182e-07,0.0973441441709178,3.76,0.0,0.41669800195153556,0.938628100661601,0.013973252137029787,0.0020986503333683816,0.10135509822740965,0.004834308965945265,0.06659361135167025,3.174725237920907e-08,1.7010225193472116e-09,0.002592148979827312,0.0027061274776044035,0.04064382414494624,0.0001830226545244525,0.00048002233483858967,6.885681459344492e-05,0.025028908705009303,0.002000521975183281,0.004163643090484652,0.012710002700217089,0.0026481194263752806
3.4436699625830827e-07,0.09736370897495877,3.76,0.0,0.41470220303360156,0.9376300430052366,0.014204005098363857,0.0020938369178617583,0.1029844246674046,0.004813334075145244,0.06724809339590208,3.1570183993943334e-08,1.6915164557632048e-09,0.0025972368114415556,0.0026906315105517087,0.04128333890721347,0.00018204182167612991,0.00048007891321957786,6.945120410631535e-05,0.025355959729205468,0.0020101237695823414,0.004289090782880098,0.01309578982725639,0.002761341399832529
3.4952762420569834e-07,0.09738311366228744,3.76,0.0,0.41271803076001967,0.9366343729651783,0.01443328779806128,0.0020891874314624757,0.10460953519204717,0.004792472629431684,0.06788641119990443,3.1394309009495814e-08,1.682076244953905e-09,0.0026022490674665263,0.002675240791754427,0.04191925798499274,0.00018107027858362833,0.00048003644543035296,7.002742101407499e-05,0.02567956172241193,0.0020196540352892846,0.004415590362602973,0.013484343003073987,0.0028766207844216005
