Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180),CH2F(89),C2HF(510),C2HFO(390),C2H2(70)
1.5088843482814092e-05,0.8246184081589089,3.76,0.0,0.2640389430795208,0.7091166364459279,0.07955504723066682,0.0013803143923026315,0.003521159103892034,0.0017031255337334919,0.1247502112446261,0.00039570013702773304,3.5023407429159883e-06,0.0947629806420062,0.1466320128127494,1.672075933444064e-05,0.0013168158413961817,4.776501519949948e-05,0.5639205020424423,2.303004364715871e-05,0.0007065795473952169,3.002306162964938e-07,4.103357391334856e-05,0.020954397241211713,0.08379908202751188,0.007191420160227416,0.00016798889796080748,0.022252359181165478,0.004485119811408086,0.001267670704388396,0.0003358365837680452,2.707505717889532e-07,8.543367252788208e-07,1.866281628296872e-05,4.371634387905501e-06,2.503789261815753e-05,4.63295657068721e-06,3.331885483439122e-05,0.048502559078111414,9.267820976870687e-10,7.245103619432918e-11,5.276826218138682e-10,0.00018752526654029148,2.257923470401101e-07,5.676007506809528e-06,0.0014805571435702756,7.852220857477201e-07,4.930426944462321e-10,0.0018208465674182074,3.0934346609725343e-07,4.769338841571874e-16,3.582645444318393e-09,3.895518872128393e-07,1.0112581337375048e-09,5.407707604934644e-09,3.800871623189745e-10,7.793017520787055e-10,1.3411959417489007e-09,5.6021148299451046e-06,6.008507394548674e-06,7.446305858938602e-05,6.987054021858437e-08,8.850533130862666e-11,4.266992408845203e-07,1.203990336081948e-11,0.0023695650045975516,0.07756906344727563,4.166345925634825e-06,0.012573111200638535,5.428039371964144e-08,8.729204247067504e-07,0.00014243534775884814
1.5169680658506156e-05,0.8248499566639065,3.76,0.0,0.2624557484661406,0.7079837974601652,0.07991764755664536,0.0013827672102712442,0.0035290926710056254,0.00170735303765784,0.124983089176891,0.00039588041920745915,3.501255581241132e-06,0.09542823346493995,0.1470553384308488,1.6806149142303536e-05,0.0013195617799606615,4.7638633193607464e-05,0.5661241028013616,2.3087173703169718e-05,0.0007048610846004887,3.0030064092727174e-07,4.107341616698675e-05,0.020921990076203663,0.08422051917543182,0.007204330481417886,0.0001679940838144127,0.022199241024512317,0.004510898430835566,0.0012836765982060926,0.00033612831089861376,2.7282342646790186e-07,8.609535923050991e-07,1.864376715532094e-05,4.372521898410707e-06,2.49822560602382e-05,4.674281822491835e-06,3.361295101416811e-05,0.048321562442777494,9.215723363824574e-10,7.204260574416645e-11,5.276892085714601e-10,0.00018655984426350168,2.2633121807426895e-07,5.6442072080178826e-06,0.0014709789905126666,7.808427193813365e-07,4.939958984295349e-10,0.0018179377536102445,3.0988805255807396e-07,4.764518892855738e-16,3.5711957524241716e-09,3.869188536103735e-07,1.0071165874392677e-09,5.4027954073478485e-09,3.7989205898685584e-10,7.78867266096153e-10,1.348215574448103e-09,5.615520278947218e-06,6.051307299973708e-06,7.45615011949843e-05,7.041996330479521e-08,8.902351263247123e-11,4.3161959297880824e-07,1.2281819653362491e-11,0.002360628793913947,0.07789691391691213,4.135927779769263e-06,0.012562083714244731,5.4967798978533087e-08,8.859811937296085e-07,0.00014543658320574488
1.525051783419822e-05,0.825080561774324,3.76,0.0,0.26088084523407745,0.7068541520030036,0.08027986482546455,0.0013852444776722714,0.0035370599915576987,0.0017116231628218762,0.12521313270769988,0.0003960446624578173,3.4999595260822125e-06,0.0960928352309668,0.14747639485099198,1.689096380753049e-05,0.0013222210290857331,4.751329900243624e-05,0.5683196859163638,2.3143542382840892e-05,0.0007031450458377999,3.003711021476173e-07,4.1113045166325044e-05,0.020889426251408647,0.0846413254339415,0.007217102105925371,0.00016799949200123105,0.022145204337470543,0.004536425051212872,0.0012997487472660061,0.00033640681844719297,2.7488958429094933e-07,8.67550045088929e-07,1.8623999859577103e-05,4.3732145529418305e-06,2.4926369648756162e-05,4.7156796426356864e-06,3.3907491058987e-05,0.04814125861321892,9.163894559542575e-10,7.163627991112937e-11,5.277041360181777e-10,0.0001855989568142086,2.268612809395805e-07,5.61260497599076e-06,0.001461437449485707,7.764906421259726e-07,4.949321719047009e-10,0.0018150371398996349,3.1043911129946863e-07,4.759528326707174e-16,3.5596438883099865e-09,3.8432999419673175e-07,1.0029801602498022e-09,5.397871685899559e-09,3.7968669157299726e-10,7.783981509087607e-10,1.3551924178361983e-09,5.62870681119237e-06,6.094035202720972e-06,7.465649242694129e-05,7.096766856566994e-08,8.953758755653145e-11,4.365672121893183e-07,1.2526925157172476e-11,0.002351712202301158,0.078222445940688,4.105730800708782e-06,0.012550380317627683,5.565807075507022e-08,8.991448744681886e-07,0.00014848155291697477
1.5331355009890286e-05,0.8253102275044522,3.76,0.0,0.25931417735717327,0.7057276815983177,0.0806417038572945,0.0013877463695490685,0.0035450615321623463,0.0017159361834105853,0.12544035719588378,0.0003961930108682797,3.4984545548711888e-06,0.0967567797768979,0.1478951935859145,1.6975205291626654e-05,0.0013247941666937803,4.738900676195438e-05,0.5705072890229417,2.3199157279565662e-05,0.0007014314607265956,3.004420061751253e-07,4.1152466916554636e-05,0.020856713099160002,0.0850615075335527,0.007229736555450963,0.0001680051782567951,0.022090262466226338,0.00456169744463586,0.0013158860459186658,0.0003366722294053375,2.769489023470114e-07,8.741256199454173e-07,1.8603522869322015e-05,4.3737138883320595e-06,2.4870240786199946e-05,4.757148636770254e-06,3.4202464862938354e-05,0.047961642706375186,9.11233247372187e-10,7.123204236119486e-11,5.2772740276018e-10,0.0001846425674892768,2.273826035276518e-07,5.581199122991778e-06,0.0014519329937080305,7.721656215885623e-07,4.958516412086442e-10,0.0018121446788481796,3.1099666111960415e-07,4.754369809342308e-16,3.547992292659409e-09,3.817843836855614e-07,9.98849118702885e-10,5.392937259268511e-09,3.7947118310940053e-10,7.778947521229483e-10,1.3621263523536699e-09,5.64167611382199e-06,6.1366895579340946e-06,7.474804734121501e-05,7.151362673654054e-08,9.004753081608226e-11,4.4154213233998153e-07,1.2775236276944229e-11,0.002342815085766021,0.0785456669125583,4.075753003889726e-06,0.012538011176840995,5.6351161585306716e-08,9.124113701759536e-07,0.0001515705908367236
1.541219218558235e-05,0.825538957859291,3.76,0.0,0.25775568927553805,0.7046043678420207,0.08100316946038927,0.0013902730662535042,0.003553097769567231,0.001720292381021664,0.1256647778157152,0.0003963256094123677,3.496742672331975e-06,0.0974200611463315,0.14831174607065356,1.7058875745168408e-05,0.0013272817774899056,4.726575076302296e-05,0.5726869496693567,2.3254026037357686e-05,0.0006997203571025105,3.00513362468025e-07,4.119168720752668e-05,0.020823857777000066,0.08548107217403776,0.007242235336574383,0.00016801119752325117,0.022034428595330408,0.004586713423111027,0.0013320873831981265,0.0003369246648170233,2.790012395906021e-07,8.806798611617833e-07,1.8582344574619644e-05,4.374021434013344e-06,2.4813876658817812e-05,4.798687424542472e-06,3.4497862438461845e-05,0.047782709822006025,9.061035039059265e-10,7.082987693123472e-11,5.277590093327321e-10,0.00018369064001524634,2.2789525330593796e-07,5.549987971444163e-06,0.0014424660697845372,7.678674268495504e-07,4.967544318785329e-10,0.0018092603232027567,3.1156072179783493e-07,4.749045965042368e-16,3.5362433708854775e-09,3.792811105068943e-07,9.947237195507868e-10,5.387992919200711e-09,3.7924565455201727e-10,7.773574135091159e-10,1.3690172630065977e-09,5.654429863732778e-06,6.179268848593029e-06,7.48361810311248e-05,7.205780913682824e-08,9.055331612103742e-11,4.4654439432272456e-07,1.3026769263708855e-11,0.0023339373026943317,0.07886658424879402,4.045992417297313e-06,0.012524986382767346,5.7047023774921994e-08,9.257805803520833e-07,0.00015470403072463516
1.5493029361274414e-05,0.8257667568535098,3.76,0.0,0.25620532599187873,0.7034841924166008,0.08136426642997006,0.0013928247542428448,0.003561169190037092,0.0017246920457513499,0.12588640951976116,0.0003964426041387108,3.4948259152716905e-06,0.09808267363327608,0.14872606364543803,1.7141977431520356e-05,0.0013296844541202549,4.714352552874047e-05,0.5748587052959565,2.3308156345138087e-05,0.0006980117607331145,3.0058518475329967e-07,4.123071157929376e-05,0.02079086723291508,0.08590002601815655,0.007254599937541695,0.00016801760384257746,0.021977715713649208,0.004611470847865614,0.00134835164175895,0.0003371642433889324,2.8104645525758764e-07,8.872123129993022e-07,1.8560473261828935e-05,4.374138716265923e-06,2.475728416760528e-05,4.840294635490638e-06,3.47936738589812e-05,0.047604455045175645,9.010000218524725e-10,7.042976772955191e-11,5.277989573260796e-10,0.00018274313872784976,2.2839929723746198e-07,5.518969855234828e-06,0.0014330370926130083,7.635958285283571e-07,4.976406686603037e-10,0.001806384025932594,3.1213131487572146e-07,4.743559341273654e-16,3.5243994737473493e-09,3.7681928060232687e-07,9.906041987877868e-10,5.383039398602875e-09,3.790102239807982e-10,7.767864772825992e-10,1.3758650463368294e-09,5.666969725135035e-06,6.221771586494996e-06,7.492090867514318e-05,7.260018778657445e-08,9.105491862575532e-11,4.5157403966027865e-07,1.3281540177648458e-11,0.0023250787139422855,0.07918520538823724,4.016447078207966e-06,0.012511315931757059,5.774560935210021e-08,9.392523998479905e-07,0.00015788220610881285
1.5573866536966478e-05,0.8259936284761654,3.76,0.0,0.2546630330210108,0.7023671370822347,0.08172499955002616,0.0013954016259049057,0.003569276290557328,0.001729135476014234,0.1261052670576938,0.0003965441419783483,3.492706347696289e-06,0.09874461175724457,0.14913815756429,1.7224512714014687e-05,0.0013320027960648261,4.702232569891709e-05,0.5770225932418396,2.3361555935298873e-05,0.0006963056955681038,3.006574853849538e-07,4.126954534719744e-05,0.020757748227040573,0.08631837569583026,0.007266831829951661,0.00016802445041192465,0.021920136633515806,0.004635967625023554,0.0013646776985218607,0.00033739108170906197,2.8308441390730944e-07,8.93722535497261e-07,1.8537917111480755e-05,4.374067239267281e-06,2.4700469992255537e-05,4.881968911983496e-06,3.508988931648572e-05,0.04742687344872666,8.959225999251808e-10,7.003169898862821e-11,5.278472502363898e-10,0.00018180002839681298,2.288948018277072e-07,5.488143118515818e-06,0.001423646449002934,7.593505986628165e-07,4.985104755114374e-10,0.0018035157402065687,3.1270846260467097e-07,4.737912463363858e-16,3.5124629194605205e-09,3.743980157903255e-07,9.86490791377404e-10,5.3780774116360275e-09,3.787650073397294e-10,7.761822822768739e-10,1.3826696032100181e-09,5.679297350780504e-06,6.264196314631233e-06,7.500224545553632e-05,7.31407353581843e-08,9.155231630944239e-11,4.5663111526567797e-07,1.3539564901999304e-11,0.0023162391827830117,0.0795015377854625,3.987115036890143e-06,0.012497009731478092,5.8446870096368896e-08,9.528267193481569e-07,0.00016110545030702603
1.5654703712658542e-05,0.8262195767237427,3.76,0.0,0.2531287563605843,0.7012531836716994,0.08208537359504393,0.0013980038790548373,0.0035774195788586733,0.0017336229780607528,0.12632136498734992,0.0003966303705545214,3.490386057657754e-06,0.09940587024883377,0.14954803899958233,1.7306484126965113e-05,0.0013342374088366553,4.690214608713911e-05,0.5791786507474606,2.341423257837475e-05,0.000694602183959847,3.007302711322277e-07,4.1308193620321915e-05,0.020724507345006884,0.08673612780668238,0.0072789324697011895,0.0001680317896553859,0.021861704001572974,0.004660201703558266,0.0013810644250550079,0.00033760529437800905,2.8511498139296617e-07,9.002100948706519e-07,1.851468422654917e-05,4.373808504923267e-06,2.4643440602108564e-05,4.923708913914022e-06,3.538649915563286e-05,0.04724996009670126,8.90871039012532e-10,6.963565511355396e-11,5.279038937437843e-10,0.00018086127419159346,2.293818331257776e-07,5.45750611669147e-06,0.0014142945000132645,7.551315109291325e-07,4.993639755626122e-10,0.0018006554193800517,3.132921885862261e-07,4.732107805850656e-16,3.500435988064055e-09,3.720164532965285e-07,9.823837178470405e-10,5.373107642202335e-09,3.7851011852544296e-10,7.755451664566354e-10,1.389430837610092e-09,5.691414382294241e-06,6.306541599763542e-06,7.508020656338167e-05,7.367942514672887e-08,9.204548410229688e-11,4.617156644397958e-07,1.3800859149703453e-11,0.0023074185747442625,0.07981558890490918,3.9579943573895e-06,0.012482077602818267,5.9150757555355455e-08,9.66503425606251e-07,0.00016437409644366228
1.5735540888350606e-05,0.8264446055792124,3.76,0.0,0.2516024424763521,0.7001423140871017,0.08244539333105963,0.0014006317171332133,0.003585599573688703,0.0017381548661181505,0.12653471768008867,0.0003967014380589041,3.4878671551839337e-06,0.10006644404190912,0.14995571904424515,1.7387894370056254e-05,0.0013363889034599897,4.6782981666517165e-05,0.5813269149552126,2.3466194081041584e-05,0.0006929012467318472,3.0080355035509e-07,4.134666131277106e-05,0.020691151005543758,0.0871532889216119,0.007290903297483937,0.00016803967327915496,0.021802430304825187,0.00468417107428378,0.0013975106878009284,0.00033780699407679507,2.871380255506669e-07,9.066745622046136e-07,1.849078262076925e-05,4.373364007182615e-06,2.458620225380797e-05,4.965513320823269e-06,3.568349385402279e-05,0.047073710046422045,8.858451422420153e-10,6.924162074125956e-11,5.279688945746097e-10,0.00017992684173484267,2.2986045669377637e-07,5.42705721652198e-06,0.0014049815823265473,7.509383405385566e-07,5.002012910401069e-10,0.0017978030169864849,3.138825179631027e-07,4.726147784927577e-16,3.4883209172329325e-09,3.6967374544604287e-07,9.782831871142564e-10,5.368130734345254e-09,3.7824566901884376e-10,7.748754645154896e-10,1.396148666204136e-09,5.703322449408188e-06,6.348806039032184e-06,7.515480722445356e-05,7.421623105637924e-08,9.253440153149086e-11,4.6682774408946926e-07,1.406543846487315e-11,0.00229861675748593,0.08012736621640791,3.929083115444005e-06,0.012466529279941895,5.985722305399795e-08,9.802824015713751e-07,0.00016768847745644624
1.581637806404267e-05,0.8266687190208899,3.76,0.0,0.2500840383007935,0.6990345102988312,0.08280506351642973,0.0014032853494103969,0.0035938168045984097,0.0017427314626669984,0.12674533932127874,0.0003967574932520747,3.4851517710335647e-06,0.10072632827237508,0.15036120871166186,1.7468746209220337e-05,0.001338457896183097,4.6664827573820134e-05,0.583467422907489,2.3517448284178613e-05,0.0006912029032495777,3.0087733984343143e-07,4.138495314803686e-05,0.020657685462441525,0.08756986558344783,0.007302745738826458,0.00016804815230724628,0.021742327871598927,0.004707873770126353,0.0014140153481838613,0.00033799629157158753,2.891534167693426e-07,9.131155169271512e-07,1.846622022349257e-05,4.3727352290420944e-06,2.4528760995097575e-05,5.007380827854966e-06,3.598086399800225e-05,0.046898118350929725,8.808447150680114e-10,6.884958065886525e-11,5.280422611814829e-10,0.00017899669711164096,2.3033073759060592e-07,5.396794796150101e-06,0.0013957080087859228,7.467708642533708e-07,5.0102254331182e-10,0.0017949584867347644,3.144794767873396e-07,4.720034784121617e-16,3.476119908486184e-09,3.673690598739211e-07,9.741894024302673e-10,5.363147304748898e-09,3.7797176828192794e-10,7.741735089350897e-10,1.4028230097117965e-09,5.715023169270527e-06,6.390988264358507e-06,7.522606272971174e-05,7.475112760408217e-08,9.301904856986112e-11,4.719673990970583e-07,1.4333318220630634e-11,0.0022898336007147325,0.08043687719152871,3.900379400431786e-06,0.012450374408155013,6.056621769829881e-08,9.941635263948776e-07,0.00017104892610044062
1.5897215239734734e-05,0.8268919210189227,3.76,0.0,0.24857349123175682,0.6979297543445548,0.08316438890267543,0.0014059649910653762,0.0036020718118736925,0.0017473530986171326,0.12695324391060314,0.0003967986853977861,3.4822420553936074e-06,0.10138551827687292,0.15076451893560702,1.7549042462297453e-05,0.0013404450081898423,4.6547679109159336e-05,0.5856002115450641,2.3568003060149734e-05,0.000689507171487651,3.009516553968547e-07,4.142307366378985e-05,0.02062411680673629,0.08798586430759862,0.00731446120412837,0.00016805727710861242,0.021681408872537396,0.004731307866385238,0.0014305772626366957,0.00033817329572235463,2.91161027527442e-07,9.195325454044538e-07,1.8441004880582126e-05,4.371923646856848e-06,2.447112267709483e-05,5.0493101426105285e-06,3.6278600282818435e-05,0.04672318006102783,8.758695652355954e-10,6.84595198087695e-11,5.281240039787367e-10,0.0001780708068314761,2.3079274036751283e-07,5.366717245171364e-06,0.001386474068912709,7.426288604715749e-07,5.018278528938258e-10,0.001792121782506624,3.1508309239062765e-07,4.713771143048234e-16,3.4638351278802917e-09,3.65101579687763e-07,9.701025554473557e-10,5.3581579445070656e-09,3.776885238456453e-10,7.734396312003021e-10,1.4094537949486747e-09,5.726518146360389e-06,6.433086938184608e-06,7.52939884185312e-05,7.52840899220398e-08,9.349940333346645e-11,4.771347034664616e-07,1.460451361566548e-11,0.002281068976105497,0.0807441293000728,3.871881315832186e-06,0.012433622541856275,6.127769237810326e-08,1.008146675435299e-06,0.00017445577495132868
1.5978052415426798e-05,0.827114215534558,3.76,0.0,0.2470707491894944,0.6968280283366886,0.08352337423472939,0.0014086708639029217,0.003610365147918318,0.0017520201144235554,0.12715844523879422,0.0003968251641428327,3.4791401788154963e-06,0.10204400961634848,0.15116566056006456,1.7628786144627215e-05,0.0013423508658547496,4.643153174000829e-05,0.587725317692222,2.3617866310674673e-05,0.0006878140679437183,3.0102649817551184e-07,4.146102719427959e-05,0.020590450948979867,0.0884012915793772,0.00732605108679567,0.00016806709733384795,0.02161968530173091,0.004754471486377037,0.0014471952821040717,0.0003383381132610491,2.9316073308951087e-07,9.259252424401915e-07,1.8415144341652392e-05,4.370930726716048e-06,2.44132929380609e-05,5.091299990011193e-06,3.6576693546325334e-05,0.04654889022755165,8.709195029264542e-10,6.807142334352019e-11,5.282141348380933e-10,0.0001771491378488974,2.3124652903735936e-07,5.3368229652075346e-06,0.001377280026598671,7.385121092232061e-07,5.026173393917668e-10,0.001789292858375797,3.156933938467957e-07,4.707359145008925e-16,3.4514686994673564e-09,3.628705055762441e-07,9.660228263319178e-10,5.353163209192161e-09,3.7739604092102746e-10,7.726741603886432e-10,1.4160409608977945e-09,5.737808971648933e-06,6.4751007535998405e-06,7.53585996394087e-05,7.581509384020131e-08,9.397544782415044e-11,4.823297055280271e-07,1.4879039650136537e-11,0.0022723227574922597,0.08104913000574927,3.8435869779850015e-06,0.012416283130723758,6.199159774432864e-08,1.0222317197955135e-06,0.00017790935638726756
