Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86)
1.365831170719664e-09,0.17588680227456455,3.76,0.0,0.6921627527872685,0.9995107894132098,2.1827286676199965e-14,6.871406325791508e-12,3.478049369274314e-09,7.573314410115288e-12,1.4735600267197308e-11,2.177151840573273e-08,6.350087892862999e-14,1.1235558859891016e-16,3.2993719372632396e-11,8.507333894553061e-27,3.5737370362809156e-37,2.914560890701413e-11,7.399773983190689e-07,1.5252330521937138e-13,5.222713077910078e-18,1.9159458757621578e-20,4.580351523040016e-27,2.182632756484645e-12,2.0723230982752347e-12,5.520235032064823e-13,3.1853433401214845e-20,1.97497971974873e-16,1.0809269642026531e-18,1.582875691073812e-26,1.9207453548048073e-27,1.5149090675670696e-28,5.445909568695435e-27,3.83075460872082e-18,5.679856898553278e-20,2.406829473601773e-23,4.123090361663952e-31,3.328950993429596e-29,2.1777073481575325e-08,6.823848939739646e-14,5.167968960905775e-14,2.4115729723115306e-13,3.4649627980416417e-09,1.1588597910361953e-21,1.0252035932741656e-11,1.7338244213804194e-18,1.91187480143155e-13,3.647934829810699e-21,0.0004891852971825717,7.999727409577288e-19,2.802182230162939e-41,3.6785524690368717e-26,8.440970681312968e-21,1.3342699595592225e-26,8.912908863575769e-31,5.063626683596568e-29,1.3198966957292504e-23,1.495893621423736e-43,6.1473307779377604e-21,2.3668949582527166e-32,1.5345539629285947e-19,5.764604499603301e-29,4.6314076889272055e-30,4.662420082078354e-41,2.2587725874348896e-47,7.364721038556211e-07
1.3998945279546836e-09,0.17588680286997554,3.76,0.0,0.692162733788135,0.9995107871277242,2.3890655604128653e-14,7.348529055546596e-12,3.6528884228622713e-09,8.085261765436229e-12,1.586320658508453e-11,2.2314501442979194e-08,6.670769576565009e-14,1.2096615811862472e-16,3.5496070495834574e-11,9.508628755744445e-27,4.182221255744669e-37,3.124864853928151e-11,7.584324687198813e-07,1.6021303877880057e-13,5.762214319783268e-18,2.020568735482173e-20,5.180782866174579e-27,2.2926791117870884e-12,2.1798878092395617e-12,5.798592796739317e-13,3.428950938133032e-20,2.1263074199000387e-16,1.1637495921066812e-18,1.7466764729921474e-26,2.1196513739938954e-27,1.7115958486976877e-28,6.01256506349368e-27,4.1239123134198514e-18,6.115732650855958e-20,2.5914661952499017e-23,4.667389735252764e-31,3.6764851352472256e-29,2.2320919111662215e-08,7.214852146605796e-14,5.324687226541814e-14,2.478955866385502e-13,3.638826837341807e-09,1.2042204708213938e-21,1.0761228960715823e-11,1.8668672947779427e-18,1.9799311844955742e-13,3.778375321629243e-21,0.0004891868621863956,8.497555780692519e-19,3.112476012393471e-41,4.0599236399648166e-26,9.087731705115625e-21,1.4661618405290012e-26,1.0328674224934331e-30,5.5885756305105e-29,1.4520550378072623e-23,1.732888880873005e-43,6.545474028568276e-21,2.6121929173827574e-32,1.654438980619103e-19,6.362030977902659e-29,5.229320038215563e-30,5.273252707897076e-41,2.5623572641244156e-47,7.547502439965679e-07
1.4339578851897032e-09,0.17588680346539004,3.76,0.0,0.6921627147889168,0.999510785220465,2.6095606365366737e-14,7.846966165443716e-12,3.831974569630593e-09,8.619330250492351e-12,1.704678444268859e-11,2.2857486607331726e-08,6.999350610029085e-14,1.3000542288235682e-16,3.8121198514062856e-11,1.0604323613206495e-26,4.8789368387080505e-37,3.344554816700943e-11,7.768875673463015e-07,1.6809124320537897e-13,6.342409164711173e-18,2.128562516867262e-20,5.842630894031636e-27,2.4054229846043753e-12,2.2902451572003135e-12,6.083777136458209e-13,3.684640472299176e-20,2.2851684292447475e-16,1.2506951879889002e-18,1.9228682829259705e-26,2.333623406881918e-27,1.9292514667752505e-28,6.62258637832283e-27,4.431627614024308e-18,6.57337197239246e-20,2.785319106171685e-23,5.270702147869361e-31,4.050763777955575e-29,2.2864835172196438e-08,7.617118573467946e-14,5.481462438892079e-14,2.546324350631467e-13,3.81689127204556e-09,1.2502530191053468e-21,1.1282353096103446e-11,2.0065542952367816e-18,2.0482970852486942e-13,3.910496034931607e-21,0.0004891880446016791,9.01124193828576e-19,3.4479820891629134e-41,4.470161279336262e-26,9.766688763190872e-21,1.6073024541074636e-26,1.1926922366240913e-30,6.153253940681204e-29,1.5936876103915778e-23,2.0003124446890767e-43,6.958583438685251e-21,2.8760476506542107e-32,1.780521426205396e-19,7.004652729199865e-29,5.8870575848089194e-30,5.946479013513865e-41,2.8983206499161263e-47,7.730240565933649e-07
1.4680212424247228e-09,0.17588680406080823,3.76,0.0,0.6921626957896116,0.9995107835981433,2.8448392141255e-14,8.367172491896264e-12,4.0153049500700336e-09,9.175971653697958e-12,1.8287676711242757e-11,2.3400473937532336e-08,7.335831025124979e-14,1.3948376285763121e-16,4.087199650191993e-11,1.1801046560344043e-26,5.6744869534299375e-37,3.573792748844836e-11,7.953426954716577e-07,1.7615787314712753e-13,6.965287165755442e-18,2.239985643399229e-20,6.570499398206836e-27,2.520863741274235e-12,2.403397590150886e-12,6.375786691382746e-13,3.952701575391258e-20,2.451745340525963e-16,1.341863679979218e-18,2.112060327848129e-26,2.563404307647636e-27,2.1696601338913396e-28,7.278170877120549e-27,4.754250724567304e-18,7.05330689078964e-20,2.9886137356659535e-23,5.938125285386473e-31,4.453156963280758e-29,2.3408824316974223e-08,8.030647257496766e-14,5.63828426104889e-14,2.613678118993278e-13,3.999152185651555e-09,1.2969575870657553e-21,1.1815380795809707e-11,2.153048224549101e-18,2.116952872114553e-13,4.044293628676291e-21,0.0004891889377181932,9.540755481506666e-19,3.8100397904056676e-41,4.9106855661997726e-26,1.0478622175885774e-20,1.7580818263654876e-26,1.3725980326708786e-30,6.759615131288849e-29,1.745213572199759e-23,2.301200941382174e-43,7.386859300154587e-21,3.159371384576667e-32,1.9129682118424809e-19,7.694691493429014e-29,6.608951783683279e-30,6.686759600768584e-41,3.2692857469020973e-47,7.912935426703419e-07
1.5020845996597424e-09,0.17588680465623008,3.76,0.0,0.6921626767902167,0.9995107821899607,3.095539809416081e-14,8.909602526936379e-12,4.202876705997996e-09,9.755637374853678e-12,1.958722535828031e-11,2.394346347225309e-08,7.680210854271113e-14,1.494115555743248e-16,4.3751354829946547e-11,1.3105725504681303e-26,6.580486807346904e-37,3.8127381882813396e-11,8.137978543908992e-07,1.844128832623215e-13,7.632884771282985e-18,2.3548979454620436e-20,7.369218132652296e-27,2.6390007482667965e-12,2.5193474386985386e-12,6.674620107699055e-13,4.2334237224536163e-20,2.6262207381172678e-16,1.4373549913949621e-18,2.3148764028843887e-26,2.8097548996618964e-27,2.4347212010077844e-28,7.981575153165057e-27,5.0921317189946044e-18,7.556069602832999e-20,3.2015757385280604e-23,6.675089553640749e-31,4.885072755540828e-29,2.3952889220534855e-08,8.455436634162548e-14,5.795143667353418e-14,2.6810169272718356e-13,4.185605664580452e-09,1.3443343408442717e-21,1.2360284648870515e-11,2.30651198310899e-18,2.1858802227894914e-13,4.1797647829311504e-21,0.0004891896123347359,1.0086060826688686e-18,4.2000234610228307e-41,5.382950761558215e-26,1.1224312225353026e-20,1.9188954213762554e-26,1.5745519677319058e-30,7.409659463460833e-29,1.9070592837368e-23,2.6388111661120954e-43,7.830501545082054e-21,3.4630982087448094e-32,2.051947029885499e-19,8.43442225836201e-29,7.399533633061324e-30,7.49898141240981e-41,3.678027735633262e-47,8.095587032515975e-07
1.536147956894762e-09,0.17588680525165568,3.76,0.0,0.6921626577907293,0.9995107809423509,3.362314126756776e-14,9.474710418480235e-12,4.394686980570962e-09,1.0358778425386954e-11,2.0946771448055562e-11,2.4486455250106262e-08,8.032490130433683e-14,1.5979917612520297e-16,4.676216116786002e-11,1.4525593979996943e-26,7.609635191494183e-37,4.061548273717607e-11,8.322530454202714e-07,1.928562282195924e-13,8.347285293649671e-18,2.4733606587959688e-20,8.243848426505604e-27,2.759833372187233e-12,2.638096924728148e-12,6.980276037619942e-13,4.527096234402172e-20,2.8087771999746293e-16,1.5372690418080268e-18,2.5319548906888746e-26,3.0734539858575186e-27,2.726454200088989e-28,8.735115512351229e-27,5.4456205350099256e-18,8.082192478706528e-20,3.424430899997832e-23,7.4873727780998744e-31,5.347957599937321e-29,2.4497032577846e-08,8.891484613658495e-14,5.952032777453973e-14,2.748340580912154e-13,4.376247798176133e-09,1.3923834606066573e-21,1.2917037376634358e-11,2.4671085733673466e-18,2.255062038699113e-13,4.316906198761063e-21,0.0004891901220181819,1.0647117607685475e-18,4.619342474968601e-41,5.888445202549679e-26,1.2004539163884595e-20,2.0901440191165772e-26,1.8006620571611818e-30,8.105433925093923e-29,2.0796582162960368e-23,3.0166302853397794e-43,8.289709751244465e-21,3.788184071877158e-32,2.1976263541180923e-19,9.226173249960866e-29,8.26353790796447e-30,8.388263087836062e-41,4.1274799200550136e-47,8.278195393609958e-07
1.5702113141297817e-09,0.1758868058470852,3.76,0.0,0.6921626387911467,0.9995107798149815,3.645827048624209e-14,1.0062949970592066e-11,4.590732918295464e-09,1.098584542859212e-11,2.2367655141968504e-11,2.5029449309652147e-08,8.392668887125901e-14,1.7065699716646502e-16,4.9907300487548154e-11,1.6068196907852998e-26,8.775789315772668e-37,4.320377776898328e-11,8.507082698969953e-07,2.0148786269800647e-13,9.110618878817807e-18,2.5954364229795987e-20,9.19968881805825e-27,2.883360979777936e-12,2.759648169502667e-12,7.292753139385766e-13,4.8340082816348115e-20,2.9995972996021794e-16,1.6417057481196027e-18,2.763948760976032e-26,3.355298359490816e-27,3.0470039948215433e-28,9.541168468779864e-27,5.815066977945849e-18,8.632208066281205e-20,3.657405140743072e-23,8.38111522897196e-31,5.843296689015612e-29,2.504125710399089e-08,9.3387886475931e-14,6.108944711492002e-14,2.815648925239239e-13,4.571074678706269e-09,1.4411051398593715e-21,1.3485611832934468e-11,2.6350011033143122e-18,2.3244823650679926e-13,4.455714598137991e-21,0.0004891905071014499,1.122388104955189e-18,5.069441253949272e-41,6.428691298107551e-26,1.2820083222304536e-20,2.2722335966288643e-26,2.053183729289703e-30,8.84903221561213e-29,2.2634508632520494e-23,3.4383862562543073e-43,8.764683147272407e-21,4.1356067788513064e-32,2.3501754409988154e-19,1.0072325925156958e-28,9.205907394647707e-30,9.359960318634587e-41,4.620739833808706e-47,8.46076052022164e-07
1.6383380285998209e-09,0.1758868070379563,3.76,0.0,0.6921626007916856,0.999510777808346,4.265794066660129e-14,1.1310637555091632e-11,4.995520368030901e-09,1.2313557846968809e-11,2.5398791476113306e-11,2.6115444427837085e-08,9.136724978883188e-14,1.9382471916544955e-16,5.6612104487053094e-11,1.9553376836765108e-26,1.1580817093671456e-36,4.868702478066883e-11,8.876188246443794e-07,2.1931581898703923e-13,1.0792839816146392e-17,2.850684672564481e-20,1.1377414107871526e-26,3.1384986136357226e-12,3.0111639609683238e-12,7.938165521550769e-13,5.488706932723825e-20,3.406758695848894e-16,1.8645467892084145e-18,3.275367461864281e-26,3.976700162075194e-27,3.7837920231339106e-28,1.132062236198022e-26,6.6032313275171875e-18,9.806048482638557e-20,4.154615250105455e-23,1.0439444374332818e-30,6.937474385072563e-29,2.6129960621844547e-08,1.0267152717393433e-13,6.422813828480634e-14,2.9502192236786307e-13,4.973267064258917e-09,1.54056701449616e-21,1.4658118009847443e-11,2.9933269630835788e-18,2.463980017951669e-13,4.738319339412177e-21,0.000489191016087732,1.2424328784133185e-18,6.06793116358739e-41,7.619698430953763e-26,1.456024356567367e-20,2.6705849015714615e-26,2.6472613648903306e-30,1.048830855937757e-28,2.666413873208706e-23,4.4298890967752424e-43,9.762720707836998e-21,4.901483213177636e-32,2.676563849562912e-19,1.193762828101905e-28,1.1346578639771078e-29,1.1573241605773698e-40,5.751932366815679e-47,8.825761110931321e-07
1.7064647430698601e-09,0.17588680822884395,3.76,0.0,0.692162562791811,0.999510776005309,4.961023107024953e-14,1.265628884588056e-11,5.41721623860563e-09,1.3742371862789899e-11,2.869133761115901e-11,2.7201449134457766e-08,9.91237940856412e-14,2.1899765411073326e-16,6.388879275044822e-11,2.3628068152335298e-26,1.513265882758843e-36,5.45890432463113e-11,9.245295297384285e-07,2.3789638977272676e-13,1.2697524329046249e-17,3.121171831746038e-20,1.394974201274153e-26,3.4044085865856233e-12,3.273910046449373e-12,8.610846640662125e-13,6.199830166451753e-20,3.8491655014110003e-16,2.10667743776519e-18,3.85464799686176e-26,4.6806948943572605e-27,4.664953486109945e-28,1.3340172730705653e-26,7.459420711619425e-18,1.1081854954602695e-19,4.69501633211073e-23,1.2907039841692531e-30,8.180276780761307e-29,2.7219021885375052e-08,1.1240501328227908e-13,6.736711552080894e-14,3.0847271145814754e-13,5.3921516178504814e-09,1.6427217614123628e-21,1.5877588665940145e-11,3.3827966711744263e-18,2.604265701990987e-13,5.027553197672294e-21,0.0004891913040431193,1.3686970334852975e-18,7.207750329495312e-41,8.968832760706377e-26,1.645103499528116e-20,3.1172967789724765e-26,3.3780352811188884e-30,1.2345171817286671e-28,3.119609472708011e-23,5.648368786835935e-43,1.082620126236546e-20,5.768987000618699e-32,3.0324820092503256e-19,1.405044542224556e-28,1.3865411005119226e-29,1.418661535433782e-40,7.09991300247931e-47,9.190588886487519e-07
1.7745914575398994e-09,0.17588680941974907,3.76,0.0,0.6921625247915012,0.9995107743092033,5.737306625595598e-14,1.410352192350927e-11,5.855797735554031e-09,1.5275878514074317e-11,3.2255982379534176e-11,2.8287463736611703e-08,1.0719632463904071e-13,2.4625869559271865e-16,7.176034820118351e-11,2.836441644677109e-26,1.959229648013159e-36,6.092139472067444e-11,9.614403966003196e-07,2.5722921286814637e-13,1.4843396712390832e-17,3.407449407001364e-20,1.6968180200761695e-26,3.6810858376575376e-12,3.5479004875648757e-12,9.310785979588938e-13,6.969686298128468e-20,4.3282783475999767e-16,2.368897044134846e-18,4.507539246528886e-26,5.474305742914345e-27,5.7127093151046685e-28,1.5621052547303253e-26,8.386429207967012e-18,1.2463894710028243e-19,5.280421143701522e-23,1.5847678730651505e-30,9.585019571476527e-29,2.830846330817828e-08,1.2258802698356798e-13,7.050607755635435e-14,3.219172151446232e-13,5.8276971828449974e-09,1.7475713672840896e-21,1.714381141686294e-11,3.804719252225264e-18,2.745245922158231e-13,5.323390694394491e-21,0.0004891914676393794,1.5011321586689853e-18,8.501718092229882e-41,1.0489499904655503e-25,1.849869945389142e-20,3.6157927300746987e-26,4.2695587997815384e-30,1.4438051911081489e-28,3.6268058564150597e-23,7.133429018516647e-43,1.1956706572025908e-20,6.746727237330929e-32,3.419312279223333e-19,1.6431744918320585e-28,1.6809867963443377e-29,1.7252007222330869e-40,8.696035832077526e-47,9.555243928694289e-07
1.8427181720099386e-09,0.17588681061067235,3.76,0.0,0.6921624867907331,0.9995107726645441,6.600646972499321e-14,1.565594939192026e-11,6.3112420867348996e-09,1.69176626517272e-11,3.6103400209698306e-11,2.9373488540896752e-08,1.155848444133824e-13,2.7569069827121396e-16,8.024971083765985e-11,3.3840085692205364e-26,2.5147623090758564e-36,6.769529156579942e-11,9.983514369575109e-07,2.7731392625674307e-13,1.724992800561837e-17,3.7100912302279996e-20,2.0488580417747698e-26,3.968525308190686e-12,3.83314835324416e-12,1.0037973117543998e-12,7.800581585033114e-20,4.845557987663244e-16,2.652005021536739e-18,5.240023493976727e-26,6.36484490920891e-27,6.951816948665594e-28,1.818550988159867e-26,9.387049156119122e-18,1.3956438247232546e-19,5.912645098685173e-23,1.9332490382000735e-30,1.1165676379332646e-28,2.9398307596703697e-08,1.3322021785982175e-13,7.364479466817059e-14,3.353554059226569e-13,6.279872649319437e-09,1.855118005807319e-21,1.8456576011589396e-11,4.260405762790805e-18,2.88683940870788e-13,5.625806680927144e-21,0.0004891915623655582,1.6396856171736127e-18,9.963216675127322e-41,1.219565047181539e-25,2.07094793654804e-20,4.169569045424029e-26,5.348924521705735e-30,1.6786125022438714e-28,4.1918757914848016e-23,8.929598877607378e-43,1.3155813270840507e-20,7.84366260905356e-32,3.838449667114976e-19,1.9103345768857844e-28,2.0231149278022677e-29,2.0825649820884737e-40,1.0574927358311084e-46,9.919726319317105e-07
1.9108448864799776e-09,0.1758868118016144,3.76,0.0,0.6921624487894843,0.9995107710417146,7.557256074476173e-14,1.7317178386672457e-11,6.7835265424874474e-09,1.8671302947208756e-11,4.024425114029959e-11,3.0459523853441406e-08,1.242893564598842e-13,3.0737647789408234e-16,8.937977780340598e-11,4.013843076444611e-26,3.2016706617844526e-36,7.492160627287366e-11,1.0352626628344858e-06,2.981501680926434e-13,1.9937335250945417e-17,4.029693417112874e-20,2.4571324590594565e-26,4.266721941850756e-12,4.129665875998155e-12,1.0792397730010777e-12,8.694820344404905e-20,5.402465362731558e-16,2.9568008821182903e-18,6.058316448827038e-26,7.359914051604127e-27,8.409760993837088e-28,2.105682671637322e-26,1.0464071286923364e-17,1.5563759483074315e-19,6.593506435215331e-23,2.3440515307550448e-30,1.2936892451798242e-28,3.0488577741028696e-08,1.4430121053525638e-13,7.678309207993673e-14,3.4878726767363624e-13,6.748646954015406e-09,1.965364036529172e-21,1.9815674335919158e-11,4.751169408968345e-18,3.028975584748433e-13,5.9347763379837835e-21,0.0004891916178432541,1.784301256001868e-18,1.1606192032641015e-40,1.4101780091379287e-25,2.3089617916785272e-20,4.7821917155867834e-26,6.646510572962872e-30,1.9409313324486618e-28,4.8187942812638554e-23,1.1086717184629193e-42,1.4425093011097802e-20,9.069101409088768e-32,4.2913018731149926e-19,2.208791844739118e-28,2.4184328126023476e-29,2.496825410363738e-40,1.2774724603007646e-46,1.0284036140082814e-06
1.978971600950017e-09,0.17588681299257614,3.76,0.0,0.6921624107877319,0.9995107694251306,8.613555117703677e-14,1.9090810583110673e-11,7.272628375763226e-09,2.0540371900204012e-11,4.4689180834414864e-11,3.154556997992835e-08,1.3330986391650147e-13,3.413988113160097e-16,9.917340345564835e-11,4.7348667032022577e-26,4.045129882320921e-36,8.26108805444309e-11,1.0721740865437368e-06,3.197375767008716e-13,2.2926580812062386e-17,4.36687432733269e-20,2.9281512637150455e-26,4.575670684643173e-12,4.437464589795705e-12,1.1574049588661937e-12,9.654705071959358e-20,6.000461668461978e-16,3.2840842733886012e-18,6.968867281489549e-26,8.467404753329852e-27,1.0116950407947656e-27,2.4259338516991237e-26,1.1620284853221738e-17,1.7290135903564418e-19,7.324826385173057e-23,2.825928404418464e-30,1.4913998866460877e-28,3.1579297005866404e-08,1.5583061070677447e-13,7.992083686689847e-14,3.622127914391739e-13,7.233989080286799e-09,2.0783120038832807e-21,2.12209004155304e-11,5.27832566548484e-18,3.1715932168372705e-13,6.250275175051946e-21,0.0004891916496608782,1.934920028220483e-18,1.3445154737292936e-40,1.6222929471002342e-25,2.5645359341820915e-20,5.45729350425092e-26,8.196236347881245e-30,2.2328284753091684e-28,5.511636343543609e-23,1.3660329633993197e-42,1.5766112608503467e-20,1.0432701576145468e-31,4.779289335090542e-19,2.5408984993543134e-28,2.8728489046158656e-29,2.974518077815649e-40,1.5337325309448888e-46,1.0648173472679537e-06
2.047098315420056e-09,0.17588681418355823,3.76,0.0,0.6921623727854522,0.9995107678053362,9.77617423108179e-14,2.0980442204476506e-11,7.778524882236209e-09,2.2528435846288704e-11,4.944882059386109e-11,3.263162722561023e-08,1.4264637000780254e-13,3.778404365173778e-16,1.0965339943249779e-10,5.556603704067638e-26,5.0740598076125766e-36,9.077333414215762e-11,1.1090857206769773e-06,3.4207579057745255e-13,2.6239371753862046e-17,4.72227452660369e-20,3.468915206797528e-26,4.895366484922716e-12,4.756555451534672e-12,1.2382918561268925e-12,1.0682536560894794e-19,6.64100842234703e-16,3.6346550150159866e-18,7.978358667882557e-26,9.69549901675038e-27,1.2106922173938184e-27,2.7818454554958436e-26,1.2858477761760709e-17,1.9139848716922936e-19,8.108429345395226e-23,3.388541592596242e-30,1.7113027242935359e-28,3.267048892180077e-08,1.678080098514549e-13,8.305792773324413e-14,3.7563197250220416e-13,7.735868058043394e-09,2.1939646367427255e-21,2.2672050418592214e-11,5.843192396202489e-18,3.314639228718312e-13,6.572279029814562e-21,0.0004891916672789024,2.0914805378702922e-18,1.549518092210086e-40,1.8574684490867967e-25,2.8382949209237897e-20,6.19857117727412e-26,1.0035827825426787e-29,2.55644528261254e-28,6.274574898906787e-23,1.6712098655505368e-42,1.7180434186732515e-20,1.1944470755874472e-31,5.303845274727496e-19,2.909091916289425e-28,3.392686685148122e-29,3.5226611746603293e-40,1.8308650676396842e-46,1.10121383987567e-06
