Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180),CH2F(89),C2HF(510),C2HFO(390),C2H2(70),HCCO(68)
0.05860589511165164,0.16869940328883326,3.76,0.0,0.33365555309004824,0.661599675921314,0.32681708480785343,1.879467657468016e-06,1.432907199329731e-07,2.623191588232677e-07,0.0054571019340276935,5.1307993529535405e-05,7.458275365966719e-06,0.005622152282075237,0.009728848262835208,6.800010532462441e-11,1.184861326279378e-05,7.191974105143378e-10,0.03323444260009837,8.165697727280728e-11,0.0007349401865349046,4.983599664593914e-14,4.453390484808074e-08,4.5460434129034745e-05,0.3246232862782063,2.9477963137778964e-09,9.58842871749615e-09,0.0016919860724101572,0.0007519592340229293,2.4690469157508004e-07,2.1372922280535276e-05,1.0012176636526634e-09,2.305207823680654e-09,4.517496678464045e-08,4.255428042641495e-09,2.2847698261099323e-06,1.638325168544644e-11,4.5528304574079196e-10,6.378046483203562e-05,1.186068390957146e-11,2.052786394347305e-15,1.2724967304948998e-12,2.725843927740864e-08,1.0258953929978152e-11,2.5867959137324422e-05,0.0051224095676705925,1.7536065804242308e-10,3.146064535170635e-15,2.5301298218674487e-05,3.9970378654135345e-10,2.867208748261902e-17,5.393657955399184e-12,2.0798152756222964e-11,1.8460478772979715e-07,2.2116689761466667e-08,4.946466062652851e-16,4.264909700961953e-09,9.258556681785864e-08,3.053387640088318e-08,2.254341897101067e-07,7.18731879565859e-07,3.6135321605970334e-08,8.583774199812312e-10,1.522841651597978e-15,2.4457528405223468e-21,4.877137483242838e-08,5.557197085595621e-05,5.078390458282057e-10,2.182207226598862e-09,1.947712117570367e-15,1.7491514289273295e-08,3.0367767391787448e-09,1.2843480843408201e-12
0.058963548199933075,0.16870301550871528,3.76,0.0,0.33224798401490074,0.6602185010669943,0.32812429885961925,1.8787244463229578e-06,1.4319900055505615e-07,2.6242776581691266e-07,0.00545794289363237,5.129512625453626e-05,7.44514487820294e-06,0.00565675536330498,0.009784737856294056,6.876404302780865e-11,1.196488137544899e-05,7.192407358578201e-10,0.033427648566776734,8.184288542011542e-11,0.0007372238244760022,5.000368103630219e-14,4.4813985798543294e-08,4.541920038384713e-05,0.3259323590590753,2.9359988190081074e-09,9.572427856195758e-09,0.0016940570027269594,0.0007580703685083578,2.5030406080852415e-07,2.139448065982322e-05,1.0107095211825629e-09,2.3278604722078754e-09,4.528560641716101e-08,4.263937771320797e-09,2.2867018387706943e-06,1.6544750306977977e-11,4.5975799241333735e-10,6.361829052809172e-05,1.1816407951838428e-11,2.045123316009512e-15,1.281092265349779e-12,2.719152924046118e-08,1.0262329473064268e-11,2.5747767894303627e-05,0.005117090452004798,1.7455798508797315e-10,3.1373503085436617e-15,2.5248478488635188e-05,4.017343073047283e-10,2.864047804589758e-17,5.391112281260726e-12,2.0761529301491593e-11,1.843712318767201e-07,2.22088483732773e-08,4.954462083846684e-16,4.271971202375232e-09,9.323282837872406e-08,3.0543927796237856e-08,2.2748994213512082e-07,7.214434162256901e-07,3.6452288237659664e-08,8.649858597245071e-10,1.5471501629330823e-15,2.495725966781982e-21,4.8692000601449135e-08,5.570734665181435e-05,5.053349744487579e-10,2.1875089507517183e-09,1.9745291618903146e-15,1.7785804295033594e-08,3.0992391511179965e-09,1.3042899770440789e-12
0.05932120128821451,0.16870662135390735,3.76,0.0,0.33084686109233974,0.6588431727146367,0.32942571504586565,1.8779952733155515e-06,1.431068330366728e-07,2.625358403384345e-07,0.005458581419279974,5.128215447437314e-05,7.432046550105798e-06,0.005691329022904964,0.009840542117519696,6.952888255948604e-11,1.2080882018658591e-05,7.192684372182999e-10,0.03362049770817262,8.202460398218977e-11,0.000739481458801038,5.0169394328726434e-14,4.5094005349309054e-08,4.5377226035105424e-05,0.32723573599806083,2.9243354284100984e-09,9.556390167294164e-09,0.0016960308792607506,0.000764154012293669,2.53716279201902e-07,2.1415288395129237e-05,1.0201804861709843e-09,2.3504817884278157e-09,4.539356696116673e-08,4.272198313529815e-09,2.288555438437936e-06,1.6706194120636463e-11,4.6423119411108334e-10,6.34567298032495e-05,1.1772258751243632e-11,2.0374821764101036e-15,1.289630770199985e-12,2.7124449007350677e-08,1.0265263251367614e-11,2.5628332633234832e-05,0.0051115929613845664,1.7376034595980725e-10,3.1286371080578343e-15,2.5195882344083907e-05,4.037585557064878e-10,2.860800140991283e-17,5.388274117589821e-12,2.072500343909173e-11,1.8413236563127804e-07,2.2300590840940025e-08,4.962168952484115e-16,4.278781012474277e-09,9.387582301569988e-08,3.0552664376097036e-08,2.2954190449276073e-07,7.241173225582446e-07,3.676812704390301e-08,8.715549716561425e-10,1.5716373378756762e-15,2.546284879577403e-21,4.861237597517811e-08,5.584038565415101e-05,5.028459133771969e-10,2.1926819735826e-09,2.0014475828766754e-15,1.808255451040166e-08,3.162435936476139e-09,1.324368080391033e-12
0.05967885437649595,0.168710220774486,3.76,0.0,0.32945214566000736,0.6574736576379726,0.33072136803371976,1.877280097118655e-06,1.4301423046589726e-07,2.626433988808232e-07,0.005459019926019414,5.126908056538873e-05,7.4189805522414165e-06,0.005725872627332424,0.00989626063449915,7.029455980242578e-11,1.2196602673906143e-05,7.192806459893694e-10,0.033812987729474504,8.220216448607769e-11,0.0007417132117371728,5.033314083209872e-14,4.537396581764606e-08,4.533451929778598e-05,0.32853345035190906,2.9128039911820278e-09,9.540316691346713e-09,0.0016979086570629539,0.0007702096561681221,2.571410191657464e-07,2.143535285758833e-05,1.0296296504612903e-09,2.3730696441916157e-09,4.549886599626647e-08,4.280211775042999e-09,2.2903314402312964e-06,1.6867571350169638e-11,4.687023241736005e-10,6.329577935462388e-05,1.1728236290466912e-11,2.0298629725402387e-15,1.298111793306996e-12,2.7057203368675892e-08,1.0267761030584417e-11,2.5509647374994123e-05,0.005105919805346385,1.7296770090254477e-10,3.1199251465299447e-15,2.5143508514361495e-05,4.057765486520352e-10,2.8574673013381585e-17,5.385148004932123e-12,2.0688572918042333e-11,1.838882886091492e-07,2.239192101470598e-08,4.969589414198207e-16,4.285341547248617e-09,9.451451713379876e-08,3.056010330056467e-08,2.3158992571148848e-07,7.267537413461122e-07,3.708281075242319e-08,8.780842206273469e-10,1.5963020564180997e-15,2.5974294966516868e-21,4.8532503932056274e-08,5.597110381075258e-05,5.003717502247757e-10,2.197727157612915e-09,2.0284647962025673e-15,1.8381754715947587e-08,3.226366698380467e-09,1.3445813715393272e-12
0.060036507464777386,0.1687138137229886,3.76,0.0,0.32806379935270646,0.6561099228657389,0.3320112922189015,1.8765788657193523e-06,1.4292120479858667e-07,2.6275045685860554e-07,0.0054592608047810826,5.1255906605741383e-05,7.405947035772515e-06,0.005760385547422044,0.009951893003384511,7.106100711877595e-11,1.2312030995828776e-05,7.192774912983795e-10,0.03400511638129969,8.237559806133991e-11,0.00074391920443221,5.049492471548134e-14,4.565386998711e-08,4.529108835304978e-05,0.32982553511822466,2.9014024004266406e-09,9.524208419042404e-09,0.0016996912896774228,0.0007762368011736091,2.6057795278906477e-07,2.145468131650494e-05,1.0390560843947976e-09,2.3956218771660694e-09,4.5601520711846296e-08,4.287980185410166e-09,2.2920305999084597e-06,1.702886945363838e-11,4.731710353148465e-10,6.313543613254562e-05,1.1684340546977933e-11,2.0222657005058196e-15,1.306534852094316e-12,2.6989797019100233e-08,1.0269828473689175e-11,2.5391706310678515e-05,0.00510007365998702,1.7218001128176396e-10,3.111214643882414e-15,2.5091355738560856e-05,4.077882940906983e-10,2.854050807394825e-17,5.381738450732945e-12,2.065223551350392e-11,1.8363909689044587e-07,2.2482842835704017e-08,4.976726183002629e-16,4.291655076629275e-09,9.514887484317946e-08,3.056626142438616e-08,2.336338486719203e-07,7.293527889838324e-07,3.739631256233336e-08,8.845730798072206e-10,1.6211431322052808e-15,2.6491596572280935e-21,4.845238742478349e-08,5.609951681357949e-05,4.979123784468612e-10,2.2026453225000333e-09,2.05557821500381e-15,1.868339447813801e-08,3.2910309295091136e-09,1.3649287382351931e-12
0.06039416055305882,0.16871740015164519,3.76,0.0,0.3266817841038182,0.6547519356826808,0.3332955217244768,1.8758915431117868e-06,1.4282776881843772e-07,2.628570302282448e-07,0.0054593064222197216,5.124263460990224e-05,7.392946120132443e-06,0.005794867158454718,0.010007438828530857,7.182816087205911e-11,1.2427154808669222e-05,7.192591019719262e-10,0.03419688146004188,8.254493622182612e-11,0.0007460995568221167,5.0654750862125195e-14,4.593372005094483e-08,4.52469413900271e-05,0.33111202303443255,2.890128585780994e-09,9.50806639729036e-09,0.0017013797289913972,0.0007822349586324509,2.640267519312599e-07,2.1473280933131307e-05,1.0484589045745464e-09,2.4181363819926604e-09,4.570154859540147e-08,4.295505568445542e-09,2.2936536965279327e-06,1.7190077032534073e-11,4.776370117828879e-10,6.297569704353343e-05,1.1640571491182245e-11,2.0146903551728634e-15,1.314899522846377e-12,2.692223463124612e-08,1.0271471225920192e-11,2.5274503591619068e-05,0.005094057167934216,1.7139723821360594e-10,3.1025058016150463e-15,2.503942276556531e-05,4.09793808970322e-10,2.850552153008857e-17,5.378049916451152e-12,2.0615989050849155e-11,1.8338488667460338e-07,2.2573360155539345e-08,4.983581998190062e-16,4.297723918860392e-09,9.577886463803367e-08,3.0571155548807744e-08,2.3567352312292432e-07,7.319145734707019e-07,3.77086061435126e-08,8.910210308458973e-10,1.6461594148330954e-15,2.7014751213921313e-21,4.8372029382677254e-08,5.622564027910373e-05,4.954676878936071e-10,2.2074373424938566e-09,2.0827852505994137e-15,1.8987463149999535e-08,3.3564280113067793e-09,1.3854091416500852e-12
0.06075181364134026,0.1687209800136184,3.76,0.0,0.32530606213559526,0.653399663620115,0.33457409041049196,1.8752181012458386e-06,1.427339357456456e-07,2.6296313514449255e-07,0.005459159121350185,5.122926676973865e-05,7.379977925285946e-06,0.005829316840059839,0.010062897722222413,7.259596178586187e-11,1.254196208605803e-05,7.192256077379204e-10,0.0343882808056527,8.271021115184016e-11,0.0007482543878493533,5.081262475523017e-14,4.621351807018541e-08,4.5202086642940806e-05,0.33239294658698854,2.878980525610248e-09,9.49189169657834e-09,0.0017029749248787603,0.0007882036496738799,2.674870882920232e-07,2.1491158827792496e-05,1.0578372768002733e-09,2.440611145278227e-09,4.579896795635766e-08,4.302790058948705e-09,2.295201551685196e-06,1.7351183662385337e-11,4.820999647203938e-10,6.28165586263875e-05,1.159692908909189e-11,2.0071369306658628e-15,1.323205395314638e-12,2.6854520802814757e-08,1.0272694856327822e-11,2.5158033392609507e-05,0.005087872939360451,1.7061934298296012e-10,3.0937988409532797e-15,2.498770835368774e-05,4.117931205629357e-10,2.846972813410231e-17,5.374086839174177e-12,2.0579831404394624e-11,1.8312575372825145e-07,2.2663476869583398e-08,4.990159625134307e-16,4.3035504405983535e-09,9.64044560101036e-08,3.057480224927492e-08,2.3770881047769884e-07,7.344392410741922e-07,3.801966574286449e-08,8.974275927282725e-10,1.671349800170943e-15,2.75437557531729e-21,4.829143271910144e-08,5.634949000305619e-05,4.930375694645662e-10,2.2121041488638008e-09,2.110083313050455e-15,1.929394988556639e-08,3.4225572201586944e-09,1.4060216142611934e-12
0.0611094667296217,0.16872455326379143,3.76,0.0,0.323936595931871,0.6520530744331184,0.3358470318985729,1.8745584942107151e-06,1.4263971724573126e-07,2.63068786437538e-07,0.00545882122387811,5.121580514467728e-05,7.3670425721360434e-06,0.0058637339759047445,0.01011826930390236,7.336434654896261e-11,1.265644094676304e-05,7.191771369243686e-10,0.03457931229738354,8.287145421173998e-11,0.0007503838156101731,5.096855133610769e-14,4.649326643440044e-08,4.515653232532725e-05,0.33366833803487117,2.8679562474358366e-09,9.475685321288524e-09,0.0017044778251129981,0.0007941424043702674,2.7095863343884306e-07,2.1508322076185764e-05,1.067190334594947e-09,2.463044140376625e-09,4.589379689506377e-08,4.309835779998765e-09,2.296674936431504e-06,1.7512177775057377e-11,4.865595734243046e-10,6.265801760530596e-05,1.1553413299017128e-11,1.999605419755383e-15,1.3314520616684261e-12,2.6786660098595705e-08,1.0273504903401922e-11,2.5042289976016992e-05,0.005081523555283865,1.6984628743384483e-10,3.0850939688898016e-15,2.4936211269798195e-05,4.137862434679701e-10,2.843314242358613e-17,5.369853605350936e-12,2.0543760464844356e-11,1.8286179119479293e-07,2.2753196675247828e-08,4.996461777244582e-16,4.309137041805486e-09,9.702561863845711e-08,3.057721800926279e-08,2.397395661626459e-07,7.369269549868482e-07,3.832946607393987e-08,9.037922772975946e-10,1.696713102224342e-15,2.8078606377326274e-21,4.8210600321425054e-08,5.647108172743456e-05,4.906219158940308e-10,2.216646611943824e-09,2.1374698113730365e-15,1.9602843659789405e-08,3.489417736451074e-09,1.4267650665487298e-12
0.061467119817903135,0.16872811985547145,3.76,0.0,0.3225733482735461,0.6507121361315606,0.33711437953896467,1.8739126720650447e-06,1.425451244227677e-07,2.631739985129922e-07,0.00545829502747942,5.120225156647727e-05,7.354140158969991e-06,0.005898117954298183,0.010173553201109659,7.413324893379817e-11,1.2770579684518253e-05,7.191138164034054e-10,0.034769973859341066,8.302869664076898e-11,0.0007524879571313975,5.112253544393305e-14,4.6772967121627146e-08,4.511028661618166e-05,0.3349382293782645,2.857053817004029e-09,9.459448237636438e-09,0.0017058893750389967,0.0008000507630402854,2.7444105889796434e-07,2.1524777648240482e-05,1.076517191021068e-09,2.485433267720051e-09,4.598605272169285e-08,4.3166447206634944e-09,2.298074565973496e-06,1.7673047404568784e-11,4.910155068015543e-10,6.250007099811601e-05,1.151002407451604e-11,1.9920958144089733e-15,1.339639124528254e-12,2.671865700596932e-08,1.0273906826764996e-11,2.4927267659761092e-05,0.005075011564038487,1.6907803377254587e-10,3.076391392057895e-15,2.488493029051064e-05,4.157731857820878e-10,2.8395778683378045e-17,5.365354557520226e-12,2.050777415786942e-11,1.8259308916460807e-07,2.28425231879412e-08,5.0024911681569e-16,4.314485977895106e-09,9.764232297715899e-08,3.0578419078414335e-08,2.4176564064216123e-07,7.393778200008986e-07,3.863798230841426e-08,9.101146065776591e-10,1.7222480783277163e-15,2.8619298490072106e-21,4.812953505993454e-08,5.6590430954113485e-05,4.882206199514455e-10,2.221065570960682e-09,2.1649421542520976e-15,1.9914133243978508e-08,3.5570086300603976e-09,1.4476383526811e-12
0.06182477290618457,0.16873167974538675,3.76,0.0,0.321216282226748,0.6493768169691936,0.33837616642176105,1.873280605511309e-06,1.424501695582351e-07,2.632787864101444e-07,0.005457582806642946,5.1188607875278087e-05,7.341270756553377e-06,0.005932468168063951,0.010228749049140295,7.490260963114426e-11,1.2884366756849487e-05,7.190357728191757e-10,0.03496026345856581,8.318197038161969e-11,0.0007545669283530728,5.1274582953739335e-14,4.705262218601289e-08,4.506335771446763e-05,0.33620265236941815,2.8462713360436577e-09,9.443181493584439e-09,0.001707210517409093,0.0008059282757444835,2.7793403622712265e-07,2.154053242542687e-05,1.0858170368631044e-09,2.5077765625093564e-09,4.607575377553255e-08,4.3232189690408916e-09,2.2994012167470976e-06,1.7833782250396816e-11,4.9546747965228e-10,6.234271552260146e-05,1.1466761363650824e-11,1.984608105631014e-15,1.347766210182012e-12,2.665051595278666e-08,1.0273906021999852e-11,2.4812960804054375e-05,0.005068339482595492,1.6831454451355994e-10,3.0676913180702905e-15,2.483386420176576e-05,4.177539719969329e-10,2.835765098937563e-17,5.360594011274992e-12,2.0471870460947277e-11,1.8231973864694998e-07,2.2931460100465803e-08,5.0082505342845e-16,4.3195995621711104e-09,9.825454124305595e-08,3.057842151524139e-08,2.437868976726561e-07,7.417919731887428e-07,3.894519010822327e-08,9.163941267623026e-10,1.7479535707236315e-15,2.9165826748033715e-21,4.8048239781495435e-08,5.670755316254153e-05,4.858335761083992e-10,2.2253619540673274e-09,2.1924977506223517e-15,2.022780721745784e-08,3.6253288651745456e-09,1.4686404530804264e-12
0.06218242599446601,0.16873523289025247,3.76,0.0,0.31986536113001324,0.6480470854322125,0.3396324253890052,1.8726622621473825e-06,1.423548645717415e-07,2.6338316483757335e-07,0.005456686813660382,5.117487605028423e-05,7.3284344394991515e-06,0.0059667840143887065,0.010283856490699872,7.567237045051787e-11,1.299779076717772e-05,7.18943133286426e-10,0.03515017910257507,8.333130728424434e-11,0.0007566208443059514,5.1424699813539456e-14,4.733223415119812e-08,4.50157538328675e-05,0.3374616385241634,2.8356069504903276e-09,9.426886121895501e-09,0.0017084421921971966,0.0008117745017636682,2.814372370592084e-07,2.155559325320235e-05,1.095089077119446e-09,2.5300721075913942e-09,4.61629187162882e-08,4.329560681995874e-09,2.3006556738040395e-06,1.79943721271398e-11,4.999152096533582e-10,6.218594773303829e-05,1.1423625108867463e-11,1.977142283457866e-15,1.3558329802438335e-12,2.658224135056497e-08,1.027350787505726e-11,2.4699363733875103e-05,0.00506150979797701,1.6755578192953597e-10,3.0589939503928122e-15,2.4783011798393473e-05,4.1972862660143783e-10,2.831877324736548e-17,5.355576239719987e-12,2.0436047390127004e-11,1.8204182983696506e-07,2.3020011187186923e-08,5.013742604324647e-16,4.32448020818719e-09,9.886224828297445e-08,3.0577241349568635e-08,2.458032061698327e-07,7.441695904708293e-07,3.925106565911672e-08,9.226303955436316e-10,1.7738284143801653e-15,2.9718185112934087e-21,4.796671731079429e-08,5.68224639931378e-05,4.834606762595054e-10,2.229536695020198e-09,2.2201340100096278e-15,2.054385398170867e-08,3.694377306743303e-09,1.489770340125809e-12
0.06254007908274745,0.16873877924740044,3.76,0.0,0.3185205485883582,0.6467229102355508,0.3408831890390949,1.8720575725942248e-06,1.4225921856851269e-07,2.634871460801775e-07,0.005455609279445506,5.116105775679603e-05,7.315631270137835e-06,0.006001064894811425,0.010338875175661977,7.644246281059291e-11,1.3110840485176836e-05,7.188360220362177e-10,0.03533971883852143,8.347673792469288e-11,0.0007586498190988054,5.157289058178317e-14,4.761180463692419e-08,4.4967483101716534e-05,0.3387152191261237,2.825058838537381e-09,9.410563002391598e-09,0.0017095853365668985,0.0008175890095380742,2.84950333153842e-07,2.156996688198184e-05,1.1043324209475047e-09,2.5523178449680526e-09,4.624756486983174e-08,4.335671856662672e-09,2.3018385948928936e-06,1.8154804326173792e-11,5.04358344908728e-10,6.202976465846091e-05,1.1380615246654245e-11,1.9696983368941007e-15,1.363839061193875e-12,2.6513837501357276e-08,1.02727176561471e-11,2.458647093230296e-05,0.005054524968510258,1.6680170930075737e-10,3.0502994902608455e-15,2.473237188397123e-05,4.216971464426822e-10,2.8279159071846564e-17,5.350305465149246e-12,2.0400302979233042e-11,1.817594474525361e-07,2.310817969848256e-08,5.018970033968664e-16,4.329130173072091e-09,9.946541633055022e-08,3.0574894267353264e-08,2.4781441852966265e-07,7.465108010852714e-07,3.955558553592618e-08,9.288229684740475e-10,1.7998712663978603e-15,3.0276366840391546e-21,4.788497045298406e-08,5.693517878339602e-05,4.811018166532235e-10,2.233590586301089e-09,2.2478483429367327e-15,2.086226176280387e-08,3.764152720208642e-09,1.5110267386709352e-12
