Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180),CH2F(89),C2HF(510),C2HFO(390),C2H2(70),HCCO(68),C2HFO3(2756)
3.139520147098474e-05,0.3077508734034919,3.76,0.0,0.8048042491312667,0.9335788598398236,0.03341640009049388,0.00016048526463821827,0.00012471678736218495,9.598265713953096e-05,0.02522974330312475,0.00012833183993268187,2.4081524821069484e-06,0.008541563291363446,0.026101448444835643,3.2761056971669924e-08,2.8446341117142317e-05,2.4828676556268413e-06,0.08040205236932267,7.235345075932149e-08,0.0009978346795822938,9.140381813370889e-10,3.0902339677287496e-06,0.0046265594029205985,0.03219358193918539,9.847262535472674e-05,7.618037395079366e-06,0.005638424666682358,0.0006658080057840532,5.2748825872197895e-06,0.00014655793401060403,3.725232991176731e-08,1.3394005557283116e-07,3.776531728391953e-06,4.807642707331102e-07,3.303856277528566e-05,1.7516882640105898e-08,2.028847897552312e-07,0.011462226409033785,1.5836951393004131e-09,1.1906654257723397e-11,5.846483653788765e-11,3.824346291542212e-05,1.498478449841957e-08,4.274744006145996e-05,0.008767871806373586,1.4123351293358138e-07,1.9376368893851983e-11,0.000570078430456642,1.8104541004761386e-08,4.353715647116484e-16,3.0876862024223246e-10,5.567336314797509e-08,3.510812000740025e-08,1.3335390532359933e-08,2.834918501390635e-12,2.4593213537653408e-09,5.151400478946874e-09,1.92993066619501e-06,8.941747529389329e-07,1.3717216498266554e-05,1.3601434188753816e-08,4.440878178468572e-10,8.936107447710426e-11,9.077597089617866e-17,0.00018770164587970863,0.005148421814796089,9.42103449445415e-07,9.61315747726203e-05,1.2014672703246857e-11,8.385716518212062e-09,4.994608005795339e-08,2.5247858967321666e-09,1.7771658604513936e-09
3.164161792143635e-05,0.30777747281802464,3.76,0.0,0.8039106164500773,0.9330462575924711,0.03369208040670903,0.00016044584683094212,0.00012480710540118984,9.603636393817234e-05,0.02540849754861577,0.0001281473578230264,2.403633064701228e-06,0.008656598548912375,0.02629438075286908,3.32965271287953e-08,2.8831043281537434e-05,2.482088025069901e-06,0.0810926720632711,7.265726433834843e-08,0.001005267357725011,9.155998258889027e-10,3.1178678744386517e-06,0.0046361664545310505,0.03247334158473705,9.884611845143733e-05,7.632972939780507e-06,0.0056846727250524295,0.0006778564898808941,5.415939430892592e-06,0.0001488401875058939,3.795082892504402e-08,1.3646676435602776e-07,3.808707581893266e-06,4.85168309792977e-07,3.330777618422977e-05,1.7836793204616405e-08,2.0658672314740432e-07,0.011451449010644228,1.5818000703827794e-09,1.1892405294256332e-11,5.848875182293506e-11,3.821435715636104e-05,1.51717161247398e-08,4.267918900162528e-05,0.008822319964160755,1.410087058705333e-07,1.9526052948672977e-11,0.0005697532032789563,1.8190766476605384e-08,4.41860941176956e-16,3.115200278967978e-10,5.611674746976641e-08,3.537097027348511e-08,1.3445868743018727e-08,2.859494338882777e-12,2.4816962624558237e-09,5.240326183267371e-09,1.9540297702930764e-06,9.102026774792604e-07,1.3851104373283516e-05,1.3903485563365737e-08,4.521684989684985e-10,9.136076851048542e-11,9.407621226485243e-17,0.0001876002284095448,0.005215657305415676,9.405556972537111e-07,9.664667412195743e-05,1.2336800442086653e-11,8.606853910234888e-09,5.177134460721884e-08,2.594320065106253e-09,1.8400997236726115e-09
3.1888034371887955e-05,0.3078040855011999,3.76,0.0,0.8030181434074819,0.9325139907422929,0.03396754993646056,0.00016040696681514962,0.00012489754928465813,9.609069309613693e-05,0.025586853957713467,0.00012796382484524127,2.399119780687492e-06,0.008771878439041675,0.02648715890144922,3.383635198918458e-08,2.921818329346421e-05,2.481313473915462e-06,0.08178329016104635,7.296056781501369e-08,0.001012683922172431,9.171660443927058e-10,3.145495543406831e-06,0.00464554744515355,0.03275292468161566,9.921313609417838e-05,7.647549200239546e-06,0.005730751642480625,0.0006900010659668921,5.559392369046133e-06,0.00015113314455956816,3.865560675759819e-08,1.3901655987232712e-07,3.840797862000676e-06,4.895659363468072e-07,3.357604000641972e-05,1.8159491855579955e-08,2.1032072835374768e-07,0.011440703396582326,1.5799074144737954e-09,1.187817445072045e-11,5.851324328073542e-11,3.8185316941663453e-05,1.5358938621386175e-08,4.261112742549878e-05,0.008876308914125192,1.4078452333542157e-07,1.967604999689605e-11,0.0005694281809120522,1.8277130111399236e-08,4.4837335872132985e-16,3.142637113934867e-10,5.655785674044119e-08,3.563245219948692e-08,1.3556168912697351e-08,2.88402473931046e-12,2.5040316699016498e-09,5.329859518979894e-09,1.9781665142030904e-06,9.263568094983573e-07,1.3984941743572881e-05,1.420902786939791e-08,4.6031481688470045e-10,9.338468046950868e-11,9.746478395732451e-17,0.00018749888285069733,0.005283075133814775,9.390130891867266e-07,9.716029141890258e-05,1.266441518565393e-11,8.831632884671524e-09,5.364592565715029e-08,2.6651078556778197e-09,1.9046423336387894e-09
3.2109809177294404e-05,0.30782804788900936,3.76,0.0,0.8022159050794717,0.9320352359951437,0.03421529270061012,0.00016037243023330215,0.00012497905603091875,9.614011546648925e-05,0.025747035347185483,0.0001277994790290709,2.395064052000858e-06,0.008875835040822086,0.02666052773943624,3.432591955343627e-08,2.9568699205266977e-05,2.4806206761328957e-06,0.08240484070023764,7.3233104027352e-08,0.0010193452730422325,9.185794315591248e-10,3.1703558174718773e-06,0.004653801848756694,0.03300439980395004,9.95379606463259e-05,7.660368640912478e-06,0.00577207794806308,0.000701013015138479,5.6905621797714856e-06,0.00015320587752354545,3.929526668791802e-08,1.4133108908047736e-07,3.869605872149989e-06,4.93518283307149e-07,3.381666796870729e-05,1.845230077955653e-08,2.1370870913998442e-07,0.011431059604651378,1.5782060788385757e-09,1.186538212170053e-11,5.853577521261009e-11,3.815923596230695e-05,1.5527677977192273e-08,4.255003409383096e-05,0.008924509248115685,1.4058329333167707e-07,1.9811306349636532e-11,0.0005691358350728071,1.8354975989378078e-08,4.542539530934303e-16,3.16726383709464e-10,5.6952895980661543e-08,3.5866620502122816e-08,1.3655290051369116e-08,2.906063277351787e-12,2.5240995237417374e-09,5.410955607307275e-09,1.999920528307543e-06,9.410030269327321e-07,1.4105350637810002e-05,1.4487000157231383e-08,4.677024209720255e-10,9.52268837176835e-11,1.0059126813879067e-16,0.00018740773262778217,0.005343904061967697,9.376291552107646e-07,9.762127841690366e-05,1.2963990880548211e-11,9.037066009337438e-09,5.537592510878619e-08,2.7298975930599153e-09,1.964126707091816e-09
3.233158398270085e-05,0.307852020338469,3.76,0.0,0.8014145984964841,0.9315567504233455,0.03446286548948253,0.00016033832105085704,0.0001250606640246134,9.619003078083872e-05,0.025906895922788227,0.00012763594310065876,2.391015090969441e-06,0.008979981590471416,0.026833772283063224,3.4819017558465754e-08,2.9921199987872762e-05,2.4799319100003287e-06,0.08302638188193939,7.350522558324803e-08,0.001025993977843196,9.199968795413894e-10,3.195212339137115e-06,0.004661881966786295,0.03325573430376072,9.985762413034032e-05,7.672911766771835e-06,0.00581326705981515,0.0007121021880049545,5.823697904752162e-06,0.00015528713280603732,3.9939996575436496e-08,1.4366427011744256e-07,3.89834442549927e-06,4.974653726204185e-07,3.4056531254029646e-05,1.874736119701331e-08,2.1712258363220295e-07,0.011421441695411485,1.576506682319327e-09,1.1852604355580685e-11,5.85587682570294e-11,3.813320655293695e-05,1.5696635202261447e-08,4.248909430824925e-05,0.008972343007618925,1.4038256954194882e-07,1.9946800354237316e-11,0.0005688436536059391,1.8432934250343118e-08,4.601526909223272e-16,3.191827285856169e-10,5.734606683183086e-08,3.609968879775375e-08,1.3754272892435411e-08,2.9280650496921826e-12,2.5441349394835263e-09,5.492537481360601e-09,2.0217027409938003e-06,9.557507113717791e-07,1.4225715741196646e-05,1.476779904537759e-08,4.751428155014024e-10,9.708880816691665e-11,1.0379162973117078e-16,0.00018731663937575038,0.005404875098457241,9.362494082216816e-07,9.80810622535233e-05,1.326806867956286e-11,9.245483147598958e-09,5.714719936835704e-08,2.7957192897620647e-09,2.0249525044458262e-09
3.25533587881073e-05,0.3078760025329634,3.76,0.0,0.8006142201282223,0.9310785328602046,0.03471026866202814,0.00016030463529312307,0.00012514237288335374,9.624043372656553e-05,0.026066436359606412,0.00012747323575624573,2.386973706343498e-06,0.009084314345359942,0.02700689279952161,3.531564724752777e-08,3.027569033077723e-05,2.4792471369597466e-06,0.0836479100272328,7.37769317519246e-08,0.0010326302235335488,9.214183241649218e-10,3.2200657057320638e-06,0.004669791831488762,0.03350692929577371,0.000100172166228193,7.685185286282824e-06,0.005854318895185384,0.0007232682950392859,5.958811322348937e-06,0.00015737684231592996,4.058978884449754e-08,1.4601607983312543e-07,3.927013456266427e-06,5.014071746783734e-07,3.429563197558998e-05,1.9044669845372273e-08,2.2056231169932742e-07,0.011411849703738576,1.5748092180339618e-09,1.183984110217725e-11,5.858221980012763e-11,3.8107228019345755e-05,1.5865802056790685e-08,4.242830798200182e-05,0.009019812715233388,1.40182351545512e-07,2.0082524874166132e-11,0.0005685516357990719,1.8511005046015728e-08,4.66069331924047e-16,3.21632714137334e-10,5.773735766856523e-08,3.6331661028307264e-08,1.3853120147916909e-08,2.9500300837838428e-12,2.5641377133193986e-09,5.574602122252458e-09,2.0435120884899614e-06,9.705995025228302e-07,1.434603571094362e-05,1.505142394918286e-08,4.826358222952657e-10,9.897039049450433e-11,1.0706698340514759e-16,0.00018722560253766425,0.005465985642083486,9.348738488760304e-07,9.853964155790653e-05,1.3576675650223273e-11,9.456900409662768e-09,5.896038441551864e-08,2.862580763032172e-09,2.087138001913436e-09
3.277513359351375e-05,0.30789999416279334,3.76,0.0,0.7998147664771785,0.9306005821495161,0.03495750257569981,0.00016027136894914058,0.00012522418219024575,9.629131898796781e-05,0.026225657330123768,0.0001273113752040554,2.3829406808126306e-06,0.00918882965105614,0.0271798895528539,3.581581027719356e-08,3.063217482904796e-05,2.478566318751911e-06,0.0842694215433099,7.40482217821944e-08,0.0010392541936506824,9.22843052534046e-10,3.2449165027889637e-06,0.004677535384195538,0.03375798588561676,0.00010048162653263137,7.697195749508726e-06,0.005895233375968002,0.0007345110465872813,6.095914146357697e-06,0.0001594749390642022,4.124463586303524e-08,1.4838649489713212e-07,3.955612898817905e-06,5.05343660122408e-07,3.453397223100619e-05,1.934422345310526e-08,2.240278530749696e-07,0.01140228364784647,1.573113679338691e-09,1.1827092312813142e-11,5.860612723444076e-11,3.8081299682209926e-05,1.603517040138478e-08,4.236767496926761e-05,0.00906692087574342,1.3998263878249187e-07,2.0218472649839567e-11,0.0005682597809462289,1.858918892084243e-08,4.720036395981291e-16,3.240763092910954e-10,5.812675717929498e-08,3.656254110897803e-08,1.395183447254524e-08,2.9719583992809863e-12,2.5841076447898873e-09,5.657146517422099e-09,2.065347520004902e-06,9.855490401826933e-07,1.4466309220071232e-05,1.533787423123796e-08,4.901812628551949e-10,1.0087184590121326e-10,1.1041845025566517e-16,0.0001871346215840278,0.005527233119406827,9.335024806946234e-07,9.89970149130064e-05,1.3889838712077325e-11,9.671333809319675e-09,6.081612049564098e-08,2.9304898229347197e-09,2.1507015480781357e-09
3.29969083989202e-05,0.30792399492239775,3.76,0.0,0.7990162340785937,0.9301228971456389,0.035204567586396465,0.00016023851797346232,0.0001253060914977114,9.634268124770645e-05,0.026384559504211556,0.00012715037916750894,2.3789167713349653e-06,0.009293523940580832,0.027352762803973245,3.6319507989541564e-08,3.099065798358437e-05,2.4778894174939334e-06,0.0848909129226409,7.431909490299953e-08,0.0010458660683443609,9.24271587461361e-10,3.2697653042351393e-06,0.004685116476012563,0.03400890516974037,0.00010078604454596974,7.70894954983745e-06,0.005936010428264961,0.0007458301528720467,6.2350180267891505e-06,0.0001615813571552811,4.1904529940358186e-08,1.507754917669555e-07,3.984142687553665e-06,5.092747996477189e-07,3.477155410564677e-05,1.964601873943834e-08,2.2751916737231917e-07,0.011392743529732812,1.571420059823359e-09,1.1814357938981818e-11,5.863048794655081e-11,3.805542087689494e-05,1.620473219639457e-08,4.230719506342065e-05,0.009113669976074356,1.3978343082715682e-07,2.0354636204229016e-11,0.0005679680883477947,1.8667485939101127e-08,4.779553816862873e-16,3.2651348389245077e-10,5.851425436547923e-08,3.679233291409987e-08,1.4050418465111712e-08,2.9938499819226113e-12,2.604044534612909e-09,5.7401676612670934e-09,2.0872079976523287e-06,1.0005989643104529e-06,1.458653495504707e-05,1.5627149202045028e-08,4.977789586518134e-10,1.0279304004438796e-10,1.1384715870348653e-16,0.0001870436960120393,0.0055886149846098975,9.321353044814641e-07,9.945318085803663e-05,1.4207584638105006e-11,9.888799264242387e-09,6.271505211412569e-08,2.99945427297555e-09,2.215661563575788e-09
3.321868320432665e-05,0.3079480045128459,3.76,0.0,0.798218619500143,0.9296454767137878,0.03545146404823982,0.00016020607829841628,0.00012538810033103825,9.639451519482547e-05,0.026543143549093456,0.00012699026488898198,2.3749027106221654e-06,0.009398393731293924,0.0275255128107443,3.6826741299187253e-08,3.135114420181673e-05,2.4772163955332158e-06,0.08551238073951949,7.45895503240309e-08,0.001052466024395195,9.257041203601021e-10,3.294612672479893e-06,0.004692538870686522,0.03425968823509263,0.00010108545967547941,7.720452929132097e-06,0.005976649982249166,0.0007572253239911922,6.376134549551769e-06,0.0001636960317418252,4.256946337099532e-08,1.5318304678190237e-07,4.01260275746204e-06,5.132005643348981e-07,3.5008379670680706e-05,1.995005241023779e-08,2.3103621410518255e-07,0.011383229337264444,1.5697283532862842e-09,1.1801637935579463e-11,5.865529935998511e-11,3.8029590952691246e-05,1.637447950048097e-08,4.2246868002066065e-05,0.009160062485207031,1.395847266459061e-07,2.0491008682833953e-11,0.0005676765573108823,1.8745896114725614e-08,4.839243289786777e-16,3.2894420881363863e-10,5.8899838536808135e-08,3.7021040318783944e-08,1.4148874668710032e-08,3.0157048478403463e-12,2.6239481882634474e-09,5.823662554663475e-09,2.109092496189771e-06,1.0157489149369134e-06,1.4706711615912651e-05,1.5919248121455755e-08,5.05428730701198e-10,1.0473385572323321e-10,1.1735424419947187e-16,0.00018695282534302124,0.005650128718940013,9.307723128959634e-07,9.990813789862327e-05,1.4529940054393602e-11,1.0109312596737567e-08,6.465782801256856e-08,3.069481909761772e-09,2.2820365397744824e-09
3.34404580097331e-05,0.3079720226411547,3.76,0.0,0.7974219193457098,0.929168319731563,0.035698192313205326,0.00016017404583758925,0.000125470208189292,9.644681553007651e-05,0.02670141012899412,0.00012683104907392832,2.3708992051765174e-06,0.009503435633015894,0.027698139827663632,3.733751149301175e-08,3.1713637786713206e-05,2.476547215491048e-06,0.08613382165763903,7.485958723575786e-08,0.0010590542348183232,9.271401495940055e-10,3.3194591570555697e-06,0.004699806235944426,0.034510336157728874,0.0001013799112182641,7.73171196326363e-06,0.006017151972489388,0.0007686962699001968,6.519275228213694e-06,0.0001658188991216206,4.323942839513787e-08,1.5560913611518837e-07,4.040993044332917e-06,5.171209255252772e-07,3.524445098373e-05,2.0256321161287252e-08,2.3457895267054933e-07,0.011373741043853892,1.5680385537467202e-09,1.1788932258572644e-11,5.868055890022531e-11,3.8003809273563624e-05,1.6544404479612315e-08,4.2186693470309374e-05,0.009206100851911144,1.393865251599364e-07,2.062758304955068e-11,0.0005673851871501424,1.8824419769191604e-08,4.89910256265706e-16,3.313684556938751e-10,5.92834993458135e-08,3.724866717058345e-08,1.4247205565002137e-08,3.0375230005685464e-12,2.6438184140900055e-09,5.907628204679128e-09,2.1310000042716236e-06,1.0309985321509605e-06,1.4826837917805116e-05,1.6214170193466177e-08,5.131303998050606e-10,1.0669445921179745e-10,1.2094084949088706e-16,0.00018686200912361748,0.005711771833650435,9.294135001985426e-07,0.00010036188450940063,1.4856931421050774e-11,1.0332889522433289e-08,6.6645101677658e-08,3.1405805214060153e-09,2.349845046570174e-09
3.3662232815139546e-05,0.3079960490117816,3.76,0.0,0.7966261302487724,0.928691425086887,0.035944752731390264,0.0001601424164955626,0.00012555241455569348,9.649957696730802e-05,0.026859359905653163,0.00012667274798458926,2.3669069406602973e-06,0.00960864632966178,0.027870644106505454,3.7851819744748205e-08,3.207814295589006e-05,2.475881840274246e-06,0.08675523241209238,7.512920480906092e-08,0.0010656308696005113,9.285797505422404e-10,3.344305297362301e-06,0.0047069221623734035,0.03476085000459754,0.00010166943837781132,7.742732594500796e-06,0.00605751633706888,0.0007802427004473815,6.664451517375402e-06,0.00016794989650817483,4.391441721153732e-08,1.5805373578525496e-07,4.069313485026816e-06,5.210358546473103e-07,3.547977010277521e-05,2.0564821679357516e-08,2.3814734235679618e-07,0.011364278612067898,1.5663506553914328e-09,1.1776240864660862e-11,5.870626399688918e-11,3.797807521514192e-05,1.6714499389225616e-08,4.21266711111352e-05,0.009251787508272153,1.3918882525100894e-07,2.0764352267527154e-11,0.0005670939771865008,1.8903057044160426e-08,4.959129418037874e-16,3.3378619760340524e-10,5.966522672539146e-08,3.7475217306494825e-08,1.4345413584665451e-08,3.059304430397312e-12,2.663655021328493e-09,5.992061624142086e-09,2.1529295220654645e-06,1.0463474560957853e-06,1.4946912581934012e-05,1.6511914577162313e-08,5.208837866872412e-10,1.0867492092007356e-10,1.2460812357406347e-16,0.00018677124691859022,0.005773541864310664,9.280588592050469e-07,0.00010081441914609557,1.5188585062525964e-11,1.0559545669740511e-08,6.867753048543099e-08,3.2127578883497315e-09,2.419105717587642e-09
3.3884007620545995e-05,0.30802008335232034,3.76,0.0,0.7958312488699983,0.9282147916772235,0.03619114565113065,0.000160111186172312,0.00012563471889094586,9.655279423708011e-05,0.027016993538525037,0.00012651537748419075,2.362926583836412e-06,0.009714022572973775,0.02804302589654308,3.8369667060777825e-08,3.244466384824227e-05,2.475220232897465e-06,0.08737660980327444,7.539840220287285e-08,0.0010721960958809432,9.300231504926048e-10,3.3691516229433337e-06,0.00471389016988833,0.03501123083420327,0.0001019540802698985,7.753520643715586e-06,0.006097743017257822,0.0007918643253658661,6.811674816894942e-06,0.00017008896194927202,4.459442196352952e-08,1.6051682160367752e-07,4.097564015270684e-06,5.249453233234261e-07,3.571433905812864e-05,2.0875550642725656e-08,2.417413423438296e-07,0.01135484199483675,1.5646646525595142e-09,1.1763563711873866e-11,5.873241209288721e-11,3.795238816299248e-05,1.688475656394329e-08,4.20668005372646e-05,0.009297124871038507,1.3899162565462456e-07,2.0901309433803146e-11,0.0005668029267467203,1.8981808020577765e-08,5.019321664216885e-16,3.3619740718185705e-10,6.004501086449473e-08,3.77006945236202e-08,1.4443501114925877e-08,3.0810491263766155e-12,2.6834578230473176e-09,6.076959833741369e-09,2.1748800599987547e-06,1.0617953270402083e-06,1.50669343462284e-05,1.681248039019867e-08,5.286887117508691e-10,1.1067524019607941e-10,1.2835722131538768e-16,0.0001866805383118011,0.005835436368873647,9.267083806124284e-07,0.00010126574024704834,1.5524927177752453e-11,1.0789296586506605e-08,7.075577540273405e-08,3.286021787848851e-09,2.489837245076115e-09
