Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87)
3.824756156088063e-06,0.5135710067609589,3.76,0.0,0.42961151435787726,0.8906881558810262,0.030073083143635316,0.001500448461363124,0.0026956757212067534,0.002002669017791762,0.05363477563109837,0.0001571714339060061,1.1489340011209986e-06,0.015062920508245701,0.06106525979499765,2.104580306858835e-07,1.21645195912131e-06,7.322030895500284e-05,0.18636628297062904,3.3061632202452103e-06,0.0008893022665202462,2.3573843513445783e-07,3.1554307203271146e-05,0.016820293351745473,0.025291509594771926,0.003110132460600617,0.00014460699949193128,0.010446740465260422,0.0006022737617873412,4.0891299085772735e-05,0.00011262926623953783,4.6020402556804235e-08,1.4354891581837027e-07,1.2627937767211858e-05,2.4694134630254074e-06,2.4544442438986477e-05,5.413078650874488e-07,3.966923290566222e-06,0.06636828892595796,2.5942436424889356e-09,1.7561162413388992e-10,5.488180878033144e-10,0.00036856530099234054,8.138811484924506e-08,1.6027185365146166e-05,0.002344528061068466,1.4869881928605351e-06,2.029681839675424e-10,0.002251628129639681,3.5647966897431615e-07,3.260072225382296e-16,2.0254769807123122e-09,9.479372483192431e-07,2.041828832975931e-09,8.575380377045001e-09,1.9062599477445597e-11,8.197380342050712e-10,4.3014244199333626e-10,2.0740638766701145e-06,9.374308247251296e-07,3.820959088031939e-05,3.5772113157918766e-09,3.054157347267286e-11,1.579294971827324e-08,7.714893776575851e-17,0.0028147003117131486,0.011531500778652521
3.860937936720862e-06,0.513699453451325,3.76,0.0,0.4278075935464217,0.8897026593815724,0.030374285971161374,0.0015013828880178438,0.0027023418967192766,0.002008473046656654,0.05405542305163935,0.00015637157580659485,1.1398758555840697e-06,0.0153837148398873,0.06150398551878258,2.1607940997440337e-07,1.2603309646984652e-06,7.291501846762171e-05,0.18818911074039482,3.296993620301891e-06,0.0008925499245982496,2.3651659299579928e-07,3.1898428537715776e-05,0.016938653214028473,0.02564692024794254,0.003138794073214553,0.00014582245705500613,0.010579985148525817,0.0006180581736433472,4.251153419460559e-05,0.00011459658235469306,4.7329863713009293e-08,1.4763962565394594e-07,1.2806713507030954e-05,2.5061174065583763e-06,2.481521815146751e-05,5.560411309025772e-07,4.075121328662095e-06,0.06638186465068542,2.581313971075391e-09,1.747396123558366e-10,5.481737411235412e-10,0.0003667243848733232,8.260953569987761e-08,1.600891196014326e-05,0.002365044573763794,1.4852795783991776e-06,2.0490277307633675e-10,0.0022491368051341817,3.574630190108598e-07,3.312524977678498e-16,2.0495133189301442e-09,9.578311978785802e-07,2.0615661256946654e-09,8.657373624244888e-09,1.928536813874348e-11,8.306077199224392e-10,4.409143056816352e-10,2.1052970510248134e-06,9.621959151426424e-07,3.8768652473405267e-05,3.6935844910228795e-09,3.136938210188837e-11,1.6361796748827225e-08,8.00882341941157e-17,0.002804521870847635,0.011718366731084204
3.897119717353661e-06,0.5138277421662254,3.76,0.0,0.4260111615572839,0.8887191888938153,0.030675238561675616,0.0015023488023023482,0.002708975808654991,0.0020142507725758978,0.05447354472037846,0.00015558607285610007,1.1309795800193309e-06,0.015706822845906302,0.06194055456412775,2.217906859199915e-07,1.305201009886283e-06,7.26139175220902e-05,0.19001033942685233,3.287988275145021e-06,0.0008957377124050334,2.3727603563516775e-07,3.224042356526565e-05,0.017054973621151538,0.0260024988769284,0.0031673074293978396,0.00014702324897485484,0.010712815243112496,0.0006340420413339837,4.4175639430913624e-05,0.00011655500421044253,4.865923523812825e-08,1.5179304582771387e-07,1.2985179273526288e-05,2.5428479624518825e-06,2.5081728844044816e-05,5.710099066480856e-07,4.1850376964923245e-06,0.06639049449360471,2.5685006235189118e-09,1.738753243447293e-10,5.475460758189238e-10,0.00036490374516105653,8.38317382622843e-08,1.5989485343799993e-05,0.002385105191570541,1.4834649856842269e-06,2.0682881474884736e-10,0.0022466505888142007,3.584327007823887e-07,3.364577421328817e-16,2.0734230637980193e-09,9.67656091165478e-07,2.0808952428063397e-09,8.738564177901453e-09,1.950690048227391e-11,8.414735511140988e-10,4.518193597382667e-10,2.136551098176769e-06,9.873157453377954e-07,3.932892470495055e-05,3.812115650682779e-09,3.220824323248007e-11,1.694403317561551e-08,8.310717032668363e-17,0.0027944307028664765,0.01190579572579505
3.9333014979864596e-06,0.5139558714832639,3.76,0.0,0.42422217014947683,0.8877377477569867,0.0309759427507743,0.0015033456992911871,0.0027155780733420045,0.0020200033102143783,0.054889144243382045,0.00015481467598248098,1.1222426677465847e-06,0.016032206276772182,0.06237498660143628,2.2759223804276313e-07,1.3510682990264037e-06,7.231690837102375e-05,0.19182992888758588,3.2791416617151854e-06,0.0008988661380562041,2.38017119409851e-07,3.2580284877734775e-05,0.017169269800886948,0.026358221260428975,0.003195672236575744,0.00014820946055291826,0.010845216815499017,0.0006502239139046055,4.5884195251544746e-05,0.00011850398418037435,5.000846733554508e-08,1.5600904284041042e-07,1.3163312683095813e-05,2.5796011135347717e-06,2.5343954914859287e-05,5.862150466201031e-07,4.296677853033946e-06,0.06639430606999128,2.5558012936483136e-09,1.7301861050538642e-10,5.469341127076791e-10,0.0003631029074110028,8.505457749194938e-08,1.5968941259635708e-05,0.002404710353173489,1.4815476853348264e-06,2.0874633739206216e-10,0.0022441695162929254,3.5938911443737796e-07,3.4162156510357983e-16,2.097203699338466e-09,9.774111607719564e-07,2.099816145311442e-09,8.81895329461041e-09,1.9727175593188766e-11,8.523346180512559e-10,4.628570309543354e-10,2.1678223120381278e-06,1.0127902577260455e-06,3.989036478780686e-05,3.932804681125879e-09,3.3058083421230016e-11,1.7539800578117737e-08,8.620700722418421e-17,0.0027844248243264124,0.012093768081244363
3.9694832786192586e-06,0.5140838399450461,3.76,0.0,0.42244057160637166,0.8867583390799255,0.03127640032092314,0.0015043730912215074,0.002722149299420837,0.002025731747469265,0.0553022253482383,0.00015405713739405515,1.1136625509782876e-06,0.016359827158512176,0.06280730090833402,2.3348443789964084e-07,1.3979388085818425e-06,7.202389628306491e-05,0.19364783954850498,3.2704484895745455e-06,0.0009019357041534462,2.387401946656477e-07,3.291800560614949e-05,0.01728155735679543,0.02671406388170079,0.0032238882324791642,0.00014938118043646414,0.010977176336814958,0.0006666023040564832,4.763777845029636e-05,0.00012044299576844071,5.1377506696738425e-08,1.6028747077475332e-07,1.3341092021717227e-05,2.6163729262205275e-06,2.560188031556135e-05,6.016573857088228e-07,4.410047108116893e-06,0.06639342391684065,2.543213739797441e-09,1.7216932309469924e-10,5.463377836255329e-10,0.00036132141140057865,8.627791111121133e-08,1.594731452056722e-05,0.0024238607747188536,1.479530888635699e-06,2.1065541031466483e-10,0.002241693583705945,3.6033264965628406e-07,3.4674260523757494e-16,2.1208528163226444e-09,9.870956674567709e-07,2.118329188903652e-09,8.898542373378807e-09,1.9946173654770592e-11,8.631900429505689e-10,4.740267322884856e-10,2.1991070352457967e-06,1.038619356377567e-06,4.045293058424465e-05,4.0556508541410006e-09,3.391882671211692e-11,1.8149239980932765e-08,8.938901021790685e-17,0.0027745023072089843,0.012282264273327815
4.0056650592520575e-06,0.5142116460731192,3.76,0.0,0.4206663187280268,0.8857809656978877,0.031576613004155214,0.0015054305068483696,0.00272869008796415,0.0020314371461720086,0.05571279188158046,0.00015331321102094597,1.1052366126690549e-06,0.016689647800233166,0.06323751637982261,2.394676492311231e-07,1.4458182879096564e-06,7.173478944656448e-05,0.19546403240620416,3.261903691118581e-06,0.0009049469088849857,2.3944560592808504e-07,3.325357940997069e-05,0.017391852244352638,0.02707000391222495,0.0032519551842029306,0.00015053850046221925,0.011108680676062549,0.0006831756892871893,4.9436962065565064e-05,0.00012237153337536788,5.276629624660485e-08,1.6462817193056405e-07,1.351849623596246e-05,2.6531595485314235e-06,2.5855492400630075e-05,6.173377399370375e-07,4.52515062557724e-06,0.0663879695584177,2.5307357823421413e-09,1.7132731888565632e-10,5.457568278585981e-10,0.00035955881063369987,8.750159859171213e-08,1.5924639023112307e-05,0.002442557437984257,1.4774177167228682e-06,2.1255608994796077e-10,0.0022392227958348354,3.6126368521545164e-07,3.518195781973553e-16,2.144368109006398e-09,9.967088997005211e-07,2.136434992292183e-09,8.977332953308722e-09,2.016387582915106e-11,8.740389650825788e-10,4.853278630920949e-10,2.230401660144814e-06,1.064802908490971e-06,4.1016580616434605e-05,4.180652836290663e-09,3.4790395087679386e-11,1.8772491874039288e-08,9.265444881175617e-17,0.002764661277165799,0.012471264938195954
4.0418468398848565e-06,0.5143392883693342,3.76,0.0,0.4188993648186641,0.8848056302012687,0.031876582486319346,0.0015065174905610334,0.002735201032333751,0.0020371205431456017,0.05612084780529297,0.00015258265316358432,1.0969622042439387e-06,0.017021630805574322,0.06366565154429797,2.4554222815152847e-07,1.494712260842592e-06,7.144949887477607e-05,0.19727846903084975,3.25350240707551e-06,0.0009079002475725043,2.401336921495499e-07,3.358700046297515e-05,0.01750017073316162,0.027426019185444177,0.003279872886680805,0.000151681515370654,0.011239717089042393,0.0006999425137598493,5.12823152408802e-05,0.00012428911189057444,5.4174775347858596e-08,1.690309773981171e-07,1.3695504921317373e-05,2.68995720972006e-06,2.610478171977302e-05,6.332569066531566e-07,4.641993424957979e-06,0.0663780616117043,2.5183653007717103e-09,1.704924580402611e-10,5.451912296709495e-10,0.0003578146717585675,8.872550157483375e-08,1.590094777669516e-05,0.00246080157175328,1.4752112149271827e-06,2.1444844321693293e-10,0.002236757145471835,3.6218258952881543e-07,3.5685125477138263e-16,2.1677473514579435e-09,1.0062501729661411e-06,2.1541344585732155e-09,9.055326710255227e-09,2.038026397254213e-11,8.848805443372414e-10,4.967598100961937e-10,2.2617026286226184e-06,1.0913407460337026e-06,4.1581274041659184e-05,4.307808707320757e-09,3.567270861316053e-11,1.9409696222660463e-08,9.600459652460859e-17,0.0027548999108745354,0.012660750876618948
4.0780286205176555e-06,0.5144667653165581,3.76,0.0,0.4171396636748171,0.8838323348929817,0.032176310410952765,0.0015076336016482728,0.002741682718074117,0.0020427829511346592,0.05652639719268441,0.00015186522299511285,1.088836660107031e-06,0.017355739082644008,0.06409172457860379,2.517085231759947e-07,1.544626027715232e-06,7.116793826310816e-05,0.19909111156788614,3.2452399736864646e-06,0.0009107962138284977,2.408047867329907e-07,3.3918263444589436e-05,0.017606529371915064,0.02778208817166983,0.0033076411612166794,0.0001528103225095824,0.011370273207460858,0.0007169011901343629,5.3174403098442235e-05,0.00012619526623162622,5.560287969056922e-08,1.7349570741002337e-07,1.3872098303319385e-05,2.7267622151812694e-06,2.6349741846380795e-05,6.49415664461523e-07,4.760580383163047e-06,0.06636381588741365,2.50610023072081e-09,1.6966460633166437e-10,5.446401145604319e-10,0.00035608857404391766,8.994948286081558e-08,1.587627293663228e-05,0.0024785946343165934,1.4729143258476795e-06,2.1633249053490526e-10,0.0022342966641889315,3.63089720813006e-07,3.6183650976018295e-16,2.1909883796419213e-09,1.0157188289702032e-06,2.171428654161357e-09,9.132525453560533e-09,2.0595320588908237e-11,8.95713949071871e-10,5.083219477968645e-10,2.293006433470249e-06,1.1182326665674372e-06,4.214697061205668e-05,4.437115974456377e-09,3.6565685661138263e-11,2.0060992466473992e-08,9.944073073520484e-17,0.002745216433776899,0.012850703058134528
4.1142104011504545e-06,0.5145940753675288,3.76,0.0,0.41538716958484195,0.8828610818628984,0.032475798379375545,0.0015087784141417492,0.0027481357231235763,0.002048425358872429,0.05692944422771925,0.00015116068249034433,1.0808572966249947e-06,0.01769193584382635,0.06451575330918288,2.5796687525019915e-07,1.5955646658508142e-06,7.089002392880049e-05,0.20090192273730692,3.2371119209929313e-06,0.000913635299439167,2.414592171767304e-07,3.4247363540839684e-05,0.01771094498692631,0.028138189975906468,0.0033352598553946576,0.00015392502184574766,0.011500337037772474,0.0007340500997197596,5.5113786730160563e-05,0.00012808955122432003,5.705054161115134e-08,1.7802217109848319e-07,1.4048257229162333e-05,2.763570951793035e-06,2.6590369359768548e-05,6.658147737312351e-07,4.880916239027541e-06,0.06634534539856637,2.493938564095307e-09,1.688436315002892e-10,5.441033623175595e-10,0.00035438010909665603,9.117340790963967e-08,1.585064581962432e-05,0.002495938311966884,1.4705299355221333e-06,2.182082878345988e-10,0.0022318413489669196,3.639854281077709e-07,3.6677424642511363e-16,2.2140891180931195e-09,1.0251142356328507e-06,2.18831895201516e-09,9.208931122292352e-09,2.0809028991948733e-11,9.065383733521477e-10,5.200136390538419e-10,2.324309617141143e-06,1.1454784332255086e-06,4.271363070569753e-05,4.568571574441925e-09,3.7469242651746316e-11,2.0726519541123623e-08,1.0296413266479353e-16,0.0027356091199264294,0.013041102621460871
4.1503921817832535e-06,0.5147212169654826,3.76,0.0,0.41364183732383525,0.8818918729530933,0.03277504795236215,0.0015099515163821521,0.002754560617957563,0.0020540487315763964,0.057329993202970775,0.00015046879660459767,1.0730214179135178e-06,0.018030184609952156,0.06493775521897495,2.643176178180949e-07,1.6475330305542974e-06,7.061567473356572e-05,0.20271086583398593,3.2291139658315787e-06,0.0009164179948435514,2.4209730527879766e-07,3.4574296439112947e-05,0.01781343466666576,0.02849430432617474,0.003362728842438663,0.00015502571587097986,0.011629896956012275,0.0007513875933103763,5.710102313793681e-05,0.00012997154134460827,5.8517690175430875e-08,1.8261016701538573e-07,1.4223963161940211e-05,2.800379884374339e-06,2.6826663724473027e-05,6.824549771307458e-07,5.003005595851891e-06,0.06632276040767134,2.481878347404591e-09,1.6802940505540562e-10,5.435807651120289e-10,0.00035268888049841526,9.239714405298874e-08,1.5824096910840175e-05,0.002512834510675042,1.468060850444686e-06,2.2007588359656768e-10,0.0022293912009031347,3.6487005073971385e-07,3.71663436023681e-16,2.2370475903235253e-09,1.0344357867575905e-06,2.2048069556372134e-09,9.28454578379822e-09,2.1021373457162756e-11,9.173530291642042e-10,5.318342349619914e-10,2.3556087724236893e-06,1.1730777757658846e-06,4.328121534047007e-05,4.702171881708246e-09,3.8383294194720335e-11,2.140641589985252e-08,1.0657608730461274e-16,0.002726076290807018,0.013231930876467818
4.1865739624160525e-06,0.5148481885406413,3.76,0.0,0.4119036221435328,0.8809247097765964,0.03307406065342027,0.0015111525103039887,0.0027609579655659905,0.002059654011854851,0.05772804851596774,0.00014978933364112325,1.0653263273168954e-06,0.018370449218510658,0.06535774746059252,2.707610769941001e-07,1.7005357570759501e-06,7.034481198518727e-05,0.20451790472831316,3.2212419995527336e-06,0.0009191447900319556,2.4271936740225105e-07,3.4899058319165014e-05,0.01791401573156892,0.02885041155103345,0.0033900480199531543,0.00015611250937943606,0.011758941697863743,0.0007689119928207315,5.913666512153508e-05,0.00013184083024281068,6.000425110169081e-08,1.872594834690494e-07,1.439919816931471e-05,2.8371855555762995e-06,2.7058627100528848e-05,6.993369998919408e-07,5.126852923146662e-06,0.06629616851737503,2.469917679345762e-09,1.6722180164303593e-10,5.43072255954057e-10,0.00035101450332905164,9.362056072133607e-08,1.5796655890533233e-05,0.0025292853403239023,1.4655098070224122e-06,2.2193533111542908e-10,0.0022269462139518133,3.657439189271155e-07,3.7650310264864155e-16,2.2598618935815246e-09,1.0436829013930106e-06,2.2208944859645164e-09,9.359371631463592e-09,2.1232338859674577e-11,9.281571468426888e-10,5.437830761671937e-10,2.3869005422882225e-06,1.2010303921561238e-06,4.384968615673501e-05,4.8379127267112844e-09,3.930775327174662e-11,2.210081952857359e-08,1.1027788327778896e-16,0.002716616313162746,0.013423169307856772
4.2227557430488515e-06,0.5149749885109811,3.76,0.0,0.4101724797627629,0.8799595936822149,0.033372837971801995,0.001512381010842747,0.0027673283214353335,0.002065242120520323,0.05812361466570149,0.00014912206555868908,1.0577693373252055e-06,0.018712693830943913,0.06577574686861451,2.77297571673007e-07,1.7545772627035382e-06,7.007735933258388e-05,0.20632300386634006,3.213492077366382e-06,0.0009218161752776467,2.4332571445281784e-07,3.5221645846421354e-05,0.018012705706080042,0.029206492558510096,0.003417217308728578,0.00015718550923813122,0.01188746034920173,0.0007866215928378733,6.122126117661086e-05,0.00013369703027494298,6.151014718951719e-08,1.9196989902826893e-07,1.45739449060388e-05,2.8739845803215793e-06,2.728626419503393e-05,7.164615498006184e-07,5.25246255847032e-06,0.06626567475560113,2.4580547083628635e-09,1.6642070069449704e-10,5.42577020445231e-10,0.00034935660372940956,9.484352860974769e-08,1.5768351662243815e-05,0.0025452931001392915,1.4628794485504956e-06,2.2378664210187892e-10,0.0022245064172753803,3.6660735366680753e-07,3.812923683433284e-16,2.2825301822769916e-09,1.0528550232158197e-06,2.2365835214383286e-09,9.433410982462649e-09,2.144191077207329e-11,9.38949968863474e-10,5.5585949271152e-10,2.4181816209122877e-06,1.2293359496080876e-06,4.44190053906838e-05,4.975789409329285e-09,4.024253129069564e-11,2.2809867952418978e-08,1.140708127078944e-16,0.00270722759711428,0.013614799578508033
4.2589375236816505e-06,0.515101615283686,3.76,0.0,0.40844836636093357,0.8789965258470865,0.03367138136442168,0.0015136366454984946,0.002773672233563408,0.002070813957110903,0.05851669624994792,0.0001484667680955927,1.0503477745506074e-06,0.019056882936710935,0.06619176996801023,2.8392741359520117e-07,1.8096617486389785e-06,6.981324269332562e-05,0.20812612826883253,3.2058604114099035e-06,0.0009244326414353012,2.4391665189244885e-07,3.554205616904283e-05,0.018109522300394337,0.029562528821310257,0.0034442366519195945,0.0001582448242339109,0.012015442339212874,0.0008045146617183425,6.335535542835818e-05,0.00013553977211520546,6.303529789812559e-08,1.9674118251637977e-07,1.474818660235637e-05,2.9107736513389237e-06,2.750958216301769e-05,7.338293175783408e-07,5.379838711084465e-06,0.0662313816351728,2.4462876316744917e-09,1.6562598274727349e-10,5.420953254028578e-10,0.00034771481852796497,9.6065921417876e-08,1.573921237217944e-05,0.0025608602687557623,1.460172378687815e-06,2.2562988280110325e-10,0.0022220717880291107,3.6746066789979703e-07,3.860303556056214e-16,2.3050507098294495e-09,1.0619516200903132e-06,2.251876285407254e-09,9.506666273006445e-09,2.1650075526552526e-11,9.49730760829922e-10,5.680628054830829e-10,2.44944875236339e-06,1.257994084960105e-06,4.498913586051356e-05,5.115796711274149e-09,4.118753817164185e-11,2.3533698246385533e-08,1.179561711234303e-16,0.002697908594960457,0.01380680353168322
