Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180),CH2F(89)
0.00011609148160833948,0.2751443020116997,3.76,0.0,0.7848680544849668,0.9591126022354585,0.02915664567405877,4.97989773167176e-05,1.926246787849911e-05,1.957806386128502e-05,0.009486600424728752,9.728408483437805e-05,2.9155334038414027e-06,0.003355799010525165,0.009380430925669312,1.0354831564575881e-09,2.3160514802851654e-06,2.7196034669785874e-07,0.02862579816092984,5.483863839457759e-09,0.00041034909270551466,3.4442149584929034e-11,3.380675731841186e-07,0.0013505366853597568,0.02823026740238609,7.889996955278379e-06,1.2473464260785934e-06,0.001860318953821332,0.00015229749941113714,2.419147510607275e-07,3.8548389737440614e-05,4.669949391361466e-09,1.4128584884404691e-08,5.821951340116218e-07,5.613809421542594e-08,1.031866234393774e-05,5.242689502433453e-10,7.70236565010013e-09,0.0032174643482567166,5.577567572795364e-10,1.3327010302452762e-12,9.744123461015334e-12,5.6896476892854274e-06,1.2263979155815478e-09,4.631788493109344e-05,0.005602992172750602,2.9211475203737978e-08,1.5612057695644903e-12,0.0002711316511651959,2.7699060913356297e-09,9.713817275556104e-17,4.621121612140425e-11,4.985434870970774e-09,3.825907774794817e-08,5.718602441366542e-09,1.0561604759610151e-13,1.2988843933963501e-09,3.366317372370314e-09,3.7806399651602843e-07,1.7003471838442012e-07,2.6127101319317553e-06,3.027006346465429e-09,1.8186000837950223e-10,1.8947334214137278e-13,2.2121135460355357e-19,2.2258597225647526e-05,0.0008941613916302541,1.5587947191873948e-07,2.5803966688993496e-06
0.00011666534178824771,0.2751493823861734,3.76,0.0,0.784558009122199,0.9589020429828807,0.029309214073895654,4.979444824614109e-05,1.9268817850909103e-05,1.95878495144855e-05,0.009531429388399636,9.720396613215183e-05,2.912439652603993e-06,0.003381623032230817,0.009426211252178077,1.047909131000757e-09,2.3447628346002787e-06,2.7203468522159974e-07,0.028781953074930602,5.500980269877005e-09,0.00041302804398231786,3.448649889154043e-11,3.404700525927994e-07,0.0013516443544620805,0.028380614278040048,7.906539899627977e-06,1.2482319156529197e-06,0.0018712082155605539,0.00015405289421473357,2.460233124424987e-07,3.8936726875392167e-05,4.725350382629668e-09,1.4297159377523779e-08,5.857024866158624e-07,5.648817362916063e-08,1.0375438377136952e-05,5.303570121515795e-10,7.791894495058778e-09,0.0032166277873617354,5.575481867176416e-10,1.3322026437410093e-12,9.751667419356605e-12,5.689188836432486e-06,1.235949180598734e-09,4.6294820157919275e-05,0.005628850745453575,2.9196984206035856e-08,1.5664795988659507e-12,0.0002710721281381541,2.781255548678258e-09,9.809339493859064e-17,4.649222271038559e-11,5.016849566315786e-09,3.8460441536593704e-08,5.757884776850706e-09,1.0628512069141529e-13,1.3068952979935922e-09,3.404555835167956e-09,3.810098510425675e-07,1.7200663925196461e-07,2.629449389245966e-06,3.0694443427543183e-09,1.8398602184110886e-10,1.9243755008228787e-13,2.262308595932141e-19,2.225556949047853e-05,0.0009013183519108691,1.5581319808041468e-07,2.5913103929573828e-06
0.00011723920196815594,0.2751544652084153,3.76,0.0,0.7842480798198379,0.9586915241292084,0.029461739061947184,4.9789957432793265e-05,1.9275169256543356e-05,1.9597662898901128e-05,0.009576223165154303,9.71236964404817e-05,2.909324291188813e-06,0.0034074683218070835,0.009471988165328796,1.0604200462571804e-09,2.3737130027321844e-06,2.7210923551505617e-07,0.02893814676263884,5.518114491260287e-09,0.00041570875506237963,3.453073227940795e-11,3.428759299680833e-07,0.0013527363102275253,0.028530924980592186,7.922873064460291e-06,1.2491032593639973e-06,0.0018820972434101927,0.00015581845138692003,2.5017842120935486e-07,3.932651963495304e-05,4.781099168012261e-09,1.4466807160477222e-08,5.892111273205337e-07,5.683849261718153e-08,1.043217253592965e-05,5.3648207710106e-10,7.881967150412387e-09,0.0032157929419639876,5.573396649374675e-10,1.3317043738396132e-12,9.7592696990683e-12,5.6887325747116195e-06,1.2455146325606277e-09,4.6271787764177734e-05,0.005654648328101936,2.9182513582852183e-08,1.5717630523319636e-12,0.000271012616530839,2.7926114950833054e-09,9.905182178770413e-17,4.67732493172129e-11,5.04826882314399e-09,3.86615515862394e-08,5.79720549386768e-09,1.0695491658844011e-13,1.3149099949107528e-09,3.4430044943682008e-09,3.8396008635937194e-07,1.7399010878078545e-07,2.6462041383660764e-06,3.1122198455533407e-09,1.861248161548298e-10,1.9543068502310787e-13,2.3133590409637446e-19,2.225254132770617e-05,0.0009084888819815037,1.5574707514568478e-07,2.6022336433091857e-06
0.00011781306214806417,0.27515955045862284,3.76,0.0,0.7839382663005268,0.9584810454986885,0.02961422071951926,4.978550447618948e-05,1.9281522035587525e-05,1.960750365014455e-05,0.009620981768036607,9.704328645233578e-05,2.9061881536737833e-06,0.0034333345862473216,0.009517761687153552,1.0730160635539622e-09,2.402902881971868e-06,2.7218399602829067e-07,0.02909437899424547,5.535266447930935e-09,0.00041839120942754345,3.457499710456053e-11,3.452851925769006e-07,0.0013538128968722733,0.02868119966234043,7.938997572843008e-06,1.249960778581016e-06,0.0018929859880924902,0.00015759416932746977,2.543803421916899e-07,3.971776213980399e-05,4.837196001285329e-09,1.463752921617993e-08,5.927210404414043e-07,5.718904963669034e-08,1.0488864662237045e-05,5.426441681288506e-10,7.972583941814383e-09,0.003214959792672464,5.571311919007648e-10,1.3312062204661776e-12,9.7669302557169e-12,5.688278876070484e-06,1.2550940826197317e-09,4.624878744665346e-05,0.005680385084080773,2.9168063165557652e-08,1.577055870850126e-12,0.00027095311629365975,2.803974067739653e-09,1.0001343600712686e-16,4.705429419161986e-11,5.079692023123631e-09,3.886240740663681e-08,5.836564340393345e-09,1.0762544076956411e-13,1.3229284458067363e-09,3.4816631898274697e-09,3.869146442113038e-07,1.7598512689498383e-07,2.662974310905522e-06,3.1553334737911367e-09,1.8827639440619492e-10,1.984528563543253e-13,2.365274647197847e-19,2.224951273823907e-05,0.000915672854379925,1.5568110123671093e-07,2.613166366895128e-06
0.0001183869223279724,0.275164638116615,3.76,0.0,0.7836285682908594,0.9582706069183149,0.029766659126545924,4.978108898238226e-05,1.928787613039327e-05,1.961737140879352e-05,0.009665705209897445,9.696274655014305e-05,2.9030320484512375e-06,0.0034592215415368936,0.00956353183935373,1.0856973325959628e-09,2.4323333649600736e-06,2.72258965191998e-07,0.029250649547175808,5.552436083073051e-09,0.0004210753908733319,3.461964807750656e-11,3.476978279302953e-07,0.0013548744490607058,0.02883143847334439,7.95491454647961e-06,1.250804785483712e-06,0.0019038744002777526,0.00015938004636093458,2.5862934018630767e-07,4.01104485605396e-05,4.8936411355381205e-09,1.4809326523938637e-08,5.962322102812979e-07,5.7539843154285685e-08,1.0545514599446839e-05,5.488433080769257e-10,8.063745193336183e-09,0.0032141283203596565,5.569227675706226e-10,1.3307081835339962e-12,9.774649045000142e-12,5.687827712712083e-06,1.2646873440296817e-09,4.622581890627885e-05,0.005706061175539161,2.915363277279573e-08,1.5823586060590444e-12,0.00027089362737895773,2.8153434406044957e-09,1.0097822042099488e-16,4.7335355632488703e-11,5.1111185499590115e-09,3.9063008526065674e-08,5.875961068805587e-09,1.0829669157029415e-13,1.3309506121980803e-09,3.52053175965864e-09,3.8987346693943636e-07,1.7799169343572285e-07,2.6797598383628862e-06,3.1987858429413533e-09,1.9044075961352673e-10,2.0150417312366108e-13,2.418065259712877e-19,2.2246483723004516e-05,0.0009228701428845087,1.556152745045325e-07,2.6241085105315853e-06
0.00011896078250788062,0.27516972816403396,3.76,0.0,0.7833189855200321,0.9580602082168931,0.02991905436205618,4.977671056046299e-05,1.9294231483278403e-05,1.9627265818735655e-05,0.009710393503462643,9.688208691447357e-05,2.8998567671299407e-06,0.0034851289095518736,0.00960929864341233,1.0984640168543395e-09,2.462005341259343e-06,2.7233414104161853e-07,0.029406958203587717,5.5696233391385795e-09,0.00042376128340071136,3.466422648912958e-11,3.5011382369306586e-07,0.0013559212951966622,0.02898164156218702,7.970625106138303e-06,1.251635586292833e-06,0.0019147624306029404,0.00016117608076193516,2.629256799671378e-07,4.0504573098725754e-05,4.950434827906256e-09,1.49822000633741e-08,5.997446211446218e-07,5.789087168451238e-08,1.0602122191856701e-05,5.550795195889328e-10,8.155451226079245e-09,0.003213298506075634,5.567143919111839e-10,1.3302102629241603e-12,9.78242602193029e-12,5.6873790570113355e-06,1.2742942314473303e-09,4.6202881846724166e-05,0.005731676763810573,2.913922217252228e-08,1.5876710201047821e-12,0.0002708341497375076,2.826719268861435e-09,1.0194615793915201e-16,4.761643189926048e-11,5.1425477887221806e-09,3.926335458507161e-08,5.915395434064253e-09,1.0896865176512139e-13,1.3389764549734865e-09,3.55961004108205e-09,3.928364972866257e-07,1.800098081891584e-07,2.696560652082243e-06,3.2425775662075807e-09,1.9261791456117479e-10,2.0458474413804294e-13,2.4717407760267286e-19,2.224345428295729e-05,0.0009300806220948368,1.5554959310870026e-07,2.6350600209564122e-06
0.00011953464268778885,0.27517482058162646,3.76,0.0,0.7830095177198887,0.9578498492250688,0.030071406504157086,4.977236882334053e-05,1.9300588036514794e-05,1.963718652725704e-05,0.009755046661331559,9.680131752424299e-05,2.8966630846293002e-06,0.0035110564180471765,0.009655062120589235,1.1113162817943818e-09,2.491919697256158e-06,2.724095220403454e-07,0.029563304750340857,5.58682815784842e-09,0.00042644887121487976,3.470875843864177e-11,3.5253316768591033e-07,0.0013569537574276036,0.029131809075947715,7.986130371557043e-06,1.2524534812546444e-06,0.0019256500296739609,0.0001629822707532386,2.6726962628220666e-07,4.0900129987510906e-05,5.0075773248646614e-09,1.5156150800147865e-08,6.032582572491746e-07,5.82421336671031e-08,1.0658687284820745e-05,5.613528251517027e-10,8.247702356745568e-09,0.003212470331054115,5.565060648874108e-10,1.3297124585775435e-12,9.790261140839422e-12,5.686932881531361e-06,1.2839145604707754e-09,4.6179975974724424e-05,0.005757232009397665,2.9124831211315924e-08,1.5929924782841753e-12,0.0002707746833210144,2.8381016640509135e-09,1.0291723159462267e-16,4.789752126229911e-11,5.173979125935221e-09,3.9463445099836015e-08,5.954867194140237e-09,1.096413306983569e-13,1.3470059358064451e-09,3.5988978703404252e-09,3.9580367839748343e-07,1.8203947088660378e-07,2.713376683365582e-06,3.286709254458888e-09,1.9480786209645455e-10,2.0769467791954878e-13,2.526311147972088e-19,2.2240424419074227e-05,0.0009373041674483838,1.5548405523421253e-07,2.6460208448162666e-06
0.00012010850286769708,0.2751799153508831,3.76,0.0,0.7827001646251295,0.9576395297754694,0.030223715629959638,4.976806338915384e-05,1.9306945734502567e-05,1.9647133185400497e-05,0.009799664695966498,9.672044814363564e-05,2.8934517581827927e-06,0.0035370038010202345,0.009700822291902403,1.1242542822799624e-09,2.52207731586266e-06,2.724851067770648e-07,0.02971968897926862,5.60405048014388e-09,0.00042913813873726996,3.4753685822783725e-11,3.549558479024381e-07,0.0013579721512498154,0.02928194116008376,8.001431461302502e-06,1.2532587642474044e-06,0.0019365371480659632,0.00016479861450049456,2.716614438482619e-07,4.129711349426188e-05,5.065068869748569e-09,1.5331179693463933e-08,6.067731027674194e-07,5.859362752845598e-08,1.0715209724773745e-05,5.676632471634083e-10,8.340498901989999e-09,0.003211643776728982,5.562977864651656e-10,1.3292147704409479e-12,9.798154356162281e-12,5.686489159031674e-06,1.293548148164891e-09,4.61571010002491e-05,0.005782727071904926,2.9110459746848648e-08,1.5983229933706358e-12,0.00027071522808296575,2.849490935668644e-09,1.038914245159784e-16,4.8178622034533965e-11,5.205411949734769e-09,3.9663279562596996e-08,5.994376110192552e-09,1.1031473908926138e-13,1.355039016471979e-09,3.6383950824018783e-09,3.9877495385330807e-07,1.8408068119845672e-07,2.7302078634063666e-06,3.3311815160071225e-09,1.9701060504640934e-10,2.1083408269440086e-13,2.581786386950417e-19,2.223739413234822e-05,0.000944540655290162,1.5541865909070326e-07,2.65699092866135e-06
0.0001206823630476053,0.2751850124536753,3.76,0.0,0.7823909259731185,0.9574292497025748,0.03037598181564608,4.9763793879721514e-05,1.9313304522363217e-05,1.965710544738857e-05,0.009844247619703471,9.663948833634815e-05,2.8902235284271533e-06,0.0035629707983238722,0.009746579178144376,1.1372781670343614e-09,2.5524790767611155e-06,2.725608931443868e-07,0.029876110686876154,5.621290246184138e-09,0.00043182907059229167,3.4798672213676353e-11,3.573818524869191e-07,0.0013589767859230036,0.029432037958539704,8.016529492856384e-06,1.2540517231803595e-06,0.001947423736324467,0.00016662511011637397,2.7610139735346746e-07,4.1695517918208605e-05,5.122909717401469e-09,1.5507287710076173e-08,6.102891419056551e-07,5.894535180465215e-08,1.0771689358950566e-05,5.740108077776575e-10,8.433841177824444e-09,0.0032108188247232665,5.560895566113132e-10,1.3287171983681344e-12,9.806105622749889e-12,5.686047862445303e-06,1.3031948135537839e-09,4.613425663609471e-05,0.005808162110099118,2.9096107512433068e-08,1.6036632947709702e-12,0.0002706557839767943,2.8608866715318697e-09,1.0486871987637509e-16,4.8459732543708835e-11,5.236845649753882e-09,3.986285767710027e-08,6.033921945879747e-09,1.1098884363521081e-13,1.3630756574441785e-09,3.6781015109596278e-09,4.017502676522883e-07,1.8613343873195782e-07,2.7470541232359364e-06,3.3759949567893094e-09,1.992261459120914e-10,2.1400306643724913e-13,2.6381765597070086e-19,2.223436342378771e-05,0.0009517899628124925,1.5535340289792722e-07,2.6679702189890383e-06
0.00012125622322751353,0.2751901118721339,3.76,0.0,0.7820818015041446,0.957219008842898,0.030528205136378352,4.975955992079282e-05,1.9319664344276073e-05,1.966710297136897e-05,0.009888795444741416,9.65584474486683e-05,2.8869791180908027e-06,0.003588957156145741,0.00979233279985897,1.1503881055359596e-09,2.583125856039915e-06,2.7263687962803114e-07,0.03003256967470308,5.638547395274827e-09,0.0004345216516233202,3.484359455549588e-11,3.5981116975020427e-07,0.001359967963952132,0.02958209961359596,8.031425582430636e-06,1.2548326395146455e-06,0.001958309744965488,0.00016846175565433187,2.8058975145236827e-07,4.2095337593687735e-05,5.181100107343057e-09,1.56844757996134e-08,6.138063587819327e-07,5.9297304917579286e-08,1.0828126035822124e-05,5.80395528966113e-10,8.527729491820742e-09,0.003209995456870728,5.558813752936021e-10,1.3282197423175054e-12,9.814114893690691e-12,5.6856089649078196e-06,1.312854376353764e-09,4.611144259850415e-05,0.005833537281825305,2.9081774372963343e-08,1.6090123284932307e-12,0.0002705963509553309,2.8722889550179252e-09,1.0584910101509914e-16,4.87408510852232e-11,5.268279617328343e-09,4.006217896056917e-08,6.073504468056031e-09,1.1166365884841791e-13,1.3711158204202757e-09,3.718016988793292e-09,4.0472956424469353e-07,1.881977430334742e-07,2.763915393821233e-06,3.4211501801038628e-09,2.0145448732289491e-10,2.1720173679947538e-13,2.6954917947539396e-19,2.2231332294421818e-05,0.0009590519681414219,1.552882849011219e-07,2.6789586621841457e-06
0.00012183008340742176,0.27519521358813653,3.76,0.0,0.7817727909613911,0.9570088070349593,0.03068038566630781,4.97553611434307e-05,1.9326025146774726e-05,1.967712541919983e-05,0.009933308183143051,9.647733461578681e-05,2.8837192326129604e-06,0.0036149626268050777,0.009838083177342482,1.1635842556166018e-09,2.6140185261699037e-06,2.727130647010295e-07,0.030189065749136358,5.655821865949815e-09,0.0004372158668850051,3.488864490819209e-11,3.622437881694212e-07,0.0013609459812936296,0.029732126265888382,8.04612084490728e-06,1.2556017884240285e-06,0.001969195124479625,0.00017030854910768557,2.8512677076106873e-07,4.249656688996245e-05,5.23964027807736e-09,1.5862744905998156e-08,6.173247374745328e-07,5.964948529796822e-08,1.0884519604977859e-05,5.868174325533311e-10,8.622164152270961e-09,0.0032091736552146547,5.556732424805513e-10,1.3277224022308264e-12,9.822182122331756e-12,5.685172439752999e-06,1.3225266579179657e-09,4.608865860710311e-05,0.005858852744014968,2.9067460175625478e-08,1.6143699087863507e-12,0.00027053692897315305,2.8836979405047078e-09,1.0683255135711148e-16,4.902197600252951e-11,5.299713245543382e-09,4.026124295159823e-08,6.113123446605174e-09,1.1233919032004975e-13,1.3791594669126476e-09,3.758141347183989e-09,4.077127885237383e-07,1.9027359357945747e-07,2.7807916060083487e-06,3.4666477865852575e-09,2.0369563181574047e-10,2.2043020115850516e-13,2.753742282975437e-19,2.2228300745289344e-05,0.0009663265503305369,1.5522330336950425e-07,2.689956204536202e-06
0.00012240394358732998,0.2752003175852665,3.76,0.0,0.7814638940897303,0.9567986441184511,0.03083252347899516,4.975119718105061e-05,1.933238687718447e-05,1.968717245488587e-05,0.009977785846891804,9.639615885033796e-05,2.8804445672797407e-06,0.0036409869662290873,0.009883830330747082,1.176866765549984e-09,2.645157957522374e-06,2.7278944661432393e-07,0.030345598719421142,5.673113596219883e-09,0.00043991170155623175,3.4933965014777546e-11,3.646796963188254e-07,0.0013619111300524126,0.029882118055091167,8.0606163943619e-06,1.2563594414758105e-06,0.0019800798253418322,0.00017216548843496877,2.8971271987528937e-07,4.2899200196541016e-05,5.2985304720560274e-09,1.604209597439469e-08,6.208442620801949e-07,6.000189141765641e-08,1.0940869916645655e-05,5.932765403032563e-10,8.717145468772631e-09,0.0032083534019205543,5.554651581414379e-10,1.3272251780127877e-12,9.830307262485231e-12,5.684738260439103e-06,1.3322114807702173e-09,4.606590438341085e-05,0.005884108653066631,2.9053164719644934e-08,1.6197365573456804e-12,0.00027047751798566383,2.8951136037442896e-09,1.0781905436697029e-16,4.93031056384066e-11,5.331145928512867e-09,4.0460049263119375e-08,6.152778653081508e-09,1.1301542535171989e-13,1.38720655797925e-09,3.7984744168399615e-09,4.1069988565166405e-07,1.9236098981342403e-07,2.797682690558673e-06,3.5124883753442954e-09,2.059495818007134e-10,2.2368856670218738e-13,2.8129382515026966e-19,2.222526877745164e-05,0.0009736135889759408,1.5515845658342966e-07,2.700962792315318e-06
0.0001229778037672382,0.2752054238456581,3.76,0.0,0.7811551106371696,0.9565885199352437,0.030984618646906045,4.974706767173415e-05,1.9338749482408265e-05,1.969724374646539e-05,0.01002222844782715,9.631492893788289e-05,2.877155798823348e-06,0.0036670299369309213,0.00992957427995548,1.1902357911616146e-09,2.6765450165032527e-06,2.7286602358229217e-07,0.030502168399995803,5.690422523151937e-09,0.00044260914104197997,3.497936876923496e-11,3.671188829389176e-07,0.001362863695293972,0.03003207511909443,8.074913343359515e-06,1.2571058634524117e-06,0.0019909637980017407,0.0001740325715286115,2.9434786334634893e-07,4.330323194084684e-05,5.357770928882595e-09,1.6222529944013757e-08,6.243649166501158e-07,6.035452174084568e-08,1.099717682211642e-05,5.997728736892598e-10,8.812673743975136e-09,0.003207534679388435,5.552571222463448e-10,1.3267280695787213e-12,9.838490267061478e-12,5.684306400637484e-06,1.3419086689090218e-09,4.604317965266521e-05,0.005909305164386697,2.9038887814522195e-08,1.6251121333953478e-12,0.00027041811794787865,2.906535809136028e-09,1.0880859363100255e-16,4.9584238350362483e-11,5.362577062296754e-09,4.06585975127466e-08,6.1924698621191565e-09,1.1369235560185657e-13,1.39525705469052e-09,3.839016026957005e-09,4.136908012839687e-07,1.9445993109839407e-07,2.814588578122546e-06,3.558672542563317e-09,2.0821633957721254e-10,2.2697694026136956e-13,2.87308999592272e-19,2.2222236391978324e-05,0.000980912964683408,1.5509374284519334e-07,2.711978371685831e-06
